[00:00:00.149 --> 00:00:00.930]  We're good to go.
[02:19:34.315 --> 02:19:45.182]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[02:19:47.486 --> 02:19:48.747]  It's not about left or right.
[02:19:49.147 --> 02:19:50.547]  It's about a one world government.
[02:19:51.008 --> 02:19:57.370]  This film documents who Obama works for, the lies he is told, and his real agenda.
[02:19:57.910 --> 02:20:05.714]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[02:20:06.174 --> 02:20:07.334]  The Obama Deception.
[02:20:07.754 --> 02:20:08.935]  The people strike back.
[02:20:11.038 --> 02:20:14.580]  Hi, my name is MZ, owner of KSCO in Santa Cruz, California.
[02:20:14.760 --> 02:20:20.624]  And like Alex Jones, I'm passionate about talk radio, that great bastion of freedom of expression for us all.
[02:20:20.764 --> 02:20:34.573]  I'm also passionate about helping people know the joys, benefits, and surprisingly simple methods of becoming entrepreneurs who work for themselves and not as wage slaves for someone else, or even worse, for large companies with no heart and soul, nor loyalty to their employees.
[02:20:34.833 --> 02:20:54.010]  If you are tired of being dependent on others for a living and ready to start owning yourself, loving your work, and setting the sky as the limit for your earning potential, I want you to know about an exciting great business opportunity involving the marketing of healthful dark chocolate that actually helps people lose weight and can help them make money, perhaps lots of it, just by helping us spread the word about this wonderful unique product.
[02:20:54.090 --> 02:20:56.892]  Get on the web and go to www.chocolate.ownmyself.com.
[02:20:56.952 --> 02:20:59.034]  That's www.chocolate.ownmyself.com.
[02:20:59.134 --> 02:21:00.335]  And check out our opportunity.
[02:21:00.375 --> 02:21:01.696]  You'll know pretty quick if you're interested.
[02:21:01.756 --> 02:21:04.037]  If you are, we will connect with you and get you up and running.
[02:21:04.097 --> 02:21:07.440]  We don't want any money from you, and you'll be amazed at how simple this system is.
[02:21:07.560 --> 02:21:09.982]  Remember www.chocolate.ownmyself.com.
[02:21:15.226 --> 02:21:15.826]  All right, folks.
[02:21:15.866 --> 02:21:17.147]  The show is almost over.
[02:21:17.227 --> 02:21:19.829]  Rebroadcast with reports from Bilderberg 2009.
[02:21:19.869 --> 02:21:23.272]  Kind of a wrap-up of all the latest developments there.
[02:21:25.390 --> 02:21:31.593]  And bills where without arrest, without charge, they just put you on a terror list as a citizen, like the no-fly list, you can't own guns.
[02:21:32.393 --> 02:21:33.374]  I mean, it's getting crazy.
[02:21:33.414 --> 02:21:36.135]  Free speech bills where if you hurt somebody's feelings, you're arrested.
[02:21:36.555 --> 02:21:37.536]  Cyberbullying Act.
[02:21:38.016 --> 02:21:39.237]  And of course, it's internet only.
[02:21:39.577 --> 02:21:43.279]  You know, we notice that the media and the establishment have tried to demonize the internet, sir.
[02:21:44.339 --> 02:21:48.540]  And they've tried to, but now they're kind of having to join it, but they still demonize it at the same time.
[02:21:48.981 --> 02:22:05.226]  I'm pessimistic, but I'm also positive that they've tried to control it and demonize it and kind of mutate it before, and that they are getting a lot of what they want in the way of tyranny, but in a way people are just ignoring them, and we're going around them.
[02:22:05.306 --> 02:22:08.067]  Or, final comments on that front, anything positive?
[02:22:08.852 --> 02:22:14.177]  Um, you may be partly right, but you know, I don't keep track of the things that are working well.
[02:22:14.617 --> 02:22:18.560]  I read the news about the threats and the outrages.
[02:22:19.981 --> 02:22:25.026]  So yeah, I keep on using the internet to talk with people about the free software movement.
[02:22:25.566 --> 02:22:35.775]  I continue posting links to articles about various kinds of outrages typically committed by governments and religious fanatics and
[02:22:36.855 --> 02:22:39.105]  So far I haven't been stopped from doing this.
[02:22:39.125 --> 02:22:39.788]  No.
[02:22:40.967 --> 02:22:46.290]  Well, I agree with you that we need to focus on the bad stuff that's happening so that the good can continue to be gotten out.
[02:22:46.330 --> 02:22:47.111]  We just commend you.
[02:22:47.531 --> 02:22:49.652]  How do folks visit the two different organizations?
[02:22:49.712 --> 02:22:50.873]  How do they support what you're doing, sir?
[02:22:51.333 --> 02:22:55.615]  Well, there's GNU.org, which is the site of the GNU system and the Free Software Movement.
[02:22:56.016 --> 02:23:02.519]  There's FFF.org, which is the Free Software Foundation, where they can join and get other resources.
[02:23:02.860 --> 02:23:06.922]  And my personal site is Stallman.org, and that's where I post
[02:23:07.646 --> 02:23:15.489]  Uh, notes about other political issues and anything else I want to post that doesn't fit into those two organizations.
[02:23:15.649 --> 02:23:17.470]  Stahlman.org.
[02:23:17.590 --> 02:23:20.411]  Stahlman is the right place to read your writings and more research.
[02:23:20.431 --> 02:23:28.433]  Well, sir, next time we won't keep you for 50 minutes, but next time you'll come back on as things develop and unfold a few times a year, we'd like to get more reports from you.
[02:23:28.453 --> 02:23:29.694]  So I really appreciate you coming on.
[02:23:32.017 --> 02:23:33.218]  Okay, he is gone then.
[02:23:33.258 --> 02:23:34.279]  He took that as the cue to go.
[02:23:34.519 --> 02:23:40.244]  Let's bring up Ted Anderson because he is there with us at the end of the show here.
[02:23:40.584 --> 02:23:44.247]  Look, I got in my silver rounds, ladies and gentlemen.
[02:23:44.707 --> 02:23:45.608]  I already had a few of these.
[02:23:45.628 --> 02:23:47.530]  Everybody talks about how these are the prettiest.
[02:23:47.810 --> 02:23:54.092]  If you're watching at PrisonPlanet.tv or on the web later at PrisonPlanet.tv, these are the prettiest silver coins I've ever seen.
[02:23:54.452 --> 02:23:55.973]  They're sold out almost everywhere.
[02:23:56.053 --> 02:24:01.315]  Ted has a whole bunch of them, but it's almost sold out at the lower price before silver went up a few weeks ago.
[02:24:01.795 --> 02:24:02.255]  Look at these.
[02:24:02.295 --> 02:24:04.416]  Let's show folks a close shot of those.
[02:24:04.876 --> 02:24:05.936]  That's what I've got them there for.
[02:24:06.836 --> 02:24:11.838]  Look at these one-ounce silver coins, Lakota.
[02:24:11.898 --> 02:24:12.738]  Lakota Nation.
[02:24:13.599 --> 02:24:15.059]  And it is just gorgeous.
[02:24:15.119 --> 02:24:16.900]  It's really shiny, mirror image.
[02:24:18.261 --> 02:24:24.205]  Silver and on the back it
[02:24:26.824 --> 02:24:29.587]  It has a buffalo, as you can see right there.
[02:24:29.607 --> 02:24:31.588]  I mean, just look at this, folks.
[02:24:31.989 --> 02:24:35.692]  It doesn't get more gorgeous than this, and these things are going for $25 everywhere.
[02:24:36.032 --> 02:24:39.716]  Ted Anderson has them for $19, and you are not going to find a deal like that anywhere.
[02:24:39.896 --> 02:24:46.522]  Hey, Ted, I just wanted to bring you up right here at the very end of the show, because I finally have a bunch of these to show people, and you've got these in stock.
[02:24:47.523 --> 02:24:52.087]  Tell folks, because you buy a bunch of them, you pass on that wholesale discount to everybody, don't you, Ted?
[02:24:52.347 --> 02:24:53.027]  Yeah, sure do.
[02:24:53.087 --> 02:24:54.088]  And actually, they're $19.66.
[02:24:54.788 --> 02:24:57.490]  So, I mean, I don't want to make any confusion out there.
[02:24:57.850 --> 02:24:59.491]  But $19.66.
[02:24:59.791 --> 02:25:03.013]  But anyways, yeah, we did buy a whole bunch of them.
[02:25:03.574 --> 02:25:08.977]  And now, with silver where it is right now, they're going to be over the $20 range, even with me.
[02:25:09.037 --> 02:25:10.538]  So if you're interested, call us at 800-686-2237.
[02:25:10.578 --> 02:25:11.838]  It is a gorgeous coin.
[02:25:11.858 --> 02:25:13.119]  There's no question about it, Alex.
[02:25:17.012 --> 02:25:17.352]  Absolutely.
[02:25:17.372 --> 02:25:19.073]  In fact, guys, show them this stack over here again.
[02:25:19.093 --> 02:25:20.474]  I've never seen a silver coin like this.
[02:25:20.494 --> 02:25:25.796]  In fact, as good as they look on camera, you just really can't do justice to these bad boys.
[02:25:26.697 --> 02:25:32.820]  Ted Anderson, 800-686-2237.
[02:25:32.840 --> 02:25:33.160]  800-686-2237.
[02:25:33.540 --> 02:25:37.682]  Brokers will be there until midnight tonight to take advantage of that very low price while it lasts.
[02:25:37.922 --> 02:25:38.482]  Thank you, Ted.
[02:25:38.862 --> 02:25:39.763]  Thanks for having me up, Alex.
[02:25:40.143 --> 02:25:40.463]  You bet.
[02:25:40.563 --> 02:25:40.824]  Okay.
[02:25:40.864 --> 02:25:43.046]  Retransmission starts now on the web at InfoWars.com.
[02:25:43.086 --> 02:25:46.489]  Don't forget the free podcast on the listen page at InfoWars.com.
[02:25:46.749 --> 02:25:47.330]  Spread the word.
[02:25:47.350 --> 02:25:49.732]  That's how we get the information out about Liberty.
[02:25:49.972 --> 02:25:50.333]  Take care.
[02:25:50.393 --> 02:25:51.113]  Great job, crew.
[02:25:52.995 --> 02:25:54.557]  Thank you for listening to GCN.
[02:25:55.478 --> 02:25:57.800]  Be sure to visit GCNlive.com today.
[02:26:00.979 --> 02:26:09.363]  Many human illnesses can be attributed to the fact that soil in the United States no longer provides plants with the mineral elements which are essential to human nourishment.
[02:26:09.624 --> 02:26:14.026]  Many studies have shown that the majority of Americans are deficient in minerals.
[02:26:14.466 --> 02:26:19.649]  Deficiency in any one of the more important minerals actually results in disease.
[02:26:20.209 --> 02:26:29.194]  Go to RawOrganicVeganSuperfoods.com today and see the wide range of foods available that are designed to help your mind and body work the way they were intended to.
[02:26:29.534 --> 02:26:33.776]  You can also visit the link on PrisonPlanet.com to see some of the amazing products available.
[02:26:34.036 --> 02:26:35.197]  Folks, you've got to try this.
[02:26:35.537 --> 02:26:41.700]  These foods promote nutritional excellence, health and well-being, beauty enhancement, and truly sustainable agriculture.
[02:26:42.020 --> 02:26:47.786]  Many foods today have herbicides, pesticides, fungicides, and insecticides that were not intended for human consumption.
[02:26:48.006 --> 02:26:53.211]  Go to RawOrganicVeganSuperfoods.com today and see some of the amazing products available.
[02:26:53.452 --> 02:26:56.034]  You are what you eat, so eat what your body needs.
[02:26:56.294 --> 02:26:59.738]  Remember to go to RawOrganicVeganSuperfoods.com today.
