[00:00:06.147 --> 00:00:09.910]  Infowars.com is tomorrow's news.
[03:21:10.452 --> 03:21:14.014]  But NewsWars, you can slip through on them a lot easier.
[03:21:14.054 --> 03:21:15.275]  This is a day-by-day war.
[03:21:16.756 --> 03:21:20.337]  But just recapping the bombshells that you were telling me during the break.
[03:21:20.397 --> 03:21:25.119]  This is an exclusive, Roger, what you're about to give people.
[03:21:25.159 --> 03:21:27.520]  So more on this Condoleezza Rice situation.
[03:21:27.540 --> 03:21:37.224]  But first, on Davos, the head of Davos says Trump is leading a global rebellion against globalism with populism and admit he is their main enemy.
[03:21:37.504 --> 03:21:42.786]  So why would Trump travel to the foot of the seat of power of Mordor?
[03:21:44.236 --> 03:21:45.818]  He's doing a victory lap.
[03:21:46.098 --> 03:21:48.241]  He wants to stick it up their keister.
[03:21:49.002 --> 03:21:49.742]  They're losing.
[03:21:49.903 --> 03:21:50.724]  He's winning.
[03:21:50.844 --> 03:21:53.807]  These are the people, Alex, who said he would never be president.
[03:21:54.288 --> 03:21:57.872]  These are the people who said the stock market would crash if he became president.
[03:21:58.512 --> 03:22:02.357]  These are the people who thought he would lose the Electoral College or a recount.
[03:22:02.937 --> 03:22:08.859]  They despise him because he embodies a reform agenda.
[03:22:09.259 --> 03:22:21.724]  It's not an agenda they like because it entails American sovereignty, American exceptionalism, American independence, and that's not part of their program, as you well know.
[03:22:22.144 --> 03:22:25.846]  So the president is going there, I think, to rub their nose in it.
[03:22:26.266 --> 03:22:26.686]  I love it.
[03:22:28.098 --> 03:22:39.523]  We just put on screen an article from 366 days ago, one day before this last year, where the Chinese president promised to go there to prop up globalism, the Chinese dictator.
[03:22:39.943 --> 03:22:44.865]  Once he got there, he pledged to stop Trump and stop nationalism.
[03:22:45.185 --> 03:22:50.247]  Well, here we are 366 days later, that's blown up in his face spectacularly.
[03:22:50.647 --> 03:22:51.888]  I am so proud!
[03:22:52.228 --> 03:22:52.989]  Of supporting Trump.
[03:22:53.129 --> 03:22:55.290]  I am so proud with going to my gut.
[03:22:55.450 --> 03:22:56.971]  I am so proud of the audience.
[03:22:57.071 --> 03:22:58.252]  I am so proud of you, Roger.
[03:22:59.693 --> 03:23:20.787]  Well, Alex, also breaking is this enormous tug of war that's going on between inside the White House where, incredibly, the president's lawyers, Dowd and Ty Cobb, are urging him to grant an interview with special counsel Robert Mueller.
[03:23:21.664 --> 03:23:25.069]  This is the most obvious perjury trap I have ever seen.
[03:23:25.590 --> 03:23:32.199]  Whereas you have outside legal experts from Judge Napolitano on the right to Alan Dershowitz on the left.
[03:23:32.239 --> 03:23:37.487]  No matter what the President does, he's going to say it's perjury according to the God Emperor Mueller.
[03:23:38.747 --> 03:23:42.910]  There's no way in the world he should go and give these guys what they're looking for.
[03:23:42.990 --> 03:23:51.696]  It's all a game where they try to catch you in some little inconsistency that they can then try to conflagrate into a, you know, a firestorm.
[03:23:52.517 --> 03:23:55.339]  This is really not sound political advice.
[03:23:55.539 --> 03:23:59.822]  I really hope the President will decide to tell Mueller to pound sand.
[03:24:00.402 --> 03:24:08.069]  The only reason that Mueller wants to interview him is to discuss the termination of James Comey as the FBI director.
[03:24:08.570 --> 03:24:13.935]  That's why Steve Bannon has been subpoenaed by Mueller.
[03:24:14.055 --> 03:24:17.118]  That is why some of the people who work for him... And it's their last shot!
[03:24:17.238 --> 03:24:18.940]  Why step on a hand grenade?
[03:24:19.000 --> 03:24:22.303]  Why step on a landmine that that creature laid for him?
[03:24:23.206 --> 03:24:26.371]  Well, the other thing that's interesting is we've now gone full cycle.
[03:24:26.411 --> 03:24:30.818]  We started with Comey's firing, then we took this detour into Russian collusion.
[03:24:30.878 --> 03:24:32.160]  Oops, we didn't find anything.
[03:24:33.001 --> 03:24:34.804]  Ah, now we're right back at James Comey.
[03:24:34.864 --> 03:24:35.705]  You know what it tells me?
[03:24:36.186 --> 03:24:37.488]  Mueller's got nothing.
[03:24:38.331 --> 03:24:42.958]  He's got this trumped up process charge, as I've said for some weeks now.
[03:24:43.138 --> 03:24:47.044]  But it is essential that the President pour wax in his ears.
[03:24:47.484 --> 03:24:50.669]  He should not listen to these dummies he has as lawyers.
[03:24:50.709 --> 03:24:51.130]  Absolutely.
[03:24:51.150 --> 03:24:53.012]  He's already gone too far bending over to this.
[03:24:53.053 --> 03:24:54.455]  He has the Unitary Executive.
[03:24:54.855 --> 03:24:58.356]  He has at least equal power to the other branches, and these people have no public support.
[03:24:58.597 --> 03:24:59.597]  They're laughingstocks.
[03:25:00.077 --> 03:25:19.025]  He ought to chew him out about... He ought to interrogate him about Fusion GPS and about, you know, the Justice Department waiver he got to be involved with Russia, and interrogate him about Deputy Director McCabe and how he was involved fixing the fake info, and he ought to demand an apology out of his ass and videotape it.
[03:25:19.785 --> 03:25:23.807]  The only way he ought to have men there is to march his ass in there in front of the carpet and chew his butt out.
[03:25:25.188 --> 03:25:28.391]  I could not agree more.
[03:25:28.411 --> 03:25:30.733]  It would be a sight to see.
[03:25:31.794 --> 03:25:46.470]  As you know, the Trump Justice Department and the Trump Central Intelligence Agency are still trying to figure out how to arrest Julian Assange for the alleged crime of publishing classified documents.
[03:25:47.074 --> 03:26:01.089]  Yet Donald Trump's personal lawyers in the lawsuit against me and Donald Trump by Project Democracy are arguing... Which by the way even Liberal Publications admits is beyond McCarthyism and admits to destroy free speech and complete made-up crap.
[03:26:01.129 --> 03:26:02.911]  Just insane asylum BS.
[03:26:03.988 --> 03:26:04.829]  Absolutely true.
[03:26:04.889 --> 03:26:18.020]  But isn't it odd that the President's personal lawyers are arguing in one court that the publication by WikiLeaks violates no law, while his Justice Department and his CIA director are arguing that Assange should be detained and prosecuted.
[03:26:18.675 --> 03:26:20.797]  How's that one for inconsistency?
[03:26:41.072 --> 03:26:41.833]  Condoleezza Rice.
[03:26:41.953 --> 03:26:43.454]  I mean, that shows you how isolated.
[03:26:43.734 --> 03:26:47.298]  They admit their main job is to keep your info and my info away from the president.
[03:26:47.558 --> 03:26:49.440]  He still sneaks off and calls you sometimes.
[03:26:50.060 --> 03:26:52.082]  But I know it's harder and harder to get a hold of him.
[03:26:52.102 --> 03:26:56.286]  I mean, Condoleezza Rice, the neocon architect.
[03:26:56.686 --> 03:26:58.708]  I mean, I hope this isn't a race car thing he's doing.
[03:26:58.728 --> 03:27:02.652]  There are a lot of really qualified black people that could be a national security advisor.
[03:27:03.758 --> 03:27:12.287]  There's no question, but this woman has a horrific war record as a warmonger, and she bears responsibility for the Iraq War.
[03:27:12.307 --> 03:27:15.070]  Do you think she voted for Donald Trump?
[03:27:15.691 --> 03:27:16.632]  I wouldn't bet on it.
[03:27:16.952 --> 03:27:19.916]  She's part and parcel of the Bush family machine.
[03:27:19.936 --> 03:27:22.919]  Why doesn't he bring in Alan West or something?
[03:27:22.959 --> 03:27:25.282]  That guy's super smart in combat and everything else.
[03:27:26.129 --> 03:27:28.293]  You know what, they'd be better off with John Bolton.
[03:27:28.373 --> 03:27:33.262]  John Bolton may have been a neocon, but that's because he was reflecting the views of his boss.
[03:27:33.302 --> 03:27:35.246]  But he's still fiercely anti-globalist.
[03:27:36.444 --> 03:27:46.269]  And he campaigned, endorsed and campaigned aggressively for Donald Trump, when all the other country club Republicans cut and ran, ran for the high grass.
[03:27:46.709 --> 03:27:50.891]  So I think Bolton gets credit for sticking in the fort and standing up for the party nominee.
[03:27:51.251 --> 03:27:53.833]  He worked very hard giving surrogate speeches for Trump.
[03:27:53.853 --> 03:27:56.574]  But that's still saying a lot, because Bolton's got serious issues.
[03:27:56.594 --> 03:27:58.015]  You're right, compared to Rice, he's better.
[03:27:59.095 --> 03:28:01.076]  Well, I mean, it is like night and day.
[03:28:05.675 --> 03:28:09.736]  You're going to have a big turnover here, I think, in the Trump administration.
[03:28:09.756 --> 03:28:14.317]  There's going to be a reshuffling of the deck chairs very shortly.
[03:28:15.237 --> 03:28:20.739]  It appears that Gary Cohn, for example, the president's economic advisor, is all dressed up with no place to go.
[03:28:21.619 --> 03:28:24.260]  It is now believed that McMaster will go to take this
[03:28:25.220 --> 03:28:26.962]  Get his four star and go to the Korean front.
[03:28:27.022 --> 03:28:28.263]  I was about to say, that's the good news.
[03:28:28.303 --> 03:28:36.591]  Even seeing it in the midst of this executive time for four hours in the morning, he reads documents, makes phone calls, watches TV, surfs the internet, and then makes decisions himself.
[03:28:36.911 --> 03:28:39.994]  So even though they've surrounded him, he still is making most of the decisions.
[03:28:40.455 --> 03:28:41.916]  We're going to come right back to the phone calls.
[03:28:41.936 --> 03:28:45.880]  But I think it's time to take a run at the Clintons again and to bring Danny Williams back on.
[03:28:45.920 --> 03:28:46.640]  That just hit me.
[03:28:47.501 --> 03:28:50.024]  I want to talk about that as well, the whole Me Too fiasco.
[03:28:53.641 --> 03:28:55.003]  Clean, pure drinking water.
[03:28:55.283 --> 03:28:56.564]  You can't survive without it.
[03:28:56.764 --> 03:28:57.665]  But where do you get it?
[03:28:57.966 --> 03:29:03.732]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[03:29:03.952 --> 03:29:09.678]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[03:29:09.858 --> 03:29:26.734]  Pairing the unprecedented superfiltration power of an all-new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[03:29:27.114 --> 03:29:29.255]  Filter capacity up to 5,000 gallons.
[03:29:29.615 --> 03:29:30.816]  Stainless steel construction.
[03:29:31.076 --> 03:29:31.837]  Easy assembly.
[03:29:32.117 --> 03:29:32.737]  Low maintenance.
[03:29:33.037 --> 03:29:34.858]  Replacement filters are simple to install.
[03:29:35.139 --> 03:29:42.243]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[03:29:42.403 --> 03:29:47.446]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[03:29:47.606 --> 03:29:50.167]  Go to InfowarsStore.com or call 888-253-3139.
[03:29:56.749 --> 03:29:57.410]  This isn't a game.
[03:29:57.450 --> 03:29:58.231]  This is the real world.
[03:29:58.591 --> 03:30:01.634]  Everybody knows we predict things ahead of time, because we're not predicting it.
[03:30:01.654 --> 03:30:02.455]  We have the sources.
[03:30:02.795 --> 03:30:04.197]  Because we're crazy enough to put it out.
[03:30:04.517 --> 03:30:05.458]  We're fearless.
[03:30:06.139 --> 03:30:06.699]  We're not fearless.
[03:30:06.719 --> 03:30:08.882]  We realize if we're not fearless, we're going to lose.
[03:30:09.462 --> 03:30:11.144]  So we're afraid of losing, so we're fearless.
[03:30:11.264 --> 03:30:11.805]  Get that, folks?
[03:30:12.125 --> 03:30:17.028]  So Matt Bracken, former Navy SEAL, counter-terrorism expert, also speaking about the Israel thing, where he did a lot of his work.
[03:30:17.869 --> 03:30:18.989]  You just heard my analysis.
[03:30:19.250 --> 03:30:22.352]  What would you like to say to the Secret Service about what's going on?
[03:30:22.392 --> 03:30:23.712]  I know you've read this stuff as well.
[03:30:23.732 --> 03:30:24.633]  What's your analysis?
[03:30:25.113 --> 03:30:26.894]  What do you expect them to throw at Trump right now?
[03:30:26.914 --> 03:30:31.417]  Do you agree that the wheels have completely come off their BS Russia fantasy?
[03:30:31.517 --> 03:30:40.283]  This is bureaucratic Operation Valkyrie, just like the movie or the World War II deal with the attempt to take out Hitler.
[03:30:40.903 --> 03:30:41.324]  We're good.
[03:30:53.893 --> 03:31:08.684]  The only thing that they've got left after this, the Mueller-Comey Operation Valkyrie is falling apart, is to signal to the crazy people, the minions out there, to try to do something to take Trump out directly, because he's such a crazy person, such a threat.
[03:31:08.744 --> 03:31:14.609]  And by the way, since day one, Trump's known that, and that's why he's had his own, let's just say, special security that nobody sees.
[03:31:15.609 --> 03:31:42.157]  One of the biggest stories of the last year and most underreported, amazing bombshell story, is that the Garland, Texas, Draw Muhammad event, which had Geert Wilders, Pam Geller, and Robert Spencer there, an FBI special agent was accompanying the assassins from Arizona to the Garland, Texas, event, was in the car behind them, texting them, tear up Texas.
