[00:00:08.749 --> 00:00:10.050]  Well, here we are.
[03:27:15.405 --> 03:27:19.967]  Less than 30% of swing voters said they support the abolishment of ICE.
[03:27:19.967 --> 03:27:25.949]  It goes on to say, even Democrat voters are opposed to the abolition of ICE.
[03:27:25.949 --> 03:27:31.692]  Nearly 60% of Democrats said they do not want ICE to be disbanded.
[03:27:31.692 --> 03:27:32.072]  So again,
[03:27:33.110 --> 03:27:44.137]  Every single poll you look at, these policies, this hysteria, is not supported by the majority of the American people or by even really a minority of swing voters.
[03:27:44.137 --> 03:27:47.199]  This is going to backfire on them horribly.
[03:27:47.199 --> 03:27:55.484]  They've lost the gap in terms of the massive lead they had for the House, for the Congress race, and they've lost it in terms of white millennial men.
[03:27:55.484 --> 03:27:56.345]  And why do you think?
[03:27:56.345 --> 03:27:58.686]  It's because every single day the narrative is to
[03:27:58.746 --> 03:27:59.927]  We're good to go.
[03:28:18.101 --> 03:28:19.322]  Right next to it.
[03:28:19.322 --> 03:28:39.095]  The screenshot was literally like five images of condensed text that you would have to blow up to a full screen just to see every single instance of where the mainstream media, of where the hard left, had blamed white men for literally every evil or every imagined evil in their hysterical worldview on the planet.
[03:28:39.455 --> 03:28:41.477]  So that's why they've lost that support.
[03:28:41.477 --> 03:28:49.466]  That's why they continue to lose support amongst everyone, even Hispanics, to the tune of 10% in terms of Trump over the past couple of weeks.
[03:28:49.466 --> 03:28:49.926]  We'll be back.
[03:28:49.926 --> 03:28:52.209]  This is the Alex Jones Show live from 4Wars.com.
[03:28:53.496 --> 03:28:55.357]  Healthcare reform is confusing.
[03:28:55.357 --> 03:29:03.959]  But whether it's finding an affordable insurance plan, keeping your doctor, or being able to afford needed prescriptions, navigating the healthcare system has become a challenge.
[03:29:03.959 --> 03:29:07.660]  Control your own healthcare costs and choices with Liberty HealthShare.
[03:29:07.660 --> 03:29:09.621]  Liberty HealthShare is not insurance.
[03:29:09.621 --> 03:29:15.663]  It is an association of self-pay patients who unite with like-minded people to share the cost of each other's medical needs.
[03:29:15.663 --> 03:29:17.163]  Neighbor helping neighbor.
[03:29:17.163 --> 03:29:19.724]  Learn more now by going to libertyoncall.org.
[03:29:19.724 --> 03:29:21.605]  That's libertyoncall.org.
[03:29:22.952 --> 03:29:23.852]  It's a no-brainer.
[03:29:23.852 --> 03:29:26.213]  A Big Berkey water filter is the one you need, period.
[03:29:26.213 --> 03:29:34.255]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA and other endocrine disruptors, pesticides, bacteria, viruses and much more, right?
[03:29:34.255 --> 03:29:36.196]  And does it all at only two cents per gallon.
[03:29:36.196 --> 03:29:39.837]  Get the original and most trusted name in gravity water filtration, Big Berkey.
[03:29:39.837 --> 03:29:44.518]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[03:29:44.518 --> 03:29:48.919]  Call or click 1-877-99-BERKEY or bigberkeywaterfilters.com.
[03:29:48.919 --> 03:29:49.539]  That's 1-877-99-BERKEY.
[03:29:54.121 --> 03:30:01.816]  Do you realize that when you spread the links from Infowars.com, when you spread the videos, you are changing the world?
[03:30:01.816 --> 03:30:02.277]  It's you!
[03:30:03.399 --> 03:30:05.882]  That's why you've been on the team supporting us, praying for us, and spreading the word.
[03:30:05.882 --> 03:30:07.264]  You are the info war.
[03:30:07.264 --> 03:30:10.187]  And now because of their intensifying censorship, it's more important than ever
[03:30:24.543 --> 03:30:35.932]  That everyone go to InfoWars.com forward slash newsletter and sign up via email so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[03:30:35.932 --> 03:30:43.597]  And so now I ask you more than ever to share the InfoWars.com articles, to share the videos, to tell people about the local stations you're listening to.
[03:30:43.597 --> 03:30:50.943]  The bare minimum you can do is sign up for the free newsletter at InfoWars.com forward slash newsletter.
[03:30:50.943 --> 03:30:53.705]  We are the Renaissance and we are winning!
[03:30:55.279 --> 03:31:03.802]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalists and live in a free society.
[03:31:03.802 --> 03:31:07.303]  Several years ago, I set out with top formulators in the U.S.
[03:31:07.303 --> 03:31:16.846]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[03:31:16.846 --> 03:31:24.009]  I know from using this myself the last few months, and from seeing my friends and family use it, that this new product is going to end up being the number one
[03:31:24.249 --> 03:31:27.832]  Best selling product at InfoWarsLife.com because it works so well.
[03:31:27.832 --> 03:31:36.078]  This is a gift you want to give yourself and then rest assured you're fighting the Info War so it's a total, absolute, sure win, no lose equation.
[03:31:36.078 --> 03:31:40.862]  Try Alpha Power exclusively available at InfoWarsLife.com for yourself.
[03:31:40.862 --> 03:31:42.763]  Ladies and gentlemen, it's non-GMO.
[03:31:42.763 --> 03:31:43.644]  It's for your brain.
[03:31:43.644 --> 03:31:44.404]  It's for sports.
[03:31:44.404 --> 03:31:46.586]  It's for activities and it's made in the USA.
[03:31:46.586 --> 03:31:49.868]  Get your Alpha Power today at InfoWarsLife.com.
[03:31:49.868 --> 03:31:52.911]  Everybody needs to try Alpha Power today.
[03:31:54.039 --> 03:31:56.360]  Fueling your body is hard work.
[03:31:56.360 --> 03:32:02.142]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[03:32:02.142 --> 03:32:10.564]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[03:32:10.564 --> 03:32:12.785]  There's no better way to power your body.
[03:32:13.325 --> 03:32:20.214]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[03:32:20.214 --> 03:32:30.687]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[03:32:31.347 --> 03:32:38.812]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[03:32:38.812 --> 03:32:44.976]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[03:32:44.976 --> 03:32:48.798]  Don't miss out on the chance to fuel your body and support recovery.
[03:32:48.798 --> 03:32:51.960]  Try the InfoWars Life Daily Digestive Pack today!
[03:32:57.229 --> 03:33:06.092]  You're listening to The Alex Jones Show.
[03:33:06.092 --> 03:33:08.373]  News, analysis, reports.
[03:33:08.373 --> 03:33:10.694]  It's The Alex Jones Show.
[03:33:10.694 --> 03:33:13.535]  And now, your host, Paul Joseph Watson.
[03:33:22.768 --> 03:33:23.248]  We're back.
[03:33:23.248 --> 03:33:26.090]  It is the fourth hour of the Alex Jones Show.
[03:33:26.090 --> 03:33:31.033]  Now there's a very interesting article which came out yesterday and it's up on Infowars.com.
[03:33:31.033 --> 03:33:34.376]  South Koreans revolt against arrival of Muslim refugees.
[03:33:34.376 --> 03:33:42.881]  Now this is not really an issue that you hear a lot of in terms of Asian countries because of course they have very limited, very strict immigration.
[03:33:42.881 --> 03:33:48.705]  But as soon as it came to the fore in terms of 1,000 asylum seekers from Yemen,
[03:33:49.491 --> 03:33:52.173]  Basically turning up on a South Korean resort island.
[03:33:52.173 --> 03:33:55.236]  They absolutely freaked out!
[03:33:55.236 --> 03:33:56.177]  They had 520,000.
[03:33:56.177 --> 03:33:58.339]  In fact, this morning it's probably closer to 600,000.
[03:33:59.944 --> 03:34:01.425]  Sign a petition.
[03:34:01.425 --> 03:34:05.508]  Over half a million signed a petition asserting that Muslim migrants don't integrate.
[03:34:05.508 --> 03:34:06.789]  This is South Korea.
[03:34:06.789 --> 03:34:10.931]  And they don't want their country to end up like the UK or Germany.
[03:34:10.931 --> 03:34:14.854]  They literally had signs out on the street saying, we don't want to be like Europe.
[03:34:14.854 --> 03:34:20.918]  In fact, I'm probably going to make a video about this and I'll show you those signs probably tomorrow.
[03:34:20.918 --> 03:34:25.881]  But again, the controversy began when an influx of nearly 1,000 asylum seekers from Yemen, and to be fair,
[03:34:26.815 --> 03:34:44.635]  Yemen is in a civil war so a lot of these people will genuinely be refugees but some of them won't because of course to afford to get a flight to South Africa from a country like Yemen you have to be part of the middle class really, you have to be of wealth simply to afford those travel costs.
[03:34:44.635 --> 03:34:47.399]  But they arrived on the South Korean resort island of Jeju
[03:34:47.959 --> 03:34:56.128]  Because basically the government there, or the local government, changed the rules to say you didn't need a visa to go there on holiday.
[03:34:56.128 --> 03:35:02.214]  So they turned up as tourists, around 950 of them, the majority from Yemen.
[03:35:02.214 --> 03:35:07.860]  And of course now that this has got press attention, you'll get others turning up as tourists and abusing the rules.
[03:35:08.627 --> 03:35:19.595]  To stay, because they get a one month permit when they arrive as tourists, but then they immediately claim asylum, and of course that process can take years, while they remain in the country.
[03:35:19.595 --> 03:35:28.102]  And as we've seen in numerous other European countries, a sizable portion of these individuals just disappear, and you never hear from them again.
[03:35:28.763 --> 03:35:35.125]  So they interviewed somebody called Hank Kim, who was the owner of the Core Travel Agency on that South Korean resort island.
[03:35:35.125 --> 03:35:37.185]  Basically, it's a holiday island.
[03:35:37.185 --> 03:35:39.246]  He said, the local people here are worried.
[03:35:39.246 --> 03:35:46.628]  We have read all about the problems that immigrants have caused in Europe, in Germany and France in particular, and we do not want that to happen here.
[03:35:46.628 --> 03:35:49.249]  This is one of the locals there.
[03:35:49.249 --> 03:35:57.431]  And he went on to emphasize that the limited amount of Muslim immigration they've had into South Korea, which is very limited compared to other countries in Europe,
[03:35:58.371 --> 03:36:06.976]  He said they all have big families and they bring their own culture instead of trying to adapt to the place where they live, which of course we know is true.
[03:36:06.976 --> 03:36:11.939]  Ghettoization, no-go zones across Europe, it's a common phenomenon, it's no longer denied.
[03:36:11.939 --> 03:36:14.301]  They once tried to claim it was a conspiracy theory.
[03:36:14.301 --> 03:36:20.645]  It got so bad, ambulance crews, firemen were being attacked, police were being attacked, cars were being set on fire.
[03:36:21.391 --> 03:36:26.377]  No, they have to admit it's a reality in Sweden, in Germany, in all these other countries.
[03:36:26.377 --> 03:36:30.281]  So South Korea does not want to be like that.
[03:36:30.281 --> 03:36:38.651]  So over 120,000 people signed a petition, it's probably closer to 600,000 now, opposing the arrival of Muslim refugees.
[03:36:38.651 --> 03:36:41.134]  Then they had a protest in Seoul on Saturday.
[03:36:41.807 --> 03:36:44.828]  And that's from what I was talking about earlier with the signs.
[03:36:44.828 --> 03:36:53.691]  Literally, they were carrying signs that said, we don't want refugees, we don't want to be like Europe, we don't want to be like UK, we don't want to be like Germany.
[03:36:53.691 --> 03:36:57.312]  That's what those signs mean there that you're seeing right now in Korean.
[03:36:57.312 --> 03:37:02.353]  But there are also some in English off a different video, which I'm going to make a video about tomorrow, probably.
[03:37:02.353 --> 03:37:09.115]  So they also interviewed a professor, a Song Jung Chae, at the Center for Global Creation and Collaboration at Seoul's Sangmyung
[03:37:10.776 --> 03:37:11.537]  We're good to go.
[03:37:34.753 --> 03:37:38.834]  He mentioned paedophile grooming gangs, which of course are a huge problem across the UK.
[03:37:38.834 --> 03:37:39.994]  They're not dealt with.
[03:37:39.994 --> 03:37:44.035]  In many cases, they actually arrest the people who blow the whistle on them.
[03:37:44.035 --> 03:37:49.176]  And he mentioned terrorism as well, as two negative side effects that South Korea did not want to import.
