[00:00:16.879 --> 00:00:18.985]  The Alex Jones Show.
[03:36:06.867 --> 03:36:12.930]  You see, we don't have any multinational corporate sponsors.
[03:36:12.930 --> 03:36:13.651]  We don't have
[03:36:14.751 --> 03:36:20.493]  Any one source of funding, we depend completely and totally on you.
[03:36:20.493 --> 03:36:23.435]  So let's look at some of these terrific products.
[03:36:23.435 --> 03:36:27.556]  My all-time favorite, of course, is Brain Force Plus.
[03:36:27.556 --> 03:36:36.119]  This is a natural product, now reduced at $19.98, which gives you mental clarity and mental energy.
[03:36:36.119 --> 03:36:40.621]  At that four o'clock time of the day, when you begin to have a dip,
[03:36:41.241 --> 03:36:53.333]  I find this to be a great product, yet you don't get that wired feeling that you get from the energy drinks that are laced with ephedrine and other stimulants.
[03:36:53.333 --> 03:36:59.800]  This is a smooth, sustained mental energy and clarity that I think you will enjoy.
[03:36:59.800 --> 03:37:00.400]  6,017 other
[03:37:03.803 --> 03:37:05.944]  Infowarriors agree with me.
[03:37:05.944 --> 03:37:09.805]  This is one of the very best specials you can find.
[03:37:09.805 --> 03:37:13.066]  I also am very fond of Silver Bullet.
[03:37:13.066 --> 03:37:19.668]  Silver Bullet is a colloidal silver product which boosts immunity.
[03:37:19.668 --> 03:37:28.230]  It has for centuries been known as an antibacterial and an antiviral, but the special electronic
[03:37:28.860 --> 03:37:39.249]  Process used by InfoWars makes this a far more absorbable formula than other silver components that are on the market.
[03:37:39.249 --> 03:37:42.352]  This is one of the very best products.
[03:37:42.352 --> 03:37:50.279]  So again, I urge you to go to the InfoWars.com store and load up for your Christmas shopping.
[03:37:50.279 --> 03:37:55.884]  It's the only thing that allows us to stay afloat here and moving forward.
[03:37:56.344 --> 03:38:02.108]  And while you're at it, grab a copy of my latest book, Stone's Rules.
[03:38:02.108 --> 03:38:05.410]  This is a manifesto for victory.
[03:38:05.410 --> 03:38:13.456]  This is an indispensable track for anyone who is in politics or business or media or fashion.
[03:38:13.456 --> 03:38:19.020]  Stone's Rules, available at a terrific price at the InfoWars.com store.
[03:38:19.640 --> 03:38:35.648]  If you buy your copy of Stone's Rules at the InfoWars store and mail it to me, a special offer for InfoWarriors only, it will be my privilege to sign it and send it back to you at my own expense.
[03:38:35.648 --> 03:38:42.431]  So you can go to the InfoWars.com store now, get your copy and mail it to me at this address.
[03:38:43.223 --> 03:38:44.624]  Roger Stone, P.O.
[03:38:44.624 --> 03:38:46.604]  Box 813450, 4429 Hollywood Boulevard, Hollywood, Florida 330813450.
[03:38:46.604 --> 03:38:48.945]  We'll leave that up a second for you.
[03:38:48.945 --> 03:38:52.827]  You can get your copy of Stone's Rules, include in it your receipt
[03:39:05.031 --> 03:39:11.475]  That shows that you got it on the Infowars.com store, and I will gladly send it back to you.
[03:39:11.475 --> 03:39:15.197]  This is the fifth book that I have written.
[03:39:15.197 --> 03:39:24.641]  My other books, the Clinton's War on Women, for example, the Jeb and the Bush Crime Family, also available at the Infowars.com store.
[03:39:24.641 --> 03:39:29.344]  So if you buy those and you want those autographed as well, send them along.
[03:39:29.344 --> 03:39:33.446]  Again, this is an offer for Infowarriors only.
[03:39:34.736 --> 03:39:35.678]  I'm Roger Stone.
[03:39:35.678 --> 03:39:38.645]  You're on the Alex Jones Show!
[03:39:39.483 --> 03:39:46.828]  It seems like Nancy Pelosi may be measuring the drapes in the White House a little too early.
[03:39:46.828 --> 03:39:53.392]  She tells Fox News that she is confident that the Democrats will take the House.
[03:39:53.392 --> 03:39:56.154]  I say it's too early to know.
[03:39:56.154 --> 03:40:03.378]  This will come down to a very small number of districts and a very small number of votes.
[03:40:03.378 --> 03:40:05.900]  And that's why every single vote counts.
[03:40:06.480 --> 03:40:14.464]  Those who are relying on polling should keep in mind that any poll is merely a snapshot in time.
[03:40:14.464 --> 03:40:18.386]  It is only good for the episecond in which it is taken.
[03:40:18.386 --> 03:40:31.572]  And that polls can differ in their results based on the order of the questions, the wording of the questions, the size of the sample, the proper drawing of the sample, and so on.
[03:40:32.402 --> 03:40:49.828]  One thing that all of the polls show is that this election is very close and that the president has re-energized his political base, making this a far closer contest than it looked a few months ago when Democrats were claiming there would be a blue wave.
[03:40:50.688 --> 03:40:54.250]  I think the Senate is now safely in Republican hands.
[03:40:54.250 --> 03:40:58.152]  That would be my prediction, but the House is up for grabs.
[03:40:58.152 --> 03:41:01.693]  Let's make no mistake about the Democrats' plan.
[03:41:01.693 --> 03:41:08.136]  If the Democrats win the House, they will enact articles of impeachment against our President almost immediately.
[03:41:08.856 --> 03:41:14.078]  I doubt they'll be based on any evidence of Russian collusion because there is none.
[03:41:14.078 --> 03:41:29.242]  But we've already seen the dress rehearsal, the dry run for what they have in mind, and the 19 women who falsely accused President Trump of sexual assault in the 2016 campaign will be recycled in a show trial in the Senate.
[03:41:29.722 --> 03:41:42.848]  Meanwhile, the New York Times will pound away on the issue of Donald Trump's taxes, where he appears to have perfectly legally avoided paying millions of dollars in taxes based on the current tax law.
[03:41:42.848 --> 03:41:46.150]  That doesn't show he's crooked, it shows that he's smart.
[03:41:46.770 --> 03:41:53.634]  But there will be yet another attempt to whip up a public hysteria about our president.
[03:41:53.634 --> 03:41:59.116]  This is what happens if we lose the House a few short days from now.
[03:41:59.116 --> 03:42:01.858]  Which is why, as Alex Jones put it a little earlier,
[03:42:02.498 --> 03:42:06.441]  It's vitally important that you get every true believer you know out.
[03:42:06.441 --> 03:42:13.525]  And then figure out who among your friends and associates, your co-workers, is friendly or is a persuadable.
[03:42:13.525 --> 03:42:17.888]  And get those marginal extra votes to the polls.
[03:42:17.888 --> 03:42:19.869]  Every vote will count.
[03:42:19.869 --> 03:42:22.631]  I'm planning to head to Austin for election night.
[03:42:22.631 --> 03:42:24.932]  I think it's going to be a nail-biter.
[03:42:24.932 --> 03:42:29.535]  Anyone who tells you that they're certain about what will happen is blowing smoke.
[03:42:30.095 --> 03:42:31.216]  I'm Roger Stone.
[03:42:31.216 --> 03:42:33.257]  You're on the Alex Jones Show.
[03:42:33.257 --> 03:42:36.459]  I'll be back with Tana Gertz on the other side.
[03:42:36.459 --> 03:42:40.861]  Thanks for joining us.
[03:42:40.861 --> 03:42:45.784]  Defending the Republic from enemies foreign and domestic.
[03:42:45.784 --> 03:42:46.925]  It's Alex Jones.
[03:42:53.328 --> 03:43:00.812]  Whether you're looking to boost the benefits of our fish oil formula or just want an alternative, InfoWars Life has the formula for you.
[03:43:00.812 --> 03:43:10.057]  Ultimate Krill Oil is a powerhouse formula that takes advantages of the EPA, DHA, and Omega-3s found in our high-quality, ultra-pure krill oil concentrate.
[03:43:10.057 --> 03:43:19.142]  Containing powerful antioxidants such as astaxanthin and Omega-3s, Ultimate Krill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[03:43:20.083 --> 03:43:31.526]  This incredible formula can help your body in many ways, including supporting heart health, joint health, and cognitive health, aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[03:43:31.526 --> 03:43:40.608]  And while other krill oil formulas may chemically modify their formulas, we're giving you the benefits of a simple formula that contains unmodified, high-quality krill oil concentrate.
[03:43:41.088 --> 03:43:43.830]  Paired with our Ultimate Fish Oil, or used separately.
[03:43:43.830 --> 03:43:47.493]  It's time to see what Krill Oil can do for you with Ultimate Krill Oil.
[03:43:47.493 --> 03:43:53.337]  Now available at InfoWarsStore.com.
[03:43:53.337 --> 03:43:59.342]  Our grandparents, the great-grandparents, knew that they canned food during the fall, so you'd have it during the winter.
[03:43:59.342 --> 03:44:02.304]  And that's what I'm talking about at InfoWarsStore.com.
[03:44:02.304 --> 03:44:06.867]  With InfoWars Select, it's the full spectrum of MyPatriot Supply, one of the top
[03:44:07.924 --> 03:44:17.046]  Most respected companies out there, but because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[03:44:17.046 --> 03:44:22.388]  But I want to be a market leader, and I want you to have storable food, so it's a total win-win.
[03:44:22.388 --> 03:44:27.809]  We have those incredible sell prices back, mfulworthstore.com, on mfulworthselectstorablefoods,
[03:44:28.189 --> 03:44:29.669]  They've got special diet foods.
[03:44:29.669 --> 03:44:33.430]  They've got three-month supplies, year's supplies, week emergency supplies.
[03:44:33.430 --> 03:44:35.651]  They've got so many great products there.
[03:44:35.651 --> 03:44:37.431]  Maybe you've got a three-year supply.
[03:44:37.431 --> 03:44:39.411]  If stuff happens, you can feed your whole block.
[03:44:39.411 --> 03:44:41.992]  It's up to us to be self-sufficient.
[03:44:41.992 --> 03:44:46.953]  You're buying War Bonds, bringing you great products, and together, with God's help, we are unstoppable.
[03:44:46.953 --> 03:44:52.334]  InfoWareStore.com and InfoWare Select, high-quality, storable foods powered by my Patriot Supply.
[03:44:53.854 --> 03:45:00.336]  We are kept afloat only by your loyal patronage, and that's why we need you to go to the site now.
[03:45:00.336 --> 03:45:07.159]  If you're not in the market for one of our greatest nutraceuticals, please consider a contribution.
[03:45:07.159 --> 03:45:22.684]  $25, $50, $100, $250, or even $500 would be a godsend to our important work here to beat back the globalists and to destroy their campaign of censorship in which they want to strangle our First Amendment rights.
[03:45:23.843 --> 03:45:27.686]  Hey, how would you like to take InfoWars with you wherever you go?
[03:45:27.686 --> 03:45:32.930]  Well, now you can do just that with the new official InfoWars app.
[03:45:32.930 --> 03:45:34.231]  And here's the best part.
[03:45:34.231 --> 03:45:36.053]  It is absolutely free.
[03:45:36.053 --> 03:45:41.277]  At the Apple Store and Google Play, you can join the InfoWars today.
[03:45:41.277 --> 03:45:45.240]  Check it out right now at InfoWars.com forward slash app app.
[03:45:45.240 --> 03:45:49.364]  It's the InfoWars official app taken on the globalist at point blank range.
[03:45:49.364 --> 03:45:53.387]  And with your help spreading it and with your help downloading it, we are unstoppable.
[03:45:54.884 --> 03:45:59.587]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[03:45:59.587 --> 03:46:10.014]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[03:46:10.894 --> 03:46:15.717]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[03:46:15.717 --> 03:46:24.101]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[03:46:24.101 --> 03:46:31.826]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[03:46:31.826 --> 03:46:33.787]  Wake up refreshed and take on the day.
[03:46:34.267 --> 03:46:42.209]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[03:46:42.209 --> 03:46:45.890]  Get the sleep you deserve and experience the power of knockout.
[03:46:45.890 --> 03:46:50.251]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[03:46:50.251 --> 03:46:57.252]  That's InfoWarsLife.com.
