[00:00:06.328 --> 00:00:07.488]  You have the power.
[03:28:35.869 --> 03:28:41.470]  And it's much worse than spying, because they were using agents provocateurs to set people up.
[03:28:41.990 --> 03:28:48.591]  They were creating the illusion of collusion, and then they were leaking it to the media that there was collusion.
[03:28:49.231 --> 03:28:54.472]  So this is not only going to take the Democrats down, it's going to take the Democrat liberal media down.
[03:28:54.993 --> 03:28:55.893]  Matt Bracken's on fire.
[03:28:55.913 --> 03:28:57.053]  CNN is going to be nothing.
[03:28:57.473 --> 03:28:58.853]  Matt, everybody tune in right now.
[03:28:58.933 --> 03:28:59.934]  Everybody spread the word.
[03:28:59.994 --> 03:29:01.494]  Matt's going to come out and lay it all out.
[03:29:03.307 --> 03:29:06.408]  The President of the United States is racist.
[03:29:07.128 --> 03:29:07.888]  He's a punk.
[03:29:08.869 --> 03:29:09.609]  He's a dog.
[03:29:09.629 --> 03:29:11.109]  He's a pig.
[03:29:11.409 --> 03:29:12.830]  He can suck my f***ing d***.
[03:29:12.990 --> 03:29:15.470]  He's a con, a bull****, a mutt.
[03:29:15.590 --> 03:29:19.751]  Kiss my motherf***ing ass, you bitch, punk, d*** sucker.
[03:29:20.111 --> 03:29:21.532]  The President of the United States
[03:29:22.772 --> 03:29:25.713]  He's not only unfit to be president.
[03:29:26.074 --> 03:29:31.656]  In my book, his lack of empathy, his lack of leadership, his lack of courage, he's unfit to be human.
[03:29:31.676 --> 03:29:32.276]  This is CNN.
[03:29:43.277 --> 03:29:47.282]  Donald J. Trump is President of the United States.
[03:30:02.916 --> 03:30:07.360]  Alpha Power, vital male androgen biosynthesis promoter.
[03:30:07.480 --> 03:30:15.406]  Now I've got page after page after page of the science, of the research, and the facts on the ingredients in Alpha Power.
[03:30:15.847 --> 03:30:17.468]  But, here's what you want to know.
[03:30:18.459 --> 03:30:24.401]  You want to go to m4wrestore.com and read the hundreds and hundreds of five-star third-party reviews on this product.
[03:30:25.061 --> 03:30:28.622]  And also remember that when it came out four months ago, it sold out in three weeks.
[03:30:29.483 --> 03:30:37.485]  Because people that know about these type of products looked at the ingredients list and looked at the potency list and people went crazy.
[03:30:38.065 --> 03:30:45.748]  We set out to look at the already best-selling brands out there and make it even better, even stronger, and basically souped up.
[03:30:46.548 --> 03:30:50.315]  It's got the best of ancient science, with the latest developments as well.
[03:30:50.876 --> 03:30:54.843]  It's Alpha Power, and quite frankly, I don't even really need to take Alpha Power.
[03:30:55.920 --> 03:31:10.786]  If I take Alpha Power, which I do occasionally, if I feel down or don't feel like I have a lot of energy, it makes me have incredible stamina, amazing libido, and also I already have, not really anger issues, but I'm a little bit aggressive sometimes.
[03:31:11.206 --> 03:31:16.588]  And so Alpha Power is so strong that I personally don't take it a lot.
[03:31:16.868 --> 03:31:18.389]  I'm not going to sit here and tell you,
[03:31:18.709 --> 03:31:20.049]  Oh man, it's really great, it really works.
[03:31:20.069 --> 03:31:24.651]  I'm going to tell you, be careful with Alpha Power, because I said I want to dominate the industry.
[03:31:25.191 --> 03:31:29.492]  I want people to know that we put the most money into this of any other product out there.
[03:31:29.512 --> 03:31:30.872]  I'm going to explain this, because this is critical.
[03:31:31.673 --> 03:31:37.894]  The average supplement, you can look this up online, there's industry publications, Wall Street Journal, has a 5 to 7 times markup.
[03:31:38.294 --> 03:31:40.355]  That's a 500 to 700 percent markup.
[03:31:40.875 --> 03:31:42.515]  Our average markup is about 130 percent or so.
[03:31:42.535 --> 03:31:43.876]  Some are 90 percent, some are 150.
[03:31:43.916 --> 03:31:45.356]  You've got marketing other costs that go in.
[03:31:48.277 --> 03:31:49.118]  But here's an example.
[03:31:49.958 --> 03:31:57.544]  The average male or female enhancement, over-the-counter supplement has some real stuff in it.
[03:31:57.564 --> 03:31:59.285]  It just has a little bit in it.
[03:31:59.745 --> 03:32:05.910]  Many times the bottle, this is a nice glass bottle, costs more than the ingredients that these companies put out.
[03:32:06.590 --> 03:32:11.692]  Because I work with the top four formulators in the country, and they say, listen, no one puts as much as you do into these.
[03:32:11.972 --> 03:32:20.295]  They said your leading competitors might put $6, $7 in, and you're putting $15, $20, $30, $40, depending on the product, in them.
[03:32:20.715 --> 03:32:21.736]  Nobody else does that.
[03:32:21.816 --> 03:32:24.477]  Well, we do, and that's why they're so powerful.
[03:32:25.017 --> 03:32:41.142]  Bottom line, you're getting top-of-the-line supplements that people absolutely love, that have blown me away, that fund the info war, and we are industry leaders in quality testing and the amount of the best product that we put into the product that ends up getting delivered to your door.
[03:32:41.562 --> 03:32:50.528]  So you get the best supplements at the very, very best price, and you fund the InfoWar that's given the whole world incredible results against the Globalists, a 360 win.
[03:32:50.869 --> 03:32:52.890]  Again, Alpha Power sold out for months.
[03:32:53.270 --> 03:32:58.754]  The second shipment is now in at InfoWarsLive.com or InfoWarsStore.com by calling toll-free, AAA-253-3139.
[03:32:58.814 --> 03:32:59.395]  A total 360 win.
[03:32:59.435 --> 03:33:00.635]  You're listening to the Alex Jones Show.
[03:33:24.680 --> 03:33:28.421]  Infowars.com is tomorrow's news.
[03:33:28.741 --> 03:33:33.022]  Today, you're listening to the Alex Jones Show.
[03:33:36.323 --> 03:33:42.264]  Well, we're back and I'm running it by myself right now, so have mercy on me.
[03:33:42.364 --> 03:33:43.665]  I'm just an amateur at this.
[03:33:44.505 --> 03:33:48.626]  The call-in numbers are, if you don't already have this on speed dial, 877-789-2539.
[03:33:54.090 --> 03:33:55.891]  That's 789-ALEX.
[03:33:56.811 --> 03:34:06.795]  And we'll go to calls maybe in the next segment, but I have a few announcements and then I've got a little talk I've already prepared.
[03:34:06.855 --> 03:34:08.496]  I just sort of have an outline of it.
[03:34:10.157 --> 03:34:17.000]  When I come on the show every other Monday, I usually put some of my books onto a Kindle free run so that they're a free download.
[03:34:17.680 --> 03:34:22.022]  Today, this book, Castigo Key, is free to download.
[03:34:22.754 --> 03:34:27.156]  It's the first of the novels that feature a new character.
[03:34:27.696 --> 03:34:33.338]  The new one is Red Cliffs, which is my very edgy counter-jihad novel.
[03:34:33.699 --> 03:34:35.159]  Very unpolitically correct.
[03:34:35.899 --> 03:34:44.403]  Something that, you know, you'll never see advertised in mainstream media or even reviewed on what I call, you know, Conservatism Inc.
[03:34:45.083 --> 03:34:50.405]  Those guys, you know, they're so far behind the curve, they consider me too far out in front.
[03:34:50.465 --> 03:34:51.726]  I'm always too far out in front.
[03:34:52.349 --> 03:34:53.950]  That's a problem when you're a novelist.
[03:34:54.531 --> 03:35:04.718]  By the time that reality catches up, I've already written another book that's still far out in front, and they'll look bad to review a book that's predicting today, 15 years ago.
[03:35:05.398 --> 03:35:08.340]  So my novels just stand on their own reviews.
[03:35:09.021 --> 03:35:13.384]  I'm never going to be a mainstream household name, that's for sure.
[03:35:14.945 --> 03:35:20.849]  Anyway, today, as we watch this unfolding of the unraveling of the deep state coup,
[03:35:22.648 --> 03:35:29.216]  I'd like to sort of do a big picture analysis of where we are and what's really happening.
[03:35:30.017 --> 03:35:33.260]  And to do this, I've got to go back in time quite a bit.
[03:35:34.261 --> 03:35:43.412]  And in fact, I'm going to go all the way back to the 1700s and then bring it all the way forward to today.
[03:35:44.301 --> 03:35:49.103]  You know, the biggest mistake I think that Americans made, I was a Cold Warrior.
[03:35:49.183 --> 03:35:52.825]  My military time was during, you know, Reagan, that era.
[03:35:53.626 --> 03:35:57.508]  And when the Cold War was over, we thought that we won.
[03:35:58.228 --> 03:36:03.571]  America was on top of the pile, communism was defeated, and we could coast.
[03:36:03.991 --> 03:36:09.434]  You know, maybe look for new enemies, take it easy, enjoy the peace dividend.
[03:36:10.174 --> 03:36:12.255]  And that was a huge, huge mistake.
[03:36:12.972 --> 03:36:17.535]  Because in reality, we didn't win the Cold War per se.
[03:36:18.415 --> 03:36:27.280]  We defeated the Soviet Union economically, but we did not defeat the idea of Marxism, Socialism, Communism.
[03:36:28.181 --> 03:36:35.865]  The idea just went internal, it went underground, it made a metamorphosis into some more modern forms.
[03:36:37.259 --> 03:36:38.420]  It didn't disappear.
[03:36:39.021 --> 03:36:51.092]  Our mistake was to equate communism and the USSR, thinking that if the USSR, if the Soviet Union has collapsed, therefore communism has collapsed.
[03:36:51.933 --> 03:36:54.896]  But in fact, that is not what happened.
[03:36:55.096 --> 03:36:57.098]  And our victory was a hollow victory.
[03:36:57.138 --> 03:36:58.639]  It was a chimeric victory.
[03:36:59.540 --> 03:37:02.283]  The USSR was really just a vehicle
[03:37:03.021 --> 03:37:09.904]  You know, Lenin launched communism in the Soviet Union in 1917 because it was available.
[03:37:10.165 --> 03:37:19.529]  You know, it was a shell on the back of World War One that was weak and his ideas could spread easily.
[03:37:20.270 --> 03:37:24.712]  He thought that when this revolution had succeeded in Russia,
[03:37:25.700 --> 03:37:37.867]  He would be able to use his Cheka, NKVD, what we now called KGB and now FSB, to foment revolutions country after country.
[03:37:38.648 --> 03:37:40.929]  That was his concept going into the 20s.
[03:37:41.490 --> 03:37:42.350]  But it didn't work.
[03:37:42.770 --> 03:37:50.955]  There was an Italian named Antonio Gramsci, who was probably much more far-seeing than Lenin, and what he believed was that
[03:37:52.637 --> 03:37:56.698]  Western people loved their countries too much.
[03:37:56.778 --> 03:37:57.938]  They loved their religion.
[03:37:58.038 --> 03:38:00.079]  They loved their societies.
[03:38:00.759 --> 03:38:09.621]  And before the revolutions could succeed in the rest of the world, those countries had to be sabotaged from within.
[03:38:09.641 --> 03:38:18.403]  The people had to be cut off from their roots, from their history, from their love for their countries, from their love for their religions.
[03:38:19.284 --> 03:38:22.625]  And he called it the Long March Through the Institutions.
[03:38:23.445 --> 03:38:25.386]  And that has succeeded wildly.
[03:38:26.166 --> 03:38:30.228]  So, sometimes I learn lessons from nature.
[03:38:30.268 --> 03:38:33.229]  You know, I love watching these nature shows.
[03:38:34.969 --> 03:38:44.933]  And one thing that came recently to me, I never even heard of this, but there's something out there called the parasitic or the parasitoid wasp.
[03:38:45.553 --> 03:38:47.974]  And there are thousands and thousands of species of these.
[03:38:48.829 --> 03:38:51.530]  And what these guys do is they don't fight for a living.
[03:38:52.310 --> 03:38:56.611]  They just inject their eggs right into a fat, dumb, and happy caterpillar.
[03:38:57.292 --> 03:39:01.793]  So I created a meme, and the USA is that fat, dumb, and happy caterpillar.
[03:39:02.633 --> 03:39:05.594]  And even though the wasp is dead, guess what?
[03:39:06.089 --> 03:39:13.274]  Guess where little communists are being produced now, like those little wasps coming out of the dying caterpillar.
[03:39:13.714 --> 03:39:18.197]  They're being created and born right here, right in our own country.
[03:39:18.577 --> 03:39:24.081]  All you've got to do is look at our universities to see how we're pumping out little communists.
[03:39:24.681 --> 03:39:35.508]  Now, communism had a brand name problem based on the fact that more than 100 million people were murdered by communists in the 20th century, so they had a PR problem
[03:39:36.078 --> 03:39:38.179]  And all they did was rebrand.
[03:39:39.140 --> 03:39:48.866]  So you can say, forget whether we call it communism, socialism, cultural Marxism, neo-Marxism, it's all the exact same thing.
[03:39:49.647 --> 03:39:57.792]  And that's what we're facing now is this burgeoning effect of these little hatchlings coming out
[03:39:58.342 --> 03:40:05.925]  They've been breeding inside, while on the outside we look like a nice, healthy caterpillar rolling along, munching the leaves.
[03:40:06.465 --> 03:40:10.887]  Inside, we're producing the next generation of little communist wasps.
