[00:00:00.000 --> 00:00:14.660]  [outro music]
[02:01:39.073 --> 02:01:41.394]  1776 testosterone boost.
[02:01:41.394 --> 02:01:42.713]  The number one national bestseller.
[02:01:42.713 --> 02:01:44.793]  We were able to private label for 40% off.
[02:01:44.793 --> 02:01:45.873]  We can't get it anywhere else.
[02:01:45.873 --> 02:01:50.394]   1776 testosterone boost, selling out quickly, just like the HGH Max Boost did.
[02:01:50.394 --> 02:01:51.432]  You should get it now.
[02:01:51.432 --> 02:01:52.592]  X7 Diet Force.
[02:01:52.665 --> 02:01:54.146]  No stimulants, just natural compounds.
[02:01:54.166 --> 02:01:55.707]  Something you lose weight and feel great.
[02:01:56.047 --> 02:01:57.007]  That's 40% off.
[02:01:57.147 --> 02:01:57.987]  X7 Diet Force.
[02:01:58.308 --> 02:02:00.028]  Vitamin D3 gummies with calcium.
[02:02:00.488 --> 02:02:00.648]  50% off.
[02:02:01.049 --> 02:02:01.809]  Super Film Vitality.
[02:02:01.829 --> 02:02:02.449]  50% off.
[02:02:02.529 --> 02:02:03.169]  Ultimate Fish Oil.
[02:02:03.189 --> 02:02:03.770]  40% off.
[02:02:04.210 --> 02:02:05.350]  Down and Out Sleep Support.
[02:02:05.370 --> 02:02:05.570]  40% off.
[02:02:05.610 --> 02:02:08.611]  When you say Ultimate Fish Oil or Krill Oil, it's the highest grade.
[02:02:08.631 --> 02:02:09.852]  You can't even find those in stores.
[02:02:10.683 --> 02:02:12.584]  Real Red Bill Plus, 50% off.
[02:02:12.624 --> 02:02:13.864]  Fizzy Magnesium, 25% off.
[02:02:13.884 --> 02:02:22.748]  Super Real Vitality, Vaso Beats, Alpha Power, InfowarStore.com or 888-253-3139.
[02:02:23.028 --> 02:02:27.270]  And you need the Pain MD, a private label of a natural product that's already a top seller.
[02:02:27.810 --> 02:02:28.671]  With our name on it.
[02:02:29.031 --> 02:02:29.692]  Works really great.
[02:02:29.732 --> 02:02:30.553]  Natural pain relief.
[02:02:31.293 --> 02:02:32.014]  Nitric mousse.
[02:02:32.034 --> 02:02:35.858]  You heard Dr. Mikovits say, oh my god, I've seen your nitric oxide.
[02:02:35.958 --> 02:02:39.481]  That's what everybody needs to clean their blood out and counter all the garbage that's out there.
[02:02:39.501 --> 02:02:40.222]  The spike proteins.
[02:02:40.582 --> 02:02:42.124]  That's discounted.
[02:02:42.464 --> 02:02:44.286]  Infowarstore.com.
[02:02:44.767 --> 02:02:47.049]  And Real Red Pill Plus is very close to selling out.
[02:02:48.541 --> 02:02:51.203]  But despite that, I've still got it at 50% off.
[02:02:51.283 --> 02:02:55.206]  If you don't know what's in Real Red Bull Plus, you should research it for yourself.
[02:02:55.246 --> 02:02:56.988]  But are we not delivering?
[02:02:57.008 --> 02:03:01.891]  It's like a gladiator where he hacks up 10 people and says, are you not entertained?
[02:03:02.072 --> 02:03:06.355]  Are you not getting maximum effort, maximum coverage?
[02:03:06.855 --> 02:03:14.662]  Not just myself six days a week live on InfoWars, but now InfoWarsLive.com or AlexJonesLive.com, AlexJonesLive.com.
[02:03:15.342 --> 02:03:19.692]  You know, now all the other stuff we're doing, we are balls to the walls, they say in the Air Force.
[02:03:20.093 --> 02:03:22.859]  That means the throttle pushed all the way up to the hill.
[02:03:23.820 --> 02:03:25.541]  But we cannot do it without you.
[02:03:25.601 --> 02:03:27.401]  So make the decision.
[02:03:27.581 --> 02:03:31.142]  Only you can make the decision to experience these great products.
[02:03:31.562 --> 02:03:35.864]  And just go to InfoWarshaw.com and know the enemies of freedom want this show shut down.
[02:03:36.184 --> 02:03:37.164]  Plus, these are great products.
[02:03:37.524 --> 02:03:38.325]  Make the decision.
[02:03:38.625 --> 02:03:39.465]  Take the action.
[02:03:39.645 --> 02:03:40.365]  Make the commitment.
[02:03:40.685 --> 02:03:41.606]  Sign up for auto-ship.
[02:03:41.646 --> 02:03:43.086]  An additional 10% off your next order.
[02:03:43.766 --> 02:03:45.347]  There's free Patreon points for your next order.
[02:03:46.147 --> 02:03:50.794]  We got free shipping and order $50 or more back at InfowarsStore.com.
[02:03:51.414 --> 02:03:52.917]  And we had great fulfillment for years.
[02:03:53.638 --> 02:03:54.699]  20 years ago it was okay.
[02:03:55.360 --> 02:03:56.462]  15 years ago it was kind of bad.
[02:03:56.762 --> 02:03:59.306]  The last 10 years our fulfillment has not been good as Amazon's.
[02:03:59.346 --> 02:03:59.806]  They're the best.
[02:04:00.646 --> 02:04:02.867]  But it's been next day you order it shipped out.
[02:04:03.227 --> 02:04:07.328]  Got a little squirrely the last, you know, six, eight months where it was four or five days behind.
[02:04:07.728 --> 02:04:09.489]  We moved shipping departments and all that.
[02:04:09.889 --> 02:04:12.770]  Now they're shipping on average within 24 hours after your order.
[02:04:13.050 --> 02:04:15.011]  We're getting great reviews, great feedback.
[02:04:15.051 --> 02:04:16.611]  So that's all working well.
[02:04:16.611 --> 02:04:21.611]  Infowarsstore.com, take action, infowarsstore.com.
[02:04:21.611 --> 02:04:25.171]   Or go to infowarsstore.com, make a straight donation at the top
[02:04:25.171 --> 02:04:28.611]  where it says support the InfoWar, $5, $10, $100.
[02:04:28.611 --> 02:04:31.390]   Make a recurring donation, cancel anytime, make a one-time donation.
[02:04:31.390 --> 02:04:34.930]   Whatever you do, spread the word about the articles, spread the word about the videos.
[02:04:34.930 --> 02:04:41.927]   And when this two-hour, 10-minute broadcast It's live right now at 3.04 Central Time.
[02:04:42.287 --> 02:04:43.708]  It's archived at Man.Video.
[02:04:43.848 --> 02:04:46.671]  Share it like your life depends on it, because it does.
[02:04:47.051 --> 02:04:49.633]  The enemy isn't working around the clock to shut this down for no reason.
[02:04:49.993 --> 02:04:51.314]  They know we're covering the truth.
[02:04:51.734 --> 02:04:56.558]  They know that we understand what's happening, and we're a family of humans coming together for a good future.
[02:04:56.858 --> 02:05:00.381]  So spread the word about InfoWars.com forward slash show at Man.Video.
[02:05:00.601 --> 02:05:06.506]  But whatever you do, pray for freedom, pray for awakening, pray for peace, and get products at InfoWarsTour.com.
[02:05:06.846 --> 02:05:07.967]  Fabulous job to the crew.
[02:05:08.548 --> 02:05:15.954]  We're going to go to a couple of key clips here of Biden bumbling around, the Navifa vendetta, the ties to the poison shots, and then another key report.
[02:05:16.335 --> 02:05:19.257]  And then I'll be back tomorrow night, Lord willing, 4 p.m.
[02:05:19.377 --> 02:05:22.840]  Central, with Sunday Night Live, InfoWars.com.
[02:05:24.442 --> 02:05:25.143]  Jobs are up.
[02:05:25.183 --> 02:05:25.763]  Wages are up.
[02:05:25.823 --> 02:05:26.804]  Inflation is down.
[02:05:27.385 --> 02:05:33.330]  Those of you who are over 40, do you ever think we'd be in a situation where blue collar workers are voting Republican?
[02:05:34.833 --> 02:05:36.914]  No, no, let's, let's gotta be honest, man.
[02:05:38.615 --> 02:05:39.755]  Cause they think we forgot them.
[02:05:41.056 --> 02:05:42.076]  They think we don't care.
[02:05:42.437 --> 02:05:47.739]  I spent a lot of time with Xi Jinping when I was vice president the last couple of years.
[02:05:48.259 --> 02:05:52.801]  And Barack asked me to spend time with him because we knew he was going to be president.
[02:05:52.821 --> 02:05:55.043]  It wasn't appropriate for a president to be spending all the time.
[02:05:56.763 --> 02:05:57.584]  I mean it sincerely.
[02:05:57.604 --> 02:05:59.745]  So I traveled 17,000 miles with him.
[02:06:00.605 --> 02:06:02.346]  I met with him more than any other world leader.
[02:06:03.021 --> 02:06:05.263]  Now over 80 hours.
[02:06:05.443 --> 02:06:06.383]  68 of which are in person.
[02:06:06.443 --> 02:06:09.145]  Just me, an interpreter, and he having a simultaneous interpreter.
[02:06:10.566 --> 02:06:14.249]  We were in the Tibetan Plateau and he looked at me and said, can you define America for me?
[02:06:14.269 --> 02:06:15.830]  And I mean it sincerely.
[02:06:15.870 --> 02:06:16.850]  Give me my word as a Biden.
[02:06:16.870 --> 02:06:17.891]  I said, yes, one word.
[02:06:19.292 --> 02:06:20.093]  Possibilities.
[02:06:21.013 --> 02:06:24.936]  We've united the, we've united the Asia.
[02:06:25.436 --> 02:06:25.896]  First one.
[02:06:25.916 --> 02:06:31.100]  They introduced another bill to limit President's authority over the Strategic Petroleum Reserve.
[02:06:31.730 --> 02:06:36.933]  Because they're mad I used that authority to lower gas prices by $1.50 a gallon, period.
[02:06:37.833 --> 02:06:40.054]  We paid for everything we did.
[02:06:40.074 --> 02:06:42.215]  Lies!
[02:06:43.016 --> 02:06:44.216]  I don't like the Republicans!
[02:06:45.637 --> 02:06:46.897]  Lying pedophile!
[02:06:47.378 --> 02:06:49.479]  $1.7 trillion in two years!
[02:06:50.419 --> 02:06:54.061]  Democrats, we are delivering.
[02:06:54.081 --> 02:06:56.162]  On the destruction of America.
[02:06:59.064 --> 02:07:01.064]  Folks, share this video now.
[02:07:01.064 --> 02:07:11.064]  [clip]
[02:07:11.064 --> 02:07:18.583]   A newly elected government seeking power and control develops a secret bioweapon and launches
[02:07:18.583 --> 02:07:25.704]   it against its own population to establish authoritarian rule and to blame the attack
[02:07:25.704 --> 02:07:27.743]  on their political enemies.
[02:07:28.256 --> 02:07:35.576]   Taking pages right out of the 20th century, we see this fictional dictatorship not just
[02:07:35.576 --> 02:07:41.015]   seeking to dominate and control the population, but to be seen as saviors of the very people
[02:07:41.015 --> 02:07:47.815]   that they are dumbing down, enslaving, imprisoning, and killing.
[02:07:47.815 --> 02:07:55.454]   The writers had a deep historical well to work from in just the 20th century, with monsters
[02:07:55.454 --> 02:08:04.416]   like Hitler, Stalin, Mao, Pol Pot, Fidel Castro, Hugo Chavez, Kim Jong Un, who don't just seek
[02:08:04.416 --> 02:08:09.875]   to dominate and control the very lives and thoughts of their minions, but who also want
[02:08:09.875 --> 02:08:14.176]   to be seen as the savior by the very people who are their slaves.
[02:08:14.264 --> 02:08:19.910]  Tonight, I will speak directly to these people and make the situation perfectly clear to them.
[02:08:20.570 --> 02:08:25.135]  The security of this nation depends on complete and total compliance.
[02:08:25.456 --> 02:08:33.925]  So, of course, in the film, those that release the bioweapon on their own population that they're preying on also have the cure.
[02:08:37.509 --> 02:08:46.392]  Some believed it was the work of God himself, that it was a pharmaceutical company controlled by certain party members that made them all obscenely rich.
[02:08:47.093 --> 02:08:51.354]  But the end result, the true genius of the plan, was the fear.
[02:08:52.054 --> 02:09:04.978]   Fear became the ultimate tool of this government, and through it, our politician was ultimately appointed to the newly created position of In V for Vendetta, we truly see art imitating life.
