[00:00:00.000 --> 00:00:02.980]  [BEEPING]
[03:49:03.628 --> 03:49:09.353]  I hope people go research that and get ready because, look, people say, oh, is it a panacea for cryptocurrencies?
[03:49:09.673 --> 03:49:10.734]  Most of them are pop and dump.
[03:49:10.834 --> 03:49:11.574]  Sure, it's great.
[03:49:11.935 --> 03:49:20.702]  We got an early wonderful, but at the end of the day, it's going to be land and food and gold and silver and friends and family and guns and a relationship with God, number one.
[03:49:22.682 --> 03:49:31.208]  See, Alex, when you look at biblical prophecy, Revelation 13, 17, for example.
[03:49:31.609 --> 03:49:33.750]  You're a theologian.
[03:49:33.830 --> 03:49:35.451]  One of my PhDs is in theology.
[03:49:36.132 --> 03:49:43.302]   So this looks pretty, to me, I'm not a theologian, but it looks pretty Revelation to me.
[03:49:43.382 --> 03:49:45.786]  Well, it doesn't mean this isn't a new thing.
[03:49:45.986 --> 03:49:49.832]  Even the prophets from thousands of years ago.
[03:49:49.852 --> 03:49:50.152]  They're right.
[03:49:50.172 --> 03:49:52.155]  It repeats over and over until the final crescendo.
[03:49:52.215 --> 03:49:54.238]  It's like the song repeats until it happens.
[03:49:54.258 --> 03:49:54.739]  We would go, wait.
[03:49:55.039 --> 03:49:55.840]  It looks like this here.
[03:49:55.900 --> 03:49:56.561]  It looks like there.
[03:49:56.581 --> 03:49:58.143]  But it's moving towards it.
[03:49:58.964 --> 03:49:59.304]  It is.
[03:49:59.364 --> 03:50:01.486]  I mean, what did they say thousands of years ago?
[03:50:01.526 --> 03:50:07.309]  They said, no man shall buy or sell unless they have the mark of the beast, or the number of the beast, right?
[03:50:07.409 --> 03:50:07.689]  Okay.
[03:50:08.129 --> 03:50:09.050]  Can't buy or sell.
[03:50:09.070 --> 03:50:09.970]  That's the key point.
[03:50:10.470 --> 03:50:26.901]   Now, you look at what the globalists are saying from the World Economic Forum for the Bankruptcy of International Settlements, the Federal Reserve, All of these institutions, the IMF, social credit scores are going to basically cause you to not be able to buy or sell based on your ideology, right?
[03:50:26.921 --> 03:50:31.805]  So imagine if you've got a gas guzzling truck and they want you to buy an electric vehicle to say, hey, Alex.
[03:50:32.105 --> 03:50:34.527]  Nope, we're gonna flip the switch.
[03:50:34.627 --> 03:50:35.888]  You can't buy gas anymore.
[03:50:36.148 --> 03:50:37.509]  And now all the cars have kill switches.
[03:50:38.090 --> 03:50:38.790]  Yeah, kill switches.
[03:50:38.910 --> 03:50:40.712]  Or what if you donate to a church?
[03:50:40.992 --> 03:50:42.713]  And they said that church promotes hate speech.
[03:50:42.733 --> 03:50:51.820]  I mean, even I, and I knew this was coming, cannot believe under federal law, and I know for 10 years all the new cars have it, at least 10 years, like 15 years now, it's law that all cars have a tracking kill switch now.
[03:50:52.441 --> 03:50:54.882]  I mean, they're, folks, it's not coming.
[03:50:54.902 --> 03:50:55.663]  We're already in it.
[03:50:57.484 --> 03:50:57.865]  We're there.
[03:50:58.445 --> 03:51:03.564]   I mean, this, we are living out Prophetic words from thousands of years ago.
[03:51:03.604 --> 03:51:06.765]  And I'm sure that those prophets from back then say, I don't even know what I'm talking about.
[03:51:06.805 --> 03:51:07.565]  God told me to say it.
[03:51:07.585 --> 03:51:07.885]  They did.
[03:51:07.925 --> 03:51:09.445]  They were like, we don't know what this means.
[03:51:09.786 --> 03:51:10.786]  No, absolutely.
[03:51:10.826 --> 03:51:14.007]  Flying machines, mountains of fire, Mark of the Beast, world government.
[03:51:14.247 --> 03:51:16.448]  They can see Antichrist everywhere in their homes, TV.
[03:51:16.508 --> 03:51:17.088]  I mean, it's like...
[03:51:18.429 --> 03:51:21.813]  And now when we see it, we can say, oh yeah, this makes sense.
[03:51:22.213 --> 03:51:24.676]  This is what they were talking about way back then.
[03:51:25.217 --> 03:51:35.028]  I mean, this becomes absolutely ridiculous when you actually have stuff recently, Alex, like the Bank for International Settlements, a unified ledger.
[03:51:35.589 --> 03:51:42.654]  Which came after the collapse in 2008, and now it's gotten new steam behind it, which, what is a unified ledger?
[03:51:43.034 --> 03:51:50.019]  It's beneficiary ownership of your assets, which means you don't own it anymore, you give up ownership to the financial institution.
[03:51:50.059 --> 03:51:57.364]  And that's what the Great Recess, they're getting us ready to say, it all went down, here's the new digital system, we devalue it some, you still get something, go under this regime.
[03:51:57.884 --> 03:52:03.025]  Go into this regime, and then you become the participant where they say, you're now the beneficiary.
[03:52:03.085 --> 03:52:04.325]  It's not your assets.
[03:52:04.385 --> 03:52:05.626]  It's not your checking account.
[03:52:05.646 --> 03:52:06.486]  You're a trust fund baby.
[03:52:06.706 --> 03:52:09.466]  You're a trust fund baby, if you're a good baby.
[03:52:09.926 --> 03:52:10.046]  Right?
[03:52:10.066 --> 03:52:13.847]  Because they can flip it off if they don't want you to actually have access.
[03:52:13.907 --> 03:52:14.267]  Wow.
[03:52:14.327 --> 03:52:15.948]  This is what the Unified Ledger is all about.
[03:52:15.968 --> 03:52:17.148]  You will own nothing you like it.
[03:52:17.828 --> 03:52:18.688]  That's their words.
[03:52:19.548 --> 03:52:20.269]  That's what they say.
[03:52:20.329 --> 03:52:20.749]  And we're here.
[03:52:20.809 --> 03:52:21.969]  So what's the time frame here?
[03:52:23.089 --> 03:52:29.459]   Time frame from now until They've actually said what the time frame is.
[03:52:30.320 --> 03:52:38.465]  September 15th of 2024 is their future date that they've set out in the UN pact for the future.
[03:52:38.865 --> 03:52:40.786]  I'm sorry, September 22nd of 2024.
[03:52:42.067 --> 03:52:44.468]  This is when they want all of this to be done.
[03:52:44.748 --> 03:52:46.029]  That is their endgame.
[03:52:46.089 --> 03:52:48.951]  And the EU, they've all announced they're rolling out what's in everybody's courtesy.
[03:52:48.971 --> 03:52:50.432]  But I asked you to come here as a guest.
[03:52:51.112 --> 03:52:52.913]  And they're like, oh, I'll be a sponsor, too.
[03:52:53.533 --> 03:52:54.233]  People love you.
[03:52:54.273 --> 03:52:54.873]  You do a great job.
[03:52:55.173 --> 03:52:57.154]  Before we start the next hour, do some plugging.
[03:52:57.214 --> 03:53:01.895]  If people want to get into financial advice or essential metals, we have great reviews from you.
[03:53:02.195 --> 03:53:06.017]  And before you even came here, I was already thinking about trying to work with you in the future when I finally get some money.
[03:53:06.457 --> 03:53:09.978]  Tell people what they can do when they go to KirkElliottPhD.com.
[03:53:10.638 --> 03:53:16.820]  So you can go to KirkElliottPhD.com forward slash gold to say, I want to talk to you, Kirk.
[03:53:16.840 --> 03:53:18.821]  I want to talk to one of your amazing team members.
[03:53:19.261 --> 03:53:19.902]  And what do we do?
[03:53:19.942 --> 03:53:23.203]  We ask you some questions and say, oh, well, do you have IRAs?
[03:53:23.223 --> 03:53:24.063]  Do you have non IRAs?
[03:53:24.083 --> 03:53:25.344]  Do you have cash you want to protect?
[03:53:25.384 --> 03:53:29.405]  You want to get out of the bank because you're afraid your bank is going to fail and you don't want your money to go away.
[03:53:30.005 --> 03:53:33.747]  And we'll help you strategically map out a solution for the future.
[03:53:34.307 --> 03:53:49.153]  That you can actually not be a digital slave in their digital world, have tangible assets to hedge against the other assets that you own, or you can simply call us at 720-605-3900 and, you know, we'll take care of you that way, too.
[03:53:49.553 --> 03:53:50.194]  And I want to be clear.
[03:53:51.214 --> 03:53:54.796]  I promoted gold until about ten years ago.
[03:53:54.816 --> 03:53:57.877]  The last three years I've been promoting it.
[03:53:58.157 --> 03:54:00.138]  How much has gold gone up in the last three years?
[03:54:01.516 --> 03:54:03.877]  Well, so you look at where it's gone.
[03:54:04.058 --> 03:54:07.920]  We're averaging, okay, go back a little bit farther in time.
[03:54:08.500 --> 03:54:11.942]  In 2000, gold was $250 an ounce.
[03:54:12.503 --> 03:54:12.883]  Today it's $2,000.
[03:54:13.644 --> 03:54:16.765]  A few years ago, it was about $1,700.
[03:54:16.865 --> 03:54:18.046]  Now it's $2,000.
[03:54:18.366 --> 03:54:21.849]  You look at what silver's done, which is what most people would want for barter.
[03:54:21.909 --> 03:54:23.570]  Silver's actually outperforming gold.
[03:54:24.050 --> 03:54:26.712]  Three years ago, silver was $1,191 an ounce.
[03:54:26.772 --> 03:54:27.312]  Today it's $2,400.
[03:54:27.352 --> 03:54:27.812]  It's up like 100%.
[03:54:30.954 --> 03:54:42.257]  Talking about silver and gold, the point is, with naked shorts, they've been artificially suppressing it, but when they lose control, if this goes under, which I think is a good chance, we hope it doesn't, it's going to go... I mean, I don't want to be a rocket scientist to know that.
[03:54:42.838 --> 03:54:49.300]  Well, we've seen this kind of growth with the naked shorts and with the manipulation of the market.
[03:54:49.360 --> 03:54:51.080]  No, no, it's like a beach ball held underwater.
[03:54:51.120 --> 03:54:52.280]  What happens when it's not held underwater?
[03:54:52.620 --> 03:54:53.701]  Oh, it goes through the roof.
[03:54:54.161 --> 03:55:01.324]   From your estimation, and we can't get gut level, How high silver, how high gold go when the dollar goes belly up, if it does?
[03:55:01.984 --> 03:55:04.266]  Okay, so I'm not God, I don't control the markets, right?
[03:55:04.306 --> 03:55:12.751]  But even if you were to look at like usdebtclock.org, it shows what the price of silver would be without manipulation.
[03:55:13.091 --> 03:55:14.772]  It's over $1,100 an ounce.
[03:55:15.352 --> 03:55:19.655]  See, that's a huge number and my brain doesn't really go that far, Alex.
[03:55:19.755 --> 03:55:26.877]   But look at Bitcoin, it's ethereal and it was up at, I mean, You need silver and gold industrially.
[03:55:27.618 --> 03:55:29.238]  Well, this is what makes it so amazing.
[03:55:29.278 --> 03:55:31.219]  So, here's a key point.
[03:55:31.559 --> 03:55:33.739]  Not all gold and silver is created equal, right?
[03:55:33.759 --> 03:55:39.841]  You've got companies out there that are selling rare things and high collectability stuff, high premium things.
[03:55:40.501 --> 03:55:43.982]  In 29 years of doing this, I've never seen somebody recover those premiums.
[03:55:44.002 --> 03:55:44.922]  Well, that's why I wanted you on.
[03:55:44.962 --> 03:55:49.303]  I said, do a search of people as a sponsor that are selling, basically, bullion.
[03:55:50.783 --> 03:55:52.504]  And that's what you're doing.
[03:55:53.444 --> 03:55:59.869]  Yeah, so like silver, for example, 60% of all the mining production globally is used for manufacturing.
[03:56:00.470 --> 03:56:02.251]  So it's liquid.
[03:56:02.531 --> 03:56:05.433]  One of the keys to investing is you have to make sure it's liquid.
[03:56:05.453 --> 03:56:08.836]  That's even a more safer option than buying it, right?
[03:56:08.856 --> 03:56:11.998]  You have to make sure when it's time to lock in your profits, you can sell it.
[03:56:12.078 --> 03:56:14.520]  It's a 45 second phone call, boom, we lock it in.
[03:56:14.920 --> 03:56:19.244]  Because it's a global commodity used in all... So that's what you let them do is have it be ready to trade.
[03:56:19.844 --> 03:56:20.905]  It has to be ready to trade.
[03:56:20.945 --> 03:56:22.827]  If it's not liquid, it's not a good investor.
[03:56:22.847 --> 03:56:23.567]  So that's what you do.
[03:56:23.607 --> 03:56:25.369]  You're beyond just holding the gold and silver.
[03:56:25.689 --> 03:56:27.190]  You're letting people trade it real-time.
[03:56:27.650 --> 03:56:27.871]  Yes.
[03:56:27.951 --> 03:56:32.134]  I mean, it's physical silver that they take delivery of or store in an IRA or non-IRA.
[03:56:32.174 --> 03:56:36.418]  But when it's time to sell it, it's a 45-second phone call to the depository.
[03:56:36.698 --> 03:56:37.358]  We lock it in.
[03:56:37.598 --> 03:56:38.519]  We wire them the funds.
[03:56:39.080 --> 03:56:42.322]  If you have some kind of a rare coin, it's not liquid.
[03:56:42.342 --> 03:56:43.824]  They have to make a market for it.
[03:56:44.204 --> 03:56:45.645]  And we've all seen... No, I've been looking...
