[00:00:00.000 --> 00:00:02.660]  [BEEPING]
[03:33:49.949 --> 03:34:02.263]  WikiLeaks comes out a month before the 2016 election, and it's hardcore emails, no one's denying it, telling the top Democrats in upstate New York, we're going to deliver seven and eight year old children to you.
[03:34:03.083 --> 03:34:07.348]  They're trained, but they may still give you a problem, but they're ready to entertain you.
[03:34:08.129 --> 03:34:09.470]  And it's, it's bad.
[03:34:10.549 --> 03:34:14.211]  And then the New York Times, the Washington Post, CNN go, oh, look, a pizza place.
[03:34:14.531 --> 03:34:15.371]  They got dungeons.
[03:34:15.391 --> 03:34:15.931]  They're doing this.
[03:34:16.272 --> 03:34:19.973]  And we all run to that instead of the real thing.
[03:34:20.013 --> 03:34:21.654]  And then it discredits the real thing.
[03:34:22.174 --> 03:34:23.055]  And it was the same thing.
[03:34:23.075 --> 03:34:25.636]  They had the school safety experts and all these professors.
[03:34:26.076 --> 03:34:27.236]  Oh, this mass shooting didn't happen.
[03:34:27.516 --> 03:34:28.637]  I barely ever covered it.
[03:34:29.197 --> 03:34:31.498]  But then they could go back and make that who I was.
[03:34:31.578 --> 03:34:36.615]   So what I've learned is Anything that kind of, a lot of organic stuff's great.
[03:34:37.177 --> 03:34:41.491]  But whatever the new kind of 4chan, Fed, we later learned it was the CIA.
[03:34:43.280 --> 03:34:45.261]  Saying is usually a distraction.
[03:34:45.281 --> 03:34:52.122]  Like, I mean, I was wise to this when Q came along and, you know, oh, Trump's invincible and Biden will be arrested on Inauguration Day.
[03:34:52.162 --> 03:34:53.082]  And I went after it.
[03:34:53.122 --> 03:34:55.583]  And, you know, they said, oh, Q rise up and all this.
[03:34:55.603 --> 03:34:56.403]  That was the CIA.
[03:34:56.443 --> 03:34:57.043]  We now know that.
[03:34:57.583 --> 03:35:01.344]  So, yeah, they just anything too good to be true is.
[03:35:01.904 --> 03:35:02.865]  The world's too complex.
[03:35:02.925 --> 03:35:04.685]  Any panacea is a lie.
[03:35:04.905 --> 03:35:07.406]  So we need 100 currencies, not all the one perfect one.
[03:35:07.666 --> 03:35:08.286]  I love Bitcoin.
[03:35:08.326 --> 03:35:12.427]  I'm just saying I don't want a central bank digital currency and I don't want Bitcoin to be the only one.
[03:35:13.047 --> 03:35:15.908]  And the Bitcoin guys get mad, they go, oh, there's a problem, it's the best.
[03:35:16.408 --> 03:35:17.549]  I don't want one thing.
[03:35:17.609 --> 03:35:18.929]  I want at least five choices.
[03:35:19.709 --> 03:35:21.750]  And, you know, a hundred's better, a thousand's even better.
[03:35:22.730 --> 03:35:28.432]  I had Jake Angeli, who was the January 6th shaman on my show a couple of times, he's out on probation.
[03:35:28.452 --> 03:35:35.415]  I wanted to ask, I was on the fence about something and I realized I have access to the greatest person on earth to ask, which is you.
[03:35:36.661 --> 03:35:45.188]  As a former someone born in the Soviet Union, if he comes to Austin and I let him crash at my place, am I making a huge mistake in your professional opinion?
[03:35:45.969 --> 03:35:52.475]  No, I don't think he's part of Operation Trust, you know, that's gone on before in the Soviet Union.
[03:35:53.157 --> 03:35:56.058]  No, I just meant like as a Soviet me being suspicious.
[03:35:56.098 --> 03:35:59.419]  Like, am I going to get on some list and I'm going to get audited or are they going to come to my house?
[03:35:59.439 --> 03:36:00.480]  Do you know what I mean?
[03:36:00.500 --> 03:36:02.821]  I mean, Michael, you're already on a list, good and bad.
[03:36:02.881 --> 03:36:05.061]  I mean, everybody knows you're a really well thought out, smart guy.
[03:36:05.142 --> 03:36:07.262]  No, I think Jacob Chomsky's a good guy.
[03:36:07.282 --> 03:36:13.805]  I think like anybody that's gotten famous out of nowhere, he's a little bit having delusions of grandeur.
[03:36:13.845 --> 03:36:14.705]  I'll say that to his face.
[03:36:15.926 --> 03:36:19.467]  You know, I've had him like call up and say, hey, you got me on right now or whatever.
[03:36:19.907 --> 03:36:20.987]  No, I think he's a good guy.
[03:36:21.007 --> 03:36:21.848]  I think he's a funny guy.
[03:36:21.868 --> 03:36:22.748]  He got set up that day.
[03:36:22.788 --> 03:36:23.748]  He tried to shut it down.
[03:36:23.768 --> 03:36:27.189]  I think you're totally safe hanging out.
[03:36:27.249 --> 03:36:28.389]  In fact, let's go get dinner together.
[03:36:28.629 --> 03:36:29.450]  I'd love to meet him in person.
[03:36:30.050 --> 03:36:30.990]  Okay, that would be great.
[03:36:31.670 --> 03:36:33.291]  I know you've got another question.
[03:36:33.311 --> 03:36:34.451]  Tell me about the two books.
[03:36:39.358 --> 03:36:43.521]  People, again, you're so radioactive, yet you got book deals with major publishers.
[03:36:43.581 --> 03:36:45.603]  Can you explain what that process was like?
[03:36:45.663 --> 03:36:48.886]  Because I know when you tried to do a book with Neil Strauss, it was huge news.
[03:36:49.226 --> 03:36:49.866]  People got in trouble.
[03:36:49.886 --> 03:36:51.448]  I think some even lost their jobs.
[03:36:51.748 --> 03:36:53.249]  And it's like, no, no, this guy's radioactive.
[03:36:53.669 --> 03:36:55.191]  And now it's front and center on Amazon.
[03:36:55.911 --> 03:36:58.293]  When I looked, it was like number 27 on Amazon, which is no joke.
[03:36:58.693 --> 03:37:00.555]  So can you explain how that happened?
[03:37:00.595 --> 03:37:02.877]  Are you no longer radioactive in terms of corporate publishing?
[03:37:03.550 --> 03:37:07.994]  Well, what happened is, it was okay with the media and the system when I was being beat up and intimidated.
[03:37:08.615 --> 03:37:11.697]  But now, the arrogance has gotten so bad, it's like the French Revolution.
[03:37:11.998 --> 03:37:16.421]  It was really popular the first year, but a couple years later, they were killing the leaders of the French Revolution.
[03:37:16.441 --> 03:37:17.863]  I'm not saying do that, I'm saying that's what happened.
[03:37:18.523 --> 03:37:36.998]   And so, yeah, Neil Strauss came, they had this top publisher, they had one of the most famous top five Agents and CNN had a mole inside the huge publisher and got him fired and others fired and basically blackballed Neil Strauss over it.
[03:37:38.019 --> 03:37:41.179]  We're just trying to write a book about Alex Jones and the secret history of the world.
[03:37:41.199 --> 03:37:42.960]  I mean, obviously, I'm the big black sheep.
[03:37:43.020 --> 03:37:44.040]  I'm the guy to write a book about.
[03:37:45.140 --> 03:37:47.201]  And then now since they've attacked so many people.
[03:37:48.801 --> 03:37:51.401]  Tony Lyons and Skyhorse is an imprint.
[03:37:51.461 --> 03:37:52.442]  I think it's Simon and Schuster.
[03:37:52.462 --> 03:37:52.502]  So.
[03:37:55.339 --> 03:37:56.700]  He's been able to put some of the books out.
[03:37:56.740 --> 03:37:59.221]  The first one is The Great Reset and The War for the World.
[03:37:59.261 --> 03:38:00.382]  The new one is The Great Awakening.
[03:38:00.402 --> 03:38:05.085]  I hope people all get it at InfoWars.com because I'm barely paying my bills even though the show's exploded.
[03:38:05.585 --> 03:38:06.726]  And they're good books.
[03:38:06.746 --> 03:38:12.509]  They're informative, but really it's just about being focused on the fact that we're all part of the new renaissance.
[03:38:12.529 --> 03:38:13.930]  We're all part of the Great Awakening.
[03:38:14.310 --> 03:38:18.153]  This is not some perfect battle plan like communists bean-couters create.
[03:38:18.593 --> 03:38:30.600]   It's about us demanding change, being informed, demanding quality, and You know, demanding a free society, and so I hope people do get The Great Awakening, and I hope they tune into my show.
[03:38:30.620 --> 03:38:34.422]  If they follow me on X, back on X at Real Alex Jones.
[03:38:34.942 --> 03:38:37.263]  Yeah, I really endorse this book.
[03:38:37.283 --> 03:38:40.265]  I'm going to get the new one, Alex, and when I read it, I'm going to have you back on to discuss it.
[03:38:40.685 --> 03:38:42.226]  I know you've got a hard-out right now.
[03:38:42.246 --> 03:38:49.090]  Alex, before I let you go, I want to encourage everyone to head over to malice.locals.com, where you're going to be answering questions from supporters.
[03:38:49.250 --> 03:38:50.211]  Alex, we're running out of time.
[03:38:50.271 --> 03:38:52.172]  What has been your favorite part of this interview?
[03:38:54.332 --> 03:38:57.433]  Just talking to you, and I appreciate you putting up with me because I've been up since 5 a.m.
[03:38:57.473 --> 03:38:59.654]  this morning, and everything's so hot right now.
[03:38:59.674 --> 03:39:11.397]  I've done a whole bunch of interviews, and I'm cross-eyed, but you've got me excited, and I really look forward to having dinner with you and Jacob Chomsley, and maybe some of our other mutual friends.
[03:39:12.097 --> 03:39:15.258]  And so, Michael, I appreciate you, and I think I'm going to come back tomorrow.
[03:39:15.578 --> 03:39:16.718]  I'll put the same blue shirt on.
[03:39:16.738 --> 03:39:18.659]  We're going to take some questions from the audience.
[03:39:19.159 --> 03:39:20.480]  We've got some great questions in here.
[03:39:21.662 --> 03:39:27.908]  Cameron wants to know, sorry, Raj wants to know, as a Texan, propane or charcoal?
[03:39:30.703 --> 03:39:33.865]  Oh my God, that's like saying, am I tits or ass man?
[03:39:33.885 --> 03:39:34.866]  They're both amazing.
[03:39:37.848 --> 03:39:39.009]  Someone had tits or ass.
[03:39:41.470 --> 03:39:46.013]  No, I mean, I'm more of an ass man, but I mean, it's like tits are a close second.
[03:39:46.294 --> 03:39:49.576]  So I would say charcoals are ass, tits are gas.
[03:39:50.296 --> 03:39:50.636]  Okay.
[03:39:54.459 --> 03:39:57.621]  Anson wants to know, when you're having a stressful day, how do you calm yourself down?
[03:39:57.641 --> 03:39:58.562]  Because you have a lot of those.
[03:39:59.420 --> 03:40:00.321]  And you get very hyped up.
[03:40:00.361 --> 03:40:01.902]  How do you kind of relax?
[03:40:02.162 --> 03:40:02.923]  Well, let's not lie.
[03:40:02.943 --> 03:40:04.744]  I like a few drinks, and I like women.
[03:40:04.764 --> 03:40:07.446]  I like my wife, so... Yeah, that'll do it.
[03:40:07.606 --> 03:40:08.327]  Back to the same thing.
[03:40:08.347 --> 03:40:09.828]  It all revolves around that.
[03:40:11.469 --> 03:40:16.553]  Um... You mentioned, uh, Paneer wants to know, you mentioned The X-Files was based on your life.
[03:40:16.633 --> 03:40:17.994]  What episode was your favorite?
[03:40:19.591 --> 03:40:22.752]  Okay, well, I want to explain not the whole X-Files, and let me go back.
[03:40:23.052 --> 03:40:26.633]  I actually like researching or reading a good book, even if it's non-fiction.
[03:40:26.793 --> 03:40:28.753]  I've read your books, thought White Pill was great.
[03:40:29.413 --> 03:40:31.714]  Just knowledge is an escape.
[03:40:31.754 --> 03:40:36.495]  You'd think, like, getting out of news and getting out of things would be relaxing.
[03:40:37.115 --> 03:40:40.676]  No, then it's actually depressing to sometimes unplug.
[03:40:40.716 --> 03:40:43.137]  So really, my big go-to is research.
[03:40:44.298 --> 03:40:51.442]  And you know, sometimes it's just cooking dinner or cleaning the kitchen or like my wife had family over the other day, huge messy kitchen.
[03:40:51.482 --> 03:40:52.623]  I said, Hey, you just go to bed.
[03:40:53.944 --> 03:40:56.165]  You know, after we watch a movie, I'm going to clean up the kitchen.
[03:40:56.565 --> 03:40:57.426]  And I spent like 45 minutes.
[03:40:58.993 --> 03:41:02.795]  I had that sucker spick and span like a, you know, deck of a Navy ship.
[03:41:03.376 --> 03:41:07.318]  And so I like, I actually like cleaning, strangely enough.
[03:41:07.338 --> 03:41:09.500]  I don't have a lot of time to do it, but I really enjoy it.
[03:41:09.940 --> 03:41:11.741]  I like sweeping, you know, the back porch.
[03:41:11.821 --> 03:41:13.682]  I mean, I just, I like cutting wood.
[03:41:13.702 --> 03:41:15.624]  I like, I like work.
[03:41:16.184 --> 03:41:17.965]  I like cleaning the garage, so.
[03:41:18.405 --> 03:41:24.369]  It's a good way to like stop thinking and just do something productive and you don't have to kind of be like a hamster wheel in your own head.
[03:41:24.449 --> 03:41:28.452]  You could just kind of do something and like, I'm getting something done, but I don't have to kind of stress myself out.
[03:41:30.379 --> 03:41:30.759]  Exactly.
[03:41:30.779 --> 03:41:31.480]  What was the next question?
[03:41:32.301 --> 03:41:34.743]  Uh, the next question was you mentioned the X-Files was based on your life.
