[00:00:03.800 --> 00:00:03.840]  Oh,
[02:24:33.179 --> 02:24:33.519]  I think?
[02:24:53.227 --> 02:25:07.023]  Which doesn't mean it can't be eventually contaminated, but so far its record is at least four stars, if not five stars, compared to the one or two stars I would have to assign to the Army.
[02:25:08.123 --> 02:25:10.624]  Well, your new book, Professor, I'm going to have to get it.
[02:25:10.644 --> 02:25:20.209]  I have read your other work, but the executioner's men, George W. Grayson and Samuel Logan, wrote the book with you.
[02:25:20.509 --> 02:25:24.931]  And we haven't even gotten into the fact, you say you've thought about trying to interview Los Zetas.
[02:25:25.311 --> 02:25:27.192]  Have you talked into the other drug cartel people?
[02:25:28.462 --> 02:25:28.702]  No.
[02:25:30.404 --> 02:25:34.287]  Alex, I may be dumb, but I'm not crazy.
[02:25:34.307 --> 02:25:40.652]  And I talk to law enforcement officials, military personnel, journalists, academics.
[02:25:41.152 --> 02:25:42.953]  I read everything I can get my hands on.
[02:25:43.034 --> 02:25:44.715]  Oh, hey, listen, you go to Mexico City.
[02:25:44.775 --> 02:25:48.358]  I've talked to reporters who had their people kidnapped down there, and you're saying that's safe.
[02:25:48.798 --> 02:25:50.019]  You've got a lot more courage than I do.
[02:25:50.059 --> 02:25:50.980]  I'm not getting anywhere near.
[02:25:51.540 --> 02:25:56.921]  I mean, hell, I was out of Mexico a couple years ago and the army shaking down our tour bus cured me of going there.
[02:25:57.341 --> 02:25:58.122]  That was not fun.
[02:25:59.022 --> 02:26:00.062]  Have you heard of that happening?
[02:26:00.102 --> 02:26:04.603]  Where you're going to look at a, you know, and this was in Yucatan or Yucatan Peninsula.
[02:26:04.903 --> 02:26:06.343]  I was going to see some of the pyramids there.
[02:26:06.363 --> 02:26:13.325]  I mean, I'd already seen years before Chichen Itza and Tulum and places like that, but we were going to some other ones and it was a nice tour bus.
[02:26:13.345 --> 02:26:14.165]  You know, we stopped there.
[02:26:14.585 --> 02:26:16.146]  Drives in about 60, 70 miles.
[02:26:16.346 --> 02:26:17.446]  The army just sitting there.
[02:26:18.146 --> 02:26:19.347]  And they got the guy off.
[02:26:19.387 --> 02:26:20.728]  He was crying when he came back on.
[02:26:20.788 --> 02:26:23.770]  He goes, well, I hope you give me tips because they just took all my money.
[02:26:24.371 --> 02:26:29.515]  And I mean, wow, that's just amazing when the Army's even shaking down tour buses.
[02:26:30.990 --> 02:26:37.412]  Well, I haven't had that kind of experience with the Army, but the police have a terrible reputation.
[02:26:38.292 --> 02:26:52.736]  Just in the hour, hour and fifty minute drive from Mexico City to Cuernavaca can be a perilous experience because of the state police in Morelos, the state in which
[02:26:53.636 --> 02:26:53.917]  I think?
[02:27:04.142 --> 02:27:10.967]  Or to have his daughter come home and say, Dad, I think I'm going to marry a police comandante.
[02:27:11.488 --> 02:27:13.109]  Or it might be an army captain.
[02:27:13.369 --> 02:27:14.370]  That would be the same.
[02:27:15.010 --> 02:27:20.914]  The father would do somersaults to prevent that wedding from taking place.
[02:27:21.435 --> 02:27:26.839]  He would offer her any amount of money he could, or he would put her in a nunnery in Italy.
[02:27:27.460 --> 02:27:34.742]  Because of the bad reputation of the police and also, unfortunately, the growing corruption in the army.
[02:27:35.816 --> 02:27:39.077]  Yeah, you can see the arrogance in Mexican police eyes.
[02:27:39.517 --> 02:27:43.998]  And I've seen the Marines and Navy, they were friendly and didn't, you know, took pictures of them and stuff when I've been down there.
[02:27:44.638 --> 02:27:48.979]  And I now more and more in areas like New York, Chicago, see that in the eyes of the police here.
[02:27:49.519 --> 02:27:53.340]  And it is, I see the same look in North Korean police and soldiers' eyes.
[02:27:53.700 --> 02:27:56.360]  It's called tyranny and it's everything we're fighting.
[02:27:56.620 --> 02:27:58.141]  Professor, thank you for all the time.
[02:27:58.181 --> 02:27:59.081]  It was great getting you on.
[02:28:00.120 --> 02:28:01.741]  The pleasure was completely mine, Alex.
[02:28:01.761 --> 02:28:02.282]  Thank you.
[02:28:02.582 --> 02:28:03.102]  Thank you, sir.
[02:28:03.483 --> 02:28:04.143]  Wow, folks.
[02:28:04.163 --> 02:28:11.069]  Well, that was two in-depth interviews tonight here on InfoWars Nightly News, and Lord Willem will be back tomorrow night.
[02:28:11.569 --> 02:28:21.217]  But that arrogance of a corrupt government with its enforcers that it empowers to basically abuse the people is everything we are fighting here.
[02:28:21.838 --> 02:28:24.179]  That's what InfoWars is all about.
[02:28:24.340 --> 02:28:25.440]  You are the resistance.
[02:28:26.101 --> 02:28:28.263]  We couldn't do any of this without you.
[02:28:28.783 --> 02:28:38.392]  This whole operation costs over five million dollars a year to run and I'm so proud of the fact that no taxpayer money goes to it like so much media that's run by banks that get banker bailouts.
[02:28:39.636 --> 02:28:42.297]  We don't have the IRS out taking our money, forcing you to support us.
[02:28:42.777 --> 02:28:48.860]  You decide to promote InfoWars.com and PrisonPlanet.tv and PrisonPlanet.com and InfoWars.net.
[02:28:49.440 --> 02:28:55.903]  You decide to go do the 15-day free trial, or then pay $5.95 a month for a membership, which is really six memberships.
[02:28:56.323 --> 02:29:00.985]  You decide whether or not you're going to support what we're doing here.
[02:29:01.546 --> 02:29:04.487]  And we're risking our lives to bring you this information.
[02:29:05.851 --> 02:29:23.500]  I mean, you just heard Fritz Springmeier, where we went deep down the rabbit hole, and then we just, you know, talked to George W. Grayson, who's a prestigious professor researching all of this, and you just saw the whole news portion of the transmission on top of the three-hour radio show.
[02:29:23.760 --> 02:29:24.620]  And I'm not whining.
[02:29:25.220 --> 02:29:32.504]  I only get mad that I get burnt out by six or seven at night, and then can't shoot more videos or do more research because my brain stops working as well.
[02:29:34.841 --> 02:29:37.544]  And then I turn into the Kraken if I don't get out of here.
[02:29:37.965 --> 02:29:42.150]  But the point is that we need your help, ladies and gentlemen.
[02:29:42.170 --> 02:29:43.131]  This is serious.
[02:29:44.472 --> 02:29:45.413]  This is serious.
[02:29:45.514 --> 02:29:52.382]  Mexico, I've seen the studies, has roughly tripled the natural resources the United States has, even though it's about half our geography.
[02:29:53.997 --> 02:29:55.499]  And it's a beautiful country.
[02:29:55.559 --> 02:30:00.343]  I mean, I wish it was like California or Texas and wasn't totally lawless and dangerous.
[02:30:00.944 --> 02:30:06.889]  I wish it was open to, you know, to retire down at a place like that.
[02:30:07.109 --> 02:30:11.954]  But you just can't do it because corruption has absolutely taken it over.
[02:30:12.274 --> 02:30:17.199]  And that same thing where people accept corruption, and then they accept more and more and more,
[02:30:17.899 --> 02:30:23.783]  Leads to the point where no business can basically operate unless it's part of the mafia system and society collapses.
[02:30:24.843 --> 02:30:26.284]  And that's where America's going.
[02:30:26.685 --> 02:30:29.526]  But the globalists are just able to hide it better than they do in Mexico.
[02:30:30.827 --> 02:30:31.728]  And it's despicable.
[02:30:31.768 --> 02:30:32.788]  We've got to turn this around.
[02:30:33.089 --> 02:30:35.490]  Now, obviously, folks, criminal elements within the U.S.
[02:30:35.530 --> 02:30:38.852]  government have been shipping guns down there to Los Zetas.
[02:30:39.172 --> 02:30:40.373]  They were trained in the U.S.
[02:30:40.453 --> 02:30:41.554]  That much is admitted.
[02:30:41.814 --> 02:30:44.916]  We told you six years ago this was coming before it started, about a year before it started.
[02:30:46.840 --> 02:30:48.461]  Now, the question is, did it get out of hand?
[02:30:48.561 --> 02:30:49.002]  Who knows?
[02:30:49.462 --> 02:30:51.904]  But the globalists have been involved in this day one.
[02:30:52.244 --> 02:30:53.805]  You notice the cartel, the U.S.
[02:30:53.905 --> 02:30:58.948]  elements backed, is the one that has the main drug route into Texas, which is the main route into the U.S.
[02:30:58.988 --> 02:30:59.149]  now.
[02:30:59.809 --> 02:31:03.131]  The other cartels try to use Arizona, but it's a bigger desert.
[02:31:04.672 --> 02:31:05.773]  That's what's going on here.
[02:31:07.454 --> 02:31:11.057]  And it's destroying the lives of people in Mexico, but also here.
[02:31:12.720 --> 02:31:13.681]  And that's the bottom line.
[02:31:14.061 --> 02:31:17.145]  Okay, that is it for this extended transmission.
[02:31:17.245 --> 02:31:21.750]  As I said, we'll be back on the radio 12 Eastern, 11 a.m.
[02:31:22.150 --> 02:31:25.874]  Central, but 12 noon Eastern at InfoWars.com.
[02:31:26.455 --> 02:31:32.242]  There's the free podcast there as well, and also tomorrow night here with InfoWars Nightly News.
[02:31:32.662 --> 02:31:34.924]  We're getting five to six new reporters hired.
[02:31:35.204 --> 02:31:38.346]  We just hired seven new graphics people totally.
[02:31:38.446 --> 02:31:41.768]  I said six, but actually I hired a manager who's a graphics person as well.
[02:31:42.149 --> 02:31:44.110]  So we've got a newspaper magazine coming out.
[02:31:44.130 --> 02:31:45.851]  I haven't even told you about that yet in detail.
[02:31:45.891 --> 02:31:46.432]  That's coming up.
[02:31:46.752 --> 02:31:47.793]  That's coming out in September.
[02:31:48.753 --> 02:31:49.594]  I am all in.
[02:31:49.614 --> 02:31:55.378]  I am just, you know what, hit the afterburners, boom, pedal to the metal, push it to the limit.
[02:31:56.485 --> 02:32:00.647]  Because, to quote Tony Montana, no women, no kids.
[02:32:01.287 --> 02:32:05.409]  You know, my whole thing is, it's one thing to have elites that sit there and kill other men and do corrupt things.
[02:32:05.729 --> 02:32:10.051]  This global thing is run by a bunch of chipmunk-like, demonic Sanduskys.
[02:32:10.771 --> 02:32:11.591]  And I'm done with it.
[02:32:11.791 --> 02:32:13.172]  I mean, I don't want to be a slave.
[02:32:13.332 --> 02:32:17.094]  I want to be a real free market, entrepreneur, creative person.
[02:32:17.554 --> 02:32:19.155]  I don't want anybody sucking off of me.
[02:32:19.595 --> 02:32:24.677]  Let me tell you, they got mafia stuff all over the country, in places like Chicago and New York.
[02:32:25.700 --> 02:32:29.923]  Where immigrants came from Eastern Europe and other areas who were used to being shaken down.
[02:32:30.443 --> 02:32:34.466]  Now people got shut down in England and Germany and France, but people had revolutions and...
[02:32:35.259 --> 02:32:37.961]  Chopped off everybody's heads and stuff, so that would stop.
[02:32:38.321 --> 02:32:45.105]  See, everything we've got comes from Western Europe because they had wars where millions of people were killed, so you'd have basic liberty.
