[00:00:00.049 --> 00:00:02.090]  Broadcasting Network.
[02:54:52.652 --> 02:54:54.494]  America's grave has been dug.
[02:54:54.514 --> 02:54:57.296]  Okay!
[02:54:58.457 --> 02:55:02.521]  We will be covering the supposed ridiculous end of the world tonight and right through tomorrow.
[02:55:05.415 --> 02:55:07.456]  We went and found news articles about it.
[02:55:07.476 --> 02:55:08.637]  I remember this a few years ago.
[02:55:08.677 --> 02:55:17.602]  It reminded me that YouTube took down most of the state-run media, Chinese murdering and shooting and running over peaceful protesters at Tiananmen.
[02:55:17.882 --> 02:55:18.963]  We were able to find some of it.
[02:55:18.983 --> 02:55:24.806]  Just type in Tiananmen Square Massacre, Tiananmen Square Massacre, and you've got to dig through it.
[02:55:24.886 --> 02:55:29.189]  Some of the other video sites still have it, but YouTube, they're comrades.
[02:55:29.829 --> 02:55:30.650]  They're comrades.
[02:55:32.111 --> 02:55:36.815]  And so they don't take off Al-Qaeda killing videos, because that's the CIA and Globalist staging most of that.
[02:55:37.055 --> 02:55:38.476]  That's used to attack the Middle East.
[02:55:38.797 --> 02:55:40.698]  But they will take down China.
[02:55:41.079 --> 02:55:43.821]  China said don't put out Red Dawn showing us invade America.
[02:55:44.282 --> 02:55:47.104]  They pulled the film for two years, re-edited it, and made it North Korea.
[02:55:49.066 --> 02:55:57.294]  And I want to go to Andrew and Dave and Johnny and others, but Brian, did you have something you wanted to add about state corruption or anything else?
[02:55:58.294 --> 02:56:17.089]  Uh, Mr. Rivers, one more thing, uh, I bought some, uh, pistol mags the other day, and I was buying ammunition from one of the suppliers I go through, and he, uh, and he did mention to me that he is running out, and his supplier that he goes through has no more to give, no more to, uh, distribute.
[02:56:17.970 --> 02:56:24.795]  And come January, he, uh, stated that all ammunition will be, uh, extremely hard to find to non-existent.
[02:56:25.868 --> 02:56:27.629]  No, there's already a complete run.
[02:56:27.649 --> 02:56:28.750]  There was already a run.
[02:56:29.150 --> 02:56:30.812]  We all knew they were coming for our guns.
[02:56:32.713 --> 02:56:34.454]  And look, look, look.
[02:56:34.815 --> 02:56:35.795]  I'm going to say this again.
[02:56:35.835 --> 02:56:36.896]  I appreciate your call, sir.
[02:56:37.597 --> 02:56:42.500]  I've studied these people, and you've heard Ron Paul, you've heard countless others on here who've studied them.
[02:56:43.221 --> 02:56:49.726]  We have sick, psychopathic authoritarians, that's a Ron Paul quote, in control, and they plan to put us in FEMA camps.
[02:56:49.766 --> 02:56:50.386]  They've built them.
[02:56:50.927 --> 02:56:51.487]  It's public.
[02:56:51.607 --> 02:56:52.248]  It's all real.
[02:56:54.045 --> 02:56:56.365]  Now, people say, well, you're scaring us, Alex.
[02:56:56.446 --> 02:56:57.066]  No, no, no.
[02:56:57.466 --> 02:57:02.827]  I want to scare you with the facts into exposing these people.
[02:57:04.187 --> 02:57:07.108]  They're not going to be able to do this if we expose them.
[02:57:07.388 --> 02:57:08.688]  But let me explain something to you.
[02:57:09.168 --> 02:57:20.851]  If they nuke a city, which is in their plans, it's in their cards, if they nuke a city and say patriots did it, you know the hammer just dropped and they're going to try to come arrest me, you name it.
[02:57:20.951 --> 02:57:22.211]  OK, I know these murderers.
[02:57:24.127 --> 02:57:26.008]  You think they care about 20 kids at Sandy Hook?
[02:57:26.028 --> 02:57:26.488]  Think again.
[02:57:26.508 --> 02:57:31.049]  I mean, these are sick freaks who want an authoritarian system here.
[02:57:31.350 --> 02:57:33.390]  We are the greatest prize in the world.
[02:57:34.491 --> 02:57:43.154]  We are under global government with a UN treaty with the Russians and the Chinese in the treaty negotiations saying they want all Americans disarmed.
[02:57:46.895 --> 02:57:48.916]  We are under world government already.
[02:57:49.436 --> 02:57:50.716]  Now they have to get our guns.
[02:57:50.756 --> 02:57:52.397]  Do you understand that, ladies and gentlemen?
[02:57:53.629 --> 02:57:54.691]  Makes me physically ill.
[02:57:56.994 --> 02:57:58.195]  Man, this is really getting to me.
[02:57:58.476 --> 02:58:02.662]  I just... Man, I've known a lot of stuff I haven't talked about on air.
[02:58:02.682 --> 02:58:04.104]  It's because people can't handle it.
[02:58:07.950 --> 02:58:11.112]  Man, if you love your families, folks, you better get really active.
[02:58:11.552 --> 02:58:12.852]  I mean, in everybody's face.
[02:58:13.313 --> 02:58:18.275]  Banner hangs, calling in to talk radio, doing your own YouTubes, access television.
[02:58:19.416 --> 02:58:22.617]  It isn't enough to get a bunch of guns and hide out in the forest waiting for them to come.
[02:58:22.657 --> 02:58:24.858]  You've got to get in their face now.
[02:58:26.259 --> 02:58:32.462]  You've got to take America back now, and playing patty cake with the Democrats and Republicans isn't going to do it.
[02:58:33.871 --> 02:58:34.432]  You understand?
[02:58:34.472 --> 02:58:37.135]  Everybody that says, oh, the government's just dumb, they just don't know.
[02:58:37.456 --> 02:58:40.960]  It's a foreign occupation by foreign banks with China.
[02:58:40.980 --> 02:58:45.687]  Thank you for listening to GCN.
[02:58:47.249 --> 02:58:49.471]  Visit GCNlive.com today.
[02:58:52.179 --> 02:58:57.423]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[02:58:57.664 --> 02:58:59.865]  Start purifying your water with ProPure.
[02:59:00.086 --> 02:59:09.033]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[02:59:09.193 --> 02:59:12.376]  Its filters are silver impregnated to prevent bacterial growth.
[02:59:12.636 --> 02:59:14.057]  There's no priming required.
[02:59:14.317 --> 02:59:16.259]  It's Incef 42 certified.
[02:59:16.479 --> 02:59:18.961]  Optional fluoride filters can reduce fluoride up to 95%.
[02:59:20.302 --> 02:59:21.383]  Easy to set up and use.
[02:59:21.563 --> 02:59:22.864]  Doesn't require electricity.
[02:59:22.984 --> 02:59:25.846]  Purify water from lakes, streams, ponds, and wells.
[02:59:26.147 --> 02:59:29.329]  This filter system leaves in beneficial minerals, which is key.
[02:59:29.529 --> 02:59:31.311]  Save money by not buying bottled water.
[02:59:31.451 --> 02:59:33.512]  And avoid BPA that leaches from the plastic.
[02:59:33.672 --> 02:59:36.275]  ProPure is the best gravity-fed filter out there.
[02:59:36.415 --> 02:59:37.716]  It's what my family uses.
[02:59:37.996 --> 02:59:41.198]  Infowars.com already has the lowest price on ProPure.
[02:59:41.298 --> 02:59:46.923]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[02:59:47.143 --> 02:59:48.304]  You can also call to order.
[02:59:48.804 --> 02:59:49.045]  888-253-3139.
[02:59:49.145 --> 02:59:54.209]  Coast to Coast.
[02:59:54.589 --> 02:59:55.931]  Direct from Austin.
[02:59:56.651 --> 02:59:59.854]  You're listening to the Alex Jones Broadcasting Network.
[03:00:13.021 --> 03:00:15.282]  Alright, let's jam in a few final calls and overdrive.
[03:00:16.303 --> 03:00:21.785]  And if I'm able to tonight, I'll do a broadcast that will stream at Infowars.com 10 or 11 tonight.
[03:00:22.246 --> 03:00:26.007]  You know, as in many time zones, we'll be 6, 7, 8, 9, 10 hours into the end of the world.
[03:00:26.087 --> 03:00:26.748]  So ridiculous.
[03:00:27.568 --> 03:00:28.489]  And I'll be back tomorrow.
[03:00:30.390 --> 03:00:38.394]  I gotta do a special report, too, on the Communist Chinese media saying disarm the American people and telling Obama it's time to wage war on us.
[03:00:38.414 --> 03:00:39.034]  That's a quote.
[03:00:40.379 --> 03:00:42.840]  I mean, that just confirms so much right there.
[03:00:44.381 --> 03:00:47.503]  Even though I know all this, I can't believe it's all starting to happen.
[03:00:49.164 --> 03:00:52.386]  Dumbfounded, thunderstruck, dumbstruck.
[03:00:55.167 --> 03:00:56.088]  I don't know what you call it.
[03:00:56.248 --> 03:00:59.030]  I just cannot believe we are allowing all this to happen.
[03:00:59.390 --> 03:01:03.112]  Johnny, with Solutions, you're on the air from North Carolina.
[03:01:03.132 --> 03:01:03.492]  Go ahead.
[03:01:03.512 --> 03:01:05.633]  Hey, Alex.
[03:01:07.254 --> 03:01:09.616]  I've been practicing what I'm going to say, so just give me a second.
[03:01:11.505 --> 03:01:14.726]  I'm sure you're familiar with the term, strike while the iron is hot.
[03:01:15.166 --> 03:01:15.446]  Yes.
[03:01:17.206 --> 03:01:24.188]  Well, I don't have to be a blacksmith to know that the iron has never been more hot than it is right now.
[03:01:25.888 --> 03:01:30.629]  And we're all familiar with Rahm Emanuel's, let no opportunity go to waste.
[03:01:31.630 --> 03:01:34.410]  And I want to say that that goes both ways.
[03:01:35.550 --> 03:01:37.931]  So our government officials
[03:01:38.706 --> 03:01:49.211]  have decided to use this opportunity of this tragedy to take our guns away, essentially, to suspend our Second Amendment rights, our birthright, as Americans.
[03:01:50.612 --> 03:01:53.254]  And I'm a little hopped up on coffee, so you'll have to excuse me.
[03:01:55.715 --> 03:01:57.316]  It's time for a counter response.
[03:01:58.556 --> 03:02:02.598]  We need to respond to what they want to do to us.
[03:02:03.799 --> 03:02:07.641]  And I'm going to make this call on you, Alex, and you may not
[03:02:08.770 --> 03:02:10.811]  I know you're, you shy away.
[03:02:10.831 --> 03:02:12.572]  No, it's okay, just give me, tell me.
[03:02:14.413 --> 03:02:24.538]  Well, this has been floated often, but I can't think of a better time than now for something like this to happen, but gun owners, libertarians, march on Washington.
[03:02:24.558 --> 03:02:26.239]  Please!
[03:02:26.900 --> 03:02:27.860]  One million people.
[03:02:28.641 --> 03:02:29.941]  Here's the deal, here's the deal.
[03:02:30.001 --> 03:02:33.123]  The enemy media complex would just completely ignore it.
[03:02:33.503 --> 03:02:34.584]  Instead, we need
[03:02:35.720 --> 03:02:43.762]  To do banner hangs and crash live TV events, we need to do stunts.
[03:02:43.922 --> 03:02:48.044]  See, the enemy is designed around a frontal assault, okay?
[03:02:48.524 --> 03:02:55.666]  But they don't see a one-man info weapon assault or a small team assault as a threat, so their defense isn't built around that.
[03:02:56.446 --> 03:02:58.406]  I'm telling you, go do a banner hang today.
[03:03:00.799 --> 03:03:12.930]  You know, Infowars.com, then they'll tune in here and hear the truth, or do a banner hang with, you know, the government stage 9-11, or do a banner hang with, you know, our government's been occupied.
[03:03:13.030 --> 03:03:16.433]  You've got to get the revolutionary buzz going with banner hangs.
[03:03:16.453 --> 03:03:16.774]  You know what?
[03:03:17.094 --> 03:03:17.995]  I'll do a banner hang.
[03:03:18.695 --> 03:03:22.959]  I'll put out some flyers, Second Amendment flyers, and we've got millions of listeners.
[03:03:22.999 --> 03:03:24.341]  If you all go put them up everywhere,
[03:03:26.340 --> 03:03:27.883]  It will get everybody talking and buzzing.
[03:03:27.943 --> 03:03:30.689]  That's where the real attacks are against the enemy.
[03:03:31.812 --> 03:03:34.097]  They're all designed to ignore you when you go to D.C.
[03:03:35.492 --> 03:03:41.774]  That's why I knew what you were going to say, because at a subconscious level, people understand, hey, go confront the enemy.
[03:03:42.115 --> 03:03:43.235]  The enemy's full spectrum.
[03:03:43.275 --> 03:03:43.755]  It's global.
[03:03:44.155 --> 03:03:45.876]  DC is just a puppet command post.
[03:03:46.176 --> 03:03:48.577]  Their real capital is Colorado Springs in Atlanta, Georgia.
[03:03:49.417 --> 03:03:51.198]  The North American Union capital is Atlanta.
[03:03:51.258 --> 03:03:55.800]  The NORTHCOM military dictatorship, Federal Reserve Command Base is Colorado Springs.
[03:03:57.540 --> 03:03:58.261]  They're at NORAD.
[03:03:58.321 --> 03:04:05.825]  But, sir, you've got to, like, capture the public's attention and really expose that the government's been taken over.
[03:04:06.126 --> 03:04:07.847]  Kind of like V the Final Battle.
[03:04:07.887 --> 03:04:09.347]  I'm not saying they're literally reptoids.
[03:04:11.048 --> 03:04:13.990]  I'm saying people got to get, hey, the government was took.
[03:04:14.270 --> 03:04:14.791]  You understand?
[03:04:15.051 --> 03:04:15.791]  It was taken over.
[03:04:16.872 --> 03:04:17.692]  Do you see what I'm saying?
[03:04:17.732 --> 03:04:22.955]  You've got to snap people out of the trance, sir, so they know bad guys are in charge and it's bigger than Obama.
