[00:00:00.577 --> 00:00:00.983]  Network.
[03:11:52.927 --> 03:11:56.831]  Michael Moore, that disgusting anti-American authoritarian pig.
[03:11:57.151 --> 03:11:58.012]  He's not a liberal.
[03:11:58.732 --> 03:12:02.136]  I've seen with bodyguards with guns in New York who manhandled me.
[03:12:02.176 --> 03:12:07.500]  It's on video in Martial Law, my film, when I'm like 15 feet away doing nothing but videotaping him.
[03:12:07.881 --> 03:12:10.963]  Michael Moore calls for strict gun control after school massacre.
[03:12:11.764 --> 03:12:14.505]  Enemies of Second Amendment will exploit Connecticut shooting.
[03:12:14.925 --> 03:12:15.765]  Big article there.
[03:12:16.026 --> 03:12:19.147]  It's got links to admitted mind control in the previous path.
[03:12:20.167 --> 03:12:21.427]  So we're going to be getting to all of that.
[03:12:21.447 --> 03:12:23.268]  But right now, let's get your take from callers.
[03:12:23.388 --> 03:12:29.230]  Eddie in Texas wants to talk about the supposed Facebook page for the reported shooter.
[03:12:29.930 --> 03:12:33.091]  And we'll give you more of his name and information here in a moment.
[03:12:33.131 --> 03:12:33.552]  Go ahead.
[03:12:33.772 --> 03:12:34.492]  You're on the air, sir.
[03:12:35.680 --> 03:12:36.200]  Yeah, Alex.
[03:12:36.220 --> 03:12:37.861]  Yeah, I was just watching the Alex Jones Show.
[03:12:37.881 --> 03:12:39.561]  I'm down here in Robstown, Texas.
[03:12:39.742 --> 03:12:46.284]  And, uh, we looked up his name because they went ahead and, uh, they said his name on one of the local news stations, Ryan Lanza, I believe.
[03:12:46.444 --> 03:12:51.686]  And, uh, immediately we got on Facebook and their Facebook page is glorifying basically what he did.
[03:12:51.706 --> 03:12:55.948]  You know, the like kind, not the friend kind, the ones you can basically go ahead and like.
[03:12:56.548 --> 03:12:57.908]  And I just think that it's ridiculous.
[03:12:57.968 --> 03:13:01.910]  And I think it's repulsive that people are going around and just mass glorifying this shooter.
[03:13:02.782 --> 03:13:09.485]  And it just, it goes to show that, you know, they're going to do what they can to basically say that, you know, more people support gun bans.
[03:13:09.685 --> 03:13:11.265]  Well, I mean, look at the mall shooter.
[03:13:11.365 --> 03:13:14.847]  It's the spoiled, rotten, arrogant Hollywood types.
[03:13:16.067 --> 03:13:20.930]  That are so arrogant and into this image of themselves is super cool.
[03:13:21.411 --> 03:13:25.173]  And the more arrogant they act, you know, the more powerful they are.
[03:13:25.633 --> 03:13:33.619]  And then when their narcissistic world falls in, they think of the nastiest thing they can do as a selfishness and go out and shoot people.
[03:13:34.219 --> 03:13:38.482]  It's the same thing in the gangbanger culture, just from a different angle.
[03:13:38.502 --> 03:13:41.644]  And elementary school massacre, 26 dead, 27 dead now, 18 kids in Connecticut.
[03:13:45.874 --> 03:13:48.335]  And I mean, it's always the M.O.
[03:13:48.415 --> 03:13:48.695]  here.
[03:13:50.135 --> 03:13:55.257]  And you notice they've declared war on the Second Amendment and now all this magically, magically kicks off.
[03:13:55.397 --> 03:13:58.498]  And you know, they can even program people to the television sets now with subliminals.
[03:13:58.918 --> 03:14:01.459]  And if you're susceptible, you'll, I mean, I mean, we're in deep trouble.
[03:14:02.139 --> 03:14:04.600]  And they're going to use this to go after our Second Amendment.
[03:14:04.620 --> 03:14:06.420]  Yeah, and I've seen that.
[03:14:06.540 --> 03:14:08.481]  But we should do a report on people glorifying him.
[03:14:09.401 --> 03:14:11.062]  I don't know what you call it or quantify it.
[03:14:11.383 --> 03:14:14.585]  Are you aware of the culture that's big on, like, torturing animals now?
[03:14:15.085 --> 03:14:24.192]  And the culture that's big on being evil is really cool and just, you know, and it's spreading with the hopelessness in some of the youth.
[03:14:24.232 --> 03:14:26.713]  I mean, is that what you're getting at here, Eddie?
[03:14:28.254 --> 03:14:31.597]  What I think personally is I think that, you know, it's just all this
[03:14:32.868 --> 03:14:46.474]  I think it brainwashes people into personally believing that it's cool to go around and, you know, play this Call of Duty-like life and things like that.
[03:14:46.494 --> 03:14:46.834]  Oh, no, no, no.
[03:14:46.854 --> 03:14:49.075]  There's no doubt, and great points.
[03:14:49.775 --> 03:14:50.856]  There's no doubt.
[03:14:51.076 --> 03:14:52.516]  People say, well, I play Call of Duty.
[03:14:52.576 --> 03:14:53.257]  I'm not a killer.
[03:14:53.657 --> 03:14:58.579]  That's because you weren't already twisted and a little bit mentally ill and on a serotonin reuptake inhibitor.
[03:14:59.119 --> 03:15:00.260]  That literally programs you.
[03:15:00.600 --> 03:15:02.741]  The Pentagon developed video games.
[03:15:03.081 --> 03:15:13.365]  Video games were invented because in Vietnam and previous wars, if somebody was like 10 feet away from you, a lot of people wouldn't kill somebody.
[03:15:13.885 --> 03:15:15.446]  So it's called instinctive shooting.
[03:15:15.466 --> 03:15:19.768]  That's what paper targets were for, was to get you to, you know, bad guy, good guy.
[03:15:19.828 --> 03:15:21.068]  Woman with a baby, don't shoot.
[03:15:21.128 --> 03:15:22.029]  Guy with a gun, shoot.
[03:15:23.061 --> 03:15:25.503]  It was to instinctively train to kill.
[03:15:25.964 --> 03:15:30.067]  If you do not have a strong killer instinct at the moment of truth, you will not kill!
[03:15:30.328 --> 03:15:32.309]  You will become dead marine!
[03:15:32.770 --> 03:15:34.892]  Okay, so it's a killer instinct.
[03:15:35.432 --> 03:15:41.558]  And the video game Doom, a first-person shooter deal, was developed for the Pentagon.
[03:15:42.399 --> 03:15:43.900]  Okay, so it's a fact.
[03:15:44.300 --> 03:15:49.125]  People go, I'm not saying get rid of it because of the First Amendment, but many of these shooters
[03:15:50.762 --> 03:15:53.304]  Harrison Kleibel, the list goes on and on.
[03:15:53.324 --> 03:15:55.965]  The last guy at the mall, it turns out, was a big shooter gamer.
[03:15:56.406 --> 03:16:01.389]  They live this whole world, then they get guns, and they just, you know.
[03:16:01.869 --> 03:16:07.093]  I've seen cases where somebody gets a gun, these young people, and there's a shootout at their house that night.
[03:16:07.813 --> 03:16:10.295]  Because they weren't brought up in the Second Amendment culture.
[03:16:10.535 --> 03:16:13.317]  And hey, just because the culture's falling apart and rotting apart,
[03:16:14.870 --> 03:16:21.033]  It'd be like saying ban having children for everybody because other people might abort their kid.
[03:16:21.673 --> 03:16:22.513]  That makes no sense.
[03:16:23.914 --> 03:16:27.475]  That'd be like ban, you know, sports because somebody might get hurt.
[03:16:28.335 --> 03:16:32.157]  You know, because there's bad people out there, you don't get to take my guns.
[03:16:32.517 --> 03:16:34.198]  That's the reason I have my guns.
[03:16:36.038 --> 03:16:39.460]  And there is this, if you have to talk about them, it's like a punk.
[03:16:40.478 --> 03:16:43.059]  You know, black, white, hispanic, you name it.
[03:16:43.159 --> 03:16:44.780]  A lot of times it's white or hispanic.
[03:16:44.820 --> 03:16:45.660]  I've noticed that trend.
[03:16:46.981 --> 03:16:54.764]  Blacks, it's usually statistically, which is I guess a cultural, the way the media works, things, you know, blacks killing blacks, as you, you know, other males.
[03:16:56.005 --> 03:17:04.889]  But then a lot of times if it's white or hispanics, and they kill each other in gang stuff too, but statistically these, these active shooter things are, you know,
[03:17:07.459 --> 03:17:10.021]  Everybody goes postal, but it just keeps being white guys.
[03:17:10.541 --> 03:17:11.522]  And sometimes Hispanic.
[03:17:12.623 --> 03:17:13.944]  And it's a video game head.
[03:17:13.964 --> 03:17:15.586]  They're usually into the occult.
[03:17:16.727 --> 03:17:17.888]  They're hipster trendies.
[03:17:18.048 --> 03:17:19.829]  And they throw a fit and go kill a bunch of people.
[03:17:21.591 --> 03:17:23.393]  And you've also got veterans.
[03:17:24.053 --> 03:17:26.075]  They'll kill cops if they come to their house.
[03:17:26.716 --> 03:17:29.558]  Or they'll kill their family because they've been 5, 6, 7 terrors.
[03:17:29.878 --> 03:17:31.460]  The Pentagon puts them on drugs.
[03:17:31.480 --> 03:17:32.581]  I mean, that's a terrible idea.
[03:17:34.192 --> 03:17:37.435]  Let's go to Ben in Louisiana.
[03:17:37.675 --> 03:17:38.676]  What's your take on this?
[03:17:40.877 --> 03:17:44.280]  I mean, it's practically the same thing as always.
[03:17:44.360 --> 03:17:46.782]  I think it's kind of weird, just like you said.
[03:17:47.563 --> 03:17:54.729]  Even if it isn't an inside job, even if it wasn't the government or whatever, they're still going to use it to their advantage.
[03:17:55.429 --> 03:18:01.234]  As a matter of fact, I can see right now on my TV on Fox News, President Obama's making an announcement and all that stuff.
[03:18:02.040 --> 03:18:05.381]  I can almost guarantee that he's going to say we need to get rid of the guns.
[03:18:06.701 --> 03:18:14.264]  But, for instance, like you said, Israel puts the M16s in the lockers, which, by the way, I didn't know.
[03:18:14.344 --> 03:18:16.564]  But, I mean, that's perfect.
[03:18:17.625 --> 03:18:23.586]  Give the teachers, for elementary schools and all these schools, give the teachers the guns.
[03:18:23.807 --> 03:18:25.067]  Train them how to use them.
[03:18:25.147 --> 03:18:27.788]  Well, actually, in many areas of Israel, the students bring M16s.
[03:18:30.010 --> 03:18:33.372]  But, I mean, my dad used to bring his rifles and shotguns to school.
[03:18:34.733 --> 03:18:35.613]  No, no, that's just like me.
[03:18:35.673 --> 03:18:36.473]  I'm 20 years old.
[03:18:36.513 --> 03:18:38.354]  I just graduated high school two years ago.
[03:18:38.755 --> 03:18:41.056]  We were allowed to have our guns in our trucks.
[03:18:41.116 --> 03:18:42.236]  We just couldn't take them out.
[03:18:44.517 --> 03:18:47.719]  But, I mean, you know, it's just like you said.
[03:18:48.299 --> 03:18:53.202]  You know, everybody wants to get away from the guns, which isn't really the problem.
[03:18:53.740 --> 03:18:59.083]  No, the problem, look, look, blaming guns for crime is like blaming spoons for fat people.
[03:18:59.604 --> 03:19:09.810]  It's like blaming, you know, Michael Vick was fighting dogs, so let's ban everybody owning dogs because somebody might do something bad with a dog.
[03:19:10.731 --> 03:19:11.672]  Do you see what I mean?
[03:19:11.732 --> 03:19:12.812]  You're like, well, that doesn't make sense.
[03:19:13.112 --> 03:19:18.536]  Well, how does the anti-gun control, I mean, how does the, you know, I'm the anti-gun control crowd.
[03:19:18.796 --> 03:19:20.777]  How does the anti-gun crowd sell that?
[03:19:22.247 --> 03:19:23.248]  They're authoritarians.
[03:19:23.328 --> 03:19:24.530]  Michael Moore, all these people.
[03:19:24.550 --> 03:19:25.271]  They have a job.
[03:19:25.651 --> 03:19:26.832]  Break the American spirit.
[03:19:27.193 --> 03:19:27.934]  Get our guns.
[03:19:28.554 --> 03:19:38.206]  MTV, all of it, pushes the gangster culture, the violent culture, the video games, the nihilism, the satanism, in the name of scaring all of us and turning our guns in.
[03:19:38.286 --> 03:19:38.526]  No!
[03:19:39.107 --> 03:19:42.170]  I guarantee you gun sales are going to be all-time record now, and that's good.
[03:19:42.771 --> 03:19:45.174]  The answer is, look, I can kill people with a hammer.
[03:19:45.715 --> 03:19:46.796]  I can kill you with my car.
[03:19:47.257 --> 03:19:48.378]  I can kill you with a nail gun.
[03:19:48.738 --> 03:19:49.800]  I can kill you with a hatchet.
[03:19:50.380 --> 03:19:55.487]  You know, it's this idea that it's guns that are causing the violence.
[03:19:55.507 --> 03:19:57.729]  There's as many stabbings every year as there are shootings.
[03:19:57.789 --> 03:19:58.210]  Look it up.
[03:19:58.230 --> 03:19:59.672]  We'll be back.
