[00:00:00.009 --> 00:00:00.429]  Network.
[02:48:39.782 --> 02:48:42.824]  And then take them into a hangar and shoot radiation into them.
[02:48:43.425 --> 02:48:44.886]  You know, just unbelievable.
[02:48:45.186 --> 02:48:47.808]  And there's thousands of things like that.
[02:48:48.686 --> 02:48:49.807]  And then it's in the U.S.
[02:48:49.847 --> 02:48:58.512]  Code that they can kill you, if it's for law enforcement or research purposes, with radiation guns and everything else, and it's all there.
[02:48:58.532 --> 02:49:00.473]  Oh, you're like, oh yeah, what's the source on that?
[02:49:00.573 --> 02:49:00.793]  U.S.
[02:49:00.813 --> 02:49:02.775]  Code, Title 50, Chapter 32, Subsection 1528, Paragraph B.
[02:49:05.970 --> 02:49:14.155]  People like little kids go read it and they go, well, it says they can't do secret testing until that subsection where it says unless it's for law enforcement or any research purpose.
[02:49:14.476 --> 02:49:16.357]  That's why all the chem trailing is called research.
[02:49:16.397 --> 02:49:17.838]  Oh, it's on the official program.
[02:49:17.878 --> 02:49:20.600]  It's just $5 billion, one part of the program a year.
[02:49:22.101 --> 02:49:25.263]  And you've got them saying torture's good, secret arrest.
[02:49:25.343 --> 02:49:27.224]  The NSA is like, yeah, we listen to everything you do.
[02:49:27.284 --> 02:49:30.687]  Yeah, you know, your new TVs, they're watching and listening to you.
[02:49:31.707 --> 02:49:34.549]  Mainstream news this week told you that 1996.
[02:49:37.202 --> 02:49:43.469]  And again, I got contacted by a local engineer, and he said, have you seen the Telecommunications Act?
[02:49:43.489 --> 02:49:44.069]  And I said, no.
[02:49:44.089 --> 02:49:46.071]  And he said, well, go check into it.
[02:49:46.692 --> 02:49:50.876]  And I went and looked it up, and they were building into everything, back doors to watch and listen to you.
[02:49:51.337 --> 02:49:51.537]  By 2001, it...
[02:49:53.539 --> 02:49:55.501]  It gave him five, six years to get it all in place.
[02:49:55.521 --> 02:49:57.002]  Gave him nine billion dollars to do it.
[02:49:57.022 --> 02:49:58.303]  And that was just in the U.S.
[02:49:58.363 --> 02:49:59.484]  It was globally standardized.
[02:49:59.684 --> 02:50:02.987]  And I'm like, your television is designed with secret microphones.
[02:50:03.047 --> 02:50:11.674]  Listen to you, I'd open up TVs on air and show people the microphone and the Scientific Atlantic cable box in like 1998, and I would get death threats over that.
[02:50:13.444 --> 02:50:17.426]  I mean, I get calls going, you better shut up, because see, they knew you weren't ready for it then.
[02:50:17.667 --> 02:50:19.308]  Now you're like, oh, the TV watches me.
[02:50:19.588 --> 02:50:20.528]  You've been conditioned.
[02:50:20.849 --> 02:50:26.452]  You've been injected with viruses to attack areas of your brain that involve in fight and flight.
[02:50:26.472 --> 02:50:28.353]  I mean, we're so far gone.
[02:50:28.393 --> 02:50:30.375]  Mind control light bulbs are going in.
[02:50:30.455 --> 02:50:31.235]  It's all public.
[02:50:32.676 --> 02:50:34.497]  I mean, it's just, DARPA admits it all.
[02:50:34.597 --> 02:50:36.959]  And I mean, it's just, what am I supposed to do here?
[02:50:37.881 --> 02:50:40.083]  They're putting cancer viruses in the vaccines!
[02:50:40.863 --> 02:50:43.605]  Every time I'm at a drug store and they're going, would you like a flu shot?
[02:50:43.625 --> 02:50:45.786]  to people, I start preaching, going, they're deadly!
[02:50:46.007 --> 02:50:46.987]  They have cancer viruses!
[02:50:47.187 --> 02:50:48.448]  Don't you laugh, manager!
[02:50:48.648 --> 02:50:50.570]  You get the insert and you read it right now!
[02:50:50.590 --> 02:50:52.011]  Excuse us, sir, excuse us!
[02:50:52.751 --> 02:50:53.872]  I mean, come on, man!
[02:50:53.952 --> 02:50:54.712]  Come on!
[02:50:55.393 --> 02:50:55.993]  Come on!
[02:50:56.013 --> 02:50:56.994]  They're killing us!
[02:50:57.695 --> 02:50:58.515]  Come on!
[02:50:58.535 --> 02:51:00.116]  We don't have to go through this!
[02:51:00.156 --> 02:51:00.897]  Let's wake up!
[02:51:02.119 --> 02:51:11.065]  If you've ever wanted to be able to produce boiling hot water anytime, anywhere, with absolutely no power whatsoever, then this is going to be the most important message you'll ever hear.
[02:51:11.145 --> 02:51:11.785]  Here's why.
[02:51:11.805 --> 02:51:17.969]  There's a brand new self-reliance product available that makes producing piping hot water in any emergency fast and easy.
[02:51:18.129 --> 02:51:20.951]  Introducing the Hot Water Rocket from Solutions from Science.
[02:51:20.991 --> 02:51:26.074]  The Hot Water Rocket is lightweight, extremely durable, and generates boiling hot water using only the sun.
[02:51:26.254 --> 02:51:27.995]  Simply add water and place outside.
[02:51:28.035 --> 02:51:38.782]  Whether you're in the aftermath of a hurricane and have lost your power, hunting in a remote area, or hiking on one of your favorite trails, the Hot Water Rocket will be one of the most important pieces of survival equipment you'll ever own.
[02:51:38.922 --> 02:51:48.008]  Order now, and you'll also receive our two hard-hitting reports, Peak Water, why clean water could soon be as valuable as oil, and 77 items that disappear from store shelves in a crisis.
[02:51:48.308 --> 02:51:48.688]  Hi there.
[02:51:48.748 --> 02:51:49.508]  My name is Frank Bates.
[02:51:49.528 --> 02:51:52.269]  What I'm about to tell you in the next 60 seconds could get me in a lot of trouble.
[02:52:08.334 --> 02:52:17.116]  I just created a free video presentation at 123coverup.com that exposes the electricity monopolies and government agencies for what they really are.
[02:52:17.476 --> 02:52:23.518]  Incompetent, lying crooks that are counting on your ignorance and fear to keep your power bills criminally high.
[02:52:24.178 --> 02:52:25.778]  Some have called this a conspiracy.
[02:52:26.379 --> 02:52:31.460]  Others have called it a cover-up and you will be shocked to find out how deep the conspiracy goes.
[02:52:32.240 --> 02:52:39.322]  My video at 123coverup.com exposes the truth and shows you the secret of how I beat them and how you can beat them too.
[02:52:40.182 --> 02:52:45.084]  Watch the controversial video that thousands of other smart patriots have already seen in the last three months.
[02:52:45.764 --> 02:52:51.665]  Go to 123coverup.com and discover one weird trick to slash your power bill and protect your home.
[02:52:52.266 --> 02:52:57.647]  Go watch my video now at 123coverup.com before they force me to shut it down.
[02:52:58.027 --> 02:52:59.188]  Again, that's 123coverup.com.
[02:53:01.996 --> 02:53:03.738]  Oh, my aching back.
[02:53:04.018 --> 02:53:06.619]  I've got to get some relief from my arthritis.
[02:53:07.020 --> 02:53:12.203]  When arthritis pain rears its ugly head, rub on Smooth Gator, the 60 second pain relief.
[02:53:12.463 --> 02:53:17.727]  Smooth Gator provides topical relief from head to toe and everywhere in between to stop pain fast.
[02:53:18.027 --> 02:53:24.953]  Smooth Gator is made with all natural oils, including wintergreen, aloe vera, and eucalyptus in a safe, non-greasy formula.
[02:53:25.173 --> 02:53:34.681]  Rub Smooth Gator on your neck, back, legs, knees, hands, any muscle or joint where pain from arthritis, sprains, strains, or backache needs fast, 60-second pain relief.
[02:53:34.941 --> 02:53:40.126]  Smooth Gator can also be used for allergies, sinuses, fibromyalgia, and rheumatoid arthritis.
[02:53:40.386 --> 02:53:46.131]  In the time it took to listen to this message, you could have had relief with Smooth Gator, the 60-second pain relief.
[02:53:46.371 --> 02:53:52.273]  Go to smoothgator.com or phone 727-278-3137.
[02:53:52.853 --> 02:53:58.195]  Call 727-278-3137 or click smoothgator.com.
[02:53:58.335 --> 02:54:00.035]  The 60 Second Pain Relief.
[02:54:10.058 --> 02:54:12.639]  By the way, I just drugged John Bowden here.
[02:54:12.699 --> 02:54:13.860]  He didn't really want to come in today.
[02:54:16.038 --> 02:54:17.359]  There is a really bad flu this year.
[02:54:17.379 --> 02:54:18.639]  Almost everybody I know has been getting it.
[02:54:19.000 --> 02:54:20.660]  And it actually put me in bed for about a day and a half.
[02:54:20.680 --> 02:54:21.141]  But you know what?
[02:54:21.201 --> 02:54:24.322]  I'm great, hadn't it probably had flu in like six, seven, eight years.
[02:54:24.983 --> 02:54:28.925]  And I'm stronger because the flu vaccine they admit never guesses the right flu.
[02:54:28.945 --> 02:54:32.006]  It doubles your chances of getting the flu the next year.
[02:54:32.307 --> 02:54:33.747]  That's a big Canadian government study.
[02:54:34.207 --> 02:54:41.011]  But every time, and I go to the drugstore a lot because I'll run in a drugstore to get, you know, something my wife needs or something.
[02:54:41.031 --> 02:54:44.093]  You know, she sends me to the store, get this or that, because it's what's closest to my house.
[02:54:44.833 --> 02:54:50.180]  Because it's kind of a mini grocery store, and I go in CVS, I go in Walgreens, and it's just, do you want your shot?
[02:54:50.200 --> 02:54:50.901]  Do you want your shot?
[02:54:50.921 --> 02:54:52.163]  And you're like, oh yeah, that happened to me.
[02:54:52.484 --> 02:54:53.505]  This happened to you last night.
[02:54:53.525 --> 02:54:53.946]  Tell folks.
[02:54:54.346 --> 02:55:00.915]  Oh yeah, as you can tell by my voice, I'm not really feeling very good today, and last night it was a lot worse.
[02:55:01.796 --> 02:55:05.797]  And, you know, I went and got what I could, NyQuil, just to try and kill it.
[02:55:06.557 --> 02:55:11.179]  And when I went to check out there, the guy said, how are you doing?
[02:55:11.239 --> 02:55:12.639]  I said, well, not too good.
[02:55:12.659 --> 02:55:13.879]  I'm a little sick, as you can see.
[02:55:13.919 --> 02:55:18.641]  And he says, oh, well, you've got to get over here because they're doing flu shots.
[02:55:18.961 --> 02:55:21.641]  The last thing you want once you're sick is to take a shot.
[02:55:22.222 --> 02:55:23.582]  If you're pregnant, the last thing you want.
[02:55:23.602 --> 02:55:25.122]  But now they say that's the time.
[02:55:25.342 --> 02:55:26.823]  It was always don't do it.
[02:55:26.843 --> 02:55:30.764]  And in the insert, if you're already ill or if you're pregnant now, oh, no, that's when you want to do it.
[02:55:31.044 --> 02:55:34.446]  Well, and what I told the guy was, I'd rather stab myself in the face.
[02:55:35.266 --> 02:55:39.308]  And then the guy behind me got all, you know, what's going on?
[02:55:39.908 --> 02:55:42.169]  Yeah, you better watch that or they'll have you taken away for re-education.
[02:55:42.409 --> 02:55:43.730]  Oh, you're threatening yourself now, huh?
[02:55:43.930 --> 02:55:44.190]  Yeah.
[02:55:44.790 --> 02:55:46.011]  What was the other story you said you had?
[02:55:46.171 --> 02:55:53.454]  Well, this morning when I got up, I was headed out to work and all the power went off where I live, an apartment complex where I live.
[02:55:54.454 --> 02:55:55.395]  Including the gates.
[02:55:56.036 --> 02:55:56.537]  Couldn't get out.
[02:55:57.257 --> 02:56:01.522]  And the people were panicking over that, and getting angry, and it was just total bedlam.
[02:56:02.804 --> 02:56:04.786]  Imagine, we're so dependent on technology now.
[02:56:05.147 --> 02:56:07.950]  So, I just, you know, they can't even get out of the gates.
[02:56:08.351 --> 02:56:10.934]  What's gonna happen, you know, four or five months from now?
[02:56:12.230 --> 02:56:21.819]  Do you know the Ted Knight, uh, as Judge Smale's, uh, speech about, the man who can grin, it's easy to grin when your ship's coming, and, I don't know, what's he saying?
[02:56:22.399 --> 02:56:23.840]  Oh, man, you put me on the spot.
[02:56:23.880 --> 02:56:25.162]  No, but all, I guess you're sick today.
[02:56:25.202 --> 02:56:27.444]  All we do is Caddyshack quotes around here, that's a little secret.
[02:56:27.484 --> 02:56:27.764]  Yeah.
[02:56:27.784 --> 02:56:28.885]  I have a Caddyshack cult.
[02:56:29.225 --> 02:56:29.766]  Chinch bugs.
[02:56:29.846 --> 02:56:30.386]  Yeah, it is.
[02:56:30.566 --> 02:56:31.327]  It is a chinch bug.
[02:56:31.347 --> 02:56:32.488]  It's okay, nothing to worry about.
[02:56:32.929 --> 02:56:33.149]  Cult.
[02:56:33.509 --> 02:56:34.830]  Well, it just takes balding and me.
[02:56:35.111 --> 02:56:36.031]  We're regular pals.
[02:56:37.973 --> 02:56:41.074]  You know, he was also the voice on the Super Friends.
[02:56:41.094 --> 02:56:44.716]  And I don't let my kids watch a lot of TV, but I let them watch that one, even though it's a bunch of U.N.
[02:56:44.736 --> 02:56:45.217]  propaganda.
[02:56:45.237 --> 02:56:46.717]  Because they all laugh at the U.N.
[02:56:46.737 --> 02:56:47.098]  propaganda.
[02:56:47.118 --> 02:56:48.338]  I've got to do a special report on that.
[02:56:49.019 --> 02:56:54.942]  But it's like, THE GIANT WHALES AID THE UNITED NATIONS IN ATTACKING THE EVIL INDUSTRIALIST!
[02:56:55.642 --> 02:56:56.183]  Let me try one.
[02:56:56.903 --> 02:56:59.284]  John Bowne, on the ground.
[02:57:00.705 --> 02:57:02.486]  That's not exactly like Judge Schmelz.
[02:57:02.586 --> 02:57:03.506]  Well, yeah, sorry.
[02:57:04.147 --> 02:57:05.528]  No, no, I mean, Judge Schmelz is like...
[02:57:06.627 --> 02:57:10.008]  Danny, I've sentenced young men younger than you to the gas chamber.
[02:57:10.529 --> 02:57:13.350]  Didn't want to do it, Danny, else I owed it to them.
[02:57:13.370 --> 02:57:14.350]  Hmm?
[02:57:14.610 --> 02:57:14.790]  Hmm?
[02:57:15.010 --> 02:57:17.551]  You want to come down and mow my lawn?
