[00:00:00.089 --> 00:00:00.750]  Find out right now!
[02:46:12.952 --> 02:46:15.293]  And it says here that
[02:46:17.933 --> 02:46:34.337]  Anyone who has employer-provided plans, and that's me, I'm one of the few talk shows that's actually an employee of Genesis, and I've had, I guess for six years, health insurance with them.
[02:46:34.877 --> 02:46:39.419]  Oh, there'll be a tax, it says a hefty one, of $15,000
[02:46:46.084 --> 02:47:06.310]  for an average size family's insurance so the president's proposing this is incredible so they're talking about taxing some people's insurance policies and then giving tax deductions
[02:47:07.922 --> 02:47:10.364]  for families to get insurance.
[02:47:10.384 --> 02:47:11.825]  So you've got to love that.
[02:47:12.045 --> 02:47:13.566]  Talk about a deal for the insurance companies.
[02:47:13.987 --> 02:47:22.813]  Bush is going to take one group's money and give it to another group to then buy insurance from the same insurance companies.
[02:47:22.873 --> 02:47:24.695]  That is just incredible.
[02:47:25.635 --> 02:47:26.936]  I'm babbling through this a bit.
[02:47:27.017 --> 02:47:30.919]  Sometimes we don't print these in printer friendly and it cut off the last two words of each line.
[02:47:30.939 --> 02:47:31.920]  I'm trying to decipher this.
[02:47:32.661 --> 02:47:35.503]  Again, Bush is proposing to make
[02:47:36.503 --> 02:47:57.299]  Health insurance premiums, taxable income, with people who have employer program plans, a tax hike, and it says he's going to talk about this in the State of the Union tonight, so I guess we'll hear it directly from the horse's mouth.
[02:47:57.639 --> 02:48:03.083]  Oh, going back to that Keith Olbermann thing where he's... There's a problem with Keith Olbermann, though.
[02:48:03.832 --> 02:48:05.694]  He's implying that Bush is listening to no one.
[02:48:05.754 --> 02:48:06.574]  Bush is an idiot.
[02:48:06.934 --> 02:48:08.175]  Bush is running everything.
[02:48:08.936 --> 02:48:10.377]  The policy doesn't make sense.
[02:48:10.497 --> 02:48:11.818]  Oh my gosh, it's Bush, it's Bush.
[02:48:12.158 --> 02:48:13.099]  Bush runs nothing.
[02:48:13.139 --> 02:48:25.348]  James Baker and Henry Kissinger and those guys are the Rockefeller Rothschild agents that the Roman Emperors had that individual, their legates, that could go around acting as the Emperor in his voice.
[02:48:25.368 --> 02:48:25.809]  Well, that's who
[02:48:27.338 --> 02:48:29.019]  People like Brzezinski.
[02:48:29.099 --> 02:48:31.060]  He's definitely a legate of the New World Order.
[02:48:32.221 --> 02:48:36.963]  James Baker, George Shultz, no doubt Henry Kissinger, are legates.
[02:48:38.044 --> 02:48:40.965]  And they go around, they chair almost every commission.
[02:48:41.005 --> 02:48:43.666]  I was down in Galveston on vacation at the beach.
[02:48:44.987 --> 02:48:52.911]  Picked up a local Galveston paper and it was James Baker III chairs a look at the BP chemical plant explosion that killed a bunch of people.
[02:48:53.895 --> 02:48:57.217]  And he went on to basically, he was whitewashing the whole thing.
[02:48:57.377 --> 02:49:01.059]  It's just like every commission there is, it seems one of these creatures is on it whitewashing.
[02:49:02.919 --> 02:49:05.361]  He's gotten tough on them and you read it and he did nothing to them.
[02:49:06.901 --> 02:49:07.942]  I mean, it just never ends.
[02:49:07.982 --> 02:49:10.483]  By the way, did you ever find that part in the 10 Minute Club of Overman?
[02:49:11.819 --> 02:49:16.642]  Yeah, here's the part where he talks specifically about how Bush is engaging in human sacrifice.
[02:49:16.882 --> 02:49:22.224]  See, still though, the illusion that Bush is running something or that Barack Obama or Hillary will run something.
[02:49:22.264 --> 02:49:23.585]  They're total puppets.
[02:49:23.605 --> 02:49:24.065]  Here it is.
[02:49:25.086 --> 02:49:26.586]  No, sir, this is not sacrifice.
[02:49:26.627 --> 02:49:29.028]  This has now become human sacrifice.
[02:49:29.488 --> 02:49:30.468]  And it must stop.
[02:49:30.809 --> 02:49:32.129]  And you can stop it.
[02:49:32.609 --> 02:49:33.190]  Next week.
[02:49:33.450 --> 02:49:35.471]  Make us all look wrong.
[02:49:36.249 --> 02:49:41.792]  Our meaningless sacrifice in Iraq must stop, and you, sir, must stop it.
[02:49:42.973 --> 02:49:44.413]  From Washington, I'm Keith Olderman.
[02:49:44.454 --> 02:49:45.494]  Good night and good luck.
[02:49:47.295 --> 02:49:52.698]  As I've been saying for years, it's human sacrifice, as Hutton Gibson said last hour, as Mel Gibson has said.
[02:49:52.718 --> 02:49:54.999]  I mean, anybody who's got half a brain knows this.
[02:49:55.900 --> 02:50:00.162]  House may attach Section 220 to its lobbying ethics bills, from Ted Pike,
[02:50:01.671 --> 02:50:05.793]  Section 220 that was introduced and had passed out of committee was shot down late last week.
[02:50:05.853 --> 02:50:07.473]  It would make all bloggers registered.
[02:50:08.273 --> 02:50:11.454]  By all, I mean almost everybody's getting 500 visitors a year, folks.
[02:50:11.614 --> 02:50:15.455]  I mean, the smallest MySpace with 15 friends is getting that in a month.
[02:50:16.036 --> 02:50:16.976]  Much less a year.
[02:50:18.196 --> 02:50:21.837]  I mean, go look at little bitty MySpace accounts with just a few members and they're a few months old.
[02:50:21.897 --> 02:50:22.998]  It'll say, you know, 700 page views.
[02:50:23.018 --> 02:50:25.178]  That's pretty much 500 visitors right there.
[02:50:28.833 --> 02:50:32.576]  And be under all these laws and have to report and be restricted on what you can say or do?
[02:50:32.596 --> 02:50:33.637]  I mean, that's not America.
[02:50:34.738 --> 02:50:43.724]  Well, last week the massive calling by the religious and political right made the difference in stripping freedom-threatening legislation from the Senate's Lobbying Reform Bill, S.
[02:50:43.744 --> 02:50:45.585]  1, Section 220.
[02:50:46.466 --> 02:50:51.850]  But now they are tacking it on to the Hate Crimes Law.
[02:50:54.306 --> 02:50:58.290]  And they're talking about then reattaching it to another lobbying bill if they bring it back.
[02:50:58.370 --> 02:51:02.594]  So, they're just coming at us from every conceivable angle.
[02:51:02.614 --> 02:51:05.296]  When we get back, got a passport.
[02:51:05.356 --> 02:51:07.138]  Travel rules tightened today.
[02:51:08.860 --> 02:51:09.360]  January 23rd.
[02:51:09.460 --> 02:51:11.562]  It's supposed to be January 7th, but they're doing it late.
[02:51:11.582 --> 02:51:12.103]  They're behind.
[02:51:12.123 --> 02:51:16.487]  Don't worry though, you'll get your internal passport.
[02:51:18.021 --> 02:51:22.324]  And South Africa urged to isolate killer TV patients, Reuters.
[02:51:22.724 --> 02:51:25.886]  We'll hit these two final stories in the final segment.
[02:51:26.146 --> 02:51:26.947]  Keep it locked in.
[02:51:27.007 --> 02:51:28.168]  PrisonPlanet.com.
[02:51:32.491 --> 02:51:36.433]  It's here, after a year in production and traveling to distant lands.
[02:51:36.773 --> 02:51:38.715]  My new film, Terror Storm, is complete.
[02:51:39.075 --> 02:51:46.740]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[02:51:47.412 --> 02:51:54.455]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[02:51:54.856 --> 02:52:06.281]  Terror Storm chronicles the lies that took us to war in Iran, the White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[02:52:06.601 --> 02:52:10.103]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[02:52:10.543 --> 02:52:12.464]  It's an anthology of government crimes.
[02:52:12.824 --> 02:52:16.666]  Terror Storm is a film that everyone who wants to be truly informed must see.
[02:52:24.532 --> 02:52:32.599]  The War on Terrorism.
[02:52:32.919 --> 02:52:35.701]  Will it be fought overseas or will it affect us here at home?
[02:52:35.981 --> 02:52:40.125]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[02:52:40.545 --> 02:52:41.386]  So what do you do?
[02:52:41.706 --> 02:52:46.270]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[02:52:46.730 --> 02:52:48.871]  With a little know-how, it's not that difficult.
[02:52:49.351 --> 02:53:04.055]  Sheltering in Place, Surviving Acts of Terrorism from Biological, Chemical, and Radioactive Fallout, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[02:53:04.095 --> 02:53:11.137]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[02:53:11.497 --> 02:53:15.882]  Get this critical video every American needs for only $29 plus shipping.
[02:53:16.343 --> 02:53:18.125]  Order by calling New Millennium today at 888-803-4438.
[02:53:18.145 --> 02:53:18.365]  That's 888-803-4438.
[02:53:18.385 --> 02:53:19.927]  Or order on the web at Berkeywater.com.
[02:53:29.662 --> 02:53:35.485]  Hey ladies, if you love to shop, then visit HerbalHealer.com to browse through their online catalog.
[02:53:35.585 --> 02:53:41.028]  You'll find thousands of effective, alternative, and natural products for you and the whole family.
[02:53:41.208 --> 02:53:48.511]  Besides the amazing products you'll find, this shopping is guilt-free because you're investing in your health, and your health is priceless.
[02:53:48.831 --> 02:53:55.895]  While online, sign up to receive the Herbal Healer Newsletter, which will keep you informed on the latest and greatest products and education.
[02:53:56.155 --> 02:54:08.332]  Did you know that Herbal Healer offers not only natural medicine, but also tension relieving herbal teas, cookbooks, aromatherapy, products for pampering, and more great products to help you soothe and relax after a long day.
[02:54:08.352 --> 02:54:11.416]  Want to learn more for yourself and to help others in the future?
[02:54:11.656 --> 02:54:13.859]  Join the Herbal Healer Correspondent Program.
[02:54:14.139 --> 02:54:17.101]  You can work at your own pace from the comfort of your own home.
[02:54:17.201 --> 02:54:21.202]  This accredited, exciting program can help you gain skills and knowledge.
[02:54:21.343 --> 02:54:23.644]  Can you believe you can find all this at one stop?
[02:54:23.884 --> 02:54:28.426]  HerbalHealer.com Celebrating 18 years of dedication.
[02:54:33.688 --> 02:54:37.570]  Two riders were approaching.
[02:54:38.171 --> 02:54:40.872]  And the wind began to howl.
[02:54:41.572 --> 02:54:43.033]  A gentleman, Jimmy, cranked up.
[02:54:48.458 --> 02:54:52.242]  There must be some kind of way out of here.
[02:54:52.762 --> 02:54:54.844]  Say that joker to the theme.
[02:54:57.106 --> 02:54:58.888]  There's too much confusion.
[02:54:59.028 --> 02:55:03.453]  I can't get no relief.
[02:55:04.958 --> 02:55:05.839]  Welcome back!
[02:55:05.899 --> 02:55:13.583]  There are many here among us who think that life is but a joke.
[02:55:13.643 --> 02:55:16.425]  But you and I, we've been through that!
[02:55:16.825 --> 02:55:19.006]  And this is not our fate!
[02:55:34.804 --> 02:55:36.885]  Yeah, let's hear that part on the news.
[02:55:37.065 --> 02:55:37.945]  It says it all.
[02:55:39.126 --> 02:55:43.708]  And this is not our fate.
[02:56:03.136 --> 02:56:06.278]  So let us.
[02:56:07.598 --> 02:56:09.179]  The hour is getting late.
[02:56:09.959 --> 02:56:11.420]  Now stop talking falsely.
[02:56:11.800 --> 02:56:13.601]  Get off the fence.
[02:56:13.621 --> 02:56:15.202]  The fence has gotten mighty rough.
[02:56:16.402 --> 02:56:18.663]  Decide whose side you're on, right now.
[02:56:18.983 --> 02:56:22.165]  I'm telling you right now, everybody out there listening.
[02:56:22.385 --> 02:56:24.486]  Commit to this fight against the New World Order.
[02:56:24.726 --> 02:56:26.067]  Admit we're in deep trouble.
[02:56:26.507 --> 02:56:28.768]  Or just get out of my way and join the enemy.
[02:56:30.129 --> 02:56:30.829]  I demand it.
[02:56:32.782 --> 02:56:34.523]  And you know your soul demands it.
[02:56:34.723 --> 02:56:37.065]  This is the best part of the guitar, right here.
[02:57:04.635 --> 02:57:05.396]  All right, folks.
[02:57:05.416 --> 02:57:10.099]  I'll be back tonight, 9 to midnight, on the internet, on the network.
[02:57:10.239 --> 02:57:15.183]  We re-air at 9 to midnight, but the show re-airs every day for every three hours when the show ends.
[02:57:15.463 --> 02:57:26.211]  And we also have the free podcast, the whole show, when you subscribe to it for free at PrisonPlanet.tv, InfoWars.com.
[02:57:26.612 --> 02:57:29.934]  And by the way, that costs me thousands of dollars a month, so be sure and support us.
[02:57:29.974 --> 02:57:33.317]  Buy some of the videos and books off the website at InfoWars.com.
[02:57:34.523 --> 02:57:35.424]  Got a passport?
[02:57:35.524 --> 02:57:37.987]  Travel rules tightened today!
[02:57:40.370 --> 02:57:41.551]  And we told you about this.
[02:57:41.711 --> 02:57:47.738]  Now understand, they don't have an APB, they don't have charges, they don't have an arrest warrant, they don't have a, you know, we're in hot pursuit.
[02:57:47.758 --> 02:57:51.062]  You know, in the past, you know, the old cop movies, but in the real world, we've done a ride-along.
[02:57:51.102 --> 02:57:51.723]  I've done one before.
[02:57:52.543 --> 02:57:58.928]  When they say, we're looking for a blue pickup with John Doe, and he's a suspect in a bank robbery and a liquor store robbery.
[02:57:59.308 --> 02:58:00.789]  Proceed with extreme caution.
[02:58:00.869 --> 02:58:05.393]  As you know in the go by aliases, there's a tattoo on the right arm, and a nose to use revolvers.
[02:58:06.454 --> 02:58:09.256]  If seen, call in immediate backup before proceeding.
[02:58:09.856 --> 02:58:12.178]  They had to have a reason, and that's fine!
