[00:00:00.309 --> 00:00:01.090]  Find out right now!
[02:43:09.570 --> 02:43:12.251]  I mean, your children have to go through metal detectors.
[02:43:12.511 --> 02:43:14.412]  There's cameras watching their every move.
[02:43:14.672 --> 02:43:17.933]  There's drug sniffing and bomb sniffing, canine...
[02:43:18.613 --> 02:43:20.675]  Police walking through the halls.
[02:43:20.695 --> 02:43:22.637]  There's armed police walking through the halls.
[02:43:22.677 --> 02:43:37.429]  Now while that might protect them from somebody like Cho, it conditions them to feel like criminals, and then once they graduate, of course, the indoctrination continues, the self-censorship continues, and as I mentioned earlier, I mean, not wearing your seatbelt.
[02:43:37.549 --> 02:43:40.031]  I'm a guy who went to jail, L.A.
[02:43:40.091 --> 02:43:44.055]  County Jail, on a Friday night, and let me tell you folks, that's no picnic.
[02:43:44.665 --> 02:43:46.388]  Because I didn't have my seatbelt on.
[02:43:46.428 --> 02:43:48.691]  I'm a guy who's been arrested for jaywalking.
[02:43:48.912 --> 02:43:52.297]  I'm a guy who's been ticketed and arrested for skateboarding.
[02:43:52.597 --> 02:43:52.938]  Okay?
[02:43:53.319 --> 02:43:59.608]  So, I mean, look, I assume that there's a big war on terror and these guys should have something else to do.
[02:44:00.169 --> 02:44:01.971]  than to make us all into criminals.
[02:44:02.011 --> 02:44:07.295]  So I can only come to the conclusion that they're doing this because they want us to feel like terrorists and criminals.
[02:44:07.676 --> 02:44:10.118]  All of the doctrine points to this.
[02:44:10.338 --> 02:44:14.862]  All of the Patriot Act, especially Section 802 of the Patriot Act, points to this.
[02:44:15.282 --> 02:44:20.867]  They're trying to make us a nation of criminals, and that's the final word on that.
[02:44:20.907 --> 02:44:21.908]  That's exactly what it is.
[02:44:22.088 --> 02:44:22.749]  Now, what do we do?
[02:44:23.209 --> 02:44:25.911]  We have to repeal and decentralize.
[02:44:26.372 --> 02:44:27.393]  That's my mantra.
[02:44:28.353 --> 02:44:29.914]  We have Matt Kazee calling in.
[02:44:30.114 --> 02:44:35.197]  Matt is the gentleman who was giving us on-the-ground reports from the VTEC shooting.
[02:44:35.217 --> 02:44:39.240]  He's just called in, unscheduled, and I hope has some breaking news for us.
[02:44:39.300 --> 02:44:40.420]  Matt, what's new?
[02:44:42.481 --> 02:44:43.002]  Matt Kazee.
[02:44:43.102 --> 02:44:43.922]  Yeah, what's new, Matt?
[02:44:43.942 --> 02:44:45.143]  What do you got?
[02:44:45.263 --> 02:44:51.947]  Well, you know, not to overshadow the news, the news that you're all covering today is the most amazing news I've heard in quite some time.
[02:44:52.467 --> 02:44:55.349]  It's a quite amazing video there of John Kerry, but I wanted to let you know
[02:44:56.311 --> 02:45:05.540]  That I just posted a video up on Google Video, the process in there right now, of the flag raising and lowering ceremony.
[02:45:06.101 --> 02:45:09.584]  This is the day after, or during the aftermath.
[02:45:10.365 --> 02:45:16.651]  And I was shocked to find out, well I thought that I would have to fight through the media to get there just to get a glimpse of it, and nobody was there.
[02:45:16.671 --> 02:45:18.053]  It was the only person that filmed it.
[02:45:18.713 --> 02:45:19.534]  One lone student.
[02:45:21.098 --> 02:45:40.814]  I think it's important to show the healing process of the community, and I've got a small post on the front page of the truthmovement.net explaining the circumstances as I walk down to film the video, and it is on Google Video right now, and I will be posting it on my website here in a few minutes.
[02:45:40.854 --> 02:45:41.915]  I just wanted to let you know that.
[02:45:42.776 --> 02:45:44.157]  So what is the crux of the video?
[02:45:44.197 --> 02:45:45.578]  Give us the high point.
[02:45:45.658 --> 02:45:50.702]  It is the ROTC ceremony of raising the flag and lowering it to half mast.
[02:45:51.263 --> 02:45:56.028]  Now, the problem I've had with CNN's coverage is pretty obvious to everybody.
[02:45:56.888 --> 02:46:09.080]  You know, they had somebody on there the other night saying that an expert, a psychology expert, saying that the showing of the video over and over again and the pictures over and over again are actually energizing the copycats to come.
[02:46:09.801 --> 02:46:15.286]  And as this guy was telling this, CNN is actually showing the pictures and the video and so
[02:46:15.848 --> 02:46:17.329]  It's kind of disgusting their coverage.
[02:46:17.809 --> 02:46:23.754]  And so when I went down there to film it, I live very close to the ROTC, I figured that the media would be there to cover it.
[02:46:24.294 --> 02:46:26.896]  And there was no cameras at all.
[02:46:26.956 --> 02:46:28.537]  I was the only guy there with a camera.
[02:46:29.290 --> 02:46:30.912]  And I think that's fairly important.
[02:46:31.112 --> 02:46:49.627]  Matt, do you find it odd that the mourner-in-chief, as I like to call him, and he's right on the ground for 9-11, he's right on the ground for this particular shooting incident at VTEC, but he fails somehow to go, you know, honor the bodies of the troops coming home from Iraq.
[02:46:49.687 --> 02:46:54.691]  I mean, these are all the issues that he's not mourning for, but he mourns for the big photo op, doesn't he?
[02:46:54.752 --> 02:46:56.193]  Never misses that, does he?
[02:46:56.784 --> 02:46:57.846]  Oh, he's a grandstander.
[02:46:57.866 --> 02:46:58.327]  You know what?
[02:46:58.707 --> 02:47:02.874]  It's the only time he's ever had any kind of good ratings whatsoever.
[02:47:02.894 --> 02:47:06.800]  The only time is when there's a tragedy and he can speak like that.
[02:47:07.458 --> 02:47:11.801]  And, uh, yeah, he shows up for that and he showed up to sign autographs and stuff.
[02:47:11.821 --> 02:47:15.863]  And here's a guy that skipped the funerals for the troops that he sent to Iraq.
[02:47:15.943 --> 02:47:17.524]  He sent to Iraq.
[02:47:17.904 --> 02:47:18.304]  Exactly.
[02:47:18.484 --> 02:47:29.511]  Here's a guy that took his sweet time to get to the Katrina-devastated New Orleans, which was directly his fault and his man's fault, yet he races to Virginia Tech with, uh, you know,
[02:47:30.291 --> 02:47:34.475]  He just hustles down there in a way that is probably not even comparable to 9-11.
[02:47:34.535 --> 02:47:38.898]  I mean, to take advantage of this situation, I think that really is very revealing, Matt.
[02:47:39.719 --> 02:47:40.359]  Absolutely.
[02:47:40.479 --> 02:47:52.629]  And I'll tell you, from being a local on the ground and watching the media circus show up and seeing how they handle themselves around the local restaurants, I know for a fact that Katie Couric got cussed out of the cellar.
[02:47:52.809 --> 02:47:53.150]  Yeah.
[02:47:53.880 --> 02:47:57.765]  I know for a fact that several others did, too, from the way that they were handling themselves.
[02:47:58.066 --> 02:47:59.367]  Now, here's a strange thing, Jack.
[02:47:59.948 --> 02:48:02.351]  When I watch it on TV, it almost looks believable.
[02:48:02.572 --> 02:48:07.258]  When I was actually there in front of them watching them give their reports, you can tell that they're complete actors.
[02:48:07.278 --> 02:48:07.999]  They don't even care.
[02:48:09.040 --> 02:48:13.041]  I want to go back to how the people are reacting to Bush, but I'll tell you a quick anecdote.
[02:48:13.061 --> 02:48:26.184]  You know, when I was covering the 2004 Democratic National Convention, there was a big speech by Bill Clinton, and people were calling me on my cell phone going, I can't believe how great this guy is, and how wonderful he is, and how the audience just loves him.
[02:48:26.204 --> 02:48:32.385]  Well, they were running around with signs saying, applaud, and they were instructing the audience to be, you know, jubilistic.
[02:48:32.805 --> 02:48:40.610]  To receive this, which was part of the speech in which I think what really got to people around the country was all staged, it was all phony.
[02:48:40.630 --> 02:48:41.450]  Now let's go back to this.
[02:48:41.630 --> 02:48:48.094]  What do the people think about George Bush coming there and trying to exploit the deaths of their friends, their family, the students at VTech?
[02:48:49.119 --> 02:49:00.042]  Well, you know, a lot of people are completely disgusted by CNN's coverage of the whole event, and I'm sure that there are plenty of people who are upset that Bush was coming.
[02:49:00.262 --> 02:49:05.284]  You know, when it first happened, I was telling people, he's going to be here, he's going to come, and everybody was saying, no, he won't, no, he won't.
[02:49:05.666 --> 02:49:08.247]  I think Blacksburg still hasn't realized how big this thing is.
[02:49:08.888 --> 02:49:11.649]  But concerning what you just said, I have two words.
[02:49:11.789 --> 02:49:13.370]  Political subterfuge.
[02:49:13.770 --> 02:49:20.073]  That's exactly what they do, and they'll take any advantage that they can to turn it into a bigger advantage.
[02:49:20.771 --> 02:49:23.474]  Matt, your reports have gone around the world.
[02:49:23.554 --> 02:49:27.559]  Millions of people have heard the reports you've made on this very show, on this network.
[02:49:27.799 --> 02:49:28.900]  How is it going for you?
[02:49:28.980 --> 02:49:30.682]  Are you getting opposition for this?
[02:49:30.982 --> 02:49:32.424]  Are people upset with you?
[02:49:32.904 --> 02:49:34.666]  Are you getting any kind of threats at all?
[02:49:34.887 --> 02:49:36.569]  How is it going for you covering this?
[02:49:37.089 --> 02:49:39.972]  I have had a couple of strange emails.
[02:49:40.052 --> 02:49:41.154]  I did read a few blogs.
[02:49:41.214 --> 02:49:42.275]  I probably shouldn't be reading them.
[02:49:43.082 --> 02:49:46.406]  One of them said that I would be toast before I made a TV interview.
[02:49:47.226 --> 02:49:55.675]  Another one said that I work for Alex Jones and that, don't you think it's strange that he was there and this was going on?
[02:49:55.695 --> 02:49:58.197]  That sounds like a conspiracy theory, Matt.
[02:49:58.257 --> 02:49:58.958]  Yeah, exactly.
[02:49:59.218 --> 02:50:07.246]  In the very blog that he posted that he was knocking conspiracy theories, this guy doesn't have a clue that the number one crime charged in America is conspiracy.
[02:50:07.646 --> 02:50:10.187]  You say conspiracy in the courtroom, nobody even snickers.
[02:50:10.487 --> 02:50:15.848]  You say it in public, they laugh at you, they ridicule you, and you know, political subterfuge.
[02:50:15.888 --> 02:50:16.729]  Matt Kazee with us.
[02:50:16.769 --> 02:50:18.189]  Matt, I know you won't say it.
[02:50:18.229 --> 02:50:19.149]  I'll say it for you.
[02:50:19.189 --> 02:50:20.890]  You're not going to back down, are you?
[02:50:21.090 --> 02:50:22.630]  No, absolutely not.
[02:50:23.411 --> 02:50:25.051]  Our community is not going to back down.
[02:50:25.591 --> 02:50:30.993]  You know, we are a very strong community, and regardless of what anybody thinks out there, we're a peaceful community.
[02:50:31.033 --> 02:50:32.033]  We always have been.
[02:50:32.586 --> 02:50:39.169]  I'm just ashamed that forever we will be known as the Virginia Tech Master.
[02:50:39.489 --> 02:50:45.451]  Let me ask you this real quick because I'm watching some sporting events and people are kind of exploiting this.
[02:50:45.551 --> 02:50:47.232]  I don't know if they're honoring or exploiting it.
[02:50:47.252 --> 02:50:48.433]  I guess that's the question.
[02:50:48.473 --> 02:50:50.073]  Wearing the VTech hats.
[02:50:50.693 --> 02:50:53.234]  What do the people in your community think about this?
[02:50:53.254 --> 02:50:54.655]  Do they feel honored by that?
[02:50:54.675 --> 02:50:56.716]  Do they feel like they're memorialized by that?
[02:50:56.776 --> 02:50:59.297]  Or do they feel like people are maybe taking advantage of it?
[02:51:00.459 --> 02:51:02.780]  You know, it changes from minute to minute.
[02:51:03.000 --> 02:51:06.742]  I would have to say that Professor Nikki Giovanni summed it up best.
[02:51:07.202 --> 02:51:11.044]  She is one of the professors who pulled us together after the Wilmore of the Killings.
[02:51:11.464 --> 02:51:15.126]  And she has done an amazing job pulling us together again.
[02:51:15.546 --> 02:51:17.287]  And we are a proud community.
[02:51:18.127 --> 02:51:21.189]  And so, you know, it's just going to take time to heal, Jack.
[02:51:21.409 --> 02:51:23.010]  Alright, well thanks for your reports, Matt.
[02:51:23.050 --> 02:51:23.730]  You keep the faith.
[02:51:23.750 --> 02:51:24.510]  We got your back, man.
