[00:00:00.209 --> 00:00:01.470]  We're good to go.
[02:37:55.948 --> 02:38:19.281]  Driving down to the coast and renting a boat with friends and having them gun out 70 miles out in the ocean with sharks all around you and big ol' fish and catching them and hauling them in and driving back in about 8 o'clock at night, freezing most your catch, taking some of it into the restaurant right there where they fry it and you eat it and drinking an ice cold beer right out of the ice chest.
[02:38:19.982 --> 02:38:21.743]  I don't do any of that, ladies and gentlemen.
[02:38:24.321 --> 02:38:25.321]  I don't do that anymore.
[02:38:25.361 --> 02:38:26.022]  I'm not whining.
[02:38:26.062 --> 02:38:29.123]  I'm saying everybody gets insulted.
[02:38:29.163 --> 02:38:30.603]  I can't return most people's emails.
[02:38:31.524 --> 02:38:34.124]  I can't meet with people who want to meet with me.
[02:38:35.445 --> 02:38:38.966]  I can't go to a lot of events because I've counted the cost.
[02:38:39.006 --> 02:38:40.126]  I've said, look, they're taking over.
[02:38:40.166 --> 02:38:41.467]  They plan total enslavement.
[02:38:41.747 --> 02:38:43.067]  Martial law can come at any time.
[02:38:43.087 --> 02:38:44.748]  It can come this week or next year.
[02:38:44.868 --> 02:38:45.268]  I don't know.
[02:38:45.368 --> 02:38:46.669]  I've got to wake up as many as I can.
[02:38:46.709 --> 02:38:47.489]  And I say, wait a minute.
[02:38:48.889 --> 02:38:50.090]  Can I wake up more people?
[02:38:53.675 --> 02:38:56.137]  Doing two or three radio interviews a day on my own show.
[02:38:57.658 --> 02:39:01.360]  And each radio show, even a small radio show, reaching tens of thousands.
[02:39:02.781 --> 02:39:05.263]  You know, some mom and pop AM station reaches tens of thousands.
[02:39:05.884 --> 02:39:09.506]  Or should I jump on an airplane and fly to some neat city I want to see for a couple days?
[02:39:09.526 --> 02:39:23.056]  A lot of people in this movement, and I'm not knocking them, they love to fly from one town to the next and go on tours and you fly into a nice place, you stay for three days, you only speak once, you go to museums, you go to nice restaurants,
[02:39:23.843 --> 02:39:33.990]  You play the part of the cool guy, people pick you up and kiss your butt, and you go speak to a crowd and get a speaking fee.
[02:39:35.871 --> 02:39:36.431]  I don't do that.
[02:39:36.471 --> 02:39:39.333]  I fly in and I say, I want you to give this to a firefighter organization.
[02:39:40.294 --> 02:39:41.835]  I brought my whole crew of four people.
[02:39:41.875 --> 02:39:42.856]  We're not taking the money.
[02:39:43.116 --> 02:39:43.956]  Give it to the firefighters.
[02:39:45.097 --> 02:39:51.341]  I don't just fly around here and fly around there.
[02:39:51.361 --> 02:39:53.663]  I mean, a lot of times I'll have a movie star call me up.
[02:39:57.148 --> 02:40:00.409]  You know, other than Charlie Sheen or Willie Nelson or people like that.
[02:40:00.749 --> 02:40:04.131]  And they'll say, hey, come out and hang out at my place with me.
[02:40:04.691 --> 02:40:08.352]  Before I go on air, before I speak out, I want to get to know you.
[02:40:09.653 --> 02:40:10.333]  Come on out here.
[02:40:10.373 --> 02:40:17.876]  I got a boat, you know, in Manhattan or I got a boat in California.
[02:40:18.396 --> 02:40:23.098]  We'll go out a couple days in the boat and have my chef fix dinner for you and stuff, ride jet skis.
[02:40:23.138 --> 02:40:24.598]  I go, nope, sorry, can't do it.
[02:40:30.123 --> 02:40:32.785]  I mean, other people would jump at that.
[02:40:32.825 --> 02:40:36.528]  Listen, I do whatever I think is going to hurt the New World Order.
[02:40:36.928 --> 02:40:37.209]  Okay?
[02:40:37.249 --> 02:40:38.550]  That's what I spend my time on.
[02:40:39.010 --> 02:40:39.550]  That's what I do.
[02:40:39.570 --> 02:40:41.372]  And if I deserve any credit, it's that.
[02:40:43.674 --> 02:40:53.221]  I mean, I almost cringe when somebody like Willie Nelson calls up and says, I've been listening to your show ten years, I want to come on the show.
[02:40:54.082 --> 02:40:54.883]  You know why I cringe?
[02:40:55.863 --> 02:40:59.166]  Because it's going to drive the other talk show host mad with envy.
[02:41:00.137 --> 02:41:03.179]  And some listeners are going to go crazy thinking I'm a movie star or something.
[02:41:06.160 --> 02:41:12.644]  But then I think, no, this is a really good attention for 9-11 Truth, plus I like Willie Nelson, and so I'll go ahead and have Willie Nelson on.
[02:41:17.867 --> 02:41:20.048]  And, you know, I've been a nice guy.
[02:41:20.068 --> 02:41:28.873]  I mean, I remember the whole time I grew up, and then when I was in this movement, people would act like they were my friend, and they'd do aggressive things to me, or backstabbing things to me, and I'd put up with it.
[02:41:29.626 --> 02:41:33.268]  And they would smile at me with that fake look of sardonic elitism.
[02:41:33.708 --> 02:41:34.788]  Now, I don't put up with that.
[02:41:35.869 --> 02:41:39.650]  Anybody I associate with me screws me in any way.
[02:41:39.930 --> 02:41:41.271]  I never talk to them again.
[02:41:44.352 --> 02:41:46.713]  But then there's the frustration of I can't get them out of my life.
[02:41:47.334 --> 02:41:49.334]  They're always there sucking off of me.
[02:41:49.775 --> 02:41:51.915]  Always there creeping around using my name.
[02:41:52.316 --> 02:41:55.517]  Always using my show to build what they do on my back.
[02:41:57.600 --> 02:42:00.202]  So I try to be a moral, upstanding person.
[02:42:01.803 --> 02:42:02.664]  That's how the world works.
[02:42:02.704 --> 02:42:04.305]  And then, what are you going to do?
[02:42:04.385 --> 02:42:05.987]  You've got to make a compromise.
[02:42:06.007 --> 02:42:07.888]  You've got to leave people alone.
[02:42:07.908 --> 02:42:11.851]  I can't tell the listeners what I really think of people.
[02:42:12.452 --> 02:42:15.514]  Believe me, I was one inch a few minutes ago from doing it.
[02:42:16.335 --> 02:42:17.015]  I just may.
[02:42:17.756 --> 02:42:20.038]  I just may do a whole show where I tell you what I think about everybody.
[02:42:20.458 --> 02:42:22.219]  Only because it might just be healthy to do.
[02:42:24.821 --> 02:42:26.583]  Because I'll tell you right now, I'm pure.
[02:42:28.300 --> 02:42:33.783]  And by pure, I'm pure at the level of I mean what I'm doing and I'm trying to do it for the right reasons.
[02:42:36.085 --> 02:42:42.549]  Now all of my works are as dirty rags, and I got a lot of wickedness in me.
[02:42:42.589 --> 02:42:46.411]  Let's not, let's not, but that, that, that is not at my core.
[02:42:50.714 --> 02:42:53.095]  I got a lot of wickedness in me, ladies and gentlemen.
[02:42:54.116 --> 02:42:55.977]  We all do, but that is not at my core.
[02:42:56.457 --> 02:42:57.058]  My core
[02:42:58.610 --> 02:43:00.291]  Loves little babies and puppy dogs.
[02:43:01.812 --> 02:43:04.774]  And beautiful sculptures.
[02:43:04.994 --> 02:43:07.336]  And beautiful women.
[02:43:07.416 --> 02:43:09.538]  Not for sex, but just to behold their beauty.
[02:43:10.298 --> 02:43:14.181]  Now I am a good person, a nurturative person, a loving person.
[02:43:14.581 --> 02:43:17.343]  And I've done everything I've done for the good of others.
[02:43:18.744 --> 02:43:20.245]  Because that's what I enjoy.
[02:43:20.285 --> 02:43:21.566]  That's what I've always done.
[02:43:23.126 --> 02:43:29.192]  But I've also learned not to give people multiple chances to push me around.
[02:43:30.033 --> 02:43:39.322]  Life is too short, and the backstabbing, larcenous, treacherous stuff I've seen is unbelievable.
[02:43:39.622 --> 02:43:41.304]  But I know you've seen that in daily life.
[02:43:41.644 --> 02:43:42.565]  You've seen that in business.
[02:43:42.845 --> 02:43:44.347]  You've seen that in relationships yourselves.
[02:43:44.367 --> 02:43:45.468]  And the world is getting worse.
[02:43:46.471 --> 02:43:51.514]  But don't ever let it get you down, and don't ever think because other people are cheating, you should cheat.
[02:43:51.595 --> 02:43:52.235]  I see that a lot.
[02:43:52.695 --> 02:43:56.638]  Well, my wife cheated on me, so, you know, now I cheat on her.
[02:43:57.138 --> 02:44:01.982]  And it doesn't mean any of us are perfect, but we need to not do that.
[02:44:02.602 --> 02:44:06.325]  Or, well, I had a girlfriend cheated on me, so now that I have a new girlfriend, I'm going to cheat on her.
[02:44:08.086 --> 02:44:09.667]  And that's the kind of basic stuff.
[02:44:10.147 --> 02:44:15.571]  Or, well, people cheat in business, so I'm going to go ahead and cheat in business.
[02:44:22.631 --> 02:44:35.016]  I mean, here I am turning down hundreds of quack nutrition and, you know, magic cure stuff from these advertisers.
[02:44:38.977 --> 02:44:43.319]  But then still, I have to be associated with other shows and people that don't turn it down.
[02:44:45.561 --> 02:44:52.345]  I have to be associated with people that have backstabbed me, talked crap about me, and then run around and say, oh, Alex is bad.
[02:44:52.385 --> 02:44:53.406]  He doesn't associate with us.
[02:44:53.826 --> 02:44:58.729]  Why don't you look in the dirty mirror at the reason I don't?
[02:44:59.369 --> 02:45:05.412]  Now, I notice the people that do all this bad stuff, they never take responsibility for the things they have done.
[02:45:07.634 --> 02:45:08.594]  That's just like the government.
[02:45:08.614 --> 02:45:11.596]  In fact, before I go back to calls, I want to play some of these clips.
[02:45:12.636 --> 02:45:13.617]  It's five minutes long.
[02:45:14.571 --> 02:45:16.052]  And it's New York a few days ago.
[02:45:16.532 --> 02:45:18.333]  These peaceful Tibetans are walking along.
[02:45:18.853 --> 02:45:21.015]  They're about a hundred yards from the front of the UN building.
[02:45:21.035 --> 02:45:24.376]  I've been there many times, demonstrating and videotaping myself.
[02:45:25.857 --> 02:45:28.198]  There's always groups out there protesting, and the police run up.
[02:45:28.218 --> 02:45:32.721]  You hear them saying, you get to listen carefully on the actual video at InfoWars.com and PrisonPlanet.com.
[02:45:32.741 --> 02:45:35.542]  I don't know if it'll come across on air or even if we can play it all.
[02:45:36.603 --> 02:45:37.924]  But they say, do you have a permit?
[02:45:37.964 --> 02:45:38.704]  Do you have a permit?
[02:45:40.305 --> 02:45:42.406]  And the people are all jacked up.
[02:45:42.446 --> 02:45:43.927]  They're peaceful monks, but
[02:45:45.758 --> 02:45:50.442]  They don't, you know, they are accustomed to the Communist Chinese trying to stop them and they're going to protest.
[02:45:50.822 --> 02:46:10.116]  So they march past the cops, the cops start shoving them, the monks pull back, keep marching, they get to the front, more cops pull up, violently pull their cars up in front of everybody, they pull out the metal batons, the extendable batons, and they start beating, I mean just waylaying, full power, whacking people with metal batons.
[02:46:11.818 --> 02:46:14.900]  And then the cops run up to the cameraman and they say, we're going to kill you!
[02:46:17.042 --> 02:46:26.030]  And the cameraman pulls back, and then what blew me away was, I don't know, 30-40% of the comments, I mean, I went through a bunch of pages of it, were saying, good, good for the cops.
[02:46:26.070 --> 02:46:27.191]  They didn't follow orders.
[02:46:27.691 --> 02:46:28.512]  They were yelling.
[02:46:30.613 --> 02:46:32.955]  The cops have all got their tasers out and they're tasering people.
[02:46:34.977 --> 02:46:36.899]  And the Tibetan women are crying.
[02:46:38.961 --> 02:46:39.781]  Just like China.
[02:46:41.042 --> 02:46:41.763]  Just like China.
[02:46:43.917 --> 02:46:49.600]  Does that cop think his pension fund is... They want martial law cops so they can take the pension funds.
[02:46:49.620 --> 02:46:53.062]  The pension funds have already been spent by almost every Fortune 500.
[02:46:53.342 --> 02:46:55.063]  The Social Security's been gone since 96.
[02:46:56.784 --> 02:47:04.569]  The reason they're training you no protest and microwave and audio cannons is because they're going to hurt everybody.
[02:47:05.009 --> 02:47:06.170]  Don't you understand that?
[02:47:07.090 --> 02:47:08.011]  They're going to hurt you.
[02:47:08.611 --> 02:47:10.732]  And you just look in the mirror when all this happens.
[02:47:10.793 --> 02:47:11.493]  It's the same thing.
[02:47:13.812 --> 02:47:15.533]  And they train the cops, you gotta be in control.
[02:47:15.573 --> 02:47:16.453]  You gotta be in control.
[02:47:16.533 --> 02:47:17.493]  You can't put up with this.
[02:47:17.533 --> 02:47:19.294]  You can't, you know, they gotta have permits.
[02:47:19.334 --> 02:47:20.474]  And so that's their excuse.
[02:47:20.995 --> 02:47:21.895]  You don't have a permit.
[02:47:22.555 --> 02:47:24.036]  Austin just said you have to have a permit.
[02:47:24.756 --> 02:47:27.197]  They just lost another lawsuit two days ago.
[02:47:28.037 --> 02:47:28.797]  Austin doesn't care.
[02:47:28.837 --> 02:47:31.438]  They'll just keep doing the same policy and keep paying out $300,000, $100,000, $20,000.
[02:47:32.979 --> 02:47:36.100]  I was looking at the different suits they've lost.
[02:47:36.120 --> 02:47:37.300]  I think the last one was $100,000.
[02:47:37.340 --> 02:47:39.581]  There was multiple counts of it.
[02:47:40.780 --> 02:47:50.665]  I know the 27 people, $100,000 lawsuits plus, that's what the state usually gives out, plus $2,000 for banning protests around the governor's mansion.
[02:47:55.567 --> 02:48:06.352]  I mean, when Austin Cops walked up to me last time, I said, you've lost a bunch of lawsuits, what are you doing saying I can't stand here with signs saying Ron Paul?
[02:48:07.172 --> 02:48:08.293]  And they said, we're going to arrest you.
[02:48:09.025 --> 02:48:09.786]  It's all on video.
[02:48:10.126 --> 02:48:10.827]  Put it up on YouTube.
[02:48:11.427 --> 02:48:12.848]  And I just said, I can't believe you.
[02:48:12.988 --> 02:48:14.610]  I was treating with respect, being friendly.
[02:48:14.930 --> 02:48:17.832]  And after that, I just said, you're our degenerate scum.
