[00:00:00.149 --> 00:00:00.229]  3-3.
[02:37:43.175 --> 02:37:44.076]  Oh, it's just normal.
[02:37:44.516 --> 02:37:45.557]  Get everybody used to it.
[02:37:45.637 --> 02:37:46.938]  I can't believe this.
[02:37:47.698 --> 02:37:48.579]  Look, there are the troops.
[02:37:49.949 --> 02:37:51.349]  Videos up on InfoWars.com.
[02:37:51.369 --> 02:37:54.010]  We've got to get We Are Change Ohio on about this as soon as possible.
[02:37:54.030 --> 02:37:55.590]  I want to get Mojave Minute Men on.
[02:37:55.650 --> 02:37:57.611]  This is just, I mean, they know the people are waking up.
[02:37:57.651 --> 02:37:59.091]  They know they're going to destroy the dollar.
[02:37:59.552 --> 02:38:01.972]  The people are going to get angry, and they've got the troops standing by.
[02:38:02.532 --> 02:38:04.833]  Every time there's a shooting, they call out regular Marines now.
[02:38:05.813 --> 02:38:06.413]  Look at this!
[02:38:08.214 --> 02:38:08.854]  Look at this!
[02:38:09.214 --> 02:38:10.494]  This is total red dawn!
[02:38:10.674 --> 02:38:12.615]  Absolutely kryptonite to America!
[02:38:16.104 --> 02:38:17.625]  Look at him, he's got a sidearm on!
[02:38:17.945 --> 02:38:19.206]  A Beretta or a .45?
[02:38:19.367 --> 02:38:23.370]  Beretta 9mm or... My gosh, heaven help us.
[02:38:23.530 --> 02:38:24.591]  Oh, look at all those Humvees.
[02:38:24.611 --> 02:38:25.571]  Look at all those troops.
[02:38:25.752 --> 02:38:26.292]  Armed troops.
[02:38:27.153 --> 02:38:30.235]  Oh yeah, it's just helping with security at the River Fest.
[02:38:31.336 --> 02:38:32.257]  Just any event.
[02:38:33.251 --> 02:38:37.595]  Ohio, Kentucky, Texas, California, Arizona, Florida.
[02:38:38.036 --> 02:38:44.682]  Florida's had a drill two months ago with, uh, was it 12 or 13 nations from Latin America landing, quote, for anti-terror drills.
[02:38:45.042 --> 02:38:48.125]  NLE09 admits they're going to use foreign troops in America.
[02:38:48.806 --> 02:38:50.647]  Firing corporate takeover of the United States.
[02:38:50.747 --> 02:38:52.109]  Absolute, total, hot treason.
[02:38:53.345 --> 02:38:55.446]  Folks, they're doing this so they can rob you blind.
[02:38:55.486 --> 02:38:59.049]  I want you to know, and they're acclimating the troops to direct the public.
[02:38:59.629 --> 02:39:01.511]  Look at this guy, fresh back from Iraq.
[02:39:02.151 --> 02:39:03.112]  He's now out there.
[02:39:04.453 --> 02:39:07.054]  They're getting everybody ready for checkpoints, everybody ready for control.
[02:39:07.375 --> 02:39:08.255]  This is so criminal.
[02:39:08.295 --> 02:39:09.016]  This is so evil.
[02:39:09.036 --> 02:39:11.758]  They're trying them for gun confiscation drills in Arcadia.
[02:39:12.680 --> 02:39:13.000]  Iowa.
[02:39:13.721 --> 02:39:14.801]  Just all over the town.
[02:39:14.881 --> 02:39:15.242]  Troops.
[02:39:16.182 --> 02:39:18.824]  Oh my God, the troops are questioning people right there on the video.
[02:39:19.464 --> 02:39:21.145]  Troops coming up, directing people.
[02:39:21.686 --> 02:39:24.047]  Everybody getting used to troops eyeballing everyone.
[02:39:24.347 --> 02:39:28.970]  We have the internal FBI training videos for police and military where they train them to watch citizens.
[02:39:29.450 --> 02:39:30.491]  Absolutely hellish.
[02:39:30.531 --> 02:39:31.952]  Total criminality unfolding.
[02:39:36.479 --> 02:39:40.800]  We got Alex in Texas calling in with Fox News, Massachusetts Governor Marshall Law Report.
[02:39:41.201 --> 02:39:43.441]  Children in school being told to take forcible shots.
[02:39:45.102 --> 02:39:48.803]  I just can't even... Why does this have to happen to us?
[02:39:48.843 --> 02:39:49.983]  Do you know what this means?
[02:39:50.003 --> 02:39:53.985]  And they're just going to keep doing it like it's no big deal until they finally drop the hammer.
[02:39:54.305 --> 02:39:55.645]  Here they are talking to the troops.
[02:39:56.105 --> 02:39:56.625]  Turn it up!
[02:39:58.806 --> 02:39:59.706]  Unbelievable!
[02:40:01.887 --> 02:40:04.168]  Look at the troops coming over, trained to look for terrorists.
[02:40:05.441 --> 02:40:08.124]  I've seen two marines earlier, but I think it's just us that's running this.
[02:40:08.805 --> 02:40:09.766]  Cool.
[02:40:10.407 --> 02:40:13.150]  So what exactly are you guys here for?
[02:40:13.170 --> 02:40:18.137]  Like, what's the main reason that we're here?
[02:40:18.157 --> 02:40:19.638]  Traffic control.
[02:40:19.678 --> 02:40:19.999]  Hit pause.
[02:40:23.499 --> 02:40:25.841]  Lotus, notice local events all over the country.
[02:40:25.861 --> 02:40:27.322]  This is what they were doing years ago.
[02:40:27.362 --> 02:40:28.283]  It's in martial law.
[02:40:28.684 --> 02:40:31.866]  Searching three-year-old kids walking down the street on video.
[02:40:32.287 --> 02:40:32.727]  Photos.
[02:40:32.787 --> 02:40:34.729]  We have, I mean, it's so evil!
[02:40:35.249 --> 02:40:39.233]  Remember the guys that ran on the field after the Kentucky Derby and I'm sitting there eating in a restaurant watching it?
[02:40:39.773 --> 02:40:42.856]  And troops jump out with guns and run on the field for fans?
[02:40:43.517 --> 02:40:45.098]  See, they don't use police now.
[02:40:45.158 --> 02:40:46.159]  It's about training you.
[02:40:46.419 --> 02:40:47.220]  Go back to the video.
[02:40:50.939 --> 02:40:51.939]  That way to this way.
[02:40:52.039 --> 02:40:53.100]  Hold ice water.
[02:40:53.200 --> 02:40:53.580]  It's free.
[02:40:53.700 --> 02:40:56.441]  Don't concentrate.
[02:40:57.682 --> 02:40:59.162]  We're the Army National Guard.
[02:40:59.202 --> 02:41:01.803]  We cover stuff inside the National Guard.
[02:41:03.224 --> 02:41:03.984]  Homeland Brigade.
[02:41:04.024 --> 02:41:05.485]  Take a look.
[02:41:05.505 --> 02:41:07.005]  That was in emergencies.
[02:41:07.085 --> 02:41:08.246]  Do you know where to stop?
[02:41:08.406 --> 02:41:09.746]  Just be in emergencies.
[02:41:09.806 --> 02:41:10.626]  It's for anything.
[02:41:11.627 --> 02:41:16.469]  Public events where local police departments don't have the manpower to cover.
[02:41:16.529 --> 02:41:16.969]  Hit pause.
[02:41:18.396 --> 02:41:19.496]  Total federalization.
[02:41:19.536 --> 02:41:21.417]  We'll cover more of this tomorrow.
[02:41:22.657 --> 02:41:24.277]  They're definitely dropping the hammer right now.
[02:41:24.297 --> 02:41:26.718]  And I love this country and my family that lives here so much.
[02:41:27.538 --> 02:41:28.338]  This is so bad.
[02:41:28.378 --> 02:41:29.459]  This is Nazi Germany.
[02:41:29.499 --> 02:41:30.599]  This is Soviet Russia.
[02:41:30.879 --> 02:41:32.459]  This is going to be so bad, folks.
[02:41:32.519 --> 02:41:33.439]  It's so bad.
[02:41:33.459 --> 02:41:38.261]  And when those dumb young kids try to go out and get our guns, it's going to be hell.
[02:41:38.341 --> 02:41:39.881]  And that's what the globalists are planning on.
[02:41:39.921 --> 02:41:41.841]  We've got to get the government to back off.
[02:41:42.101 --> 02:41:43.942]  They've got to stop their criminal activity.
[02:41:45.268 --> 02:41:48.310]  Alex in Texas, and we're going to the parents and people with the four shots.
[02:41:48.731 --> 02:41:50.612]  What is Fox News reporting in Massachusetts?
[02:41:51.433 --> 02:41:52.273]  Thank you, Alex.
[02:41:52.333 --> 02:41:55.076]  Thank you for all the information and the education.
[02:41:55.156 --> 02:42:11.248]  But just this morning on Fox News, around 6 o'clock in the morning, they're saying that the governor of Massachusetts has signed an executive order for non-medical personnel to be able to go into people's homes
[02:42:11.869 --> 02:42:13.390]  Inject them with the vaccine.
[02:42:13.430 --> 02:42:14.071]  Oh, I saw that!
[02:42:14.111 --> 02:42:15.292]  And even take their children.
[02:42:15.753 --> 02:42:16.593]  Yes, I saw that.
[02:42:16.813 --> 02:42:25.941]  Massachusetts, non-medical workers, inoculation, Boston Globe last week, but they couldn't pass the law, I guess, because they were trying... He just did an executive order.
[02:42:27.163 --> 02:42:35.810]  Yes, and I said that it's going to go to the Senate for approval, so... And then notice they're busy denying all this is happening as it's happening.
[02:42:37.191 --> 02:42:37.772]  Absolutely.
[02:42:38.972 --> 02:42:40.354]  What do you think about all this?
[02:42:40.715 --> 02:42:41.756]  Troops everywhere!
[02:42:41.776 --> 02:42:45.361]  It's awful, Alex.
[02:42:45.681 --> 02:42:47.123]  I mean, it's hard to believe.
[02:42:47.203 --> 02:42:56.215]  I'm surprised people aren't, you know, well, you're helping people wake up to this, but I know there's a lot of people out there in denial.
[02:42:56.235 --> 02:42:57.076]  They can't believe that.
[02:42:57.572 --> 02:43:00.435]  Our country can do this to the people.
[02:43:00.715 --> 02:43:02.056]  Oh, look, they're going for Brooke.
[02:43:02.076 --> 02:43:02.817]  I just skipped a break.
[02:43:02.837 --> 02:43:03.578]  This is too important.
[02:43:04.038 --> 02:43:05.960]  Look, folks, this is eugenics.
[02:43:06.020 --> 02:43:06.780]  This is pure evil.
[02:43:06.800 --> 02:43:10.063]  They're brainwashing these dumb young kids in these uniforms.
[02:43:10.484 --> 02:43:12.245]  They're bringing them back from Iraq against us.
[02:43:12.325 --> 02:43:13.166]  This is hell.
[02:43:17.150 --> 02:43:17.650]  Anything else?
[02:43:18.631 --> 02:43:19.992]  No, no, Alex.
[02:43:20.012 --> 02:43:21.714]  I hadn't heard you mention that, so I just wanted...
[02:43:22.443 --> 02:43:27.520]  Well, we've got to launch some, thank you, God bless, yeah, that's, yes, you're right, I remember the story.
[02:43:28.424 --> 02:43:30.386]  Yeah, they said they're going to come in your house, take your kids.
[02:43:30.426 --> 02:43:34.929]  They're training the clergy, tens of thousands, to tell their flocks, go to FEMA camps, turn their guns in.
[02:43:35.310 --> 02:43:38.773]  They're sending out questionnaires to business owners saying, will you submit to martial law?
[02:43:39.053 --> 02:43:41.495]  Mainstream government document, PrisonPlanet.com.
[02:43:41.915 --> 02:43:43.657]  They are going to use the flu as their cover.
[02:43:43.677 --> 02:43:47.220]  Now, if we get the word out on this, they'll back off, but then keep acclimating.
[02:43:47.540 --> 02:43:49.982]  And then go, we'll launch and have all the local good old boys.
[02:43:50.322 --> 02:43:53.245]  I'm out here with the troops and the Marines and the National Guard.
[02:43:53.505 --> 02:43:55.467]  What's wrong with them searching for stuff?
[02:43:55.727 --> 02:43:56.868]  We're patriots!
[02:43:57.208 --> 02:44:04.477]  You know, this fake conservatism, this fake liberalism, I'm just... Everybody needs to call the White House, Congress.
[02:44:04.497 --> 02:44:06.579]  We need to get our congressmen speaking out against this.
[02:44:06.960 --> 02:44:12.266]  The Governor's Association did write letters to Obama saying we don't want martial law, we don't want North Com on the streets.
[02:44:13.387 --> 02:44:14.549]  My head is spinning right now.
[02:44:16.857 --> 02:44:17.457]  God help us.
[02:44:18.078 --> 02:44:21.320]  And I'm sending my guys to do just like those guys just did.
[02:44:21.700 --> 02:44:23.001]  To go up and talk to the troops.
[02:44:23.682 --> 02:44:25.443]  In fact, call Do right now before I forget.
[02:44:25.483 --> 02:44:26.024]  Leave a video.
[02:44:26.064 --> 02:44:29.966]  I want them to go up and talk to the troops like we are Change Ohio and everybody else are doing.
[02:44:29.986 --> 02:44:32.969]  They're already on an airplane, but I want that on Do's phone so he knows.
[02:44:34.229 --> 02:44:34.930]  Oh my God.
[02:44:34.950 --> 02:44:40.354]  I just... Because it's just happening everywhere now.
[02:44:40.394 --> 02:44:41.515]  Like I told you it would.
[02:44:41.835 --> 02:44:42.756]  This is the build-up.
[02:44:42.916 --> 02:44:43.556]  Red Alert!
[02:44:44.917 --> 02:44:45.417]  Let's go to...
[02:44:47.862 --> 02:44:50.463]  Alex in Florida, children in school told to take shots.
[02:44:50.563 --> 02:44:50.824]  Alex?
[02:44:52.364 --> 02:44:53.765]  Hello?
[02:44:54.205 --> 02:44:54.545]  Yes, sir.
[02:44:56.787 --> 02:44:57.007]  Hello?
[02:44:57.407 --> 02:44:58.467]  Yes, Alex, can you hear me?
[02:44:59.088 --> 02:45:00.048]  Yeah, now I can hear you.
[02:45:00.468 --> 02:45:04.891]  Yeah, I just... Good to speak to you and thank you for taking my call, Alex.
[02:45:06.692 --> 02:45:14.996]  Basically, when my wife went to go ahead and sign my two children and my daughter, which is in high school, and my son, which is in elementary school, they gave her a piece of paper
[02:45:15.686 --> 02:45:24.052]  And basically the questions are asking or telling requirements in regards to the fluoride pill, the H1N1 vaccine.
[02:45:24.232 --> 02:45:25.873]  The fluoride pills!
[02:45:25.893 --> 02:45:29.135]  I remember them giving me that at Margaret Singer Elementary I went to in Dallas.
[02:45:29.175 --> 02:45:31.676]  They're now saying you gotta take the fluoride pills too!
[02:45:32.337 --> 02:45:34.038]  Yeah, and that's the first time I've ever heard of it.
[02:45:34.118 --> 02:45:41.643]  So, I was actually in shock, but thankfully because I have listened to you and have looked up the information on the internet, I told her prior to this
[02:45:42.125 --> 02:45:49.292]  And because it gave her the ability to say no, she said no and she signed off on a piece of paper.
[02:45:49.332 --> 02:45:59.282]  She does have a copy of the sheet, but it does require... I'm begging you to scan it and send it to ridersandinfowars.com with a short email blurb.
[02:45:59.642 --> 02:46:01.424]  You must take the fluoride pills.
[02:46:01.464 --> 02:46:03.226]  I mean, it's body snatcher level.
[02:46:03.546 --> 02:46:05.187]  It's Twilight Zone.
[02:46:05.468 --> 02:46:06.269]  It's hellish.
[02:46:07.110 --> 02:46:09.472]  But Glenn Beck's not going to tell his people about it.
[02:46:09.692 --> 02:46:11.293]  The liberals aren't going to tell their people.
[02:46:11.533 --> 02:46:13.315]  We're just going into tyranny.
