[00:00:00.169 --> 00:00:00.649]  I think so.
[02:40:21.267 --> 02:40:30.692]  What he says is that... You're talking about the treaty included in the late 1790s between the United States and the Queen or the King?
[02:40:31.072 --> 02:40:32.633]  It has regard to the 14th Amendment.
[02:40:35.913 --> 02:40:37.294]  Yeah, no, no, no.
[02:40:37.314 --> 02:40:38.034]  That's what I figured.
[02:40:38.074 --> 02:40:39.696]  Well, that's got a lot of truth to it.
[02:40:40.856 --> 02:40:46.060]  I mean, they did conclude treaties of truce with the Queen and the King after the war.
[02:40:46.140 --> 02:40:47.601]  People misconstrued that as a sell-out.
[02:40:47.621 --> 02:40:48.281]  It really wasn't.
[02:40:48.602 --> 02:40:51.483]  But certainly, yeah, what happened after the Civil War is real.
[02:40:51.744 --> 02:40:52.464]  We'll look into that.
[02:40:52.504 --> 02:40:53.645]  Thanks for holding to bring that up.
[02:40:53.685 --> 02:40:54.726]  I need to get to everybody else here.
[02:40:55.086 --> 02:40:55.987]  Robert in Texas.
[02:40:56.047 --> 02:40:56.887]  Robert, you're on the air.
[02:40:56.907 --> 02:40:59.269]  Hi, Alex.
[02:40:59.809 --> 02:41:00.029]  Hi.
[02:41:00.610 --> 02:41:00.990]  You hear me?
[02:41:01.570 --> 02:41:02.231]  Yes, sir, I do.
[02:41:03.160 --> 02:41:04.201]  Okay, cool.
[02:41:04.541 --> 02:41:10.045]  Well, first off, I want to say that me and my beautiful girlfriend, Sarah, are huge fans of your show.
[02:41:10.065 --> 02:41:14.468]  We just got done watching your Bohemian Grove film.
[02:41:14.488 --> 02:41:15.549]  It creeped her out a lot.
[02:41:15.589 --> 02:41:16.730]  It creeped me out a lot, too.
[02:41:17.250 --> 02:41:19.712]  But anyway, let me get to my point.
[02:41:20.472 --> 02:41:24.875]  First, I have a question, and then I have a little bit of information I wanted to share with you.
[02:41:25.436 --> 02:41:26.356]  The question was,
[02:41:29.758 --> 02:41:35.548]  My girlfriend and I have noticed these weird polls that they're putting up, up and down I-35.
[02:41:36.069 --> 02:41:37.852]  We live down here in Kyle, just south of you.
[02:41:38.786 --> 02:41:45.209]  And, um, they have these cameras on them and these like weird little dishes, uh, like little square plates on them.
[02:41:45.609 --> 02:41:46.150]  Yeah, no, no, no.
[02:41:46.210 --> 02:41:54.974]  They've admitted that it's now Homeland Security and, oh, all the cameras will now be used to watch you and the gunshot detectors, they really are microphones that listen to you.
[02:41:54.994 --> 02:42:00.577]  I mean, I remember in 1998 they put wireless microphones, shotgun mics, all over Austin.
[02:42:01.117 --> 02:42:02.658]  And the company's website... And they can see it into your car?
[02:42:04.262 --> 02:42:06.063]  No, but you can hear it a couple hundred yards away.
[02:42:06.103 --> 02:42:07.184]  That was the whole demonstration.
[02:42:07.444 --> 02:42:08.805]  They call them gunshot detectors.
[02:42:09.245 --> 02:42:11.286]  And then now they're announcing everywhere these are going up.
[02:42:11.346 --> 02:42:25.194]  It's all Pentagon-controlled all over the country, but most of these cameras with a resolution are hooked into license plate reading software, and then that goes into the threat integration fusion centers put in by FEMA, and then they put army liaisons in with the police.
[02:42:25.635 --> 02:42:26.375]  I mean, it's hellish.
[02:42:26.475 --> 02:42:29.517]  It's the same system they've got to control Iraq.
[02:42:30.057 --> 02:42:33.558]  In fact, they bragged in MIT Magazine about it a few years ago.
[02:42:33.618 --> 02:42:36.079]  I was in a restaurant and saw a copy at the bar and was reading it.
[02:42:36.099 --> 02:42:41.501]  I already knew about it from other articles, but it was all there, bragging about how it's a surveillance grid.
[02:42:42.341 --> 02:42:48.703]  Well, yeah, I looked it up because we see them go up and a lot of them are brand new.
[02:42:48.743 --> 02:42:49.683]  They're all up and down 35.
[02:42:49.783 --> 02:42:52.384]  And I figured you'd probably know because you're up in Austin.
[02:42:52.404 --> 02:42:54.805]  Well, tell us what you found out about the particular unit you're looking at.
[02:42:55.518 --> 02:42:55.918]  Okay.
[02:42:56.959 --> 02:42:58.040]  There's a website.
[02:42:58.060 --> 02:43:07.427]  This is really, really, really big, I think, personally, because this kind of technology, there's a lot of talk around it, what people call conspiracies and whatnot.
[02:43:07.768 --> 02:43:10.550]  But there's a site that's called Powercast.com.
[02:43:10.590 --> 02:43:11.411]  I don't know if you've heard of it.
[02:43:11.431 --> 02:43:12.031]  Have you heard of that?
[02:43:12.351 --> 02:43:13.272]  Powercast?
[02:43:14.253 --> 02:43:15.674]  Powercast.com.
[02:43:15.734 --> 02:43:18.116]  Boy, this is a big... If you haven't heard of this, you're going to love this.
[02:43:19.313 --> 02:43:20.614]  Just go there, check it out.
[02:43:20.695 --> 02:43:24.699]  It's basically wireless electricity.
[02:43:24.960 --> 02:43:34.091]  If you know about Nikola Tesla, which I'm sure you do, and the listeners, if you know about Nikola Tesla, how JP Morgan shut him down way back when.
[02:43:34.111 --> 02:43:37.996]  Is this specifically, I mean, is this specifically dealing with these cameras?
[02:43:39.079 --> 02:43:43.341]  No, it has to do with RFID technology also.
[02:43:43.801 --> 02:43:47.723]  Is this specifically with these cameras?
[02:43:48.183 --> 02:43:49.524]  No, those cameras was a separate thing.
[02:43:49.544 --> 02:43:52.125]  That was a question I was asking because I didn't know about those.
[02:43:52.606 --> 02:43:53.826]  I doubt those are beamed.
[02:43:54.707 --> 02:43:55.587]  No, no, no.
[02:43:55.627 --> 02:43:56.327]  That was separate.
[02:43:56.387 --> 02:43:57.508]  I was just asking about those.
[02:43:57.628 --> 02:43:59.089]  I don't know about those cameras.
[02:43:59.349 --> 02:44:01.970]  I didn't know what they were and I didn't find any information about them.
[02:44:02.050 --> 02:44:05.632]  It's a wireless unit to a main station where they beam the signal.
[02:44:06.792 --> 02:44:08.717]  So it's not beaming power, it's beaming the signal.
[02:44:09.138 --> 02:44:12.025]  But you can with lasers like beam computer data.
[02:44:12.827 --> 02:44:19.908]  Well, this Powercast website, they claim that it's basically broadcast.
[02:44:19.988 --> 02:44:21.429]  It's energy broadcast.
[02:44:21.529 --> 02:44:22.809]  It's not even supposed to be around.
[02:44:22.849 --> 02:44:24.649]  This technology is not supposed to be around.
[02:44:25.169 --> 02:44:26.890]  And it's there if you go to it.
[02:44:27.250 --> 02:44:28.690]  And you know what's really creepy, Alex?
[02:44:28.710 --> 02:44:37.572]  If you look at the front page, you'll see that the way they have it all decorated, there's a guy, it shows a guy with a gun on there, you know, in camo, and all suited up.
[02:44:37.612 --> 02:44:40.353]  And then on the right, it shows different features of it.
[02:44:40.433 --> 02:44:41.913]  And one of the things it mentions is RFID.
[02:44:42.973 --> 02:44:47.577]  That you'll basically have a device that's wireless that won't need to charge.
[02:44:47.637 --> 02:44:49.138]  It's self-charged all the time.
[02:44:51.420 --> 02:44:52.321]  Over a frequency.
[02:44:52.361 --> 02:44:53.863]  It has like a little antenna in it.
[02:44:54.303 --> 02:45:00.328]  You plug this thing with an antenna and you have anything else with an antenna, it takes the power wirelessly out there.
[02:45:00.648 --> 02:45:02.090]  This stuff's not supposed to be around.
[02:45:02.830 --> 02:45:04.972]  And it's out there now.
[02:45:05.012 --> 02:45:06.674]  I'm not hearing about it on the news or anything.
[02:45:06.694 --> 02:45:07.334]  This is huge.
[02:45:07.394 --> 02:45:10.517]  I mean, that's like breakthrough, crazy breakthrough technology.
[02:45:13.404 --> 02:45:14.144]  Alright, I'll look into it.
[02:45:14.164 --> 02:45:17.186]  There's also a lot of crap on the internet with fake generators and stuff.
[02:45:17.706 --> 02:45:18.726]  But thank you so much.
[02:45:18.746 --> 02:45:19.707]  I appreciate your call.
[02:45:19.727 --> 02:45:20.747]  Yeah, I'm looking at it right now.
[02:45:21.808 --> 02:45:25.109]  Nah, I haven't found a thing about Powercast.com.
[02:45:25.189 --> 02:45:26.730]  It's not that.
[02:45:26.830 --> 02:45:28.031]  It's about casting metal.
[02:45:28.531 --> 02:45:28.931]  Whatever.
[02:45:29.572 --> 02:45:29.972]  Thank you.
[02:45:30.692 --> 02:45:32.393]  Let's talk to... Who's up next here?
[02:45:35.634 --> 02:45:36.855]  Nick and PA, you're on the air.
[02:45:36.875 --> 02:45:37.235]  Go ahead.
[02:45:37.935 --> 02:45:39.116]  Yeah, hey Alex, Jason.
[02:45:39.396 --> 02:45:41.257]  I was hoping to speak with Michael Badnarik.
[02:45:41.687 --> 02:45:47.889]  This is Nick Kerangi in Philly, the man who got visited by Secret Service last year after confronting Bill Clinton.
[02:45:48.489 --> 02:45:49.469]  Sent a few goons out.
[02:45:49.689 --> 02:45:52.190]  Oh yeah, how dare you ask people questions, John.
[02:45:52.850 --> 02:46:09.054]  Well, you know, given the MIAC report, these Fusion Center documents coming out, I think it would be extremely prudent if we could take a moment and just discuss how to handle police encounters, how to handle yourself if you ever are to be interrogated by, say, the Secret Service.
[02:46:11.203 --> 02:46:16.606]  People have to understand that the Constitution is not from the point from which we derive our rights.
[02:46:16.706 --> 02:46:21.289]  It's simply the, you know, enunciation of what the government has to abide to.
[02:46:21.309 --> 02:46:22.229]  It's their contract.
[02:46:22.610 --> 02:46:30.654]  Your rights are enforced by you taking the initiative and upholding your natural rights.
[02:46:30.834 --> 02:46:38.799]  And that's the fact of the matter is that when we get into these confrontations like Luke Radowsky and We Are Change Ohio folks did last week over at the Al Gore event,
[02:46:39.486 --> 02:46:52.074]  Uh, they're going to attempt to intimidate you, get you to incriminate yourself, and if you don't know your rights, then you're going to end up, uh, getting into adhesion contracts and signing away your rights for privileges.
[02:46:55.696 --> 02:46:56.096]  Yeah.
[02:46:56.997 --> 02:46:57.197]  Yeah.
[02:46:57.918 --> 02:46:58.138]  Yeah.
[02:46:58.178 --> 02:47:06.663]  So, um, I was, yeah, I was hoping that Mike Battenarik might give people a basic tutorial on that, but, um, and in my own experience recently, we've been getting into a lot of
[02:47:07.327 --> 02:47:23.673]  A lot of constitutional issues in the courtroom, dealing with traffic disputes, just general civil liberties issues, and we're finding more and more that a lot of these adhesion contracts, the social security cards, driver's licenses, etc., are in many ways
[02:47:25.492 --> 02:47:28.633]  Sacrificing our God-given rights for the privileges of the state.
[02:47:28.953 --> 02:47:31.693]  Yeah, they have you waive them, and that was to get you trained to do it.
[02:47:32.053 --> 02:47:40.255]  Now they're just color of law, and by general acceptance, they've tried to make it like a common law, and they come after you if you don't have all of it, and they're so brainwashed they don't know.
[02:47:40.595 --> 02:47:45.656]  Now they're now saying Second Amendment's a privilege, and if we accept that claim, they'll then start enforcing it.
[02:47:45.896 --> 02:47:48.216]  It's like they claim traveling's a privilege when it's not.
[02:47:48.536 --> 02:47:49.217]  Thank you so much.
[02:47:49.257 --> 02:47:50.357]  Good to hear from you, Nick Garangi.
[02:47:50.397 --> 02:47:50.777]  Great guy.
[02:47:51.717 --> 02:47:54.519]  Let's talk to Louise in Missouri.
[02:47:54.539 --> 02:47:55.120]  You're on the air.
[02:47:55.160 --> 02:47:55.540]  Go ahead.
[02:47:55.920 --> 02:47:56.401]  Hello.
[02:47:56.421 --> 02:47:57.421]  Hi.
[02:47:57.782 --> 02:48:00.463]  I'm actually here with Representative Jim Guest in Missouri.
[02:48:02.105 --> 02:48:03.065]  This is our office.
[02:48:03.085 --> 02:48:11.491]  I wasn't sure he was going to be able to get down here because he is currently on the House floor and they have been back and forth voting.
[02:48:11.511 --> 02:48:15.814]  I didn't know that Jim Guest wanted to come on the show or I would have had him on.
[02:48:16.354 --> 02:48:19.076]  It's hard to get back and forth and I'll hand the phone to him.
[02:48:20.549 --> 02:48:21.150]  Yeah, I think so.
[02:48:39.821 --> 02:48:40.341]  Hello, Alex.
[02:48:40.641 --> 02:48:43.782]  Hey, Representative Guest, I didn't know you'd been holding while I was ranting and raving.
[02:48:43.822 --> 02:48:45.802]  Something big must be going on.
[02:48:45.822 --> 02:48:46.443]  Have you called in?
[02:48:46.483 --> 02:48:47.203]  I apologize.
[02:48:47.223 --> 02:48:48.243]  What's going on?
[02:48:48.643 --> 02:48:50.024]  We are voting on.
[02:48:50.064 --> 02:48:51.124]  Bill's up on the floor.
[02:48:51.224 --> 02:48:52.004]  There's lots of debate.
[02:48:52.064 --> 02:48:52.984]  I ran down here.
[02:48:53.024 --> 02:48:55.445]  I heard that you were on about this.
[02:48:55.485 --> 02:48:59.146]  And, you know, the more I delve into this, the more questions people are asking.
[02:48:59.426 --> 02:49:07.628]  And I'm planning on having a hearing here in the state capitol before my committee on Real ID and personal privacy, calling the
[02:49:09.540 --> 02:49:17.541]  Public Safety, the Department of My Act, and the Department of Highway Patrol request that they come to a hearing so we can ask them further questions.
[02:49:17.621 --> 02:49:23.883]  I just come trying to get somebody to admit that this is tied into the federal level, and that's where the directive is coming down to.
[02:49:23.923 --> 02:49:35.565]  There's just more unanswered questions, and every day we find out, like here in Missouri, that when you go to get your driver's license, they do a background check on you through a national database.
[02:49:36.185 --> 02:49:37.365]  Right now it may be
[02:49:38.157 --> 02:49:43.784]  Somewhat innocent as far as checking for lack of child support payments, a few things like that.
[02:49:43.804 --> 02:49:49.211]  But once they start that, they link it to other databases, you know, they're going to do a complete background check on you.
[02:49:49.272 --> 02:49:51.334]  So that's some of our concerns.
