# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: d81a5c48d529cdf6bf26c8d42a7b1c39
[00:00:04.480 --> 00:00:05.440]  Well, here we are.
[03:25:31.904 --> 03:25:35.664]  So that is the problem, ideological problem.
[03:25:36.144 --> 03:25:47.104]  Third totalitarianism, liberal totalitarianism, this censorship, this dictatorship that they impose on their own population.
[03:25:47.424 --> 03:25:57.824]  And Biden tried to do the same, to do the same over American population, to put them under control.
[03:25:59.024 --> 03:26:02.864]  That was a kind of dictatorship, including.
[03:26:03.664 --> 03:26:03.984]  Absolutely.
[03:26:04.144 --> 03:26:07.984]  And so there's a worldwide populist getting back to traditionalism, common sense.
[03:26:08.304 --> 03:26:09.664]  And I've seen your talk, Selisa Tucker.
[03:26:09.744 --> 03:26:11.344]  It was actually, maybe you can repeat it later.
[03:26:11.664 --> 03:26:20.704]  But the logical extension of modern liberalism is anti-God, anti-common sense, anti-family, anti-tradition, which is our genetic code.
[03:26:21.024 --> 03:26:25.504]  And so their very philosophy is about breaking free from the bounds of God's creation.
[03:26:25.824 --> 03:26:36.624]  So of course they would try to break free and go with saying mutually assured destruction isn't a fact with nuclear weapons and just ignore that because everything about them is about being delusional.
[03:26:37.824 --> 03:26:39.184]  Exactly, exactly.
[03:26:39.984 --> 03:26:47.824]  Their idea, that is the main core core of modern liberal globalism.
[03:26:47.984 --> 03:27:02.384]  It is the fight against the God because the God is transcendental, vertical, dimension of the spiritual dimension of the life, of the history, and they hate it.
[03:27:02.704 --> 03:27:13.024]  So they try to impose the satanic rule over the humanity without any appeal to the transcendence, to God.
[03:27:13.584 --> 03:27:20.304]  And that is conclusion of the long, long path of so-called modernity.
[03:27:20.624 --> 03:27:26.864]  And I think that United States of America is splitting now on two halves.
[03:27:27.104 --> 03:27:40.384]  One half is traditional, traditional American population that believes in God, believes in transcendental values, traditional values in the family.
[03:27:41.024 --> 03:27:47.264]  And the other is progressist, so-called progressists, so-called liberals.
[03:27:47.584 --> 03:27:54.704]  They try to eliminate, to abolish any relation between the humanity and the God.
[03:27:54.944 --> 03:27:56.784]  They are satanic path.
[03:27:57.104 --> 03:28:01.264]  And you have won that in last elections.
[03:28:01.584 --> 03:28:07.104]  And European Union is always under their rule.
[03:28:07.184 --> 03:28:08.064]  That is difference.
[03:28:08.384 --> 03:28:15.424]  So you have already made the step out of the problem.
[03:28:15.744 --> 03:28:21.504]  And European Union is still in the hand of the enemies of God.
[03:28:21.824 --> 03:28:36.064]  So this godless, this satanic globalist, globalist groups, the circles, perverts, pervers, they still control the Europe.
[03:28:36.224 --> 03:28:37.264]  And that is the problem.
[03:28:37.584 --> 03:28:45.824]  And that, I think, that is reflected in the new line of American politics.
[03:28:46.944 --> 03:28:49.344]  Trump wants to get to the bottom of the break.
[03:28:49.504 --> 03:28:50.224]  Alexander, do that.
[03:28:50.703 --> 03:28:51.584]  Please take their quick break.
[03:28:51.664 --> 03:28:55.184]  I want to come back and get to this and talk about how you see this unfolding, what we can do to stop this.
[03:28:55.264 --> 03:28:55.824]  We'll be right back.
[03:28:55.904 --> 03:28:56.144]  Thank you.
[03:28:56.384 --> 03:29:00.384]  President Trump was cooking at McDonald's the other day, giving people french fries.
[03:29:00.623 --> 03:29:05.584]  And people could criticize me and they said, well, you know, he's out there giving fast food.
[03:29:05.664 --> 03:29:08.224]  And I said, I don't have anything against fast food.
[03:29:08.463 --> 03:29:10.144]  I'm against food that has seed oils.
[03:29:10.304 --> 03:29:13.264]  When I was a kid, McDonald's was made with tallow fat.
[03:29:13.424 --> 03:29:14.543]  That was good for you.
[03:29:14.864 --> 03:29:15.904]  Your body needs that.
[03:29:16.064 --> 03:29:17.024]  It makes you healthy.
[03:29:17.584 --> 03:29:19.184]  Why aren't we making it with tala fat again?
[03:29:19.504 --> 03:29:24.543]  RFK Jr. shocked many when he sat down for a meal with Fox's Sean Hannity.
[03:29:25.184 --> 03:29:38.463]  The pair dined at Fast Food Chain Steak and Shake, eating burgers and fries in a bid to highlight the change switch to frying their food in beef tallow, which is a healthier alternative to traditionally used seed oils.
[03:29:38.783 --> 03:29:40.463]  People are raving about these french fries.
[03:29:40.623 --> 03:29:41.024]  You taste them.
[03:29:41.344 --> 03:29:41.984]  Magnesium.
[03:29:42.304 --> 03:29:42.944]  They really are.
[03:29:43.264 --> 03:29:44.304]  I am so excited.
[03:29:44.623 --> 03:29:49.744]  After over a year, we have the highest quality private labeled beef tallow out there.
[03:29:49.984 --> 03:29:53.344]  You heard ROK Jr. rave about it, the health effects, how good it is.
[03:29:53.584 --> 03:29:55.264]  This sucker is boom heavy.
[03:29:55.584 --> 03:29:56.543]  This is high quality.
[03:29:56.703 --> 03:29:59.744]  It is very competitively priced and it funds this whole operation.
[03:29:59.984 --> 03:30:05.664]  It is optimal human beef tallow, grass-fed from thealoxyonstore.com.
[03:30:05.984 --> 03:30:13.664]  And it is night and day compared to all these other fats and all these trans fats and all of the seed oils that are so toxic, especially when you heat them.
[03:30:13.984 --> 03:30:14.703]  Not this.
[03:30:14.944 --> 03:30:15.744]  It is so good.
[03:30:15.984 --> 03:30:19.984]  It is now available, discounted at thealoxionstore.com.
[03:30:20.144 --> 03:30:25.984]  No preservatives, no artificial ingredients, gluten-free, packed with nutrients, unlike seed oils, which are fake, toxic garbage.
[03:30:26.144 --> 03:30:29.744]  Beef tallow is real food that remotes whole body health and is so good for your brain.
[03:30:30.224 --> 03:30:31.584]  25% off right now.
[03:30:31.744 --> 03:30:40.224]  Beef tallow is 100% pure beef fat concentrated, packed with vitamins like A-D-E-N-K to support hormone health and fuels your brain with clean energy.
[03:30:40.543 --> 03:30:43.584]  No industrial processing used by humans forever.
[03:30:43.824 --> 03:30:46.304]  No additives, preservatives, or GMO garbage.
[03:30:46.623 --> 03:30:55.184]  High smoke point to support various cooking methods like frying, roasting, or baking without releasing toxic fumes or free-range free radicals.
[03:30:55.344 --> 03:30:56.463]  Rich, clean flavor.
[03:30:56.623 --> 03:30:58.144]  Ladies and gentlemen, it's night and day.
[03:30:58.304 --> 03:30:59.824]  Beef tallow is the best.
[03:31:00.144 --> 03:31:05.664]  We've got a private label, one of the top brands in the country at thealixjonstore.com.
[03:31:05.824 --> 03:31:07.184]  We are so excited about this.
[03:31:07.504 --> 03:31:11.184]  And again, Kennedy talks about the health effects, talks about how delicious it is.
[03:31:11.504 --> 03:31:18.703]  I remember until the 90s, the best places you get french fries at McDonald's, where they went total GMO, fried their fries in beef tallow.
[03:31:18.783 --> 03:31:19.904]  And God, did they taste good?
[03:31:20.224 --> 03:31:21.984]  So it's also totally delicious.
[03:31:22.224 --> 03:31:23.104]  You fund the operation.
[03:31:23.184 --> 03:31:24.783]  And cows that God gave us are amazing.
[03:31:25.104 --> 03:31:35.184]  We also have our bovine colostrum is a private label of the highest quality, 2,000 milligrams per scoop with other natural herb compounds, the marshmallow root that accelerates it.
[03:31:35.504 --> 03:31:40.064]  And the first two weeks of any mammal, including humans, isn't what you think of as milk.
[03:31:40.144 --> 03:31:49.344]  It's basically clear and it's full of all of these supernutrients that boost your immune system, that grow your brain, that help your cells, that energize everything.
[03:31:49.504 --> 03:31:52.944]  It's literally the first mother's milk concentrated.
[03:31:53.264 --> 03:31:57.504]  Big discounts on it right now at thealxjonstore.com.
[03:31:57.664 --> 03:31:59.584]  And there's so many other amazing products there as well.
[03:31:59.744 --> 03:32:04.864]  We have the new creatine gummies that are the highest quality type of creatine, concentrated five milligrams per gummy.
[03:32:05.104 --> 03:32:13.024]  Everybody knows about creatine for your muscles and working out and your heart and stuff, but the brain effects with your nerve endings, it is truly incredible.
[03:32:13.264 --> 03:32:15.584]  So be sure and check that out as well.
[03:32:15.744 --> 03:32:17.744]  Our new creatine gummies in two different flavors.
[03:32:17.904 --> 03:32:20.463]  It's a really great deal, a huge container of them for a low price.
[03:32:20.783 --> 03:32:28.543]  And then talk about your mitochondria, your cells, skipping multiple oxidation processes in the cells, cleaning them out, getting fast, clean energy with no letdown.
[03:32:28.703 --> 03:32:29.824]  And that's just the first effects.
[03:32:29.984 --> 03:32:32.463]  And everything else for your brain, your body, it is amazing.
[03:32:32.543 --> 03:32:34.703]  The workouts, ultra-methylene blue.
[03:32:34.943 --> 03:32:36.384]  We have the best medical grain.
[03:32:36.463 --> 03:32:37.103]  You've heard me talk about it.
[03:32:37.263 --> 03:32:38.304]  You've heard the Ray Reviews.
[03:32:38.384 --> 03:32:39.984]  You're insane if you don't get it.
[03:32:40.224 --> 03:32:42.863]  And yes, the third shipment, both have been small.
[03:32:43.103 --> 03:32:43.904]  This is very hard to make.
[03:32:43.984 --> 03:32:44.943]  It's got so many great ingredients.
[03:32:45.183 --> 03:32:47.103]  Proprietary methylene red.
[03:32:47.423 --> 03:32:48.144]  Look at what's in it.
[03:32:48.304 --> 03:32:49.103]  Look up each ingredient.
[03:32:49.263 --> 03:32:50.064]  Ask Brock about it.
[03:32:50.224 --> 03:32:50.943]  Ask your doctor about it.
[03:32:51.183 --> 03:32:55.503]  Ultra-methylene red, a limited shipment just came in today.
[03:32:58.703 --> 03:33:03.023]  Leading a frontal assault on the lies of the new world order.
[03:33:03.343 --> 03:33:04.742]  It's Alex Jones.
[03:33:05.022 --> 03:33:24.382]  Listening to an InfoWars.com frontline report.
[03:33:24.863 --> 03:33:26.703]  It's Alex Jones.
[03:33:27.343 --> 03:33:34.224]  And we are on the front line of promoting team humanity, a pro-God, pro-family, pro-human future.
[03:33:34.863 --> 03:33:50.463]  Alexander Dugan, Dr. Alexander Dugan, Doctor of Sociology and Political Science, PhD of Philosophy, founder of the Russian Geopolitical School of Eurasian Movement, very influential, probably the most influential philosopher over in Russia and other Slavic nations.
[03:33:50.703 --> 03:33:52.943]  He's on X at AG Dugan.
[03:33:53.423 --> 03:33:54.623]  Be sure to check that out.
[03:33:55.343 --> 03:33:59.503]  Folks, I cannot hype to you enough how dangerous things are.
[03:33:59.824 --> 03:34:00.943]  You're at the end of an era.
[03:34:01.103 --> 03:34:02.783]  The globalist system has failed.
[03:34:03.103 --> 03:34:06.144]  It's being rejected at the granular level.
[03:34:07.103 --> 03:34:08.703]  And people are going back to God.
[03:34:08.863 --> 03:34:09.984]  They're going back to basics.
[03:34:10.543 --> 03:34:13.663]  They're rejecting the neoliberal modernism.
[03:34:14.623 --> 03:34:19.824]  And they, I remember 10 years ago, even before this, it was already going on 15 years ago in Ukraine.
[03:34:20.144 --> 03:34:24.224]  And the globalists and NATO saying they would push up to their borders and entice Russia to come in.
[03:34:24.463 --> 03:34:31.343]  It's been a trap the whole time, but it's a trap Russia believed, and I can see had to go into because it would basically be capitulation if they didn't.
[03:34:31.984 --> 03:34:36.543]  But they have been saying for a very, very, very long time.
[03:34:36.783 --> 03:34:43.824]  I remember when EU nations that never voted to enter were having, we're going to have referendums to leave the unelected EU Commission.
[03:34:43.984 --> 03:34:46.384]  They have a parliament ceremonial, folks.
[03:34:47.023 --> 03:34:54.463]  They trick the nations into it piece by piece, just like they do with our trade deals to hand over sovereignty until it's an EU dictatorship.
[03:34:54.783 --> 03:34:57.663]  It's now saying we don't even care if EU countries don't vote to grab Russia's money.
[03:34:57.824 --> 03:34:58.224]  We're doing it.
[03:34:58.304 --> 03:34:59.343]  The Commission steps in.
[03:34:59.583 --> 03:35:00.703]  So it is a dictatorship.
[03:35:00.783 --> 03:35:01.824]  And I know most of you know this.
[03:35:01.904 --> 03:35:05.343]  We have to hammer this and hammer this because the public's just now figuring it out.
[03:35:05.503 --> 03:35:06.463]  Trump's starting to talk about it.
[03:35:06.543 --> 03:35:11.743]  JD Vance, Elon Musk, it's the elephant in the room or the dragon in the room, as Alexander Dugan would say.
