[00:00:01.011 --> 00:00:03.677]  3139.
[02:50:23.148 --> 02:50:35.192]  They're engaging the Chinese there, they're trying to pick a fight, start another Cold War, and everything that they're doing is causing them to consider backing away from the petrodollar.
[02:50:35.912 --> 02:50:43.655]  And once they do that, you're going to see very rapid economic collapse, just as you will with a massive influx of dependents coming through the border.
[02:50:44.195 --> 02:50:46.896]  We're going to be right back with Dr. Stanley Monteith.
[02:50:46.916 --> 02:50:50.357]  We're going to continue to talk about what's going on from the
[02:50:51.637 --> 02:50:52.538]  50,000 foot level?
[02:50:53.138 --> 02:50:54.159]  What is this all about?
[02:50:54.199 --> 02:51:04.164]  Well of course it's about consolidating the governments into regional areas, destroying local sovereignty so that they can then consolidate that into a global government.
[02:51:04.424 --> 02:51:07.626]  It's about creating economic collapse and continuous war.
[02:51:07.646 --> 02:51:09.447]  We're going to be right back with Dr. Stanley Monti.
[02:51:09.567 --> 02:51:10.007]  Stay with us.
[02:51:10.327 --> 02:51:11.487]  Hey, this is Steve Sanchez.
[02:51:11.648 --> 02:51:13.008]  Worried about the Wall Street Casino?
[02:51:13.088 --> 02:51:13.648]  Yeah, me too.
[02:51:13.788 --> 02:51:15.909]  Wondering when the stock market is going to collapse?
[02:51:16.029 --> 02:51:19.030]  You probably want answers, but you know you can't trust the Global Elite.
[02:51:19.070 --> 02:51:26.633]  Well, my good friend Brett Kitchen, best-selling author, has created a DVD set called The Millionaire Black Box, and for a limited time, you get free access.
[02:51:26.733 --> 02:51:27.593]  Call 1-800-259-3131.
[02:51:27.894 --> 02:51:33.736]  Find out how the Global Elite invests without having to deal with the Global Elite themselves.
[02:51:33.756 --> 02:51:33.856]  1-800-259-3131.
[02:51:33.876 --> 02:51:33.936]  1-800-259-3131.
[02:51:39.858 --> 02:51:49.101]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it lent back at interest, forcing taxes to service debt.
[02:51:49.161 --> 02:51:49.881]  This capitalism?
[02:51:49.941 --> 02:51:56.063]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[02:51:56.103 --> 02:51:59.745]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[02:51:59.805 --> 02:52:00.725]  Call for your copy 800-686-2237.
[02:52:00.745 --> 02:52:01.785]  It's time to understand the system.
[02:52:01.805 --> 02:52:02.085]  Call 800-686-2237.
[02:52:02.126 --> 02:52:02.466]  That's 800-686-2237.
[02:52:10.703 --> 02:52:11.743]  In the near future.
[02:52:12.043 --> 02:52:15.685]  When you realize how fake it all is, the football, the basketball.
[02:52:15.705 --> 02:52:16.165]  Security alert.
[02:52:16.545 --> 02:52:17.545]  Security alert.
[02:52:17.765 --> 02:52:19.506]  This is Homeland Security.
[02:52:19.766 --> 02:52:20.406]  Analysis.
[02:52:20.646 --> 02:52:21.307]  InfoWars.
[02:52:21.387 --> 02:52:23.287]  Building independent media operations.
[02:52:23.307 --> 02:52:28.329]  You've got the worst people get controlled and tell us that we are the ones responsible.
[02:52:28.349 --> 02:52:29.309]  Prime Directive.
[02:52:29.389 --> 02:52:30.850]  Discredit Alex Jones.
[02:52:30.930 --> 02:52:33.711]  Jones is the wildly popular conspiracy theorist.
[02:52:33.771 --> 02:52:36.872]  A popular conspiracy theory talk show called InfoWars.
[02:52:37.032 --> 02:52:39.273]  Alex Jones is now in an Austin jail.
[02:52:39.333 --> 02:52:40.053]  These people are a
[02:52:40.273 --> 02:52:42.253]  They're never going to stop.
[02:52:42.674 --> 02:52:49.235]  They're never going to deviate from their program until we stop them.
[02:52:49.295 --> 02:52:55.917]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[02:52:56.617 --> 02:53:03.678]  Intellectually, it's begun and you can feel it.
[02:53:09.190 --> 02:53:10.011]  This is an alert.
[02:53:10.291 --> 02:53:14.253]  If your business or church is building this year, you're about to pay more than you should.
[02:53:14.394 --> 02:53:18.456]  This could mean thousands of dollars more for your office, retail space, church, or warehouse.
[02:53:18.596 --> 02:53:23.880]  A General Steel building can save you as much as half the cost and time of similar conventional construction.
[02:53:23.980 --> 02:53:27.402]  And we're offering rebates of up to $20,000 to help you build today.
[02:53:27.522 --> 02:53:30.544]  Call General Steel for free information that could save you thousands.
[02:53:30.724 --> 02:53:31.145]  Call 866-91-STEEL.
[02:53:31.165 --> 02:53:31.425]  866-91-STEEL.
[02:53:31.445 --> 02:53:31.765]  That's 866-917-8335.
[02:53:39.170 --> 02:53:39.970]  This is Dan Pilla.
[02:53:39.990 --> 02:53:41.471]  Do you owe the IRS money you can't pay?
[02:53:41.791 --> 02:53:43.071]  Are tax debts crippling you?
[02:53:43.431 --> 02:53:45.772]  I've defended people from the IRS for over 30 years.
[02:53:46.252 --> 02:53:48.112]  I've helped thousands and I can help you too.
[02:53:48.552 --> 02:53:52.593]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[02:53:53.053 --> 02:53:56.754]  Call 800-34-NO-TAX to finally get free of IRS debt.
[02:53:56.994 --> 02:54:00.455]  With the IRS's new programs, there's never been a better time to solve your problem.
[02:54:00.775 --> 02:54:01.195]  Call 800-34-NO-TAX.
[02:54:01.215 --> 02:54:02.836]  That's 800-34-NO-TAX or my website, danpilla.com.
[02:54:23.709 --> 02:54:25.130]  Welcome back to the Alex Jones Show.
[02:54:25.230 --> 02:54:31.733]  I'm David Knight and I have Dr. Stanley Monteith of RadioLiberty.com on the phone with us.
[02:54:32.554 --> 02:54:38.297]  Now we've been informed that Obama has a speech on immigration that's pending very shortly.
[02:54:39.017 --> 02:54:42.779]  I'm sure he's going to solve everything with some new executive orders.
[02:54:42.839 --> 02:54:46.521]  So we're just hanging on what our dear leader is going to tell us.
[02:54:47.762 --> 02:54:49.263]  We won't be able to cover that here.
[02:54:49.323 --> 02:54:51.884]  You can get an update on that tonight on the nightly news.
[02:54:52.044 --> 02:54:54.486]  You can see that at PrisonPlanet.TV.
[02:54:55.006 --> 02:54:56.747]  Support us with a subscription there.
[02:54:56.827 --> 02:55:00.289]  Just one subscription lets you share that with up to 10 other people.
[02:55:00.849 --> 02:55:05.712]  Get a constant update each night on what's happening, the latest developments, and helps you to wake other people up.
[02:55:05.732 --> 02:55:13.196]  You have access to all of Alex Jones's documentaries right there on PrisonPlanet.TV with your subscription and you can pass that along to other people.
[02:55:13.616 --> 02:55:16.778]  And, of course, the nightly news will be tonight at 7 Central, 8 p.m.
[02:55:16.898 --> 02:55:17.238]  Eastern.
[02:55:17.679 --> 02:55:20.981]  Now, Dr. Monteith, we were talking about a lot of bad news.
[02:55:21.001 --> 02:55:27.545]  You were laying out to everybody what's been going on for a very long time, trying to move towards global government.
[02:55:28.145 --> 02:55:29.887]  Let's talk about something positive.
[02:55:29.907 --> 02:55:30.807]  You know, we're all Christians.
[02:55:30.827 --> 02:55:31.768]  We know that God rules.
[02:55:31.808 --> 02:55:32.828]  We've read the back of the book.
[02:55:32.889 --> 02:55:35.110]  We know who wins in the long term.
[02:55:35.850 --> 02:55:41.134]  What can we do in the short term to protect our families, to protect our country?
[02:55:43.268 --> 02:55:50.915]  First and most important thing is to have a personal relationship with our Lord Jesus Christ.
[02:55:51.636 --> 02:56:01.546]  Once you understand this is a spiritual battle and what is energizing this whole movement is a long range spiritual plan.
[02:56:02.165 --> 02:56:03.947]  That is coming to fulfillment today.
[02:56:03.967 --> 02:56:07.830]  So, first of all, you have a personal relationship with our Lord Jesus Christ.
[02:56:07.890 --> 02:56:11.554]  Of course, you want to go ahead and make all the preparations that you can.
[02:56:12.014 --> 02:56:16.979]  Try to get other people to understand the spiritual explanation of what's going on.
[02:56:16.999 --> 02:56:22.584]  Basically, thousands of years ago, it was prophesied that the
[02:56:23.391 --> 02:56:28.094]  Well, the geopolitical structure would be lining up just as it is today.
[02:56:28.114 --> 02:56:36.821]  Talk of Gog and Magog, I mean, once you begin to understand what these countries are, you begin to see them all fitting into place today.
[02:56:36.841 --> 02:56:46.047]  And we know there's going to be, first of all, a war coming before the Ezekiel 38 and 39 war.
[02:56:46.167 --> 02:56:51.131]  There's going to be a war that will precede that one, and I think that's what we're seeing unfolding today.
[02:56:51.651 --> 02:56:58.056]  And what a pretty gratifying thing it is to know that God's predictions are coming to pass.
[02:56:58.797 --> 02:57:03.400]  Either the Bible is accurate and prophecy is accurate, or it's not.
[02:57:03.500 --> 02:57:05.562]  There's no halfway in between.
[02:57:06.082 --> 02:57:18.492]  And the longer I live, the more I watch what's going on, the more convinced I am that God does rule in the affairs of men, that we are actually seeing the fulfillment of those eight old prophecies.
[02:57:19.809 --> 02:57:32.779]  Sometimes it's a little hard to actually hit this country and that country, but as the events unfold, I think you're going to see that God knew exactly what was going to happen 30,000 years ago.
[02:57:33.600 --> 02:57:34.581]  Can we delay this?
[02:57:34.901 --> 02:57:35.321]  Perhaps.
[02:57:35.622 --> 02:57:37.884]  Our job is to do our best.
[02:57:38.084 --> 02:57:42.647]  Our job is to reach as many people as we can in the time that's allotted to us.
[02:57:43.228 --> 02:57:46.290]  And I just hope and pray that what I do and what the
[02:57:47.774 --> 02:57:52.457]  What people who listen to this program do will honor God and bring them closer.
[02:57:52.517 --> 02:57:58.621]  The only hope we have for ourselves and our families is the realization that God does rule in the affairs of men.
[02:57:58.901 --> 02:57:59.301]  I agree.
[02:57:59.321 --> 02:58:14.550]  And I think that if we look at biblical prophecies and our takeaway is that we want to set back passively and wait for it to happen or we get excited about the fact that, oh look, things are lining up and I'm going to get raptured out of here.
[02:58:14.570 --> 02:58:15.911]  You know, a lot of people said that
[02:58:16.351 --> 02:58:21.514]  When Hitler came to power and kind of passively sat back, I'm reminded of what Martin Luther said.
[02:58:21.554 --> 02:58:27.318]  He said, if I knew I was going to die tomorrow, I would still plant a tree today.
[02:58:27.418 --> 02:58:29.459]  Thank you very much, Dr. Stanley Monteith.
