[00:00:00.049 --> 00:00:01.372]  Direct from Austin.
[02:50:54.494 --> 02:50:55.394]  You're on the air, Nick.
[02:50:56.695 --> 02:51:01.056]  Hey, two years ago you got a call from Canada while you're on your road trip to Bilderberg.
[02:51:01.516 --> 02:51:06.358]  He's mentioning ice, chemical ice, these things, and he's called it bias.
[02:51:06.758 --> 02:51:09.139]  I got a report this year that they're doing chemical ice in the U.S.
[02:51:09.439 --> 02:51:12.360]  But last year they were going, hi Alex, hi Alex, you were overseas.
[02:51:12.927 --> 02:51:14.008]  Yes, I appreciate your call.
[02:51:14.028 --> 02:51:20.114]  Some of what these callers are bringing up is so esoteric that no one will understand it, because they're remembering something from a radio show eight years ago.
[02:51:32.970 --> 02:51:34.331]  Or a radio show six years ago.
[02:51:34.791 --> 02:51:44.097]  That yes, a lot of times when I go to Bilderberg, the day it ends, I get death threats, or my family does, and they tell you what you're talking about on the phone, to freak you out.
[02:51:45.457 --> 02:51:48.319]  Or, you know, they say, I hope your mom or dad dies in the hospital.
[02:51:48.699 --> 02:51:50.781]  I mean, but they do that too, not just at Bilderberg.
[02:51:50.821 --> 02:51:52.301]  It's just that's happened twice with Bilderberg.
[02:51:53.142 --> 02:51:53.842]  Maybe three times.
[02:51:55.003 --> 02:51:59.546]  You'll have a family member that's sick, or something bad happening, and then that's when the call comes in.
[02:51:59.886 --> 02:52:01.167]  So they're just sitting there waiting,
[02:52:02.162 --> 02:52:04.983]  You know, listening to what you're doing, and then they want to emotionally mess with you.
[02:52:05.003 --> 02:52:10.225]  Hey, I can be totally tired, have a headache, and somebody death threats me for real?
[02:52:10.905 --> 02:52:12.245]  You just gave me months of energy.
[02:52:12.786 --> 02:52:13.586]  I'm in a war.
[02:52:13.806 --> 02:52:15.606]  I expect they'll kill me someday.
[02:52:15.947 --> 02:52:17.207]  I'll expect they'll torture me.
[02:52:17.587 --> 02:52:18.707]  I'm not looking forward to it.
[02:52:18.787 --> 02:52:19.368]  I don't want it.
[02:52:19.428 --> 02:52:22.729]  But buddy, I'm in the game.
[02:52:24.109 --> 02:52:27.330]  Whatever it takes, I'll go as far as I have to.
[02:52:27.730 --> 02:52:28.731]  I'm beyond committed.
[02:52:29.778 --> 02:52:30.478]  And they don't like that.
[02:52:30.498 --> 02:52:31.899]  That's the one thing they're scared of, folks.
[02:52:32.239 --> 02:52:33.859]  You gotta just get committed against these people.
[02:52:33.899 --> 02:52:34.640]  I wanna say this again.
[02:52:35.900 --> 02:52:42.282]  So many people act like that I'm trying to scare people.
[02:52:43.303 --> 02:52:43.523]  No!
[02:52:43.943 --> 02:52:44.943]  I think you're like me.
[02:52:45.524 --> 02:52:47.084]  Illegitimate crooks are taking over?
[02:52:47.344 --> 02:52:48.885]  So what if they got power and weapons?
[02:52:49.385 --> 02:52:50.665]  They don't have moral high ground.
[02:52:51.046 --> 02:52:52.246]  We're gonna expose them.
[02:52:53.266 --> 02:52:56.948]  I'm not gonna just let them run my life and run me over because they're a bunch of killers and scum.
[02:52:58.081 --> 02:52:59.843]  I instinctively want to deal with them.
[02:53:00.984 --> 02:53:02.246]  Not because I'm a hero, folks.
[02:53:02.366 --> 02:53:03.087]  I want to live.
[02:53:03.147 --> 02:53:03.948]  I want to survive.
[02:53:04.288 --> 02:53:04.969]  I want to thrive.
[02:53:05.009 --> 02:53:06.851]  I have an instinct to have a good civilization.
[02:53:08.432 --> 02:53:09.734]  And I'm committed.
[02:53:10.375 --> 02:53:12.917]  And I'll use the analogy for the 500th time probably.
[02:53:14.980 --> 02:53:16.501]  World War II pilots, folks.
[02:53:17.802 --> 02:53:19.043]  They flew into the flak.
[02:53:19.123 --> 02:53:26.546]  It wasn't like, you know there's guns out there that fire artillery that explodes with flak that goes into your engines and goes through your windows and kills you.
[02:53:27.226 --> 02:53:30.867]  You know, moving 800 miles an hour, on average, flak once it detonates.
[02:53:33.288 --> 02:53:35.189]  You know, you know, you know you could die.
[02:53:39.491 --> 02:53:43.312]  Oh, look, you know, you, we could get you when you fly over our city.
[02:53:43.692 --> 02:53:46.654]  We're gonna be, yes, I know, yes, yes, yes.
[02:53:48.444 --> 02:53:49.806]  So call in death threat all you want.
[02:53:50.307 --> 02:53:51.869]  Pull out the stops, dirty tricks, whatever.
[02:53:52.169 --> 02:53:55.434]  I don't want it to happen, but I'm at a certain level due.
[02:53:55.454 --> 02:53:57.416]  Because that's how I get through any fears I had.
[02:53:57.677 --> 02:53:58.578]  Whatever, it's already done.
[02:53:58.598 --> 02:53:59.740]  You've already killed me in my mind.
[02:54:00.580 --> 02:54:01.480]  I'm beyond your grasp.
[02:54:01.500 --> 02:54:02.101]  You understand that?
[02:54:02.781 --> 02:54:08.222]  You could even get me, torture me, and turn me into a mind-numb zombie down the road and say you defeated Alex Jones.
[02:54:08.262 --> 02:54:08.663]  No, you didn't.
[02:54:09.143 --> 02:54:15.765]  Understand the Zen belief, which I do buy into, because it's prima facie true, that I did this in the time-space continuum.
[02:54:15.825 --> 02:54:16.445]  It lives forever.
[02:54:17.425 --> 02:54:17.906]  It happened.
[02:54:18.626 --> 02:54:19.486]  I am free now.
[02:54:19.606 --> 02:54:20.226]  This is me.
[02:54:20.526 --> 02:54:21.467]  I made these decisions.
[02:54:21.607 --> 02:54:22.127]  I'm committed.
[02:54:22.387 --> 02:54:24.708]  If I'm defeated, I win, because I fought back.
[02:54:25.028 --> 02:54:25.468]  I win.
[02:54:25.728 --> 02:54:26.368]  You lose.
[02:54:26.688 --> 02:54:27.229]  You're evil.
[02:54:27.509 --> 02:54:27.889]  I'm not.
[02:54:28.809 --> 02:54:29.470]  I love life.
[02:54:30.230 --> 02:54:31.551]  You decided to be failures.
[02:54:32.852 --> 02:54:33.432]  It's that simple.
[02:54:33.933 --> 02:54:35.354]  It's the Animated Contest of Liberty.
[02:54:36.610 --> 02:54:38.392]  It is the journey, not the destination.
[02:54:38.452 --> 02:54:40.293]  It's about making the right decisions in this life.
[02:54:40.534 --> 02:54:44.758]  Real quick, we've got a Polish journalist who got some interesting photos, and we're going to talk to them real fast.
[02:54:44.778 --> 02:54:47.060]  Then we're going to get some footage in of the Globalist.
[02:54:47.080 --> 02:54:48.221]  That's the number one thing I want.
[02:54:48.521 --> 02:54:53.005]  And then we're going to take some more phone calls from Michael and Toby and Sean and Mike and Clay.
[02:54:53.085 --> 02:54:59.391]  So, wake up callers, because I know when I sit them on hold for 30 minutes, they sound like they've been drinking corn syrup, or not corn syrup, cough syrup.
[02:54:59.951 --> 02:55:01.353]  Paul Watson, let's talk to this fellow.
[02:55:02.973 --> 02:55:08.900]  Yeah, this is a journalist who witnessed something very interesting with the Mayor of Atlanta, so tell us your name, tell us what you saw.
[02:55:09.361 --> 02:55:11.504]  Yeah, my name is Jan, I'm from Poland.
[02:55:12.124 --> 02:55:22.297]  I work for PrisonPlanet.pl and today I came to Denmark to see the gathering, Bilderberg Group.
[02:55:23.455 --> 02:55:30.120]  And for all day I just make shots from the bridge nearby hotel.
[02:55:31.100 --> 02:55:34.082]  And I saw the mayor of Atlanta.
[02:55:34.282 --> 02:55:35.843]  Here we have some shots of him.
[02:55:36.584 --> 02:55:42.247]  And lots of shots of the guy who spent the time in the garden behind the hotel.
[02:55:43.708 --> 02:55:44.289]  What did he say?
[02:55:44.329 --> 02:55:46.230]  Did you have any kind of interaction with him?
[02:55:47.551 --> 02:55:52.334]  No, he was chit-chatting with some other people in the garden.
[02:55:53.391 --> 02:56:03.193]  Behind yeah, and I just I was far far behind like hundred meter from from him So I just tell him fantastic if he says the photos will post them.
[02:56:03.213 --> 02:56:03.573]  Thank you.
[02:56:04.013 --> 02:56:06.093]  All right, Paul I'm gonna take some more calls in overdrive.
[02:56:06.493 --> 02:56:09.414]  I'd like you to get over there Please I want to see and with our camera.
[02:56:09.954 --> 02:56:12.094]  I know we've got high-def that you're gonna upload So what's the point?
[02:56:12.134 --> 02:56:15.515]  Well TV viewers and radio listeners want to hear the description of this or see it.
[02:56:15.915 --> 02:56:21.436]  Thank you so much briefly Don't forget we will sell out a super female vitality in the next
[02:56:23.089 --> 02:56:24.571]  Week max, probably the next few days.
[02:56:24.651 --> 02:56:26.513]  If you want to get it, get it.
[02:56:26.833 --> 02:56:32.459]  The male stuff works on females from the feedback we've gotten really well, but not like the female vitality.
[02:56:34.181 --> 02:56:36.923]  It's got two other herbs and a different combination of the other eight.
[02:56:37.264 --> 02:56:38.084]  It's going to sell out.
[02:56:38.204 --> 02:56:41.327]  Infowarsstore.com, Infowarslife.com.
[02:56:42.047 --> 02:56:43.909]  It'll probably sell out in the next week as well.
[02:56:44.569 --> 02:56:51.335]  We've got more of it, but it's the new X2 with the multi-million-year-old purple crystal iodine.
[02:56:51.375 --> 02:56:52.336]  Nobody else has got it.
[02:56:52.396 --> 02:56:53.497]  It's true nascent iodine.
[02:56:55.057 --> 02:56:58.562]  Actually, it's even better than the survival shield that's proprietary we have.
[02:56:58.622 --> 02:56:59.103]  It's excellent.
[02:56:59.763 --> 02:57:01.305]  I think this is probably too strong for kids.
[02:57:01.325 --> 02:57:02.207]  Consult your physician.
[02:57:02.247 --> 02:57:05.571]  So I would use the regular, you know, it's good to have both.
[02:57:05.631 --> 02:57:08.255]  This is just almost as twice as strong and
[02:57:10.117 --> 02:57:15.321]  A form of iodine nobody else has and it's just incredible for what it's done for me and my body and supercharging.
[02:57:15.361 --> 02:57:16.662]  The iodine conspiracy is amazing.
[02:57:17.063 --> 02:57:18.564]  Survival Shield X2.
[02:57:18.944 --> 02:57:22.667]  Infowarslife.com or 888-253-3139.
[02:57:22.687 --> 02:57:25.710]  Don't forget the Sunday show coming up this Sunday 4 to 6 p.m.
[02:57:25.730 --> 02:57:27.611]  We'll have all the big Bilderberg wrap-up coverage.
[02:57:27.631 --> 02:57:28.632]  4 to 6 p.m.
[02:57:28.672 --> 02:57:29.012]  Central.
[02:57:29.052 --> 02:57:31.314]  Tell friends and family there's a war on for the mind.
[02:57:31.414 --> 02:57:32.975]  You are the soldiers on the front line.
[02:57:33.656 --> 02:57:35.137]  Make no mistake, I mean it's really happening.
[02:57:35.157 --> 02:57:37.079]  You're battling the New World Order whether you want to admit
[02:57:37.739 --> 02:57:39.643]  That's happening or not, you're in an epic struggle.
[02:57:40.365 --> 02:57:42.449]  Michael in Oregon, thanks for calling, you're on the air.
[02:57:43.652 --> 02:57:49.195]  Hey Alex, I just want you to know, yesterday I called Ron Wyden and I called Greg Walden.
[02:57:49.355 --> 02:58:01.922]  Ron Wyden's my Senator here, and Greg Walden is the only Republican that we have in Oregon, and I told them both, I said, listen, you know, the Logan Act, you know, it's a violation of law to meet in this capacity, and I want you guys to investigate it.
[02:58:02.243 --> 02:58:08.446]  You have a duty to do it, and I'm getting kicked off that you guys won't even do anything, and I get the same response all the time.
[02:58:08.506 --> 02:58:10.507]  Well, I'll pass the message on to the Senator.
[02:58:10.527 --> 02:58:11.748]  It's like, well, it's not a message.
[02:58:12.475 --> 02:58:18.438]  It's a request for action because you have a responsibility under federal law to do something.
[02:58:18.478 --> 02:58:19.239]  I mean, what is it?
[02:58:19.299 --> 02:58:20.159]  What do we have to do?
[02:58:20.179 --> 02:58:29.284]  I mean, I'm a software engineer and I sit at home and I code all day, but I'm getting tired of these blatant... I agree, but if you call the FBI, it's run by, uh...
[02:58:29.904 --> 02:58:31.725]  You know, the Justice Department, total criminals.
[02:58:32.365 --> 02:58:37.846]  If you call... I mean, the police don't like it in England, but they're not... It's compartmentalization.
[02:58:37.946 --> 02:58:39.347]  Great point, great caller.
[02:58:39.687 --> 02:58:40.307]  Michael, great.
[02:58:40.447 --> 02:58:41.087]  Thank you so much.
[02:58:41.527 --> 02:58:46.368]  Mike, Clay, and Toby, final caller straight ahead in Overdrive this Sunday, 4 to 6 p.m., folks.
[02:58:47.549 --> 02:58:55.291]  The video feed continues on at InfoWars.com forward slash show or at the Bilderberg icon, the all-seeing eye on InfoWars.
[02:58:56.724 --> 02:59:00.687]  A chemical spill contaminating the water supply in nine West Virginia counties.
[02:59:00.727 --> 02:59:04.851]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[02:59:05.091 --> 02:59:08.514]  What are the health effects of having these drugs in our drinking water?
[02:59:08.774 --> 02:59:11.656]  It's forced medical treatment without the consent of residents.
[02:59:11.817 --> 02:59:19.183]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[02:59:19.383 --> 02:59:23.026]  On average, the county says it sprays with the glyphosate at least once a week.
[02:59:23.206 --> 02:59:27.527]  A few filters cut out the glyphosate that is found in water supplies worldwide.
[02:59:27.687 --> 02:59:33.629]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[02:59:33.669 --> 02:59:37.450]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[02:59:37.610 --> 02:59:40.151]  It is our responsibility to protect our families.
[02:59:40.351 --> 02:59:41.692]  The establishment's not going to do it.
[02:59:41.852 --> 02:59:43.092]  It's time to take action.
[02:59:43.232 --> 02:59:44.933]  It's time to filter our water.
[02:59:45.033 --> 02:59:52.175]  Visit Infowarsstore.com and use promo code WATER to get 10% off their entire family of incredible products.
[02:59:52.615 --> 02:59:55.977]  Our call toll free 888-253-3139.
[02:59:57.518 --> 02:59:58.679]  Coast to Coast.
[02:59:59.059 --> 03:00:00.360]  Direct from Austin.
