[00:00:00.129 --> 00:00:01.434]  Direct from Austin.
[02:51:12.826 --> 02:51:21.053]  At 30dayfoodsupply.com, you can purchase Oregon Trail Foods' one-month supply of high-quality, nutritious, and healthy emergency meals.
[02:51:21.434 --> 02:51:29.701]  For less than $100, these vegetarian meals are naturally high in fiber, carbs, and protein, and they're packed with oxygen absorbers in Mylar pouches.
[02:51:29.981 --> 02:51:30.762]  They're completely free.
[02:51:30.942 --> 02:51:32.503]  of any artificial flavors and colorings.
[02:51:32.764 --> 02:51:37.248]  Have a 20-year shelf life and take up to 70% less space than number 10 cans.
[02:51:37.288 --> 02:51:39.129]  They even offer a gluten-free option.
[02:51:39.490 --> 02:51:42.172]  Oregon Trail Foods and 30dayfoodsupply.com.
[02:51:42.452 --> 02:51:46.936]  Keep prices low by buying directly from the producers in Oregon and then passing the savings to you.
[02:51:47.316 --> 02:51:54.663]  Purchase a 30-day, 90-serving emergency food supply for only $99 this month and $10 ships your entire order.
[02:51:55.163 --> 02:51:56.024]  Visit the website
[02:51:56.184 --> 02:51:57.385]  Alex Jones here for InfoWars.com.
[02:51:57.445 --> 02:52:00.127]  In the month of July, we have got giant specials on everything
[02:52:15.180 --> 02:52:17.602]  At MadeIn1776.com.
[02:52:17.742 --> 02:52:21.204]  The already discounted Made in 1776 t-shirts are only $17.76.
[02:52:22.926 --> 02:52:27.609]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[02:52:27.809 --> 02:52:29.230]  There's only 500 of each.
[02:52:29.470 --> 02:52:33.573]  We're talking about Made in America belt buckles in nickel brass.
[02:52:33.653 --> 02:52:35.714]  This is more than a summer blowout special.
[02:52:35.895 --> 02:52:38.837]  This is a new declaration of independence.
[02:52:39.017 --> 02:52:43.500]  But to expand the info orb, we're offering the equivalent of more than five
[02:52:43.780 --> 02:52:50.406]  Months free right now when you get a membership at PrisonPlanet.tv for a limited time, only $39.95 a year.
[02:52:50.706 --> 02:52:54.209]  That's more than five months free off the regular price.
[02:52:54.549 --> 02:53:00.774]  Not just this July 4th weekend, but the entire month of July at MadeIn1776.com.
[02:53:01.155 --> 02:53:06.199]  Molon Labe, you can take my gun from my cold, dead hands.
[02:53:11.707 --> 02:53:15.489]  In the U.S., one in every 50 homes will have a break-in this year.
[02:53:16.790 --> 02:53:18.511]  Burglars call it smash and grab.
[02:53:18.871 --> 02:53:20.152]  Police call it robbery.
[02:53:21.072 --> 02:53:22.473]  We call it avoidable.
[02:53:22.973 --> 02:53:28.596]  We are Fake TV, a simple electronic device that can fool even professional burglars.
[02:53:28.996 --> 02:53:33.919]  Fake TV easily plugs into any outlet and simulates the changing colors of a television.
[02:53:34.419 --> 02:53:40.443]  To a burglar, it looks like someone must be home watching TV, so they'll likely move on to an easier target.
[02:53:41.623 --> 02:53:48.327]  At only $29.95, Fake TV costs less than a month of most alarm monitoring plans and comes with free shipping.
[02:53:48.667 --> 02:53:52.690]  Order your Fake TV by calling 877-5-FAKE-TV or go to Faketv.com.
[02:53:52.770 --> 02:53:53.931]  That's 877-532-5388 or Faketv.com.
[02:53:54.011 --> 02:53:56.072]  Fake TV, the burglar deterrent.
[02:54:23.539 --> 02:54:30.865]  I've been all over the Caribbean, and as the crime rate has exploded, most places that were nice 10 years ago, 20 years ago, are pretty hellish now.
[02:54:31.986 --> 02:54:37.891]  But one place I've been to that continues to be nice is the beautiful island of Grand Cayman.
[02:54:38.432 --> 02:54:41.774]  I haven't been to the other little islands, but I went there to check it out.
[02:54:42.642 --> 02:54:46.984]  And of course, it's a place where the elite park their money and a lot of other things, so they don't allow open borders.
[02:54:47.424 --> 02:54:49.005]  If you don't have a skill, they don't let you in.
[02:54:49.045 --> 02:54:58.350]  They allow some immigration, and they have one of the lowest crime rates in the Caribbean, and the place is clean and nice, and the people are happy, and the people that live there have jobs and are paid well.
[02:54:59.771 --> 02:55:05.554]  And they've decided, like Switzerland, to have things be expensive so there's a high standard of living, and then the economy just adjusts to that.
[02:55:07.947 --> 02:55:14.674]  The globalists are doing the opposite to us, and I should do a whole documentary piece showing the difference between one Caribbean island and another.
[02:55:15.295 --> 02:55:26.427]  I would compare Grand Cayman to Haiti, that's nearby, and what it's like, or it used to be Hispaniola, Haiti to the west, to the east, Dominican Republic.
[02:55:26.447 --> 02:55:28.048]  Dominican Republic's nice compared to Haiti.
[02:55:28.953 --> 02:55:33.757]  You look at satellite images, Haiti looks like it's been bombed, and the other side is nice.
[02:55:34.738 --> 02:55:36.599]  It's all what form of government's in place.
[02:55:37.400 --> 02:55:41.103]  And the globalists want a Chicago collapsed type.
[02:55:42.404 --> 02:55:49.510]  Not just Chicago in general, the collapsed bad areas of Chicago is the dream model for America of the Democratic Party.
[02:55:50.451 --> 02:55:52.452]  Bill in Pennsylvania, you're on the air.
[02:55:52.472 --> 02:55:53.934]  We'll go to overdrive to take more calls.
[02:55:54.254 --> 02:55:54.854]  Bill, go ahead.
[02:55:55.935 --> 02:55:57.917]  Alex, first time caller.
[02:55:58.820 --> 02:56:11.066]  Hey, um, uh, you had a gentleman on from the American Border Patrol a few days ago, and he talked of a system that could detect, um, ultralights coming in over the border and people coming in over the border.
[02:56:11.546 --> 02:56:12.727]  Yes, he's Glenn Spencer.
[02:56:12.807 --> 02:56:14.268]  Our reporters are going there right now.
[02:56:15.328 --> 02:56:17.389]  Yeah, I was wondering if that would detect a drone.
[02:56:19.310 --> 02:56:20.791]  If it was flying low, it would, yes.
[02:56:22.212 --> 02:56:24.353]  So you could have it for, like, home protection?
[02:56:25.478 --> 02:56:28.960]  Yeah, I mean, I don't think drones have become this icon of surveillance.
[02:56:29.280 --> 02:56:35.563]  They're really the icon of the rise of the machines and automation, designing it to displace humans.
[02:56:35.643 --> 02:56:40.925]  I'm all for machines if they empower and augment humans instead of suppressing us.
[02:56:40.985 --> 02:56:45.648]  It's that the globalists are driving the architecture of the robot revolution.
[02:56:48.269 --> 02:56:48.429]  Yeah.
[02:56:49.733 --> 02:56:53.694]  Okay, I've got a couple questions I just want to go through.
[02:56:53.734 --> 02:57:09.178]  The next is I've been sending you some news clips from an Orthodox monk that has been talking about the downing of the plane and he indicated that Putin's plane was in the area.
[02:57:09.958 --> 02:57:25.745]  During that, um... Yeah, that was first on the Russian news, Interfax, and then RT, but then they came out a week later and said that Putin's plane had not flown that route in some time, about a year, but the rebels could have, or the official government could have done that.
[02:57:25.785 --> 02:57:31.528]  But it's starting to become clear that I may have been wrong saying it was probably the Russians and it was by mistake.
[02:57:31.988 --> 02:57:35.249]  It's starting to look like the rebels shot it down from the ground or from the air.
[02:57:35.609 --> 02:57:36.930]  So I'm starting to lean that direction.
[02:57:38.345 --> 02:57:38.665]  I see.
[02:57:39.386 --> 02:57:45.031]  Okay, my next question... Not the rebels, I mean they were the rebels, the George Soros Nazi force.
[02:57:45.091 --> 02:57:47.432]  Go ahead, I'm sorry, the official Ukrainian government.
[02:57:48.673 --> 02:57:52.156]  Okay, I got one other question, so I'm really shifting gears here.
[02:57:53.978 --> 02:58:01.344]  What part of the Constitution gives the guys like Harry Reid the ability to change the law in their favor?
[02:58:02.493 --> 02:58:08.178]  And then accused others of violating the law, but what part of the Constitution allows him to do that?
[02:58:09.999 --> 02:58:10.579]  No part of it.
[02:58:10.659 --> 02:58:18.946]  It's arbitrary dictatorship, and now a lot of members of Congress are taking my lead, I've said this, and calling him a would-be dictator.
[02:58:19.346 --> 02:58:23.429]  Doesn't mean dictator for life, but he's operating as a dictator.
[02:58:23.749 --> 02:58:24.870]  So it's very, very serious.
[02:58:24.910 --> 02:58:25.791]  I appreciate your call.
[02:58:26.171 --> 02:58:27.852]  I'm going to do overdrive for only five minutes.
[02:58:27.872 --> 02:58:29.133]  Some stations carry it, most don't.
[02:58:29.513 --> 02:58:30.774]  But I will go to John.
[02:58:31.975 --> 02:58:35.376]  And I will go to Brent, and I will go to Bruce.
[02:58:35.396 --> 02:58:38.397]  I don't know about Alex, because I don't know if we can get four calls in, but I'll try.
[02:58:38.797 --> 02:58:40.298]  Each caller, I'll give about a minute or so.
[02:58:40.598 --> 02:58:42.618]  We'll try to get to John, Brent, Bruce, and others.
[02:58:43.079 --> 02:58:47.160]  Nightly News tonight, 7 o'clock Central, PrisonPlanet.TV.
[02:58:47.580 --> 02:58:49.041]  We got five months free right now.
[02:58:49.661 --> 02:58:51.721]  Each membership can be used by 11 people.
[02:58:52.182 --> 02:58:53.442]  PrisonPlanet.TV.
[02:58:53.462 --> 02:58:55.182]  I want to thank all the members.
[02:58:55.242 --> 02:58:56.003]  Thank you so much.
[02:58:56.083 --> 02:58:56.603]  I salute you.
[02:58:58.385 --> 02:59:00.969]  Alex Jones here for InfoWars.com.
[02:59:01.189 --> 02:59:06.075]  In the month of July, we have got giant specials on everything at Madein1776.com.
[02:59:06.155 --> 02:59:08.439]  The already discounted Made in 1776 t-shirts are only $17.76.
[02:59:13.285 --> 02:59:13.445]  I think?
[02:59:33.533 --> 02:59:40.820]  Five months free right now when you get a membership at PrisonPlanet.tv for a limited time, only $39.95 a year.
[02:59:41.100 --> 02:59:44.624]  That's more than five months free off the regular price.
[02:59:44.984 --> 02:59:51.230]  Not just this July 4th weekend, but the entire month of July at MadeIn1776.com.
[02:59:51.591 --> 02:59:56.696]  Molon Labe, you can take my gun from my cold, dead hands.
[02:59:59.048 --> 03:00:01.935]  Coast to Coast, direct from Austin.
[03:00:02.657 --> 03:00:05.865]  You're listening to the Alex Jones Broadcasting Network.
[03:00:14.147 --> 03:00:14.767]  Big Brother.
[03:00:15.448 --> 03:00:16.489]  Mainstream media.
[03:00:17.209 --> 03:00:18.310]  Government cover-ups.
[03:00:18.970 --> 03:00:19.771]  You want answers?
[03:00:20.551 --> 03:00:21.492]  Well, so does he.
[03:00:22.092 --> 03:00:25.694]  He's Alex Jones on the GCN Radio Network.
[03:00:26.295 --> 03:00:30.397]  And now, live from Austin, Texas, Alex Jones.
[03:00:31.318 --> 03:00:33.439]  Almost out of time, going quick here in overdrive.
[03:00:33.759 --> 03:00:35.360]  And the big retransmission's coming up.
[03:00:35.761 --> 03:00:37.262]  John in Washington, you're on the air.
[03:00:39.163 --> 03:00:39.343]  Yeah.
[03:00:40.404 --> 03:00:40.784]  Go ahead, sir.
[03:00:42.156 --> 03:00:43.256]  Yes, thank you for taking my call.
[03:00:43.456 --> 03:00:44.557]  My call, Alex Jones.
[03:00:44.677 --> 03:00:51.599]  I want to thank you and the crew for letting us be aware of what the possibilities can be.
[03:00:51.979 --> 03:00:54.659]  Yeah, I gotta let you go, John.
[03:00:54.679 --> 03:00:58.080]  I appreciate you thanking me, but I apologize your phone's breaking down.
[03:00:58.100 --> 03:00:59.641]  I apologize you're on hold so long.
[03:00:59.681 --> 03:01:00.781]  Call me back tomorrow on a good phone.
[03:01:00.801 --> 03:01:01.841]  Go to the head of the line.
[03:01:02.161 --> 03:01:04.162]  Brent, in FEMA Region 6, you're on the air.
[03:01:05.177 --> 03:01:07.759]  Hey Alex, thank you for the overdrive session today.
[03:01:08.239 --> 03:01:10.821]  I really am just calling to ask you a question.
[03:01:10.901 --> 03:01:27.352]  I was discussing basically the immigration situation that we're facing right now with the open borders and how the President of ICE and a Board of Directors member from the Border Patrol came out and said that the borders are wide open and that this is a perfect storm.
[03:01:27.392 --> 03:01:27.772]  Now with
[03:01:28.392 --> 03:01:34.517]  Our borders being wide open, I'm curious, do we even qualify as the United States of America?
[03:01:34.717 --> 03:01:43.343]  No, no, technically the country is collapsing and it's run by traitors and so really effectively, that's why I said, this marks the true
[03:01:44.423 --> 03:01:46.124]  The true death point of the country.
[03:01:46.705 --> 03:01:49.066]  But countries can be resurrected, they're not like people.
[03:01:50.387 --> 03:01:55.951]  So it could be reversed, but Rick Perry's the toughest leader we've got, the national news tells us.
[03:01:56.392 --> 03:01:58.113]  And he says Obama's dumb.
[03:01:58.613 --> 03:02:00.274]  Obama doesn't know what's going on.
[03:02:00.294 --> 03:02:01.335]  Obama knows what he's doing.
[03:02:05.018 --> 03:02:07.379]  Thank you so much, Brent.
[03:02:07.560 --> 03:02:08.260]  Who's up next here?
[03:02:08.280 --> 03:02:10.021]  Bruce in Michigan, moving quick.
[03:02:10.101 --> 03:02:10.442]  Go ahead.
[03:02:11.062 --> 03:02:11.462]  Yeah, thanks.
