[00:00:01.672 --> 00:00:02.834]  Coast to coast.
[02:50:04.204 --> 02:50:07.685]  And we first started out just listing all the crimes that we could find, and here's how we do it.
[02:50:07.725 --> 02:50:13.607]  We just started scouring the web, any kind of news reports, police reports.
[02:50:13.667 --> 02:50:15.868]  In North Carolina, there are 100 counties.
[02:50:16.428 --> 02:50:22.690]  So the first thing I did was go to all of the counties, sheriff's departments, arrest records, and they're all online.
[02:50:24.571 --> 02:50:30.153]  And then we started going through all of the, like, TV station websites.
[02:50:30.836 --> 02:50:31.337]  I don't think so.
[02:50:44.520 --> 02:50:57.870]  And so all of this stuff is online, and it takes... We're going to come back with the rest of this important report, and the reason this is so important is, the criminals of Latin America, who are even fleeing justice, are coming here.
[02:50:58.390 --> 02:50:59.491]  This is the happy hunting ground.
[02:50:59.531 --> 02:51:01.252]  They're released by police, no ID.
[02:51:01.672 --> 02:51:03.033]  They get bank accounts, no ID.
[02:51:03.053 --> 02:51:04.054]  They fly with no ID.
[02:51:04.414 --> 02:51:07.336]  They are literally invincible gods.
[02:51:08.497 --> 02:51:09.598]  You understand that?
[02:51:09.678 --> 02:51:10.319]  Invincible Gods.
[02:51:10.399 --> 02:51:13.401]  In today's unstable environment, self-protection is critical.
[02:51:13.501 --> 02:51:15.102]  Civil unrest, riots, looting.
[02:51:15.282 --> 02:51:17.424]  It's happening now, right here in the United States.
[02:51:17.744 --> 02:51:19.065]  And your rights are at risk.
[02:51:19.345 --> 02:51:23.448]  If passed, HR 5344 would ban level 3 and above body armor.
[02:51:23.688 --> 02:51:25.650]  Katie Armor is standing up for you.
[02:51:25.870 --> 02:51:28.932]  We offer the most affordable level 3 body armor on the market.
[02:51:28.992 --> 02:51:33.335]  Katie Level 3 Armor withstands pistol and rifle hits up to 7.62 NATO.
[02:51:33.435 --> 02:51:35.216]  Get yours at katiarmor.com.
[02:51:35.256 --> 02:51:36.597]  That's katiarmor.com.
[02:51:37.538 --> 02:51:38.181]  KD Armor.
[02:51:38.341 --> 02:51:39.204]  Come and take it!
[02:51:39.764 --> 02:51:40.224]  Listen up!
[02:51:40.625 --> 02:51:45.427]  GCN Live teams with Prepper & Shooter Magazine to offer an amazing exclusive deal.
[02:51:45.687 --> 02:51:51.071]  Be one of the first 1,000 listeners to visit GCNLive.com and click the Prepper & Shooter image.
[02:51:51.371 --> 02:51:54.312]  Then, receive a free issue of Prepper & Shooter Magazine.
[02:51:54.593 --> 02:52:01.276]  Choose the third issue with rock legend Mark Farner from Grand Funk Railroad on the cover and get the first two issues absolutely free.
[02:52:01.497 --> 02:52:08.481]  This exclusive offer ends September 30th, so get your free issue of Prepper & Shooter now, only at GCNLive.com.
[02:52:09.621 --> 02:52:15.984]  The most important thing you should have next to water and food is a safe, storable fuel supply for your preparedness needs.
[02:52:16.644 --> 02:52:18.484]  Spare fuel is the answer.
[02:52:18.905 --> 02:52:24.867]  With the harsh, bitterly cold winter that's predicted this year, it's more important than ever to have spare fuel on hand.
[02:52:25.467 --> 02:52:28.988]  Spare fuel can be used in any gas-powered vehicle or generator.
[02:52:29.508 --> 02:52:33.829]  It's also perfect for chainsaws, tractors and other small gas engines.
[02:52:34.369 --> 02:52:41.631]  Use spare fuel alone or mix it with any amount of regular gasoline to extend the supply of gas you do have on hand.
[02:52:42.051 --> 02:52:45.792]  Spare fuel is absolutely essential for unforeseen emergencies.
[02:52:46.352 --> 02:52:49.473]  Store spare fuel in your vehicle's trunk or cargo bay.
[02:52:49.773 --> 02:52:52.495]  And use it in case you run out of gas on the highway.
[02:52:52.875 --> 02:52:57.397]  Unlike gasoline, spare fuel is also safe to store with your other supplies.
[02:52:57.838 --> 02:53:00.319]  And it can be stored for many, many years.
[02:53:00.619 --> 02:53:04.261]  For a special bulk pricing, go to GetSpareFuel.com.
[02:53:04.581 --> 02:53:07.023]  That's GetSpareFuel.com now!
[02:53:09.219 --> 02:53:10.179]  Our big story.
[02:53:10.440 --> 02:53:15.321]  Gun owners react as politicians continue to ban high-capacity magazines state by state.
[02:53:15.461 --> 02:53:18.383]  I think that these weapons ought to be stopped.
[02:53:18.563 --> 02:53:21.124]  Magazine restrictions have already happened in nine states.
[02:53:21.364 --> 02:53:28.066]  Staffed with formal special operations personnel, GunMagWarehouse.com is the only company that specializes in gun magazines.
[02:53:28.266 --> 02:53:32.548]  GunMagWarehouse.com has the largest selection of the magazines you should stock up on.
[02:53:32.728 --> 02:53:36.149]  Go now to GunMagWarehouse.com before it happens in your state.
[02:53:36.449 --> 02:53:37.830]  Get it before you regret it.
[02:53:38.470 --> 02:53:40.932]  Listen up, all you preppers and survival enthusiasts.
[02:53:41.252 --> 02:53:52.521]  Sigma 3 Survival School has a brand new survival instructor training program that will teach you everything you need to know about survival, and then license you to teach our survival programs so you can make a substantial profit from it.
[02:53:52.701 --> 02:54:03.850]  If you have always wanted to learn to be completely self-reliant and would like to make money at it, then check out Sigma 3 Survival School's survival instructor program at survivalschool.us or call 479-561-3886 today.
[02:54:14.753 --> 02:54:18.077]  The entire InfoWars team will be back tonight, 7 o'clock central.
[02:54:18.157 --> 02:54:21.060]  InfoWarsNews.com, PrisonPlanet.tv.
[02:54:21.120 --> 02:54:25.464]  I'm going to do this segment and the next with some special reports, try to get some more of your phone calls.
[02:54:27.226 --> 02:54:31.991]  We have something breaking in a few hours that's very interesting from the FBI crime statistics website.
[02:54:32.791 --> 02:54:37.777]  It says there were no deaths in New Haven, Connecticut in the year of the New Haven mass shooting.
[02:54:38.740 --> 02:54:44.982]  And Wolfgang Halbig, we're going to get him back on the show tomorrow or the next day to break some of that down with us.
[02:54:45.002 --> 02:54:51.564]  But the report will be up on InfoWars.com in the next few hours and PrisonPlanet.com.
[02:54:52.544 --> 02:54:57.045]  I still haven't aired that hilarious piece they did on myself and Ray Kurzweil for RT.
[02:54:57.065 --> 02:54:59.546]  Maybe we'll play that tomorrow on The Singularity.
[02:55:01.203 --> 02:55:13.116]  When I get a little bit sarcastic and I say illegals are like gods or something, they can get all the welfare they want, they can be above the law, they can fly without ID, the big banks give them bank accounts, AP reports without ID.
[02:55:13.937 --> 02:55:21.546]  It's meant to incentivize, in a corporate takeover of the country, a bunch of poor people that can be the new government minion class.
[02:55:23.328 --> 02:55:25.028]  And then if you're against it, you're racist.
[02:55:25.248 --> 02:55:28.129]  No, I'm against the country collapsing in a third world state.
[02:55:28.569 --> 02:55:30.469]  NAFTA and GATT was about collapsing us.
[02:55:30.749 --> 02:55:31.749]  It's done a pretty good job.
[02:55:32.370 --> 02:55:33.730]  This is about the North American Union.
[02:55:34.110 --> 02:55:51.373]  Let's finish up with John Bowne's report where he interviews one of the people that started the organization with the Examiner to expose all the news reports in just North Carolina that a large portion, if not the majority, of the rapes and murders now are illegals and it's just a happy hunting ground.
[02:55:55.600 --> 02:56:09.702]  And so all of this stuff is online and it takes a Herculean effort to try to compile this stuff.
[02:56:10.382 --> 02:56:22.104]  The numbers you're seeing now are not nearly all of it because it's physically impossible for us as an organization with the limited people and resources we have to actually
[02:56:23.379 --> 02:56:25.081]  You know, check all of those resources.
[02:56:25.521 --> 02:56:37.592]  And so we go through every day of every county of every name from A to Z and pick out the ones that we suspect of being illegal.
[02:56:38.353 --> 02:56:49.803]  And because of the charge, indecent liberties with a child is more prevalent to an illegal or someone from Central America or, you know, Hispanic or Spanish background nation.
[02:56:50.960 --> 02:56:53.782]  Now, that's not to say that Americans don't do it too, however.
[02:56:53.802 --> 02:56:56.743]  That's right, it's socially acceptable.
[02:56:56.823 --> 02:57:10.991]  Once we get the court date, it has the arrest record number, the court docket number, and we take that number and go to the specific county where the person was arrested and get that agency's police report.
[02:57:12.151 --> 02:57:17.094]  And on there, it'll say it needs an interpreter first for
[02:57:18.174 --> 02:57:18.614]  For sure.
[02:57:37.938 --> 02:57:47.241]  The articles, the news articles that we find with the links to them, and many of those, they will actually say, this person is an illegal immigrant or being held on ICE charges.
[02:57:47.621 --> 02:57:57.504]  Oh, it's killing us, literally and figuratively, in the pocketbook, and, you know, literally, people are dying from DWI, hit and run.
[02:57:57.664 --> 02:58:00.165]  Guys, the full report, there's a few minutes left of this.
[02:58:02.192 --> 02:58:03.514]  We're going to post it to YouTube.
[02:58:03.534 --> 02:58:04.955]  It's from the Nightly News last night.
[02:58:05.076 --> 02:58:07.358]  And we're going to post it to Infowars.com in the next 20 minutes.
[02:58:07.378 --> 02:58:08.079]  I'll get that done.
[02:58:08.920 --> 02:58:13.366]  It's Obama wants amnesty for murderers and rapists special report.
[02:58:15.388 --> 02:58:18.733]  And the issue is they're above the law.
[02:58:20.472 --> 02:58:25.718]  We need to do a part two on this, showing the AP admitting they get bank accounts, other reports, how they get to fly without ID.
[02:58:26.559 --> 02:58:27.440]  And you ask, why?
[02:58:28.080 --> 02:58:34.848]  As John Bowne showed, microloans, everything free, Democratic families sponsoring them, getting $7,000 a month from the government.
[02:58:37.284 --> 02:58:40.206]  This is how the government's literally funding its political takeover.
[02:58:41.026 --> 02:58:42.127]  And that's why the Democrats laugh.
[02:58:42.147 --> 02:58:44.168]  They go, listen, we're getting your guns the next 10 years.
[02:58:44.929 --> 02:58:45.829]  We're going to get the people.
[02:58:45.850 --> 02:58:46.610]  We're going to let them vote.
[02:58:46.950 --> 02:58:47.631]  Give them IDs.
[02:58:47.731 --> 02:58:48.151]  It's over.
[02:58:48.631 --> 02:58:50.813]  Well, then it's going to be civil war, which is what they want.
[02:58:50.833 --> 02:58:52.274]  You are listening to GCN.
[02:58:52.414 --> 02:58:54.135]  And that's what they're setting Homeland Security up for.
[02:58:54.175 --> 02:58:55.195]  Visit GCNlive.com today.
[02:58:55.256 --> 02:58:56.756]  Mark my words, it's all planned.
[02:58:56.837 --> 02:58:58.378]  It's a little bit of overdrive.
[02:58:58.438 --> 02:58:58.838]  Stay with us.
[02:59:01.132 --> 02:59:02.192]  In the near future.
[02:59:02.473 --> 02:59:06.654]  When you realize how fake it all is, the football, the basketball.
[02:59:06.974 --> 02:59:07.995]  Security alert.
[02:59:08.195 --> 02:59:09.935]  This is Homeland Security.
[02:59:10.216 --> 02:59:13.757]  Analysis, info wars, building, independent media operations.
[02:59:13.777 --> 02:59:16.698]  You let the worst people get controlled and tell us that we
[02:59:16.718 --> 02:59:18.759]  We are the ones responsible.
[02:59:18.779 --> 02:59:19.720]  Prime Directive.
[02:59:19.820 --> 02:59:21.181]  Discredit Alex Jones.
[02:59:21.341 --> 02:59:24.163]  Jones is the wildly popular conspiracy theorist.
[02:59:24.223 --> 02:59:27.285]  A popular conspiracy theory talk show called InfoWars.
[02:59:27.465 --> 02:59:29.686]  Alex Jones is now in an Austin jail.
[02:59:29.766 --> 02:59:31.267]  These people are assaulting us.
[02:59:31.307 --> 02:59:33.629]  Targeting of patriots engaged.
[02:59:34.109 --> 02:59:35.810]  They're never going to stop.
[02:59:36.070 --> 02:59:40.033]  They're never going to deviate from their program until we stop them.
[02:59:40.133 --> 02:59:42.915]  Block free iPhone app at InfoWars.com.
[02:59:43.735 --> 02:59:46.376]  Block free podcast and video feed.
[02:59:47.056 --> 02:59:47.776]  Imperative.
[02:59:48.057 --> 02:59:50.017]  Destroy 30-minute TV.
[02:59:50.057 --> 02:59:54.499]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[02:59:54.539 --> 02:59:56.119]  Intellectually, it's begun.
[02:59:56.139 --> 02:59:56.980]  You can feel it!
[03:00:00.921 --> 03:00:02.061]  Coast to Coast.
[03:00:02.442 --> 03:00:03.762]  Direct from Austin.
[03:00:04.482 --> 03:00:07.683]  You're listening to the Alex Jones Broadcasting Network.
[03:00:12.671 --> 03:00:13.452]  Fix bayonets!
