[00:00:00.069 --> 00:00:00.509]  3-9.
[02:43:28.451 --> 02:43:44.261]  We know that as individuals to try to raise our families and have a job, support ourselves, not be a burden on others, take care of our retirements, support our churches, support our communities, mow the lawn.
[02:43:44.301 --> 02:43:45.982]  What do you think of Rand Paul's statement?
[02:43:46.322 --> 02:43:51.405]  I mean, obviously, some of that's politics, but at the same time, it's pretty easy to say you want to bomb ISIS.
[02:43:51.425 --> 02:43:52.386]  They are unsavory.
[02:43:52.426 --> 02:43:53.286]  But I get your point.
[02:43:53.627 --> 02:43:55.708]  It'll only turn into something worse and more evil.
[02:43:57.921 --> 02:43:58.881]  It's just sick.
[02:43:59.722 --> 02:44:02.803]  No, I don't think bombing people is a good thing.
[02:44:04.924 --> 02:44:05.525]  It's murder.
[02:44:05.605 --> 02:44:08.326]  It's bloody, mass murder.
[02:44:08.826 --> 02:44:12.228]  It's not, you know, would Christ want to bomb people?
[02:44:12.268 --> 02:44:13.488]  I mean, why don't we ask that question?
[02:44:13.508 --> 02:44:14.489]  We're talking about Christians.
[02:44:17.650 --> 02:44:20.512]  That's not the non-violent way of Jesus Christ.
[02:44:20.832 --> 02:44:23.093]  Why don't we try to follow that?
[02:44:23.433 --> 02:44:26.835]  Why is killing people always supposed to be the answer to problems?
[02:44:27.456 --> 02:44:32.898]  Throughout human history, haven't we learned that killing people is not the answer to problems?
[02:44:33.299 --> 02:44:42.363]  And the idea that we should just be creating more hatred, and they're right to hate us if we're bombing their homes, bombing their businesses, killing their parents.
[02:44:42.403 --> 02:44:42.924]  They don't like it!
[02:44:43.524 --> 02:44:45.867]  Sure, Lou Rockwell is our guest, Alex Jones here.
[02:44:46.727 --> 02:44:51.052]  In the time we've got left, I want to spend some time on your new book, but also, what about Ukraine?
[02:44:51.092 --> 02:44:52.493]  I mean, that's so obvious.
[02:44:52.934 --> 02:44:57.619]  People call me a Russian sympathizer or a traitor because I don't want to have a nuclear war with Russia.
[02:44:58.099 --> 02:45:02.403]  Russia's going to a first strike doctrine to mirror our policy, the U.S.
[02:45:02.423 --> 02:45:03.224]  government policy.
[02:45:04.145 --> 02:45:06.086]  Clearly Ukraine's been overthrown by the West.
[02:45:06.526 --> 02:45:08.726]  Clearly they're trying to stir stuff up with Russia.
[02:45:09.186 --> 02:45:12.087]  And again, I'm not lionizing Vladimir Putin.
[02:45:12.567 --> 02:45:22.550]  I'm simply saying anybody can look at this and see that NATO is moving troops in, doing drills, openly moving missiles up to the border.
[02:45:23.110 --> 02:45:26.171]  This is not Iraq that we can just kick around for 20 years.
[02:45:26.591 --> 02:45:28.191]  This is Russia with nuclear weapons.
[02:45:28.531 --> 02:45:30.652]  Haven't they learned the lesson of Hitler and Napoleon?
[02:45:31.584 --> 02:45:32.885]  Well, they love war.
[02:45:33.265 --> 02:45:37.347]  And they think, you know, there are only two really large independent countries in the world anymore.
[02:45:37.387 --> 02:45:39.327]  There's Russia and there's China.
[02:45:39.808 --> 02:45:43.870]  So both are being targeted by the U.S., which sees itself as the global hegemon.
[02:45:44.210 --> 02:45:44.590]  The U.S.
[02:45:44.630 --> 02:45:46.010]  believes it should run the world.
[02:45:46.351 --> 02:45:49.852]  I'm sure they believe they should run the solar system and the galaxy, too.
[02:45:50.172 --> 02:45:52.053]  But right now they want to run the world.
[02:45:52.073 --> 02:45:57.996]  They want to get rid of or certainly take out Russia and China as opponents of U.S.
[02:45:58.016 --> 02:45:58.576]  hegemony.
[02:45:59.196 --> 02:46:00.017]  And, yeah, the U.S.
[02:46:00.977 --> 02:46:09.148]  Despite the agreement that we made with Gorbachev, that when he agreed to pull his troops out of Germany and out of Eastern Europe, the U.S.
[02:46:09.188 --> 02:46:12.413]  agreement was we will not push the boundaries of NATO up to Russia.
[02:46:12.453 --> 02:46:15.957]  We won't make those kinds of aggressive moves.
[02:46:16.298 --> 02:46:17.579]  So needless to say, the U.S.
[02:46:18.260 --> 02:46:20.621]  Like every other treaty, they don't keep their word.
[02:46:21.202 --> 02:46:22.923]  And it's horrific what's going on.
[02:46:22.963 --> 02:46:27.105]  It's very scary, as you point out, the potential of atomic war.
[02:46:28.646 --> 02:46:35.950]  Professor Bob Higgs always points out the state is the one entity actually capable of bringing to an end life on Earth.
[02:46:36.910 --> 02:46:38.132]  Don't worry about asteroids.
[02:46:38.512 --> 02:46:41.075]  It's the government that can actually bring this about.
[02:46:41.615 --> 02:46:49.864]  For example, with its vast store piles of chemical warfare, of biological warfare, of atomic weapons.
[02:46:50.024 --> 02:46:52.186]  Yeah, I got a feeling they may actually destroy the Earth.
[02:46:52.807 --> 02:46:55.749]  Well, they have the capability and they're certainly morally not above it.
[02:46:56.089 --> 02:47:00.412]  So yeah, it's very scary business and we have to be opposed to U.S.
[02:47:00.452 --> 02:47:01.573]  aggression in Ukraine.
[02:47:03.574 --> 02:47:11.339]  Putin's a politician, he's not a good guy, but he happens to be in the right here in the sense that we are aggressing against Russia.
[02:47:11.859 --> 02:47:12.760]  Shouldn't be happening.
[02:47:12.980 --> 02:47:14.381]  It's very, very dangerous.
[02:47:14.401 --> 02:47:16.842]  Of course, China's got atomic weapons as well.
[02:47:17.583 --> 02:47:18.203]  These are both
[02:47:19.805 --> 02:47:28.715]  Here are countries that came out of communism, and still bad things about them, still bad things needless to say about the US too, but they came out of communism.
[02:47:29.035 --> 02:47:37.345]  People are much freer and more prosperous in those countries than they were under Khrushchev and Mao Zedong and dictators of that sort.
[02:47:37.905 --> 02:47:40.366]  So why are we welcoming them into the family of nations?
[02:47:40.426 --> 02:47:41.847]  Why are we wanting to trade with them?
[02:47:41.887 --> 02:47:45.928]  Why are we putting anti-free trade sanctions on them, which are acts of war?
[02:47:46.808 --> 02:47:50.150]  Why are we egging on Japan to attack China?
[02:47:50.350 --> 02:47:59.473]  There's all kinds of very terrible stuff that can have just horrific effects on the lives of our children and our grandchildren.
[02:47:59.993 --> 02:48:08.135]  If there's a lot of radiation in the atmosphere as a result of all the atomic weapons that exist in the hands of governments all over the world.
[02:48:08.495 --> 02:48:11.076]  So, you know, peace is a virtue.
[02:48:11.976 --> 02:48:13.857]  Peace is necessary to civilization.
[02:48:14.397 --> 02:48:16.037]  War is the enemy of civilization.
[02:48:16.097 --> 02:48:17.658]  It's the enemy of freedom.
[02:48:17.698 --> 02:48:19.258]  It's the enemy of free enterprise.
[02:48:20.178 --> 02:48:21.619]  It's the enemy of everything good.
[02:48:22.279 --> 02:48:31.424]  So, when you hear people in Washington saying, let's have a war, I say to them, hey, I'll gladly pay for you to take a rifle and go over there, buddy.
[02:48:31.984 --> 02:48:34.025]  But don't try to get American kids to go.
[02:48:34.245 --> 02:48:35.946]  Don't try to involve our people.
[02:48:37.027 --> 02:48:39.228]  Mind your own business if you're a politician.
[02:48:39.648 --> 02:48:40.949]  Don't try to make mischief.
[02:48:41.649 --> 02:48:45.211]  Of course, advice that's not going to be taken, but that ought to be our attitude.
[02:48:45.998 --> 02:49:02.798]  Well, I was reading about the last of the Plantagenet Kings who got killed in battle, and he certainly was corrupt and had his problems, but at least until about 500 years ago, a king had to actually be out front in the battle, and they were routinely killed.
[02:49:03.599 --> 02:49:05.760]  And so it was men against men with swords.
[02:49:06.181 --> 02:49:07.762]  Certainly ugly, horrible, brutal.
[02:49:08.022 --> 02:49:14.366]  I don't romanticize it, but I can understand, you know, now it's robots, now it's drones.
[02:49:14.806 --> 02:49:15.987]  It's so disconnected.
[02:49:16.327 --> 02:49:19.029]  And the elites are so disconnected from what they're doing.
[02:49:19.429 --> 02:49:21.430]  But I think we're in more danger now than we ever have been.
[02:49:21.470 --> 02:49:25.293]  And even Secretary of Defense Hagel said the, quote, world's blowing up right now.
[02:49:25.773 --> 02:49:27.794]  And it's because... And he's helping blow it up, of course.
[02:49:27.874 --> 02:49:28.735]  I agree, exactly.
[02:49:29.375 --> 02:49:29.816]  Yeah, yeah.
[02:49:30.236 --> 02:49:30.616]  Exactly.
[02:49:30.696 --> 02:49:32.799]  In closing... They're putting Terminator into effect.
[02:49:32.839 --> 02:49:34.380]  The Terminator movie's into effect.
[02:49:34.400 --> 02:49:35.001]  Skynet.
[02:49:35.602 --> 02:49:43.710]  With all these drones and other kinds of military robots that will be able to kill on their own say-so.
[02:49:44.190 --> 02:49:46.473]  They won't even have to tell, have a human tell them to kill.
[02:49:46.533 --> 02:49:48.014]  Day one, they're making them autonomous.
[02:49:48.775 --> 02:49:50.718]  They'll be used against us as well.
[02:49:51.018 --> 02:49:52.820]  So this is a very serious situation.
[02:49:53.121 --> 02:49:54.442]  Something we all have to worry about.
[02:49:54.803 --> 02:49:56.905]  We have to try to educate ourselves.
[02:49:57.226 --> 02:49:58.868]  We have to oppose what the government is doing.
[02:49:58.888 --> 02:49:59.629]  We have to resist.
[02:49:59.749 --> 02:50:00.590]  Peacefully resist.
[02:50:00.830 --> 02:50:02.332]  Because of course they've got all the weapons.
[02:50:02.452 --> 02:50:03.133]  We don't have the weapons.
[02:50:03.153 --> 02:50:03.394]  I agree.
[02:50:03.414 --> 02:50:04.155]  We're almost out of time.
[02:50:04.175 --> 02:50:04.735]  I want to plug...
[02:50:05.476 --> 02:50:33.690]  uh... against the state your new book available at lourockwell.com and bookstores everywhere amazon come back in the next few months and you can send some talking points we've never done that but if you sent me a blueprint of say ten points about the book we could do a whole hour specifically on your manifesto against the state lou rockwell thank you and it would be great to be back on the show alex it's an honor to be on here today keep doing what you're doing thank you it's great to hear you just uh... absolutely uh...
[02:50:34.952 --> 02:50:39.037]  Indict and I think successfully convict those that worship at the altar of the state.
[02:50:39.097 --> 02:50:42.842]  And I just want to say a prayer for humanity that we don't let the state destroy us.
[02:50:42.862 --> 02:50:44.725]  Because you're right, it's the ultimate threat.
[02:50:45.085 --> 02:50:46.927]  It killed the most people in the 20th century.
[02:50:47.708 --> 02:50:51.193]  261 million people according to University of Hawaii.
[02:50:51.253 --> 02:50:52.434]  Lou Rockwell, thank you so much.
[02:50:53.168 --> 02:50:53.728]  Thank you, Alex.
[02:50:54.329 --> 02:50:56.411]  Alright, LewRockwell.com against the state.
[02:50:56.771 --> 02:50:57.872]  Two segments coming up.
[02:50:58.032 --> 02:51:02.695]  The end of the show, then some overdrive to go to Peter, Lance, and others that are holding.
[02:51:02.735 --> 02:51:04.757]  I'll go right to you straight ahead.
[02:51:05.437 --> 02:51:07.679]  But yeah, pray to God the state doesn't kill us all.
[02:51:08.059 --> 02:51:08.520]  We'll be back.
[02:51:10.678 --> 02:51:15.979]  Next to water and food, you need a safe, storable fuel supply for your preparedness needs.
[02:51:16.019 --> 02:51:17.760]  Spare fuel is the answer.
[02:51:18.000 --> 02:51:21.461]  Spare fuel can be used in any gas-powered vehicle or generator.
[02:51:21.781 --> 02:51:25.582]  Spare fuel is perfect for any unforeseen out-of-gas emergencies.
[02:51:25.962 --> 02:51:32.303]  Unlike gasoline, spare fuel is safe to store with your other supplies, and it can be stored for many years.
[02:51:32.683 --> 02:51:36.164]  Go to GetSpareFuel.com for special pricing.
[02:51:36.564 --> 02:51:38.105]  That's GetSpareFuel.com.
[02:51:40.660 --> 02:51:41.460]  This is Dan Pilla.
[02:51:41.480 --> 02:51:42.961]  Do you have the IRS money you can't pay?
[02:51:43.281 --> 02:51:44.562]  Are tax debts crippling you?
[02:51:44.922 --> 02:51:47.243]  I've defended people from the IRS for over 30 years.
[02:51:47.743 --> 02:51:49.604]  I've helped thousands and I can help you too.
[02:51:50.044 --> 02:51:54.086]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[02:51:54.546 --> 02:51:58.248]  Call 800-34-NO-TAX to finally get free of IRS debt.
[02:51:58.488 --> 02:52:01.950]  With the IRS's new programs, there's never been a better time to solve your problem.
[02:52:02.270 --> 02:52:02.570]  Call 800-34-NO-TAX.
[02:52:02.590 --> 02:52:04.011]  That's 800-34-NO-TAX or my website, danpilla.com.
[02:52:09.707 --> 02:52:11.969]  What good is a Big Berkey Water Filter?
[02:52:12.609 --> 02:52:15.871]  We get that question a lot here at BigBerkeyWaterFilters.com.
[02:52:16.151 --> 02:52:17.933]  And in a word, the answer is protection.
[02:52:18.293 --> 02:52:27.319]  Protection from water main breaks, E. coli contamination, environmental chemical spills, pesticide runoff, chlorine taste and smell, and all forms of fluoride.
