[00:00:00.823 --> 00:00:10.784]  4438.
[02:31:19.151 --> 02:31:31.001]  It doesn't matter if it's a Republican or a Democrat, government gets bigger, tyranny gets larger, and they keep empowering all these treaties and saying the EU and the World Court is the authority.
[02:31:31.041 --> 02:31:34.924]  I've got AP articles where they go, oh, we'll follow your orders.
[02:31:35.285 --> 02:31:35.545]  Yes.
[02:31:36.866 --> 02:31:37.246]  Hey, Alex?
[02:31:37.907 --> 02:31:38.287]  Yes, sir?
[02:31:38.367 --> 02:31:47.835]  And last week, the Supreme Court reversed themselves again in something that they had done less than 20 years ago, and that was that homosexual
[02:31:48.690 --> 02:32:15.952]  uh... case uh... out of texas it's one thing to reverse themselves after a hundred years or so but to reverse themselves in less than twenty years is rather significant yeah this is a conservative court uh... yes bob one of the best novels i've ever read in terms of understanding what what the constitution is all about is a book of fiction which is filled with uh... the truth
[02:32:16.510 --> 02:32:17.590]  It's called Crashmaker.
[02:32:18.411 --> 02:32:21.872]  It was written by Dr. Edwin Vieira, and it's so telling.
[02:32:23.512 --> 02:32:26.613]  I know it's a very long book, but I recommend people order it.
[02:32:26.913 --> 02:32:29.174]  Have you read Crashmaker, Red?
[02:32:29.334 --> 02:32:30.054]  No, I haven't.
[02:32:30.754 --> 02:32:32.695]  That's an unbelievable work of art.
[02:32:32.895 --> 02:32:36.316]  Actually, it's an unbelievable work of hopefulness.
[02:32:37.616 --> 02:32:44.438]  It's about an individual who gains control and gets some inside information on the Fed
[02:32:45.213 --> 02:32:51.918]  He kind of runs everything down, but he takes all that money and uses it to throw the bums out, should I say.
[02:32:52.138 --> 02:32:52.438]  All right.
[02:32:52.478 --> 02:32:53.058]  Thanks for the call.
[02:32:53.138 --> 02:32:53.799]  I appreciate it.
[02:32:54.519 --> 02:32:56.781]  Paul, where are you calling us from today?
[02:32:57.882 --> 02:32:58.002]  L.A.
[02:32:58.442 --> 02:32:58.742]  Yes, sir.
[02:32:58.782 --> 02:32:59.503]  How are you doing, sir?
[02:32:59.523 --> 02:32:59.623]  Great.
[02:32:59.903 --> 02:33:00.703]  Where are you calling from?
[02:33:01.124 --> 02:33:01.464]  Missouri.
[02:33:01.744 --> 02:33:02.164]  Go ahead.
[02:33:03.405 --> 02:33:05.667]  Brad, I want to say hi to you, too.
[02:33:06.107 --> 02:33:14.533]  I can't believe the way the – on your show, I've listened probably for three months or so, and if somebody didn't know it, they'd say,
[02:33:15.160 --> 02:33:28.134]  Oh, you're almost a madman, because it's amazing until it hits home and then somebody goes to your website that you just think, oh, is Alex for real out there, you know?
[02:33:28.415 --> 02:33:32.379]  And then once I saw your website, I was absolutely astounded.
[02:33:32.579 --> 02:33:34.081]  Hey, when I say the Patriot Act,
[02:33:34.716 --> 02:33:44.439]  Well, it's just amazing that you've got the documentation, and I think, you know, for somebody like me, like, Alex, I don't get in trouble with the police, I just don't live that kind of lifestyle, you know?
[02:33:44.699 --> 02:33:47.139]  But the way the government and the things,
[02:34:02.262 --> 02:34:05.724]  Where we're moving towards, it is absolutely frightening out age.
[02:34:06.665 --> 02:34:13.329]  And, you know, for example, I did get a speeding ticket here a couple years ago, didn't pay it, but I got stopped the other night.
[02:34:13.929 --> 02:34:14.790]  And I was surprised.
[02:34:15.650 --> 02:34:19.613]  You know, I was nice to the officer, and he said, hey, got to take you in.
[02:34:19.973 --> 02:34:21.994]  Then they asked me if they could search my vehicle.
[02:34:22.334 --> 02:34:22.795]  I said, no.
[02:34:23.155 --> 02:34:24.696]  You know, I didn't have anything in there.
[02:34:24.716 --> 02:34:25.716]  They said, fine.
[02:34:26.577 --> 02:34:31.560]  Then there was some, I think she's a lesbian cop, but that's, you know, neither here nor there.
[02:34:35.191 --> 02:34:40.295]  Well, I guarantee you they did, but they called an inventory and searched it.
[02:34:40.315 --> 02:34:42.517]  The point is, people say, well, you shouldn't speak, it's dangerous.
[02:34:42.537 --> 02:34:55.268]  The point is, I'd rather have the danger of petty things and the big danger of a big corrupt government, and I would add the caveat to that, that they ship the heroin and cocaine in and then bust down our doors looking for it.
[02:34:56.394 --> 02:35:02.137]  And since when do they have the right just to search your vehicle and where else is it going to go to?
[02:35:02.457 --> 02:35:05.899]  Well, they don't have the right to do that, Paul.
[02:35:07.300 --> 02:35:09.601]  But they're training and look, this is how it works.
[02:35:09.741 --> 02:35:17.385]  The National Seat Belt Initiative of 1998, I put it in Police State 2000, I read the thing in HAR, like a 40 page report.
[02:35:17.865 --> 02:35:25.229]  Part 3 of the plan said, this is to build hardened checkpoints so we can search vehicles, internal toll roads, we're going to have citizen
[02:35:26.184 --> 02:35:42.555]  Volunteers, but compulsory volunteers, they've now got the bill, S-89, out there helping run the checkpoints, and in the last big national seatbelt initiative, they had the volunteers out, and it says in Part 3, we're going to go ahead and search the car and find guns and drugs, they mix guns with drugs, psychologically,
[02:35:43.648 --> 02:35:44.929]  And so there's the plan.
[02:35:45.149 --> 02:35:46.891]  They call it the Amber Alert System.
[02:35:47.271 --> 02:35:48.592]  Well, I work in radio.
[02:35:48.632 --> 02:35:49.473]  It's called EAS.
[02:35:49.693 --> 02:35:50.313]  It was put in in 97.
[02:35:51.154 --> 02:35:52.515]  It's a FEMA takeover system.
[02:35:52.695 --> 02:35:56.358]  And now the billboards and radio are having anti-gun, anti-terror messages.
[02:35:56.878 --> 02:35:58.459]  You know, it's nothing to do with lost kids.
[02:35:58.879 --> 02:36:03.623]  So see, they always have an excuse so the cop feels okay and the culture accepts it.
[02:36:03.863 --> 02:36:05.884]  This is part of the brainwashing, isn't it, Red?
[02:36:06.165 --> 02:36:06.445]  Yes.
[02:36:07.385 --> 02:36:08.046]  Very much so.
[02:36:09.327 --> 02:36:11.288]  Alex, all I've got to say is just keep up the good work.
[02:36:12.702 --> 02:36:16.688]  I realize you can't do this fight alone, but the American people have to wake up.
[02:36:17.229 --> 02:36:21.115]  They absolutely have to wake up, because this is absolutely getting crazy anymore.
[02:36:21.476 --> 02:36:23.138]  I just want to commend you, Alex.
[02:36:23.378 --> 02:36:23.899]  You take care.
[02:36:24.380 --> 02:36:24.700]  Thank you.
[02:36:29.249 --> 02:36:31.130]  We're going to go to Rick and David and others that are holding.
[02:36:31.270 --> 02:36:33.652]  This is out at Reuters today and fullwares.com.
[02:36:34.112 --> 02:36:35.913]  School sued over hidden cameras.
[02:36:36.273 --> 02:36:45.740]  A Tennessee school allowed security cameras to film children undressing in locker rooms and then store the images on a computer accessible through the internet according to a lawsuit by the group of angry parents.
[02:36:46.620 --> 02:36:52.624]  The stored images of video and photos were accessed as far away as North Carolina.
[02:36:53.268 --> 02:36:58.612]  A lawsuit filed last week in federal court in Nashville seeks 4.2 million in damages.
[02:36:58.952 --> 02:36:59.732]  I misread that earlier.
[02:36:59.752 --> 02:37:00.833]  It's a four in front of the two.
[02:37:01.053 --> 02:37:02.194]  I printed it a little blurb.
[02:37:03.255 --> 02:37:09.058]  The parents contend the school system violated students' rights by putting hidden cameras in the boys' and girls' locker rooms.
[02:37:09.419 --> 02:37:15.943]  At Livington Middle School, the cameras reportedly captured students ages 10 to 14 in various stages of undress.
[02:37:16.994 --> 02:37:17.935]  Showers, you name it.
[02:37:18.376 --> 02:37:29.528]  The parents have been devastated by the conduct of the school officials, by the videotaping, by the breach of trust of attorney Mark Carlos, who represents the parents of the 16 girls and one boy.
[02:37:30.109 --> 02:37:33.813]  Chuck Gagel, lawyer for Overton County Schools, said he would not comment.
[02:37:34.560 --> 02:37:43.589]  Edutech Incorporated, the company that installed the surveillance cameras in several Overton school systems, also was named in a lawsuit officials said where the company had no comment.
[02:37:44.009 --> 02:37:49.394]  Parents learned of the cameras when a student reported a suspicious device in the school at Livingston about a hundred years ago.
[02:37:49.394 --> 02:37:49.874]  We're good to go.
[02:38:15.126 --> 02:38:20.107]  William Needham, director of Overton County Schools and the assistant principal, had been transferred to another school system.
[02:38:20.547 --> 02:38:25.709]  But this is what, now look, the Michigan Parks had put them in the bathrooms.
[02:38:26.029 --> 02:38:29.069]  In 1984, Red, cameras were in the bathrooms.
[02:38:29.109 --> 02:38:32.490]  That seemed so bizarre and unbelievable.
[02:38:32.550 --> 02:38:33.570]  Now it's passé.
[02:38:33.950 --> 02:38:36.111]  Cameras on our naked children.
[02:38:36.131 --> 02:38:39.892]  They force six-year-olds to have sexual examinations done.
[02:38:40.552 --> 02:38:44.513]  And it turned out people connected to pedophile groups.
[02:38:45.033 --> 02:38:59.222]  The Miami Herald reported last year that the people running the missing kid database for the CPS for thousands of missing kids they had were convicted pedophiles, linked it to a ring and child murder, but it's in the news one time.
[02:38:59.682 --> 02:39:02.324]  How can it get this horrible red?
[02:39:04.325 --> 02:39:07.707]  It is just absolutely so vile.
[02:39:08.148 --> 02:39:11.430]  It is so vile it just absolutely violates every
[02:39:14.526 --> 02:39:15.947]  I don't know.
[02:39:35.143 --> 02:39:36.123]  You know, exposed.
[02:39:36.283 --> 02:39:52.489]  Crime statistics show that for every one person they catch, they say ten in some cases, but that's a murder, it's one out of a hundred and twelve, I usually just round down to a hundred, and of the hundred and twelve criminal operations, they're committing crimes on a routine basis, so it's in the thousands.
[02:39:53.849 --> 02:39:54.089]  Yes.
[02:39:54.890 --> 02:39:56.930]  But they won't say if they took the cameras out, Red.
[02:39:58.411 --> 02:40:01.612]  And then they wonder why people want to take their children and homeschool them.
[02:40:02.956 --> 02:40:07.918]  And have you heard they're trying to claim that's illegal now to homeschool as the homeschoolers went all to Spelling Beach?
[02:40:08.339 --> 02:40:08.599]  Yeah.
[02:40:09.639 --> 02:40:09.839]  Right.
[02:40:11.100 --> 02:40:12.961]  The geography bees and everything else.
[02:40:13.221 --> 02:40:14.682]  They're total scumbags.
[02:40:14.882 --> 02:40:15.162]  Yeah.
[02:40:16.383 --> 02:40:29.209]  But did you see the Miami Herald article where they had 187 pedophiles in the top positions running the CPS and there's like 3,000 kids missing and they find some of them dead, others given to... I mean I can't even mention what they do to these kids.
[02:40:29.549 --> 02:40:29.729]  Yeah.
[02:40:31.064 --> 02:40:32.205]  That's the Miami Herald!
[02:40:32.245 --> 02:40:33.385]  It's not speculation!
[02:40:35.466 --> 02:40:35.606]  Hmm.
[02:40:35.886 --> 02:40:38.468]  Shouldn't that be top story every day, but instead it's one article?
[02:40:38.968 --> 02:40:41.249]  It should be top story all across the country.
[02:40:43.510 --> 02:40:43.891]  Yeah.
[02:40:44.451 --> 02:40:50.094]  Uh, Rhett, they now admit they're planning to start satellite tracking and taxation of cars, and the hardware is already in all new cars.
[02:40:50.154 --> 02:40:51.174]  That sounds fun, doesn't it?
[02:40:51.594 --> 02:40:51.794]  Yeah.
[02:40:52.915 --> 02:40:53.355]  Oh my.
[02:40:54.956 --> 02:41:00.519]  And, uh, and, and you know, uh, it's, it's just mind-boggling for the American people to
[02:41:01.435 --> 02:41:12.338]  I hear the story of 9-1-1 and how those airplanes were controlled by remote control and it wasn't the hijackers that flew those airplanes.
[02:41:12.578 --> 02:41:14.138]  They found the hijackers alive!
[02:41:14.558 --> 02:41:17.419]  Their houses and cars and credit cards paid for by the FBI.
[02:41:19.020 --> 02:41:24.561]  The CIA was running a drill that morning, Red, according to the Associated Press, of flying hijacked jets into buildings.
[02:41:25.282 --> 02:41:31.305]  He so happened to be running a drill that morning and ordered Norad to stand down, but it's all coincidental, right?
[02:41:31.905 --> 02:41:33.105]  Yeah.
[02:41:33.545 --> 02:41:34.766]  Final segment with Red Beckman.
[02:41:34.786 --> 02:41:36.367]  We'll take two final calls for him as well.
[02:41:36.407 --> 02:41:37.047]  Everybody stay there.
[02:41:39.668 --> 02:41:46.475]  Hey folks, Alex Jones here, and I'm very excited to announce the release of my bombshell documentary film, 9-1-1, The Road to Tyranny, on DVD.
[02:41:46.815 --> 02:41:48.197]  That's right folks, DVD.
[02:41:48.397 --> 02:41:50.599]  The original film was 144 minutes long.
[02:41:50.759 --> 02:41:52.821]  The DVD version is 170 minutes.
[02:41:53.122 --> 02:41:58.046]  If you want to wake up your friends and families to the truth of what happened on September 11th, this is the film for you.
[02:41:58.387 --> 02:42:02.411]  The Road to Tyranny is already sending shockwaves through Washington and across the United States.
