[00:00:00.009 --> 00:00:00.770]  We're good to go.
[04:04:06.516 --> 04:04:15.101]  And it's always centered on pro-humanity, loving everybody, not judging anybody by immutable aspects of themselves, their religion, their skin color, their hair.
[04:04:15.722 --> 04:04:18.624]  And because that is what we genuinely believe,
[04:04:19.504 --> 04:04:21.065]  They have nothing on us.
[04:04:21.165 --> 04:04:22.165]  I mean... Well, that's it.
[04:04:22.205 --> 04:04:23.205]  We're team humanity.
[04:04:23.366 --> 04:04:23.666]  Yeah.
[04:04:23.886 --> 04:04:29.048]  And so, I'm like, well, I respect my crew so they can say whatever they want because I like them.
[04:04:29.608 --> 04:04:31.088]  And I'm not going to control what they say.
[04:04:31.569 --> 04:04:34.069]  So don't claim like, oh, Jones doesn't know they're saying this.
[04:04:34.190 --> 04:04:35.170]  No, I know that.
[04:04:36.130 --> 04:04:37.051]  They say what they want.
[04:04:37.151 --> 04:04:37.751]  I say what I want.
[04:04:38.393 --> 04:04:41.495]  World peace, world peace, freedom, prosperity.
[04:04:42.195 --> 04:04:42.775]  It's possible.
[04:04:42.915 --> 04:04:44.096]  It's possible in this planet.
[04:04:44.136 --> 04:04:45.197]  That's our, that's our dream.
[04:04:45.237 --> 04:04:48.258]  That's our total dream is world peace, freedom and prosperity.
[04:04:48.358 --> 04:04:49.259]  It is possible.
[04:04:49.659 --> 04:04:50.519]  It is possible.
[04:04:51.120 --> 04:04:51.380]  All right.
[04:04:51.460 --> 04:04:51.700]  So.
[04:04:54.562 --> 04:04:56.322]  They've almost shut us down last night today.
[04:04:57.043 --> 04:04:59.364]  When I tell viewers week, this will be our last show.
[04:05:00.004 --> 04:05:02.766]  I feel really bad turning this off.
[04:05:03.911 --> 04:05:08.374]  Okay, and we'll take this and re-loop it, and they're going to... Whatever they're going to do, they're going to do.
[04:05:08.955 --> 04:05:10.195]  It's part of their fucking thing.
[04:05:11.696 --> 04:05:15.499]  But we should take a few more spaces, commenters, because I just can't turn loose right now.
[04:05:15.539 --> 04:05:16.380]  I can't die yet.
[04:05:16.540 --> 04:05:17.561]  So go ahead, more people.
[04:05:18.361 --> 04:05:18.721]  All right.
[04:05:18.901 --> 04:05:20.082]  All right, let's go to Sovereign Bra.
[04:05:20.122 --> 04:05:22.184]  Sovereign Bra, go ahead and unmute yourself and say what you got to say.
[04:05:22.204 --> 04:05:27.087]  I've been up here for two hours waiting, but... No, you've been waiting two hours.
[04:05:27.127 --> 04:05:27.668]  You're only here.
[04:05:27.728 --> 04:05:28.048]  Go ahead.
[04:05:29.611 --> 04:05:30.731]  Thank you, Alex.
[04:05:31.492 --> 04:05:32.132]  God bless you.
[04:05:32.232 --> 04:05:34.693]  The Lord says you were built for a moment like this.
[04:05:35.713 --> 04:05:38.315]  I just want to tell everyone we are in a war.
[04:05:38.615 --> 04:05:40.095]  We want to be on offense, right?
[04:05:40.515 --> 04:05:44.077]  And one of the things that we can do every day is vote with our dollar.
[04:05:44.197 --> 04:05:47.578]  Everyone wants to wait till November to vote and show them who we are.
[04:05:47.618 --> 04:05:48.919]  We can show who we are now.
[04:05:49.459 --> 04:05:51.620]  We should boycott New York with everything we have.
[04:05:52.176 --> 04:05:52.536]  I totally agree.
[04:05:52.576 --> 04:05:53.077]  Money is power.
[04:06:09.541 --> 04:06:10.162]  Exactly.
[04:06:10.482 --> 04:06:14.045]  And so we need to get truckers to stop giving duty.
[04:06:14.545 --> 04:06:16.286]  We need to, uh, what is it?
[04:06:16.567 --> 04:06:17.908]  HBO is headed to New York.
[04:06:17.988 --> 04:06:22.932]  If we all cancel our HBO subscription today, we let them know we're done with New York.
[04:06:23.332 --> 04:06:25.834]  One out of 12 people couldn't stand up for justice.
[04:06:26.334 --> 04:06:28.956]  One out of 12 people couldn't sit there and say, this is wrong.
[04:06:29.397 --> 04:06:31.018]  Sorry, you're Sodom and Gomorrah.
[04:06:31.338 --> 04:06:32.599]  You deserve to be destroyed.
[04:06:32.979 --> 04:06:35.021]  And Alex, you have a blessing on your life.
[04:06:35.161 --> 04:06:36.542]  You will not be destroyed.
[04:06:36.942 --> 04:06:39.044]  You will come back 10 times stronger and we just
[04:06:41.371 --> 04:06:42.052]  I didn't cut you off.
[04:06:42.092 --> 04:06:43.474]  You just cut off.
[04:06:43.514 --> 04:06:46.057]  Go ahead.
[04:06:46.117 --> 04:06:46.898]  He just went away.
[04:06:49.040 --> 04:06:49.541]  Put him back on?
[04:06:50.407 --> 04:06:51.968]  Hey, sorry, we're having some glitches with the space.
[04:06:51.988 --> 04:06:54.169]  We just lost.
[04:06:54.649 --> 04:06:55.430]  I didn't cut you off.
[04:06:55.890 --> 04:06:57.211]  Yeah, that was not on purpose.
[04:06:57.551 --> 04:06:58.612]  It just happened in the space.
[04:06:59.012 --> 04:07:01.053]  So let's see if we can get another speaker up.
[04:07:01.133 --> 04:07:03.194]  In the meantime, I think Z Media is trying to connect.
[04:07:03.214 --> 04:07:04.315]  We'll see if Z Media can connect.
[04:07:04.375 --> 04:07:07.056]  I just added her as a speaker.
[04:07:07.517 --> 04:07:10.779]  I'm trying to give all the InfoWars veterans an opportunity to speak.
[04:07:10.819 --> 04:07:11.899]  Go ahead, Z Media.
[04:07:11.919 --> 04:07:14.781]  Unmute yourself if you can speak and share what you have to say.
[04:07:22.600 --> 04:07:23.740]  Hi Nick, I'm not sure.
[04:07:23.760 --> 04:07:27.501]  Oh yes, sorry, my connection just cut out there.
[04:07:27.681 --> 04:07:36.384]  Alex and the team, I just want to tell you that the impact that you've made, first of all, this is absolutely devastating, but it's far from over.
[04:07:36.424 --> 04:07:47.666]  The impact that you have made around the world is far beyond just that studio, and I don't mean to minimize that studio, but it's far beyond that location.
[04:07:47.787 --> 04:07:49.407]  It is the words that you've spoken,
[04:07:49.807 --> 04:08:02.436]  Alex, you tell a story about how when God showed you what you were going to go through, it was going to be seeds that ended up leading to a huge harvest, and that's absolutely been achieved over the years.
[04:08:02.976 --> 04:08:05.878]  I personally have been impacted by you.
[04:08:06.779 --> 04:08:10.622]  You were a huge, huge part of my awakening as a teenager.
[04:08:10.702 --> 04:08:12.283]  I watched your stuff as a teenager.
[04:08:12.643 --> 04:08:20.710]  And it's the reason that I never bowed to the establishment, even when I worked in corporate, even when I was out there in the world doing what regular people do.
[04:08:20.730 --> 04:08:24.013]  I always knew and I was trying to wake people up to the new world order.
[04:08:24.033 --> 04:08:27.476]  I shared Bohemian Grove with my friends in high school, for goodness sake.
[04:08:28.997 --> 04:08:33.479]  The impact that you've made, Alex, is beyond what you see.
[04:08:33.539 --> 04:08:40.362]  Think about last year when you had the TSA whistleblowers come to you and tell you that they were going to try this on again.
[04:08:40.682 --> 04:08:45.303]  You announced it, the whole world said no, and they didn't get away with it.
[04:08:45.383 --> 04:08:46.824]  You thwarted their plans.
[04:08:46.864 --> 04:08:49.225]  How many times over the years have you done that?
[04:08:49.625 --> 04:08:57.334]  So even though, yes, this is absolutely devastating what's happening to your studio, InfoWars is far beyond just that place.
[04:08:57.434 --> 04:08:58.235]  It's all of us.
[04:08:58.415 --> 04:09:01.138]  Every single one of us is in this battle together.
[04:09:01.599 --> 04:09:04.762]  Every single one of us, you've inspired us to keep going.
[04:09:05.323 --> 04:09:06.705]  And let me just say, Alex, I've never
[04:09:07.265 --> 04:09:18.127]  I've said this, you know, publicly, but just like you and every single person that's in this fight, we get worn down, we get battered, we get beaten, and some days we are exhausted.
[04:09:18.147 --> 04:09:27.089]  I can't tell you how many times I wake up in the morning, I put on your replay, because I'm usually asleep when you're broadcasting live, I put on your replay and I'm fired up again.
[04:09:27.149 --> 04:09:29.470]  You've inspired every single one of us.
[04:09:30.090 --> 04:09:31.231]  More than you can imagine.
[04:09:31.571 --> 04:09:32.871]  And so we're not going to give up.
[04:09:32.931 --> 04:09:34.072]  We're not going to stop fighting.
[04:09:34.092 --> 04:09:37.053]  And everyone that's listening right now, Alex asked you to do something.
[04:09:37.373 --> 04:09:38.794]  I'm going to personally do the same.
[04:09:39.394 --> 04:09:46.137]  What we need to do as a global community is share the work of InfoWars over the years.
[04:09:46.597 --> 04:09:49.138]  Share the amazing documentaries.
[04:09:49.478 --> 04:09:50.239]  Keep it going.
[04:09:50.339 --> 04:09:56.942]  The biggest thing that we can do as a screw you to them right now is make InfoWars bigger than it ever has.
[04:09:57.002 --> 04:10:01.764]  Make Alex, Harrison, Owen, the whole team, make them bigger than they've ever been.
[04:10:01.844 --> 04:10:02.784]  Make them famous.
[04:10:02.985 --> 04:10:06.246]  Constantly, constantly be sharing this stuff.
[04:10:06.566 --> 04:10:10.468]  Constantly be amplifying their voices wherever they pop up next.
[04:10:10.988 --> 04:10:15.329]  And that is going to piss off the globalists more than you can imagine.
[04:10:15.349 --> 04:10:16.429]  And that's what we need to do.
[04:10:16.489 --> 04:10:17.910]  We're not going to give up.
[04:10:18.030 --> 04:10:20.230]  Our spirit is not crushed by this.
[04:10:20.250 --> 04:10:22.791]  I know your spirit is not crushed by this.
[04:10:22.871 --> 04:10:25.272]  Alex, you're probably more motivated than ever.
[04:10:25.572 --> 04:10:26.692]  And you said they want a war.
[04:10:26.732 --> 04:10:27.492]  They've got one.
[04:10:27.852 --> 04:10:30.253]  We are winning the war with the truth.
[04:10:30.313 --> 04:10:31.513]  We need to keep doing that.
[04:10:31.533 --> 04:10:36.454]  And I just want to thank you all from the bottom of my heart for the impact that you've made in my life.
[04:10:36.534 --> 04:10:38.435]  And I know that everyone here listening
[04:10:38.915 --> 04:10:39.936]  Feels the same way.
[04:10:39.976 --> 04:10:41.117]  So thank you so much.
[04:10:41.377 --> 04:10:42.939]  And I know that you'll keep fighting.
[04:10:43.159 --> 04:10:43.579]  I know you will.
[04:10:43.599 --> 04:10:44.360]  Maria, I appreciate you.
[04:10:44.380 --> 04:10:45.761]  It's just so sad.
[04:10:46.442 --> 04:10:48.944]  Because maybe we're here next week, probably not.
[04:10:48.964 --> 04:10:54.349]  It's just so crazy to be here and see the end of what we've done here.
[04:10:54.850 --> 04:10:55.690]  But you're right.
[04:10:55.750 --> 04:10:56.972]  We're going to win in the end.
[04:10:56.992 --> 04:10:58.853]  And we're in an epic moment right now.
[04:10:58.913 --> 04:11:00.054]  And I appreciate Owen.
[04:11:00.555 --> 04:11:01.976]  And I appreciate Harrison.
[04:11:02.016 --> 04:11:03.578]  I appreciate Kate Schuyser.
[04:11:03.598 --> 04:11:04.138]  I appreciate you.
[04:11:04.278 --> 04:11:04.899]  But yeah, this is...
[04:11:05.439 --> 04:11:05.900]  This is it.
[04:11:05.920 --> 04:11:06.942]  So I think we're gonna end with you.
[04:11:06.962 --> 04:11:18.742]  I really appreciate you Maria Z and we'll do as best as we can but this is a this is quite a moment in history right now and this is the enemy coming in and we're just gonna try the best job we can.
[04:11:19.281 --> 04:11:21.003]  Well, there's one thing I know about you, Alex.
[04:11:21.183 --> 04:11:27.149]  It was a few years back, you were going through something, and you were into the Frank Sinatra song, I Did It My Way.
[04:11:27.189 --> 04:11:28.651]  You played it on the air, you did it your way.
[04:11:29.031 --> 04:11:33.055]  Maybe we could even go with the more recent Fred Durst, It's My Way or The Highway.
[04:11:33.175 --> 04:11:33.896]  It's been your way.
[04:11:33.936 --> 04:11:34.857]  You've done it your way.
[04:11:34.917 --> 04:11:35.818]  You did it your way.
[04:11:36.499 --> 04:11:38.181]  And so, that's what this is.
[04:11:38.221 --> 04:11:39.182]  You did it your way.
[04:11:39.242 --> 04:11:41.003]  This is you going out in your way.
[04:11:41.784 --> 04:11:46.786]  And, you know, we were just playing that compilation there that the crew had up on the screen of some of your epic moments.
[04:11:47.606 --> 04:11:59.430]  And so I would say, you know, maybe in these final hours, these final moments of InfoWars, let's have people put up their favorite compilations, their favorite Alex compilations, their favorite InfoWars videos.
[04:11:59.450 --> 04:12:04.251]  Just flood the internet with everything that has been done here over the years.
[04:12:04.551 --> 04:12:07.412]  Every victory we've had, all the fun we've had, all the seriousness.
[04:12:07.432 --> 04:12:08.372]  It's all God, Alex.
[04:12:09.673 --> 04:12:10.213]  It's all God.
[04:12:15.393 --> 04:12:16.014]  It's all God.
[04:12:17.818 --> 04:12:22.047]  But it's all up to us now to continue on the fight.
[04:12:22.548 --> 04:12:24.231]  And I just hope people will take this.
[04:12:24.732 --> 04:12:26.075]  We should end with Frank Sinatra.
[04:12:26.809 --> 04:12:28.870]  I did it my way, but I did it God's way.
[04:12:29.490 --> 04:12:34.211]  I've literally fought these people from day one, knowing I was right.
[04:12:34.851 --> 04:12:36.451]  And it wasn't me, it was all you.
[04:12:36.871 --> 04:12:38.592]  But this is probably our last broadcast.
[04:12:39.652 --> 04:12:41.553]  And you have these demons after us.
[04:12:41.673 --> 04:12:43.833]  They're so pathetic, but it's okay.
