[00:00:00.289 --> 00:00:05.110]  From the front lines of the information war, it's Alex Jones.
[02:35:31.943 --> 02:35:37.547]  The presenter, in fact, of This Morning, which is one of the biggest shows in the entire country.
[02:35:39.085 --> 02:35:50.412]  He said it's very easy to say it's not true because it suits the state narrative and he basically said what I don't accept is mainstream media immediately slapping that down as not true when they don't know that it's not true.
[02:35:51.473 --> 02:35:55.775]  Now to be clear, I don't think that 5G towers are linked to coronavirus.
[02:35:55.795 --> 02:35:59.838]  They may be linked to a number of other health complaints, probably not coronavirus.
[02:36:00.378 --> 02:36:01.259]  What's interesting
[02:36:02.347 --> 02:36:12.049]  Is the very fact that the media is editorializing by saying these ridiculous conspiracy theories about 5G, they're dangerous, we need to shut them down.
[02:36:12.489 --> 02:36:15.929]  Because people don't trust the media to such a great extent.
[02:36:16.389 --> 02:36:23.591]  The fact that the media is putting that in their articles, in their news clips, makes people believe the conspiracy theory more.
[02:36:25.031 --> 02:36:31.752]  For example, Sky News headline, coronavirus attacks on 5G mobile masks surge over Easter weekend.
[02:36:32.415 --> 02:36:39.059]  Attacks on mobile mass surged over the Easter weekend with a further 20 suspected arson cases being reported.
[02:36:40.160 --> 02:36:40.660]  Then listen.
[02:36:41.661 --> 02:36:51.646]  It says the attacks come as a deeply flawed and scientifically ignorant conspiracy theory is spreading linking the deployment of 5G antennas to the COVID-19 outbreak.
[02:36:51.987 --> 02:36:53.568]  That's not a news report.
[02:36:54.308 --> 02:36:55.829]  That's editorialising.
[02:36:56.529 --> 02:37:00.672]  So because the media, and it's a similar situation in the US, but because the media in the UK
[02:37:01.548 --> 02:37:06.169]  is not a trusted institution, hasn't been a trusted institution for so long.
[02:37:06.969 --> 02:37:15.771]  The fact that they editorialize and say these horrible, dangerous, ignorant conspiracy theories and put that in their articles, there's such little trust for them.
[02:37:16.432 --> 02:37:19.492]  That makes people believe the conspiracy even more.
[02:37:20.633 --> 02:37:30.155]  So the more the media talks about this, the more videos YouTube deletes on this, like they did with the David Icke interview, the more they claim that this is
[02:37:31.084 --> 02:37:31.564]  BS.
[02:37:32.505 --> 02:37:37.988]  The more 5G towers are going to be attacked because people hate the media and don't trust the media.
[02:37:38.748 --> 02:37:42.610]  In fact, I've got this poll up from YouGov.
[02:37:43.091 --> 02:37:44.631]  Do Britons trust the press?
[02:37:44.651 --> 02:37:53.996]  It says less than half of Britons, 44%, now say they trust the institution to tell the truth despite its public charter to remain politically neutral.
[02:37:54.397 --> 02:37:55.637]  Talking about the BBC.
[02:37:56.318 --> 02:38:00.460]  And again, this holds true generally for the other mainstream news channels.
[02:38:01.809 --> 02:38:15.718]  So if the media wants to stop people from attacking 5G towers, probably best to stop reporting on these conspiracy theories about the link between coronavirus and 5G, because they don't trust you.
[02:38:16.278 --> 02:38:24.884]  When you say it's debunked, people then believe it, because you have such little authority remaining, because you've lied about so many other things.
[02:38:25.704 --> 02:38:26.825]  By the way, the reason this
[02:38:28.044 --> 02:38:37.731]  Eamon Holmes guy is talking about it is because he's friends with David Icke, who basically started the conspiracy theory, if you want to call it that, back a few weeks ago.
[02:38:37.791 --> 02:38:46.918]  In fact, there was a broadcast of one of his interviews on London Real, which is another semi-mainstream television channel in the United Kingdom.
[02:38:46.978 --> 02:38:52.422]  That's now being investigated by Ofcom, and there's going to be further punishment for that.
[02:38:52.502 --> 02:38:56.145]  So this story is just going to drag on, and more 5G towers are going to get attacked.
[02:38:57.003 --> 02:39:08.671]  Not because people, not because the conspiracy theory is true, but because the media is so distrusted, and they continue to talk about it, that people believe the opposite.
[02:39:08.771 --> 02:39:10.532]  Very interesting social phenomenon.
[02:39:12.314 --> 02:39:20.059]  Meanwhile, Chinese spokesman that blamed US Army for coronavirus calls WHO objective and just.
[02:39:20.139 --> 02:39:24.322]  I'm going to get into this after the break, because the WHO has come out
[02:39:24.841 --> 02:39:29.925]  with a new list of provisions that need to be in place before life gets back to normal.
[02:39:30.245 --> 02:39:39.112]  But then they say basically life is never going to get back to normal and that people need to be re-educated into the new way of doing things.
[02:39:39.172 --> 02:39:40.553]  What is the new way of doing things?
[02:39:40.593 --> 02:39:47.138]  Well, it could be a government app on your phone which tracks your location to protect other people from coronavirus.
[02:39:47.218 --> 02:39:48.119]  It could be the vaccine.
[02:39:48.179 --> 02:39:49.300]  Is that going to be mandatory?
[02:39:50.658 --> 02:39:52.278]  Is it going to be the chip?
[02:39:52.418 --> 02:39:54.419]  Is that eventually going to be mandatory?
[02:39:54.459 --> 02:39:56.679]  We'll talk about that and other news stories on the other side.
[02:39:57.379 --> 02:39:58.880]  Breaking news at summit.news.
[02:39:58.920 --> 02:39:59.540]  Don't go away.
[02:39:59.820 --> 02:40:00.500]  We'll be right back.
[02:40:00.520 --> 02:40:09.222]  I'm going to get to what the WHO is saying is the new norm and how Americans and everyone across the world will need to adapt to that new norm.
[02:40:09.282 --> 02:40:13.523]  First, I want to tell you about the great products available at infowarsstore.com.
[02:40:14.406 --> 02:40:20.128]  Where we now have Vitamin Mineral Fusion back in stock at a whopping 50% discount.
[02:40:20.548 --> 02:40:23.769]  This is the platinum standard of advanced multivitamin formulations.
[02:40:24.310 --> 02:40:30.232]  Start giving your body the essential vitamins, minerals, amino acids and other beneficial compounds that it needs for optimum health.
[02:40:30.992 --> 02:40:31.692]  You get it right now.
[02:40:31.712 --> 02:40:37.354]  You can read the extremely positive reviews, independent reviews, 4.8 out of 5 score, 96%.
[02:40:39.870 --> 02:40:44.613]  Reviews at infowarsstore.com for Vitamin Mineral Fusion Massive 50% off.
[02:40:44.653 --> 02:40:50.437]  You also get a 10% subscription discount with the auto ship and then you don't have to keep remembering to reorder it.
[02:40:50.957 --> 02:40:55.541]  We also have a number of other great products including Turbo Force again at discount.
[02:40:56.421 --> 02:41:00.024]  The ultimate fish oil bodies and a whole host more.
[02:41:00.404 --> 02:41:02.185]  Please support this network.
[02:41:02.225 --> 02:41:09.470]  You can see how they've come after us to an even greater degree in the past month, which is why we need your support more than ever by getting the products
[02:41:10.234 --> 02:41:15.678]  at InfoWarsStore.com, where we also have back in stock Winter Sun Plus.
[02:41:15.738 --> 02:41:25.005]  And given that we're not allowed to go outside that much anymore, maybe it's time to stock up on some of that Vitamin D. InfoWarsStore.com.
[02:41:25.065 --> 02:41:27.107]  Please go there and support us today.
[02:41:28.668 --> 02:41:36.714]  Now, the WHO has published a list of six criteria for countries to consider when lifting the lockdown.
[02:41:37.913 --> 02:41:45.676]  Number six is that communities are fully educated and engaged and empowered to adjust to the new norm.
[02:41:45.896 --> 02:41:46.876]  What is the new norm?
[02:41:46.936 --> 02:41:55.500]  Well, CBS Miami reports Florida Surgeon General coronavirus could force residents to continue social distancing for a year.
[02:41:56.460 --> 02:42:01.922]  State's top public health officer said Florida residents could be social distancing and wearing facial coverings for a year.
[02:42:02.628 --> 02:42:07.672]  It says, until we get a vaccine, which is a while off, this is going to be our new normal.
[02:42:07.732 --> 02:42:14.256]  So again, when they talk about opening things up, it isn't really going to happen that quickly from what they're saying.
[02:42:15.397 --> 02:42:25.524]  CNN, a new study from Harvard researchers published today in the journal Science, finds that prolonged or intermittent social distancing may be necessary into 2022.
[02:42:26.525 --> 02:42:29.567]  Harvard researchers say under current critical care capacities,
[02:42:30.145 --> 02:42:40.070]  The overall duration of the COVID epidemic could last into 2022, requiring social distancing measures to be in place between 25% and 75% of that time.
[02:42:40.470 --> 02:42:47.953]  So again, it's this whole idea of intermittent and they can just roll it back in at any point they like.
[02:42:48.533 --> 02:42:54.436]  Do you think that may be exploited for political purposes, especially as we come up to a presidential election?
[02:42:54.796 --> 02:42:56.157]  Yes, I think it probably will.
[02:42:57.205 --> 02:43:07.650]  Meanwhile, Breitbart reports unfathomable Australia hits WHO support for China wet markets and coronavirus epicenter.
[02:43:08.090 --> 02:43:13.073]  The WHO has literally come out and said that it supports keeping these wet markets open.
[02:43:13.493 --> 02:43:16.074]  Now if you believe it came from the wet market,
[02:43:16.778 --> 02:43:17.619]  Then fair enough.
[02:43:18.079 --> 02:43:34.555]  It's interesting, isn't it, how they've made this narrative that if you say it came from the wet market, if you say these disgusting places, unhygienic, dangerous places need to be closed down, if you say that eating bats is disgusting, you're called racist, you're called a bigot,
[02:43:35.868 --> 02:43:38.429]  But then if you say, oh, OK, then leave that.
[02:43:38.549 --> 02:43:51.417]  Let's say it came from a certain lab located in Wuhan, given that the bat that this coronavirus supposedly came from was the horseshoe bat, which they say was never even sold in the Wuhan meat market.
[02:43:51.777 --> 02:43:54.638]  No, you can't say that either, because that's a dangerous conspiracy theory.
