[00:00:00.289 --> 00:00:05.811]  From the front lines of the Information War, it's Alex Jones.
[02:37:37.285 --> 02:37:44.448]  And if you go back to our Trends Journal, the trend alert we sent out last September, September 6th to be exact,
[02:37:46.263 --> 02:37:48.765]  The gold bull run has begun.
[02:37:48.865 --> 02:37:51.847]  Gold is at one thousand three hundred and thirty two dollars an ounce.
[02:37:52.367 --> 02:37:57.530]  As I mentioned right now, it's above one thousand five hundred and seventy dollars an ounce.
[02:37:58.111 --> 02:38:00.812]  This is telling you what's going on around the world.
[02:38:02.553 --> 02:38:02.613]  And.
[02:38:03.894 --> 02:38:05.535]  It's a shaky situation.
[02:38:07.757 --> 02:38:11.459]  You're going to start seeing auto sales going, auto sales have been tanking.
[02:38:11.906 --> 02:38:13.466]  They've been going down all around the world.
[02:38:13.746 --> 02:38:16.427]  That's a big indicator before the coronavirus.
[02:38:18.347 --> 02:38:20.108]  Way before the coronavirus.
[02:38:20.728 --> 02:38:32.410]  In China, in India, in Europe, and in the United States, sales are going down because autos are the second thing you buy after you could afford buying a house and your rent.
[02:38:33.451 --> 02:38:35.971]  You buy a car and you can't afford it right now.
[02:38:36.431 --> 02:38:40.292]  This is a very important indicator of what's going on
[02:38:40.981 --> 02:38:42.082]  And what to watch out for.
[02:38:43.522 --> 02:38:45.743]  So, we have a global slowdown.
[02:38:46.564 --> 02:38:48.945]  The coronavirus is going to make it much worse.
[02:38:50.426 --> 02:38:53.327]  And, is war tensions heating up?
[02:38:54.488 --> 02:38:55.349]  Where are they heating up?
[02:38:56.089 --> 02:39:06.915]  They're not only heating up more, as we see it, over in the Middle East, but also in Venezuela.
[02:39:08.135 --> 02:39:09.516]  And, not happy about
[02:39:09.989 --> 02:39:11.689]  Some things that are going on there.
[02:39:11.709 --> 02:39:14.670]  And we're going to talk more about it when we come back.
[02:39:15.550 --> 02:39:17.651]  Because people better prepare for the worst.
[02:39:18.271 --> 02:39:20.471]  If the worst doesn't happen, you didn't lose anything.
[02:39:21.472 --> 02:39:23.152]  If you don't prepare, you could lose everything.
[02:39:23.532 --> 02:39:24.292]  We'll be right back.
[02:39:25.673 --> 02:39:26.553]  Hello, hello.
[02:39:26.753 --> 02:39:28.873]  Great being on the Alex Jones Show.
[02:39:28.893 --> 02:39:33.454]  I remember when I was just reading to you about all this pollution in the water.
[02:39:34.214 --> 02:39:36.575]  And again, why it's important for you to consider
[02:39:37.472 --> 02:39:45.618]  Getting equipment and what you need to protect yourself and your family from all the poisons that they're pumping into our system.
[02:39:45.658 --> 02:39:50.621]  And of course, InfoWars has a lot of those products that can help you survive.
[02:39:50.641 --> 02:39:55.885]  I was talking, first of all, about the slowdown in the global economy.
[02:39:56.806 --> 02:40:04.111]  And again, this precedes what's going on with coronavirus.
[02:40:05.094 --> 02:40:09.015]  The last quarter of 2019, you know what the growth in Europe was?
[02:40:09.035 --> 02:40:09.015]  0.1%.
[02:40:12.916 --> 02:40:14.436]  Like, how about no growth at all?
[02:40:15.336 --> 02:40:17.757]  So now the news, Mnuchin and Lagarde.
[02:40:17.817 --> 02:40:19.297]  Mnuchin, of course, is our U.S.
[02:40:19.317 --> 02:40:19.917]  Secretary.
[02:40:19.937 --> 02:40:23.678]  And Lagarde is the head of the European Central Bank.
[02:40:24.098 --> 02:40:27.839]  Used to be the head of the International Mafia, excuse me, Monetary Fund.
[02:40:28.659 --> 02:40:33.060]  And now they moved her to another criminal group over there.
[02:40:34.019 --> 02:40:34.219]  U.S.
[02:40:34.259 --> 02:40:37.342]  Secretary of State Steven Mnuchin warned the U.S.
[02:40:37.402 --> 02:40:48.211]  economy would probably not reach 3% growth rate this year, predicted by the Trump administration, citing Boeing's 737 Maxwell's and coronavirus outbreak.
[02:40:48.731 --> 02:40:49.452]  That's B.S.
[02:40:50.073 --> 02:40:53.135]  There's nothing to do with Boeing, nothing to do with coronavirus.
[02:40:53.495 --> 02:40:54.797]  It's a global slowdown.
[02:40:55.137 --> 02:41:01.402]  We only saw 2.3% growth last year and had nothing to do with coronavirus.
[02:41:02.183 --> 02:41:02.343]  So.
[02:41:03.752 --> 02:41:28.224]  I want to pick up just a little bit where Mr. Bonds was speaking before I got on, and he did a wonderful job there in showing the criminal democrats, or both parties to me, repulsive kids and democrats, how they're rigging the election trying to bring down Sanders and put in that CIA boy, Buttigieg, or whatever his name is, Buddha this, Buddha that, you know, who knows.
[02:41:28.925 --> 02:41:31.546]  But, but, but, but, the
[02:41:33.564 --> 02:41:41.047]  I like reading the news after this stuff comes out after the election in Iowa.
[02:41:41.427 --> 02:41:46.469]  And it's very important too, because Iowa used to be a big thing, you know, the Iowa vote.
[02:41:46.569 --> 02:41:47.709]  Oh, now who's ever going to win?
[02:41:47.729 --> 02:41:48.689]  That one's going to be next.
[02:41:49.890 --> 02:41:51.910]  How Iowa got away from Biden.
[02:41:51.951 --> 02:41:56.912]  Big story here in the Wall Street Journal.
[02:41:59.253 --> 02:42:01.714]  How Iowa got away from Biden.
[02:42:02.998 --> 02:42:05.160]  How could anything stay with Biden?
[02:42:05.180 --> 02:42:07.182]  The guy's a crazy, stupid loser.
[02:42:07.842 --> 02:42:12.786]  An arrogant boy who's been sucking off the public you-know-what his entire life.
[02:42:14.768 --> 02:42:16.069]  Never worked a day in his life.
[02:42:18.872 --> 02:42:19.292]  Arrogant.
[02:42:20.113 --> 02:42:27.359]  Oh, and he gave his boy, Hunter Thompson, all those, Hunter Thompson, excuse me, Mr. Thompson, for being disrespectful.
[02:42:27.839 --> 02:42:28.600]  Hunter Biden.
[02:42:29.748 --> 02:42:32.290]  He got that gig in Ukraine.
[02:42:32.710 --> 02:42:34.312]  Can't speak a word of the lingo.
[02:42:35.272 --> 02:42:44.259]  Doesn't know anything about the energy business, but he got, what, $50,000 a month to sit on the board of directors of Burisma Energy.
[02:42:45.260 --> 02:42:46.981]  So anyway, how did Biden lose?
[02:42:47.601 --> 02:42:49.142]  Then again, another one.
[02:42:49.623 --> 02:42:52.465]  Bloomberg boosts spending and staffing.
[02:42:54.106 --> 02:42:54.526]  B.S.
[02:42:54.606 --> 02:42:55.247]  Bloomberg
[02:42:55.970 --> 02:43:02.653]  Has spent over 300 million dollars already.
[02:43:04.594 --> 02:43:13.318]  So when people talk about the great democracy of America saving, you gotta be in it to win it.
[02:43:14.058 --> 02:43:16.640]  And to be in it, you gotta have a lot of dough these days.
[02:43:16.760 --> 02:43:23.663]  Or you gotta be a shill like Butter Gig, who's being propped up, the deep state boy.
[02:43:26.567 --> 02:43:28.547]  You or I want to run, we go nowhere.
[02:43:28.567 --> 02:43:40.010]  And that other guy, that other Democratic guy, who was Cyver, Steve, or whatever his name is, another multi-multi-millionaire, billionaire guy.
[02:43:40.030 --> 02:43:42.950]  So the whole game is rigged.
[02:43:44.771 --> 02:43:47.951]  And then this one over here, another funny story to me.
[02:43:49.132 --> 02:43:53.312]  Shaken by Trump's acquittal, Democrats ask, what do we do next?
[02:43:53.332 --> 02:43:55.713]  What do you mean, what do you do next?
[02:43:57.486 --> 02:43:58.466]  It's a freak show.
[02:44:01.267 --> 02:44:03.308]  Bunch of disgusting human beings running.
[02:44:06.088 --> 02:44:06.928]  Bernie Sanders.
[02:44:06.989 --> 02:44:07.889]  Two-faced Bernie.
[02:44:07.909 --> 02:44:10.089]  You know the guy that never worked a day in his life either.
[02:44:10.469 --> 02:44:11.690]  Playing Mr. Important.
[02:44:11.970 --> 02:44:16.531]  Flip-flopping back and forth when, you know, it appeals to him to do it.
[02:44:16.991 --> 02:44:17.971]  You know, to get the votes.
[02:44:19.432 --> 02:44:23.813]  This guy supported, you know, I voted against the Iraq War.
[02:44:26.294 --> 02:44:27.894]  Yeah, you voted against the Iraq War.
[02:44:28.595 --> 02:44:41.138]  You voted when you were a congressman to support murderous Bill Clinton sanctions on Iraq that killed over 500,000 Iraqi children under the age of five.
[02:44:42.159 --> 02:44:44.960]  And you remember Madeleine Not All That Bright?
[02:44:45.640 --> 02:44:52.142]  Yeah, our UN ambassador to the United Nations telling Leslie Stahl on 60 Minutes,
[02:44:53.126 --> 02:44:59.230]  If the price of the death of 500,000 Iraqi children under the age of five was worth the sanctions?
[02:44:59.630 --> 02:45:02.012]  And she said, yes, it was.
[02:45:03.313 --> 02:45:04.013]  Funny story.
[02:45:05.294 --> 02:45:11.638]  I did a gig on the QE2 back in 2002, and I was the second day keynote speaker.
[02:45:11.698 --> 02:45:12.619]  She was the first.
[02:45:13.459 --> 02:45:14.080]  What a trip.
[02:45:15.420 --> 02:45:16.921]  15 minute introduction with her.
[02:45:18.182 --> 02:45:18.622]  15 minutes.
[02:45:19.843 --> 02:45:20.844]  It went on and on.
[02:45:21.854 --> 02:45:24.535]  She looked like the Queen of Tarts, all dressed up in red.
[02:45:26.115 --> 02:45:39.178]  Next day they introduced me, Mr. Salenti, you know, author of Trends, Trend Tracking, Far Better Than Megatrends, Trends 2000, international best-selling book, publisher of the Trends Journal magazine, world leader in trend forecasting, blah, blah, blah.
[02:45:39.598 --> 02:45:46.099]  So the guy after, you know, these are all top marketing executives from around the world.
[02:45:46.179 --> 02:45:47.880]  It was a cruise we went on in the QE2.
[02:45:50.475 --> 02:45:52.597]  And I'm the second, next day, the keynote speaker.
[02:45:53.357 --> 02:45:55.479]  And I said, thank you very much for that introduction.
[02:45:56.319 --> 02:45:59.802]  I said, however, after hearing Ms.
[02:46:00.302 --> 02:46:04.345]  Albright's introduction, I said, I feel like I was shortchanged.
[02:46:04.905 --> 02:46:06.827]  And the crowd broke up laughing.
[02:46:07.387 --> 02:46:18.415]  And I said, because they went on, Madeleine Albright grew up in Czechoslovakia, now the Czech Republic, she had honors in this, her father did that, her mother did this, she went to this school, that school, honors in this, honors in that, honors in this, honors in that.
[02:46:18.871 --> 02:46:27.674]  And so what you also failed to mention is that I went to PS 76 and graduated without honors, you know, so I brought down the house.
[02:46:27.714 --> 02:46:30.315]  But anyway, Madeleine Albright, not all that bright.
[02:46:30.755 --> 02:46:32.676]  Bernie Sanders, just BS Bernie.
[02:46:32.876 --> 02:46:35.757]  He'll say what he needs to say to do what he wants to do to get elected.
[02:46:36.257 --> 02:46:42.979]  Anybody that would waste their life spending all this time running for a campaign to me is out of their damn minds.
[02:46:44.520 --> 02:46:45.540]  They're crazy.
[02:46:46.001 --> 02:46:47.261]  They want power!
[02:46:47.281 --> 02:46:48.142]  They want to run!
[02:46:48.642 --> 02:46:49.882]  Eisenhower said it.
[02:46:50.322 --> 02:46:53.763]  Five-star General, Supreme Commander of the Allied Forces.
[02:46:55.823 --> 02:47:09.487]  Two-term President, who also warned us about the military-industrial complex robbing us of the genius of the scientists, sweat of the laborers, and the future of the children, which he was 100% right on, because the military-industrial complex has taken over.
