[00:00:00.289 --> 00:00:05.193]  From the front lines of the information war, it's Alex Jones.
[02:47:29.733 --> 02:47:47.451]  And we think it's just one issue over here in the corner when in fact it is an issue where the thread of truth that it involves underlies everything we're supposed to be as a people and therefore everything we must be respected in as persons.
[02:47:47.952 --> 02:47:48.292]  Get that?
[02:47:49.854 --> 02:47:52.697]  We need to start seeing these things in their right context.
[02:47:53.464 --> 02:48:19.007]  If we keep allowing ourselves to pretend that they're just isolated points of light or darkness here or there or otherwhere, then we're shredding the foundations of our way of life and we're shredding the fabric in our character and in fact for our claim and ability to maintain this way of life.
[02:48:19.662 --> 02:48:38.890]  Which invites people who are willing to listen to the information of righteousness within them to participate in the key decisions that determine not only their individual destiny, but the destiny of their whole family, community, nation, even world.
[02:48:40.750 --> 02:48:42.471]  That's at the heart of our citizenship.
[02:48:44.106 --> 02:48:53.929]  Well, I hope that that makes some sense to you and that you'll notice it as we go through various issues, if I get a chance to share time with you in the future.
[02:48:54.789 --> 02:48:57.110]  And it's somewhere always in the back of my mind.
[02:48:57.770 --> 02:49:02.211]  And I guess it's because, given my background, I had to wrestle with this a lot.
[02:49:03.151 --> 02:49:12.554]  And at the end of the day, I came to love my country, the United States of America, not because it had done everything right and people were always wonderful to me or in general.
[02:49:14.011 --> 02:49:37.883]  But because people time and again finally decided that the ideas of common humanity that respect our individual responsibility to God, to respect the meaning of human life, not just its physical necessities and attributes and consequences, that that's common ground for us.
[02:49:38.963 --> 02:49:41.605]  And it's common ground that I think is more than worthwhile.
[02:49:42.509 --> 02:49:51.434]  It's common ground that deserves the sacrifice of life that so many Americans have made in the name of liberty.
[02:49:52.214 --> 02:50:11.885]  Not as the freedom to do what you please, but as the freedom to please God by doing in righteousness what upholds the meaning of life, the respect for the wholesomeness of life in individuals and in the community we can build together.
[02:50:12.677 --> 02:50:15.220]  When we respect that ground or foundation.
[02:50:16.701 --> 02:50:17.122]  You see that?
[02:50:18.383 --> 02:50:19.144]  Well, I hope you do.
[02:50:19.644 --> 02:50:22.447]  And I'll keep trying to get more and more people to see it.
[02:50:22.487 --> 02:50:24.449]  That's all I've been about for the last little while.
[02:50:24.850 --> 02:50:33.319]  And it's all I'll be about, I think, as I get closer and closer to the time when I get a little rest, hopefully, in God.
[02:50:33.579 --> 02:50:35.241]  And because I
[02:50:35.686 --> 02:50:38.327]  I think that over time you learn, you gotta walk that walk.
[02:50:38.647 --> 02:50:43.828]  It's better for others, and it probably will turn out to be overall better for me, better for everybody.
[02:50:44.548 --> 02:50:47.689]  Well, anyway, War Room with Owen Schroyer is next.
[02:50:48.249 --> 02:50:53.070]  Alex and Owen, by the way, are live at CPAC tonight, so that should be exciting.
[02:50:53.830 --> 02:50:55.551]  And I will be back tomorrow.
[02:50:55.951 --> 02:50:57.371]  So, take care until then.
[02:51:10.578 --> 02:51:14.343]  Now it's easier than ever to have Band.Video on your iPhone.
[02:51:14.884 --> 02:51:18.128]  Simply go to Band.Video with your Safari browser.
[02:51:18.369 --> 02:51:21.052]  Then you click the Share button at the bottom of the screen.
[02:51:21.653 --> 02:51:24.537]  When the menu comes up, you simply click Add to Home Screen.
[02:51:25.198 --> 02:51:26.860]  It will then ask you to name the app.
[02:51:27.421 --> 02:51:28.901]  I suggest BAN.VIDEO.
[02:51:29.522 --> 02:51:34.623]  You will now have BAN.VIDEO app on your home screen, despite the fact that Tim Cook tried to stop it.
[02:51:34.983 --> 02:51:42.925]  The globalists think you're lazy, but by taking a little bit of action, you can override them, have the app, and then tell others about it so they can get the app.
[02:51:43.465 --> 02:51:49.847]  So it's up to you whether you want to defy big tech and click the share buttons below on your email, on Facebook, on Twitter, on YouTube.
[02:51:50.167 --> 02:51:52.968]  However you want, be sure and share BAN.VIDEO.
[02:52:00.990 --> 02:52:04.372]  By the way, when you see his shows on RT, BBC, Al Jazeera.
[02:52:04.432 --> 02:52:04.693]  Yeah.
[02:52:04.813 --> 02:52:05.773]  It's so professional.
[02:52:06.093 --> 02:52:06.574]  Totally.
[02:52:06.774 --> 02:52:08.255]  He comes on the show to misbehave.
[02:52:08.275 --> 02:52:09.396]  I like this show.
[02:52:09.976 --> 02:52:11.977]  By the way, we were having a little... Because it's weird.
[02:52:12.037 --> 02:52:12.418]  It's Austin.
[02:52:12.838 --> 02:52:13.338]  Keep it weird.
[02:52:13.498 --> 02:52:14.419]  Keep it weird, Austin.
[02:52:14.459 --> 02:52:15.840]  That's the brand from Austin.
[02:52:16.360 --> 02:52:16.961]  What's going on?
[02:52:17.421 --> 02:52:19.662]  Oh, don't bring out the .50 caliber again.
[02:52:19.703 --> 02:52:20.063]  No!
[02:52:20.423 --> 02:52:21.043]  Don't do it!
[02:52:21.564 --> 02:52:26.127]  I was just trying to... Just because you didn't buy Bitcoin at a dollar!
[02:52:26.387 --> 02:52:27.268]  Don't blame me!
[02:52:27.648 --> 02:52:29.789]  I begged you to buy Bitcoin at a dollar!
[02:52:30.009 --> 02:52:30.630]  And you said no!
[02:52:31.310 --> 02:52:34.111]  I have the guns, and you don't have anything.
[02:52:34.171 --> 02:52:39.272]  I have Super Silver Toothpaste, which is as powerful as all your weaponry in fighting the battle against cavities.
[02:52:39.312 --> 02:52:42.072]  Super Silver Toothpaste, and it looks really cool.
[02:52:42.392 --> 02:52:47.694]  And if you use it, a lot of women will stop you on the street and say, hi, I'd like to marry you.
[02:52:47.714 --> 02:52:50.154]  Super Silver Toothpaste, it's for winners.
[02:52:50.834 --> 02:52:54.675]  Available at Infowarsstore.com, still at 50% off, ladies and gentlemen.
[02:52:54.955 --> 02:52:55.776]  50% off!
[02:52:55.856 --> 02:52:57.117]  That's an incredible deal!
[02:52:57.497 --> 02:52:59.679]  You're pointing those Nerf guns at my tongue.
[02:52:59.699 --> 02:53:01.780]  You know what that means?
[02:53:02.801 --> 02:53:03.762]  One wrong move, buddy.
[02:53:03.902 --> 02:53:04.503]  One wrong move.
[02:53:05.383 --> 02:53:05.623]  Wow.
[02:53:06.044 --> 02:53:06.584]  That's power.
[02:53:06.844 --> 02:53:07.145]  See that?
[02:53:07.985 --> 02:53:08.866]  That is power.
[02:53:10.007 --> 02:53:10.267]  See that?
[02:53:10.527 --> 02:53:11.188]  That's awesome.
[02:53:11.228 --> 02:53:11.768]  Right in the limbs.
[02:53:11.948 --> 02:53:12.709]  One wrong move.
[02:53:13.610 --> 02:53:14.530]  Ultimate fish oil.
[02:53:14.570 --> 02:53:15.691]  You actually live in America.
[02:53:16.031 --> 02:53:17.693]  The citizens have guns as well as the government.
[02:53:17.713 --> 02:53:19.014]  Reduce your cholesterol levels.
[02:53:19.034 --> 02:53:19.374]  Here you go.
[02:53:19.714 --> 02:53:20.015]  Quickly.
[02:53:20.768 --> 02:53:21.729]  And that's what you need, isn't it?
[02:53:21.889 --> 02:53:22.650]  Super fish oil.
[02:53:22.830 --> 02:53:28.075]  Why sit down to a plate of 50 pounds of cod when you can just pop one of these tablets and get the same benefit?
[02:53:28.215 --> 02:53:29.437]  It's ultimate fish oil.
[02:53:29.517 --> 02:53:38.125]  Rachel Maddow is Nancy Pelosi's intimate partner, and when they get down with some ultimate fish oil, it's a beautiful thing.
[02:53:38.145 --> 02:53:40.728]  And not even AOC can stay away from that union.
[02:53:40.908 --> 02:53:42.890]  It's a threesome of socialism.
[02:53:43.831 --> 02:53:46.394]  You know, I just want to say that, you know... Stop it!
[02:53:46.474 --> 02:53:50.198]  This fish oil product is great, but when I was a kid, you know, we just sniffed blue.
[02:53:50.438 --> 02:53:52.720]  You know, that was the 15th century.
[02:53:52.760 --> 02:53:53.521]  And look what it did to you!
[02:53:53.641 --> 02:53:54.662]  I mean, and it worked, right?
[02:53:54.702 --> 02:53:56.324]  I mean, I didn't have any ill effects.
[02:53:59.824 --> 02:54:03.086]  Unwind with Emmerich's Essentials Natural Herbal Body Wash.
[02:54:03.387 --> 02:54:07.449]  Pure, unscented, and organically formulated for the most sensitive skin.
[02:54:07.850 --> 02:54:12.232]  Gently cleanse this, leaving you silky smooth, soft, and glowing.
[02:54:12.973 --> 02:54:15.715]  Experience the difference with Emmerich's Essentials.
[02:54:16.315 --> 02:54:24.281]  Feel cleaner, healthier, and refreshed with this exquisite herbal body wash designed to elevate you throughout the day.
[02:54:25.081 --> 02:54:31.744]  Naturally crafted with the finest botanicals, this unscented body wash is certified made with organic oils.
[02:54:32.424 --> 02:54:41.347]  Unlike other skincare products that claim to be organic but are not, this product is certified organic, free from harsh chemicals that can irritate the skin.
[02:54:42.087 --> 02:54:46.929]  Enhance your bathing experience today with Emerge Essentials Natural Herbal Body Wash.
[02:54:47.389 --> 02:54:49.930]  Let Mother Nature caress your blemishes away.
[02:54:50.691 --> 02:54:53.652]  Reward yourself with a soothing, pleasant experience.
[02:54:54.492 --> 02:54:57.135]  Available at InfowarsStore.com
