[00:00:00.149 --> 00:00:00.852]  Yeah.
[03:45:28.512 --> 03:45:28.853]  Okay?
[03:45:29.453 --> 03:45:30.354]  And that's what's happened.
[03:45:30.835 --> 03:45:32.177]  We need to get back to the Bible.
[03:45:33.100 --> 03:45:37.903]  Yeah, they change things to suit themselves at that particular time in history.
[03:45:38.223 --> 03:45:41.005]  Thank you for that call, Douglas, and send me some information on your case.
[03:45:41.846 --> 03:45:46.329]  Anybody can email me your tips out there, robd, r-o-b-d, at infowars.com.
[03:45:46.349 --> 03:45:47.750]  Put, hey, Rob, in the subject line.
[03:45:47.810 --> 03:45:50.431]  I do read 90% of my emails.
[03:45:50.471 --> 03:45:55.455]  I do get a ton of them, and I can't always reply to you out there, but I do look at your links.
[03:45:55.595 --> 03:45:58.637]  I look at everything, and I want to go to one more of these
[03:46:00.738 --> 03:46:01.258]  Contest.
[03:46:01.278 --> 03:46:05.580]  This is Hillary Clinton supporter DestroysInfoWars.com.
[03:46:05.620 --> 03:46:08.681]  This one's about, it's right, it's 4 minutes 59 seconds.
[03:46:08.701 --> 03:46:10.182]  So right under that 5 minute mark.
[03:46:10.802 --> 03:46:12.523]  And this guy does some great stuff.
[03:46:12.543 --> 03:46:13.863]  We've played his videos in the past.
[03:46:13.923 --> 03:46:15.404]  It's no more news.
[03:46:16.164 --> 03:46:16.524]  Which is, no.
[03:46:17.004 --> 03:46:17.784]  K-N-O-W.
[03:46:17.884 --> 03:46:18.405]  No more.
[03:46:18.985 --> 03:46:20.185]  And that's what we all need to do.
[03:46:20.245 --> 03:46:23.126]  And it's kind of what our caller just alluded to back there.
[03:46:23.166 --> 03:46:24.346]  We have to know more.
[03:46:24.426 --> 03:46:30.467]  And you know, you suddenly are awakened to what the system is when you have a confrontation with the system.
[03:46:30.507 --> 03:46:33.228]  And you realize that it's not what it's all meant to be.
[03:46:33.268 --> 03:46:34.568]  It's not all mom and apple pie.
[03:46:34.608 --> 03:46:36.309]  These people are predators coming after us.
[03:46:36.649 --> 03:46:37.769]  So let's go to that video now.
[03:46:39.386 --> 03:46:46.510]  The right-wing nutjob conspiracy theorist Alex Jones from InfoWars.com is such a racist, sexist, homophobic, bigoted Republican.
[03:46:46.650 --> 03:46:54.474]  You've probably seen his lunatic conspiracy theories exposed by various reputable media outlets such as Salon, Raw Story, Media Matters, or MSNBC.
[03:46:54.535 --> 03:46:56.856]  But his latest stunt has taken things way too far.
[03:46:57.016 --> 03:47:05.981]  He just announced a contest to get his cult minion followers to create hateful, intolerant YouTube videos, making fun of the next President of the United States, Hillary Rodham Clinton.
[03:47:06.101 --> 03:47:09.784]  Just because the Hillary campaign threatened the Laugh Factory for making jokes about Ms.
[03:47:09.824 --> 03:47:11.946]  Clinton doesn't give him the right to criticize her.
[03:47:12.066 --> 03:47:16.089]  What makes him think he can invade her safe space with his disgusting hate speech anyway?
[03:47:16.189 --> 03:47:18.371]  Alex Jones and Infowars are totally irrelevant.
[03:47:18.571 --> 03:47:19.852]  They're just a vocal minority.
[03:47:19.932 --> 03:47:27.318]  If you Google top political websites and click on the first link, they're only the 7th biggest website on the list with 13 million unique visitors to their website per month.
[03:47:27.438 --> 03:47:28.519]  But look at who is above them.
[03:47:28.699 --> 03:47:30.961]  HuffPo number one and Salon number six.
[03:47:31.042 --> 03:47:31.922]  Hashtag winning!
[03:47:32.002 --> 03:47:35.426]  What can InfoWars and their fringe followers possibly say about Hillary anyway?
[03:47:35.506 --> 03:47:36.867]  That she's too good of a role model?
[03:47:36.907 --> 03:47:37.648]  Too beautiful?
[03:47:37.748 --> 03:47:39.129]  That her hair is too fabulous?
[03:47:39.250 --> 03:47:40.511]  Or that she's too inspirational?
[03:47:40.711 --> 03:47:42.032]  She's never done anything wrong!
[03:47:42.212 --> 03:47:44.395]  So I have a message for you, Mr. Alex Jones.
[03:47:44.615 --> 03:47:47.758]  None of the venomous hate you spew towards Hillary will phase her at all.
[03:47:47.898 --> 03:47:50.621]  She will just laugh it off with her contagious, majestic laugh.
[03:47:52.221 --> 03:47:53.542]  Doesn't she sound like an angel?
[03:47:53.562 --> 03:47:57.323]  I can't wait to see the hate and lies that these info warriors come up with.
[03:47:57.443 --> 03:48:04.005]  They will probably try to say that she can't even keep her man satisfied because her husband Bill Clinton cheated on her all the time with tons of women.
[03:48:04.145 --> 03:48:09.827]  She stood by her man and viciously attacked and ridiculed all the women who came forward about Bill's aggressive sexual abuse.
[03:48:09.907 --> 03:48:12.248]  Did you call her a narcissistic looney tune?
[03:48:12.428 --> 03:48:15.209]  I am not going to comment on what I did or did not say.
[03:48:15.369 --> 03:48:17.630]  Isn't she just a strong, independent woman?
[03:48:17.830 --> 03:48:20.273]  Just look at her recent tweet about the sexual abuse of women.
[03:48:20.453 --> 03:48:22.135]  She totally cares about the rape victims.
[03:48:22.335 --> 03:48:26.100]  Like when she defended a child rapist she knew was guilty in 1975 and laughed about it.
[03:48:26.140 --> 03:48:29.363]  Mrs. Clinton seems to admit she knew the defendant was guilty.
[03:48:29.584 --> 03:48:32.747]  The whole Monica Lewinsky scandal was just a right-wing conspiracy theory.
[03:48:32.767 --> 03:48:34.269]  Hillary Clinton totally debunked it.
[03:48:35.550 --> 03:48:41.975]  God, I hate the stupid, mouth-breathing, knuckle-dragging Republicans.
[03:48:42.215 --> 03:48:49.721]  They're always trying to say Hillary and Bill Clinton's foundation took millions of dollars for private jets, and that the foundation is full of Monsanto and giant corporate connections.
[03:48:49.881 --> 03:48:57.705]  Fox News says the Clinton Foundation only gave a small percentage of money to charity, but we all know Fox News is nothing more than right-wing propaganda sponsored by the Koch Brothers.
[03:48:57.845 --> 03:49:02.727]  Critics claim that the speeches Hillary gave to the big banks for millions of dollars were an advanced auction of stolen goods.
[03:49:02.807 --> 03:49:06.669]  But Hillary is so wise and experienced, she deserves that much money for her speeches.
[03:49:06.709 --> 03:49:07.389]  She doesn't owe the banks.
[03:49:07.769 --> 03:49:10.172]  Awesome there, and that's from NoMoreNews.
[03:49:10.332 --> 03:49:11.974]  You can watch the rest of that.
[03:49:12.494 --> 03:49:15.958]  I'm going to get the writers to post that one up along with a couple others.
[03:49:16.458 --> 03:49:24.607]  We have another one of a young lady, Jenna Marbles, who actually embodies Hillary Clinton, and I'll play that one in a second here.
[03:49:24.627 --> 03:49:27.250]  I think we've got a little bit of time left.
[03:49:27.370 --> 03:49:28.531]  What time do we go out to break?
[03:49:29.172 --> 03:49:29.452]  Yeah.
[03:49:30.933 --> 03:49:32.114]  I might not have time for this one.
[03:49:32.534 --> 03:49:34.055]  But I'll get them to post all three of these.
[03:49:34.815 --> 03:49:37.356]  Jenna, I just want to let you know, put InfoWars.com in the title.
[03:49:37.676 --> 03:49:41.698]  In order to be eligible to win, you have to have InfoWars.com in the title for these.
[03:49:41.878 --> 03:49:50.202]  And $5,000 is at stake for first prize, $1,000 for second prize, third prize gets the Hillary for prison t-shirt and the laughing Hillary pin.
[03:49:51.122 --> 03:49:57.169]  And everybody wins by participating in this, by putting these videos out there, by spreading them around.
[03:49:57.590 --> 03:50:02.175]  We can show people, especially that video right there that No More News produced.
[03:50:02.595 --> 03:50:06.580]  I mean, that is just, it's filled with all this...
[03:50:08.476 --> 03:50:22.011]  You know, it's so funny, you know, he's acting like a Hillary supporter but basically showing everything that we've said and proven in the past about Hillary Clinton and how much of a demon she really is and how we need to get rid of this nepotism, this...
[03:50:23.492 --> 03:50:27.813]  It's just this king and queen lineage that we now have, you know, going in through the White House.
[03:50:27.873 --> 03:50:37.376]  If you look at Bush and the Bushes and the Clintons and how Obama's kind of a hybrid of both of them and, you know, we're looking at maybe a Jeb Bush or a Clinton, Hillary Clinton for president.
[03:50:37.836 --> 03:50:40.917]  Although I think Jeb is really just circling the toilet bowl at this point.
[03:50:42.117 --> 03:50:48.462]  So, we're going to be back, and actually, when we come back from break, we're going to answer the question, is Black Friday racist?
[03:50:48.522 --> 03:50:55.608]  This is a report Josh Owens and Liam McAdoo put together, and that'll be it for the fourth hour of our Black Friday edition.
[03:50:55.628 --> 03:50:57.249]  Sorry to the other callers out there.
[03:50:57.890 --> 03:51:01.653]  Sorry I didn't get to get to you, but, you know, call back, I guess, on Monday.
[03:51:01.673 --> 03:51:03.294]  We'll be back here at Infowars.com.
[03:51:03.314 --> 03:51:04.535]  We've still got one segment left.
[03:51:04.675 --> 03:51:05.756]  Is Black Friday racist?
[03:51:05.776 --> 03:51:06.737]  We're going to answer that question.
[03:51:10.242 --> 03:51:12.344]  Don't take a cold or flu lying down.
[03:51:12.724 --> 03:51:15.526]  Stand up and fight back with Supernatural Silver.
[03:51:15.766 --> 03:51:22.051]  Supernatural Silver is a natural immune system booster that is highly effective against viruses, bacteria, and fungus.
[03:51:22.312 --> 03:51:29.417]  Supernatural Silver is perfect for daily use and can be taken orally or used topically to keep you protected from whatever comes your way.
[03:51:29.718 --> 03:51:34.121]  This new technology is hundreds of times more effective than colloidal or ionic silver.
[03:51:34.261 --> 03:51:34.762]  We're good to go.
[03:51:54.460 --> 03:51:59.624]  Stock up on Supernatural Silver and give yourself and your loved ones a fighting chance.
[03:51:59.724 --> 03:52:07.070]  Go to SupernaturalSilver.com and use the promo code SILVER2015 for 20% off at SupernaturalSilver.com.
[03:52:07.210 --> 03:52:08.912]  SupernaturalSilver.com.
[03:52:10.143 --> 03:52:17.787]  Infowarsstore.com is launching storewide free shipping for this week and weekend and launching deep discounts across the board on top selling products.
[03:52:18.287 --> 03:52:25.110]  Storewide free shipping on everything and we're offering some of the best deals ever on nutraceuticals like DNA Force,
[03:52:25.750 --> 03:52:26.371]  33% off.
[03:52:26.511 --> 03:52:33.498]  Whether it's non-GMO, super delicious organic coffee, or the very best, purest, strongest nascent iodine.
[03:52:33.638 --> 03:52:35.740]  Or products like Deep Cleanse and Oxy Powder.
[03:52:35.860 --> 03:52:42.966]  You get free shipping across the board on every product at InfoWarsTore.com and massive discounts on scores of our leading items.
[03:52:43.147 --> 03:52:45.809]  Everybody knows I'm obsessed with win-win situations.
[03:52:45.849 --> 03:52:48.111]  That's why I coined the term 360Win.
[03:52:48.391 --> 03:52:51.114]  You're funding the tip of the spear in the fight for human liberty.
[03:52:51.314 --> 03:52:55.857]  You're getting super high quality products at the lowest prices and you're getting free shipping.
[03:52:56.677 --> 03:52:56.977]  360 WIN!
[03:52:57.218 --> 03:53:01.060]  Visit InfoWarsTore.com today or call 888-253-3139.
[03:53:01.160 --> 03:53:04.962]  Storewide free shipping on everything.
[03:53:05.122 --> 03:53:06.023]  Check it out today!
[03:53:09.738 --> 03:53:13.941]  The following is an important holiday inventory announcement from IDStronghold.com.
[03:53:14.562 --> 03:53:29.854]  As many of you have come to know, IDStronghold.com is the number one name in quality RFID blocking wallets that actually do as they say and prevent electronic pickpocketing of the new RFID chips found in credit cards, room keys, subway passes, and more.
[03:53:30.274 --> 03:53:30.995]  Last year, two
[03:53:31.015 --> 03:53:39.639]  Due to the extreme popularity of giving ID Stronghold wallets and clutches as unique gifts at Christmas time, we ran out of our most popular styles and colors early.
[03:53:39.899 --> 03:53:43.921]  The good news is, we now have our holiday inventory ready for same-day shipping.
[03:53:44.241 --> 03:53:55.406]  We have added many more designs of beautiful leather wallets and clutches, all with state-of-the-art built-in electronic pickpocket shielding from the most respected name in RFID protection, IDStronghold.com.
[03:53:55.746 --> 03:53:58.247]  Don't wait and limit your choices of these great gifts.
[03:53:58.587 --> 03:54:00.728]  We are expecting another sellout season.
[03:54:00.748 --> 03:54:02.730]  These wallets aren't available in stores.
