[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the info war.
[03:31:51.000 --> 03:31:54.000]  from infowallstore.com.
[03:31:54.000 --> 03:31:57.000]  Nourish a probiotic-friendly environment in your gut
[03:31:57.000 --> 03:32:01.000]  with prebiotic fiber by Infowars Life.
[03:32:01.000 --> 03:32:03.000]  Help the good bacteria thrive
[03:32:03.000 --> 03:32:05.000]  and support overall digestive health
[03:32:05.000 --> 03:32:09.000]  with our specially formulated prebiotic fiber,
[03:32:09.000 --> 03:32:12.000]  a mixture of clinically studied and organic acacia,
[03:32:12.000 --> 03:32:14.000]  fruit and flax fiber.
[03:32:14.000 --> 03:32:16.000]  Prebiotic fiber is soluble fiber
[03:32:16.000 --> 03:32:19.000]  that ferments in the gut to help feed good bacteria,
[03:32:19.000 --> 03:32:22.000]  which helps you digest food, absorb nutrients
[03:32:22.000 --> 03:32:25.000]  and even support your immune system.
[03:32:25.000 --> 03:32:27.000]  Infowars Life's cutting-edge formula
[03:32:27.000 --> 03:32:30.000]  only brings you the highest quality, organic
[03:32:30.000 --> 03:32:32.000]  and clinically studied ingredients.
[03:32:32.000 --> 03:32:34.000]  Cheap prebiotic fibers are used up
[03:32:34.000 --> 03:32:36.000]  only at the beginning of the colon,
[03:32:36.000 --> 03:32:39.000]  but our premium, organic acacia fiber
[03:32:39.000 --> 03:32:42.000]  is slowly digested by the good bacteria
[03:32:42.000 --> 03:32:44.000]  throughout the entire colon
[03:32:44.000 --> 03:32:47.000]  for maximum prebiotic effect.
[03:32:47.000 --> 03:32:49.000]  Head to infowarslife.com
[03:32:49.000 --> 03:33:07.000]  or call 1-888-253-3139.
[03:33:20.000 --> 03:33:25.000]  And now, your host, Paul Joseph Watson.
[03:33:27.000 --> 03:33:30.000]  Now, we're continuing to talk about this Gillette ad
[03:33:30.000 --> 03:33:33.000]  and what it reflects for the wider societal narrative
[03:33:33.000 --> 03:33:36.000]  of the war on men and masculinity.
[03:33:36.000 --> 03:33:39.000]  There was a good quote from an RT article today
[03:33:39.000 --> 03:33:41.000]  by Slavos Zizek,
[03:33:41.000 --> 03:33:44.000]  who is a communist philosopher, basically,
[03:33:44.000 --> 03:33:47.000]  but he still opposes political correctness.
[03:33:47.000 --> 03:33:50.000]  Headline, traditional masculinity, toxic.
[03:33:50.000 --> 03:33:53.000]  New universe of subtle corruption emerges.
[03:33:53.000 --> 03:33:57.000]  And he was talking about the American Psychological Association
[03:33:57.000 --> 03:34:01.000]  proclamation that traditional masculinity is now toxic,
[03:34:01.000 --> 03:34:04.000]  that it's actually bad for young men and boys
[03:34:04.000 --> 03:34:06.000]  to act like young men and boys.
[03:34:06.000 --> 03:34:08.000]  He said this,
[03:34:08.000 --> 03:34:11.000]  if in the old days of heterosexual normativity,
[03:34:11.000 --> 03:34:14.000]  homosexuality was treated as illness,
[03:34:14.000 --> 03:34:17.000]  it is now masculinity itself
[03:34:17.000 --> 03:34:21.000]  which is medicalized and turned into a sickness to be fought.
[03:34:21.000 --> 03:34:23.000]  So they've actually switched it around.
[03:34:23.000 --> 03:34:26.000]  You know, the whole gay rights lobby was up in arms about
[03:34:26.000 --> 03:34:30.000]  homosexuality once being treated as a mental illness,
[03:34:30.000 --> 03:34:32.000]  which is fair enough.
[03:34:32.000 --> 03:34:34.000]  I believe people are born that way.
[03:34:34.000 --> 03:34:36.000]  But now they've switched it around completely
[03:34:36.000 --> 03:34:39.000]  to where heterosexuality and masculinity
[03:34:39.000 --> 03:34:42.000]  is treated as some form of mental illness.
[03:34:42.000 --> 03:34:46.000]  Just the rate at which that switch is absolutely astounding.
[03:34:46.000 --> 03:34:48.000]  And there was another quote here
[03:34:48.000 --> 03:34:51.000]  by David French writing in the national review.
[03:34:51.000 --> 03:34:53.000]  He says this,
[03:34:53.000 --> 03:34:55.000]  the assault on traditional masculinity,
[03:34:55.000 --> 03:34:58.000]  while liberating to men who don't fit traditional norms,
[03:34:58.000 --> 03:35:00.000]  soy boys in other words,
[03:35:00.000 --> 03:35:02.000]  is itself harmful to the millions of young men
[03:35:02.000 --> 03:35:05.000]  who seek to be physically and mentally tough,
[03:35:05.000 --> 03:35:08.000]  stoicism, to rise to challenges
[03:35:08.000 --> 03:35:11.000]  and demonstrate leadership under pressure, of course,
[03:35:11.000 --> 03:35:13.000]  all things that men excel at,
[03:35:13.000 --> 03:35:16.000]  all things that keep men energized,
[03:35:16.000 --> 03:35:18.000]  engaged and happy.
[03:35:18.000 --> 03:35:19.000]  He continues,
[03:35:19.000 --> 03:35:21.000]  the assault on traditional masculinity
[03:35:21.000 --> 03:35:24.000]  is an assault on their very natures.
[03:35:24.000 --> 03:35:26.000]  So again,
[03:35:26.000 --> 03:35:28.000]  if we treat traditional masculinity,
[03:35:28.000 --> 03:35:30.000]  if we treat boys being boys
[03:35:30.000 --> 03:35:33.000]  as a form of mental illness, something to be discouraged,
[03:35:33.000 --> 03:35:36.000]  even though that's their innate natural biological instinct
[03:35:36.000 --> 03:35:37.000]  to act that way,
[03:35:37.000 --> 03:35:41.000]  depression is going to increase exponentially.
[03:35:41.000 --> 03:35:44.000]  And yet it's the American Psychological Association
[03:35:44.000 --> 03:35:46.000]  telling us to do that.
[03:35:46.000 --> 03:35:48.000]  Absolutely incredible.
[03:35:48.000 --> 03:35:51.000]  We are truly living in the upside-down world.
[03:35:51.000 --> 03:35:54.000]  And as to this advert itself,
[03:35:54.000 --> 03:35:56.000]  here's the thing.
[03:35:56.000 --> 03:35:59.000]  Rapists aren't going to be discouraged from raping people
[03:35:59.000 --> 03:36:03.000]  just because you told them that rape is bad.
[03:36:03.000 --> 03:36:05.000]  They're going to go ahead with it anyway.
[03:36:05.000 --> 03:36:07.000]  In the future, in a few years' time,
[03:36:07.000 --> 03:36:10.000]  a rapist is ripping some poor woman's clothes off.
[03:36:10.000 --> 03:36:12.000]  He's not going to suddenly stop
[03:36:12.000 --> 03:36:15.000]  and be all remorseful because a Gillette ad
[03:36:15.000 --> 03:36:18.000]  from a few years ago flashed across his mind.
[03:36:18.000 --> 03:36:21.000]  Rapists aren't going to be deterred from raping
[03:36:21.000 --> 03:36:23.000]  because of a television commercial
[03:36:23.000 --> 03:36:25.000]  for a damn razor blade.
[03:36:25.000 --> 03:36:28.000]  So again, the only effect that this ad has
[03:36:28.000 --> 03:36:31.000]  is to insult the intelligence of men
[03:36:31.000 --> 03:36:33.000]  who are never going to be rapists,
[03:36:33.000 --> 03:36:37.000]  who are never going to be sexual abusers at all.
[03:36:37.000 --> 03:36:42.000]  Again, are we going to start seeing tampons ads
[03:36:42.000 --> 03:36:45.000]  which go on about emphasizing the importance
[03:36:45.000 --> 03:36:48.000]  of women giving men joint custody of children?
[03:36:48.000 --> 03:36:50.000]  Are they going to be lectured that way?
[03:36:50.000 --> 03:36:52.000]  Are we going to have makeup commercials
[03:36:52.000 --> 03:36:54.000]  that are going to start lecturing women
[03:36:54.000 --> 03:36:57.000]  not to make false rape accusations?
[03:36:57.000 --> 03:37:00.000]  Are we going to see that instead of maybe it's may-believe?
[03:37:00.000 --> 03:37:03.000]  Are we going to see maybe it's make-believe?
[03:37:03.000 --> 03:37:05.000]  No, it's not going to happen
[03:37:05.000 --> 03:37:08.000]  because only men are in this privileged position
[03:37:08.000 --> 03:37:11.000]  to be constantly lectured, hectic,
[03:37:11.000 --> 03:37:15.000]  and denigrated about their basic innate biology
[03:37:15.000 --> 03:37:18.000]  and insulted to the point where they have to be told
[03:37:18.000 --> 03:37:21.000]  not to rape women, not to assault women.
[03:37:21.000 --> 03:37:23.000]  Absolutely incredible.
[03:37:23.000 --> 03:37:27.000]  And also, of course, there's a message in this ad
[03:37:27.000 --> 03:37:31.000]  where they show basically rough-and-tumble play with two boys,
[03:37:31.000 --> 03:37:34.000]  and then one of the parents steps in and discourages that.
[03:37:34.000 --> 03:37:36.000]  Again, this is all done in an effort,
[03:37:36.000 --> 03:37:40.000]  according to this droopy corporate feminist ad,
[03:37:40.000 --> 03:37:43.000]  to reduce bullying and harassment.
[03:37:43.000 --> 03:37:46.000]  Newsflash, it's only going to have the effect
[03:37:46.000 --> 03:37:49.000]  of turning boys into posses who can't fight,
[03:37:49.000 --> 03:37:51.000]  who can't stand up for themselves,
[03:37:51.000 --> 03:37:55.000]  increasing the chances that they'll be bullied and harassed.
[03:37:55.000 --> 03:37:58.000]  It's going to have the exact opposite effect.
[03:37:58.000 --> 03:38:00.000]  What they call toxic masculinity
[03:38:00.000 --> 03:38:04.000]  is what we men call surviving in the real world.
[03:38:04.000 --> 03:38:08.000]  If you teach your boy to be a soft, blubbering, crybaby idiot
[03:38:08.000 --> 03:38:11.000]  who is completely obsessed with his feelings
[03:38:11.000 --> 03:38:13.000]  and constantly wallowing in his feelings,
[03:38:13.000 --> 03:38:16.000]  he's going to grow up to be a victim.
[03:38:16.000 --> 03:38:18.000]  And he's going to get the crap kicked out of him
[03:38:18.000 --> 03:38:20.000]  on several occasions.
[03:38:20.000 --> 03:38:25.000]  He's going to have a lot of problem with bullying and harassment.
[03:38:25.000 --> 03:38:27.000]  But again, most people have missed this.
[03:38:27.000 --> 03:38:29.000]  It all comes back to power.
[03:38:29.000 --> 03:38:31.000]  As everything does with the left,
[03:38:31.000 --> 03:38:34.000]  it always comes back to raw power.
[03:38:34.000 --> 03:38:38.000]  Women are, of course, way more likely to vote left-wing,
[03:38:38.000 --> 03:38:42.000]  whereas studies show that masculine personality traits
[03:38:42.000 --> 03:38:45.000]  are directly associated with voting
[03:38:45.000 --> 03:38:50.000]  for conservative, right-wing, and populist political parties.
[03:38:50.000 --> 03:38:52.000]  So again, that's the entire point.
[03:38:52.000 --> 03:38:54.000]  By eradicating masculinity,
[03:38:54.000 --> 03:38:58.000]  you eradicate an entire voting bloc.
[03:38:58.000 --> 03:39:02.000]  So it's the most crude form of Machiavellianism
[03:39:02.000 --> 03:39:05.000]  disguised as progressivism.
[03:39:05.000 --> 03:39:08.000]  It's about creating a voting bloc
[03:39:08.000 --> 03:39:10.000]  or eliminating a voting bloc
[03:39:10.000 --> 03:39:13.000]  just as importing millions and millions of immigrants,
[03:39:13.000 --> 03:39:15.000]  both legal and illegal,
[03:39:15.000 --> 03:39:17.000]  is about creating a voting bloc.
[03:39:17.000 --> 03:39:20.000]  It's all about power.
[03:39:20.000 --> 03:39:23.000]  And again, it ties into the APA thing again.
[03:39:23.000 --> 03:39:27.000]  They said competitiveness, achievement, and risk-taking,
[03:39:27.000 --> 03:39:29.000]  which, again, are three core principles
[03:39:29.000 --> 03:39:32.000]  of strident, successful masculinity,
[03:39:32.000 --> 03:39:35.000]  what makes men happy, what keeps them engaged,
[03:39:35.000 --> 03:39:39.000]  what keeps them active, they're denigrated.
[03:39:39.000 --> 03:39:42.000]  It all ties into this depression-industrial complex
[03:39:42.000 --> 03:39:45.000]  where we're told constantly to wallow in our feelings,
[03:39:45.000 --> 03:39:48.000]  to talk about our feelings, to talk about depression.
[03:39:48.000 --> 03:39:50.000]  How we're all so damn depressed.
[03:39:50.000 --> 03:39:52.000]  Oh, but there's a stigma around depression.
[03:39:52.000 --> 03:39:54.000]  There's no stigma whatsoever.
[03:39:54.000 --> 03:39:56.000]  We're bathed in it.
[03:39:56.000 --> 03:39:57.000]  It's everywhere.
[03:39:57.000 --> 03:39:59.000]  We can't get away from it.
[03:39:59.000 --> 03:40:03.000]  So again, it's normalized to the point where everybody's depressed.
[03:40:03.000 --> 03:40:09.000]  And there's no reason to sort out your crappy situational life.
[03:40:09.000 --> 03:40:11.000]  There's no reason to change your situation.
[03:40:11.000 --> 03:40:15.000]  You can just be a fat slob with no get-up-and-go whatsoever,
[03:40:15.000 --> 03:40:19.000]  with no goals, with no achievements, because it's not your fault.
[03:40:19.000 --> 03:40:21.000]  It's just something bad going on in your head.
[03:40:21.000 --> 03:40:22.000]  It's depression.
[03:40:22.000 --> 03:40:27.000]  Isn't that a convenient excuse for lazy people across the West?
[03:40:27.000 --> 03:40:29.000]  Absolutely incredible.
[03:40:29.000 --> 03:40:33.000]  Again, telling men that they're natural biological impulse
[03:40:33.000 --> 03:40:37.000]  to behave like men, which, again, goes back to stoicism.
[03:40:37.000 --> 03:40:42.000]  Being stoic, being strong-minded, being able to deal with bad things
[03:40:42.000 --> 03:40:47.000]  that happen in your life, that is in a male biological characteristic.
[03:40:47.000 --> 03:40:49.000]  That's how you deal with depression.
[03:40:49.000 --> 03:40:51.000]  That's how you deal with suffering.
[03:40:51.000 --> 03:40:54.000]  If you tell people that that's wrong, that that's some kind of mental illness,
[03:40:54.000 --> 03:40:59.000]  that's only going to increase depression.
[03:40:59.000 --> 03:41:01.000]  Absolutely incredible.
[03:41:01.000 --> 03:41:05.000]  There was a tweet by somebody, which I'm going to feature in my video the other day,
[03:41:05.000 --> 03:41:07.000]  and she made this point.
[03:41:07.000 --> 03:41:13.000]  She said, toxic masculinity, 43% of boys are raised by single mothers,
[03:41:13.000 --> 03:41:17.000]  and 78% of teachers are female.
[03:41:17.000 --> 03:41:22.000]  So close to 50% of boys have 100% feminine influence at home,
