[00:00:00.130 --> 00:00:00.918]  I don't think so.
[02:38:14.548 --> 02:38:20.570]  Can you guys cue up the Megyn Kelly clip from the so-called new show there on Comedy Central?
[02:38:20.570 --> 02:38:25.633]  Those unmanned EPA drones spying on farmers were really just manned airplanes.
[02:38:25.633 --> 02:38:27.414]  Oh, and it goes on that Matt Drudge
[02:38:28.308 --> 02:38:30.149]  Just along with Matt Drudge, now there's a bunch of them.
[02:38:30.149 --> 02:38:32.430]  And Alex Jones, boy, they got caught.
[02:38:32.430 --> 02:38:33.411]  So did Fox News.
[02:38:33.411 --> 02:38:35.392]  Boy, they got caught.
[02:38:35.392 --> 02:38:36.773]  There's no drones.
[02:38:36.773 --> 02:38:39.694]  And there's articles out there about drone hoax exposed.
[02:38:39.694 --> 02:38:40.975]  It never happened.
[02:38:40.975 --> 02:38:41.836]  Really?
[02:38:41.836 --> 02:38:46.318]  There's no drones arresting people in North Dakota because they supposedly rustled cows?
[02:38:46.318 --> 02:38:48.279]  There's not drones watching people.
[02:38:48.279 --> 02:38:49.160]  That's not happening.
[02:38:50.435 --> 02:38:52.716]  Even though there's literally hundreds of articles admitting it.
[02:38:52.716 --> 02:39:04.420]  Remember the salacious story from several weeks ago that the United States Environmental Protection Agency was using unmanned drones, much like the ones used in War on Terror, to spy on Midwestern farmers?
[02:39:04.420 --> 02:39:08.581]  You might have seen the story reported on Fox News and corrected today below.
[02:39:08.581 --> 02:39:12.943]  Yeah, because they told them, oh, those were actually manned ones in that operation.
[02:39:12.943 --> 02:39:14.763]  And by the way, Fox wasn't even wrong.
[02:39:14.763 --> 02:39:15.544]  They just do that.
[02:39:15.544 --> 02:39:18.165]  They tell her, read off the teleprompter, say you're wrong.
[02:39:18.165 --> 02:39:19.045]  And now there's no drones!
[02:39:20.503 --> 02:39:21.804]  There's no airport checkpoints either.
[02:39:21.804 --> 02:39:23.025]  There's no highway checkpoints either.
[02:39:23.025 --> 02:39:25.287]  There's no Obama fast and furious.
[02:39:25.287 --> 02:39:25.967]  It didn't happen.
[02:39:25.967 --> 02:39:26.648]  It was all a hoax.
[02:39:26.648 --> 02:39:29.490]  He didn't do anything wrong.
[02:39:29.490 --> 02:39:33.333]  It was also reported in the Daily Show and on other blogosphere.
[02:39:33.333 --> 02:39:35.855]  And the Washington Post reports the story simply wasn't true.
[02:39:35.855 --> 02:39:38.718]  The EPA isn't using drone aircraft anywhere at all.
[02:39:39.568 --> 02:39:43.030]  Really, I just got a whole bunch of articles saying they're buying a bunch of them.
[02:39:43.030 --> 02:39:44.411]  I mean, this is crazy.
[02:39:44.411 --> 02:39:50.696]  The story originally appeared on several blogs, picking up traction after the Drudge Report linked to InfoWars article on the story.
[02:39:50.696 --> 02:40:06.927]  Fox News, America Live eventually did a report, which were covered here, featuring host Megyn Kelly and Stuart Varney decrying the idea of unmanned drones would be used to enforce EPA regulations.
[02:40:08.752 --> 02:40:12.879]  Ladies and gentlemen, I saw articles a few weeks ago where the EPA... That guy's looked this up.
[02:40:12.879 --> 02:40:15.483]  EPA to use drones to check for pollution.
[02:40:15.483 --> 02:40:16.886]  I mean, I saw that article.
[02:40:16.886 --> 02:40:17.527]  Just type it in.
[02:40:17.527 --> 02:40:18.649]  I'm just going from memory.
[02:40:18.649 --> 02:40:20.692]  EPA to use drones to track pollution.
[02:40:20.692 --> 02:40:21.533]  They were saying...
[02:40:22.937 --> 02:40:32.964]  I mean, again, this is how they, and you watch, the drones are being rolled out, and we'll be sitting here in a few years with them flying over us, and they'll say, oh, of course, we always were going to use the drones on you.
[02:40:32.964 --> 02:40:35.346]  They do this to neutralize opposition.
[02:40:35.346 --> 02:40:38.528]  When they see opposition forming, they neutralize it, saying, there's no fight.
[02:40:40.350 --> 02:40:42.231]  TSA says we don't grope.
[02:40:42.231 --> 02:40:43.391]  We don't grope.
[02:40:43.391 --> 02:40:44.672]  None of that's going on.
[02:40:44.672 --> 02:40:45.532]  None of that's happening.
[02:40:45.532 --> 02:40:48.434]  And then remember, oh, we're not groping old ladies in the private room.
[02:40:48.434 --> 02:40:49.394]  Turns out they are.
[02:40:49.394 --> 02:40:51.155]  Oh, there's no radiation from the scanners.
[02:40:51.155 --> 02:40:52.956]  We're not searching kids under age 11.
[02:40:52.956 --> 02:40:54.877]  Turns out they are.
[02:40:54.877 --> 02:40:56.177]  They lie.
[02:40:56.177 --> 02:40:59.559]  They lie to you.
[02:40:59.559 --> 02:41:03.701]  And again, our article on the subject, we wrote a couple of them.
[02:41:04.949 --> 02:41:10.569]  Links through to the announcements of the drones for law enforcement and EPA operations.
[02:41:12.495 --> 02:41:20.941]  Snapping photos of livestock farms from an airplane is legal and a cost-effective way to help protect Nebraska and Iowa streams from runoff contamination, say officials of the U.S.
[02:41:20.941 --> 02:41:22.262]  Environmental Protection Agency.
[02:41:22.262 --> 02:41:29.127]  The agency's aerial surveillance program came under scrutiny last week when the Nebraska Congressional Delegation sent a joint letter to EPA Administrator Lisa Jackson.
[02:41:29.127 --> 02:41:36.552]  The elected officials asked Jackson to reply by June 10th to 25 questions, including whether federal law allowed such surveillance.
[02:41:36.552 --> 02:41:40.155]  On Friday, EPA officials in the agency's Region 7 office
[02:41:41.738 --> 02:41:46.862]  Provided written response, and it goes on.
[02:41:46.862 --> 02:41:53.406]  And again, they're announcing that all of this, drones are already being used to arrest people on their farms.
[02:41:53.406 --> 02:41:56.769]  I mean, what about that?
[02:41:56.769 --> 02:41:58.110]  Let's continue right here.
[02:41:58.110 --> 02:41:59.651]  Oh, but none of this is happening.
[02:42:00.694 --> 02:42:02.275]  Here's another one out of the Washington Post.
[02:42:02.275 --> 02:42:05.296]  Raining in the rumor about EPA drones.
[02:42:05.296 --> 02:42:06.677]  Yeah, and the NSA, too.
[02:42:06.677 --> 02:42:08.518]  They're not spying on you, even though they admit they are.
[02:42:08.518 --> 02:42:10.159]  Yeah, let's rain that in.
[02:42:10.159 --> 02:42:14.061]  Or the rumor that Google's really NSA, which is now admitted.
[02:42:14.061 --> 02:42:18.764]  Or the rumor years ago that Google was stealing people's passcodes with their little mobile trucks, now admitted.
[02:42:18.764 --> 02:42:21.845]  Or the rumor!
[02:42:21.845 --> 02:42:25.047]  False reports on EPA drones over Midwest Farms alarm public.
[02:42:26.806 --> 02:42:30.361]  That's another article here out of MidwestDemocracy.com.
[02:42:31.499 --> 02:42:33.640]  And they just go on to say none of it's true.
[02:42:33.640 --> 02:42:34.660]  There's no drones.
[02:42:34.660 --> 02:42:36.641]  Here's another one out of the Los Angeles Times.
[02:42:36.641 --> 02:42:40.983]  Lie about EPA spy drone thrives in right-wing blogosphere.
[02:42:40.983 --> 02:42:45.345]  I mean, they're announcing 30,000 drones in the Washington Post to surveil everything.
[02:42:45.345 --> 02:42:51.987]  I remember articles five years ago about spy satellites being used to watch people and farmers in Colorado.
[02:42:51.987 --> 02:42:56.369]  I just read the BBC where it's happening in Europe, and they just say it doesn't exist.
[02:42:56.369 --> 02:42:57.250]  See, that's the tactic.
[02:42:57.250 --> 02:42:58.110]  Roll it out.
[02:42:58.110 --> 02:42:58.790]  There's opposition.
[02:42:58.790 --> 02:43:00.491]  Oh, we never said that.
[02:43:01.889 --> 02:43:11.796]  Did you hear the one about, did you hear the one about the EPA spy drones that are darkening the skies over America's farms and ranches?
[02:43:11.796 --> 02:43:12.477]  And it goes on.
[02:43:12.477 --> 02:43:13.758]  No!
[02:43:13.758 --> 02:43:16.000]  That is not up for a funny punchline.
[02:43:16.000 --> 02:43:20.903]  There really have been reports of drones casting their evil robotic eyes down on the heartland.
[02:43:20.903 --> 02:43:23.505]  Hey guys, type in the article about the drone crashing last week.
[02:43:23.505 --> 02:43:24.446]  Wasn't that in Maryland?
[02:43:24.446 --> 02:43:28.249]  Or the one in Colorado that almost ran into the passenger jet?
[02:43:28.249 --> 02:43:29.510]  I mean, oh, none of that's happening?
[02:43:30.796 --> 02:43:33.058]  And they have a graphic here that says, see, they're real.
[02:43:33.058 --> 02:43:38.083]  One of them EPA spy drones was hovering right above the barn, and I blasted the kingdom come.
[02:43:38.083 --> 02:43:38.964]  The evil man.
[02:43:38.964 --> 02:43:40.505]  He's stupid.
[02:43:40.505 --> 02:43:44.089]  Drone, that was grandpa's fancy antique weather vane.
[02:43:44.089 --> 02:43:45.991]  She knows best, that idiot with a gun.
[02:43:45.991 --> 02:43:46.811]  She'll show him.
[02:43:46.811 --> 02:43:49.954]  How's your testosterone level doing?
[02:43:49.954 --> 02:43:50.995]  Keep drinking your BPA.
[02:43:52.642 --> 02:44:00.185]  They are simply another example of paranoid political lunacy being magnified a million times by the blogosphere and Twitter.
[02:44:00.185 --> 02:44:05.448]  And it goes on to demonize anybody that covered it or went over it.
[02:44:05.448 --> 02:44:06.728]  So again, you heard them.
[02:44:06.728 --> 02:44:08.229]  There are no drones.
[02:44:08.229 --> 02:44:09.530]  They're not watching you.
[02:44:09.530 --> 02:44:11.451]  The EPA is doing nothing.
[02:44:11.451 --> 02:44:14.992]  I mean, yeah, they got manned aircraft up there watching you, but that's not a big deal.
[02:44:14.992 --> 02:44:19.654]  It's not drones, even though they're arresting people on their farms with them.
[02:44:19.654 --> 02:44:20.835]  But hey, what's wrong with that?
[02:44:22.335 --> 02:44:25.416]  Cattle buzz by government flights, but not by drones.
[02:44:25.416 --> 02:44:26.376]  Miami Herald.
[02:44:26.376 --> 02:44:27.517]  So, see, everything's fine.
[02:44:27.517 --> 02:44:29.137]  Go back to sleep.
[02:44:29.137 --> 02:44:34.439]  We call this now drone denial.
[02:44:34.439 --> 02:44:38.180]  And it just goes on from there.
[02:44:38.180 --> 02:44:43.182]  All right, continuing here, ladies and gentlemen.
[02:44:43.182 --> 02:44:47.924]  Let me move right along to this little tidbit.
[02:44:47.924 --> 02:44:50.985]  This is out of the London Telegraph.
[02:44:52.725 --> 02:44:59.596]  Headline, Secret EU Summit Document Shows First Step in Banking Union.
[02:44:59.596 --> 02:45:02.461]  We have it blurbed at Infowars.com.
[02:45:02.461 --> 02:45:05.405]  Here is the full article.
[02:45:05.405 --> 02:45:06.908]  London Telegraph exclusive.
[02:45:12.330 --> 02:45:18.171]  Exclusive secret EU summit document shows first step to banking union.
[02:45:18.171 --> 02:45:21.412]  You can actually pull up our articles where we've called it that.
[02:45:21.412 --> 02:45:25.873]  It is a banking coup d'etat total takeover designed to implode Europe.
[02:45:25.873 --> 02:45:40.937]  A classified draft of next week's EU summit conclusions is the first step on an emerging roadmap, that's a quote, to a banking union pooling debt via euro bonds and political union via EU treaty change over the next 10 years.
[02:45:43.800 --> 02:45:54.474]  The text published exclusively in the Daily Telegraph is secret, restricted for eyes only of diplomats and officials preparing the 28 and 29 June European Council in Brussels.
[02:45:55.939 --> 02:46:11.382]  Most of the text, the annexed compact for growth and jobs, are deals on project bonds and other small-scale EU initiatives that Frans Koos Hollande is trumpeting in his 120 billion euro growth pact.
[02:46:11.382 --> 02:46:14.002]  Which, of course, would be loaned by the bankers out of fiat.
[02:46:14.002 --> 02:46:16.202]  You loan the bankers money, they loan it back to you in interest.
[02:46:16.202 --> 02:46:25.024]  The first draft is relatively unconventional because the euro bond and banking union issues are currently all too sensitive to be committed to paper for officials.
[02:46:26.897 --> 02:46:32.383]  Other so-called non-papers are circulating at top secret level between the national capitals and Brussels.
[02:46:32.383 --> 02:46:43.914]  The difficult issues not included in the draft are PM items, Prime Minister, in the draft, other financial stability measures, and PEC report on EMU.
[02:46:43.914 --> 02:46:47.999]  Let me turn the page there.
[02:46:49.531 --> 02:46:56.320]  Yeah, just move it over to the right a little bit, because when it's cut off there on the edge, you can't really fully read that for people that are watching at PrisonPlanet.tv.
[02:46:56.320 --> 02:46:58.082]  Thank you.
[02:46:58.082 --> 02:47:06.273]  And then it just continues into the article, and I guess in the printout here, I didn't get the...
[02:47:07.830 --> 02:47:09.431]  The final page of that.
[02:47:09.431 --> 02:47:10.732]  Will you guys reprint this for me?
[02:47:10.732 --> 02:47:14.314]  Because I have InfoWars version and their version, but not the actual article.
[02:47:14.314 --> 02:47:14.594]  Here you go.
[02:47:14.594 --> 02:47:15.635]  I'll just give it to you.
[02:47:15.635 --> 02:47:18.537]  Or if you just put it on screen, I can probably just read it off the screen.
[02:47:18.537 --> 02:47:20.038]  This is breaking right now here on air.
[02:47:20.038 --> 02:47:22.379]  If we can just put this back up where I can read it.
[02:47:22.379 --> 02:47:23.300]  I'll just read it off here.
[02:47:23.300 --> 02:47:25.962]  That's why I was having to say that so I can actually just read this.
[02:47:25.962 --> 02:47:28.043]  I'll be able to do that right here.
[02:47:28.043 --> 02:47:32.066]  But the point is, is that they're announcing that banks are going to basically run everything.
