[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[3:33:35.740 --> 3:33:37.740]  part of the solution.
[3:33:37.740 --> 3:33:39.740]  I'm just saying, I just want to ask,
[3:33:39.740 --> 3:33:41.740]  like when you finally made the decision,
[3:33:41.740 --> 3:33:43.740]  did you turn the light on on your question
[3:33:43.740 --> 3:33:46.740]  and say you're going to go with this course of action
[3:33:46.740 --> 3:33:48.740]  and then decide that, holy crap,
[3:33:48.740 --> 3:33:50.740]  you've seen a whole bunch more
[3:33:50.740 --> 3:33:52.740]  in this whole thing.
[3:33:52.740 --> 3:33:55.740]  Like with me, it was in Cannada
[3:33:55.740 --> 3:33:58.740]  when Alex first came to Canada.
[3:33:58.740 --> 3:34:01.740]  I don't know, it's just a whole
[3:34:01.740 --> 3:34:04.740]  flood work of things.
[3:34:04.740 --> 3:34:06.740]  I don't mean to be rambling,
[3:34:06.740 --> 3:34:08.740]  but that's the way I look at it.
[3:34:08.740 --> 3:34:09.740]  No, you're fine.
[3:34:09.740 --> 3:34:10.740]  It's passed off to you guys.
[3:34:10.740 --> 3:34:11.740]  No, much appreciated, sir.
[3:34:11.740 --> 3:34:13.740]  It's definitely, if I understood your question
[3:34:13.740 --> 3:34:14.740]  correctly, it was kind of like,
[3:34:14.740 --> 3:34:16.740]  was there like a singular moment that
[3:34:16.740 --> 3:34:18.740]  kind of woke me up for lack of a better term?
[3:34:18.740 --> 3:34:20.740]  Was that what you were asking?
[3:34:20.740 --> 3:34:23.740]  No, it's like, once you came that determination
[3:34:23.740 --> 3:34:27.740]  or got to go with that course of action,
[3:34:27.740 --> 3:34:29.740]  did you see other things happening
[3:34:29.740 --> 3:34:31.740]  that was like totally wrong?
[3:34:31.740 --> 3:34:33.740]  Well, I mean, I saw a bunch of things
[3:34:33.740 --> 3:34:35.740]  that I deemed that were, you know,
[3:34:35.740 --> 3:34:37.740]  not above board, you know,
[3:34:37.740 --> 3:34:38.740]  almost from the beginning.
[3:34:38.740 --> 3:34:40.740]  So it was just hard because I was fighting
[3:34:40.740 --> 3:34:43.740]  my own biases at the moment,
[3:34:43.740 --> 3:34:44.740]  my own dissonance and stuff,
[3:34:44.740 --> 3:34:45.740]  like, no, this can't be right.
[3:34:45.740 --> 3:34:47.740]  I mean, it straight up was kind of like
[3:34:47.740 --> 3:34:49.740]  a matrix movie, not to be overly cliche,
[3:34:49.740 --> 3:34:52.740]  but, you know, trying to like, no, it can't be, no.
[3:34:52.740 --> 3:34:58.740]  And basically, I was fighting that for two years.
[3:34:58.740 --> 3:35:01.740]  And, you know, going in and I don't know,
[3:35:01.740 --> 3:35:02.740]  there's all kinds of studies out there
[3:35:02.740 --> 3:35:04.740]  where even if you don't hear the news,
[3:35:04.740 --> 3:35:06.740]  your mind will pick up the chyrons
[3:35:06.740 --> 3:35:07.740]  and you'll still consume content.
[3:35:07.740 --> 3:35:10.740]  And there, I'm assuming the same at every bureau,
[3:35:10.740 --> 3:35:11.740]  I can't attest to Fox,
[3:35:11.740 --> 3:35:13.740]  I only worked at CNN, but, you know,
[3:35:13.740 --> 3:35:17.740]  where there's TVs everywhere, like everywhere.
[3:35:17.740 --> 3:35:19.740]  There's even a TV on in the bathroom
[3:35:19.740 --> 3:35:21.740]  with whatever's live going on.
[3:35:21.740 --> 3:35:23.740]  So, like, I was consuming news,
[3:35:23.740 --> 3:35:25.740]  whether by hearing or visually,
[3:35:25.740 --> 3:35:27.740]  you know, eight hours a day,
[3:35:27.740 --> 3:35:28.740]  you know, pretty much my full work day.
[3:35:28.740 --> 3:35:31.740]  I mean, I could be on my laptop doing whatever,
[3:35:31.740 --> 3:35:33.740]  but I glance up and I see the chyrons.
[3:35:33.740 --> 3:35:35.740]  So I'm still consuming news.
[3:35:35.740 --> 3:35:37.740]  And it was just one of the things
[3:35:37.740 --> 3:35:39.740]  where it built and built and built and built
[3:35:39.740 --> 3:35:41.740]  and then finally at the two years at, you know,
[3:35:41.740 --> 3:35:44.740]  roughly at CPAC when I was covered it.
[3:35:44.740 --> 3:35:47.740]  And then I saw James O'Keeffe at the Epic Times booth
[3:35:47.740 --> 3:35:48.740]  and I'm like, you know what?
[3:35:48.740 --> 3:35:49.740]  I'm going to go talk to this guy.
[3:35:49.740 --> 3:35:50.740]  And then he got up on stage
[3:35:50.740 --> 3:35:52.740]  and that was the Facebook insider reveal.
[3:35:52.740 --> 3:35:55.740]  And that's when I'm like, you know, be brave, do something.
[3:35:55.740 --> 3:35:56.740]  I'm like, you know what?
[3:35:56.740 --> 3:35:57.740]  I'm going to be brave.
[3:35:57.740 --> 3:35:58.740]  I'm going to do something.
[3:35:58.740 --> 3:36:00.740]  And I went down and sought him out.
[3:36:00.740 --> 3:36:03.740]  And then that was in February or March
[3:36:03.740 --> 3:36:05.740]  or whenever the exact day was,
[3:36:05.740 --> 3:36:07.740]  all the way up until this past Monday.
[3:36:07.740 --> 3:36:09.740]  So a roundabout way to answer your question,
[3:36:09.740 --> 3:36:13.740]  but hopefully that kind of answer did I apologize.
[3:36:13.740 --> 3:36:14.740]  Yeah, thanks.
[3:36:14.740 --> 3:36:15.740]  Thank you, Johnny.
[3:36:15.740 --> 3:36:18.740]  Let's go to Rob in Canada.
[3:36:18.740 --> 3:36:21.740]  Hey, Kerry, thanks a lot for being on the show today.
[3:36:21.740 --> 3:36:23.740]  But I just get back to the same question.
[3:36:23.740 --> 3:36:25.740]  Can you give you like an example,
[3:36:25.740 --> 3:36:27.740]  like say the border wall coverage?
[3:36:27.740 --> 3:36:30.740]  What, give me an example of something that was going on
[3:36:30.740 --> 3:36:33.740]  at CNN when you're there at work
[3:36:33.740 --> 3:36:36.740]  and you're just like, no, I know this is wrong.
[3:36:36.740 --> 3:36:38.740]  Cause I got all my friends.
[3:36:38.740 --> 3:36:40.740]  These are highly educated people,
[3:36:40.740 --> 3:36:42.740]  master's degrees, Ivy League schools.
[3:36:42.740 --> 3:36:43.740]  And they're like, no way.
[3:36:43.740 --> 3:36:46.740]  There's no way the New York Times is lying or distorting stuff.
[3:36:46.740 --> 3:36:47.740]  They couldn't do that.
[3:36:47.740 --> 3:36:50.740]  Washington Post, all this, the most trusted, you know, name,
[3:36:50.740 --> 3:36:51.740]  name and news.
[3:36:51.740 --> 3:36:54.740]  So can you, can you share with me an example?
[3:36:54.740 --> 3:36:55.740]  Sure.
[3:36:55.740 --> 3:36:56.740]  Yeah, absolutely.
[3:36:56.740 --> 3:37:00.740]  And Robert, maybe you can maybe kind of help me out on this.
[3:37:00.740 --> 3:37:02.740]  I'm trying to remember the exact facts
[3:37:02.740 --> 3:37:04.740]  or the ladies and gentlemen in the room.
[3:37:04.740 --> 3:37:07.740]  But I remember, yeah, the border wall crisis,
[3:37:07.740 --> 3:37:08.740]  the kids in cages, you know,
[3:37:08.740 --> 3:37:10.740]  kids are dying and stuff like that.
[3:37:10.740 --> 3:37:13.740]  And again, I can't remember if it was exactly CNN,
[3:37:13.740 --> 3:37:15.740]  the outlet or any of their friends.
[3:37:15.740 --> 3:37:18.740]  But, you know, they just brought up the old Obama pictures
[3:37:18.740 --> 3:37:20.740]  from what, 14 or 15 with the kids with the,
[3:37:20.740 --> 3:37:22.740]  what like foil blankets type thing.
[3:37:22.740 --> 3:37:25.740]  And, you know, that was created during the previous administration.
[3:37:25.740 --> 3:37:26.740]  And of course it's not what about ism,
[3:37:26.740 --> 3:37:28.740]  but it's one of those things where like,
[3:37:28.740 --> 3:37:31.740]  I knew that picture that was floating around on Twitter
[3:37:31.740 --> 3:37:33.740]  and stuff like that about, you know,
[3:37:33.740 --> 3:37:36.740]  the previous administration with the kids and in the cages
[3:37:36.740 --> 3:37:38.740]  and the blankets and stuff.
[3:37:38.740 --> 3:37:40.740]  I even knew that.
[3:37:40.740 --> 3:37:43.740]  And then having to see the mainstream outlets
[3:37:43.740 --> 3:37:45.740]  kind of have to backtrack only when people
[3:37:45.740 --> 3:37:47.740]  from the independent media were calling them out.
[3:37:47.740 --> 3:37:49.740]  So that was another one of those grains of rice
[3:37:49.740 --> 3:37:50.740]  that were tipping the scale.
[3:37:50.740 --> 3:37:52.740]  I'm like, what are we doing here?
[3:37:52.740 --> 3:37:54.740]  Like, you know, and that's right after,
[3:37:54.740 --> 3:37:55.740]  correct me if I'm wrong,
[3:37:55.740 --> 3:37:57.740]  that's after the new slogan came out,
[3:37:57.740 --> 3:37:59.740]  the facts first type thing.
[3:37:59.740 --> 3:38:01.740]  And that blatantly was not a fact.
[3:38:01.740 --> 3:38:05.740]  They were using a previous photo from, you know,
[3:38:05.740 --> 3:38:08.740]  the previous administration to basically, you know,
[3:38:08.740 --> 3:38:10.740]  spike the ball on the current narrative
[3:38:10.740 --> 3:38:11.740]  that they wanted to spin.
[3:38:11.740 --> 3:38:14.740]  And that was just, again, one of many grains of rice,
[3:38:14.740 --> 3:38:15.740]  so to speak.
[3:38:15.740 --> 3:38:17.740]  And as just, it kind of led me further down the path.
[3:38:17.740 --> 3:38:19.740]  It's like, what are we doing here?
[3:38:19.740 --> 3:38:22.740]  Like we're, I mean, I was never a journalist.
[3:38:22.740 --> 3:38:24.740]  It's just, but this can't be journalism,
[3:38:24.740 --> 3:38:26.740]  if that makes sense.
[3:38:26.740 --> 3:38:29.740]  I mean, I had a sister that went to journalism school.
[3:38:29.740 --> 3:38:31.740]  I don't know if I want to know.
[3:38:31.740 --> 3:38:34.740]  You know, that these guys are dishonest.
[3:38:34.740 --> 3:38:36.740]  There's just, you know.
[3:38:36.740 --> 3:38:38.740]  So can you share another example?
[3:38:38.740 --> 3:38:41.740]  Like, you know, the most recent impeachment type stuff.
[3:38:41.740 --> 3:38:44.740]  Yeah, well, the most recent example for me,
[3:38:44.740 --> 3:38:46.740]  again, you know, I left about a week or so ago,
[3:38:46.740 --> 3:38:50.740]  but I was boots on ground covering the Mueller report,
[3:38:50.740 --> 3:38:52.740]  you know, leading up to it,
[3:38:52.740 --> 3:38:54.740]  hey, we're going to do all day wall-to-wall coverage,
[3:38:54.740 --> 3:38:56.740]  you know, 24-7 on the Mueller report.
[3:38:56.740 --> 3:38:57.740]  It's like, cool.
[3:38:57.740 --> 3:39:00.740]  Now we're going to finally get to the bottom of this Russia thing.
[3:39:00.740 --> 3:39:04.740]  And, you know, I, at this point, I was fully red-billed,
[3:39:04.740 --> 3:39:07.740]  but I wanted to go see, like, hey, if there's something,
[3:39:07.740 --> 3:39:11.740]  let's see what $50 million and however many thousands of men,
[3:39:11.740 --> 3:39:15.740]  let's, I wanted to see if this was legit
[3:39:15.740 --> 3:39:17.740]  or if there's smoke and mirrors,
[3:39:17.740 --> 3:39:20.740]  just like the millions of Americans, like, okay, let's,
[3:39:20.740 --> 3:39:23.740]  like if it was proven collusion or anything like that was Russian,
[3:39:23.740 --> 3:39:25.740]  like, cool, let's, let's ring up the impeachment process
[3:39:25.740 --> 3:39:26.740]  and go from there.
[3:39:26.740 --> 3:39:28.740]  Like, that's where I was, just like most Americans,
[3:39:28.740 --> 3:39:31.740]  in fact, bear out, let's pursue this course of action.
[3:39:31.740 --> 3:39:34.740]  Came out to be not at what everyone thought it was
[3:39:34.740 --> 3:39:38.740]  and you didn't hear about it ever since then
[3:39:38.740 --> 3:39:40.740]  or, I mean, the new, when Mueller testified,
[3:39:40.740 --> 3:39:42.740]  what, a few weeks later,
[3:39:42.740 --> 3:39:44.740]  of course, there was one of the big lead-up to that
[3:39:44.740 --> 3:39:47.740]  and then what happened after, after, you know,
[3:39:47.740 --> 3:39:49.740]  Special Counsel Mueller testified.
[3:39:49.740 --> 3:39:52.740]  We still haven't heard anything else about it after that.
[3:39:52.740 --> 3:39:53.740]  And now we're into Ukraine.
[3:39:53.740 --> 3:39:56.740]  It's just, again, I can't speak to expertise on all these things.
[3:39:56.740 --> 3:39:58.740]  It's just seeing what I saw from the inside.
[3:39:58.740 --> 3:40:01.740]  Like, we heard nothing but wall-to-wall Mueller coverage.
[3:40:01.740 --> 3:40:04.740]  Report came out, kind of fell flat.
[3:40:04.740 --> 3:40:06.740]  Then wall-to-wall coverage on, hey, Mueller's going to testify.
[3:40:06.740 --> 3:40:08.740]  Cool, let's see what's going on.
[3:40:08.740 --> 3:40:10.740]  Did he even write the report?
[3:40:10.740 --> 3:40:12.740]  Again, I'm not speaking one way or the other.
[3:40:12.740 --> 3:40:15.740]  It just, if you watch those eight hours of whatever,
[3:40:15.740 --> 3:40:17.740]  it seemed a little suspect.
[3:40:17.740 --> 3:40:18.740]  And again, I'm just a layman.
[3:40:18.740 --> 3:40:22.740]  So even to me, it was like, what is going on here?
[3:40:22.740 --> 3:40:25.740]  So, you know, that's kind of the most recent one I can think of.
[3:40:25.740 --> 3:40:29.740]  And by that time, I was like, I know I'm doing the right thing.
[3:40:29.740 --> 3:40:30.740]  Oh, no doubt about it.
[3:40:30.740 --> 3:40:32.740]  I mean, well, the other thing is you look at, I mean,
[3:40:32.740 --> 3:40:35.740]  like the impeachment coverage, it's so over-the-top political,
[3:40:35.740 --> 3:40:37.740]  it loses its credibility.
[3:40:37.740 --> 3:40:40.740]  And even if you want to be a partisan, activist,
[3:40:40.740 --> 3:40:43.740]  or news organization, there's still a way to present the story
[3:40:43.740 --> 3:40:47.740]  in such a way that people don't see you as just partisan acts,
[3:40:47.740 --> 3:40:50.740]  that you maintain some degree of credibility as independent
[3:40:50.740 --> 3:40:51.740]  or authoritative.
[3:40:51.740 --> 3:40:55.740]  They're not even maintaining that by the, oh, they're over-the-top
[3:40:55.740 --> 3:40:56.740]  assertiveness.
[3:40:56.740 --> 3:40:59.740]  They've chosen to be overtly political while lying about being
[3:40:59.740 --> 3:41:00.740]  overtly political.
[3:41:00.740 --> 3:41:02.740]  And over, and unbiased as well.
[3:41:02.740 --> 3:41:04.740]  Again, I tell the story all the time, like I watch Fox,
[3:41:04.740 --> 3:41:06.740]  I know I'm getting conservative point of view.
[3:41:06.740 --> 3:41:09.740]  MSNBC, I know I'm getting a left or progressive point of view.
[3:41:09.740 --> 3:41:10.740]  Perfect.
[3:41:10.740 --> 3:41:11.740]  Young Turks, hyper-progressive.
[3:41:11.740 --> 3:41:12.740]  It's honest.
[3:41:12.740 --> 3:41:15.740]  Yeah, it's like, cool, I know what I'm getting when I consume it.
[3:41:15.740 --> 3:41:17.740]  Cool, I'm getting it from position X.
[3:41:17.740 --> 3:41:22.740]  Oh, exactly, you're not getting something that is so disguised
[3:41:22.740 --> 3:41:24.740]  as apolitical when it's overtly political.
[3:41:24.740 --> 3:41:27.740]  And now, the other people that you know there,
[3:41:27.740 --> 3:41:30.740]  do you think there may be future whistleblowers from CNN as well?
[3:41:30.740 --> 3:41:31.740]  I hope so.
[3:41:31.740 --> 3:41:34.740]  You know, I forget which tape it was on, but I mean,
[3:41:34.740 --> 3:41:37.740]  first of all, again, these people are good people to your listeners.
[3:41:37.740 --> 3:41:39.740]  They're good people, as you saw from the tapes,
[3:41:39.740 --> 3:41:41.740]  that just want to do their job,
[3:41:41.740 --> 3:41:44.740]  but are obviously being handcuffed from up high.
[3:41:44.740 --> 3:41:47.740]  And I've had that conversation,
[3:41:47.740 --> 3:41:49.740]  those conversations you know on tape,
[3:41:49.740 --> 3:41:50.740]  that's not a one-off,
[3:41:50.740 --> 3:41:53.740]  I've had that exact conversation with many people in the building
[3:41:53.740 --> 3:41:55.740]  that say, hey, I don't like Trump,
[3:41:55.740 --> 3:41:58.740]  but I don't think we should keep covering him all the time.
[3:41:58.740 --> 3:42:00.740]  There's an earthquake and Bermuda,
[3:42:00.740 --> 3:42:01.740]  or this happened over here,
[3:42:01.740 --> 3:42:05.740]  or there's so many great newsworthy things in the world happening,
[3:42:05.740 --> 3:42:08.740]  but hey, let's stay on Trump.
[3:42:08.740 --> 3:42:09.740]  Okay.
[3:42:09.740 --> 3:42:12.740]  And even when, for instance, we were covering the Pittsburgh shooting,
[3:42:12.740 --> 3:42:14.740]  you know, we're in the press pool with, like, all the different,
[3:42:14.740 --> 3:42:17.740]  like, your NBCs, your ABCs, all those people,
[3:42:17.740 --> 3:42:20.740]  all of them had the same thing, like,
[3:42:20.740 --> 3:42:21.740]  at least now we're covering news.
[3:42:21.740 --> 3:42:24.740]  Like, granted, Trump is part of it because he's coming,
[3:42:24.740 --> 3:42:26.740]  but it's like, cool, we're actually covering news.
[3:42:26.740 --> 3:42:29.740]  Like, everyone was excited to get out of D.C. and cover news.
[3:42:29.740 --> 3:42:30.740]  Right.
[3:42:30.740 --> 3:42:32.740]  The reason why they went to work at CNN was to cover news.
[3:42:32.740 --> 3:42:33.740]  Absolutely.
[3:42:33.740 --> 3:42:35.740]  It wasn't to be part of their own information war.
[3:42:35.740 --> 3:42:36.740]  No.
[3:42:36.740 --> 3:42:38.740]  To propagate their own particular position.
[3:42:38.740 --> 3:42:40.740]  So, thanks, Robin Cannon, for your questions.
[3:42:40.740 --> 3:42:42.740]  He's going to take a little bit of a break and we'll come back
[3:42:42.740 --> 3:42:45.740]  right after the break to discuss further some of the breaking news
[3:42:45.740 --> 3:42:48.740]  about impeachment, some of the breaking news about other aspects
[3:42:48.740 --> 3:42:50.740]  of what's happening around the world today,
