[00:00.000 --> 00:09.000]  The message that this conveys is that unless things change, unless the arms race is reversed,
[03:52:23.120 --> 03:52:28.800]  reacting to the riots on new year's eve in numerous german cities by gangs of migrant youths
[03:52:31.200 --> 03:52:36.080]  foreign origin of course the culprits the german iranian author of this article
[03:52:36.080 --> 03:52:41.280]  published by the german media says they're fueled by historical racism yes throwing fireworks in
[03:52:41.280 --> 03:52:48.880]  people's faces throwing hand grenades at people burning cars in massive numbers across cities
[03:52:48.880 --> 03:52:55.040]  that's because of your racism he asserts that regardless of what germans think about the riots
[03:52:55.600 --> 03:53:00.160]  migrants are not only going to stay in the country but will eventually inherit germany from ethnic
[03:53:00.160 --> 03:53:07.120]  germans who are dying off that's why they call it re colonization or reverse colonization
[03:53:08.080 --> 03:53:14.080]  meanwhile nearly 400 illegals land on british beaches as government's rwanda scheme is delayed
[03:53:14.080 --> 03:53:20.480]  again saw a video earlier today of a migrant in a hotel again they're being put up in four five star
[03:53:20.480 --> 03:53:26.400]  hotels being given food being given free health care when the nhs is basically on its knees
[03:53:26.400 --> 03:53:33.360]  free cash meanwhile our own pensioners are dying because they can't afford to heat their own homes
[03:53:33.920 --> 03:53:40.000]  in this video this migrant basically had a fit and complained because he didn't get his breakfast
[03:53:40.000 --> 03:53:45.280]  on time so that's just a snapshot of cultural enrichment as it applies in europe today now do
[03:53:45.280 --> 03:53:53.120]  you kind of realize why japan has shied away from it let's go to this next video now this is again
[03:53:53.120 --> 03:53:58.320]  one of the absolutely ludicrous developments that we've had in terms of woke nonsense in the
[03:53:58.320 --> 03:54:04.640]  uk over the past week this is called black boy lane let's roll it well in case you missed it
[03:54:04.640 --> 03:54:10.960]  they just solved racism in the uk you see this road in london was called black boy lane and that
[03:54:10.960 --> 03:54:15.920]  was racist nobody really knew why it was racist it just kind of felt racist and after the black
[03:54:15.920 --> 03:54:21.440]  lives matter riots local authorities decided it had to go despite the vast majority of the
[03:54:21.440 --> 03:54:27.200]  residents of black boy lane opposing the change including 100 of the black residents of black
[03:54:27.200 --> 03:54:32.240]  boy lane lucky for them city corn and haringay council were fully prepared to be offended on
[03:54:32.240 --> 03:54:41.600]  their behalf so the sign was changed at a cost to the taxpayer of 186 000 pounds yes 186 000
[03:54:41.600 --> 03:54:47.440]  pounds 50 000 pounds was spent on a support and administration officer to help the residents who
[03:54:47.440 --> 03:54:55.280]  were affected 50 000 on what therapy still it was all a small price to end racism right oh yeah i almost
[03:54:55.280 --> 03:55:00.720]  forgot the sign still has black boy lane written on it and several residents of black boy lane
[03:55:00.720 --> 03:55:04.960]  including presumably the black residents who opposed the change full pop signs outside the
[03:55:04.960 --> 03:55:09.520]  houses that say black boy lane and now the new name on the sign has been graffiti over probably
[03:55:09.520 --> 03:55:14.160]  by one of the black residents of black boy lane but i'm sure they'll claim that's racist too all in
[03:55:14.160 --> 03:55:23.040]  all a stunning victory for anti-racism i'm sure you'll agree let's hit some final news stories
[03:55:23.040 --> 03:55:28.400]  now in the final couple of minutes u.s weapons manufacturers enjoy soaring profits thanks to
[03:55:28.400 --> 03:55:33.600]  the current thing the war in ukraine state department records show u.s weapons sales to
[03:55:33.600 --> 03:55:41.920]  other countries rose from 103 billion in 2021 that wasn't enough to 153 billion in 2022 and of course
[03:55:41.920 --> 03:55:48.720]  that's going to rise continually Lockheed Martin Northrop Grumman Raytheon among those
[03:55:48.720 --> 03:55:55.600]  financially benefiting and then we have this today top us arms maker ready to provide Kiev or Kiev
[03:55:55.600 --> 03:56:00.960]  with f-16s this is Lockheed Martin basically saying we can provide all the f-16s you need to
[03:56:00.960 --> 03:56:07.840]  germany poland whoever it is to continue to prolong this war german foreign minister declares war on
[03:56:07.840 --> 03:56:14.000]  Russia then we had this which is also related to the current thing the government in the uk in
[03:56:14.000 --> 03:56:21.200]  pursuit of net zero climate change alarmism is paying people not to use electricity national
[03:56:21.200 --> 03:56:27.120]  grid made energy requests to europe to help to avert blackouts across the southeast of england
[03:56:27.120 --> 03:56:32.720]  after network fault so this is our lifestyle the reduction of our living standards that's
[03:56:32.720 --> 03:56:38.720]  increasingly going to be felt with the race towards net zero they call it net zero because
[03:56:38.720 --> 03:56:43.760]  that's what your bank account looks like at the end of it after all your carbon credits have been
[03:56:43.760 --> 03:56:50.080]  used up and in this article they brazenly admit it says quote one million homes and businesses
[03:56:50.080 --> 03:56:54.560]  have rushed to sign up to a scheme that pays them to turn off washing machines ovens dishwashers and
[03:56:54.560 --> 03:57:01.040]  even the lights craig dyke who leads the operation has refused to rule out using the world leading
[03:57:01.040 --> 03:57:08.000]  scheme every winter saying it will drive forward towards net zero asked if it could become a feature
[03:57:08.000 --> 03:57:14.160]  of british life each winter mr. dyke told the bbc it's something we strongly believe in this is
[03:57:14.160 --> 03:57:19.920]  the start of something much much bigger so they want you in the cold they want you in the dark
[03:57:19.920 --> 03:57:26.080]  and they want you literally powerless the government paying people not to use electricity
[03:57:26.080 --> 03:57:32.640]  in pursuit of this net zero climate change madness and they brazenly admit it all in the article
[03:57:32.640 --> 03:57:37.920]  on the same day that it was revealed that a pensioner has died in his own home because he
[03:57:37.920 --> 03:57:43.040]  couldn't afford to pay soaring heating bills gonna wrap it up warram is next summit dot news
[03:57:46.640 --> 03:57:52.960]  info wars mv is finally here it's the very same high quality products you've been getting through
[03:57:52.960 --> 03:57:59.520]  info wars life but an expanded catalog and in some cases the prices are lower because we're going
[03:57:59.520 --> 03:58:05.200]  directly to the source that was supplying the supplement companies that we were buying our
[03:58:05.200 --> 03:58:11.520]  high quality products from so we're able to lower prices and bring you more products via the info
[03:58:11.520 --> 03:58:17.680]  wars mv line the highest quality triple tested many of these products are sold on store shelves
[03:58:17.680 --> 03:58:24.080]  for more than twice the cost you'll get them at info wars store dot com under our exclusive label
[03:58:24.080 --> 03:58:29.040]  we're bringing you the highest quality supplements directly from the factory right here in the usa
[03:58:29.040 --> 03:58:34.400]  to your door it'll make your life healthy better boost your immune system and it keeps info or
[03:58:34.400 --> 03:58:40.640]  store on the air so again introducing info wars md now exclusively available at info wars store
[03:58:40.640 --> 03:58:49.760]  dot com with massive massive savings i'm dr peter mccullough and it's an absolute pleasure
[03:58:50.560 --> 03:58:56.960]  to introduce to you the wellness company an alternative healthcare system for this coveted
[03:58:56.960 --> 03:59:05.920]  and post coveted world where trust has been lost in doctors and healthcare systems this new online
[03:59:05.920 --> 03:59:13.040]  virtual platform is nationwide providing uncensored content virtual appointments
[03:59:13.680 --> 03:59:21.840]  laboratory testing diagnostics prescriptions treatment packages specifically for coveted
[03:59:21.840 --> 03:59:28.400]  post coveted vaccine injury syndromes and all the usual things that are seen in primary care
[03:59:28.400 --> 03:59:36.560]  uh and then we have an entire array of holistic products and online store uh media and health
[03:59:36.560 --> 03:59:44.880]  advice come see the wellness company and go to online health now dot com as a conduit to the
[03:59:44.880 --> 03:59:58.720]  wellness company leading a frontal assault on the lies of the new world order it's alex jones
