[00:00.000 --> 00:10.000]  From the front lines of the information war, it's Alex Jones.
[3:48:04.000 --> 3:48:19.000]  to say my mind here without any fear or any you know without any worries about the lawyers coming in or or the FBI busting down my door. Well actually I do fear that kind of but you know what the hell.
[3:48:19.000 --> 3:48:37.000]  I get to get to be 60 anyway so it's all good but without your help without your support the thing goes away. It's not it's not funded by Mark Zuckerberg or you know Apple computer and it's it's funded by you.
[3:48:37.000 --> 3:48:52.000]  That's it. So if you don't go to the the infowars store then the program disappears. All right. What we're seeing now is is the is the end stage of this entire deep state network.
[3:48:52.000 --> 3:49:10.000]  It's starting to fall apart and as it as this happens the desperation on the Democrat side is going to ramp up because people like John Brennan are not going to want to be in a cell like you know the one that Epstein was in there.
[3:49:10.000 --> 3:49:23.000]  They are furiously desperately trying to avoid that. There's too many of them that are rats and weasels that are already I'm sure giving up all their friends in grand jury testimony.
[3:49:23.000 --> 3:49:33.000]  There's not a G Gordon lady among the bunch that's going to you know go take 10 years and shut his mouth. It's just not going to happen. They're all ratting on each other right now.
[3:49:33.000 --> 3:49:46.000]  The fact that that the story about the whistleblower is is requested to be interviewed by the FBI. What's key about that is that Michael Issacoff put it out.
[3:49:46.000 --> 3:49:58.000]  That means it's an official inside FBI leak and that's that means they're trying to give the give the liberals a heads up that this is coming.
[3:49:58.000 --> 3:50:09.000]  So it doesn't break on Sean Hannity or or on Info Wars. They want it to come from their side so that they can they can spin the story as it unfolds.
[3:50:09.000 --> 3:50:23.000]  This tells me we're right at the end and my fear is among many Mr. Gloom here. But one of my fears is that as their desperation mounts up the need for some kind of a massive diversion.
[3:50:23.000 --> 3:50:37.000]  Something to just absolutely overturn the narrative that's going to be trending away from them as this Ukraine coup network is exposed as the Horowitz report and then Durham indictments come out.
[3:50:37.000 --> 3:50:48.000]  They're going to be in a panic and that's when they're going to pull some kind of a false flag probably to take out one of the principles on their side to blame it on Trump.
[3:50:48.000 --> 3:50:58.000]  It'll be Trump pulled the trigger. You know Trump was doing the the dog whistles to his crazy, you know, gun nut mega hat wearing fanatics.
[3:50:58.000 --> 3:51:11.000]  And so Trump might as well have pulled the trigger. That's the only thing at this point which can Trump, so to speak, all of all of the avalanche of information that's going to be coming out against the coup plotters.
[3:51:11.000 --> 3:51:19.000]  So I would recommend that you read two of my old pieces. One more recent is called Adam Fish has to die.
[3:51:19.000 --> 3:51:29.000]  That's F-I-S-C-H. Just Google it. Adam Fish has to die. And another one is called Professor Raoul X.
[3:51:29.000 --> 3:51:36.000]  Professor Raoul X. But the reason I didn't mention these kind of things is to sort of head it off.
[3:51:36.000 --> 3:51:51.000]  If the perception is that nobody's going to buy a false flag, that it's not going to strike like a bolt from the blue and be a catalytic event that changes everything, then it's less likely that they're going to put something like that in motion.
[3:51:51.000 --> 3:52:09.000]  Now, Brad, let's go back any thoughts that you have. And then I also want to talk about the, I want to talk about the pardons that Trump granted to three American soldiers over the past week.
[3:52:09.000 --> 3:52:15.000]  But let's continue with the coup and then move into the pardons.
[3:52:15.000 --> 3:52:29.000]  Yeah, okay. One of the things I think that you hit on there that's very important is the Democratic Party for a very long time has been basically calling on its believers to do acts of violence and kind of at every level.
[3:52:29.000 --> 3:52:36.000]  I mean, even President Obama said that, you know, at home over Thanksgiving, get in their face if they don't agree with this, that or the other.
[3:52:36.000 --> 3:52:47.000]  And it's driven some of these people, granted, they're the extreme ones within the Democratic left wing, but we've seen violence break out from these people on an individual basis.
[3:52:47.000 --> 3:52:54.000]  Certainly the shooting of the congressman playing baseball here in the DC area and many, many other acts of that nature.
[3:52:54.000 --> 3:52:57.000]  It's almost always coming from left wing people.
[3:52:57.000 --> 3:53:07.000]  Now, on the other topic of kind of what's been going on today is ending the third day of, and final day supposedly of the testimony that the Democrats have put on show.
[3:53:07.000 --> 3:53:18.000]  And two things really struck me out of that. One of them was that Adam Schiff in his opening monologue, which I don't know, six, seven, eight minutes of talking mostly nonsense.
[3:53:18.000 --> 3:53:23.000]  But one of the things he did repeat over and over and over was conspiracy theory.
[3:53:23.000 --> 3:53:31.000]  And he must have said this 15 or 20 times. And what he was referring to was what Ukraine had been involved with under the previous administration.
[3:53:31.000 --> 3:53:39.000]  And remember, the previous administration in Ukraine was very left wing and philosophically in close agreement with the Obama administration.
[3:53:39.000 --> 3:53:55.000]  So there's some local that we're now looking at to see what was their role and did they interfere in any way, shape, or form with our elections here in the United States. Something that Democrats have said all along was one of their main issues that they wanted to investigate it.
[3:53:55.000 --> 3:53:59.000]  And now they're looking at it and saying, oh, well, now that's that's conspiracy theory.
[3:53:59.000 --> 3:54:15.000]  Same goes for the same with Hunter Biden making $3 million and, you know, for no visible reason. And nobody has given any sort of justifiable motive for an energy company having paid Hunter Biden $3 million other than using his dad for some reason as vice president.
[3:54:15.000 --> 3:54:22.000]  The final thing that really struck me out of that was all these State Department people that have come out and testified against President Trump.
[3:54:22.000 --> 3:54:33.000]  Now, they've been stuck each and every time because they are under oath. And when asked point blank by the Republicans, when they get a chance to get a word in, they've put it to him.
[3:54:33.000 --> 3:54:42.000]  You know, did you know of anything that the president did that's illegal? No. Do you know of anything that he did that, you know, forcing Ukraine to do this, that, or the other? No.
[3:54:42.000 --> 3:54:54.000]  And so it's one of those things that these people then now and also Adam Schiff said in his opening statement, you know, we're not going to allow any, you know, any sort of payback to these guys for testifying.
[3:54:54.000 --> 3:55:08.000]  But you've got this massive section out of the leadership having anything to do with Ukraine that come in and testify all the way down to the level of the political officer at the embassy in Ukraine coming into testify against Trump doing whatever they can do.
[3:55:08.000 --> 3:55:19.000]  Now, that's a good indicator of the problems that you have there. And there's a lot of talk now that Mike Pompeo has developed problems with the president of the United States over all of these issues.
[3:55:19.000 --> 3:55:33.000]  And I would say rightfully so. I mean, it's one of the things I question. And I was writing small beds and that were published in The Washington Times well over a year ago, pointing this out that when he took over the CIA as director of the CIA, he did nothing.
[3:55:33.000 --> 3:55:43.000]  He left everybody in place. All the all the John Brennan people were left in place and they remain in the leadership roles at the CIA today.
[3:55:43.000 --> 3:55:51.000]  When he went to State Department, he did the same thing. All those same people that were the Obama leadership people remain in place. And that's why we're seeing this problem.
[3:55:51.000 --> 3:55:58.000]  Now, it's easier. I guess it's easier. I think that's really it. And also Mike Pompeo has onward political aspirations.
[3:55:58.000 --> 3:56:07.000]  I think he would love to go run for Senate now. And if he can get that seat, then have that be his launching pad to run for president in 2024.
[3:56:07.000 --> 3:56:14.000]  I mean, speculative on my part, but he's politically ambitious. So that's what would make sense in my opinion for him to do so.
[3:56:14.000 --> 3:56:28.000]  Based on all that. Not only Pompeo, but there are there are a number of generals and admirals that I think see themselves as not only high cabinet officials.
[3:56:28.000 --> 3:56:38.000]  But I see the possibility of a brokered convention. You look at the debate last night. It's easy to imagine nobody getting near 50% at a convention.
[3:56:38.000 --> 3:56:48.000]  And then and some general or admiral riding in, you know, to save the day, the man on the white horse, it would be perfect for them if you had a left wing general or admiral,
[3:56:48.000 --> 3:56:59.000]  like the mccraven who was a total lackey and toadie for the Clintons. He would have unassailable defense credentials, handsome guy wearing a uniform.
[3:56:59.000 --> 3:57:08.000]  We see how they build up stooches like Lieutenant Colonel Vindman, you know, but imagine an actual admiral or general.
