[00:00:00.000 --> 00:00:06.000]  InfoWars. Tomorrow's news. Today.
[03:35:50.200 --> 03:35:51.200]  and you're seeing it.
[03:35:51.200 --> 03:35:52.200]  People are seeing it.
[03:35:52.200 --> 03:35:53.200]  That's why they're getting red-pilled.
[03:35:53.200 --> 03:35:54.200]  They're getting Christ-pilled.
[03:35:54.200 --> 03:35:55.200]  They're getting God-pilled.
[03:35:55.200 --> 03:35:56.200]  They're like, well, that's in the Bible?
[03:35:56.200 --> 03:35:57.200]  Yeah, man.
[03:35:57.200 --> 03:35:58.200]  It is, dude.
[03:35:58.200 --> 03:36:00.200]  And we've been trying to warn people for decades,
[03:36:00.200 --> 03:36:03.200]  but maybe now you're awake because you want your evidence?
[03:36:03.200 --> 03:36:06.200]  You want to see to believe?
[03:36:06.200 --> 03:36:11.200]  Go read Romans chapter 1 and then go relive Pride Month 2023
[03:36:11.200 --> 03:36:16.200]  and come back and tell me that God doesn't exist and is not speaking through the word of God.
[03:36:16.200 --> 03:36:17.200]  Alright?
[03:36:17.200 --> 03:36:18.200]  There you go.
[03:36:18.200 --> 03:36:21.200]  There you go.
[03:36:21.200 --> 03:36:25.200]  So Pedophile Month gets amplified to the next level.
[03:36:25.200 --> 03:36:26.200]  Right?
[03:36:26.200 --> 03:36:31.200]  Pedophile Month gets amplified to the next level in 2023,
[03:36:31.200 --> 03:36:34.200]  and then you've got this movie Sound of Freedom that's going to drop
[03:36:34.200 --> 03:36:36.200]  and we've been trying to suppress for years.
[03:36:36.200 --> 03:36:38.200]  I just think the timing is interesting.
[03:36:38.200 --> 03:36:41.200]  These sequence of events, right?
[03:36:41.200 --> 03:36:43.200]  See this rise in pedophilia and grooming,
[03:36:43.200 --> 03:36:49.200]  these homosexuals trying to normalize it, add that P to the LGBTQ, whatever, right?
[03:36:49.200 --> 03:36:53.200]  And then Sound of Freedom drops July 4th, Patriot Month,
[03:36:53.200 --> 03:36:56.200]  and the sequence of events is astounding.
[03:36:56.200 --> 03:37:01.200]  It's truly astounding to see the normalization of pedophilia has gone into overdrive, you guys.
[03:37:01.200 --> 03:37:02.200]  It truly has.
[03:37:02.200 --> 03:37:06.200]  Like, this stuff is accelerating and it's accelerating fast
[03:37:06.200 --> 03:37:09.200]  because you could tell by the way that they respond to it.
[03:37:09.200 --> 03:37:13.200]  They're trying to normalize pedophilia at these groomer rallies, these groomer marches.
[03:37:13.200 --> 03:37:16.200]  In the United States of America, the homosexuals just walking around naked
[03:37:16.200 --> 03:37:18.200]  with their penises hanging out in front of children.
[03:37:18.200 --> 03:37:19.200]  Alright?
[03:37:19.200 --> 03:37:20.200]  That's what it is, man.
[03:37:20.200 --> 03:37:23.200]  Oh, and by the way, Tim Cass, when they covered also in New York,
[03:37:23.200 --> 03:37:25.200]  you got all the homosexuals running around saying,
[03:37:25.200 --> 03:37:28.200]  We're here, we're queer, we're coming for your children!
[03:37:28.200 --> 03:37:30.200]  We're here, we're queer, we're coming for your children!
[03:37:30.200 --> 03:37:33.200]  Just out in the open.
[03:37:33.200 --> 03:37:36.200]  And then in California, they literally legislated that if you don't,
[03:37:36.200 --> 03:37:40.200]  if you don't accept your child's self-identifying pronouns,
[03:37:40.200 --> 03:37:42.200]  then we will take your child.
[03:37:42.200 --> 03:37:43.200]  That's child abuse.
[03:37:43.200 --> 03:37:44.200]  This is accelerating.
[03:37:44.200 --> 03:37:47.200]  In the month of June, just stay with me, alright?
[03:37:47.200 --> 03:37:48.200]  Stay with me.
[03:37:48.200 --> 03:37:51.200]  Sequence, sequence, sequence.
[03:37:51.200 --> 03:37:54.200]  Then I find it interesting that Sound of Freedom drops.
[03:37:54.200 --> 03:37:55.200]  Damn, man.
[03:37:55.200 --> 03:37:57.200]  Wow.
[03:37:57.200 --> 03:37:59.200]  You see Rolling Stone.
[03:37:59.200 --> 03:38:00.200]  You see The Guardian.
[03:38:00.200 --> 03:38:02.200]  You see that news publication Jezebel.
[03:38:02.200 --> 03:38:05.200]  They're all calling it QAnon adjacent.
[03:38:05.200 --> 03:38:11.200]  They're calling it like a, you know, just a total conspiracy.
[03:38:11.200 --> 03:38:13.200]  None of it has any validity.
[03:38:13.200 --> 03:38:15.200]  It's all tied to QAnon.
[03:38:15.200 --> 03:38:18.200]  They try to discredit Jim Caviezel.
[03:38:18.200 --> 03:38:21.200]  They try to discredit the producers, the directors.
[03:38:21.200 --> 03:38:25.200]  They try to discredit the actual guy that the movie's made about
[03:38:25.200 --> 03:38:28.200]  that does this, that has been doing this for decades,
[03:38:28.200 --> 03:38:32.200]  fighting against child sex trafficking, exposing pedophile rings,
[03:38:32.200 --> 03:38:34.200]  elites, low-level people.
[03:38:34.200 --> 03:38:37.200]  But why does it always end up being the elites involved with pedophilia?
[03:38:37.200 --> 03:38:38.200]  You want to know why?
[03:38:38.200 --> 03:38:41.200]  Because they're the ones that could truly afford this kind of stuff.
[03:38:41.200 --> 03:38:42.200]  There's a reason for that.
[03:38:42.200 --> 03:38:44.200]  It's not cheap, alright?
[03:38:44.200 --> 03:38:48.200]  Child sex trafficking is not, it's not cheap to just go purchase
[03:38:48.200 --> 03:38:50.200]  an eight-year-old boy and sodomize the hell out of him
[03:38:50.200 --> 03:38:52.200]  for however long you want.
[03:38:52.200 --> 03:38:54.200]  This is not cheap stuff, you guys.
[03:38:54.200 --> 03:38:57.200]  This is a multibillion-dollar daily,
[03:38:57.200 --> 03:39:00.200]  multibillion-dollar industry, alright?
[03:39:00.200 --> 03:39:03.200]  So there's a reason why the elites are more typically involved
[03:39:03.200 --> 03:39:06.200]  with this kind of stuff because they can fork up the cash
[03:39:06.200 --> 03:39:09.200]  like it's nothing, baby, and they also can fork up the cash
[03:39:09.200 --> 03:39:12.200]  to make it all go away if they need to,
[03:39:12.200 --> 03:39:13.200]  blackmail whoever they need to.
[03:39:13.200 --> 03:39:16.200]  Anyways, the response has been astounding.
[03:39:16.200 --> 03:39:18.200]  It truly has been.
[03:39:18.200 --> 03:39:20.200]  You see the pedophile occult media try to discredit
[03:39:20.200 --> 03:39:22.200]  all these news publications.
[03:39:22.200 --> 03:39:25.200]  It's QAnon, QAnon adjacent, QAnon conspiracy.
[03:39:25.200 --> 03:39:26.200]  Did you guys see that guy?
[03:39:26.200 --> 03:39:28.200]  I think it was Mike Rothschild.
[03:39:28.200 --> 03:39:30.200]  Of all last names.
[03:39:30.200 --> 03:39:33.200]  Mike Rothschild on CNN.
[03:39:33.200 --> 03:39:37.200]  He literally said that the Sound of Freedom movie,
[03:39:37.200 --> 03:39:40.200]  okay, it's made, these kind of movies are made
[03:39:40.200 --> 03:39:43.200]  off of bogus statistics.
[03:39:43.200 --> 03:39:45.200]  Moral panics.
[03:39:45.200 --> 03:39:46.200]  What's a moral panic?
[03:39:46.200 --> 03:39:49.200]  Shouldn't we be morally panicked to want to do something
[03:39:49.200 --> 03:39:53.200]  to save children that are being child sex trafficked?
[03:39:53.200 --> 03:39:56.200]  That absolutely warrants a moral panic.
[03:39:56.200 --> 03:39:57.200]  We should all be doing something.
[03:39:57.200 --> 03:40:01.200]  Alert, alert, alert, society, civilization.
[03:40:01.200 --> 03:40:03.200]  The babies are being targeted.
[03:40:03.200 --> 03:40:04.200]  The babies are being raped.
[03:40:04.200 --> 03:40:06.200]  The babies are being sex trafficked.
[03:40:06.200 --> 03:40:08.200]  Alert, alert, state emergency.
[03:40:08.200 --> 03:40:10.200]  We must do something.
[03:40:10.200 --> 03:40:11.200]  Who are the perpetrators?
[03:40:11.200 --> 03:40:12.200]  Who are the criminals?
[03:40:12.200 --> 03:40:13.200]  Who needs to go down?
[03:40:13.200 --> 03:40:15.200]  Who needs to be legally and lawfully executed
[03:40:15.200 --> 03:40:17.200]  according to the laws of the land?
[03:40:17.200 --> 03:40:20.200]  Who, who, who, who is doing this to the babies?
[03:40:21.200 --> 03:40:23.200]  Oh, but a moral panic is a bad thing
[03:40:23.200 --> 03:40:25.200]  according to the CNN talking head.
[03:40:25.200 --> 03:40:29.200]  Mike Rothschild, of all people, wild.
[03:40:29.200 --> 03:40:32.200]  Oh yeah, there he is.
[03:40:32.200 --> 03:40:34.200]  Mike Rothschild, of all people.
[03:40:34.200 --> 03:40:37.200]  You got a Rothschild telling you that Sound of Freedom
[03:40:37.200 --> 03:40:39.200]  is based off of bogus statistics.
[03:40:39.200 --> 03:40:41.200]  Yeah, I'll believe that, sure.
[03:40:41.200 --> 03:40:45.200]  Sure, I'll believe a Rothschild any day of the week.
[03:40:45.200 --> 03:40:47.200]  Any day of the week, just tell me, Daddy.
[03:40:47.200 --> 03:40:48.200]  Tell me, Daddy Rothschild.
[03:40:48.200 --> 03:40:49.200]  Tell me, Daddy.
[03:40:49.200 --> 03:40:50.200]  What do you want me to believe today?
[03:40:50.200 --> 03:40:52.200]  Oh, Daddy, just dictate me.
[03:40:52.200 --> 03:40:53.200]  Daddy, dictate me, baby.
[03:40:53.200 --> 03:40:55.200]  I just want to be dictated.
[03:40:55.200 --> 03:40:58.200]  Propagate my mind, Daddy.
[03:40:58.200 --> 03:40:59.200]  Wild.
[03:40:59.200 --> 03:41:02.200]  Yeah, he said it's based off of moral panic,
[03:41:02.200 --> 03:41:07.200]  bogus statistics, and fear.
[03:41:07.200 --> 03:41:08.200]  And fear.
[03:41:08.200 --> 03:41:10.200]  You know, it's just, it's so wild.
[03:41:10.200 --> 03:41:13.200]  Like, all of the things that warrant, you know,
[03:41:13.200 --> 03:41:17.200]  to mobilize us into action, to put a stop to something
[03:41:17.200 --> 03:41:19.200]  should not be Republican.
[03:41:19.200 --> 03:41:20.200]  This should not be Democrat.
[03:41:20.200 --> 03:41:23.200]  This should not be political outside of the sphere
[03:41:23.200 --> 03:41:27.200]  of only legislating to put a stop to this damn stuff.
[03:41:27.200 --> 03:41:29.200]  Like, there should be death penalties for all pedophiles,
[03:41:29.200 --> 03:41:32.200]  child sex traffickers, all this stuff, dude.
[03:41:32.200 --> 03:41:33.200]  I'm totally for that.
[03:41:33.200 --> 03:41:35.200]  That's how you send a message to society
[03:41:35.200 --> 03:41:36.200]  that you are not going to touch children.
[03:41:36.200 --> 03:41:38.200]  You are not going to sex traffic children.
[03:41:38.200 --> 03:41:40.200]  You are not going to rape children.
[03:41:40.200 --> 03:41:41.200]  If you do, you die.
[03:41:41.200 --> 03:41:45.200]  If you do, torture, torture, torture, torture, torture.
[03:41:46.200 --> 03:41:48.200]  Because that's what they're doing to the kids.
[03:41:48.200 --> 03:41:50.200]  They're torturing the kids.
[03:41:50.200 --> 03:41:52.200]  They're torturing them psychologically.
[03:41:52.200 --> 03:41:54.200]  They're torturing them physically.
[03:41:54.200 --> 03:41:56.200]  They're torturing them sexually.
[03:41:56.200 --> 03:41:58.200]  Eye for an eye, baby.
[03:41:58.200 --> 03:41:59.200]  You want to torture kids?
[03:41:59.200 --> 03:42:01.200]  Well, then you're going to get it too.
[03:42:01.200 --> 03:42:03.200]  That's how we should be in society.
[03:42:03.200 --> 03:42:05.200]  That's how you send a message to society,
[03:42:05.200 --> 03:42:08.200]  to criminals and pedophiles and child sex traffickers
[03:42:08.200 --> 03:42:10.200]  that this will be your fate.
[03:42:10.200 --> 03:42:13.200]  This will be your fate if you go after the innocent children.
[03:42:13.200 --> 03:42:16.200]  This will be your fate if you decide to go down that path.
[03:42:16.200 --> 03:42:19.200]  This will be your fate if you decide to disobey.
[03:42:21.200 --> 03:42:24.200]  But we live in a cucked out society where,
[03:42:24.200 --> 03:42:27.200]  you know, you'll see cuckservatives get all triggered
[03:42:27.200 --> 03:42:28.200]  based off of what I said.
[03:42:28.200 --> 03:42:29.200]  Oh, Drew, really?
[03:42:29.200 --> 03:42:30.200]  What, really?
[03:42:30.200 --> 03:42:31.200]  Yeah, really, baby.
[03:42:31.200 --> 03:42:32.200]  Yes.
[03:42:32.200 --> 03:42:33.200]  Really.
[03:42:33.200 --> 03:42:34.200]  Yes, really.
[03:42:34.200 --> 03:42:36.200]  Because this stuff is real.
[03:42:36.200 --> 03:42:41.200]  But I just find how the occult, satanic, pedophile media
[03:42:41.200 --> 03:42:45.200]  is running cover, trying to act like this stuff don't exist.
[03:42:45.200 --> 03:42:48.200]  We've been seeing this develop the last couple days,
[03:42:48.200 --> 03:42:50.200]  and then there's more of the sequence.
[03:42:50.200 --> 03:42:52.200]  I'll tell you about that when we come back from the break.
[03:42:52.200 --> 03:42:53.200]  Do not go anywhere.
[03:42:53.200 --> 03:42:54.200]  Blast all the links.
[03:42:54.200 --> 03:42:55.200]  Do it now.
[03:42:55.200 --> 03:42:56.200]  We'll be right back.
[03:42:56.200 --> 03:42:58.200]  With all the craziness in the world,
[03:42:58.200 --> 03:43:01.200]  the collapsing borders, the war with Russia,
[03:43:01.200 --> 03:43:04.200]  the insanity, the currency devaluations,
[03:43:04.200 --> 03:43:06.200]  the economy going crazy,
[03:43:06.200 --> 03:43:08.200]  you are crazy in my view if you don't get
[03:43:08.200 --> 03:43:11.200]  high-quality storable food and water filtration and self-defense.
[03:43:11.200 --> 03:43:13.200]  Now, we're not selling guns and ammo.
[03:43:13.200 --> 03:43:15.200]  That's for you to go out and get for yourself
[03:43:15.200 --> 03:43:16.200]  and learn how to use if you haven't,
[03:43:16.200 --> 03:43:18.200]  and I'm preaching the choir on that.
[03:43:18.200 --> 03:43:20.200]  But a lot of people got plenty of guns,
