[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[2:56:22.000 --> 2:56:36.000]  creating your massive blizzards in the wintertime, your sweeping bitter winds that come across the plain state, and the huge amounts of tornadoes that plague the southern and central states, Texas, Oklahoma, et cetera, because of that.
[2:56:36.000 --> 2:56:41.000]  But you don't have hardly any of those once you stay on that diagonal line to the west.
[2:56:41.000 --> 2:56:55.000]  And that's why the best, you know, long-term climates for survival and it's also important to consider humidity. Humidity is a problem both without air conditioning and because of the molds and the insects that are bred where you don't get cold winters.
[2:56:55.000 --> 2:57:07.000]  But that's why Utah and Idaho and parts of, you know, New Mexico, northern Arizona, Colorado, Wyoming, western Montana received the higher ratings.
[2:57:07.000 --> 2:57:17.000]  That next slide goes and shows the population density maps of the United States, and there we can see in much more detail how heavily populated the eastern seaboard is.
[2:57:17.000 --> 2:57:27.000]  And this also, because of the population centers in the Midwest as well, shows why the Midwest will get compromised.
[2:57:27.000 --> 2:57:47.000]  Even though there's a tremendous amount of great areas in the Ozark Mountains and other places in rural Tennessee and rural Missouri, Oklahoma, and even in Texas, northern southern states, all of these are at risk of having the massive population densities flee out of the cities
[2:57:47.000 --> 2:57:56.000]  because they'll be the first ones to melt down when there isn't enough food, water, or supplies, and they'll start fleeing westward, and that ends up compromising those.
[2:57:56.000 --> 2:58:07.000]  That's one of the reasons why the inner mountain west area is the highest rated area in my analysis because it has this 800 miles from San Francisco.
[2:58:07.000 --> 2:58:12.000]  It's 700 miles from Los Angeles over trackless deserts.
[2:58:12.000 --> 2:58:18.000]  You know, Joel, we're almost out of time. We're going to do a little bit more into the next segment, maybe even go into more overdrive, but we're both busy.
[2:58:18.000 --> 2:58:26.000]  But I want people to be able to see and hear all this in one concise piece. But I want to ask you questions like, I know it's not perfect for everybody, but where would you live?
[2:58:26.000 --> 2:58:30.000]  Or where are the elites moving? Or what are they doing?
[2:58:30.000 --> 2:58:36.000]  And I want to ask you those basic questions after this one minute break. All the questions are answered in strategic relocation.
[2:58:36.000 --> 2:58:51.000]  North American guy to save places. Third edition. Get it while you can in fallwars.com.
[2:59:06.000 --> 2:59:10.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[2:59:10.000 --> 2:59:22.000]  The silver lungs generator infuses the respiratory system with your self produced nano silver solutions and also delivers the silver nano particles instantly into the bloodstream.
[2:59:22.000 --> 2:59:31.000]  With continued legislation threatening the sale of nano silver products, you can now produce pure and endless colloidal silver with the silver lungs generator.
[2:59:31.000 --> 2:59:37.000]  Very easy to follow step by step instructions are provided, making production fast and simple.
[2:59:37.000 --> 2:59:44.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the silver lungs generator.
[2:59:44.000 --> 2:59:51.000]  That's www.silverlungs.com.
[2:59:51.000 --> 3:00:02.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[3:00:02.000 --> 3:00:09.000]  Well, we covered a lot of territory, but I guess we got 25% into the book.
[3:00:09.000 --> 3:00:15.000]  We're going to schedule a second interview where we just basically run through, recapitally already covered and then get into all the other areas.
[3:00:15.000 --> 3:00:22.000]  In the next few weeks, with Joel Scalzen in the part two, the book is Strategic Relocation, North American Guide to Safe Places, third edition.
[3:00:22.000 --> 3:00:30.000]  And Joel, just in closing some basic quick questions I've got. Where do you live? I mean, generally.
[3:00:30.000 --> 3:00:43.000]  Well, I live, I follow my own advice. I moved from Oregon, which is challenging California's social state of the union in terms of restrictive property laws and things to Utah.
[3:00:43.000 --> 3:00:53.000]  Because this is that state that is the furthest away from all of these population threats and through trackless wilderness and desert.
[3:00:53.000 --> 3:01:00.000]  It's just almost impossible for people without fuel, food and other facilities to get from Los Angeles up to Utah.
[3:01:00.000 --> 3:01:10.000]  I'm the same thing from Sacramento or San Francisco or from Seattle or any of those major, but even Denver is 500 miles away through the most difficult mountain path.
[3:01:10.000 --> 3:01:17.000]  There's also a culture up there of people who are into being prepared and self-sufficient, so you don't have to worry as much about them coming and trying to rob you.
[3:01:17.000 --> 3:01:28.000]  Yeah, that's right. And there is a knit-togetherness to the Mormon population there that even if state government breaks down, they have that church hierarchy which maintains order.
[3:01:28.000 --> 3:01:33.000]  And that doesn't mean that anyone has, everyone has to be a Mormon. In fact, they're very open to other people coming in.
[3:01:33.000 --> 3:01:40.000]  But it means that the base population will remain stable and not riot and not panic as much as other communities.
[3:01:40.000 --> 3:01:43.000]  And that's why there's going to be, I believe, more stability there.
[3:01:43.000 --> 3:01:52.000]  But that doesn't mean that everybody has to move to Utah. Everybody can. I really stress and cover the worst thing that people did in Y2K.
[3:01:52.000 --> 3:02:00.000]  And I warned against this, but they did it anyway. They ran out into the most rural areas, sold everything, quit their jobs, and then they were calling me up in droves.
[3:02:00.000 --> 3:02:06.000]  You know, after Y2K and said, well, now what do I do? I run out of money, self-sufficiency is a lot more expensive than I thought.
[3:02:06.000 --> 3:02:12.000]  And I said, well, you're going to have to go back and re-establish your financial lifeline and do it all over again.
[3:02:12.000 --> 3:02:20.000]  And that's why it's very important for people to realize that you can't just do this all in one step. Sometimes you have to take two steps.
[3:02:20.000 --> 3:02:24.000]  No, you've got to think it out. And, you know, something the globalist type is not ever going to be the real threat.
[3:02:24.000 --> 3:02:26.000]  The real threat is going to come like a thief in the night.
[3:02:26.000 --> 3:02:34.000]  Now, the elites, and it's even admitted in CNN, they're building, even if they stay in cities, big underground bunkers, arming themselves.
[3:02:34.000 --> 3:02:38.000]  Briefly, you know, all these former government people, what are they doing?
[3:02:38.000 --> 3:02:42.000]  I know a lot of them are going to Utah, Wyoming, Montana.
[3:02:42.000 --> 3:02:50.000]  Colorado. A lot of them have built resorts or cabins, very luxurious cabins, and the ski resorts of Colorado.
[3:02:50.000 --> 3:02:58.000]  And the reason they do that is because Denver, this is not a recommended city, Denver's the western center of the New World Order globalist.
[3:02:58.000 --> 3:03:01.000]  They have bunkers there. They have a power center.
[3:03:01.000 --> 3:03:03.000]  It's the admitted alternate government.
[3:03:03.000 --> 3:03:04.000]  That's correct.
[3:03:04.000 --> 3:03:13.000]  Denver is a very bad place, and that's why a lot of these ex-CIA, ex-NFA, and army and government of the who know that a nuclear war is coming,
[3:03:13.000 --> 3:03:15.000]  have built big underground bunkers.
[3:03:15.000 --> 3:03:18.000]  They're not telling the American people they don't want us prepared.
[3:03:18.000 --> 3:03:26.000]  They themselves are preparing, and I have run into numerous contractors who I've worked with in Colorado who have told me,
[3:03:26.000 --> 3:03:28.000]  can drive down the street and ask them.
[3:03:28.000 --> 3:03:31.000]  There's a bunker in that house. There's a bunker there.
[3:03:31.000 --> 3:03:34.000]  He's former NSA. He's the CIA.
[3:03:34.000 --> 3:03:39.000]  I mean, these people know something, and it's just criminal that they don't tell the American people.
[3:03:39.000 --> 3:03:42.000]  Where are the elites running abroad?
[3:03:42.000 --> 3:03:48.000]  Well, a lot of them are in Switzerland. A lot of them are in northern Italy, in Germany, in the Alps.
[3:03:48.000 --> 3:03:51.000]  They're following what Hitler did, but various full of them.
[3:03:51.000 --> 3:04:00.000]  And they're also going to Latin America, a lot of them in South America around Buenos Aires, some of them in Brazil.
[3:04:00.000 --> 3:04:08.000]  But those areas in Argentina, they expect, I think, to try to control, but they're down there as well.
[3:04:08.000 --> 3:04:15.000]  Yeah, I know the Rockefellers have really been moving and building houses and buying up land in Argentina.
