[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[03:20:01.000 --> 03:20:03.000]  Yes, everything you read about in mythology,
[03:20:03.000 --> 03:20:05.000]  from human animal crosses to
[03:20:05.000 --> 03:20:07.000]  elites, you know, living on armored
[03:20:07.000 --> 03:20:09.000]  mountaintops, it's all happening again.
[03:20:09.000 --> 03:20:11.000]  Yes, almost like it happened before.
[03:20:11.000 --> 03:20:13.000]  We just had Macron become a Jupiter.
[03:20:13.000 --> 03:20:15.000]  He said, I am the god Jupiter.
[03:20:15.000 --> 03:20:17.000]  I rule. Yes, go ahead.
[03:20:17.000 --> 03:20:19.000]  Yeah, so basically,
[03:20:19.000 --> 03:20:21.000]  and when I told my wife that,
[03:20:21.000 --> 03:20:23.000]  she kind of looked at me cross-eyed, I said, think about it.
[03:20:23.000 --> 03:20:25.000]  They think that it's their right
[03:20:25.000 --> 03:20:27.000]  to meddle in our lives
[03:20:27.000 --> 03:20:29.000]  for absolutely no reason.
[03:20:29.000 --> 03:20:31.000]  I just...
[03:20:31.000 --> 03:20:33.000]  It's amazing sometimes and most people don't see it.
[03:20:33.000 --> 03:20:35.000]  Well, you have to understand,
[03:20:35.000 --> 03:20:37.000]  with these sociopaths, psychopaths and others,
[03:20:37.000 --> 03:20:39.000]  they love to throw it in your face
[03:20:39.000 --> 03:20:41.000]  and as they get more power, they get more reckless.
[03:20:41.000 --> 03:20:43.000]  They're crying out for help.
[03:20:43.000 --> 03:20:45.000]  Not their psychopathic cerebral cortex,
[03:20:45.000 --> 03:20:47.000]  but the overall humanity
[03:20:47.000 --> 03:20:49.000]  that's still in them wants to kill them.
[03:20:49.000 --> 03:20:51.000]  And so they...
[03:20:51.000 --> 03:20:53.000]  That's why they always lead us to wars and death
[03:20:53.000 --> 03:20:55.000]  and then if nobody will take them out,
[03:20:55.000 --> 03:20:57.000]  they usually commit suicide
[03:20:57.000 --> 03:20:59.000]  because they just want to kill everybody
[03:20:59.000 --> 03:21:01.000]  because they want to kill themselves.
[03:21:01.000 --> 03:21:03.000]  But they set up their say,
[03:21:03.000 --> 03:21:05.000]  I am the great and powerful Oz.
[03:21:05.000 --> 03:21:07.000]  I am invincible.
[03:21:07.000 --> 03:21:09.000]  But when the little dog pulls back the curtain,
[03:21:09.000 --> 03:21:11.000]  well, then you see that it's the little man
[03:21:11.000 --> 03:21:13.000]  back there who's been scared
[03:21:13.000 --> 03:21:15.000]  all along.
[03:21:17.000 --> 03:21:19.000]  Exactly.
[03:21:19.000 --> 03:21:21.000]  And then I have one other thing, too,
[03:21:21.000 --> 03:21:23.000]  because I have been a listener to you
[03:21:23.000 --> 03:21:25.000]  the last few years.
[03:21:25.000 --> 03:21:27.000]  And how you used to tell people,
[03:21:27.000 --> 03:21:29.000]  you know, get off the fence, do something,
[03:21:29.000 --> 03:21:31.000]  I actually did because I am a patriot.
[03:21:31.000 --> 03:21:33.000]  So I started a social media
[03:21:33.000 --> 03:21:35.000]  website based on
[03:21:35.000 --> 03:21:37.000]  read on the speech since everyone wants to seem
[03:21:37.000 --> 03:21:39.000]  to take it away from us.
[03:21:39.000 --> 03:21:41.000]  So it's called
[03:21:41.000 --> 03:21:43.000]  voiceanything.com.
[03:21:43.000 --> 03:21:45.000]  I basically combined it.
[03:21:45.000 --> 03:21:47.000]  Your phone broke up when you said the name of the website.
[03:21:47.000 --> 03:21:49.000]  It broke up when you said the name of the website. What was it?
[03:21:49.000 --> 03:21:51.000]  Voiceanything.com.
[03:21:51.000 --> 03:21:53.000]  That's a great name. Voiceanything.com.
[03:21:53.000 --> 03:21:55.000]  Thank you so much. I'll check it out.
[03:21:55.000 --> 03:21:57.000]  And again, folks, it's important
[03:21:57.000 --> 03:21:59.000]  when you leave Facebook in places
[03:21:59.000 --> 03:22:01.000]  or create
[03:22:01.000 --> 03:22:03.000]  your own website or have a website you're on, then
[03:22:03.000 --> 03:22:05.000]  use Facebook to draw people
[03:22:05.000 --> 03:22:07.000]  into the free open web.
[03:22:07.000 --> 03:22:09.000]  It's the fake corporate
[03:22:09.000 --> 03:22:11.000]  cable on the internet system that they
[03:22:11.000 --> 03:22:13.000]  admit they want to
[03:22:13.000 --> 03:22:15.000]  dominate control everybody with. So what you do is you
[03:22:15.000 --> 03:22:17.000]  use them to then push to your new
[03:22:17.000 --> 03:22:19.000]  platform.
[03:22:21.000 --> 03:22:23.000]  Let me ask you this question. We're going to go to Craig.
[03:22:23.000 --> 03:22:25.000]  We know it's a big farmer wanting to make money
[03:22:25.000 --> 03:22:27.000]  and we know they criticize us
[03:22:27.000 --> 03:22:29.000]  showing high quality known supplements
[03:22:29.000 --> 03:22:31.000]  that people need, like vitamin mineral mixes
[03:22:31.000 --> 03:22:33.000]  and amino acids. I mean, oh my gosh, how evil.
[03:22:33.000 --> 03:22:35.000]  You know, higher absorption rate.
[03:22:35.000 --> 03:22:37.000]  Oh, we're selling cold silver or coffee or shampoo.
[03:22:37.000 --> 03:22:39.000]  How evil.
[03:22:39.000 --> 03:22:41.000]  But
[03:22:41.000 --> 03:22:43.000]  they admit opioid
[03:22:43.000 --> 03:22:45.000]  prescriptions have gone up
[03:22:45.000 --> 03:22:47.000]  100% the last year
[03:22:47.000 --> 03:22:49.000]  and I was reading in the last five years, it's like 300%
[03:22:49.000 --> 03:22:51.000]  and suddenly
[03:22:51.000 --> 03:22:53.000]  I know a lot of people who I've been friends
[03:22:53.000 --> 03:22:55.000]  with who are just out of my life
[03:22:55.000 --> 03:22:57.000]  because they're on opioids
[03:22:57.000 --> 03:22:59.000]  and are just they live and watch TV now
[03:22:59.000 --> 03:23:01.000]  and basically to take opiates.
[03:23:01.000 --> 03:23:03.000]  I mean, it is just everywhere
[03:23:03.000 --> 03:23:05.000]  and it's thank God
[03:23:05.000 --> 03:23:07.000]  the few times I've taken I'm allergic to them.
[03:23:07.000 --> 03:23:09.000]  I had compound fracture and stuff
[03:23:09.000 --> 03:23:11.000]  you know, shoot me up with a morphine.
[03:23:11.000 --> 03:23:13.000]  I started vomiting everywhere for five hours.
[03:23:13.000 --> 03:23:15.000]  I just don't
[03:23:15.000 --> 03:23:17.000]  I mean, clearly they did it on purpose
[03:23:17.000 --> 03:23:19.000]  but who green lighted let's just flood
[03:23:19.000 --> 03:23:21.000]  opium everywhere and
[03:23:21.000 --> 03:23:23.000]  opioid derivatives.
[03:23:23.000 --> 03:23:25.000]  Maybe it was Petraeus and the CIA when they were in Afghanistan
[03:23:25.000 --> 03:23:27.000]  you know, because that's what basically happened
[03:23:27.000 --> 03:23:29.000]  in Afghanistan. We went there.
[03:23:29.000 --> 03:23:31.000]  You saw the opium production
[03:23:31.000 --> 03:23:33.000]  and went from 7% in 2001
[03:23:33.000 --> 03:23:35.000]  to 93% of global production
[03:23:35.000 --> 03:23:37.000]  by 2015. That's right.
[03:23:37.000 --> 03:23:39.000]  Record crops every year.
[03:23:39.000 --> 03:23:41.000]  So what are they going to do with that? Well, they need to get some money
[03:23:41.000 --> 03:23:43.000]  for that crop that they're raising.
[03:23:43.000 --> 03:23:45.000]  So it's probably something like the crack cocaine epidemic
[03:23:45.000 --> 03:23:47.000]  we saw Alex. I wouldn't be surprised
[03:23:47.000 --> 03:23:49.000]  if we got some reporter
[03:23:49.000 --> 03:23:51.000]  who uncovers this at some point time
[03:23:51.000 --> 03:23:53.000]  and finds out that that's exactly what's behind this
[03:23:53.000 --> 03:23:55.000]  opioid epidemic
[03:23:55.000 --> 03:23:57.000]  and then that reporter winds up getting killed
[03:23:57.000 --> 03:23:59.000]  just like we had with Dark Alliance
[03:23:59.000 --> 03:24:01.000]  and Kerry Webb.
[03:24:01.000 --> 03:24:03.000]  And I love how mainstream media
[03:24:03.000 --> 03:24:05.000]  acts like
[03:24:05.000 --> 03:24:07.000]  they're exposing all this now.
[03:24:07.000 --> 03:24:09.000]  They're the ones that make the money and take web.
[03:24:09.000 --> 03:24:11.000]  He was coming on my show in a month
[03:24:11.000 --> 03:24:13.000]  when his new book was about to get published and come out
[03:24:13.000 --> 03:24:15.000]  proving all the awards he got
[03:24:15.000 --> 03:24:17.000]  were accurate and then there was CIA drug dealing
[03:24:17.000 --> 03:24:19.000]  and then now it was like
[03:24:19.000 --> 03:24:21.000]  Sikaro that's based on a composite of true stories
[03:24:21.000 --> 03:24:23.000]  that's been confirmed
[03:24:23.000 --> 03:24:25.000]  out of some of the folks that were actually involved in it
[03:24:25.000 --> 03:24:27.000]  but I'll just leave it at that
[03:24:27.000 --> 03:24:29.000]  and that was them consolidating three cartels down to one
[03:24:29.000 --> 03:24:31.000]  basically and it's admitted
[03:24:31.000 --> 03:24:33.000]  that elements of our government bring in the main narcotics
[03:24:33.000 --> 03:24:35.000]  that happened in Vietnam but they again act like
[03:24:35.000 --> 03:24:37.000]  it's kooky and weird to be
[03:24:37.000 --> 03:24:39.000]  learned. What they do is they take the general public
[03:24:39.000 --> 03:24:41.000]  that's not informed and they go don't be insecure
[03:24:41.000 --> 03:24:43.000]  call someone informed
[03:24:43.000 --> 03:24:45.000]  a conspiracy theorist
[03:24:45.000 --> 03:24:47.000]  and feel good about
[03:24:47.000 --> 03:24:49.000]  laughing at knowledge and that's what
[03:24:49.000 --> 03:24:51.000]  the modern liberalism is.
[03:24:51.000 --> 03:24:53.000]  Any investigation of what they're doing
[03:24:53.000 --> 03:24:55.000]  any contradiction of their official
[03:24:55.000 --> 03:24:57.000]  story is immediately pushed out there as a conspiracy
[03:24:57.000 --> 03:24:59.000]  theory and Gary Webb was initially
[03:24:59.000 --> 03:25:01.000]  when he put out his investigation it was excellent
[03:25:01.000 --> 03:25:03.000]  he won awards and then the establishment
[03:25:03.000 --> 03:25:05.000]  organized
[03:25:05.000 --> 03:25:07.000]  a concerted effort to take him down
[03:25:07.000 --> 03:25:09.000]  the LA Times and others they had
[03:25:09.000 --> 03:25:11.000]  the CIA was involved that's been classified
[03:25:11.000 --> 03:25:13.000]  the LA Times editor was CIA
[03:25:13.000 --> 03:25:15.000]  which is what they're doing now to Trump
[03:25:15.000 --> 03:25:17.000]  I call it the Alexpionage
[03:25:17.000 --> 03:25:19.000]  because it's basically the spy
[03:25:19.000 --> 03:25:21.000]  services as well as the
[03:25:21.000 --> 03:25:23.000]  political establishment the media establishment
[03:25:23.000 --> 03:25:25.000]  that are organized to take Trump
[03:25:25.000 --> 03:25:27.000]  down and they don't care
[03:25:27.000 --> 03:25:29.000]  what is true and what isn't true they're going to
[03:25:29.000 --> 03:25:31.000]  keep repeating these lies because that's a tactic
[03:25:31.000 --> 03:25:33.000]  of propaganda to destroy his reputation
[03:25:33.000 --> 03:25:35.000]  so that they can come after him destroy his
[03:25:35.000 --> 03:25:37.000]  presidency and they have slowed down
[03:25:37.000 --> 03:25:39.000]  his ability to get some
[03:25:39.000 --> 03:25:41.000]  of his agenda through that's a key part of what's happened
[03:25:41.000 --> 03:25:43.000]  is the fact that they're on defense
[03:25:43.000 --> 03:25:45.000]  and they keep coming up with it
[03:25:45.000 --> 03:25:47.000]  remember when they derail it successfully
[03:25:47.000 --> 03:25:49.000]  they haven't derailed it all
[03:25:49.000 --> 03:25:51.000]  it's their fault they're behind it
[03:25:51.000 --> 03:25:53.000]  we're winning by fighting
[03:25:53.000 --> 03:25:55.000]  think how far we've already come globalism is
[03:25:55.000 --> 03:25:57.000]  collapsing they're in crisis
[03:25:57.000 --> 03:25:59.000]  we are having devastating victories
[03:25:59.000 --> 03:26:01.000]  it doesn't mean they may not kill Trump
[03:26:01.000 --> 03:26:03.000]  or myself or others but together
[03:26:03.000 --> 03:26:05.000]  we're going over the top we're winning
[03:26:05.000 --> 03:26:07.000]  Craig in New Mexico on the opioids
[03:26:07.000 --> 03:26:09.000]  give us your take
[03:26:09.000 --> 03:26:11.000]  I'm calling
[03:26:11.000 --> 03:26:13.000]  for the people that actually
[03:26:13.000 --> 03:26:15.000]  need the opioids that can't
[03:26:15.000 --> 03:26:17.000]  get them and
[03:26:17.000 --> 03:26:19.000]  there's a lot of us out here
[03:26:19.000 --> 03:26:21.000]  and we are being called drug addicts
[03:26:21.000 --> 03:26:23.000]  and we are not
[03:26:23.000 --> 03:26:25.000]  well that's another paradigm
[03:26:25.000 --> 03:26:27.000]  they let you get on them and then they try to
[03:26:27.000 --> 03:26:29.000]  take them away from me well the other thing too
[03:26:29.000 --> 03:26:31.000]  is what they're doing with medical marijuana
[03:26:31.000 --> 03:26:33.000]  that's helpful for some people to get off
[03:26:33.000 --> 03:26:35.000]  of the more dangerous prescription opioids
[03:26:35.000 --> 03:26:37.000]  but they won't let you sorry go ahead and call
[03:26:37.000 --> 03:26:39.000]  they will not
[03:26:39.000 --> 03:26:41.000]  give the opioids to the people that
[03:26:41.000 --> 03:26:43.000]  need them and also on the other hand
[03:26:43.000 --> 03:26:45.000]  they won't give surgery
[03:26:45.000 --> 03:26:47.000]  I need laser surgery which they
[03:26:47.000 --> 03:26:49.000]  have made me unable to
[03:26:49.000 --> 03:26:51.000]  get by $15,000
[03:26:51.000 --> 03:26:53.000]  copay
[03:26:53.000 --> 03:26:55.000]  and all the doctors in my area
[03:26:55.000 --> 03:26:57.000]  that give out the opioids have been
[03:26:57.000 --> 03:26:59.000]  taken out and
[03:26:59.000 --> 03:27:01.000]  it's ridiculous for the people
[03:27:01.000 --> 03:27:03.000]  I had a friend of mine's son
[03:27:03.000 --> 03:27:05.000]  call me trying to get pills off me
[03:27:05.000 --> 03:27:07.000]  and I almost lost my friend
[03:27:07.000 --> 03:27:09.000]  because I told him because of people like
[03:27:09.000 --> 03:27:11.000]  him people like me that actually
[03:27:11.000 --> 03:27:13.000]  need the drugs cannot get them
[03:27:13.000 --> 03:27:15.000]  anymore you're talking about palliative
[03:27:15.000 --> 03:27:17.000]  care they call the drug addict
[03:27:17.000 --> 03:27:19.000]  and nobody addresses
[03:27:19.000 --> 03:27:21.000]  the other end of the spectrum
[03:27:21.000 --> 03:27:23.000]  those of us who need them
[03:27:23.000 --> 03:27:25.000]  well sir I want to be clear there's obviously
[03:27:25.000 --> 03:27:27.000]  folks sure I understand there's people that
[03:27:27.000 --> 03:27:29.000]  it works for doesn't give you a problem
[03:27:29.000 --> 03:27:31.000]  and it helps alleviate pain we're not
[03:27:31.000 --> 03:27:33.000]  saying that then there's extremes like
[03:27:33.000 --> 03:27:35.000]  you bought took so many made him go deaf
[03:27:35.000 --> 03:27:37.000]  you know so I just
[03:27:37.000 --> 03:27:39.000]  well part of the drug war is that
[03:27:39.000 --> 03:27:41.000]  they have come down on doctors
[03:27:41.000 --> 03:27:43.000]  who would prescribe painkillers for people
[03:27:43.000 --> 03:27:45.000]  who were suffering from cancer
[03:27:45.000 --> 03:27:47.000]  hey my dad was happy to retire from dentistry
[03:27:47.000 --> 03:27:49.000]  he only does it he has his license but just for the family
[03:27:49.000 --> 03:27:51.000]  because they would
[03:27:51.000 --> 03:27:53.000]  just give people painkillers for wisdom
[03:27:53.000 --> 03:27:55.000]  teeth that were pulled out and then
[03:27:55.000 --> 03:27:57.000]  the state police would show up and go through all the records
[03:27:57.000 --> 03:27:59.000]  yeah and they were pretty good
[03:27:59.000 --> 03:28:01.000]  now the feds completely run it
[03:28:01.000 --> 03:28:03.000]  and my dad says look they've just made healthcare
[03:28:03.000 --> 03:28:05.000]  where it's just impossible yeah I mean because
[03:28:05.000 --> 03:28:07.000]  they're wrecking it folks because they're just you know
[03:28:07.000 --> 03:28:09.000]  no more eye surgery here's your cane
[03:28:09.000 --> 03:28:11.000]  you know and no more knee surgery here's your
[03:28:11.000 --> 03:28:13.000]  cane thank you Craig sorry to hear
[03:28:13.000 --> 03:28:15.000]  you're having those problems yes I know I've talked to doctors
[03:28:15.000 --> 03:28:17.000]  there is the whole end
[03:28:17.000 --> 03:28:19.000]  what they're doing is doctors
[03:28:19.000 --> 03:28:21.000]  that were giving it to real people that needed
