[00:00.000 --> 00:02.000]  You
[3:13:53.620 --> 3:13:58.100]  the Middle East. It's a war on terror. And then that just kind of sits out there. And
[3:13:58.100 --> 3:14:01.780]  then 10 years later, we say, look at all the people in the Middle East. We got to bring
[3:14:01.780 --> 3:14:05.020]  them here. We got to bring them all in. We got to be tolerant. We got to bring them all
[3:14:05.020 --> 3:14:11.460]  in. So wait, if we were there unjustifiably to begin with, murdering and pillaging and
[3:14:11.460 --> 3:14:18.220]  destroying countries, wouldn't they want to come here and kill us? Or if we're at war
[3:14:18.220 --> 3:14:22.380]  with Islam that wants to kill us and hates our way of life, and we've been at war for
[3:14:22.380 --> 3:14:29.460]  decades, why do we want to bring them in here? This is the general logic and reasoning that
[3:14:29.460 --> 3:14:34.100]  has escaped the average American. But beyond the average American, it's not even their
[3:14:34.100 --> 3:14:40.020]  fault. This is the average logic and reasoning that we don't even get from our own government
[3:14:40.020 --> 3:14:43.820]  that starts these wars. This is the logic and reasoning that we don't even get from
[3:14:43.820 --> 3:14:49.780]  the mainstream media that lies us into these wars. Okay? So of course, the average minion
[3:14:49.780 --> 3:14:55.700]  out there, think about it. Everybody's probably been through this. You're going through life.
[3:14:55.700 --> 3:15:01.180]  Everything's hunky dory. And you really don't understand how fake television news is, how
[3:15:01.180 --> 3:15:06.620]  corrupt television news is, how corrupt the government is, how literally television news
[3:15:06.620 --> 3:15:10.460]  for the most part, I mean, I'll give Fox News credit. I don't think it's totally controlled
[3:15:10.460 --> 3:15:16.380]  like it used to be. Do most of the people on there have, you know, let's just say Jewish
[3:15:16.380 --> 3:15:21.220]  backgrounds or pro-Israel? Absolutely. But that's not illegal. That's not intentionally
[3:15:21.220 --> 3:15:24.420]  trying to lie the American public anything. You know, you have people that say that's
[3:15:24.420 --> 3:15:30.540]  going on. But again, it's about the general logic and reasoning that television news fails
[3:15:30.540 --> 3:15:34.940]  to deliver. But as soon as you realize they were never there to deliver that in the first
[3:15:34.940 --> 3:15:39.940]  place, that's when you start to wake up. As soon as you realize the purpose of television
[3:15:39.940 --> 3:15:45.820]  news was not to inform you, but to keep you brainwashed and going along with whatever the
[3:15:45.820 --> 3:15:49.620]  government wants to do, that's when you start to understand everything. We'll take more
[3:15:49.620 --> 3:15:53.740]  of your calls on the other side. Don't go anywhere.
[3:15:53.740 --> 3:15:57.860]  This is Dan Pilla. Do you owe the IRS money you can't pay? Are tax debts crippling you?
[3:15:57.860 --> 3:16:01.940]  I've defended people from the IRS for over 30 years. I've helped thousands and I can
[3:16:01.940 --> 3:16:06.220]  help you too. I wrote the book on IRS settlement and I'm telling you, there's no such thing
[3:16:06.220 --> 3:16:12.100]  as a hopeless case. Call 800-34-NO-TAX to finally get free of IRS debt. With the IRS's
[3:16:12.100 --> 3:16:17.460]  new programs, there's never been a better time to solve your problem. Call 800-34-NO-TAX.
[3:16:17.460 --> 3:16:22.860]  That's 800-34-NO-TAX or my website, Danpilla.com.
[3:16:22.860 --> 3:16:26.620]  It's a no brainer. A big Berkey water filter is the one you need, period. You need a water
[3:16:26.620 --> 3:16:32.020]  filter that removes chlorine, fluoride, pharmaceuticals, BPA and other endocrine disruptors, pesticides,
[3:16:32.020 --> 3:16:36.260]  bacteria, viruses and much more, right? And does it all at only 2 cents per gallon. Get
[3:16:36.260 --> 3:16:40.540]  the original, most trusted name in gravity water filtration, Big Berkey. And now GCN
[3:16:40.540 --> 3:16:47.020]  listeners receive 5% off ceramic filter systems using code GCN. Call or click 1-877-99 Berkey
[3:16:47.020 --> 3:16:52.460]  or bigberkeywaterfilters.com. That's 1-877-99-B-E-R-K-E-Y.
[3:16:52.460 --> 3:16:57.740]  Hunters, anglers, campers and survivalists, get back to nature. Expand your horizons with
[3:16:57.740 --> 3:17:02.260]  the highest quality, most versatile, unique sling shots and sling bows on the market at
[3:17:02.260 --> 3:17:08.220]  Slingbow.com. Slingbow products are compact and models start from just 1798. They're perfect
[3:17:08.220 --> 3:17:13.060]  for your bug out bag or storing in your vehicle. Give yourself and your loved ones the excitement
[3:17:13.060 --> 3:17:17.900]  and tradition of Slingbow. A new frontier in archery and truly modern twist on this
[3:17:17.900 --> 3:17:24.140]  primitive survival tool. Feel the thrill, only at Slingbow.com. Bacon lovers, we ship
[3:17:24.140 --> 3:17:31.020]  free. Try our amazing bacon. No refrigeration required. Proprietary value added packaging
[3:17:31.020 --> 3:17:36.300]  provides 10-year shelf life and protects the leanest, thickest, center cut, fully cooked
[3:17:36.300 --> 3:17:42.820]  bacon in America today. Ready to eat right from the pouch or warm and serve. Savory and
[3:17:42.820 --> 3:17:49.820]  delicious. Wholesale price for your everyday use. Order today at ReadyToEatBacon.com.
[3:17:49.820 --> 3:17:54.740]  ReadyToEatBacon.com.
[3:17:54.740 --> 3:17:59.900]  Fueling your body is hard work. That's why we've introduced the InfoWars Life Daily
[3:17:59.900 --> 3:18:05.060]  Digestive Pack to help you fuel it right. Combine fluorolife everyday maintenance and
[3:18:05.060 --> 3:18:10.020]  carnivore to help you fuel your gut and body and take advantage of the powerful nutrients
[3:18:10.020 --> 3:18:15.900]  you receive. There's no better way to power your body. Fluorolife is a powerful probiotic
[3:18:15.900 --> 3:18:21.220]  supplement with 20 of the most potent clinically studied probiotic strains. When paired with
[3:18:21.220 --> 3:18:26.540]  carnivore, our incredible enzyme formula that helps you break down nutrients. These formulas
[3:18:26.540 --> 3:18:32.700]  fuel your gut and your body to help you fight toxins and stay fueled all day. These incredible
[3:18:32.700 --> 3:18:37.740]  formulas can help keep your body in tip-top shape in the fight against stress, age and
[3:18:37.740 --> 3:18:43.420]  outside toxins. There's no better time to try fluorolife and carnivore to see how well
[3:18:43.420 --> 3:18:48.380]  they can support your body. Don't miss out on the chance to fuel your body and support
[3:18:48.380 --> 3:18:54.380]  recovery. Try the InfoWars Life Daily Digestive Pack today.
[3:18:54.380 --> 3:18:59.820]  Guaranteeing your food independence is a crucial part of prepping. Between debt crisis, natural
[3:18:59.820 --> 3:19:06.180]  disasters or even simple power outages, having a supply of storable meals is crucial. With
[3:19:06.180 --> 3:19:11.260]  InfoWars Life Select Storable Food, you can make sure you and your family are ready for
[3:19:11.260 --> 3:19:17.180]  any emergency. With drinks, snacks and meals in amounts ranging from 72 hours to a full
[3:19:17.180 --> 3:19:23.020]  year, there's no better place to look for healthy, easy and incredible meals. Including
[3:19:23.020 --> 3:19:27.660]  meals such as Traveler's Stew, Homestyle Potato Soup and a variety of other meals
[3:19:27.660 --> 3:19:32.620]  for breakfast, lunch and dinner. InfoWars Life Select Storable Food will help you eat
[3:19:32.620 --> 3:19:38.660]  comfortably in a time of need. They even work great for camping. Simply pack a 72 hour kit
[3:19:38.660 --> 3:19:43.780]  to go and you have easy to cook and transport food for you and your loved ones trip. Don't
[3:19:43.780 --> 3:19:48.180]  be caught surprised by an emergency. Make sure you're stocked up today with all the food
[3:19:48.180 --> 3:19:53.180]  you need for an affordable price with InfoWars Life Select Storable Foods.
[3:19:53.180 --> 3:20:17.740]  You're listening to the Alex Jones show. Live from the InfoWars.com studios, you're listening
[3:20:17.740 --> 3:20:29.700]  to the Alex Jones show. And now your host, Owen Troyer.
[3:20:29.700 --> 3:20:39.420]  If you're on any mainstream media outlet, whether it be Twitter, Facebook, Google, you're
[3:20:39.420 --> 3:20:47.980]  pretty much just getting riddled with liberal propaganda nonstop. And it's because of that
[3:20:47.980 --> 3:20:58.660]  environment that they create, they have this false consensus. They create a false consensus
[3:20:58.660 --> 3:21:03.160]  that everybody hates Trump or that everybody feels one way about immigration or everybody
[3:21:03.160 --> 3:21:08.740]  feels one way about this. It's a false consensus that they use because the heads of all these
[3:21:08.740 --> 3:21:16.100]  media companies work together to push out the propaganda that then creates the false
[3:21:16.100 --> 3:21:21.540]  consensus. So then the average street liberal thinks that they're in the right, they're
[3:21:21.540 --> 3:21:26.980]  in the popular opinion because the media outlets they go to, whether it be again Snapchat,
[3:21:26.980 --> 3:21:32.100]  Twitter, Facebook, Google would have you, it all confirms this false consensus that was
[3:21:32.100 --> 3:21:38.020]  never true to begin with. So then when Hillary Clinton loses an election, when Donald Trump
[3:21:38.020 --> 3:21:42.980]  continues to get more popular, they can't even believe it because they buy into the
[3:21:42.980 --> 3:21:48.020]  false consensus that they're getting from their liberal controlled platforms.
[3:21:48.020 --> 3:21:53.740]  Now, it's because of this false consensus that Alec Baldwin can say something as stupid
[3:21:53.740 --> 3:21:59.580]  as this. Alec Baldwin is sure he would win if he ran for president. He says, hands down,
[3:21:59.580 --> 3:22:04.460]  I would win. Well, I'd like to see Alec Baldwin one run for president. And I would bet you
[3:22:04.460 --> 3:22:13.220]  he wouldn't even get out of the primary. There isn't a soul in America that could beat Donald
[3:22:13.220 --> 3:22:19.020]  Trump in a presidential election right now. That's why the Democrats have nothing. There
[3:22:19.020 --> 3:22:24.780]  is nobody can beat Trump. Trump is so popular. Trump is so smart. Trump continues to deliver.
[3:22:24.780 --> 3:22:29.100]  There is absolutely no one in this country right now that could beat Trump in a presidential
[3:22:29.100 --> 3:22:35.140]  election. And they know it. But I would love to see Alec Baldwin fall on his own sword
[3:22:35.140 --> 3:22:38.380]  and run for president and get embarrassed because he wouldn't even make it out of the
[3:22:38.380 --> 3:22:44.220]  primary. So that would be fun. Let's take a look at some anti-American news here just
[3:22:44.220 --> 3:22:49.420]  to show you the state of the country that was created by the bureaucracies. Chopping
[3:22:49.420 --> 3:22:56.980]  down a tree in New York nets a man $22,000 in fines. A Long Island man is being fined
