[00:00.000 --> 00:02.060]  you
[3:40:33.940 --> 3:40:41.380]  To pursue their own their own aim, which in their own words before this protest was to overthrow the government
[3:40:41.620 --> 3:40:43.620]  I mean, why would you come out with such an insane
[3:40:44.260 --> 3:40:48.580]  Aim for a protest which is clearly not going to happen unless you're going to try and cause violence
[3:40:49.060 --> 3:40:54.820]  Thankfully nothing happened. I mean that I've seen pictures of them getting up and screaming in police officers faces
[3:40:54.900 --> 3:40:58.020]  Did you see much of that? Did you see much anger a little bit?
[3:40:58.100 --> 3:41:02.340]  I mean before we even arrived there we were kind of checking twitter when we were on our way over and it was just constantly kind of
[3:41:02.340 --> 3:41:04.500]  arrests arrests arrests and we got there
[3:41:04.900 --> 3:41:08.180]  Surprised how small it was because you know, usually the arrests these things are huge
[3:41:08.740 --> 3:41:10.740]  And not very good at organizing things
[3:41:10.820 --> 3:41:11.780]  Yeah, no, absolutely
[3:41:11.780 --> 3:41:15.620]  But it really was just it's a hardcore group and they were just going after anyone like I said after they
[3:41:15.860 --> 3:41:20.100]  After they chased these guys out they just turned and they're like attack dogs just looking for the next
[3:41:20.660 --> 3:41:25.140]  You know, it's not a case of oh, this person's done something to piss me off. I'll go after them
[3:41:25.460 --> 3:41:28.580]  They're looking for somebody to go after they're looking for someone to kind of
[3:41:28.580 --> 3:41:33.300]  Just just shout down and attack. I mean, I had one guy this kind of middle-aged Scottish guy
[3:41:33.380 --> 3:41:36.580]  Looks like it could just be anyone's dad looked completely kind of innocuous
[3:41:36.660 --> 3:41:40.180]  And then suddenly when when the police is back then comes up to me and just does into my ear
[3:41:40.340 --> 3:41:42.340]  You're gonna die today, mate
[3:41:42.420 --> 3:41:44.420]  Um, and I'm just thinking like
[3:41:44.500 --> 3:41:46.500]  Bloody hell. I'm literally I'm here with a camera
[3:41:46.740 --> 3:41:49.940]  Um, you know, I'm here with Lucy. We're trying to have a conversation with people
[3:41:50.580 --> 3:41:55.780]  Um, and it's just this this horrible horrible aggression that just it's not a counter protest
[3:41:55.780 --> 3:42:02.020]  It's not a protest about democracy or the government even it's just these people who are saying we want things our way
[3:42:02.180 --> 3:42:06.100]  And we're gonna be violent and aggressive and nasty until we get it
[3:42:07.140 --> 3:42:13.860]  I mean, we've we've got the photographs up on info wards.com literally they have huge banners saying communist revolutionary party
[3:42:14.340 --> 3:42:18.420]  They talk to people they say you wanted to overthrow the government today. How are you gonna do that?
[3:42:18.500 --> 3:42:22.500]  They've got no idea what they're talking about. Do they have any kind of coherent message?
[3:42:22.500 --> 3:42:27.620]  I mean, what kind of signs did you see? Was there any kind of coherent aim to this protest?
[3:42:27.620 --> 3:42:29.620]  Or was it just a huge temper tantrum?
[3:42:30.900 --> 3:42:32.900]  Tory's out Tory system
[3:42:33.780 --> 3:42:35.780]  May may is bad
[3:42:36.020 --> 3:42:37.220]  What else?
[3:42:37.220 --> 3:42:40.660]  It was basic. I mean, it was just your usual kind of socialist workers
[3:42:41.140 --> 3:42:44.900]  Uh, you know the placards that they hand out everywhere. Yes socialist workers party
[3:42:44.900 --> 3:42:49.700]  They always turn up everywhere and they have these stalls and they just give out these these signs to people
[3:42:49.700 --> 3:42:55.060]  They have so many signs that people just come and they just hand them out like I know like three kinds of coax
[3:42:55.060 --> 3:42:58.260]  So people just pick them up and start wandering around with this sign. They don't even know what it says
[3:42:58.820 --> 3:43:02.580]  So, I know I don't think half people they're probably even new and then there was that
[3:43:02.820 --> 3:43:07.300]  There's that one we saw a picture of it and I caught a glimpse of it the um, to reason they stuck your mum
[3:43:08.980 --> 3:43:11.460]  What the hell are these people doing like there's no
[3:43:11.700 --> 3:43:13.380]  Doesn't even make sense
[3:43:13.380 --> 3:43:17.620]  I mean the other thing was this was in the middle of the week. It was in the middle of the day
[3:43:17.620 --> 3:43:23.380]  This isn't a national holiday as far as I know, you know, I mean you could have worn like badgers pretending
[3:43:23.380 --> 3:43:28.260]  You were working for the job centre and they would have probably avoided you like like the plague, right?
[3:43:29.060 --> 3:43:33.140]  Yeah, yeah, absolutely. But I mean, uh, I mean how how can they
[3:43:33.620 --> 3:43:40.340]  Expect to get large groups of people on at 1 p.m. On a wednesday afternoon. It just sounds very dumb to me
[3:43:41.060 --> 3:43:46.100]  Everything in there in their world is just they think everyone's like that. They're so confused
[3:43:46.100 --> 3:43:49.940]  I don't know they're absolutely not the most kind of intelligent or logical of people
[3:43:50.100 --> 3:43:52.260]  So what we were calling in britain a waste man
[3:43:53.460 --> 3:43:55.300]  Yeah, yeah, pretty much. I mean
[3:43:55.300 --> 3:43:59.380]  They just think we want to kind of blame the system for everything and they don't they don't they don't care really
[3:43:59.620 --> 3:44:01.940]  I think about organizing an actual movement or
[3:44:02.900 --> 3:44:06.500]  Or pressure or kind of creating pressure groups or anything like that or actual demonstrations
[3:44:06.580 --> 3:44:11.380]  They just want to go out and scream at people or shout at people and like you say throw a throw a huge temper tantrum
[3:44:11.380 --> 3:44:14.980]  And do you think that's largely based in just virtue singling order?
[3:44:14.980 --> 3:44:21.140]  They actually believe that they're going up against this oppressive group of fascists and they're on the moral high ground
[3:44:21.140 --> 3:44:23.140]  Do you think it's it's one or the other?
[3:44:23.140 --> 3:44:28.580]  I think it's a bit of both. I think that when you see people get triggered. It's a very psychological thing that's happening
[3:44:28.580 --> 3:44:34.500]  It's like kind of uh, their brain just can't comprehend that that what they believe might might be wrong
[3:44:34.500 --> 3:44:36.500]  It's like a chip isn't it and they're kind of
[3:44:36.500 --> 3:44:41.780]  But you know, I think one thing I'm noticing now from kind of going to these things with the cameras
[3:44:41.780 --> 3:44:44.900]  It's the they're happy to let people on their side film and
[3:44:45.540 --> 3:44:50.420]  Whenever we turn up with a camera, they're trying to break the camera, you know, again, like I'll quiz the other day
[3:44:51.140 --> 3:44:54.420]  Today they try to rip the lens off the camera try to rip out the sound equipment
[3:44:54.980 --> 3:44:56.100]  Um
[3:44:56.100 --> 3:44:59.700]  They they know what they're doing and they know on some level that what they're doing is wrong
[3:45:00.180 --> 3:45:02.660]  Because why why else wouldn't they want them to be video footage of it?
[3:45:02.660 --> 3:45:04.660]  Why else wouldn't they want to be seen on camera?
[3:45:04.660 --> 3:45:07.620]  Doing these things. There's one guy who's screaming at Lucy, you know
[3:45:08.100 --> 3:45:12.900]  Right up in her face and he kind of grabbed my camera almost ripped out of my hands and tried to throw it on the floor
[3:45:13.380 --> 3:45:17.460]  Now there's people on that side who are doing that, but they know that that footage isn't going to grow out anywhere
[3:45:17.540 --> 3:45:20.820]  So why are they trying to stop the people who are going to put the footage out?
[3:45:21.540 --> 3:45:25.060]  You know to stop them from putting out and it's it's because they know they go with the intention of
[3:45:25.860 --> 3:45:27.860]  Of causing trouble
[3:45:27.860 --> 3:45:31.700]  Well, exactly. I mean criminals don't want to be identified. Do they that's why they wear masks
[3:45:31.700 --> 3:45:34.340]  That's why they insist that nobody films their behavior
[3:45:34.820 --> 3:45:39.540]  Um, um as well as the fact that it just doesn't resonate with anyone and that shows with the numbers
[3:45:39.860 --> 3:45:41.860]  I mean, I don't know what they were expecting
[3:45:42.100 --> 3:45:45.940]  But the final picture that I saw when they were marching to parliament
[3:45:46.180 --> 3:45:52.580]  It was a pathetic amount of people. It was probably less than 200 people for a supposed major march
[3:45:52.820 --> 3:46:00.500]  Which had got mainstream media attention for days before they could barely get 200 people out there in a capital city
[3:46:00.500 --> 3:46:03.620]  I mean, does that show how little their message is resonating?
[3:46:04.180 --> 3:46:08.500]  I mean, there were genuinely more tourists on parliament square today than there were
[3:46:09.220 --> 3:46:13.460]  Uh, it kind of made me laugh actually when they were bundling us into a police van because they had kind of
[3:46:14.020 --> 3:46:17.300]  Uh, a handful of police vans on my side and I decided parliament square
[3:46:18.020 --> 3:46:20.660]  And I was just thinking that the police have way over estimated
[3:46:21.140 --> 3:46:25.540]  You know, how many people are going to be here there were there were officers everywhere probably pretty much one for every
[3:46:25.540 --> 3:46:31.540]  Every protester and it it just kind of looked quite sad as we were driving away really just kind of you know
[3:46:32.020 --> 3:46:35.540]  Felt sorry for them more than anything these these idiots who were turning up and
[3:46:36.420 --> 3:46:40.420]  You know, it's just them and a couple of mates and that's it and no one really is going to listen. No one cares
[3:46:41.860 --> 3:46:47.780]  So they bundled you into the van. You said they drove you out of london entirely. Is that correct or outside of central london?
[3:46:48.900 --> 3:46:53.780]  Safe space and just dropped us off. Yeah, so they uh, yeah, they kind of took us out of out central london
[3:46:53.780 --> 3:46:56.500]  Uh dropped us off and kind of just said on your way
[3:46:57.060 --> 3:47:00.180]  Um, but we had a few interesting chats with them. Um
