[00:00.000 --> 00:15.240]  The
[03:50:31.720 --> 03:50:36.000]  are located in California, so governed by California law, is that if they choose to
[03:50:36.000 --> 03:50:41.000]  become a public monopoly, if they choose to monopolize the public square, then they have
[03:50:41.000 --> 03:50:44.920]  obligations that are different than someone who does not monopolize the public square.
[03:50:44.920 --> 03:50:48.080]  So the equivalent would be, let's say you're in the public square, but you have just one
[03:50:48.080 --> 03:50:52.040]  little corner of it. Well, you're not under the same obligation as somebody who owns the
[03:50:52.040 --> 03:50:56.920]  entire public square. Once you own the public square and you want the benefits of that monopoly,
[03:50:56.920 --> 03:51:03.280]  a monopoly you acquired through special congressional immunity in Section 230, a monopoly you acquired
[03:51:03.280 --> 03:51:07.360]  by lying to people about promising to protect free speech, then you should be obligated
[03:51:07.360 --> 03:51:10.880]  to keep your promises and be obligated at just like any governmental entity. So would
[03:51:10.880 --> 03:51:17.000]  that be like saying Twitter owns the public square of Twitter, so therefore they have
[03:51:17.000 --> 03:51:23.000]  to allow anybody on there. But once you get on there, say Donald Trump, you can block
[03:51:23.000 --> 03:51:27.040]  whoever you want. You can have terms of service that allow different, like right now it's
[03:51:27.040 --> 03:51:30.600]  interestingly enough, they have said that the courts have said on the First Amendment
[03:51:30.600 --> 03:51:34.880]  standards that the president can't block anyone. So it's ironic, the president can't
[03:51:34.880 --> 03:51:38.600]  block anyone on Twitter, but Twitter can't block whoever they want. It's like this doesn't
[03:51:38.600 --> 03:51:43.480]  really make sense, that we have the ultimate censor, the ultimate controller, suppressor
[03:51:43.480 --> 03:51:49.480]  of speech, already surveilling people's speech and invading on their privacy on a regular
[03:51:49.480 --> 03:51:53.200]  basis. So if we're going to make this meaningful, Twitter basically said, hey, if you want to
[03:51:53.200 --> 03:51:57.400]  be Twitter and you in that particular form of social media space, like they have GAB
[03:51:57.400 --> 03:52:01.880]  and other competitors, but they have 90, 95% of that space, of that kind of communication.
[03:52:01.880 --> 03:52:07.000]  Well, and they get all the mainstream publications to put on. That's the key to me. You go on
[03:52:07.000 --> 03:52:14.760]  C-SPAN, ESPN, it doesn't matter. You name it, it's all in congruity. They plug Facebook,
[03:52:14.760 --> 03:52:19.560]  they plug YouTube, they plug Twitter. So it's a synchronicity. They're never going to plug
[03:52:19.560 --> 03:52:23.200]  GAB, they're never going to plug Bitshoot, they're never going to plug Brydeon, they're
[03:52:23.200 --> 03:52:25.840]  never going to plug Mines, they're never going to plug Swiss cows, they're never going to
[03:52:25.840 --> 03:52:29.320]  plug DuckDuckGo. So that's how they have total control.
[03:52:29.320 --> 03:52:32.440]  Exactly. And so when people say, oh, just go out there and create your own, that is
[03:52:32.440 --> 03:52:36.480]  not an effective alternative in the economic space. It would be like saying in the railroad
[03:52:36.480 --> 03:52:39.720]  era, well, go out and do your own railroad. Well, that's just not going to work because
[03:52:39.720 --> 03:52:42.800]  the best railroad tracks have already been laid, the best railroad tracks have already
[03:52:42.800 --> 03:52:45.960]  been established, the best railroads already exist. So you're not going to be able to meaningfully
[03:52:45.960 --> 03:52:50.520]  compete with them. Competition is not an alternative in a public monopoly space. And that's what
[03:52:50.520 --> 03:52:54.400]  they are. They are effectively public monopolies. They're publicly traded companies. And once
[03:52:54.400 --> 03:52:57.400]  you choose to monopolize the public square, you should be under the same first amendment
[03:52:57.400 --> 03:53:01.440]  obligations as everyone else. It's what the U.S. Supreme Court said years ago when a company
[03:53:01.440 --> 03:53:05.440]  basically bought up a private town. It's the same thing that the California court said
[03:53:05.440 --> 03:53:10.240]  in the prune yard decision about shopping malls and the public area component of shopping
[03:53:10.240 --> 03:53:14.840]  malls, that if those, if you're going to benefit and profit from monopolizing the public square,
[03:53:14.840 --> 03:53:17.760]  you should be under the same obligations as the First Amendment. And that doesn't stop
[03:53:17.760 --> 03:53:21.880]  you from including in your terms of service, compliance standards that prohibit obscenity,
[03:53:21.880 --> 03:53:25.800]  prohibit stalking, prohibit harassing, all those things are outside First Amendment
[03:53:25.800 --> 03:53:30.800]  protection. It's just incorporate the First Amendment. Don't engage in viewpoint discrimination.
[03:53:30.800 --> 03:53:34.480]  And consequently, you can have a meaningful public square that protects the public square.
[03:53:34.480 --> 03:53:38.080]  Otherwise, we're going to have a Chinese social credit model system where ultimately
[03:53:38.080 --> 03:53:42.080]  speech is going to be suppressed. Not only are we getting surveilled 24 seven, but our
[03:53:42.080 --> 03:53:46.520]  speech is going to be censored and suppressed. We're going to try to incentivize self censorship
[03:53:46.520 --> 03:53:50.480]  by the free press and by the independent press. And the First Amendment American experiment
[03:53:50.480 --> 03:53:54.760]  will be over. And that's the most foundational part. Most of America is not unique in world
[03:53:54.760 --> 03:53:58.800]  history except one big, big component. And that's the First Amendment to the United States
[03:53:58.800 --> 03:54:02.760]  Constitution. That's the absolute protection for the ideas and ideals of free speech and
[03:54:02.760 --> 03:54:07.320]  free press, which is what keeps the light of liberty alive in a light today. And without
[03:54:07.320 --> 03:54:10.760]  it, we're going to be a dead democracy and we're going to be a technocracy in the Chinese
[03:54:10.760 --> 03:54:16.200]  social credit model and the EU model. And that's why, you know, the Jack Dorsey's and
[03:54:16.200 --> 03:54:21.200]  the Mark Zuckerberg's are the jewel in the eye of the Obama types because they know they
[03:54:21.200 --> 03:54:25.200]  have that control and that's an ultimate power to them to shut down free speech. That's when
[03:54:25.200 --> 03:54:28.800]  a tyrant wants. They need to shut down free speech. I mean, look at China. All right,
[03:54:28.800 --> 03:54:33.760]  final question. We've got three minutes left here. So this is what people are saying. And
[03:54:33.760 --> 03:54:37.760]  I mean, you have to probably do a lot of the math and crunch the data for this, but it
[03:54:37.760 --> 03:54:44.600]  could be, you know, people want to know, would it be viable or would it be like, could you
[03:54:44.600 --> 03:54:50.000]  basically, could Alex Jones crunch the numbers from the Google censorship and everything,
[03:54:50.000 --> 03:54:55.360]  look at it all. And then in a defamation suit, sue for a billion dollars. The, well, I mean,
[03:54:55.360 --> 03:54:58.320]  these days, when you look at the kind of lawsuits that have been filed and the amounts of money
[03:54:58.320 --> 03:55:02.120]  banning it around, he would have a potential claim, particularly if he brings it up. He
[03:55:02.120 --> 03:55:06.480]  would, what I think is under consideration is a class action brings it on behalf of everybody
[03:55:06.480 --> 03:55:11.040]  brings it that this is a common pattern, common practice, common targeting and bring it on
[03:55:11.040 --> 03:55:14.480]  behalf of Laura Loomer, bring it on behalf of Paul Watson, bring it on behalf of wide
[03:55:14.480 --> 03:55:18.240]  range of people or all the people that share our videos and they get banned. Exactly. Bring
[03:55:18.240 --> 03:55:22.000]  it on behalf of all ordinary everyday people who no longer have free speech and free press
[03:55:22.000 --> 03:55:25.040]  and he's willing to be the tip of the spear, willing to be the front of the operation,
[03:55:25.040 --> 03:55:29.440]  willing to help raise the funds to make it a meaningful suit that can be effective. We
[03:55:29.440 --> 03:55:33.520]  will bring in all the best legal team across the country to achieve it, much like we're
[03:55:33.520 --> 03:55:37.920]  doing in the Covington cases. So the effect would be to go after them and they could clearly,
[03:55:37.920 --> 03:55:42.840]  it could rescript the entire landscape of speech and press in America. Now, the hard
[03:55:42.840 --> 03:55:46.320]  part is it's getting it through judges that are going to be the court systems that have
[03:55:46.320 --> 03:55:50.960]  to date believe immunity is so broad that they're not supposed to hold big tech responsible
[03:55:50.960 --> 03:55:56.200]  or accountable. But maybe now this is the only time and the only opportunity to do so because
[03:55:56.200 --> 03:55:59.280]  otherwise we're not going to have free press or free speech in America moving forward.
[03:55:59.280 --> 03:56:04.640]  Well, and I think that they see with 2020 getting closer. I mean, I don't know every
[03:56:04.640 --> 03:56:10.920]  day I'm convinced that I don't even realize how delusional these people are. So they might
[03:56:10.920 --> 03:56:13.800]  actually think they can pull something off here with the social media censorship and
[03:56:13.800 --> 03:56:19.800]  maybe somehow take the 2020 election. I mean, absolutely. I mean, the logical thing to do,
[03:56:19.800 --> 03:56:24.200]  there was a great professor, Professor Epstein did a study. His survey was that 2018 may
[03:56:24.200 --> 03:56:28.560]  have been the outcome of manipulation of news stories by the AI algorithms of Facebook,
[03:56:28.560 --> 03:56:34.240]  YouTube, Google and Twitter. So imagine what they can do in 2020 if they can make sure
[03:56:34.240 --> 03:56:39.040]  that the best most effective voices out there are not heard and can't even be spoken, can't
[03:56:39.040 --> 03:56:42.800]  even be talked about. I mean, literally they think Alex Jones has the power of Voldemort
[03:56:42.800 --> 03:56:47.160]  in the hurry. And people love their social media accounts. So they're like, Oh, well,
[03:56:47.160 --> 03:56:50.280]  I'm not going to do it then. I want to keep my social media. Exactly. And then that's
[03:56:50.280 --> 03:56:53.360]  the goal. And that's the objective. And if they can achieve that, then they'll be able
[03:56:53.360 --> 03:56:56.520]  to dictate the outcome of the election because they've already done from political surveys.
[03:56:56.520 --> 03:56:59.720]  Professor Epstein and others have looked at it. You can completely dictate the outcome
[03:56:59.720 --> 03:57:04.400]  of an election just by manipulating the what stories people see on social media alone.
[03:57:04.400 --> 03:57:07.280]  Just that. And I feel that there's a large portion of the country that doesn't really
[03:57:07.280 --> 03:57:12.280]  take this seriously because it is the older generations because they didn't grow up with
