[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[03:13:25.000 --> 03:13:27.000]  only after they patted us down with their
[03:13:27.000 --> 03:13:29.000]  hands, mind you, we walked through
[03:13:29.000 --> 03:13:31.000]  the metal detector first before
[03:13:31.000 --> 03:13:33.000]  they did this. This is about
[03:13:33.000 --> 03:13:35.000]  government perverts having their way.
[03:13:35.000 --> 03:13:37.000]  Right. They took the wand and then
[03:13:37.000 --> 03:13:39.000]  went over our body with the wand as well
[03:13:39.000 --> 03:13:41.000]  after all that. So we
[03:13:41.000 --> 03:13:43.000]  went through pretty much like three forms
[03:13:43.000 --> 03:13:45.000]  of security just to... Well, this is slave training.
[03:13:45.000 --> 03:13:47.000]  So, so, so your
[03:13:47.000 --> 03:13:49.000]  20 month old daughter, tiny,
[03:13:49.000 --> 03:13:51.000]  your, your
[03:13:51.000 --> 03:13:53.000]  eight year old daughter and, and, and you,
[03:13:53.000 --> 03:13:55.000]  a woman, did something
[03:13:55.000 --> 03:13:57.000]  that only your husband would do to you
[03:13:57.000 --> 03:13:59.000]  and wouldn't do to your children if he did to your children
[03:13:59.000 --> 03:14:01.000]  he go to jail. I mean, this is outrageous
[03:14:01.000 --> 03:14:03.000]  and they do it. I imagine
[03:14:03.000 --> 03:14:05.000]  what's coming next, Michelle. Right.
[03:14:05.000 --> 03:14:07.000]  It's, it's scary. It really is.
[03:14:07.000 --> 03:14:09.000]  It makes me not want to fly anymore.
[03:14:09.000 --> 03:14:11.000]  That was the first time me and my children had ever flown
[03:14:11.000 --> 03:14:13.000]  in our life. And to go through
[03:14:13.000 --> 03:14:15.000]  something like that makes me not want to do it
[03:14:15.000 --> 03:14:17.000]  anymore. You know, because...
[03:14:17.000 --> 03:14:19.000]  Hey, my wife hadn't flown in almost nine years.
[03:14:19.000 --> 03:14:21.000]  Yeah. It's... I mean, mom, and
[03:14:21.000 --> 03:14:23.000]  we're like, well, can we go somewhere?
[03:14:23.000 --> 03:14:25.000]  Can we do something? No, but I'm sorry. I mean,
[03:14:25.000 --> 03:14:27.000]  because you, you control
[03:14:27.000 --> 03:14:29.000]  yourself. But imagine,
[03:14:29.000 --> 03:14:31.000]  I don't think I could
[03:14:31.000 --> 03:14:33.000]  my two and a half year old daughter,
[03:14:33.000 --> 03:14:35.000]  my six year old daughter, my son
[03:14:35.000 --> 03:14:37.000]  men grabbing their genitals.
[03:14:37.000 --> 03:14:39.000]  I mean, and we just like, oh, that's what we do to fight
[03:14:39.000 --> 03:14:41.000]  al-Qaeda. Meanwhile, and more on the lock, he's hanging
[03:14:41.000 --> 03:14:43.000]  out at the, at the Pentagon. Right.
[03:14:43.000 --> 03:14:45.000]  That's horrible. It really is.
[03:14:45.000 --> 03:14:47.000]  Well, Michelle, anything
[03:14:47.000 --> 03:14:49.000]  else you want to add to this?
[03:14:49.000 --> 03:14:51.000]  No, I'm just glad to get my story
[03:14:51.000 --> 03:14:53.000]  out there so everyone can hear that
[03:14:53.000 --> 03:14:55.000]  it is going on out there and it personally
[03:14:55.000 --> 03:14:57.000]  happened to me and my family.
[03:14:57.000 --> 03:14:59.000]  And so I just warn everyone, you know,
[03:14:59.000 --> 03:15:01.000]  if you can get around flying, I would.
[03:15:01.000 --> 03:15:03.000]  Well, the problem is
[03:15:03.000 --> 03:15:05.000]  they're coming out with mobile scanners. They're in the courthouses.
[03:15:05.000 --> 03:15:07.000]  You got to pay a ticket. They want to do it now.
[03:15:07.000 --> 03:15:09.000]  Yeah. But people sued in Denver and they
[03:15:09.000 --> 03:15:11.000]  stopped scanning 18 and under because it violates
[03:15:11.000 --> 03:15:13.000]  child porn laws.
[03:15:13.000 --> 03:15:15.000]  They wanted my children to walk through the
[03:15:15.000 --> 03:15:17.000]  naked body scan. Oh, no, I was in San Jose
[03:15:17.000 --> 03:15:19.000]  last Tuesday. It was only women
[03:15:19.000 --> 03:15:21.000]  and children because they think you'll submit.
[03:15:21.000 --> 03:15:23.000]  Yeah. And I saw all these people
[03:15:23.000 --> 03:15:25.000]  just willingly going through it. And
[03:15:25.000 --> 03:15:27.000]  you know, I don't really
[03:15:27.000 --> 03:15:29.000]  know much about the naked body scanners other
[03:15:29.000 --> 03:15:31.000]  than what I've heard up here. And
[03:15:31.000 --> 03:15:33.000]  I knew, and so I spoke out
[03:15:33.000 --> 03:15:35.000]  to someone here at work and he said, you
[03:15:35.000 --> 03:15:37.000]  have the option to opt out, which I
[03:15:37.000 --> 03:15:39.000]  didn't even know that I had that option until
[03:15:39.000 --> 03:15:41.000]  he told me. And so, you know,
[03:15:41.000 --> 03:15:43.000]  flying from Austin to Denver
[03:15:43.000 --> 03:15:45.000]  security is easy to get through
[03:15:45.000 --> 03:15:47.000]  but coming they're coming to Austin next year.
[03:15:47.000 --> 03:15:49.000]  So but coming home, it was
[03:15:49.000 --> 03:15:51.000]  it was well, if we give into
[03:15:51.000 --> 03:15:53.000]  them here, we'll give into them everywhere.
[03:15:53.000 --> 03:15:55.000]  And we don't have a lot of money
[03:15:55.000 --> 03:15:57.000]  in this operation. The civil rights lawsuit
[03:15:57.000 --> 03:15:59.000]  would cost a lot. And then they claim, you know, it's exempt
[03:15:59.000 --> 03:16:01.000]  because of terror. But I think
[03:16:01.000 --> 03:16:03.000]  people need to start suing. I mean, I mean, come
[03:16:03.000 --> 03:16:05.000]  on. Come on, folks. It has nothing to do
[03:16:05.000 --> 03:16:07.000]  with turban men and caves.
[03:16:07.000 --> 03:16:09.000]  20 month old little girls
[03:16:09.000 --> 03:16:11.000]  having people touch their genitals.
[03:16:11.000 --> 03:16:13.000]  I mean, come on.
[03:16:13.000 --> 03:16:15.000]  And again, we're showing right
[03:16:15.000 --> 03:16:17.000]  here on TV, just the, you know,
[03:16:17.000 --> 03:16:19.000]  year old first level.
[03:16:19.000 --> 03:16:21.000]  See how it's always more, more, more Michelle.
[03:16:21.000 --> 03:16:23.000]  Yeah, see, it was not back
[03:16:23.000 --> 03:16:25.000]  of the hand like the show. It was. Oh, he
[03:16:25.000 --> 03:16:27.000]  just grabbed her breast right there. Yes, and cupped
[03:16:27.000 --> 03:16:29.000]  it. See, that's exactly what they did
[03:16:29.000 --> 03:16:31.000]  to myself. And they tell us
[03:16:31.000 --> 03:16:33.000]  on TV, it's regular for men in uniforms
[03:16:33.000 --> 03:16:35.000]  to grab your wife's genitals and breast
[03:16:35.000 --> 03:16:37.000]  and your baby daughter. This is freedom.
[03:16:37.000 --> 03:16:39.000]  Ladies and gentlemen,
[03:16:39.000 --> 03:16:41.000]  this is amazing. We're going to come back and take a few
[03:16:41.000 --> 03:16:43.000]  final phone calls. Michelle, this has been
[03:16:43.000 --> 03:16:45.000]  a nightmare interview, but at least you have the courage
[03:16:45.000 --> 03:16:47.000]  to talk about it. We've got to stand up against this Nazi
[03:16:47.000 --> 03:16:49.000]  takeover. They're training us and conditioning us
[03:16:49.000 --> 03:16:51.000]  to accept them in our comfort zones.
[03:16:51.000 --> 03:16:53.000]  They are.
[03:16:55.000 --> 03:16:57.000]  So this is a
[03:16:57.000 --> 03:16:59.000]  ritual of
[03:16:59.000 --> 03:17:01.000]  enslavement, a ritual of humiliation,
[03:17:01.000 --> 03:17:03.000]  a ritual of submission.
[03:17:05.000 --> 03:17:07.000]  And Benjamin turn off and all of them are criminals
[03:17:07.000 --> 03:17:09.000]  doing this.
[03:17:09.000 --> 03:17:11.000]  I want to jam in a few calls before
[03:17:11.000 --> 03:17:13.000]  we get back into retransmission here and all
[03:17:13.000 --> 03:17:15.000]  the news we were covering with Dr. Paul Craig Roberts
[03:17:15.000 --> 03:17:17.000]  coming up in the next segment
[03:17:17.000 --> 03:17:19.000]  on the implosion of the dollar by design.
[03:17:19.000 --> 03:17:21.000]  But right now
[03:17:21.000 --> 03:17:23.000]  let's go ahead and go to
[03:17:23.000 --> 03:17:25.000]  who's up next, John
[03:17:25.000 --> 03:17:27.000]  Adam in Alabama, you're on the air.
[03:17:27.000 --> 03:17:29.000]  Hey Alex. Hey buddy.
[03:17:29.000 --> 03:17:31.000]  20 years old
[03:17:31.000 --> 03:17:33.000]  from Alabama.
[03:17:33.000 --> 03:17:35.000]  Waking up all the future generation
[03:17:35.000 --> 03:17:37.000]  around here and wherever you
[03:17:37.000 --> 03:17:39.000]  get past the
[03:17:39.000 --> 03:17:41.000]  accusations of conspiracy theorists
[03:17:41.000 --> 03:17:43.000]  that it comes out pretty hard and they're like, oh, okay.
[03:17:43.000 --> 03:17:45.000]  You don't like them grabbing your wives breasts
[03:17:45.000 --> 03:17:47.000]  in general, you're a conspiracy theorist.
[03:17:47.000 --> 03:17:49.000]  But they're doing it. You're still a conspiracy theorist.
[03:17:49.000 --> 03:17:51.000]  I'm going to roll over. I'm a coward.
[03:17:51.000 --> 03:17:53.000]  Yeah, I hate to find out.
[03:17:53.000 --> 03:17:55.000]  What are you talking about, crazy boy?
[03:17:55.000 --> 03:17:57.000]  We got to let them touch our wives
[03:17:57.000 --> 03:17:59.000]  or I'll kind of get us.
[03:17:59.000 --> 03:18:01.000]  I mean, I could talk to you for hours
[03:18:01.000 --> 03:18:03.000]  and about stuff, but
[03:18:03.000 --> 03:18:05.000]  try to make this quick.
[03:18:05.000 --> 03:18:07.000]  Article I found
[03:18:07.000 --> 03:18:09.000]  it's a ticket number on your
[03:18:09.000 --> 03:18:11.000]  website, 225-157
[03:18:11.000 --> 03:18:13.000]  I don't know if you remember
[03:18:13.000 --> 03:18:15.000]  back in January
[03:18:15.000 --> 03:18:17.000]  up in Philadelphia, that
[03:18:17.000 --> 03:18:19.000]  TSA agent
[03:18:19.000 --> 03:18:21.000]  putting cocaine in people's bags.
[03:18:21.000 --> 03:18:23.000]  Yeah, and then telling them
[03:18:23.000 --> 03:18:25.000]  you've got to be my sex slave.
[03:18:25.000 --> 03:18:27.000]  Wasn't that the story?
[03:18:27.000 --> 03:18:29.000]  Yeah, well they're not raping children
[03:18:29.000 --> 03:18:31.000]  they're planting drugs on people.
[03:18:31.000 --> 03:18:33.000]  Now they get caught all the time, yeah.
[03:18:33.000 --> 03:18:35.000]  Freedom of Information Act
[03:18:35.000 --> 03:18:37.000]  just kind of got implied to that
[03:18:37.000 --> 03:18:39.000]  and TSA documents just came out
[03:18:39.000 --> 03:18:41.000]  sent you that link
[03:18:41.000 --> 03:18:43.000]  that's got
[03:18:43.000 --> 03:18:45.000]  a little link to the document over on the side.
[03:18:45.000 --> 03:18:47.000]  Well, I just saw yesterday where
[03:18:47.000 --> 03:18:49.000]  top TSA people are robbing people's bags.
[03:18:49.000 --> 03:18:51.000]  Wow, what a shock.
[03:18:51.000 --> 03:18:53.000]  People that like to grope two-year-old children
[03:18:53.000 --> 03:18:55.000]  Wow, that's a big stretch.
[03:18:55.000 --> 03:18:57.000]  They're doing what the government tells them to do.
[03:18:57.000 --> 03:18:59.000]  They're fighting El Cado by touching your two-year-old.
[03:18:59.000 --> 03:19:01.000]  They're taking the money out of your bag.
[03:19:01.000 --> 03:19:03.000]  That's how you fight El Cado boy.
[03:19:03.000 --> 03:19:05.000]  You know that.
[03:19:05.000 --> 03:19:07.000]  Well, we'll get on that story
[03:19:07.000 --> 03:19:09.000]  so that four-year stuff's coming out.
[03:19:09.000 --> 03:19:11.000]  Thank you so much, Adam. Let's talk
[03:19:11.000 --> 03:19:13.000]  to Mark in New Mexico.
[03:19:13.000 --> 03:19:15.000]  Mark, go ahead. Yeah, Alex. Hey, buddy.
[03:19:15.000 --> 03:19:17.000]  This is the first time I've ever called you
[03:19:17.000 --> 03:19:19.000]  but I want you to know I've been listening to you
[03:19:19.000 --> 03:19:21.000]  for years. God bless you.
[03:19:21.000 --> 03:19:23.000]  My name is John Stathmiller.
[03:19:23.000 --> 03:19:25.000]  I don't miss if I can help it.
[03:19:25.000 --> 03:19:27.000]  I'm 71 years old.
[03:19:27.000 --> 03:19:29.000]  I'm an ex-airforce pilot.
[03:19:29.000 --> 03:19:31.000]  And
[03:19:31.000 --> 03:19:33.000]  what I just heard a minute ago
[03:19:33.000 --> 03:19:35.000]  makes me so sick.
[03:19:35.000 --> 03:19:37.000]  This has got to
[03:19:37.000 --> 03:19:39.000]  stop.
[03:19:39.000 --> 03:19:41.000]  It's got to stop. I won't go any further
[03:19:41.000 --> 03:19:43.000]  with that because I'll just start
[03:19:43.000 --> 03:19:45.000]  to absolute meltdown.
[03:19:45.000 --> 03:19:47.000]  But there's some facts I wanted to
[03:19:47.000 --> 03:19:49.000]  just tell everybody there.
[03:19:49.000 --> 03:19:51.000]  I haven't heard you say anything about it.
[03:19:51.000 --> 03:19:53.000]  What this trip
[03:19:53.000 --> 03:19:55.000]  that the president is taking
[03:19:55.000 --> 03:19:57.000]  consists of and what it's going to call
[03:19:57.000 --> 03:19:59.000]  200 million a day.
[03:19:59.000 --> 03:20:01.000]  200 million a day.
[03:20:01.000 --> 03:20:03.000]  Eight armored cars. 40 jets.
[03:20:03.000 --> 03:20:05.000]  40
[03:20:05.000 --> 03:20:07.000]  jets.
[03:20:07.000 --> 03:20:09.000]  It's
[03:20:09.000 --> 03:20:11.000]  well, the bankers love it. The more they
[03:20:11.000 --> 03:20:13.000]  bankrupt us, the better.
[03:20:13.000 --> 03:20:15.000]  He's taking his children
[03:20:15.000 --> 03:20:17.000]  too, for some reason.
[03:20:17.000 --> 03:20:19.000]  That makes me wonder about this thing
[03:20:19.000 --> 03:20:21.000]  now.
[03:20:21.000 --> 03:20:23.000]  I always foo-foo this type of stuff
[03:20:23.000 --> 03:20:25.000]  about this November 8th
[03:20:25.000 --> 03:20:27.000]  possible cataclysm thing
[03:20:27.000 --> 03:20:29.000]  that this computer brings up.
[03:20:29.000 --> 03:20:31.000]  It did bring up 9-11. That's a fact of life.
[03:20:31.000 --> 03:20:33.000]  Yeah, you're talking about the web bug
[03:20:33.000 --> 03:20:35.000]  or the web bug.
[03:20:35.000 --> 03:20:37.000]  Right.
[03:20:37.000 --> 03:20:39.000]  This thing, Alex,
[03:20:39.000 --> 03:20:41.000]  he cannot keep going.
[03:20:41.000 --> 03:20:43.000]  Period. He can't do it.
[03:20:43.000 --> 03:20:45.000]  There's going to be blood running
[03:20:45.000 --> 03:20:47.000]  all over the streets
[03:20:47.000 --> 03:20:49.000]  if they keep this up.
[03:20:49.000 --> 03:20:51.000]  Well, Mark, every day I pinch myself.
[03:20:51.000 --> 03:20:53.000]  I mean, I can't believe they're
[03:20:53.000 --> 03:20:55.000]  killing the dollar. I can't believe
[03:20:55.000 --> 03:20:57.000]  they're...
[03:20:57.000 --> 03:20:59.000]  I sat there last Tuesday watching them
[03:20:59.000 --> 03:21:01.000]  feel up two-year-olds, three-year-olds.
[03:21:01.000 --> 03:21:03.000]  I mean, I just...
[03:21:03.000 --> 03:21:05.000]  it's like
[03:21:05.000 --> 03:21:07.000]  I'm hallucinating, but it's really happening.
[03:21:07.000 --> 03:21:09.000]  Well, I got news for you, Alex.
[03:21:09.000 --> 03:21:11.000]  It's going to stop.
[03:21:11.000 --> 03:21:13.000]  If they stop it or not, it will stop.
[03:21:13.000 --> 03:21:15.000]  Probably, but it is going to happen.
[03:21:15.000 --> 03:21:17.000]  And I think they want it to happen.
[03:21:17.000 --> 03:21:19.000]  That's the thing that really bothers me.
[03:21:19.000 --> 03:21:21.000]  But you know about a bully. They want that fight
[03:21:21.000 --> 03:21:23.000]  until they get it.
[03:21:23.000 --> 03:21:25.000]  Bet. And then when they get it,
[03:21:25.000 --> 03:21:27.000]  they don't like it so well.
[03:21:27.000 --> 03:21:29.000]  Especially if you happen to be tore out of them.
[03:21:29.000 --> 03:21:31.000]  You know, I can't believe
[03:21:31.000 --> 03:21:33.000]  that Texas is one of his best.
[03:21:33.000 --> 03:21:35.000]  I was born and raised in Carpus Christi.
[03:21:35.000 --> 03:21:37.000]  And spent my life,
[03:21:37.000 --> 03:21:39.000]  early part of my life,
