[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[03:31:42.080 --> 03:31:43.960]  Hands down, this is my favorite coffee,
[03:31:43.960 --> 03:31:46.600]  and it's taken us years to secure connections
[03:31:46.600 --> 03:31:49.120]  directly to the Chiapas Mexican farmers.
[03:31:49.120 --> 03:31:51.640]  Drop by the site today, order a bag or two,
[03:31:51.640 --> 03:31:53.560]  and I don't think you're going to be disappointed.
[03:31:53.560 --> 03:31:56.000]  Available in original or with our immune support
[03:31:56.000 --> 03:31:57.000]  infusion blend.
[03:31:57.000 --> 03:31:58.840]  You will be supporting a free press
[03:31:58.840 --> 03:32:01.920]  all the while enjoying a truly great tasting cup
[03:32:01.920 --> 03:32:03.240]  of my favorite coffee.
[03:32:03.240 --> 03:32:05.680]  Available at infowarslife.com.
[03:32:07.080 --> 03:32:10.800]  Thousands of years ago, there was a basic form of chivalry.
[03:32:10.800 --> 03:32:13.600]  Our ancestors would hear the drums of war,
[03:32:13.600 --> 03:32:15.840]  giving the warriors of the tribe a chance
[03:32:15.840 --> 03:32:18.600]  to organize and prepare a defense.
[03:32:18.600 --> 03:32:21.600]  60 years ago, when foreign air forces
[03:32:21.600 --> 03:32:24.080]  were approaching filled with bombs,
[03:32:24.080 --> 03:32:27.200]  they had drums of their own, air raid sirens.
[03:32:27.200 --> 03:32:30.360]  But in the 21st century, there were silent weapons
[03:32:30.360 --> 03:32:31.600]  for quiet war.
[03:32:31.600 --> 03:32:34.080]  Pathogens added to the food and water,
[03:32:34.080 --> 03:32:37.200]  to the lining of plastics that destroy our vitality,
[03:32:37.200 --> 03:32:40.320]  turn off our hormones, and accelerate our journey
[03:32:40.320 --> 03:32:41.360]  towards death.
[03:32:41.360 --> 03:32:44.800]  I personally counter this onslaught with Anthroplex.
[03:32:44.800 --> 03:32:48.480]  Anthroplex is designed with known, organic,
[03:32:48.480 --> 03:32:52.800]  concentrated herbs to create the basic foundation
[03:32:52.800 --> 03:32:56.000]  to normal metabolic activity inside the human body.
[03:32:56.000 --> 03:32:58.840]  Discover why Anthroplex has turned so many heads today.
[03:32:58.840 --> 03:33:01.960]  It's time for us to take our bodies back into our own hands
[03:33:01.960 --> 03:33:05.360]  and it starts at infowarslife.com with Anthroplex.
[03:33:05.360 --> 03:33:15.360]  Live from the infowars.com studios,
[03:33:15.360 --> 03:33:18.360]  you're listening to the Alex Jones show.
[03:33:18.360 --> 03:33:22.360]  And now, your host, Paul Joseph Watson.
[03:33:27.360 --> 03:33:29.360]  We're live at 4th hour of the Alex Jones show
[03:33:29.360 --> 03:33:31.360]  before we get back into the news.
[03:33:31.360 --> 03:33:34.360]  You see, once again, we're under vicious attack,
[03:33:34.360 --> 03:33:36.360]  not a day go by without that.
[03:33:36.360 --> 03:33:38.360]  This time through John Oliver,
[03:33:38.360 --> 03:33:41.360]  who was triggered by the fact that we sell products.
[03:33:41.360 --> 03:33:43.360]  Oh my God, the horror, the shame.
[03:33:43.360 --> 03:33:45.360]  Maybe John Oliver would be happier
[03:33:45.360 --> 03:33:49.360]  if we just took money from Gulf state dictatorships
[03:33:49.360 --> 03:33:52.360]  that kill protesters like CNN.
[03:33:52.360 --> 03:33:55.360]  Are you going to be happy if we do that, John Oliver?
[03:33:55.360 --> 03:33:58.360]  Because that's what they did in the case of Bahrain.
[03:33:58.360 --> 03:34:00.360]  Literally produced propaganda puff pieces
[03:34:00.360 --> 03:34:03.360]  for the dictatorship of Bahrain,
[03:34:03.360 --> 03:34:07.360]  which kills protesters on the street for money.
[03:34:07.360 --> 03:34:08.360]  I guess that's credible.
[03:34:08.360 --> 03:34:10.360]  I guess that's honorable, is it, John Oliver?
[03:34:10.360 --> 03:34:12.360]  But no, we're bad for selling these products.
[03:34:12.360 --> 03:34:16.360]  As Alex said, because of his promotion,
[03:34:16.360 --> 03:34:18.360]  which we thank him very much for,
[03:34:18.360 --> 03:34:19.360]  we're selling more products
[03:34:19.360 --> 03:34:21.360]  and we're going to do that right now.
[03:34:21.360 --> 03:34:24.360]  Last week of July, specials still available.
[03:34:24.360 --> 03:34:26.360]  Massive discounts at infowarsstore.com.
[03:34:26.360 --> 03:34:30.360]  We have Silver Bullet for 66% off retail
[03:34:30.360 --> 03:34:34.360]  at just 9.95%. Superfemale vitalities,
[03:34:34.360 --> 03:34:38.360]  57% off retail, 29.95%.
[03:34:38.360 --> 03:34:41.360]  Strawberry Caveman, you can get that for 44.96%,
[03:34:41.360 --> 03:34:43.360]  which is a 25% discount.
[03:34:43.360 --> 03:34:48.360]  Go and read the five-star independent verified reviews
[03:34:48.360 --> 03:34:50.360]  at infowarsstore.com.
[03:34:50.360 --> 03:34:53.360]  How these products have benefited other people
[03:34:53.360 --> 03:34:55.360]  and why you should get them today
[03:34:55.360 --> 03:34:58.360]  to support this network as we are
[03:34:58.360 --> 03:35:02.360]  under continuous assault from the likes of John Oliver,
[03:35:02.360 --> 03:35:06.360]  which has ironically only helped us.
[03:35:06.360 --> 03:35:08.360]  So we've got massive discounts.
[03:35:08.360 --> 03:35:09.360]  That special will end.
[03:35:09.360 --> 03:35:10.360]  It's the last week.
[03:35:10.360 --> 03:35:13.360]  We've continued it, but it's going to end very shortly.
[03:35:13.360 --> 03:35:15.360]  You can get the Prostaguard at 19.95%.
[03:35:15.360 --> 03:35:18.360]  That's a 33% off discount.
[03:35:18.360 --> 03:35:21.360]  Knockout the sleep aid, 14.95%.
[03:35:21.360 --> 03:35:24.360]  That's a whopping 50% off.
[03:35:24.360 --> 03:35:28.360]  Conservatism is the new counterculture mugs.
[03:35:28.360 --> 03:35:31.360]  High-quality coffee mugs, huge chunky mugs
[03:35:31.360 --> 03:35:35.360]  with the slogan that triggers every libtard on Twitter.
[03:35:35.360 --> 03:35:37.360]  Conservatism is the new counterculture.
[03:35:37.360 --> 03:35:40.360]  They're available for 33% off either one.
[03:35:40.360 --> 03:35:43.360]  Also, DNA Force, you can get 20% off,
[03:35:43.360 --> 03:35:45.360]  and that's selling out fast.
[03:35:45.360 --> 03:35:47.360]  All these specials are available right now
[03:35:47.360 --> 03:35:49.360]  at infowarsstore.com.
[03:35:49.360 --> 03:35:52.360]  You can still get the free shipping store-wide
[03:35:52.360 --> 03:35:56.360]  on every single item at infowarsstore.com.
[03:35:56.360 --> 03:35:58.360]  Save a ton of money that way.
[03:35:58.360 --> 03:36:02.360]  We've also got the new TrueWay protein for 25% off retail.
[03:36:02.360 --> 03:36:05.360]  That's the introductory price at infowarslife.com.
[03:36:05.360 --> 03:36:08.360]  It is the ultimate protein pack.
[03:36:08.360 --> 03:36:11.360]  You're going to need this as an addition to your diet anyway
[03:36:11.360 --> 03:36:15.360]  if you want to stay lean and relatively muscular
[03:36:15.360 --> 03:36:19.360]  if you combine it with the Sensible Weight Resistance Program.
[03:36:19.360 --> 03:36:23.360]  And that is the new TrueWay protein 25% off retail
[03:36:23.360 --> 03:36:25.360]  at infowarslife.com.
[03:36:25.360 --> 03:36:29.360]  Please support us by getting the products today
[03:36:29.360 --> 03:36:32.360]  infowarslife.com.
[03:36:32.360 --> 03:36:35.360]  Now, I mentioned while I was on with Alex,
[03:36:35.360 --> 03:36:38.360]  YouTube today has announced new censorship measures
[03:36:38.360 --> 03:36:41.360]  and people say, oh, you're always bitching about YouTube
[03:36:41.360 --> 03:36:43.360]  and Twitter and Facebook censoring you.
[03:36:43.360 --> 03:36:47.360]  Yes, we have to bitch about it several times a month
[03:36:47.360 --> 03:36:50.360]  simply to stay one step ahead of it.
[03:36:50.360 --> 03:36:54.360]  If we said absolutely nothing, just rolled over and took it,
[03:36:54.360 --> 03:36:56.360]  then things would be very different today.
[03:36:56.360 --> 03:36:59.360]  We're using their platforms against them.
[03:36:59.360 --> 03:37:02.360]  We're going to continue to do that with no shame.
[03:37:02.360 --> 03:37:06.360]  But today, YouTube has announced an intensification
[03:37:06.360 --> 03:37:08.360]  of their censorship efforts.
[03:37:08.360 --> 03:37:11.360]  Of course, we had the adpocalypse a few months ago
[03:37:11.360 --> 03:37:16.360]  where they started demonetizing non-family-friendly content,
[03:37:16.360 --> 03:37:19.360]  which of course included basically all controversial
[03:37:19.360 --> 03:37:21.360]  political content.
[03:37:21.360 --> 03:37:24.360]  Now, I have this article out of Gizmodo.
[03:37:24.360 --> 03:37:27.360]  YouTube has a new naughty corner for controversial
[03:37:27.360 --> 03:37:29.360]  religious and supremacist videos.
[03:37:29.360 --> 03:37:32.360]  Today, YouTube clarified how it plans to handle videos
[03:37:32.360 --> 03:37:34.360]  that don't violate any of its policies.
[03:37:34.360 --> 03:37:35.360]  Oh, really?
[03:37:35.360 --> 03:37:38.360]  So you can conform with all their policies,
[03:37:38.360 --> 03:37:40.360]  but they're going to censor you anyway
[03:37:40.360 --> 03:37:42.360]  because they don't like what you're saying.
[03:37:42.360 --> 03:37:43.360]  Oh, well, it's not censorship.
[03:37:43.360 --> 03:37:44.360]  They're just going to hide your videos
[03:37:44.360 --> 03:37:47.360]  and not allow anyone to like or comment on them,
[03:37:47.360 --> 03:37:49.360]  not allow anyone to recommend them.
[03:37:49.360 --> 03:37:52.360]  But it's not censorship.
[03:37:52.360 --> 03:37:55.360]  The news comes as a status report on the promises
[03:37:55.360 --> 03:37:57.360]  made by Google General Counsel Kent Walker
[03:37:57.360 --> 03:37:59.360]  in a June Financial Times op-ed,
[03:37:59.360 --> 03:38:01.360]  which announced YouTube was taking several steps
[03:38:01.360 --> 03:38:04.360]  to inhibit extremist videos.
[03:38:04.360 --> 03:38:07.360]  And of course, that is what it's always sold on.
[03:38:07.360 --> 03:38:10.360]  We're going to stop ISIS videos.
[03:38:10.360 --> 03:38:12.360]  Boncombe, absolute crap.
[03:38:12.360 --> 03:38:15.360]  They always use this to censor political people.
[03:38:15.360 --> 03:38:18.360]  In fact, Jordan B. Peterson, who by no means
[03:38:18.360 --> 03:38:20.360]  is vulgar or profane, he's a Christian,
[03:38:20.360 --> 03:38:25.360]  just had his YouTube account temporarily suspended.
[03:38:25.360 --> 03:38:26.360]  He was locked out of it.
[03:38:26.360 --> 03:38:28.360]  No explanation whatsoever.
[03:38:28.360 --> 03:38:31.360]  That was probably another example of leftists
[03:38:31.360 --> 03:38:34.360]  mass-flagging his channel.
[03:38:34.360 --> 03:38:36.360]  We have a similar situation on Facebook.
[03:38:36.360 --> 03:38:37.360]  This is what's happening.
[03:38:37.360 --> 03:38:39.360]  But now they're saying that the ADL,
[03:38:39.360 --> 03:38:41.360]  they're going to team up with the ADL,
[03:38:41.360 --> 03:38:44.360]  the Anti-Deformation League,
[03:38:44.360 --> 03:38:48.360]  to patrol hate speech on YouTube.
[03:38:48.360 --> 03:38:50.360]  Which, you know, that might be comforting
[03:38:50.360 --> 03:38:54.360]  if you didn't know a damn thing about who the ADL is.
[03:38:54.360 --> 03:38:56.360]  So the bar for hate speech,
[03:38:56.360 --> 03:38:58.360]  given that this is a key, integral,
[03:38:58.360 --> 03:39:00.360]  fundamental free speech issue,
[03:39:00.360 --> 03:39:03.360]  that bar for hate speech has got to be pretty high, hasn't it?
[03:39:03.360 --> 03:39:06.360]  You've got to have an impartial, neutral organization
[03:39:06.360 --> 03:39:08.360]  that's going to not come at it
[03:39:08.360 --> 03:39:11.360]  from any kind of partisan political persuasion
[03:39:11.360 --> 03:39:13.360]  for this policy to work.
[03:39:13.360 --> 03:39:16.360]  And for it to apply to what it should apply to,
[03:39:16.360 --> 03:39:19.360]  which is basically ISIS propaganda videos
[03:39:19.360 --> 03:39:20.360]  and not much else.
[03:39:20.360 --> 03:39:22.360]  Okay, so what's the ADL's bar
[03:39:22.360 --> 03:39:24.360]  for what constitutes hate speech?
[03:39:24.360 --> 03:39:26.360]  It must be pretty high, right?
[03:39:26.360 --> 03:39:28.360]  For YouTube to team up with this neutral,
[03:39:28.360 --> 03:39:30.360]  impartial organization.
[03:39:30.360 --> 03:39:32.360]  What's the ADL's bar for hate speech?
[03:39:32.360 --> 03:39:36.360]  Oh, the ADL thinks a cartoon frog is hate speech.
[03:39:36.360 --> 03:39:39.360]  Yeah, that's their bar for hate speech.
[03:39:39.360 --> 03:39:42.360]  They literally think depictions of a cartoon frog
[03:39:42.360 --> 03:39:43.360]  are hate speech.
[03:39:43.360 --> 03:39:46.360]  So if that features in your YouTube video,
[03:39:46.360 --> 03:39:48.360]  well, you're going to be censored.
[03:39:48.360 --> 03:39:49.360]  Oh, but you're not going to be censored.
[03:39:49.360 --> 03:39:51.360]  We're just going to not let anyone watch your video.
[03:39:51.360 --> 03:39:53.360]  And that's not censoring you.
[03:39:53.360 --> 03:39:56.360]  That's literally what they say in this press release.
[03:39:56.360 --> 03:39:59.360]  Now, the ADL also a couple of weeks ago,
[03:39:59.360 --> 03:40:02.360]  listed a bunch of prominent conservatives,
[03:40:02.360 --> 03:40:04.360]  people like Mike Cernovich,
[03:40:04.360 --> 03:40:06.360]  people like Lucian Wintrich,
[03:40:06.360 --> 03:40:10.360]  who is the grandson of a survivor of Nazi occupation.
[03:40:10.360 --> 03:40:13.360]  By the way, they put them on a hate list
[03:40:13.360 --> 03:40:18.360]  alongside actual neo-Nazis and white supremacists.
[03:40:18.360 --> 03:40:20.360]  And basically said, this is the enemy,
[03:40:20.360 --> 03:40:23.360]  a red flag to a ball,
[03:40:23.360 --> 03:40:26.360]  given that leftist violent unhinged extremists
[03:40:26.360 --> 03:40:28.360]  have acted out on propaganda
[03:40:28.360 --> 03:40:30.360]  from these kind of organizations before.
[03:40:30.360 --> 03:40:33.360]  Remember the family research council shooting.
[03:40:33.360 --> 03:40:37.360]  So they're literally putting conservatives on a hate list
[03:40:37.360 --> 03:40:40.360]  with actual neo-Nazis and white supremacists.
[03:40:40.360 --> 03:40:43.360]  Oh, but this is the impartial neutral organization
[03:40:43.360 --> 03:40:47.360]  that will be patrolling YouTube for hate speech.
[03:40:47.360 --> 03:40:50.360]  Again, this is the organization, the ADL,
[03:40:50.360 --> 03:40:52.360]  whose entire existence,
[03:40:52.360 --> 03:40:55.360]  whose millions in funding every single year
[03:40:55.360 --> 03:41:01.360]  is wholly dependent on fanning hysteria about hate crime.
[03:41:01.360 --> 03:41:04.360]  So what kind of motivation do you think they've got
[03:41:04.360 --> 03:41:07.360]  teaming up with YouTube to patrol hate speech
[03:41:07.360 --> 03:41:09.360]  on that video platform?
[03:41:09.360 --> 03:41:11.360]  Well, of course, they're going to identify
[03:41:11.360 --> 03:41:14.360]  anything that they don't like politically as hate speech.
[03:41:14.360 --> 03:41:17.360]  They already do on their own website.
[03:41:17.360 --> 03:41:20.360]  So they're going to do exactly the same on YouTube.
[03:41:20.360 --> 03:41:22.360]  It's similar to how Twitter teamed up,
[03:41:22.360 --> 03:41:25.360]  created this trust and safety council.
