[00:00.000 --> 00:07.000]  music
[03:49:47.120 --> 03:49:54.320]  back to preschool and relearn some ethics and understanding of what racism really is.
[03:49:54.320 --> 03:49:57.880]  And we'll talk a little bit more about trigger warning in the next segment too. I have some
[03:49:57.880 --> 03:50:02.440]  things to say on that. But first, we're going to blitz through one more call. Alex in Mexico
[03:50:02.440 --> 03:50:08.040]  says he's an ex Bernie Sanders supporter. What is on your mind? You've got about 30
[03:50:08.040 --> 03:50:09.040]  seconds.
[03:50:09.040 --> 03:50:15.600]  Hello. Well, I used to... Well, first, let me say that hilarically, he's a very dangerous
[03:50:15.600 --> 03:50:22.440]  person for the whole world. And I think she would just eat her young. And I used to support
[03:50:22.440 --> 03:50:33.560]  Bernie because he was against TPP with completely erases sovereignty of nations. And the last
[03:50:33.560 --> 03:50:41.320]  days I've been hearing Trump speak and he's against... I think he's against TPP. And
[03:50:41.320 --> 03:50:50.160]  what I like about Trump is that he wants to cancel NAFTA with... That actually is seen
[03:50:50.160 --> 03:50:51.160]  as a good...
[03:50:51.160 --> 03:50:54.240]  Right on. We'll talk about it as soon as we get back and have some thoughts about Bernie
[03:50:54.240 --> 03:51:20.920]  as well. And here are your points. 100%. We'll be right back. This is the Outro Challenge.
[03:51:20.920 --> 03:51:25.880]  People who once needed more pills are now taking less and getting better. Due to the
[03:51:25.880 --> 03:51:30.960]  unexplainable improvements in their patients' health, more doctors are calling to order
[03:51:30.960 --> 03:51:36.560]  Extendivite for themselves. Help Extendivite make your doctor a believer. Extendivite is
[03:51:36.560 --> 03:51:42.640]  available in capsule or liquid form for just $69.95 for a two-month supply. To get started,
[03:51:42.640 --> 03:51:52.840]  call 1-877-928-8822. That's 1-877-928-8822 or visit heartdrop.com.
[03:51:52.840 --> 03:51:59.920]  Extend your life with Extendivite.
[03:51:59.920 --> 03:52:04.480]  This is a warning to all household pests, to all cockroaches, spiders, ants, rodents
[03:52:04.480 --> 03:52:08.680]  and other pests. If you've just made yourself at home and someone else's home, you'd better
[03:52:08.680 --> 03:52:12.760]  help the owners never hear about Terminix, because Terminix has the know-how and the
[03:52:12.760 --> 03:52:17.640]  means to do whatever it takes to remove you from that home. Terminix has over 85 years
[03:52:17.640 --> 03:52:22.140]  of experience exterminating invaders like you. And right now, they're making it easier
[03:52:22.140 --> 03:52:29.680]  than ever for homes to be protected by offering a free pest estimate to every caller and 1-800-676-1468.
[03:52:29.680 --> 03:52:34.560]  Cockroaches, spiders, ants, rodents and other pests. This is your eviction notice. With
[03:52:34.560 --> 03:52:38.640]  one call, Terminix will remove you from the home you've invaded. If you think you can simply
[03:52:38.640 --> 03:52:43.960]  come back later, think again. Terminix will protect that home with a 100% satisfaction
[03:52:43.960 --> 03:52:49.000]  money-back guarantee so you can never return. Warning, homeowners are calling Terminix right
[03:52:49.000 --> 03:52:57.360]  now for a free pest estimate at 1-800-676-1468, 1-800-676-1468.
[03:52:57.360 --> 03:52:59.600]  Limitations apply. See plan for details.
[03:52:59.600 --> 03:53:04.360]  If you ever wanted a great deal on a powerful solar generator but were waiting for an outrageously
[03:53:04.360 --> 03:53:09.040]  low price, you are not going to want to miss this important message. Here's why. My friends,
[03:53:09.040 --> 03:53:13.780]  we already see major power grid problems, and it's getting worse. So please listen.
[03:53:13.780 --> 03:53:18.920]  Solar generators really do provide life-saving electrical power. And unlike gas generators,
[03:53:18.920 --> 03:53:23.440]  solar generators run silently, emit no fumes or gases, and produce electricity from the
[03:53:23.440 --> 03:53:28.120]  sun. Whether it's dangerous summer storms, blackouts, intensifying civil unrest, you're
[03:53:28.120 --> 03:53:31.560]  not going to have to suffer through it like the rest of the sheep. And here's the best
[03:53:31.560 --> 03:53:36.440]  news if you want to get one this week. Solutions from Science has a big sale on their fast
[03:53:36.440 --> 03:53:41.040]  charge solar generators, and they're giving away a couple thousand dollars worth of off
[03:53:41.040 --> 03:53:45.640]  the grid gear in addition to the low price for M4Wars listeners. So it's a good time
[03:53:45.640 --> 03:53:51.000]  to check it out. Go to gridwars.com. That's gridwars.com. It's a great opportunity to
[03:53:51.000 --> 03:54:09.680]  generate maximum electricity with minimum money. Go to gridwars.com. That's gridwars.com.
[03:54:09.680 --> 03:54:13.160]  We are back. I apologize to the caller. We don't have much time at all, and I wanted
[03:54:13.160 --> 03:54:17.600]  to hit on a few points. But just to address your point, you were talking about being a
[03:54:17.600 --> 03:54:22.080]  Bernie, ex Bernie Sanders supporter. And you said, you know, it seemed like you support
[03:54:22.080 --> 03:54:27.840]  a lot of things he did or stood for, but obviously there were some issues. I think that a lot
[03:54:27.840 --> 03:54:32.720]  of what Bernie stood for was good, okay? Not in the economic sense, but he was against
[03:54:32.720 --> 03:54:38.940]  NSA spying. He was against a lot of the so-called intrusive federal government acts that were
[03:54:38.940 --> 03:54:43.200]  going on, which is kind of funny, right? Because everyone talks about how he's for big government
[03:54:43.200 --> 03:54:49.120]  like that. But I can see the appeal of the Bernie wave. I can see the appeal at the anti-establishment
[03:54:49.120 --> 03:54:52.920]  in many regards. It's just the little things that people don't notice because everyone
[03:54:52.920 --> 03:54:57.520]  loses themselves to the details, as always, as we've talked about. But I just want to
[03:54:57.520 --> 03:55:05.200]  remind you, infowarslife.com, DNA force is 25% off, which is a very large percentage.
[03:55:05.200 --> 03:55:10.480]  It's been a very, very long time since we did a deal like that for DNA force. DNA force
[03:55:10.480 --> 03:55:17.480]  has BioPQQ, which is backed by over 180 clinical studies. It's the real deal. It is, if you
[03:55:17.480 --> 03:55:23.000]  go and look at infowarslife.com, click on the supplement facts panel, look at the ingredients,
[03:55:23.000 --> 03:55:27.560]  and actually research each one or scroll down for the description and learn what is in DNA
[03:55:27.560 --> 03:55:32.840]  force. And that's pretty much all you need to know. I mean, this is the most expensive
[03:55:32.840 --> 03:55:38.080]  product that is made on infowarslife. Just one batch of the really, really good patent
[03:55:38.080 --> 03:55:42.840]  and stuff costs $30,000. It's not a joke. It's very expensive. The margins are not very
[03:55:42.840 --> 03:55:49.320]  good, but it is a very, very powerful product with CoQ10, mega, mega antioxidant that lasts
[03:55:49.320 --> 03:55:55.560]  a very long time. But the BioPQQ, the science behind it is absolutely 100% absurd.
[03:55:55.560 --> 03:56:01.080]  What I wanted to talk about now, though, is, you know, the Atlantic had a pretty good piece
[03:56:01.080 --> 03:56:07.200]  called the coddling of the American mind, and it talks about things like trigger warnings.
[03:56:07.200 --> 03:56:11.800]  It talks about the political correctness. You know, college campuses, people are so
[03:56:11.800 --> 03:56:19.120]  offended. You see, they have higher quality problems now. If we were to look back in history,
[03:56:19.120 --> 03:56:25.760]  the problems have shifted. You see, it used to be that you were working in a coal mine,
[03:56:25.760 --> 03:56:31.000]  and your number one concern was getting black lung or not having enough money for food,
[03:56:31.000 --> 03:56:36.000]  and that your family could die. You could lose your life because you weren't working
[03:56:36.000 --> 03:56:40.400]  enough, and you weren't making enough money, and you could get black lung in the coal mines,
[03:56:40.400 --> 03:56:45.120]  or the breaker boys sorting through the coal and hailing all in their lungs. Well, now
[03:56:45.120 --> 03:56:51.400]  our problems are that our feelings were hurt from someone's microaggression in school,
[03:56:51.400 --> 03:56:58.240]  or that you saw something online that offended you. That is our quality of problem now. And
[03:56:58.240 --> 03:57:03.000]  I wanted to show some images just to remind us, guess what? You don't have problems if
[03:57:03.000 --> 03:57:07.080]  you're offended by microaggressions, and you feel like you were triggered by something
[03:57:07.080 --> 03:57:14.600]  someone said. You don't have problems. Real problems are sitting in a trench afraid that
[03:57:14.600 --> 03:57:19.520]  you're going to die. Getting trench foot where your foot is rotting off, you have to rip
[03:57:19.520 --> 03:57:25.600]  your boot off, and it looks like a disgusting mass on your foot is growing, and the most
[03:57:25.600 --> 03:57:31.560]  painful thing you can imagine. Real problems are living in a situation where you're fearful
[03:57:31.560 --> 03:57:38.120]  for your life, where you're starving, where you are being abused deeply. Talk about the
[03:57:38.120 --> 03:57:43.360]  article I saw the day where they found 38 slaves who were being abused and chained and tied
[03:57:43.360 --> 03:57:49.520]  up in some country in Europe. I mean, we're not experiencing real problems when we talk
[03:57:49.520 --> 03:57:54.200]  about and cry about the microaggressions. And I talk to people in my daily life, and
[03:57:54.200 --> 03:57:59.160]  they say, I need a safe space. This is offending me. This is not just jokes. People say this
[03:57:59.160 --> 03:58:03.500]  kind of stuff. And I just want to remind them, the images you're seeing on screen, World
[03:58:03.500 --> 03:58:09.560]  War II, World War I, the coal miners of the 19th century, those people face real problems.
[03:58:09.560 --> 03:58:14.760]  There's still many real problems in the world today, but these are not real problems. These
[03:58:14.760 --> 03:58:21.240]  are nitpicking, high quality problems, the most absurd level of sloth that we have reached,
[03:58:21.240 --> 03:58:25.560]  where we can lounge around and cry about microaggressions. Because guess what? There
[03:58:25.560 --> 03:58:30.120]  aren't other problems to complain about when you don't look at the real issues. I'm Anthony
[03:58:30.120 --> 03:58:34.040]  Gucciardi. This is The Alex Jones Show, and thank you so much for watching. Alex, be
[03:58:34.040 --> 03:58:38.160]  back tomorrow from 11 a.m. to 2 p.m. Central. Please don't get triggered between now and
[03:58:38.160 --> 03:58:40.480]  then, and remember you don't have real problems if that is your issue.
[03:58:40.480 --> 03:58:56.520]  Thank you for listening to GCN. Visit GCNLive.com today.
