whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:21:48.260 --> 03:21:49.260]   [break]
[03:21:49.260 --> 03:21:50.260]   [break]
[03:21:50.260 --> 03:21:51.260]   [break]
[03:21:51.260 --> 03:21:52.260]   [break]
[03:21:52.260 --> 03:21:53.260]   [break]
[03:21:53.260 --> 03:21:54.260]   [break]
[03:21:54.260 --> 03:21:55.260]   [break]
[03:21:55.260 --> 03:21:56.260]   [break]
[03:21:56.260 --> 03:21:57.260]   [break]
[03:21:57.260 --> 03:21:58.260]   [break]
[03:21:58.260 --> 03:21:59.260]   [break]
[03:21:59.260 --> 03:22:00.260]   [break]
[03:22:00.260 --> 03:22:01.260]   [break]
[03:22:01.260 --> 03:22:02.260]   [break]
[03:22:02.260 --> 03:22:03.260]   [break]
[03:22:03.260 --> 03:22:04.260]   [break]
[03:22:04.260 --> 03:22:05.260]   [break]
[03:22:05.260 --> 03:22:06.260]   [break]
[03:22:06.260 --> 03:22:07.260]   [break]
[03:22:07.260 --> 03:22:08.260]   [break]
[03:22:08.260 --> 03:22:09.260]   [break]
[03:22:09.260 --> 03:22:10.260]   [break]
[03:22:10.260 --> 03:22:11.260]   [break]
[03:22:11.260 --> 03:22:12.260]   [break]
[03:22:12.260 --> 03:22:13.260]   [break]
[03:22:13.260 --> 03:22:14.260]   [break]
[03:22:14.260 --> 03:22:15.260]   [break]
[03:22:15.260 --> 03:22:16.260]   [break]
[03:22:16.260 --> 03:22:17.260]   [break]
[03:22:17.260 --> 03:22:18.260]   [break]
[03:22:18.260 --> 03:22:19.260]   [break]
[03:22:19.260 --> 03:22:20.260]   [break]
[03:22:20.260 --> 03:22:21.260]   [break]
[03:22:21.260 --> 03:22:22.260]   [break]
[03:22:22.260 --> 03:22:23.260]   [break]
[03:22:23.260 --> 03:22:24.260]   [break]
[03:22:24.260 --> 03:22:25.260]   [break]
[03:22:25.260 --> 03:22:26.260]   [break]
[03:22:26.260 --> 03:22:27.260]   [break]
[03:22:27.260 --> 03:22:28.260]   [break]
[03:22:28.260 --> 03:22:29.260]   [break]
[03:22:29.260 --> 03:22:30.260]   [break]
[03:22:30.260 --> 03:22:31.260]   [break]
[03:22:31.260 --> 03:22:32.260]   [break]
[03:22:32.260 --> 03:22:33.260]   [break]
[03:22:33.260 --> 03:22:34.260]   [break]
[03:22:34.260 --> 03:22:35.260]   [break]
[03:22:35.260 --> 03:22:36.260]   [break]
[03:22:36.260 --> 03:22:37.260]   [break]
[03:22:37.260 --> 03:22:38.260]   [break]
[03:22:38.260 --> 03:22:39.260]   [break]
[03:22:39.260 --> 03:22:40.260]   [break]
[03:22:40.260 --> 03:22:41.260]   [break]
[03:22:41.260 --> 03:22:42.260]   [break]
[03:22:42.260 --> 03:22:43.260]   [break]
[03:22:43.260 --> 03:22:44.260]   [break]
[03:22:44.260 --> 03:22:45.260]   [break]
[03:22:45.260 --> 03:22:46.260]   [break]
[03:22:46.260 --> 03:22:47.260]   [break]
[03:22:47.260 --> 03:22:48.260]   [break]
[03:22:48.260 --> 03:22:49.260]   [break]
[03:22:49.260 --> 03:22:50.260]   [break]
[03:22:50.260 --> 03:22:51.260]   [break]
[03:22:51.260 --> 03:22:52.260]   [break]
[03:22:52.260 --> 03:22:53.260]   [break]
[03:22:53.260 --> 03:22:54.260]   [break]
[03:22:54.260 --> 03:22:55.260]   [break]
[03:22:55.260 --> 03:22:56.260]   [break]
[03:22:56.260 --> 03:22:57.260]   [break]
[03:22:57.260 --> 03:22:58.260]   [break]
[03:22:58.260 --> 03:22:59.260]   [break]
[03:22:59.260 --> 03:23:00.260]   [break]
[03:23:00.260 --> 03:23:01.260]   [break]
[03:23:01.260 --> 03:23:02.260]   [break]
[03:23:02.260 --> 03:23:03.260]   [break]
[03:23:03.260 --> 03:23:04.260]   [break]
[03:23:04.260 --> 03:23:05.260]   [break]
[03:23:05.260 --> 03:23:06.260]   [break]
[03:23:06.260 --> 03:23:07.260]   [break]
[03:23:07.260 --> 03:23:08.260]   [break]
[03:23:08.260 --> 03:23:09.260]   [break]
[03:23:09.260 --> 03:23:10.260]   [break]
[03:23:10.260 --> 03:23:11.260]   [break]
[03:23:11.260 --> 03:23:12.260]   [break]
[03:23:12.260 --> 03:23:13.260]   [break]
[03:23:13.260 --> 03:23:14.260]   [break]
[03:23:14.260 --> 03:23:15.260]   [break]
[03:23:15.260 --> 03:23:16.260]   [break]
[03:23:16.260 --> 03:23:17.260]   [break]
[03:23:17.260 --> 03:23:18.260]   [break]
[03:23:18.260 --> 03:23:19.260]   [break]
[03:23:19.260 --> 03:23:20.260]   [break]
[03:23:20.260 --> 03:23:21.260]   [break]
[03:23:21.260 --> 03:23:22.260]   [break]
[03:23:22.260 --> 03:23:23.260]   [break]
[03:23:23.260 --> 03:23:24.260]   [break]
[03:23:24.260 --> 03:23:25.260]   [break]
[03:23:25.260 --> 03:23:26.260]   [break]
[03:23:26.260 --> 03:23:27.260]   [break]
[03:23:27.260 --> 03:23:28.260]   [break]
[03:23:28.260 --> 03:23:29.260]   [break]
[03:23:29.260 --> 03:23:30.260]   [break]
[03:23:30.260 --> 03:23:31.260]   [break]
[03:23:31.260 --> 03:23:32.260]   [break]
[03:23:32.260 --> 03:23:33.260]   [break]
[03:23:33.260 --> 03:23:34.260]   [break]
[03:23:34.260 --> 03:23:35.260]   [break]
[03:23:35.260 --> 03:23:36.260]   [break]
[03:23:36.260 --> 03:23:37.260]   [break]
[03:23:37.260 --> 03:23:38.260]   [break]
[03:23:38.260 --> 03:23:39.260]   [break]
[03:23:39.260 --> 03:23:40.260]   [break]
[03:23:40.260 --> 03:23:41.260]   [break]
[03:23:41.260 --> 03:23:42.260]   [break]
[03:23:42.260 --> 03:23:43.260]   [break]
[03:23:43.260 --> 03:23:44.260]   [break]
[03:23:44.260 --> 03:23:45.260]   [break]
[03:23:45.260 --> 03:23:46.260]   [break]
[03:23:46.260 --> 03:23:47.260]   [break]
[03:23:47.260 --> 03:23:48.260]   [break]
[03:23:48.260 --> 03:23:49.260]   [break]
[03:23:49.260 --> 03:23:50.260]   [break]
[03:23:50.260 --> 03:23:51.260]   [break]
[03:23:51.260 --> 03:23:52.260]   [break]
[03:23:52.260 --> 03:23:53.260]   [break]
[03:23:53.260 --> 03:23:54.260]   [break]
[03:23:54.260 --> 03:23:55.260]   [break]
[03:23:55.260 --> 03:23:56.260]   [break]
[03:23:56.260 --> 03:23:57.260]   [break]
[03:23:57.260 --> 03:23:58.260]   [break]
[03:23:58.260 --> 03:23:59.260]   [break]
[03:23:59.260 --> 03:24:00.260]   [break]
[03:24:00.260 --> 03:24:01.260]   [break]
[03:24:01.260 --> 03:24:02.260]   [break]
[03:24:02.260 --> 03:24:03.260]   [break]
[03:24:03.260 --> 03:24:04.260]   [break]
[03:24:04.260 --> 03:24:05.260]   [break]
[03:24:05.260 --> 03:24:06.260]   [break]
[03:24:06.260 --> 03:24:07.260]   [break]
[03:24:07.260 --> 03:24:08.260]   [break]
[03:24:08.260 --> 03:24:09.260]   [break]
[03:24:09.260 --> 03:24:10.260]   [break]
[03:24:10.260 --> 03:24:11.260]   [break]
[03:24:11.260 --> 03:24:12.260]   [break]
[03:24:12.260 --> 03:24:13.260]   [break]
[03:24:13.260 --> 03:24:14.260]   [break]
[03:24:14.260 --> 03:24:15.260]   [break]
[03:24:15.260 --> 03:24:16.260]   [break]
[03:24:16.260 --> 03:24:17.260]   [break]
[03:24:17.260 --> 03:24:18.260]   [break]
[03:24:18.260 --> 03:24:19.260]   [break]
[03:24:19.260 --> 03:24:20.260]   [break]
[03:24:20.260 --> 03:24:21.260]   [break]
[03:24:21.260 --> 03:24:22.260]   [break]
[03:24:22.260 --> 03:24:23.260]   [break]
[03:24:23.260 --> 03:24:24.260]   [break]
[03:24:24.260 --> 03:24:25.260]   [break]
[03:24:25.260 --> 03:24:26.260]   [break]
[03:24:26.260 --> 03:24:27.260]   [break]
[03:24:27.260 --> 03:24:28.260]   [break]
[03:24:28.260 --> 03:24:29.260]   [break]
[03:24:29.260 --> 03:24:30.260]   [break]
[03:24:30.260 --> 03:24:31.260]   [break]
[03:24:31.260 --> 03:24:32.260]   [break]
[03:24:32.260 --> 03:24:33.260]   [break]
[03:24:33.260 --> 03:24:34.260]   [break]
[03:24:34.260 --> 03:24:35.260]   [break]
[03:24:35.260 --> 03:24:36.260]   [break]
[03:24:36.260 --> 03:24:37.260]   [break]
[03:24:37.260 --> 03:24:38.260]   [break]
[03:24:38.260 --> 03:24:39.260]   [break]
[03:24:39.260 --> 03:24:40.260]   [break]
[03:24:40.260 --> 03:24:41.260]   [break]
[03:24:41.260 --> 03:24:42.260]   [break]
[03:24:42.260 --> 03:24:43.260]   [break]
[03:24:43.260 --> 03:24:44.260]   [break]
[03:24:44.260 --> 03:24:45.260]   [break]
[03:24:45.260 --> 03:24:46.260]   [break]
[03:24:46.260 --> 03:24:47.260]   [break]
[03:24:47.260 --> 03:24:48.260]   [break]
[03:24:48.260 --> 03:24:49.260]   [break]
[03:24:49.260 --> 03:24:50.260]   [break]
[03:24:50.260 --> 03:24:51.260]   [break]
[03:24:51.260 --> 03:24:52.260]   [break]
[03:24:52.260 --> 03:24:53.260]   [break]
[03:24:53.260 --> 03:24:54.260]   [break]
[03:24:54.260 --> 03:24:55.260]   [break]
[03:24:55.260 --> 03:24:56.260]   [break]
[03:24:56.260 --> 03:24:57.260]   [break]
[03:24:57.260 --> 03:24:58.260]   [break]
[03:24:58.260 --> 03:24:59.260]   [break]
[03:24:59.260 --> 03:25:00.260]   [break]
[03:25:00.260 --> 03:25:01.260]   [break]
[03:25:01.260 --> 03:25:02.260]   [break]
[03:25:02.260 --> 03:25:03.260]   [break]
[03:25:03.260 --> 03:25:04.260]   [break]
[03:25:04.260 --> 03:25:05.260]   [break]
[03:25:05.260 --> 03:25:06.260]   [break]
[03:25:06.260 --> 03:25:07.260]   [break]
[03:25:07.260 --> 03:25:08.260]   [break]
[03:25:08.260 --> 03:25:09.260]   [break]
[03:25:09.260 --> 03:25:10.260]   [break]
[03:25:10.260 --> 03:25:11.260]   [break]
[03:25:11.260 --> 03:25:12.260]   [break]
[03:25:12.260 --> 03:25:13.260]   [break]
[03:25:13.260 --> 03:25:14.260]   [break]
[03:25:14.260 --> 03:25:15.260]   [break]
[03:25:15.260 --> 03:25:16.260]   [break]
[03:25:16.260 --> 03:25:17.260]   [break]
[03:25:17.260 --> 03:25:18.260]   [break]
[03:25:18.260 --> 03:25:19.260]   [break]
[03:25:19.260 --> 03:25:20.260]   [break]
[03:25:20.260 --> 03:25:21.260]   [break]
[03:25:21.260 --> 03:25:22.260]   [break]
[03:25:22.260 --> 03:25:23.260]   [break]
[03:25:23.260 --> 03:25:24.260]   [break]
[03:25:24.260 --> 03:25:25.260]   [break]
[03:25:25.260 --> 03:25:26.260]   [break]
[03:25:26.260 --> 03:25:27.260]   [break]
[03:25:27.260 --> 03:25:28.260]   [break]
[03:25:28.260 --> 03:25:29.260]   [break]
[03:25:29.260 --> 03:25:30.260]   [break]
[03:25:30.260 --> 03:25:31.260]   [break]
[03:25:31.260 --> 03:25:32.260]   [break]
[03:25:32.260 --> 03:25:33.260]   [break]
[03:25:33.260 --> 03:25:34.260]   [break]
[03:25:34.260 --> 03:25:35.260]   [break]
[03:25:35.260 --> 03:25:36.260]   [break]
[03:25:36.260 --> 03:25:37.260]   [break]
[03:25:37.260 --> 03:25:38.260]   [break]
[03:25:38.260 --> 03:25:39.260]   [break]
[03:25:39.260 --> 03:25:40.260]   [break]
[03:25:40.260 --> 03:25:41.260]   [break]
[03:25:41.260 --> 03:25:42.260]   [break]
[03:25:42.260 --> 03:25:43.260]   [break]
[03:25:43.260 --> 03:25:44.260]   [break]
[03:25:44.260 --> 03:25:45.260]   [break]
[03:25:45.260 --> 03:25:46.260]   [break]
[03:25:46.260 --> 03:25:47.260]   [break]
[03:25:47.260 --> 03:25:48.260]   [break]
[03:25:48.260 --> 03:25:49.260]   [break]
[03:25:49.260 --> 03:25:50.260]   [break]
[03:25:50.260 --> 03:25:51.260]   [break]
[03:25:51.260 --> 03:25:52.260]   [break]
[03:25:52.260 --> 03:25:53.260]   [break]
[03:25:53.260 --> 03:25:54.260]   [break]
[03:25:54.260 --> 03:25:55.260]   [break]
[03:25:55.260 --> 03:25:56.260]   [break]
[03:25:56.260 --> 03:25:57.260]   [break]
[03:25:57.260 --> 03:25:58.260]   [break]
[03:25:58.260 --> 03:25:59.260]   [break]
[03:25:59.260 --> 03:26:00.260]   [break]
[03:26:00.260 --> 03:26:01.260]   [break]
[03:26:01.260 --> 03:26:02.260]   [break]
[03:26:02.260 --> 03:26:03.260]   [break]
[03:26:03.260 --> 03:26:04.260]   [break]
[03:26:04.260 --> 03:26:05.260]   [break]
[03:26:05.260 --> 03:26:06.260]   [break]
[03:26:06.260 --> 03:26:07.260]   [break]
[03:26:07.260 --> 03:26:08.260]   [break]
[03:26:08.260 --> 03:26:09.260]   [break]
[03:26:09.260 --> 03:26:10.260]   [break]
[03:26:10.260 --> 03:26:11.260]   [break]
[03:26:11.260 --> 03:26:12.260]   [break]
[03:26:12.260 --> 03:26:13.260]   [break]
[03:26:13.260 --> 03:26:14.260]   [break]
[03:26:14.260 --> 03:26:15.260]   [break]
[03:26:15.260 --> 03:26:16.260]   [break]
[03:26:16.260 --> 03:26:17.260]   [break]
[03:26:17.260 --> 03:26:18.260]   [break]
[03:26:18.260 --> 03:26:19.260]   [break]
[03:26:19.260 --> 03:26:20.260]   [break]
[03:26:20.260 --> 03:26:21.260]   [break]
[03:26:21.260 --> 03:26:22.260]   [break]
[03:26:22.260 --> 03:26:23.260]   [break]
[03:26:23.260 --> 03:26:24.260]   [break]
[03:26:24.260 --> 03:26:25.260]   [break]
[03:26:25.260 --> 03:26:26.260]   [break]
[03:26:26.260 --> 03:26:27.260]   [break]
[03:26:27.260 --> 03:26:28.260]   [break]
[03:26:28.260 --> 03:26:29.260]   [break]
[03:26:29.260 --> 03:26:30.260]   [break]
[03:26:30.260 --> 03:26:31.260]   [break]
[03:26:31.260 --> 03:26:32.260]   [break]
[03:26:32.260 --> 03:26:33.260]   [break]
[03:26:33.260 --> 03:26:34.260]   [break]
[03:26:34.260 --> 03:26:35.260]   [break]
[03:26:35.260 --> 03:26:36.260]   [break]
[03:26:36.260 --> 03:26:37.260]   [break]
[03:26:37.260 --> 03:26:38.260]   [break]
[03:26:38.260 --> 03:26:39.260]   [break]
[03:26:39.260 --> 03:26:40.260]   [break]
[03:26:40.260 --> 03:26:41.260]   [break]
[03:26:41.260 --> 03:26:42.260]   [break]
[03:26:42.260 --> 03:26:43.260]   [break]
[03:26:43.260 --> 03:26:44.260]   [break]
[03:26:44.260 --> 03:26:45.260]   [break]
[03:26:45.260 --> 03:26:46.260]   [break]
[03:26:46.260 --> 03:26:47.260]   [break]
[03:26:47.260 --> 03:26:48.260]   [break]
[03:26:48.260 --> 03:26:49.260]   [break]
[03:26:49.260 --> 03:26:50.260]   [break]
[03:26:50.260 --> 03:26:51.260]   [break]
[03:26:51.260 --> 03:26:52.260]   [break]
[03:26:52.260 --> 03:26:53.260]   [break]
[03:26:53.260 --> 03:26:54.260]   [break]
[03:26:54.260 --> 03:26:55.260]   [break]
[03:26:55.260 --> 03:26:56.260]   [break]
[03:26:56.260 --> 03:26:57.260]   [break]
[03:26:57.260 --> 03:26:58.260]   [break]
[03:26:58.260 --> 03:26:59.260]   [break]
[03:26:59.260 --> 03:27:00.260]   [break]
[03:27:00.260 --> 03:27:01.260]   [break]
[03:27:01.260 --> 03:27:02.260]   [break]
[03:27:02.260 --> 03:27:03.260]   [break]
[03:27:03.260 --> 03:27:04.260]   [break]
[03:27:04.260 --> 03:27:05.260]   [break]
[03:27:05.260 --> 03:27:06.260]   [break]
[03:27:06.260 --> 03:27:07.260]   [break]
[03:27:07.260 --> 03:27:08.260]   [break]
[03:27:08.260 --> 03:27:09.260]   [break]
[03:27:09.260 --> 03:27:10.260]   [break]
[03:27:10.260 --> 03:27:11.260]   [break]
[03:27:11.260 --> 03:27:12.260]   [break]
[03:27:12.260 --> 03:27:13.260]   [break]
[03:27:13.260 --> 03:27:14.260]   [break]
[03:27:14.260 --> 03:27:15.260]   [break]
[03:27:15.260 --> 03:27:16.260]   [break]
[03:27:16.260 --> 03:27:17.260]   [break]
[03:27:17.260 --> 03:27:18.260]   [break]
[03:27:18.260 --> 03:27:19.260]   [break]
[03:27:19.260 --> 03:27:20.260]   [break]
[03:27:20.260 --> 03:27:21.260]   [break]
[03:27:21.260 --> 03:27:22.260]   [break]
[03:27:22.260 --> 03:27:23.260]   [break]
[03:27:23.260 --> 03:27:24.260]   [break]
[03:27:24.260 --> 03:27:25.260]   [break]
[03:27:25.260 --> 03:27:26.260]   [break]
[03:27:26.260 --> 03:27:27.260]   [break]
[03:27:27.260 --> 03:27:28.260]   [break]
[03:27:28.260 --> 03:27:29.260]   [break]
[03:27:29.260 --> 03:27:30.260]   [break]
[03:27:30.260 --> 03:27:31.260]   [break]
[03:27:31.260 --> 03:27:32.260]   [break]
[03:27:32.260 --> 03:27:33.260]   [break]
[03:27:33.260 --> 03:27:34.260]   [break]
[03:27:34.260 --> 03:27:35.260]   [break]
[03:27:35.260 --> 03:27:36.260]   [break]
[03:27:36.260 --> 03:27:37.260]   [break]
[03:27:37.260 --> 03:27:38.260]   [break]
[03:27:38.260 --> 03:27:39.260]   [break]
[03:27:39.260 --> 03:27:40.260]   [break]
[03:27:40.260 --> 03:27:41.260]   [break]
[03:27:41.260 --> 03:27:42.260]   [break]
[03:27:42.260 --> 03:27:43.260]   [break]
[03:27:43.260 --> 03:27:44.260]   [break]
[03:27:44.260 --> 03:27:45.260]   [break]
[03:27:45.260 --> 03:27:46.260]   [break]
[03:27:46.260 --> 03:27:47.260]   [break]
[03:27:47.260 --> 03:27:48.260]   [break]
[03:27:48.260 --> 03:27:49.260]   [break]
[03:27:49.260 --> 03:27:50.260]   [break]
[03:27:50.260 --> 03:27:51.260]   [break]
[03:27:51.260 --> 03:27:52.260]   [break]
[03:27:52.260 --> 03:27:53.260]   [break]
[03:27:53.260 --> 03:27:54.260]   [break]
[03:27:54.260 --> 03:27:55.260]   [break]
[03:27:55.260 --> 03:27:56.260]   [break]
[03:27:56.260 --> 03:27:57.260]   [break]
[03:27:57.260 --> 03:27:58.260]   [break]
[03:27:58.260 --> 03:27:59.260]   [break]
[03:27:59.260 --> 03:28:00.260]   [break]
[03:28:00.260 --> 03:28:01.260]   [break]
[03:28:01.260 --> 03:28:02.260]   [break]
[03:28:02.260 --> 03:28:03.260]   [break]
[03:28:03.260 --> 03:28:04.260]   [break]
[03:28:04.260 --> 03:28:05.260]   [break]
[03:28:05.260 --> 03:28:06.260]   [break]
[03:28:06.260 --> 03:28:07.260]   [break]
[03:28:07.260 --> 03:28:08.260]   [break]
[03:28:08.260 --> 03:28:09.260]   [break]
[03:28:09.260 --> 03:28:10.260]   [break]
[03:28:10.260 --> 03:28:11.260]   [break]
[03:28:11.260 --> 03:28:12.260]   [break]
[03:28:12.260 --> 03:28:13.260]   [break]
[03:28:13.260 --> 03:28:14.260]   [break]
[03:28:14.260 --> 03:28:15.260]   [break]
[03:28:15.260 --> 03:28:16.260]   [break]
[03:28:16.260 --> 03:28:17.260]   [break]
[03:28:17.260 --> 03:28:18.260]   [break]
[03:28:18.260 --> 03:28:19.260]   [break]
[03:28:19.260 --> 03:28:20.260]   [break]
[03:28:20.260 --> 03:28:21.260]   [break]
[03:28:21.260 --> 03:28:22.260]   [break]
[03:28:22.260 --> 03:28:23.260]   [break]
[03:28:23.260 --> 03:28:24.260]   [break]
[03:28:24.260 --> 03:28:25.260]   [break]
[03:28:25.260 --> 03:28:26.260]   [break]
[03:28:26.260 --> 03:28:27.260]   [break]
[03:28:27.260 --> 03:28:28.260]   [break]
[03:28:28.260 --> 03:28:29.260]   [break]
[03:28:29.260 --> 03:28:30.260]   [break]
[03:28:30.260 --> 03:28:31.260]   [break]
[03:28:31.260 --> 03:28:32.260]   [break]
[03:28:32.260 --> 03:28:33.260]   [break]
[03:28:33.260 --> 03:28:34.260]   [break]
[03:28:34.260 --> 03:28:35.260]   [break]
[03:28:35.260 --> 03:28:36.260]   [break]
[03:28:36.260 --> 03:28:37.260]   [break]
[03:28:37.260 --> 03:28:38.260]   [break]
[03:28:38.260 --> 03:28:39.260]   [break]
[03:28:39.260 --> 03:28:40.260]   [break]
[03:28:40.260 --> 03:28:41.260]   [break]
[03:28:41.260 --> 03:28:42.260]   [break]
[03:28:42.260 --> 03:28:43.260]   [break]
[03:28:43.260 --> 03:28:44.260]   [break]
[03:28:44.260 --> 03:28:45.260]   [break]
[03:28:45.260 --> 03:28:46.260]   [break]
[03:28:46.260 --> 03:28:47.260]   [break]
[03:28:47.260 --> 03:28:48.260]   [break]
[03:28:48.260 --> 03:28:49.260]   [break]
[03:28:49.260 --> 03:28:50.260]   [break]
[03:28:50.260 --> 03:28:51.260]   [break]
[03:28:51.260 --> 03:28:52.260]   [break]
[03:28:52.260 --> 03:28:53.260]   [break]
[03:28:53.260 --> 03:28:54.260]   [break]
[03:28:54.260 --> 03:28:55.260]   [break]
[03:28:55.260 --> 03:28:56.260]   [break]
[03:28:56.260 --> 03:28:57.260]   [break]
[03:28:57.260 --> 03:28:58.260]   [break]
[03:28:58.260 --> 03:28:59.260]   [break]
[03:28:59.260 --> 03:29:00.260]   [break]
[03:29:00.260 --> 03:29:01.260]   [break]
[03:29:01.260 --> 03:29:02.260]   [break]
[03:29:02.260 --> 03:29:03.260]   [break]
[03:29:03.260 --> 03:29:04.260]   [break]
[03:29:04.260 --> 03:29:05.260]   [break]
[03:29:05.260 --> 03:29:06.260]   [break]
[03:29:06.260 --> 03:29:07.260]   [break]
[03:29:07.260 --> 03:29:08.260]   [break]
[03:29:08.260 --> 03:29:09.260]   [break]
[03:29:09.260 --> 03:29:10.260]   [break]
[03:29:10.260 --> 03:29:11.260]   [break]
[03:29:11.260 --> 03:29:12.260]   [break]
[03:29:12.260 --> 03:29:13.260]   [break]
[03:29:13.260 --> 03:29:14.260]   [break]
[03:29:14.260 --> 03:29:15.260]   [break]
[03:29:15.260 --> 03:29:16.260]   [break]
[03:29:16.260 --> 03:29:17.260]   [break]
[03:29:17.260 --> 03:29:18.260]   [break]
[03:29:18.260 --> 03:29:19.260]   [break]
[03:29:19.260 --> 03:29:20.260]   [break]
[03:29:20.260 --> 03:29:21.260]   [break]
[03:29:21.260 --> 03:29:22.260]   [break]
[03:29:22.260 --> 03:29:23.260]   [break]
[03:29:23.260 --> 03:29:24.260]   [break]
[03:29:24.260 --> 03:29:25.260]   [break]
[03:29:25.260 --> 03:29:26.260]   [break]
[03:29:26.260 --> 03:29:27.260]   [break]
[03:29:27.260 --> 03:29:28.260]   [break]
[03:29:28.260 --> 03:29:29.260]   [break]
[03:29:29.260 --> 03:29:30.260]   [break]
[03:29:30.260 --> 03:29:31.260]   [break]
[03:29:31.260 --> 03:29:32.260]   [break]
[03:29:32.260 --> 03:29:33.260]   [break]
[03:29:33.260 --> 03:29:34.260]   [break]
[03:29:34.260 --> 03:29:35.260]   [break]
[03:29:35.260 --> 03:29:36.260]   [break]
[03:29:36.260 --> 03:29:37.260]   [break]
[03:29:37.260 --> 03:29:38.260]   [break]
