[00:00:01.000 --> 00:00:16.000]  Intro
[03:04:31.320 --> 03:04:33.880]  Take action because the globalists want war.
[03:04:33.880 --> 03:04:34.880]  They will destroy us.
[03:04:34.880 --> 03:04:35.880]  Well, guess what?
[03:04:35.880 --> 03:04:36.880]  We didn't start this fight.
[03:04:36.880 --> 03:04:37.880]  We don't want it.
[03:04:37.880 --> 03:04:41.880]  But if you want to fight, you better believe you've got one.
[03:04:57.880 --> 03:04:58.880]  You wanted to plug RainForce.
[03:04:59.440 --> 03:05:00.440]  Yeah.
[03:05:00.440 --> 03:05:01.440]  Yeah.
[03:05:01.440 --> 03:05:02.440]  So my name is Ken Hacken-Ladley.
[03:05:02.440 --> 03:05:04.760]  How do I write all the books that I do?
[03:05:04.760 --> 03:05:08.480]  Four books with Dr. Judy Majkiewicz, four books with Project Veritas Whistleblowers
[03:05:08.480 --> 03:05:11.080]  and now two books with Alex Jones.
[03:05:11.080 --> 03:05:14.420]  That's because I use BrainForce every day.
[03:05:14.420 --> 03:05:18.360]  What I always need is I always need some sort of boost in the morning.
[03:05:18.360 --> 03:05:22.360]  And so, you know, I try to exercise, eat well, take good vitamins.
[03:05:22.360 --> 03:05:27.740]  But the one thing that I have really found that makes a difference is BrainForce.
[03:05:27.740 --> 03:05:32.700]  I'll take BrainForce in the morning right before I go to my computer and I'm good for
[03:05:32.700 --> 03:05:35.580]  the next four or five hours writing a whole lot of stuff.
[03:05:35.580 --> 03:05:41.300]  So it really is true that BrainForce is something I use every day and it helps me with my writing.
[03:05:41.300 --> 03:05:42.300]  All right.
[03:05:42.300 --> 03:05:43.300]  We love you.
[03:05:43.300 --> 03:05:44.300]  We'll be right back.
[03:05:44.300 --> 03:05:47.300]  Get your BrainForce Plus, BrainForce Ultra and TurboForce at InfowarsStore.com.
[03:05:47.300 --> 03:05:49.300]  We'll be right back with our number two.
[03:05:58.300 --> 03:06:08.300]  Well, that is groundbreaking news right there from Alex.
[03:06:08.300 --> 03:06:14.380]  A big congratulations to Alex, Mug Club, the whole team, Steve and Crowder, Infowars.
[03:06:14.380 --> 03:06:17.420]  What a powerhouse duo right now.
[03:06:17.420 --> 03:06:21.180]  I just am so supportive of independent media.
[03:06:21.180 --> 03:06:23.700]  Independent media is so, so crucial.
[03:06:23.700 --> 03:06:27.900]  You're going to understand why it's so crucial today, or at least it's going to cement it
[03:06:27.900 --> 03:06:29.140]  in for you.
[03:06:29.140 --> 03:06:34.340]  But I'm just asking everyone who's tuning in today to support this project and continue
[03:06:34.340 --> 03:06:37.060]  supporting the truth to get out there.
[03:06:37.060 --> 03:06:42.740]  Anyone who is willing to stare into the face of these globalists and tell you what is really
[03:06:42.740 --> 03:06:48.160]  going on right now, I'm telling you, this is a huge moment in history.
[03:06:48.160 --> 03:06:49.620]  These people are brave.
[03:06:50.140 --> 03:06:52.900]  These people are the warriors of the modern age.
[03:06:52.900 --> 03:06:57.120]  And it is a brave act to tell the truth today, ladies and gentlemen.
[03:06:57.120 --> 03:06:58.540]  Why is it such a brave act?
[03:06:58.540 --> 03:07:02.780]  Because the truth is considered hate speech today.
[03:07:02.780 --> 03:07:03.980]  Everything's inverted.
[03:07:03.980 --> 03:07:05.900]  What is good is being called evil.
[03:07:05.900 --> 03:07:07.940]  What is evil is being called good.
[03:07:07.940 --> 03:07:10.620]  And this is the age that we are living in.
[03:07:10.620 --> 03:07:17.180]  So right now, the most powerful way to dispel the lies, and this is true throughout all of
[03:07:17.180 --> 03:07:23.340]  history, is to tell the truth and break through the deception that is gripping mankind right
[03:07:23.340 --> 03:07:28.860]  now through language, through media, through the propaganda that you see, through algorithms
[03:07:28.860 --> 03:07:34.420]  that are targeted at controlling your brain, changing your behavior, and turning you into
[03:07:34.420 --> 03:07:37.580]  something that you don't recognize.
[03:07:37.580 --> 03:07:41.460]  The antidote to that is the truth.
[03:07:41.460 --> 03:07:45.700]  If you didn't have the truth, you would not know yourself.
[03:07:45.700 --> 03:07:47.380]  Think about that statement right now.
[03:07:47.380 --> 03:07:53.580]  If you did not have the truth, you would not know yourself because you would be a victim
[03:07:53.580 --> 03:07:55.540]  of the propaganda that's out there.
[03:07:55.540 --> 03:07:59.020]  It's not just the mainstream media.
[03:07:59.020 --> 03:08:04.260]  It's algorithms that are targeted at keeping you docile, algorithms that are targeted at
[03:08:04.260 --> 03:08:10.700]  keeping you distracted and entertained while the world is literally on fire.
[03:08:10.700 --> 03:08:13.300]  And the world is literally on fire, ladies and gentlemen.
[03:08:13.300 --> 03:08:20.020]  The Great Reset is in full swing, clawing at the very last straws that it has for its
[03:08:20.020 --> 03:08:25.260]  survival because of the number of people waking up to this, because the truth has broken through
[03:08:25.260 --> 03:08:26.460]  the algorithm.
[03:08:26.460 --> 03:08:29.300]  It's broken through the mind control program.
[03:08:29.300 --> 03:08:34.420]  Millions of people around the world are realizing something is wrong and they're looking for
[03:08:34.420 --> 03:08:38.540]  answers and it's broadcast like this one.
[03:08:38.540 --> 03:08:43.460]  It's broadcast like this very broadcast that you're listening to right now that are going
[03:08:43.460 --> 03:08:45.860]  to literally save lives.
[03:08:45.860 --> 03:08:49.020]  I am not exaggerating.
[03:08:49.020 --> 03:08:50.340]  I am not exaggerating.
[03:08:50.340 --> 03:08:57.500]  This is going to save the lives of adults, of children, of this current generation and
[03:08:57.500 --> 03:08:58.780]  generations to come.
[03:08:58.780 --> 03:09:04.380]  The words that you hear on this broadcast will last beyond the lies because lies eventually
[03:09:04.460 --> 03:09:11.340]  become decimated or they become uncovered, but the truth is something that remains.
[03:09:11.340 --> 03:09:18.700]  So please continue to support Alex and the team here in whatever ventures they move forward
[03:09:18.700 --> 03:09:19.700]  with.
[03:09:19.700 --> 03:09:25.140]  InfoWars is so, so important to the future of humanity.
[03:09:25.140 --> 03:09:27.900]  And I say that as a contributor.
[03:09:27.900 --> 03:09:38.220]  I say that as someone who's depended on InfoWars for many years as the forefront of the battle.
[03:09:38.220 --> 03:09:42.620]  It's about time the rest of humanity realizes it.
[03:09:42.620 --> 03:09:48.500]  I want to talk to you today about the satanic pedophiles of the United Nations.
[03:09:48.500 --> 03:09:50.580]  And that is what they are.
[03:09:50.580 --> 03:09:56.220]  The people at the top of this food chain, or at least those in the public eye, and I've
[03:09:56.220 --> 03:10:00.940]  spoken about this before, the fact that these people, if you know them, they're not at the
[03:10:00.940 --> 03:10:01.940]  top of the food chain.
[03:10:01.940 --> 03:10:03.620]  They're not the ones calling the shots.
[03:10:03.620 --> 03:10:09.720]  But let's talk about the three front organizations that we have right now being the United Nations,
[03:10:09.720 --> 03:10:15.220]  the World Economic Forum, and the World Health Organization that seek to enslave you into
[03:10:15.220 --> 03:10:18.620]  their satanic New Babylon system.
[03:10:18.620 --> 03:10:20.220]  That is what it is, ladies and gentlemen.
[03:10:20.220 --> 03:10:22.940]  And I want to make this clear.
[03:10:22.940 --> 03:10:25.060]  You may not believe in God.
[03:10:25.060 --> 03:10:26.740]  You may not believe in Satan.
[03:10:26.740 --> 03:10:35.700]  You may not believe that the practices that these people participate in hold any power,
[03:10:35.700 --> 03:10:38.300]  but they do.
[03:10:38.300 --> 03:10:45.540]  And what kind of an uninformed, naive individual, if they, say, work within the military, would
[03:10:45.540 --> 03:10:48.740]  go to war with an enemy that they don't understand?
[03:10:48.800 --> 03:10:57.880]  If you are serving in the military, you don't go into a war with an enemy blind, you study
[03:10:57.880 --> 03:10:58.880]  that enemy.
[03:10:58.880 --> 03:11:00.480]  You understand the way they think.
[03:11:00.480 --> 03:11:01.880]  You understand their culture.
[03:11:01.880 --> 03:11:03.560]  You understand their battle plans.
[03:11:03.560 --> 03:11:08.199]  You understand the way that they conduct themselves in war.
[03:11:08.199 --> 03:11:10.039]  You know what weapons they have.
[03:11:10.039 --> 03:11:12.759]  You know what strategies they deploy.
[03:11:12.759 --> 03:11:19.199]  You go and you assess those strategies in detail before you go and attack that enemy
[03:11:19.199 --> 03:11:21.400]  or before you defend yourself.
[03:11:21.400 --> 03:11:25.759]  Even if you want to defend yourself against that enemy, you must understand them inside
[03:11:25.759 --> 03:11:26.759]  out.
[03:11:26.759 --> 03:11:34.119]  Your enemy, humanity, everyone listening today, your enemy worships Satan.
[03:11:34.119 --> 03:11:38.480]  Your enemy conducts child sacrifice.
[03:11:38.480 --> 03:11:41.779]  Your enemy feeds on the blood of children.
[03:11:41.779 --> 03:11:43.580]  This is their belief system.
[03:11:43.700 --> 03:11:51.980]  No matter what you think about that practice, they do it.
[03:11:51.980 --> 03:11:53.260]  They do it.
[03:11:53.260 --> 03:12:02.500]  They have ancient occult human sacrifice practices that they engage in regularly.
[03:12:02.500 --> 03:12:07.140]  So the sooner humanity accepts that the people at the top of the food chain are engaging
[03:12:07.140 --> 03:12:13.180]  in these ancient occult practices, the easier it will be for them to understand that the
[03:12:13.180 --> 03:12:18.860]  people that they're up against aren't just wanting control only.
[03:12:18.860 --> 03:12:20.820]  This goes far beyond just control.
[03:12:20.820 --> 03:12:21.820]  They have money.
[03:12:21.820 --> 03:12:23.340]  They don't need more money.
[03:12:23.340 --> 03:12:25.020]  They have all the money they want.
[03:12:25.020 --> 03:12:26.820]  They just keep printing it.
[03:12:26.820 --> 03:12:31.060]  And if the fiat system fails, they go and create a new system of fake money.
[03:12:32.100 --> 03:12:36.100]  It's not just about following the money trail.
[03:12:37.100 --> 03:12:42.100]  This is about the soul of every single human on Earth.
[03:12:42.100 --> 03:12:44.100]  This is their ultimate goal.
[03:12:44.100 --> 03:12:47.100]  They want your soul.
[03:12:47.100 --> 03:12:50.100]  They want to destroy you.
[03:12:50.100 --> 03:12:56.100]  And this latest report that I'm going to cover today from these psychopaths
[03:12:56.400 --> 03:13:05.580]  called Report of the Independent Expert on Protection Against Violence and Discrimination
[03:13:05.580 --> 03:13:09.160]  Based on Sexual Orientation and Gender Identity.
[03:13:09.160 --> 03:13:16.920]  This is who they call an independent expert that's written this report, okay.
[03:13:16.920 --> 03:13:20.279]  Now let me tell you about this independent expert.
[03:13:20.279 --> 03:13:23.080]  His name is Victor Madrigal-Balos.
[03:13:23.080 --> 03:13:28.400]  He attended the World Economic Forum Sustainable Development Impact Summit in 2020 and spoke
[03:13:28.400 --> 03:13:35.199]  on including LGBTI populations in response to the COVID-19 crisis.
[03:13:35.199 --> 03:13:36.199]  Crisis.
[03:13:36.199 --> 03:13:42.220]  When asked what actions can be taken to ensure that the responses leave no one behind and
[03:13:42.220 --> 03:13:49.039]  contribute to achieving the 2030 agenda, Victor Madrigal-Balos responded.
[03:13:49.039 --> 03:13:55.320]  It says, Independent Expert on Sexual Orientation and Gender Identity, United Nations opened
[03:13:55.320 --> 03:14:01.080]  the session by saying, we had reasonable assumptions that during this type of situation there is
[03:14:01.080 --> 03:14:07.220]  usually an escalation of risk and discrimination and also hate speech and incitement to violence
[03:14:07.220 --> 03:14:08.220]  and discrimination.
[03:14:08.220 --> 03:14:11.740]  And in fact, this proved to be the case.
[03:14:11.740 --> 03:14:21.859]  Now he is there offering his expert opinion, as an independent expert, on LGBTQI people.
[03:14:21.859 --> 03:14:28.020]  What statistics do we have to suggest from this independent expert that the violence
[03:14:28.020 --> 03:14:36.100]  towards LGBTQI people, plus people, and the plus is for minor attracted persons, which
[03:14:36.340 --> 03:14:43.539]  is the nice way of saying pedophile that wants to do unspeakable things with your children.
[03:14:43.539 --> 03:14:50.140]  What violence increased against these people by the general population during the time
[03:14:50.140 --> 03:14:51.140]  of COVID?
[03:14:51.140 --> 03:14:52.539]  It didn't.
[03:14:52.539 --> 03:14:56.260]  There is no evidence that this expert has provided.
[03:14:56.260 --> 03:15:01.779]  And yet this is the basis of his fight for human rights to stop the violence.
[03:15:01.779 --> 03:15:05.820]  What does the United Nations mean when they say violence?
[03:15:05.900 --> 03:15:13.400]  What I'm going to talk you through today is this report and I'm going to decode their
[03:15:13.400 --> 03:15:18.560]  language for you to help you understand exactly where this is going and I'm going to tell
[03:15:18.560 --> 03:15:20.279]  you the end goal from now.
[03:15:20.279 --> 03:15:29.320]  The end goal from now is to criminalize you saying anything against pedophiles.
[03:15:29.320 --> 03:15:34.520]  Because these people want to have sex with children, they want it to be legal, I have
[03:15:34.520 --> 03:15:44.600]  proof, it's in their own documents, they want to legalize sex with our children.
[03:15:44.600 --> 03:15:51.720]  When Biden tells you these are our kids, it's because he's grooming you to accept these
[03:15:51.720 --> 03:15:54.080]  people having sex with your children.
[03:15:54.080 --> 03:16:02.400]  We'll be right back, don't go anywhere.
[03:16:02.400 --> 03:16:03.880]  I want to say brain force is great.
[03:16:03.880 --> 03:16:06.520]  I want to say turbo force is amazing, it is.
[03:16:06.520 --> 03:16:11.359]  But if you took it with fish oil, it's like the fish oil is it.
[03:16:11.359 --> 03:16:14.560]  The fish oil is better than it and that's an example of what I'm talking about.
[03:16:14.560 --> 03:16:20.240]  Fish oil is liquid energy, brain, body, heart, the cleanest, the best out there.
[03:16:20.240 --> 03:16:24.240]  Krill oils is the best and it'll give you the damn burps and I'm sorry, you want something
[03:16:24.240 --> 03:16:25.760]  like this, you don't get stuff for free.
[03:16:25.760 --> 03:16:28.840]  The krill is hallucinogenic, it's so good in my view.
[03:16:28.840 --> 03:16:32.440]  I'm not making a medical statement here but let me tell you something, I eat five capulets
[03:16:32.440 --> 03:16:37.320]  of krill oil before I go to bed, I'm seeing Santa Claus that night.
[03:16:37.320 --> 03:16:44.840]  So your brain is made basically out of what fish oil is.
[03:16:44.840 --> 03:16:48.279]  So we don't make a big profit off of it but you notice I just obsess because whatever
[03:16:48.279 --> 03:16:57.080]  the best is we've got, I just can't lie to you, I just can't do it.
