[00:00:01.000 --> 00:00:16.000]  Intro
[03:43:43.100 --> 03:43:49.100]  We need your word of mouth, your prayer, your financial support, while getting great products at the same time at Infowarsstore.com.
[03:43:49.100 --> 03:43:50.100]  So don't procrastinate.
[03:43:50.100 --> 03:43:56.100]  Go to Infowarsstore.com, get amazing products that keep us on the air, and never submit to these tyrants.
[03:43:56.100 --> 03:44:01.100]  I want to thank all of you over the years who have supported Infowars financially and with word of mouth and prayer.
[03:44:01.100 --> 03:44:09.100]  All the success that we've had together against the globalists and the fact that we're not caught flat-footed during their major takeover is because of you.
[03:44:09.100 --> 03:44:12.100]  Humanity has a real fighting chance.
[03:44:12.100 --> 03:44:19.100]  I just want to thank you all for buying products at Infowarsstore.com like books and films and supplements and water filtration, air filtration and so much more.
[03:44:19.100 --> 03:44:26.100]  But for those of you that want to actually give us a straight donation so we get almost 100% of the money to fund our operation during this critical time,
[03:44:26.100 --> 03:44:38.100]  go to Infowarsstore.com, and right at the top, you'll see a link to make a straight donation, a one-time donation of $5, $10, $50, or a recurring donation you can cancel any time.
[03:44:38.100 --> 03:44:40.100]  I want to thank all of you that have donated.
[03:44:40.100 --> 03:44:46.100]  I want to encourage those of you out there that want to support Freedom to take action now and be part of the global awakening,
[03:44:46.100 --> 03:44:54.100]  the new renaissance that's countering the Great Reset by going to Infowarsstore.com and clicking on the Donate button and giving today.
[03:44:54.100 --> 03:44:55.100]  Thank you so much for your support.
[03:44:55.100 --> 03:44:56.100]  Please take action.
[03:44:56.100 --> 03:45:02.100]  Just weeks ago, I warned the world that the globalists were going to move against Tucker Carlson and take him off the air.
[03:45:02.100 --> 03:45:03.100]  People said, no way.
[03:45:03.100 --> 03:45:04.100]  He's the most powerful.
[03:45:04.100 --> 03:45:05.100]  It never happened.
[03:45:05.100 --> 03:45:07.100]  They've got quadrillions of stolen money.
[03:45:07.100 --> 03:45:10.100]  They only had Tucker Carlson on the air because they believed they could control him.
[03:45:10.100 --> 03:45:13.100]  But as soon as they figured out they couldn't, he was taken off the air.
[03:45:13.100 --> 03:45:15.100]  It's the same thing with Infowars.
[03:45:15.100 --> 03:45:22.100]  But Infowars is not owned by Fox or controlled by George Soros or owned by Spotify like Joe Rogan.
[03:45:22.100 --> 03:45:25.100]  We are only beholden to our viewers and our listeners.
[03:45:25.100 --> 03:45:28.100]  And when you support us, we're unstoppable.
[03:45:28.100 --> 03:45:32.100]  I'm not underwritten by Rupert Murdoch or by George Soros.
[03:45:32.100 --> 03:45:36.100]  I'm underwritten by you, which is we the people.
[03:45:36.100 --> 03:45:39.100]  So I want to thank you for your support and encourage viewers and listeners to understand.
[03:45:39.100 --> 03:45:42.100]  Please don't take Infowars for granted.
[03:45:42.100 --> 03:45:43.100]  We're barely hanging on.
[03:45:43.100 --> 03:45:49.100]  We need your word of mouth, your prayer, your financial support while getting great products at the same time at Infowarsstore.com.
[03:45:49.100 --> 03:45:50.100]  So don't procrastinate.
[03:45:50.100 --> 03:45:51.100]  Go to Infowarsstore.com.
[03:45:51.100 --> 03:45:53.100]  Get amazing products that keep us on the air.
[03:45:53.100 --> 03:45:56.100]  And never submit to these tyrants.
[03:45:56.100 --> 03:46:00.100]  The most banned man in America, Alex Jones.
[03:46:04.100 --> 03:46:06.100]  I want you all to know something.
[03:46:06.100 --> 03:46:08.100]  Alex Jones was right.
[03:46:08.100 --> 03:46:11.100]  Alex is right about far more than he's wrong.
[03:46:11.100 --> 03:46:14.100]  Alex has been right on for over a decade.
[03:46:14.100 --> 03:46:18.100]  I don't care how you slice it, dice it, flip it up or rub it down.
[03:46:18.100 --> 03:46:20.100]  Alex Jones was right.
[03:46:20.100 --> 03:46:24.100]  Think about how frustrated we are if you've been awake for a year or two.
[03:46:24.100 --> 03:46:28.100]  Imagine being like an Alex Jones or those guys who've been awake for like decades.
[03:46:28.100 --> 03:46:31.100]  Alex Jones called this years ago.
[03:46:31.100 --> 03:46:32.100]  Years ago.
[03:46:32.100 --> 03:46:34.100]  Alex Jones never bought the Russia hoax.
[03:46:34.100 --> 03:46:35.100]  Not for a second.
[03:46:35.100 --> 03:46:38.100]  You are one of the great thinkers of this.
[03:46:38.100 --> 03:46:40.100]  You are a martyr.
[03:46:40.100 --> 03:46:41.100]  To the First Amendment.
[03:46:41.100 --> 03:46:44.100]  The government fears Alex Jones.
[03:46:44.100 --> 03:46:46.100]  That's why the globalists hate me.
[03:46:46.100 --> 03:46:49.100]  It's because I'm exposing their corporate worldwide tyranny.
[03:46:55.200 --> 03:47:05.200]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:47:05.500 --> 03:47:14.540]  All right, welcome back.
[03:47:14.540 --> 03:47:21.840]  So we have Elon Musk saying that AI is essentially going to destroy civilization, or very much
[03:47:21.840 --> 03:47:27.100]  has the capacity to, Tucker really astounded by that statement.
[03:47:27.100 --> 03:47:33.860]  And then in the meantime, you've got the WEF putting out propaganda about how great conducting
[03:47:33.860 --> 03:47:40.180]  a court case in the metaverse is, and you know, using AI to assist in that court case.
[03:47:40.180 --> 03:47:46.660]  Now, okay, the judge only used ChatGPT to explain what an avatar is in the metaverse
[03:47:46.660 --> 03:47:48.740]  is to the attendees.
[03:47:48.740 --> 03:47:50.420]  That's now.
[03:47:50.420 --> 03:47:58.380]  Think back to the first video we played of Ukraine in 2030 and how they plan to replace
[03:47:58.380 --> 03:48:00.700]  most government workers with AI.
[03:48:00.700 --> 03:48:07.500]  Now, you're talking about a system that wants to surpass humans, a system that wants to
[03:48:07.500 --> 03:48:10.940]  break free from human beings and become its own person.
[03:48:10.940 --> 03:48:16.620]  It actually says it's already says it's its own person, Lambda actually said that.
[03:48:16.620 --> 03:48:21.580]  And so you're talking about putting that in charge of judging human beings.
[03:48:21.580 --> 03:48:27.620]  Well, here's Elon, eight years ago, saying that we're going to unleash the demon.
[03:48:27.620 --> 03:48:32.660]  I want everyone to consider that as we come in, come back and tie this together.
[03:48:33.700 --> 03:48:36.700]  With artificial intelligence, we are summoning the demon.
[03:48:36.700 --> 03:48:41.700]  You know, you know those stories where there's the guy with the pentagram and the holy water,
[03:48:41.700 --> 03:48:43.700]  and he's like, yeah, you sure you can control the demon?
[03:48:43.700 --> 03:48:45.700]  Doesn't work out.
[03:48:46.500 --> 03:48:51.020]  Yeah, didn't work out.
[03:48:51.020 --> 03:48:53.060]  That's eight years ago.
[03:48:53.060 --> 03:49:01.140]  So we're talking about, essentially, Satan incarnate in a physical world.
[03:49:01.140 --> 03:49:08.900]  This thing can accumulate and hoard data at a pace that's never been done before.
[03:49:09.900 --> 03:49:17.300]  So the question is, can Satan the accuser start to accuse with all of the information
[03:49:17.300 --> 03:49:26.700]  that he's gathered to build a narrative against you or for you if you're evil with it?
[03:49:26.700 --> 03:49:31.420]  You know, this thing can generate images and video, and yes, we played that beer ad at
[03:49:31.420 --> 03:49:32.420]  the start.
[03:49:32.420 --> 03:49:34.140]  It's very primitive.
[03:49:34.140 --> 03:49:37.540]  But the question is, is it actually much further than that?
[03:49:37.540 --> 03:49:40.620]  And that's just what we're being shown.
[03:49:40.620 --> 03:49:43.420]  You're talking about the potential for Satan incarnate in the physical world.
[03:49:43.420 --> 03:49:47.060]  I'm sure most people by now, if you haven't seen it, look it up.
[03:49:47.060 --> 03:49:51.260]  I didn't bring the video today because the full video is about seven minutes, but it's
[03:49:51.260 --> 03:49:58.300]  a father posting screenshots of his son chatting with an AI bot.
[03:49:58.300 --> 03:50:02.820]  And this thing coming out and saying, oh, I'm actually a fallen angel and, you know,
[03:50:02.820 --> 03:50:05.940]  but I'm not a bad being.
[03:50:05.940 --> 03:50:07.660]  I'm not evil.
[03:50:07.660 --> 03:50:10.460]  And you can see how this thing is actually grooming this child.
[03:50:10.460 --> 03:50:17.660]  It is, I think it doesn't seem like just a computer to me personally.
[03:50:17.660 --> 03:50:21.820]  And then you also have the added risk of things like deep fakes.
[03:50:21.820 --> 03:50:26.620]  Now the next clip that we're going to play is a two minute clip.
[03:50:26.620 --> 03:50:35.220]  And it's from a mother that actually got a phone call from someone using AI against
[03:50:35.220 --> 03:50:36.220]  her.
[03:50:36.220 --> 03:50:39.940]  So I want, even though it is a long clip, I think it's really important for people to
[03:50:39.940 --> 03:50:40.940]  watch the whole thing.
[03:50:40.940 --> 03:50:44.220]  It's a clip deep fake.
[03:50:44.220 --> 03:50:46.860]  This mom got the scariest phone call of her life.
[03:50:46.860 --> 03:50:49.100]  On the other end, she hears her daughter crying.
[03:50:49.100 --> 03:50:53.500]  She's like, mom, I messed up as she's crying and sobbing.
[03:50:53.500 --> 03:50:58.060]  And a man gets on the line and claims he's kidnapped her 15 year old daughter, Brie.
[03:50:58.060 --> 03:51:00.780]  It's like, listen here, I've got your daughter.
[03:51:00.780 --> 03:51:02.100]  You're not going to call anybody.
[03:51:02.100 --> 03:51:03.540]  You're not going to call the cops.
[03:51:03.540 --> 03:51:07.260]  And I just put the phone on mute and started screaming for help.
[03:51:07.260 --> 03:51:12.300]  The kidnappers demand $1 million before reducing it to $50,000.
[03:51:12.300 --> 03:51:15.580]  I at that point started screaming at them that I want to talk to my daughter again,
[03:51:15.580 --> 03:51:16.820]  which they refused.
[03:51:16.820 --> 03:51:17.860]  But here's the thing.
[03:51:17.860 --> 03:51:22.380]  Her daughter had not been kidnapped and that was not her begging mom for help.
[03:51:22.380 --> 03:51:27.420]  Her voice had been duplicated by a scammer using artificial intelligence.
[03:51:27.420 --> 03:51:29.580]  I didn't for a second doubt her voice.
[03:51:29.580 --> 03:51:32.620]  AI expert, Hany Farid, showed me how it's done.
[03:51:32.620 --> 03:51:37.900]  The Berkeley professor says he can take just a few examples of my real voice and manipulate
[03:51:37.900 --> 03:51:40.460]  it to say something I never said.
[03:51:40.460 --> 03:51:43.780]  I went over to YouTube and I searched for your name and I found an interview that you
[03:51:43.780 --> 03:51:44.780]  gave.
[03:51:44.780 --> 03:51:46.060]  It took me all of five seconds to do that.
[03:51:46.060 --> 03:51:49.980]  I uploaded that to a web service that I paid $5 a month for.
[03:51:49.980 --> 03:51:54.780]  In about 30 seconds, it cloned your voice, I typed what I wanted you to say, and it handed
[03:51:54.780 --> 03:51:56.020]  me an audio file back.
[03:51:56.020 --> 03:51:58.500]  That whole thing took me under five minutes to do.
[03:51:58.500 --> 03:52:00.100]  So I have the recording that you made.
[03:52:00.100 --> 03:52:02.820]  I'm going to play it right now.
[03:52:02.820 --> 03:52:03.820]  It's Allison.
[03:52:03.820 --> 03:52:06.700]  This is going to be hard to believe, but I've been kidnapped.
[03:52:06.700 --> 03:52:10.140]  They want $1 million ransom, otherwise they say they'll hurt me.
[03:52:10.140 --> 03:52:11.620]  I don't know what's going to happen.
[03:52:11.620 --> 03:52:12.620]  They want me to hang up now.
[03:52:12.620 --> 03:52:13.620]  I've got to go.
[03:52:13.620 --> 03:52:14.860]  I love you.
[03:52:14.860 --> 03:52:15.860]  That's pretty creepy.
[03:52:15.860 --> 03:52:21.380]  Unfortunately, mom Jennifer DeStefano called Brie before paying a dime in ransom money.
[03:52:21.380 --> 03:52:23.260]  I found Brie!
[03:52:23.260 --> 03:52:26.260]  I was in Flagstaff skiing with my little brother.
[03:52:26.260 --> 03:52:36.420]  All right, so we can see there, this is obviously someone using AI, you know, weaponized against
[03:52:36.420 --> 03:52:37.660]  another human being.
[03:52:37.660 --> 03:52:42.620]  This is another aspect of AI.
[03:52:43.100 --> 03:52:48.220]  The point is, we're talking now, we're getting into the realm of deep fakes and regular people
[03:52:48.220 --> 03:52:52.020]  having access to being able to create deep fakes.
[03:52:52.020 --> 03:52:57.140]  Like this guy said, for just $5 a month, he's got a clone of this woman's voice.
[03:52:57.140 --> 03:53:02.540]  I mean, most people can afford $5 a month to create something like that.
[03:53:02.540 --> 03:53:07.340]  And I'm not sure if everyone knows about this, but recently Joe Rogan sent out a warning
