[00:00.000 --> 00:05.000] ...
[00:05.000 --> 00:10.000] ...
[00:10.000 --> 00:15.000] ...
[00:15.000 --> 00:19.000]  Infowars, tomorrow's news today.
[3:32:51.240 --> 3:33:14.200]  so be sure and check those out today you're listening to the alex jones show we are back
[3:33:14.200 --> 3:33:20.680]  on the alex jones show i'm your host dr andrew kaufman and we're talking with layla sentner today
[3:33:20.680 --> 3:33:26.680]  who is an educator educator who has defied the covid restrictions welcome back layla
[3:33:27.320 --> 3:33:34.040]  before the break we were talking a little bit about some of the harms from masks on school
[3:33:34.040 --> 3:33:40.920]  children and i wanted to ask how your kids have been handling the last year and you know
[3:33:40.920 --> 3:33:45.880]  be knowing that they're at a school that's very different so what's your experience been like
[3:33:45.880 --> 3:33:53.160]  with the children well i'll tell you they were doing amazing we had killed covid cases of course
[3:33:53.160 --> 3:33:59.720]  but most of the kids were asymptomatic not one child went to the hospital we had teachers that caught
[3:33:59.720 --> 3:34:05.240]  covid most of the teachers were also asymptomatic and none of them went to the hospital either
[3:34:05.800 --> 3:34:11.400]  so we got through it with no issues and you know this year we're going to have covid cases as well
[3:34:11.400 --> 3:34:20.600]  but we're not mandating uh testing we're not mandating uh um um quarantining the entire class
[3:34:20.600 --> 3:34:26.760]  like some places are doing i mean it's just if you're sick stay home right basically what we've
[3:34:26.760 --> 3:34:34.040]  already known and what we've done all our lives right exactly it's nothing different i mean you
[3:34:34.040 --> 3:34:41.720]  know we had a teacher just yesterday who was sick what she do she's staying home so it's not it's not
[3:34:41.720 --> 3:34:48.280]  rocket science and i feel like this disruption that they're causing kids by stopping them you know
[3:34:48.280 --> 3:34:54.600]  okay somebody in your class got covid now you have to stay home for 14 days then they go back the
[3:34:54.600 --> 3:34:58.840]  next person's going to get covid so what are they going to be home the majority of the year how much
[3:34:58.840 --> 3:35:04.680]  psychological damage is that going to do to a child if they're spending most their time at home
[3:35:04.680 --> 3:35:10.600]  and they're not even doing zoom anymore they're taking home packets right well you know i mean
[3:35:10.600 --> 3:35:17.720]  it's extremely defragmented and disruptive and basically you know i mean i almost think that
[3:35:17.720 --> 3:35:23.560]  really part of the intention of having these policies pushed from the federal level down
[3:35:23.560 --> 3:35:29.240]  is really to dumb down the children and make sure that the biggest thing that they learn right is to
[3:35:29.240 --> 3:35:35.400]  be scared and to do what they're told and in fact last week on the show i had a guest who
[3:35:35.400 --> 3:35:42.600]  is a hypnotist michael grady and he analyzed some video materials put out by the los angeles
[3:35:42.600 --> 3:35:50.120]  school district and what we were able to glean from that is that they're essentially convincing
[3:35:50.120 --> 3:35:57.560]  children that they are responsible for the health of all the adults right the teachers their parents
[3:35:57.560 --> 3:36:02.680]  their family and that that's the reason they need to go along with all these things but that
[3:36:02.680 --> 3:36:09.640]  is simply not the not the case and imagine the amount of guilt and um unfair responsibility
[3:36:09.640 --> 3:36:16.600]  put on the children with that kind of programming yeah absolutely i mean i've heard kids say oh i'm
[3:36:16.600 --> 3:36:23.480]  wearing the mask to protect my grandma i'm wearing the mask to protect you first of all that is not
[3:36:24.040 --> 3:36:31.320]  think about that psychologically you are telling a child to harm your body even though it's causing
[3:36:31.320 --> 3:36:37.000]  you pain because i'm telling you i saw it with my own eyes i saw kids come with headaches dizziness
[3:36:37.000 --> 3:36:44.120]  nauseousness i witnessed this you were telling a child to harm their body to please somebody else
[3:36:44.120 --> 3:36:50.520]  what does that sound like to you when you know what happens to a young girl that grows up and
[3:36:50.520 --> 3:36:58.040]  lets a guy touch her and she doesn't want to say no because it's pleasing him we are indoctrinating
[3:36:58.040 --> 3:37:05.640]  our youth in a very dangerous direction to silence them and not let them defend themselves or even
[3:37:05.640 --> 3:37:13.640]  say that they're hurting because they're feeling guilty that they're not protecting someone else
[3:37:13.640 --> 3:37:23.800]  it's just like psychologically it's not before how do you do you talk to your students about
[3:37:23.800 --> 3:37:29.080]  these issues because they must be getting these messages from other you know aspects obviously
[3:37:29.080 --> 3:37:36.040]  not from your school but you know do you have any forum to talk about some how the kids are dealing
[3:37:36.040 --> 3:37:44.200]  with these kinds of issues well you know fortunately the majority of our kids by the end
[3:37:44.200 --> 3:37:50.440]  of the school year were not wearing a mask because they we probably had maybe five percent of the
[3:37:50.440 --> 3:37:56.360]  kids left that were wearing masks because as as teachers as educators at you know as a school
[3:37:56.360 --> 3:38:01.480]  owner we were leading by example so when the kids see that we're not wearing masks and they see
[3:38:01.480 --> 3:38:05.480]  their friends not wearing masks they realize wait a minute this is a little bit in conflict
[3:38:05.480 --> 3:38:12.520]  from what I'm hearing outside and we're safe so so one by one the masks started coming off what I
[3:38:12.520 --> 3:38:19.640]  had to do is I had to educate the parents so I brought in experts I brought in Dr. Larry Pilevsky
[3:38:19.640 --> 3:38:24.760]  who's an amazing pediatrician that as you know he's also a freedom fighter fighting the good fight
[3:38:24.760 --> 3:38:32.280]  I brought in Tammy Clark and Kristen and and I had to really teach parents the other side
[3:38:32.280 --> 3:38:37.320]  I had to teach them the harmful impact of masks and I think all of this education
[3:38:38.040 --> 3:38:42.520]  ended up opening their eyes where many of them signed the mask exemption and sent their kids to
[3:38:42.520 --> 3:38:48.120]  school without a mask and then spoke to their kids and told their kids no you're okay you don't need
[3:38:48.120 --> 3:38:53.880]  to wear a mask that's the way I handle it really educating the parents and leading by example for
[3:38:53.880 --> 3:39:01.400]  the kids wow that's fantastic I could imagine though where the parents resistant to to this
[3:39:01.400 --> 3:39:07.560]  discussion I mean you you did have a number of them leave were there any strong emotions
[3:39:08.520 --> 3:39:14.680]  going or difficult situations that you had to deal with absolutely I had parents some parents
[3:39:14.680 --> 3:39:22.760]  were screaming at me and I had to just say look I'm sorry I I will not mask a force a child to
[3:39:22.760 --> 3:39:29.960]  wear a mask for your fears our school is all about not living in fear our school is a mindfulness
[3:39:29.960 --> 3:39:35.560]  school our kids meditate every day we're teaching them by the way the noise in the background is
[3:39:35.560 --> 3:39:45.560]  we're having meet and greet today so our kids and parents are here that's what I love so with
[3:39:45.560 --> 3:39:51.640]  teaching them to not live in fear you know the ones that were completely in fear they just got
[3:39:51.640 --> 3:39:58.120]  angry with me and left and I'm okay with that I'm really okay with that and the new kids that have
[3:39:58.120 --> 3:40:05.160]  signed up the families are just ecstatic I had so many families tell me today thank you thank you
[3:40:05.160 --> 3:40:09.960]  for all you're doing thank you for standing up for the kids like we were gonna homeschool if we
[3:40:09.960 --> 3:40:15.560]  didn't find your school we're so happy that we found your school and for me I see their smiles I
[3:40:15.560 --> 3:40:20.520]  see the parents smile and I see the kids smiles and it's everything for me it's why I do what I do
[3:40:21.160 --> 3:40:27.080]  you know my husband I we sold our company three years ago this really is a passion project for
