[00:00:09.150 --> 00:00:13.339]  All right.
[03:30:28.680 --> 03:30:29.640]  I mean, it doesn't matter.
[03:30:29.640 --> 03:30:31.281]  And oh, they all have COVID.
[03:30:31.281 --> 03:30:34.323]  You go test, you know, your daughter or your granddaughter or whatever.
[03:30:34.323 --> 03:30:36.604]  She's got a whole room full of stuffed animals.
[03:30:36.604 --> 03:30:38.325]  You go in there and test all of her stuffed animals.
[03:30:38.325 --> 03:30:40.346]  90% of them have COVID.
[03:30:40.346 --> 03:30:44.208]  Oh my gosh, send them to the ICU and the hospital's packed with all these stuffed animals.
[03:30:44.208 --> 03:30:45.369]  That's how fake it is.
[03:30:45.369 --> 03:30:49.111]  So now these doctors, and again, we're rolling the B-roll of this.
[03:30:49.111 --> 03:30:50.252]  The video is not in English.
[03:30:51.232 --> 03:30:53.033]  It's linked up at InfoWars.com.
[03:30:53.033 --> 03:31:03.135]  Adan Salazar has a story and he's just sourcing out other information and then having people to translate the video so that we can say exactly what's going on and what he's saying.
[03:31:03.135 --> 03:31:05.936]  Folks, they're now testing soft drinks.
[03:31:05.936 --> 03:31:08.017]  Coca-Cola.
[03:31:08.017 --> 03:31:10.218]  They're testing Coca-Cola for COVID.
[03:31:10.218 --> 03:31:14.559]  Now, you tell me, how does a soft drink, how does a carbonated beverage,
[03:31:15.760 --> 03:31:24.122]  A highly acidic, carbonated beverage tests positive for COVID because the test results are fake.
[03:31:26.141 --> 03:31:31.346]  You can find probably COVID anything and everything if you amp up the test results enough.
[03:31:31.346 --> 03:31:34.089]  It's a microscopic virus that's now everywhere.
[03:31:34.089 --> 03:31:37.593]  There's thousands probably like it, we just don't know about it.
[03:31:37.593 --> 03:31:40.576]  Because they just have lived in our microbiome, they don't really do anything to us.
[03:31:40.576 --> 03:31:48.884]  But now it's a man-made COVID that they can track and trace so that they can get the case numbers up, tell you to lock down and be in panic,
[03:31:49.924 --> 03:32:03.416]  Shut down the economy, roll it up into a one-world government where only the major corporations get to survive, and you don't get a small business, you can't travel, you can't do anything without taking your COVID vaccine, which, now we're finding out, could kill you.
[03:32:03.416 --> 03:32:08.741]  I mean, hey, what's more, what's better than dying of a fake virus or a fake pandemic?
[03:32:08.741 --> 03:32:11.964]  Well, dying from a vaccine, which you chose.
[03:32:13.149 --> 03:32:14.851]  Or they'll just mandate it.
[03:32:14.851 --> 03:32:19.638]  So let's say the vaccine and COVID both have a 99.9% survival rate.
[03:32:19.638 --> 03:32:21.060]  Which one are you going to take?
[03:32:21.060 --> 03:32:22.602]  The foreign substance vaccine?
[03:32:22.602 --> 03:32:25.246]  Or are you going to go risk it in the world and see if you get COVID and survive?
[03:32:26.391 --> 03:32:32.535]  They test Coca-Cola and it shows a positive test result for COVID.
[03:32:32.535 --> 03:32:34.416]  Folks, you can go look at this.
[03:32:34.416 --> 03:32:39.359]  Look, I don't suggest drinking these high fructose corn syrup drinks.
[03:32:39.359 --> 03:32:40.640]  I try to avoid them at all costs.
[03:32:40.640 --> 03:32:42.101]  I'm not perfect.
[03:32:42.101 --> 03:32:47.044]  If you want to see something that'll probably change your mind on drinking these things, maybe the crew can find it.
[03:32:47.044 --> 03:32:48.445]  Folks, you can go look.
[03:32:48.445 --> 03:32:52.768]  People take a rag or a washcloth, they'll go find like a rusty
[03:32:54.387 --> 03:33:18.098]  Car Thing in the back I forget what it's called that you put like your boat on or your skis or whatever It's the little the little ball there and they'll go find a rusty dirty old car With with the with the trailer hitch all rusted and dirty and they'll put coca-cola all on a rag and they'll wash it with nothing but coke and it comes out sparkly clean Okay
[03:33:19.229 --> 03:33:24.595]  So you're telling me that a highly acidic, carbonated beverage is getting COVID?
[03:33:24.595 --> 03:33:26.216]  It's a joke, folks.
[03:33:26.216 --> 03:33:27.958]  It's all a joke.
[03:33:27.958 --> 03:33:30.741]  And this is what they're shutting down and killing the world economy over.
[03:33:30.741 --> 03:33:32.222]  We cannot allow this to happen.
[03:33:32.222 --> 03:33:39.350]  That's why you gotta get in front of these news cameras, just like Lewis Shankner did, and say, no, you're lying to us, and we know you're lying to us.
[03:33:41.266 --> 03:33:47.128]  If you think 2020 has been an insane and dangerous year, just wait until you see the year 2021.
[03:33:47.128 --> 03:33:49.489]  I'm Alex Jones.
[03:33:49.489 --> 03:33:52.911]  I started InfoWars, but I couldn't have done any of this without you.
[03:33:52.911 --> 03:34:00.394]  And now InfoWars is more important than ever because the general population of the planet is weighing up the fact that we've done our research and we've been dead on.
[03:34:00.934 --> 03:34:11.558]  That's why it's so important for those of you out there that have supported the broadcast and the websites and the films and all the rest of the information we put out, to realize how important your work has been and to redouble your efforts.
[03:34:11.558 --> 03:34:13.359]  So I salute you and I thank you.
[03:34:13.359 --> 03:34:16.280]  Also, as Christmas is almost here, don't wait!
[03:34:16.280 --> 03:34:18.861]  Do your shopping at InfoWarsTore.com.
[03:34:18.861 --> 03:34:25.964]  Get amazing food and suitcales that boost your immune system and make your life so much better overall for adults and children.
[03:34:25.964 --> 03:34:28.545]  Get great water filtration, air filtration that enriches your life.
[03:34:28.965 --> 03:34:37.131]  Books, films, t-shirts, survival gear, storable food, locket pockets, privacy pouches, and so much more at InfowarsStore.com.
[03:34:37.131 --> 03:34:39.372]  And again, thank you all for your support, and Merry Christmas.
[03:34:39.372 --> 03:34:39.733]  God bless.
[03:34:40.526 --> 03:34:44.628]  Webster's Dictionary has a very simple definition of terrorism.
[03:34:44.628 --> 03:34:46.989]  Other dictionaries have similar ones.
[03:34:46.989 --> 03:34:54.613]  Terrorism is the threat of force, or actually carrying out force, for a political or financial reason.
[03:34:54.613 --> 03:34:58.395]  It's basically scaring the hell out of people until you submit to them.
[03:34:58.395 --> 03:35:01.997]  And that's exactly what all this overblown COVID-19 garbage is.
[03:35:01.997 --> 03:35:04.418]  You see the headlines from CNN, ABC News.
[03:35:04.418 --> 03:35:06.800]  Doctors say it's worse than they ever thought.
[03:35:06.800 --> 03:35:08.621]  COVID more devastating than you'd ever imagine.
[03:35:09.361 --> 03:35:15.624]  They told us that two and a half million people would be dead just eight months ago, within three months.
[03:35:15.624 --> 03:35:16.565]  Okay?
[03:35:16.565 --> 03:35:21.147]  It's a quarter million if you count all of the people that died of other things.
[03:35:21.147 --> 03:35:23.449]  We're talking 96% had comorbidity.
[03:35:23.449 --> 03:35:24.269]  These are real numbers.
[03:35:24.269 --> 03:35:25.530]  These are real facts.
[03:35:25.530 --> 03:35:32.914]  This is the chicken little event where we all run our houses, never come out, and are taught we're not essential, while the big box stores on Amazon take over the planet.
[03:35:33.415 --> 03:35:34.197]  Rebuke it.
[03:35:34.197 --> 03:35:35.380]  Stand up against it.
[03:35:35.380 --> 03:35:37.146]  This is slavery.
[03:35:37.146 --> 03:35:39.372]  It is not something you can put up with and survive.
[03:35:41.493 --> 03:35:44.755]  The globalists have always been at war with the family and small businesses.
[03:35:44.755 --> 03:35:45.856]  They want control.
[03:35:45.856 --> 03:35:47.517]  They want domesticated slaves.
[03:35:47.517 --> 03:35:50.939]  That's the process that is taking place right now.
[03:35:50.939 --> 03:36:02.667]  And when you shop at the big box stores, and when you shop with Amazon, remember that they are creating monopolies, and they are the globalists that are pushing the lockdowns, gun control, abortion, world government, all of it.
[03:36:02.667 --> 03:36:04.708]  And if you want to do that, go ahead and shop there.
[03:36:04.708 --> 03:36:10.933]  But if you'll shop at InfoWars, where we have thousands of products, made right here in America, with our warehouses and our crew,
[03:36:11.673 --> 03:36:13.895]  It's incredible and it changes the whole world.
[03:36:13.895 --> 03:36:19.459]  So do your shopping if you want to fund the InfoWar and if you want to stop the globalists at InfoWarStore.com.
[03:36:19.459 --> 03:36:22.021]  And tell others to do their shopping at InfoWarStore.com.
[03:36:22.021 --> 03:36:23.542]  We have amazing products.
[03:36:23.542 --> 03:36:27.725]  We can get everything delivered to you by Christmas if you order by the 18th.
[03:36:27.725 --> 03:36:29.306]  So again, I want to thank you all for your support.
[03:36:29.306 --> 03:36:32.869]  I want to thank you for thinking through what you do and where you spend your money.
[03:36:32.869 --> 03:36:35.471]  And do your shopping and get great products at InfoWarStore.com.
[03:36:41.957 --> 03:36:45.718]  Three months ago we sold out of our privacy pouches.
[03:36:45.718 --> 03:36:56.620]  The reason we sold out is they are super high quality and it's all over the news that the UN and the Clintons and Microsoft and others and contact tracers are tracking everywhere you go and everything you do.
[03:36:56.620 --> 03:37:01.581]  They admit it's a cover for bringing in their cashless society AI system of total control.
[03:37:01.581 --> 03:37:06.742]  So to block the UN, to block the globals, to get in the habit of realizing what a surveillance system phones are,
[03:37:07.202 --> 03:37:09.024]  Everybody needs a privacy pocket.
[03:37:09.024 --> 03:37:12.786]  They fit almost all sizes of droids and iPhones, from small to big.
[03:37:12.786 --> 03:37:17.150]  They also make a great gift to educate friends and family about what's going on.
[03:37:17.150 --> 03:37:20.112]  Now again, there's lots of privacy pocket type systems out there.
[03:37:20.112 --> 03:37:21.793]  Most of them are about 90% effective.
[03:37:21.793 --> 03:37:26.937]  We found a model that's actually pretty inexpensive and has around 99% effectiveness.
[03:37:26.937 --> 03:37:30.180]  If you're right under a cell tower, it'll still blast through the Faraday cage.
[03:37:30.780 --> 03:37:32.821]  They're at InfoWarsTore.com at $19.95.
[03:37:32.821 --> 03:37:35.943]  This exact same system is sold everywhere else for $29.
[03:37:35.943 --> 03:37:37.463]  That's still a great deal.
[03:37:37.463 --> 03:37:38.264]  We sell a lot of these.
[03:37:38.264 --> 03:37:39.264]  We have the best price.
[03:37:39.264 --> 03:37:44.747]  Give us a great Christmas gift at InfoWarsTore.com.
[03:37:44.747 --> 03:37:47.368]  You're listening to the Alex Jones Show!
[03:38:02.060 --> 03:38:03.200]  Big Brother.
[03:38:03.200 --> 03:38:05.001]  Mainstream media.
[03:38:05.001 --> 03:38:06.901]  Government cover-ups.
[03:38:06.901 --> 03:38:08.582]  You want to stop tyranny?
[03:38:08.582 --> 03:38:10.242]  Well, so does he.
[03:38:10.242 --> 03:38:15.384]  Live from the InfoWars.com studios, it's Alex Jones.
[03:38:15.384 --> 03:38:18.905]  And now, your host, Owen Troyer.
[03:38:18.905 --> 03:38:19.785]  Nope.
[03:38:19.785 --> 03:38:20.925]  Nope.
[03:38:20.925 --> 03:38:21.125]  Nope.
[03:38:21.125 --> 03:38:22.566]  Not gonna happen.
[03:38:22.566 --> 03:38:24.266]  Alright, ladies and gentlemen.
[03:38:24.266 --> 03:38:26.027]  Final segment of the Alex Jones Show.
[03:38:27.432 --> 03:38:27.973]  You know what?
[03:38:27.973 --> 03:38:40.425]  In honor, in honor of this being the final segment of the Alex Jones Show, from this historic Friday, December 11th, being up here on this rooftop with the
[03:38:41.434 --> 03:38:41.734]  U.S.
[03:38:41.734 --> 03:38:42.635]  Capitol behind me.
[03:38:42.635 --> 03:38:52.260]  I feel like letting out a roar of liberty, because I'm feeling victory coming right now!
[03:38:52.260 --> 03:38:55.622]  You globalists thought you could defeat America, but you were wrong!
[03:38:55.622 --> 03:38:59.004]  Oh, and you're gonna feel our wrath.
[03:38:59.004 --> 03:39:02.466]  Oh, you're gonna feel the wrath of the people that you thought were dead.
[03:39:02.466 --> 03:39:04.287]  We're not dead.
[03:39:05.370 --> 03:39:08.493]  We just took a long extended nap.
[03:39:08.493 --> 03:39:10.214]  But we're waking up now.
[03:39:10.214 --> 03:39:13.076]  The fog is clearing from our eyes.
[03:39:13.076 --> 03:39:16.059]  The morning haziness is starting to clear.
[03:39:16.059 --> 03:39:17.820]  We're getting up on our feet.
[03:39:17.820 --> 03:39:19.722]  We're getting our balance back.
[03:39:19.722 --> 03:39:21.243]  And we're getting that energy.
[03:39:21.243 --> 03:39:23.685]  And we're flexing our muscles that have been atrophied.
[03:39:23.685 --> 03:39:24.986]  And we're looking right at you!
[03:39:24.986 --> 03:39:28.669]  Who wanted to take everything from us.
[03:39:28.669 --> 03:39:30.251]  And now we know who you are.
[03:39:31.291 --> 03:39:32.933]  We know your names.
[03:39:32.933 --> 03:39:35.735]  We know what bureaucracies you've been involved with.
[03:39:35.735 --> 03:39:37.417]  We know the deals you've cut.
[03:39:37.417 --> 03:39:39.939]  We know the foreign countries you've sold us out to.
[03:39:39.939 --> 03:39:42.241]  We're pissed, and we're coming.
[03:39:42.241 --> 03:39:45.124]  And now, we're gonna be in D.C.
[03:39:45.124 --> 03:39:46.285]  for the second straight month.
[03:39:47.987 --> 03:39:50.868]  I bet another million Trump supporters are out here tomorrow.
[03:39:50.868 --> 03:39:52.228]  And then it'll be three months in a row.
[03:39:52.228 --> 03:39:55.469]  So it'll be November, a million Trump supporters show up in D.C.
[03:39:55.469 --> 03:39:58.109]  December, a million Trump supporters show up in D.C.
