whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:43:51.040 --> 02:43:57.040]   But the truth is humanity is beautiful. Humanity has strength. Humanity has a future.
[02:43:57.040 --> 02:44:00.040]   We just have to decide that we have that future.
[02:44:00.040 --> 02:44:11.040]   I mean, I'm right here in O'Hare. This guy is playing this. This is Black man's playing beautiful piano here with beautiful sunshine shining through a beautiful 70 degree day out there.
[02:44:11.040 --> 02:44:18.040]   And it's just so good to see humanity out here bustling around, getting things done, building a civilization.
[02:44:18.040 --> 02:44:25.040]   All these parasites who decided that we're the enemy perch on top of us and try to poison us to make us more manageable.
[02:44:25.040 --> 02:44:29.040]   And all it's done is backfired on them. So this is clearly the beginning of the next phase of the route.
[02:44:29.040 --> 02:44:33.040]   If we expose the globalists are engineering it, they may be forced to back off.
[02:44:33.040 --> 02:44:38.040]   I'm about to board a plane to Austin, Texas. Lord willing, I'll be live tomorrow, 11 a.m. Central.
[02:44:38.040 --> 02:44:43.040]   Not only this is night, seven o'clock, David Knight, God bless you. Let's continue to track what's unfolding.
[02:44:43.040 --> 02:44:50.040]   Let's continue to go over all this information. Let's continue to try to alert everybody we can that they do matter.
[02:44:50.040 --> 02:44:55.040]   The decisions they make have great power. And again, thank you so much to everybody that has down here in Canada.
[02:44:55.040 --> 02:45:00.040]   And thanks for the audience putting up with me being out of town. I'm going to be staying home for a long time now.
[02:45:00.040 --> 02:45:04.040]   And we shall return. But great job to the crew there in Austin, Texas, and all of our affiliates and sponsors.
[02:45:04.040 --> 02:45:10.040]   This is the beginning of open world government. All the signals, all the signs have been put out. Thank you, David Knight.
[02:45:10.040 --> 02:45:17.040]   Thank you, Alex Jones. And that's Alex calling from the airport. He traveled to Toronto to speak this weekend.
[02:45:17.040 --> 02:45:22.040]   He had a speaking engagement there. He is on his way back to Austin. He will be back hosting the show tomorrow.
[02:45:22.040 --> 02:45:29.040]   If Alex was here, there is a story that I'm sure he would want to be talking about that he would be all over.
[02:45:29.040 --> 02:45:33.040]   It's one of the strangest things I've seen. It came out over this weekend.
[02:45:33.040 --> 02:45:40.040]   Satan worshippers dousing women with milk in a Planned Parenthood counter protest.
[02:45:40.040 --> 02:45:45.040]   So this is happening in Detroit and Ferndale, Michigan, at some Planned Parenthood locations.
[02:45:45.040 --> 02:45:53.040]   They have some Satanist clad in black robes, members of the Satanic Temple of Detroit, drenched women that were tied up.
[02:45:53.040 --> 02:46:01.040]   They drenched them with milk, simulating waterboarding, they said, to illustrate the theocratic agenda being imposed on female bodies.
[02:46:01.040 --> 02:46:06.040]   They are so twisted, I don't even understand the metaphor here.
[02:46:06.040 --> 02:46:14.040]   I mean, I guess there's some connection with don't force me to be a mother and breast milk and cow's milk.
[02:46:14.040 --> 02:46:19.040]   I don't know. These people are so far off the rails. It's just amazing.
[02:46:19.040 --> 02:46:26.040]   But isn't it amazing that just like here in Austin, it is always the Satanic cult that shows up.
[02:46:26.040 --> 02:46:32.040]   I mean, Alex has talked about this over and over again, and it just keeps happening over and over again.
[02:46:32.040 --> 02:46:39.040]   They're the ones who show up and celebrate Planned Parenthood, because as we've been pointing out for a very long time,
[02:46:39.040 --> 02:46:44.040]   abortion is for many of these people, especially the Satanist, it is a right.
[02:46:44.040 --> 02:46:49.040]   And I'm not talking about R-I-G-H-T, I'm talking about R-I-T-E.
[02:46:49.040 --> 02:46:53.040]   It is a religious right for these people. They celebrate it.
[02:46:53.040 --> 02:47:01.040]   They look at these videos, and even people who have supported abortion in the past are absolutely outraged at these videos,
[02:47:01.040 --> 02:47:08.040]   seeing the trafficking in human body parts, the pushing to get people to have an abortion because they want to make money off of it.
[02:47:08.040 --> 02:47:13.040]   Then chopping up these babies' parts and selling them off.
[02:47:13.040 --> 02:47:17.040]   Everybody else is appalled at this, but not the Satanists.
[02:47:17.040 --> 02:47:22.040]   They come out and they pour milk on women as a counter-demonstration.
[02:47:22.040 --> 02:47:27.040]   How twisted. How twisted can you get? Absolutely amazing.
[02:47:27.040 --> 02:47:33.040]   Now just before Alex joined us, we were talking about how things are starting to change,
[02:47:33.040 --> 02:47:40.040]   how Hillary's friends, those particular rats, are jumping that particular ship.
[02:47:40.040 --> 02:47:44.040]   And of course a lot of people are looking out for themselves there in the State Department,
[02:47:44.040 --> 02:47:49.040]   who are trying to push back on this, not because they're trying to support Hillary, but because they're trying to push back on this.
[02:47:49.040 --> 02:47:52.040]   Will she go to jail? I certainly don't think so.
[02:47:52.040 --> 02:47:56.040]   And the Clintons seem to be able to get away with crime after crime after crime.
[02:47:56.040 --> 02:48:02.040]   But this may be, in my opinion, a sign that the establishment does not want her.
[02:48:02.040 --> 02:48:05.040]   That the Democrats want to push her out.
[02:48:05.040 --> 02:48:09.040]   Always a bridesmaid, never a bride, unfortunately for Hillary.
[02:48:09.040 --> 02:48:15.040]   She's kind of been the stalking horse for Obama, and who will she be the stalking horse for this time?
[02:48:15.040 --> 02:48:19.040]   Joe Biden, as I pointed out, met with Elizabeth Biden over the weekend,
[02:48:19.040 --> 02:48:26.040]   getting encouraging remarks from Governor Jerry Brown in California and other Democrats.
[02:48:26.040 --> 02:48:29.040]   We got Governor O'Malley saying she is the past,
[02:48:29.040 --> 02:48:33.040]   and we need to not get tied up in the past and the problems of the past.
[02:48:33.040 --> 02:48:39.040]   Clearly talking about her, saying we need to have debates, which she is standing in opposition to.
[02:48:39.040 --> 02:48:44.040]   And then we have this interesting thing from Rupert Murdoch, the guy that owns Fox News.
[02:48:44.040 --> 02:48:46.040]   He tweeted this out.
[02:48:46.040 --> 02:48:55.040]   He said, "With Trump becoming a very serious candidate, it's time for next billionaire candidate, Mike Bloomberg, to step into the ring.
[02:48:55.040 --> 02:48:57.040]   Greatest mayor."
[02:48:57.040 --> 02:48:59.040]   You hear that? You hear that?
[02:48:59.040 --> 02:49:03.040]   The guy that owns conservative Fox News.
[02:49:03.040 --> 02:49:11.040]   The guy that owns Republican-leaning Fox News said Mike Bloomberg is the greatest mayor.
[02:49:11.040 --> 02:49:16.040]   He wasn't the greatest mayor. He was America's greatest nanny.
[02:49:16.040 --> 02:49:20.040]   You know, Megyn Kelly famously said, and we pointed out the fact that
[02:49:20.040 --> 02:49:27.040]   Rupert Murdoch's son is heavily involved with big pharmaceutical companies when they were pushing mandatory vaccines.
[02:49:27.040 --> 02:49:29.040]   She said, "Well, is it Big Brother?"
[02:49:29.040 --> 02:49:33.040]   "Yes, it's Big Brother, but sometimes you need Big Brother," said Megyn Kelly.
[02:49:33.040 --> 02:49:38.040]   Yeah, sometimes, like when the Murdoch family is involved in pharmaceutical industry,
[02:49:38.040 --> 02:49:47.040]   when Fox News, like most of mainstream media, gets 70% of its advertising revenue from big pharmaceuticals.
[02:49:47.040 --> 02:49:50.040]   So now you've got Rupert Murdoch pushing Mike Bloomberg.
[02:49:50.040 --> 02:49:54.040]   I don't know if he thinks he's going to come in as a Republican or as a Democrat.
[02:49:54.040 --> 02:49:58.040]   I mean, it wasn't long ago that people were pushing Mike Bloomberg to be mayor of London.
[02:49:58.040 --> 02:50:03.040]   Because, you know, hey, if you're a billionaire, you just need to be able to go wherever you want.
[02:50:03.040 --> 02:50:06.040]   It doesn't even matter if you're not even a citizen of the UK.
[02:50:06.040 --> 02:50:12.040]   Make him mayor of London, and now we can get him to become president of the United States
[02:50:12.040 --> 02:50:17.040]   because his qualification is he's a billionaire, and he's a great mayor, according to Rupert Murdoch.
[02:50:17.040 --> 02:50:25.040]   This is a guy who has single-handedly outspent the NRA in, was it Washington?
[02:50:25.040 --> 02:50:28.040]   I believe it was Washington. Was it Washington or Oregon?
[02:50:28.040 --> 02:50:32.040]   One of the northwestern states pushing for regulation.
[02:50:32.040 --> 02:50:38.040]   This is a guy who is hardcore against the Constitution, hardcore against the Second Amendment,
[02:50:38.040 --> 02:50:42.040]   an incredible purveyor of the nanny state.
[02:50:42.040 --> 02:50:47.040]   He has never seen a freedom that he doesn't think he should regulate out of existence.
[02:50:47.040 --> 02:50:50.040]   And Rupert Murdoch comes back after a lot of pushback.
[02:50:50.040 --> 02:50:52.040]   He says, I didn't say I would vote for him.
[02:50:52.040 --> 02:50:58.040]   Just a friend that I admire. Yeah, a friend, highly placed friend in Fox News.
[02:50:58.040 --> 02:51:00.040]   Stay with us. We'll be right back.
[02:51:00.040 --> 02:51:06.040]   It's time to build your own emergency food stockpile with the industry leader, My Patriot Supply.
[02:51:06.040 --> 02:51:12.040]   Once you try them, you'll know why so many Americans like you have made them part of their emergency preparedness plan.
[02:51:12.040 --> 02:51:17.040]   Experience the My Patriot Supply difference today with this unbelievable offer.
[02:51:17.040 --> 02:51:23.040]   Right now, a four-week food supply is only $99, and that includes free shipping.
[02:51:23.040 --> 02:51:25.040]   That's 50% off the online price.
[02:51:25.040 --> 02:51:29.040]   Call 800-274-3070 to claim yours.
[02:51:29.040 --> 02:51:32.040]   Limit two per caller while supplies last.
[02:51:32.040 --> 02:51:38.040]   This offer isn't available online, so you want to make sure and grab this opportunity to get prepared today.
[02:51:38.040 --> 02:51:49.040]   800-274-3070 to get your four-week food supply for the incredible price of only $99, and it'll be shipped to you completely free.
[02:51:49.040 --> 02:51:53.040]   Call 800-274-3070 right now.
[02:51:53.040 --> 02:51:58.040]   That's 800-274-3070 to claim yours while supplies last.
