[00:00:00.237 --> 00:00:00.486]  We're good.
[03:38:47.416 --> 03:38:49.098]  I'm like, what do they have to do with each other?
[03:38:50.445 --> 03:38:56.747]  And I'm like, you know, it made me think about what you were talking about, how Apple, they removed the InfoWars app.
[03:38:56.747 --> 03:39:01.809]  They're colluding with these communists to destroy American lives.
[03:39:01.809 --> 03:39:04.790]  And it's right there, plain and simple.
[03:39:04.790 --> 03:39:10.172]  They had a speech last year in China where he said, I endorse censorship and I want more of it and I support it.
[03:39:10.172 --> 03:39:11.852]  That's the headline in mainstream news.
[03:39:11.852 --> 03:39:15.714]  I mean, it's like, my God, these people are dangerous villains.
[03:39:16.314 --> 03:39:23.762]  We have all these systems that made us free and open because they work, and they're good, and they're safe, and now we're just throwing it all to the side.
[03:39:23.762 --> 03:39:29.389]  What it is, is they were handing us a candy cane, saying, here kitty, here kitty, it's nice and sweet.
[03:39:29.389 --> 03:39:36.116]  And we all took the candy cane by getting on these social media platforms, and yet here we are, because now the candy, the candy is sweet.
[03:39:36.116 --> 03:39:37.678]  And they said, now we're going to take it back from you.
[03:39:38.626 --> 03:39:40.527]  Well now we're tied up in the back of the van.
[03:39:40.527 --> 03:39:44.610]  Because again, as Drudge warned, 10 years ago 90% of the web was websites.
[03:39:44.610 --> 03:39:47.212]  Today 90 plus percent are these four sites.
[03:39:47.212 --> 03:39:52.475]  And now they're out there waging war with the banks against everybody else's site, everybody else's shopping cart.
[03:39:52.475 --> 03:39:56.078]  They're not going to stop with a monopoly when they're done with Alex Jones.
[03:39:56.078 --> 03:39:58.499]  They're going to move on to their real target, Matt Drudge.
[03:39:58.499 --> 03:39:58.700]  Yes.
[03:39:59.500 --> 03:40:00.541]  Donald Trump.
[03:40:00.541 --> 03:40:01.741]  President Trump.
[03:40:01.741 --> 03:40:03.362]  They're going to move on to them.
[03:40:03.362 --> 03:40:14.249]  Once they can remove anyone who comes out and says anything against what they are doing, once they achieve that, then they can just remove anyone off of any platform because no one will be around to say the other.
[03:40:14.249 --> 03:40:16.190]  And by the way, we know now that's the plan.
[03:40:16.190 --> 03:40:18.972]  That's what's so sick about this is, I'm not worried about me.
[03:40:18.972 --> 03:40:21.994]  I'm worried that it's gone this far and we haven't done enough to stop it.
[03:40:21.994 --> 03:40:23.035]  Now we're going to come back and play this.
[03:40:23.875 --> 03:40:30.420]  This thing I haven't played all of yet, this stelter thing, it's so disgusting and his condescension, his lies are so incredible.
[03:40:30.420 --> 03:40:33.322]  But I just want to remind people, does that even plug last hour?
[03:40:33.322 --> 03:40:36.985]  And I'm our own worst enemy.
[03:40:36.985 --> 03:40:40.388]  You know, Paul Watson split off us doing summit.news.
[03:40:40.388 --> 03:40:42.770]  We gave him a little bit of help promoting it, setting it up, but it's his site.
[03:40:43.655 --> 03:40:43.895]  I don't know.
[03:41:05.217 --> 03:41:08.980]  You need to do your own thing anyways, because you're of that caliber.
[03:41:08.980 --> 03:41:12.523]  And I said, I know you don't like kind of being under my shadow, but he's like, well, I really don't mind that.
[03:41:12.523 --> 03:41:15.085]  And I went, well, you're going to do this.
[03:41:15.085 --> 03:41:17.927]  And so, you know, I cut Paul's pay in half.
[03:41:17.927 --> 03:41:23.372]  I'll just give you the facts a few months ago, because I need to put it into hiring extra people and going to the next level here.
[03:41:23.372 --> 03:41:24.713]  And Paul's up to that.
[03:41:24.713 --> 03:41:26.875]  And so Paul's doing things now to raise his own money.
[03:41:26.875 --> 03:41:30.397]  And then as soon as it's all the way, he'll be, he'll still write for us, he'll do some things.
[03:41:31.678 --> 03:41:33.659]  But that's what you do in this world.
[03:41:33.659 --> 03:41:36.601]  It's kind of like Breitbart left Drudge.
[03:41:36.601 --> 03:41:37.641]  He was smart, his own thing.
[03:41:37.641 --> 03:41:38.962]  Drudge was like, hey, go do your own thing.
[03:41:38.962 --> 03:41:45.465]  That's what this is all about, is real leadership is about not keeping people under you, but building them up because they have skill.
[03:41:45.465 --> 03:41:48.946]  You've just been around longer, and then turning them out there to be even stronger and be leaders.
[03:41:48.946 --> 03:41:50.827]  And then someday, it's kind of like having children.
[03:41:50.827 --> 03:41:52.408]  They're going to be there when you need them.
[03:41:52.408 --> 03:41:54.069]  That's what I explain to my children.
[03:41:54.069 --> 03:41:55.329]  That's what this is all about.
[03:41:55.329 --> 03:42:00.332]  And so, again, that's how, and some people are like on info or some of the trolls.
[03:42:01.152 --> 03:42:04.675]  Well, look, Jonesy isn't making enough money to pay his employees.
[03:42:04.675 --> 03:42:08.278]  Paul Watson's got his own site, his own systems, his own things.
[03:42:08.278 --> 03:42:09.219]  He's paying for it.
[03:42:09.219 --> 03:42:10.139]  He's trying to hire people.
[03:42:10.139 --> 03:42:14.703]  Yes, he's doing his own thing, and we're trying to say support him at summit.news.
[03:42:14.703 --> 03:42:16.425]  Go there in case he gets kicked off all the platforms.
[03:42:16.425 --> 03:42:19.507]  Sign up for the free email so he can produce his own videos, his own system.
[03:42:19.507 --> 03:42:23.991]  And I'm helping him and telling him where to go and who to use, but I'm telling him, Paul, you better have your own video.
[03:42:24.471 --> 03:42:26.312]  Paul, you better have your own audio, like Matt Drudge said.
[03:42:26.312 --> 03:42:27.553]  You better have your own website.
[03:42:27.553 --> 03:42:28.353]  I'm finally listening.
[03:42:28.353 --> 03:42:35.977]  I knew Matt Drudge was right when he was here, but if I'd have really got up off my ash and really hustled then, we wouldn't be behind the eight ball now.
[03:42:35.977 --> 03:42:39.999]  So I'm Matt Drudge and Watson and saying, you're going to do this, but separately us.
[03:42:39.999 --> 03:42:42.120]  Infowarsstore.com.
[03:42:42.120 --> 03:42:46.123]  I've been asking for your support a long time and thank you, but now it's more critical than ever.
[03:42:46.123 --> 03:42:47.083]  Look at the news.
[03:42:47.083 --> 03:42:48.684]  They are trying to shut us down.
[03:42:48.684 --> 03:42:50.025]  Get in there and buy the products.
[03:42:50.025 --> 03:42:50.605]  They're amazing.
[03:42:50.605 --> 03:42:52.146]  But whatever you do, share the live links.
[03:42:53.058 --> 03:42:58.261]  Infowarsstore.com is how you support us, and it's not like we're selling stuff you don't need, you don't want.
[03:42:58.261 --> 03:43:06.826]  The air in the average American home is filled with toxins that put it on par with a major city.
[03:43:06.826 --> 03:43:09.787]  Some of the most polluted areas on earth are major cities.
[03:43:09.787 --> 03:43:11.548]  How can I solve that problem?
[03:43:11.548 --> 03:43:17.832]  So we have air filters at Infowarsstore.com, the Alexa Pure Breeze, which is right now $50 off.
[03:43:19.913 --> 03:43:25.235]  The Alexa Pure Breeze Groundbreaking Ion Cluster Air Filter Technology.
[03:43:25.235 --> 03:43:28.196]  And we've got a limited quantity of these left right now.
[03:43:28.196 --> 03:43:31.778]  We're basically selling these at cost because there was a big overhaul.
[03:43:31.778 --> 03:43:36.099]  Go ahead and read the hundreds of five-star reviews for yourself.
[03:43:36.099 --> 03:43:37.920]  I've got two in my home.
[03:43:37.920 --> 03:43:44.022]  You will notice the difference, ladies and gentlemen, with the Alexa Pure Breeze in your house.
[03:43:44.022 --> 03:43:44.863]  Don't live
[03:43:45.683 --> 03:43:49.746]  In a polluted major city, in your home, have clean air.
[03:43:49.746 --> 03:43:53.349]  Go to InfoWarsTore.com.
[03:43:53.349 --> 03:43:59.354]  Our grandparents, the great-grandparents, knew that they canned food during the fall so they'd have it during the winter.
[03:43:59.354 --> 03:44:02.297]  And that's what I'm talking about at InfoWarsTore.com.
[03:44:02.297 --> 03:44:06.861]  With InfoWars Select, it's the full spectrum of MyPatriotSupply, one of the top
[03:44:07.918 --> 03:44:09.299]  Most respected companies out there.
[03:44:09.299 --> 03:44:17.064]  But because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[03:44:17.064 --> 03:44:22.407]  But I want to be a market leader, and I want you to have storable food, so it's a total win-win.
[03:44:22.407 --> 03:44:24.688]  We have those incredible sale prices back.
[03:44:24.688 --> 03:44:28.210]  InfoWareStore.com on InfoWare Select storable foods.
[03:44:28.210 --> 03:44:29.691]  They've got special diet foods.
[03:44:29.691 --> 03:44:33.674]  They've got three-month supplies, year supplies, week emergency supplies.
[03:44:33.674 --> 03:44:35.875]  They've got so many great products there.
[03:44:35.875 --> 03:44:36.976]  Maybe you've got a three-year supply.
[03:44:37.436 --> 03:44:39.419]  If stuff happens, you can feed your whole block.
[03:44:39.419 --> 03:44:41.781]  It's up to us to be self-sufficient.
[03:44:41.781 --> 03:44:46.947]  If you're buying War Bonds, we're bringing you great products, and together, with God's help, we are unstoppable.
[03:44:46.947 --> 03:44:52.354]  InfoWareStore.com and InfoWare Select, high-quality, storable foods powered by my Patriot Supply.
[03:44:54.127 --> 03:44:58.032]  BrainForce Plus is a top-tier nootropic.
[03:44:58.032 --> 03:44:59.254]  Focus.
[03:44:59.254 --> 03:45:00.215]  Clarity.
[03:45:00.215 --> 03:45:01.137]  Energy.
[03:45:01.137 --> 03:45:06.624]  But instead of having a 7x markup, we have a 150% markup.
[03:45:06.624 --> 03:45:08.787]  Right now, it's massively discounted.
[03:45:09.728 --> 03:45:16.051]  And when you get a bottle of it at 25% off, you get a free bottle of what is our total bestseller.
[03:45:16.051 --> 03:45:20.133]  It's not very profitable because we give it at such a low price, but it's amazing.
[03:45:20.133 --> 03:45:22.814]  And that, of course, is knockout, the ultimate sleep aid.
[03:45:22.814 --> 03:45:26.216]  So we've got a way to energize you, ramp you up in a healthy way during the day.
[03:45:26.656 --> 03:45:29.577]  And puts you deep into that restful, healthy sleep at night.
[03:45:29.577 --> 03:45:32.758]  It's the BrainForce and Knockout Combo Deal.
[03:45:32.758 --> 03:45:37.779]  25% off BrainForce and a free bottle of Knockout together right now.
[03:45:37.779 --> 03:45:41.080]  Get the combo and experience both these great products today.
[03:45:41.080 --> 03:45:43.141]  Take advantage of it and fund the M4.
[03:45:43.141 --> 03:45:45.821]  M4WarsLife.com or M4WarsStore.com.
[03:45:45.821 --> 03:45:49.062]  The BrainForce Plus Knockout Combo right now.
[03:45:49.062 --> 03:45:51.543]  Get your free bottle today at M4WarsStore.com.
[03:46:03.334 --> 03:46:12.341]  By leaps and by bounds, the number one best-selling supplement family in the world is energy drinks and energy supplements.
[03:46:12.341 --> 03:46:22.429]  But they are riddled with dyes and toxins and synthetic caffeines and other chemicals that sure get you a quick boost, but burn out in just a few hours and have terrible side effects.
[03:46:22.429 --> 03:46:30.956]  We have developed, hands down from our research, the most powerful, healthy energy drink pre-workout and beyond system in the world.
[03:46:31.776 --> 03:46:33.136]  There's nothing else like it.
[03:46:33.136 --> 03:46:34.297]  You must experience it.
[03:46:34.297 --> 03:46:36.297]  It is a total game-changer.
[03:46:36.297 --> 03:46:41.278]  And it comes in easy-to-use packets to mix in with fruit juice or water, whatever you'd like.
[03:46:41.278 --> 03:46:42.798]  Warning, though, it's very, very strong.
[03:46:42.798 --> 03:46:44.279]  It lasts up to 10 hours.
[03:46:44.279 --> 03:46:50.980]  So take a half packet the first time you take it because Turbo Force is named Turbo Force because it will take you into overdrive.
[03:46:50.980 --> 03:46:57.141]  Turbo Force at m4slive.com.
[03:46:57.141 --> 03:46:59.802]  You're listening to The Alex Jones Show.
[03:47:09.679 --> 03:47:11.260]  The Alex Jones Show.
[03:47:11.260 --> 03:47:14.642]  Because there is a war on, or you're mine.
[03:47:14.642 --> 03:47:18.164]  So, Al Green, from Texas, is basically like a black KKK member.
[03:47:30.049 --> 03:47:34.731]  I mean, I see him on C-SPAN sometimes and just the racist stuff he spews.
[03:47:34.731 --> 03:47:35.531]  He grew up in Texas.
[03:47:35.531 --> 03:47:39.292]  He knows damn well 95% of white people aren't like that.
[03:47:39.292 --> 03:47:45.814]  And he just sits there and bitches and complains about Trump and calls him a racist and says, but he finally tells the truth.
[03:47:45.814 --> 03:47:48.515]  He says, we've got to impeach him or he'll get reelected.
[03:47:48.515 --> 03:47:49.115]  See how that works?
[03:47:49.115 --> 03:47:52.496]  It isn't about something bad Trump did.
[03:47:52.496 --> 03:47:55.317]  It's about the fact that he's winning and Al Green doesn't like it.
[03:47:55.317 --> 03:47:57.478]  You want to make a comment before we play this clip about Al Green?
[03:47:58.308 --> 03:47:59.951]  He's just one nasty dude.
[03:47:59.951 --> 03:48:03.096]  He's just a nasty dude and he's a race baiter.
[03:48:03.096 --> 03:48:05.420]  That's pretty much it.
