[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[3:32:36.000 --> 3:32:40.000]  We have created the new Bubble Gum flavored Super Blue that is spearmint free.
[3:32:40.000 --> 3:32:45.000]  Learn more about the new Bubble Gum flavored Super Blue Toothpaste and more at infowarslife.com
[3:32:45.000 --> 3:32:49.000]  and support the M4war while you support healthy gums and teeth.
[3:32:49.000 --> 3:33:12.000]  And now, the tip of the spear, leading the fight to take back the nation. It's Roger Stone.
[3:33:12.000 --> 3:33:21.000]  Welcome back. I'm Roger Stone and you're here on the Alex Jones show, this in from the White House.
[3:33:21.000 --> 3:33:32.000]  As we reported here at InfoWars, General John Kelly continues to try to crack down on any communications with the president that doesn't go through him.
[3:33:32.000 --> 3:33:42.000]  He has successfully managed to squeeze out the president's longtime bodyguard and confidant, Keith Schiller.
[3:33:42.000 --> 3:33:53.000]  We have learned that Schiller's showdown with General Kelly revolves specifically around a link to a news story that Schiller showed the president,
[3:33:53.000 --> 3:33:58.000]  which evidently General Kelly did not want the president to see.
[3:33:58.000 --> 3:34:05.000]  It is extraordinary that Keith Schiller is leaving. It is even more extraordinary that the president is letting him go.
[3:34:05.000 --> 3:34:12.000]  But our sources say General Kelly gave a him or me ultimatum to the president.
[3:34:12.000 --> 3:34:23.000]  Schiller is nothing if not the loyal soldier. He's not talking. He is just telling people he's returning that he is going to Boca Raton, Florida,
[3:34:23.000 --> 3:34:31.000]  where he will open a new security firm. But friends tell others at us that he is unhappy with this term of events,
[3:34:31.000 --> 3:34:36.000]  and of course concerned about his oldest friend and leader, the president.
[3:34:36.000 --> 3:34:42.000]  Now I have heard that there is an upside to General Kelly's activities.
[3:34:42.000 --> 3:34:54.000]  Among those who are now being squeezed out and whose contact with the president has been entirely cut off is Amorosa of Apprentice fame.
[3:34:54.000 --> 3:35:03.000]  Now Amorosa has been the subject of a number of reports here before because when she joined the White House staff,
[3:35:03.000 --> 3:35:12.000]  she quickly emerged as an advocate for the government of Jovenel Mose, I guess it's Mose,
[3:35:12.000 --> 3:35:23.000]  who is a puppet for the very same people who worked with Bill Clinton and his wife to essentially steal all of the earthquake aid,
[3:35:23.000 --> 3:35:33.000]  billions of dollars, leave that country not only plagued with malaria, but without housing schools, roads, bridges, hospitals,
[3:35:33.000 --> 3:35:43.000]  literally the rape, the financial rape of Haiti. Incredibly, Amorosa persuaded President Trump to send a delegation,
[3:35:43.000 --> 3:35:49.000]  not from our State Department, but from the White House, unheard of from a diplomatic point of view,
[3:35:49.000 --> 3:35:58.000]  to the inauguration of this puppet government who had only been elected after two elections, both of them marked with widespread fraud.
[3:35:58.000 --> 3:36:02.000]  The fraud in the first one was so public that the election was thrown out.
[3:36:02.000 --> 3:36:06.000]  The fraud in the second one was a little better concealed, but not really.
[3:36:06.000 --> 3:36:12.000]  And the theft of Haiti, the rape of Haiti continues.
[3:36:12.000 --> 3:36:21.000]  This is about extracting the minerals, the oil, the gas, the other trace minerals of which the country is rich.
[3:36:21.000 --> 3:36:33.000]  When the Fed, your government response to the earthquake was led by Hillary Clinton, the UN response was grabbed by Bill Clinton.
[3:36:33.000 --> 3:36:43.000]  Consequently, the contracts for housing and other enormous big ticket items went to Clinton cronies who in many cases had never built a house in their life
[3:36:43.000 --> 3:36:45.000]  and still haven't.
[3:36:45.000 --> 3:36:56.000]  So why was it that Amorosa, a staunch Trump supporter, would be fronting for the left-wing puppet corrupt government of the Clintons and their allies?
[3:36:56.000 --> 3:37:04.000]  Well, the answer is a Democratic consultant named Ron Daniels.
[3:37:04.000 --> 3:37:09.000]  Daniels, who is a charming political power broker, hosted Amorosa in Haiti in 2007.
[3:37:09.000 --> 3:37:15.000]  She also would travel there with him on other occasions.
[3:37:15.000 --> 3:37:22.000]  The government that she has endorsed is already under investigation for narco trafficking.
[3:37:22.000 --> 3:37:34.000]  And the president campaigned openly with Guy Philippe, who the DEA has under indictment and who says is perhaps the greatest drug trafficker in Haiti.
[3:37:34.000 --> 3:37:38.000]  This is who Amorosa helped empower.
[3:37:38.000 --> 3:37:50.000]  So in the case here of General Kelly squeezing out Amorosa, while it does not make up for the mistake of purging Keith Schiller,
[3:37:50.000 --> 3:38:00.000]  it is certainly good news for those who recognize that the president has not stepped up on his commitment to the people of Haiti.
[3:38:00.000 --> 3:38:05.000]  The president was very critical of the Clintons activities there and said he would stand up for the Haitian people.
[3:38:05.000 --> 3:38:08.000]  He's very popular among Haitian Americans.
[3:38:08.000 --> 3:38:13.000]  Indeed, he's popular in Haiti overall.
[3:38:13.000 --> 3:38:21.000]  But he needs to keep his commitments and when we help that nation, the money should not go in the pockets of oligarchs and narco traffickers.
[3:38:21.000 --> 3:38:29.000]  And the financial elite run by Michael Martelli, who was a former president and who is running the show.
[3:38:29.000 --> 3:38:32.000]  And that's the story on Amorosa.
[3:38:32.000 --> 3:38:38.000]  Now, I can tell you that I have read Hillary Clinton's book.
[3:38:38.000 --> 3:38:39.000]  What happened?
[3:38:39.000 --> 3:38:41.000]  What happened?
[3:38:41.000 --> 3:38:44.000]  Well, it's really not complicated.
[3:38:44.000 --> 3:38:56.000]  The American people found out that the Hillary Clinton who was presented to them by the media in the 2000s as Senator Clinton and then Secretary of State Clinton,
[3:38:56.000 --> 3:39:18.000]  was not the kindly Grier mother that she depicted herself, not the elder statesman, but in fact a short-tempered, venal, self-centered, egotistical, entitled, greedy, vicious, nasty, and foul-mouthed woman.
[3:39:18.000 --> 3:39:32.000]  This is the portrait of her that you can see in the Clinton's War on Women, the book I wrote, which is the essential oppo dump on Hillary and her co-conspirator husband.
[3:39:32.000 --> 3:39:38.000]  Never think that they are not a team, despite the fact that they do not have a child in common.
[3:39:38.000 --> 3:39:44.000]  But it is interesting that in her book, Hillary Clinton says the following.
[3:39:44.000 --> 3:39:57.000]  Then, on August 8, Trump's longest-time conciliary, Roger Stone, who cut his teeth as one of Richard Nixon's dirty tricksters, bragged to a group of Florida Republicans that he was in communications with Assange and predicted an October surprise.
[3:39:57.000 --> 3:40:02.000]  This was a shocking admission made in public from Trump's longest-serving political adviser.
[3:40:02.000 --> 3:40:07.000]  Stone made similar statements on August 12, 14, 15, and 18.
[3:40:07.000 --> 3:40:11.000]  On the 21st, he said, trust me, it will soon be Podesta's time in the barrel.
[3:40:11.000 --> 3:40:19.000]  As I have noted, we had a good chance that Stone's email might have been hacked, but we didn't know for sure.
[3:40:19.000 --> 3:40:22.000]  Stone kept at it.
[3:40:22.000 --> 3:40:31.000]  She goes on to say, meanwhile, Roger Stone continued to tweet warnings that WikiLeaks was preparing to drop a bomb on us, one that would destroy my campaign and land me in prison.
[3:40:31.000 --> 3:40:37.000]  He was such a bizarre character, it was hard to know how serious to take anything he said.
[3:40:37.000 --> 3:40:41.000]  But we didn't know what other dirty tricks may be coming our way.
[3:40:41.000 --> 3:40:43.000]  I'm bizarre.
[3:40:43.000 --> 3:40:57.000]  Hillary Clinton banished Bill Clinton's abandoned son, Danny Williams, and essentially consigned him to a life of poverty, her husband's own flesh and blood.
[3:40:57.000 --> 3:41:00.000]  That's at the same time she's telling us she thinks black lives matter.
[3:41:00.000 --> 3:41:02.000]  Well, they don't matter if you're Danny Williams.
[3:41:02.000 --> 3:41:18.000]  Hillary Clinton is the one who hired the heavy-handed private detectives and nasty lawyers to badger, threaten, intimidate, and bully the various victims of her husband, either rape or sexual assault victims.
[3:41:18.000 --> 3:41:19.000]  How do we know this?
[3:41:19.000 --> 3:41:24.000]  David Brock's book, The Education of Hillary Rodham, documents it precisely.
[3:41:24.000 --> 3:41:39.000]  Who's bizarre, Mrs. Clinton, to be very clear, Julian Assange and WikiLeaks email, pardon me, tweet on numerous occasions that they have the goods on Hillary and that they will release them.
[3:41:39.000 --> 3:41:41.000]  This is not rocket science.
[3:41:41.000 --> 3:41:47.000]  When I said that I was communicated, I had in all those cases qualified by saying that.
[3:41:47.000 --> 3:41:55.000]  Once I read this online, I had asked a journalist friend to get me a confirmation, which he did, off the record.
[3:41:55.000 --> 3:42:02.000]  Therefore, we have the information on WikiLeaks in their tweets, and we have confirmation.
[3:42:02.000 --> 3:42:08.000]  Yes, I definitely reported it right here at InfoWars, among other places, also at the Stone Cold Truth.
[3:42:08.000 --> 3:42:13.000]  And in my Twitter feed, it all turns out, of course, to be accurate.
[3:42:13.000 --> 3:42:27.000]  Hillary Clinton, again, aping this argument put forward by Adam Schiff, the real Schiff head, who is the head of the ranking Democrat on the House Intelligence Committee.
[3:42:27.000 --> 3:42:31.000]  By the way, I don't know why they call it that, in view of the facts.
