[00:00:00.409 --> 00:00:02.792]  Find out right now!
[02:43:22.320 --> 02:43:23.561]  I'm going to fight for it here.
[02:43:23.561 --> 02:43:25.682]  And I'm going to make sure we take back this country.
[02:43:25.682 --> 02:43:30.586]  Take back American sovereignty and the Constitution of the United States of America.
[02:43:30.586 --> 02:43:31.767]  We're going to beat them, my friend.
[02:43:31.767 --> 02:43:34.289]  And you know, right now we're using the info war.
[02:43:34.289 --> 02:43:36.210]  We're trying to be restrained.
[02:43:36.210 --> 02:43:39.153]  But they're going to keep pushing and they're just going to get their butts kicked.
[02:43:39.153 --> 02:43:39.513]  I'm sorry.
[02:43:40.029 --> 02:43:43.250]  They're going to keep pushing, but we're going to keep fighting back, and they're going to get their butts kicked.
[02:43:43.250 --> 02:43:49.293]  And I would just really like to thank all the people out here in New York City that are a part of CHANGE, a part of, you know, that come out to these organizations.
[02:43:49.293 --> 02:43:53.274]  The website is wearechange.org, correct?
[02:43:53.274 --> 02:43:54.695]  Yes, wearechange.org.
[02:43:54.695 --> 02:43:55.655]  And I'm just one person.
[02:43:55.655 --> 02:44:03.558]  There's many people in this fight, and I would like to thank these people from the bottom of my heart that always help me out, always come out to Ground Zero, and always, you know, do all these things with me.
[02:44:03.558 --> 02:44:04.559]  God bless all those people.
[02:44:04.559 --> 02:44:05.179]  They know who they are.
[02:44:05.478 --> 02:44:09.000]  Well, Luke, I get so desensitized to all the things that are happening.
[02:44:09.000 --> 02:44:13.382]  After I got off the air on the 11th, I heard that you'd been arrested and all that had happened.
[02:44:13.382 --> 02:44:19.565]  They'd taken everything, and then I kind of, you know, called you a week later, but got you on about Brzezinski and kind of glazed over it.
[02:44:19.565 --> 02:44:22.026]  And we can't let that happen, like with the hate laws.
[02:44:22.026 --> 02:44:25.508]  They just keep introducing them, keep introducing them, until we get acclimated to it.
[02:44:25.508 --> 02:44:27.689]  And I watched that in full.
[02:44:27.689 --> 02:44:30.370]  I watched a little bit before, and I just, I couldn't believe it.
[02:44:30.370 --> 02:44:34.692]  He goes from, that might be a bomb, he could have a bomb, to yelling, he's got a bomb!
[02:44:35.194 --> 02:44:39.778]  I mean, and they think claiming you've got a gun is okay.
[02:44:39.778 --> 02:44:48.324]  I mean, it's so scary that America has turned into this, and Silverstein's own private goons who are the police.
[02:44:48.324 --> 02:44:50.486]  Now, have you confirmed these guys are cops?
[02:44:50.486 --> 02:44:52.448]  They were claiming they were cops, correct?
[02:44:52.448 --> 02:44:57.612]  The first time we went out by Building 7, they identified themselves as police officers.
[02:44:57.612 --> 02:45:01.635]  We did street actions there before, and it's a public street, and they know it.
[02:45:02.085 --> 02:45:04.185]  And I don't know why they try to pull this off.
[02:45:04.185 --> 02:45:09.126]  And the first time we went out there, they showed us some badges and they told us to stop and they detained us before.
[02:45:09.126 --> 02:45:13.767]  Second time we came out there, they did the same thing, but we stood our ground and we stood there for about a while.
[02:45:13.767 --> 02:45:18.508]  They tell us that police officers, they're either former or current NYPD police officers.
[02:45:18.508 --> 02:45:21.949]  I don't know if they're former or current police officers, though.
[02:45:21.949 --> 02:45:24.210]  Of course, it's come out that Bernard Carrick was mafia.
[02:45:24.210 --> 02:45:26.950]  Giuliani's dad was a mafia boss.
[02:45:26.950 --> 02:45:28.150]  A capo.
[02:45:28.150 --> 02:45:29.711]  That's mainstream news.
[02:45:29.711 --> 02:45:31.091]  Ruled by these men.
[02:45:31.949 --> 02:45:35.391]  And they're just, they've been fighting with their own wimpy kind so long.
[02:45:35.391 --> 02:45:36.412]  They don't understand.
[02:45:36.412 --> 02:45:39.413]  They need to leave real Americans alone.
[02:45:39.413 --> 02:45:41.895]  We're the type of Americans that won World War II.
[02:45:41.895 --> 02:45:44.697]  We're the type of Americans that kicked the British hind end.
[02:45:44.697 --> 02:45:49.720]  You can go feed on the little old ladies and the immigrants and the people that are used to your dirtbag behavior.
[02:45:49.720 --> 02:45:51.200]  Don't mess with us, scum!
[02:45:51.200 --> 02:45:52.001]  We're sick of you!
[02:45:52.833 --> 02:45:53.853]  And I want everybody to know that.
[02:45:53.853 --> 02:46:01.277]  I want everybody to call New York City Police, and you tell them that that was an act of terrorism, them claiming that people had bombs down there.
[02:46:01.277 --> 02:46:03.278]  It could have created a major incident.
[02:46:03.278 --> 02:46:07.400]  We're going to give a story up on this, and we're calling for those terrorists to rest.
[02:46:07.400 --> 02:46:10.261]  It is terrorism to claim there are bombs when they aren't.
[02:46:10.501 --> 02:46:14.183]  And then they even admit on the tape, hey, you're going to be in the hole for 30 days.
[02:46:14.183 --> 02:46:17.165]  Doesn't matter that you're not a terrorist.
[02:46:17.165 --> 02:46:24.490]  I mean, we've got them admitting they're there racketeering and they're there trying to frame young American men.
[02:46:24.490 --> 02:46:27.672]  Now tell them what your placard said.
[02:46:27.672 --> 02:46:31.595]  My placard had a big banner that stated that 9-11 was an inside job.
[02:46:31.595 --> 02:46:36.458]  It's a beautiful big sign.
[02:46:36.458 --> 02:46:37.779]  Oh my God.
[02:46:37.779 --> 02:46:39.180]  I'm just so sick of this filth.
[02:46:39.755 --> 02:46:42.197]  We're going to get the video posted back up on the main page.
[02:46:42.197 --> 02:46:44.698]  Your website is WeAreChange.org.
[02:46:44.698 --> 02:46:47.420]  You're the real 9-11 truth in New York.
[02:46:47.420 --> 02:46:50.362]  And you're rampaging forward, Luke.
[02:46:50.362 --> 02:46:55.306]  And we're going to get you some more cameras so you can be more effective and be more protected.
[02:46:55.306 --> 02:46:57.467]  And you need to start wearing a wire.
[02:46:57.467 --> 02:47:00.369]  You can get a little mini disc recorder or a little bubble chip recorder.
[02:47:00.369 --> 02:47:03.651]  You know, a small chip recorder that's tiny with a tiny mic.
[02:47:03.651 --> 02:47:06.593]  And you need to just totally ace these clowns.
[02:47:06.593 --> 02:47:08.715]  And, you know, we're going to get them.
[02:47:09.383 --> 02:47:13.865]  They've already got in trouble with the CIA spying on the local bike riding organization.
[02:47:13.865 --> 02:47:16.506]  I mean, that's how bad it is in your New World Order city.
[02:47:16.506 --> 02:47:18.366]  But you know what?
[02:47:18.366 --> 02:47:21.667]  I guarantee you those thugs aren't going to like the fact that they've been exposed.
[02:47:21.667 --> 02:47:26.069]  They also came out, and it's on the tape, and said Larry's, quote, pissed off.
[02:47:26.069 --> 02:47:26.789]  Excuse that term.
[02:47:26.789 --> 02:47:27.690]  It's a documentary show.
[02:47:27.690 --> 02:47:29.290]  We're documenting what they said.
[02:47:29.290 --> 02:47:31.291]  That Larry himself had dispatched them.
[02:47:32.065 --> 02:47:34.225]  Yeah, he said, Larry doesn't want to hear that.
[02:47:34.225 --> 02:47:35.766]  And then I told him, who's Larry?
[02:47:35.766 --> 02:47:37.246]  Larry is a citizen, just like I am.
[02:47:37.246 --> 02:47:39.507]  Larry don't want to hear it, Slade!
[02:47:39.507 --> 02:47:41.067]  You go shut up now!
[02:47:41.067 --> 02:47:43.367]  This ain't your country no more!
[02:47:43.367 --> 02:47:44.668]  You understand?
[02:47:44.668 --> 02:47:46.168]  We've taken over!
[02:47:46.168 --> 02:47:49.029]  See, those guys are the terrorists.
[02:47:49.029 --> 02:48:00.011]  And if you look at other videos that we put out before, you can actually see the anti-terrorism unit, Hercules Team, in New York City, actually confront us with M-16s, with German Shepherds, and try to intimidate and stop us.
[02:48:00.347 --> 02:48:01.588]  Well, they can't wait.
[02:48:01.588 --> 02:48:05.431]  They can't wait to take our families in and beat our children to death with clubs.
[02:48:05.431 --> 02:48:07.613]  They can't wait to put us in camps.
[02:48:07.613 --> 02:48:09.074]  They built FEMA camps everywhere.
[02:48:09.074 --> 02:48:10.756]  And I'm sorry, folks, let them come.
[02:48:10.756 --> 02:48:16.440]  Just let these cowardly, big, fat-bellied pieces of trash come and mess with real Americans.
[02:48:16.440 --> 02:48:21.424]  All we want is freedom and liberty, and we're tired of their mafia crap.
[02:48:21.424 --> 02:48:27.189]  Oh, man, to see my country be ruled by king rat thugs, it's so pathetic.
[02:48:27.189 --> 02:48:29.351]  I'm glad my grandfathers aren't alive to see this.
[02:48:30.304 --> 02:48:31.306]  I just can't believe it.
[02:48:31.306 --> 02:48:34.354]  I can't believe we've turned into this.
[02:48:34.354 --> 02:48:35.015]  God help us.
[02:48:35.848 --> 02:48:37.068]  We've got to stay positive.
[02:48:37.068 --> 02:48:38.249]  We've got to keep fighting back.
[02:48:38.249 --> 02:48:39.169]  We've got to stand up.
[02:48:39.169 --> 02:48:43.770]  We've got to stand up on every 11th of each month until the lie of Net-A-Lem comes out.
[02:48:43.770 --> 02:48:44.770]  And it's coming out.
[02:48:44.770 --> 02:48:46.410]  You know, people are waking up.
[02:48:46.410 --> 02:48:48.191]  Those officers give a bad name.
[02:48:48.191 --> 02:48:49.511]  They don't deserve to wear the badge.
[02:48:49.511 --> 02:48:54.352]  There's many more officers here in the city that know the truth, that will stand up for the truth, that know what's going on.
[02:48:54.352 --> 02:48:55.852]  And those are the guys we have to stand by.
[02:48:55.852 --> 02:48:58.713]  Those are the guys that can't, you know, can't give these guys a bad name.
[02:48:58.713 --> 02:48:59.673]  And we're going to do it, man.
[02:48:59.673 --> 02:49:00.373]  I'm telling you.
[02:49:00.373 --> 02:49:04.294]  We're going to take this country back, you know, no matter what.
[02:49:04.294 --> 02:49:04.934]  No matter what.
[02:49:05.731 --> 02:49:07.652]  Well, look, I got your phone call a few weeks ago.
[02:49:07.652 --> 02:49:18.556]  Obviously, you couldn't call in live because they'd stolen your phone when they arrested you there, but... I mean, I'm just... I'm just speechless to watch them.
[02:49:18.556 --> 02:49:20.616]  It was the relish they were doing it with.
[02:49:20.616 --> 02:49:22.197]  They were enjoying it.
[02:49:22.197 --> 02:49:25.578]  And then, you're gonna get handcuffed.
[02:49:25.578 --> 02:49:27.579]  I mean, is it fun for them to kill America?
[02:49:27.579 --> 02:49:30.700]  I mean, it's a sad situation.
[02:49:30.700 --> 02:49:31.180]  I don't know.
[02:49:31.180 --> 02:49:32.481]  Those guys are scum.
[02:49:32.481 --> 02:49:33.401]  Literally, scum.
[02:49:33.908 --> 02:49:40.153]  You know, just like Brzezinski, they're just, you know, mindless thugs that can't even have a rational thought in their mind.
[02:49:40.153 --> 02:49:42.896]  You know, it's up to us to change that, man.
[02:49:42.896 --> 02:49:46.919]  Well, they issued a fake bomb threat on the street of New York.
[02:49:46.919 --> 02:49:48.020]  He got a bomb!
[02:49:48.020 --> 02:49:49.121]  He says it loud.
[02:49:49.121 --> 02:49:54.165]  I mean, that is a federal crime on video.
[02:49:54.165 --> 02:49:58.168]  Federal crime on video.
[02:49:58.168 --> 02:49:58.468]  And, uh...
[02:50:01.109 --> 02:50:12.306]  Man, I remember when I, in 2000, saw that video of, uh, Abbey Newman, and they signed the pocket constitution, and the state police say, this may be legal.
[02:50:12.306 --> 02:50:13.748]  Luke, where do you see this going in the future?
[02:50:14.764 --> 02:50:25.112]  I think we just have to, you know, keep educating the cops here in New York City, keep educating the military, because the global elite, the Brzezinskis, Rockefellers, are nobody without the Army and without the Police Department.
[02:50:25.112 --> 02:50:26.633]  And that's what we're doing here in New York City.
[02:50:26.633 --> 02:50:28.654]  We're outreaching to the Police Department.
[02:50:28.654 --> 02:50:35.039]  We're outreaching to the military and educating them about the New World Order, about the destruction of the Constitution, about 9-11.
[02:50:35.039 --> 02:50:36.500]  And I think everybody has to do that.
[02:50:36.500 --> 02:50:37.821]  I think everybody has to stand up.
[02:50:38.081 --> 02:50:40.542]  And I'm going to remain optimistic, and I think we can do it.
[02:50:40.542 --> 02:50:43.263]  I think we can slowly but surely take this country back.
[02:50:43.263 --> 02:50:45.464]  Loose change, you know, is coming out of theaters.
[02:50:45.464 --> 02:50:47.344]  We're going to be here in New York City on 9-11-07.
[02:50:47.344 --> 02:50:51.606]  And we're going to make history again, just like we made history on 9-11-06.
[02:50:51.606 --> 02:50:52.486]  And we're going to do it.
[02:50:52.486 --> 02:50:52.986]  I'm telling you.
[02:50:52.986 --> 02:50:54.207]  We've got to stay positive.
[02:50:54.207 --> 02:50:55.327]  These guys are scum.
[02:50:55.327 --> 02:50:56.147]  But guess what?
[02:50:56.147 --> 02:50:58.748]  There's all the officers that look down on what these guys are doing.
[02:50:58.748 --> 02:50:59.288]  Look, look!
[02:50:59.288 --> 02:51:00.729]  It's going to come out.
[02:51:00.729 --> 02:51:03.690]  Look, how long... When we come back, one final comment from you.
[02:51:03.690 --> 02:51:06.871]  I want to find out how long you were in handcuffs, what they said to you once it happened.
[02:51:07.245 --> 02:51:11.207]  Once they took your camera away, we only have the video of you at a distance.
[02:51:11.207 --> 02:51:13.848]  The website's at prisonplanet.com and prisonplanet.tv.
[02:51:13.848 --> 02:51:20.371]  And we have links on the website, Lisa Palmer Webmaster 2, to wearechange.org.
[02:51:20.371 --> 02:51:21.051]  Stay with us.
[02:51:21.051 --> 02:51:23.112]  The video's up there on wearechange.org.
