[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[3:46:06.740 --> 3:46:15.740]  I work for my father, Lucifer, and he doesn't like the fact that God gave you all families and children and so.
[3:46:15.740 --> 3:46:18.740]  We want to tell you something right now, Christian countries.
[3:46:18.740 --> 3:46:21.740]  We took control of you over a hundred years ago.
[3:46:21.740 --> 3:46:27.740]  We've been spiking your water with fluoride to lower your fertility and to hurt you.
[3:46:27.740 --> 3:46:34.740]  This works so well, but now because of liability and because of people warning inside the government what's happening,
[3:46:34.740 --> 3:46:38.740]  the Journal of American Medical Association and others are admitting what we've done.
[3:46:38.740 --> 3:46:45.740]  It makes me so angry, so whatever you do, just stay in that haze and drink fluoride and give it to your children.
[3:46:45.740 --> 3:46:51.740]  And don't visit infowarstore.com and learn about the iodine conspiracy
[3:46:51.740 --> 3:46:56.740]  and get 60% off on X2 and X3 together with bio-trustillinium from the mustard seed.
[3:46:56.740 --> 3:46:57.740]  Submit to us.
[3:46:57.740 --> 3:47:02.740]  infowarstore.com
[3:47:27.740 --> 3:47:32.740]  Nick Baggage
[3:47:32.740 --> 3:47:33.740]  And welcome back.
[3:47:33.740 --> 3:47:42.740]  And, you know, this is, again, getting into the news of the day and just thinking about all the, what I told now, the propaganda wars.
[3:47:42.740 --> 3:47:46.740]  And I think most of us would agree that's really what it has become.
[3:47:46.740 --> 3:47:54.740]  And at the same time, it's important to get good information out and to start to think about what is happening.
[3:47:54.740 --> 3:48:04.740]  And a couple of things that I want to say is, as you run into your congressional leadership and think about the free speech issue as a fundamental issue right now.
[3:48:04.740 --> 3:48:07.740]  Let your congressmen and U.S. senators know.
[3:48:07.740 --> 3:48:10.740]  Actually take the action and let them know.
[3:48:10.740 --> 3:48:14.740]  And don't do it in the standard ways with an e-mail.
[3:48:14.740 --> 3:48:23.740]  Do it in a face-to-face or do it in a handwritten letter, you know, with that number, first generation word processor, an ink pen.
[3:48:23.740 --> 3:48:27.740]  And it makes a big difference because they don't get them very often and they do get read.
[3:48:27.740 --> 3:48:28.740]  Don't put it on a postcard.
[3:48:28.740 --> 3:48:29.740]  Put it in an envelope.
[3:48:29.740 --> 3:48:30.740]  Put it in a letter.
[3:48:30.740 --> 3:48:40.740]  Send them a note and just ask them to maintain free speech and keep it open and free internet and not to silence this program or any of the others.
[3:48:40.740 --> 3:48:54.740]  That really look at and let them know that these private businesses or not businesses are public utilities and need to be treated as such with equal access to the airwaves period.
[3:48:54.740 --> 3:48:58.740]  Let them know because free speech is at risk and so is everything else.
[3:48:58.740 --> 3:49:02.740]  And, you know, it started with personal privacy and I heard this or read this recently.
[3:49:02.740 --> 3:49:06.740]  Somebody said, ah, I'm not worried about personal privacy.
[3:49:06.740 --> 3:49:08.740]  I don't have anything to hide.
[3:49:08.740 --> 3:49:15.740]  And the reality of that is, you know, well, if you don't have anything to say, does that mean you don't need free speech?
[3:49:15.740 --> 3:49:25.740]  Or perhaps if you don't have anything to hide, you don't want anybody taking your door at weigh in and perhaps you don't read newspapers so you don't care about freedom of the press.
[3:49:25.740 --> 3:49:27.740]  Now, of course, that's all ridiculous.
[3:49:27.740 --> 3:49:29.740]  We care about all those things.
[3:49:29.740 --> 3:49:36.740]  So don't care any less about your personal privacy, which is the foundation for all things.
[3:49:36.740 --> 3:49:43.740]  Why does the government and why does big business want that information so badly about every single thing you do?
[3:49:43.740 --> 3:49:51.740]  Because commercially, politically and otherwise, then it is extraordinarily easy to manipulate.
[3:49:51.740 --> 3:49:59.740]  Now, in this week's news feeds, we heard Google has come up with a big advance in quantum computing.
[3:49:59.740 --> 3:50:03.740]  Why is that important in the context of today's news?
[3:50:03.740 --> 3:50:16.740]  What they showed, and it's still yet to be proven by others, but what they showed is that what would take 10,000 years to calculate with the biggest and best computers of the day, they could do in 200 seconds.
[3:50:16.740 --> 3:50:18.740]  Let me say that again.
[3:50:18.740 --> 3:50:28.740]  What they could with the best computers of the day do in 10,000 years, the new computing methods, 200 seconds.
[3:50:28.740 --> 3:50:32.740]  200 seconds versus 10,000 years.
[3:50:32.740 --> 3:50:43.740]  So what does that mean for data sorting and organizing all the data of all those billions of people and all their billions and billions and trillions of data entries?
[3:50:43.740 --> 3:50:52.740]  Like the snappier fingers, ladies and gentlemen, a couple hundred seconds sort out an awful lot of data.
[3:50:52.740 --> 3:50:59.740]  And then with that, you can predict with 99.9% accuracy, all kinds of things.
[3:50:59.740 --> 3:51:05.740]  It's that little bugaboo of that little fraction where you're not on on your calculation.
[3:51:05.740 --> 3:51:08.740]  That's called the butterfly effect.
[3:51:08.740 --> 3:51:17.740]  And where that works out is in physics, a butterfly flapping its wing in one area of the planet creates a hurricane in the other.
[3:51:17.740 --> 3:51:22.740]  These are also called unintended consequences.
[3:51:22.740 --> 3:51:40.740]  And so when you add all this up, the ability, though, to move the masses becomes incredible because now the data feed is so surgically oriented to every breathing human that you really don't get the data feed you need.
[3:51:40.740 --> 3:51:44.740]  You get the data feed that moves you a certain direction.
[3:51:44.740 --> 3:51:55.740]  This is why it's extraordinarily important now to reach across, look into deeper into the arguments and don't just accept the data feed.
[3:51:55.740 --> 3:52:01.740]  Don't accept the programming because the programming isn't what you're watching.
[3:52:01.740 --> 3:52:09.740]  It's what they're doing to you through every bit of it, whether it's the TV series or the commercials.
[3:52:09.740 --> 3:52:18.740]  It doesn't really matter anymore because it's all kind of lumped in to push the public in a certain direction and keep the herd moving.
[3:52:18.740 --> 3:52:27.740]  And what's happening at the same time is the carpet is being moved out from under us and the propaganda continues.
[3:52:27.740 --> 3:52:34.740]  Now, the things that are being missed, the big things are what's happening economically right now in the East.
[3:52:34.740 --> 3:52:41.740]  Big acquisitions of precious metals are taking place and always has historically in Asia.
[3:52:41.740 --> 3:52:50.740]  But now in unprecedented amounts, Russia and China, China is the biggest gold producer in the world and one of the biggest importers.
[3:52:50.740 --> 3:52:57.740]  They don't report what they're mining, but they report some of what they're importing.
[3:52:57.740 --> 3:53:09.740]  And so you get that feed and then Russia, the same situation, they're importing gold at unprecedented levels and their national debt is only 17% of their GDP, which is nothing.
[3:53:09.740 --> 3:53:11.740]  Ours is over 100%.
[3:53:11.740 --> 3:53:17.740]  Our debts are out of control, but Russian debts are actually compensated.
[3:53:17.740 --> 3:53:26.740]  Their foreign currency and gold reserves and basic reserves cover their national debt double.
[3:53:26.740 --> 3:53:30.740]  They can pay it off with cash or gold if they wanted to.
[3:53:30.740 --> 3:53:33.740]  China, they're not a debtor nation.
[3:53:33.740 --> 3:53:35.740]  They own everyone's debt.
[3:53:35.740 --> 3:53:37.740]  Stop and think about this.
[3:53:37.740 --> 3:53:38.740]  And what are they doing?
[3:53:38.740 --> 3:53:41.740]  They're accumulating gold and silver and copper.
[3:53:41.740 --> 3:53:43.740]  Now, why would they be doing all that?
[3:53:43.740 --> 3:53:49.740]  My best guess is you're going to see the launching of a new monetary system.
[3:53:49.740 --> 3:53:51.740]  They've already been developing it.
[3:53:51.740 --> 3:53:55.740]  They've already been creating the counterbalance to the West.
[3:53:55.740 --> 3:54:03.740]  I mean, they're screaming at Zuckerberg and Congress right now because they're worried about basing the currency with cryptocurrencies.
[3:54:03.740 --> 3:54:11.740]  And yet, perhaps that is the game being played on one hand and the game being played on the other is gold.
[3:54:11.740 --> 3:54:24.740]  And precious metals, perhaps they get back into the mix and maybe the Asian Bank will do that in building their Silk Road and building their new 21st century industrial complex.
[3:54:24.740 --> 3:54:28.740]  And billions and billions of middle class.
[3:54:28.740 --> 3:54:30.740]  And where are they going to get the resources?
[3:54:30.740 --> 3:54:32.740]  How about Russia?
[3:54:32.740 --> 3:54:36.740]  Russia, one of the biggest land masses in the world, take a look at it.
[3:54:36.740 --> 3:54:42.740]  Take a look at the natural resources and the population in which that natural resource basis spread.
[3:54:42.740 --> 3:54:49.740]  They shed their republics, which were their problem because when you looked at the demographics of the republics,
[3:54:49.740 --> 3:54:54.740]  these populations were increasing disproportionate to European Russians.
[3:54:54.740 --> 3:55:01.740]  And European Russians tend to be a bit chauvinistic and a bit racist, quite frankly, as a population.
[3:55:01.740 --> 3:55:03.740]  And they are.
[3:55:03.740 --> 3:55:06.740]  They're like the US was in the 40s and 50s.
[3:55:06.740 --> 3:55:10.740]  It's just where the culture is and how they interpret the world.
[3:55:10.740 --> 3:55:18.740]  So they let go of the republics in order to concentrate the wealth and they have the ability of changing the entire game.
[3:55:18.740 --> 3:55:25.740]  And that's what America is afraid of is Russia and China forming the alliance that they have already formed,
[3:55:25.740 --> 3:55:28.740]  where they're exchanging their currencies within their trade.
[3:55:28.740 --> 3:55:34.740]  They're moving huge amounts of resources soon even more to China.
[3:55:34.740 --> 3:55:36.740]  Russia has a declining population.
[3:55:36.740 --> 3:55:40.740]  China has a declining population also now.
[3:55:40.740 --> 3:55:47.740]  But the need for natural resources and converting those into goods and services.
[3:55:47.740 --> 3:55:49.740]  This is the ideal play.
[3:55:49.740 --> 3:55:52.740]  The Russia-China play that's taking place right now.
[3:55:52.740 --> 3:56:00.740]  And as that spreads into Asia and builds wealth in Asia, the US and the West is going to be cut out of that scenario
[3:56:00.740 --> 3:56:03.740]  unless we stop the leakage now.
[3:56:03.740 --> 3:56:05.740]  And that's what Donald Trump has been doing.
[3:56:05.740 --> 3:56:09.740]  He renegotiated NAFTA in a few months compared to years and years.
[3:56:09.740 --> 3:56:12.740]  He reestablished the trade with Japan on a more equal footing.
[3:56:12.740 --> 3:56:17.740]  He's in the midst of it with Europe and with China.
[3:56:17.740 --> 3:56:23.740]  And, you know, these trade deals are the foundation, the loss of our technological advantages
[3:56:23.740 --> 3:56:32.740]  and the propaganda feeding this globalist cabal of moneyed interests
[3:56:32.740 --> 3:56:43.740]  who are so greed-filled they cannot see the merit and the risk in which all humanity falls
[3:56:43.740 --> 3:56:50.740]  when greed is the motivating factor in fear is the tool for the American public and for the world.
[3:56:50.740 --> 3:56:52.740]  And this is what needs to be countered.
[3:56:52.740 --> 3:56:58.740]  It's about good information providing the information and then changing the way we see the world.
[3:56:58.740 --> 3:56:59.740]  That's how the world changes.
