[00:00:00.000 --> 00:00:20.000]  InfoWars. Tomorrow's News. Today.
[03:29:45.580 --> 03:29:49.420]  we've got some of that left and we also have some of the amazing activated charcoal toothpaste
[03:29:49.420 --> 03:29:53.420]  in stock but it's running out as well so all three toothpaste in stock for a limited time
[03:29:53.420 --> 03:30:00.860]  inforestore.com how many times have you ever spoken to your son about his overseas business
[03:30:00.860 --> 03:30:05.580]  dealings i've never spoken my son about his overseas business so let me get this straight
[03:30:05.580 --> 03:30:09.660]  the fbi was withholding from congressional oversight a document showing that during the
[03:30:09.660 --> 03:30:14.220]  obama administration biden accepted a 10 million dollar bribe through his son hunter to force the
[03:30:14.220 --> 03:30:18.539]  firing of a ukrainian prosecutor that was investigating corruption an event that donald
[03:30:18.539 --> 03:30:23.260]  trump looked into sparking the first impeachment enforcing the arming of ukraine in turn setting
[03:30:23.260 --> 03:30:27.420]  the stage for the current war against russia evidence of the bribe was also in hunter biden's
[03:30:27.420 --> 03:30:33.180]  laptop which the fbi also had but that they swore was russian disinformation and infiltrated social
[03:30:33.180 --> 03:30:38.539]  media to censor during the 2020 campaign all while the fbi investigates trump for having
[03:30:38.539 --> 03:30:43.100]  classified documents despite the fbi admittedly letting hillary clinton off for a similar charge
[03:30:43.100 --> 03:30:47.740]  in 2016 when they were simultaneously launching the russiagate investigation into donald trump
[03:30:47.740 --> 03:30:52.939]  using falsified evidence provided by the clinton campaign do i have that all straight
[03:30:56.699 --> 03:31:02.619]  iodine is naturally acquired through the soil which is at the foundation of our entire food
[03:31:02.619 --> 03:31:08.699]  supply modern farming techniques have stripped the soil of this essential trace element which
[03:31:08.699 --> 03:31:14.619]  has caused an iodine deficiency in about half the population and there are two things we need to do
[03:31:14.619 --> 03:31:21.180]  about it we need to practice more regenerative farming there are plenty of proven technologies
[03:31:21.180 --> 03:31:27.980]  in permaculture and biodynamics that will naturally keep the soil rich with iodine and we need to
[03:31:27.980 --> 03:31:35.260]  ensure that we get the sufficient amount of iodine every day derived from ancient sea salts found
[03:31:35.260 --> 03:31:42.779]  thousands of feet below the earth's surface our infowars life survival shield x3 is hands down
[03:31:42.779 --> 03:31:51.260]  the best pure nascent iodine stabilized in an activated triiodine form for a healthy thyroid
[03:31:51.260 --> 03:31:58.699]  and a healthy metabolism get yours now at infowarsstore.com two amazing nootropics that means
[03:31:58.779 --> 03:32:06.300]  brain power are back in stock at infowarsstore.com and they're both 50% off we haven't offered these
[03:32:06.300 --> 03:32:12.699]  for 50% off since last christmas these are amazing products and for those of you on the fence i want
[03:32:12.699 --> 03:32:18.140]  you to try them brain force ultra hits in 15 minutes only lasts three hours with no hangover
[03:32:18.140 --> 03:32:23.900]  it is a game changer nobody's got something close to this then our brain force plus is a good basic
[03:32:23.900 --> 03:32:29.900]  clean nootropic gives you four to six hours of amazing energy again with no hangover no jitters
[03:32:29.900 --> 03:32:36.300]  both products back in stock infowarsstore.com for 50% off and it funds the info war so get your
[03:32:36.300 --> 03:32:42.220]  brain force ultra your brain force plus and your turbo force all exclusively at infowarsstore.com
[03:32:42.220 --> 03:32:49.660]  and know you're funding the second american revolution 1776 worldwide the answer to 1984
[03:32:49.660 --> 03:32:55.500]  is 1776 and the answer for energy is brain force
[03:32:55.700 --> 03:33:05.700]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:33:05.800 --> 03:33:23.080]  Cashless society, New World Order, global government, surveillance state, deep state operations,
[03:33:23.080 --> 03:33:29.359]  you're all watching it, you're all watching it unfold, the technology's there, the cultural
[03:33:29.359 --> 03:33:37.920]  mindset is ready and primed, not just as the Bible foretells, the Jews and the state of
[03:33:37.920 --> 03:33:44.560]  Israel that will embrace the Antichrist, but the entire world, the entire world will
[03:33:44.560 --> 03:33:50.720]  be swayed, will be deceived, accepting the global New World Order government, accepting
[03:33:50.720 --> 03:33:57.519]  the global tyranny, accepting a centralized leader, a centralized commander, a centralized
[03:33:57.519 --> 03:34:04.039]  economic system, mark of the beast, in the hand, in the forehead, no access to the economy,
[03:34:04.039 --> 03:34:12.080]  that's an identification of worship as Him being your God, your commander-in-chief, your
[03:34:12.080 --> 03:34:18.439]  Almighty One, your theological allegiance, that's what this is all about.
[03:34:18.439 --> 03:34:26.439]  You see, post-2020, we saw not just countries, not just one, not just five, not just a couple,
[03:34:26.439 --> 03:34:31.080]  not just like the usual suspects that are always dealing with communism and tyranny
[03:34:31.080 --> 03:34:40.759]  and oppression, like North Korea or Cuba, Venezuela, no, we saw the entire world bend the knee
[03:34:40.759 --> 03:34:47.320]  to unelected bureaucrat organizations, World Health Organization, you name it, to lock
[03:34:47.320 --> 03:34:56.039]  down, not go outside, sacrifice your freedoms in the name of safety and protecting and saving
[03:34:56.039 --> 03:34:59.960]  lives, and we saw millions of people willing to do this.
[03:34:59.960 --> 03:35:02.640]  Okay, that's the next phase of tyranny.
[03:35:02.640 --> 03:35:08.439]  The next phase is that the mind, psychologically, yes, there's awakening, yes, there's people
[03:35:08.439 --> 03:35:13.480]  that will wake up to this reality, there are millions of people that will get red-pilled,
[03:35:13.480 --> 03:35:18.039]  Christ-pilled, they'll see the truth, pulled out of the matrix, pulled out of the simulation,
[03:35:18.039 --> 03:35:22.000]  seeing exactly what everything truly is for what it is, not being deceived, recognizing
[03:35:22.000 --> 03:35:26.640]  who Agent Smith truly is, recognizing who the agents are, recognizing who's true, who's
[03:35:26.640 --> 03:35:32.279]  not, who's truly a sheep, who's truly awake, who's truly born again, who's truly speaking
[03:35:32.279 --> 03:35:37.439]  the truth, who's really got true information, aside from the real misinformation and disinformation,
[03:35:37.439 --> 03:35:41.759]  you get pulled out of the matrix, you get pulled out of it, you see the truth, and the
[03:35:41.759 --> 03:35:47.880]  truth shall set you free, and it does that, that's gonna keep happening, man, but we're
[03:35:47.880 --> 03:35:54.080]  not gonna be without persecution, we're not gonna be without persecution, there will be
[03:35:54.080 --> 03:36:01.000]  revival, but there also will be persecution, the Bible foretells this very clear, those
[03:36:01.000 --> 03:36:09.320]  who desire to live godly in Christ Jesus will, shall, suffer persecution.
[03:36:09.320 --> 03:36:13.679]  It comes with the job, man, Christ said they hated me, they will hate you more, they called
[03:36:13.720 --> 03:36:20.080]  me Beelzebub, they called me the devil, man, what do you think they're gonna do to you guys?
[03:36:20.080 --> 03:36:27.080]  So be ready and anticipate it, it's to be accepted, well let's get into some of the
[03:36:27.080 --> 03:36:31.560]  news guys, because everything that we talk about, World Economic Forum, all this global
[03:36:31.560 --> 03:36:36.039]  New World Order news that you're seeing, UN, Klaus Schwab, Bill Gates.
[03:36:37.100 --> 03:36:43.100]  Noah Yuval Harari, all these satanic globalists that want to jack your mind into some kind of VR system.
[03:36:43.100 --> 03:36:48.100]  They are all pushing towards that goal.
[03:36:48.100 --> 03:36:51.100]  Here's a perfect example right here.
[03:36:51.100 --> 03:36:55.100]  Klaus Schwab praises CCP for its COVID control measures.
[03:36:55.100 --> 03:37:00.100]  Oh, well, of course, because Klaus Schwab and Bill Gates absolutely loves,
[03:37:00.100 --> 03:37:06.100]  absolutely loves the way that the CCP oppresses their citizens,
[03:37:06.100 --> 03:37:10.100]  loves the social credit scores, loves the lockdowns,
[03:37:10.100 --> 03:37:16.100]  loves seeing people screaming from their skyscraper apartment little shelter buildings,
[03:37:16.100 --> 03:37:26.100]  loves seeing Chinese people being oppressed by being welded into their apartments to die as they get incinerated and set on fire.
[03:37:26.100 --> 03:37:31.100]  Klaus Schwab loves it, loves it. He loves it.
[03:37:31.100 --> 03:37:39.100]  He loves to see you oppressed, loves to see you die, loves to see the CCP surveil their people and murder, murder, murder.
[03:37:39.100 --> 03:37:44.100]  He loves it. These people hate you.
[03:37:44.100 --> 03:37:47.100]  They hate you and they want to see you die.
[03:37:47.100 --> 03:37:50.100]  They don't want to see you oppressed. They don't want to see you with a lack of freedom.
[03:37:50.100 --> 03:37:53.100]  They want to see you die.
[03:37:53.200 --> 03:37:59.760]  Anyways, Klaus Schwab praises CCP for its COVID control measures.
[03:37:59.760 --> 03:38:01.560]  Oh, would you look at that.
[03:38:01.560 --> 03:38:06.720]  At the World Economic Forum's 14th annual meeting of the new champions, which took place
[03:38:06.720 --> 03:38:13.200]  in China, the founder of the World Economic Forum, Klaus Schwab, delivered a speech.
