[00:00.000 --> 00:02.000]  You
[3:20:24.180 --> 3:20:30.180]  And now, your host, Gerald Solente.
[3:20:30.180 --> 3:20:41.180]  Hey, great Pete, honey, Alex Jones show. And I was saying about this little clown boy, this little arrogant little boy, Don the Lemonhead.
[3:20:41.180 --> 3:21:03.180]  He goes on, the people who aided and abetted Trump are stupid because they believe his big lie. All right, and I said, going back to the election in 2020, Biden and Harris came out against Trump because he was promoting the vaccine.
[3:21:03.180 --> 3:21:23.180]  This is from the Trends Journal, September 29, 2020, just about a year ago, Lemonhead, but your brain can't go back that far because you got a brain as big as the rest of your little known nothings.
[3:21:23.180 --> 3:21:46.180]  Yep. The polls showed that only 13% of Americans would be willing to take the vaccine upon rollout. Joe Biden and his running mate, Senator Camilla Harris, have raised suspicions about the reliability of any vaccine rolled out before the election.
[3:21:46.180 --> 3:22:02.180]  Hey, this is the same vaccine that you're pushing that, you know, we're losing our patients. We're losing our patients. Oh, yeah, you mean the patients that are dying from the vaccine? Are those the patients talking about?
[3:22:02.180 --> 3:22:20.180]  No. President Trump and his campaign seen effective vaccine as a major boost to his reelection prospects. In May, President Trump announced Operation Warp Speed, which he compared to the US race for the atomic bomb.
[3:22:20.180 --> 3:22:39.180]  The Associated Press reported once there is a viable vaccine, Trump said he would employ quote every plane, truck and soldier to distribute the doses dope head lemon lemon brain.
[3:22:39.180 --> 3:22:54.180]  You sour little crappy boy, you little lying freak. You're on the Cartoon News Network. And boy, you fill it out perfectly, just like the rest of you clowns.
[3:22:54.180 --> 3:23:13.180]  News website stat reported that many demo craps have indicated a swift vaccine approval would be politically motivated by the White House. Harris said she would not trust the vaccine under Trump. Hey, hey, scum head, how come you're selling it now?
[3:23:13.180 --> 3:23:26.180]  It's the same vaccine, you little freak. Oh, and how about your freak on top of you? Oh, I don't mean it like that. Oh, yeah, I think you worked your way up by having freaks on top of you.
[3:23:26.180 --> 3:23:37.180]  I think that's the way the story goes. Didn't you screw yourself up to the top? Oh, yeah. Oh, the guy that was married that you were putting out for I forgot about him.
[3:23:37.180 --> 3:23:44.180]  But oh, yeah, he was a big deal over there in California.
[3:23:44.180 --> 3:23:46.180]  Anyway,
[3:23:46.180 --> 3:23:49.180]  Biden agreed with his running mate.
[3:23:49.180 --> 3:23:57.180]  I trust vaccines, he said. I trust the scientists, but I don't trust Donald Trump.
[3:23:57.180 --> 3:24:08.180]  Politico reported that Trump called out Biden for recklessly endangering lives. Trump said I'm calling on Biden to stop promoting his anti vaccine theories.
[3:24:08.180 --> 3:24:20.180]  Hey, fat mouth, little jerk off over there on CNN. How come you weren't calling out by then? I'll tell you why, because you're a nothing little boy.
[3:24:20.180 --> 3:24:31.180]  You're just a prostitute. That's right. A media whore who gets to pay to put out.
[3:24:31.180 --> 3:24:40.180]  The Axios, Ipsos poll show that there had been a rise in suspicions about taking the vaccine.
[3:24:40.180 --> 3:24:46.180]  Then I'm going to give you our trend forecast. Despite this, this is why you subscribe to the Trends Journal.
[3:24:46.180 --> 3:24:52.180]  Remember, this is September 2020, a year ago.
[3:24:52.180 --> 3:25:05.180]  As we have noted from nations, capitals across globe to Wall Street, the word is that until a COVID vaccine is made available to the public, there will be there will be no strong economic rebound.
[3:25:05.180 --> 3:25:30.180]  Therefore, the faster the vaccine hits the main street, we forecast resistance to get vaccinated will decrease as the major media and politicians promote getting vaccinated as the only way to win the COVID war with virtually no mention of building up one's immune system and getting healthy.
[3:25:30.180 --> 3:25:45.180]  Governments will impose educational and other restrictions on all those who refuse to get vaccinated. There you got it. We had forecast this would happen. And now it's going on.
[3:25:45.180 --> 3:25:50.180]  So that's your lemon story.
[3:25:50.180 --> 3:26:12.180]  CNN confirmed that lemon is fully vaccinated. And lemon compared, you ready for this, the little lemon head compared COVID-19 vaccine to other medical vaccines, so polio or measles, saying that the only reason people feel differently about COVID vaccines is
[3:26:12.180 --> 3:26:30.180]  because of the current political climate, you little jerk, you little arrogant scum, political climate. Hey, I forgot. How about all those people working in elder care facilities?
[3:26:30.180 --> 3:26:51.180]  All those people in Indiana that just quit rather than get vaccinated? Yeah, elder care, elder care workers and people working in the biggest Indiana health facility quitting because they didn't want to get vaccinated.
[3:26:51.180 --> 3:27:12.180]  Oh, you think that because they're Trump supporters? No, no, maybe it's because maybe it's because elder care people workers see the effects day and night of the people that have been vaccinated.
[3:27:12.180 --> 3:27:27.180]  They're not Trump supporters, idiot, little boy, little boy of nothing. And comparing it to the vaccine of polio or measles, mump head.
[3:27:27.180 --> 3:27:41.180]  It's not the same kind of vaccine. It's a gene therapy shot, the first ever injected into human beings. Got it? No, that's too much for you to understand.
[3:27:41.180 --> 3:27:49.180]  You don't have to listen to a minority of people who are being harmful for the greater good. Oh, no, you only have to listen to a majority of people.
[3:27:49.180 --> 3:28:02.180]  Oh, and who are being harmful to the greater good? What greater good? Hey, hey, idiot mind, hey, moron brain, hey, low life, little classless boy, little boy of nothing.
[3:28:02.180 --> 3:28:12.180]  If you're vaccinated, you're all messed up. You're safe. That's right. Who are we arming? Oh, only Trump supporters. You should be happy about that.
[3:28:12.180 --> 3:28:22.180]  They'll all die. Hey, what is the efficacy rate of the vaccine? Oh, according to the Israeli Health Ministry, only 39%.
[3:28:22.180 --> 3:28:28.180]  Why not get it? Hey, three shots. That's right. Three strikes are out.
[3:28:28.180 --> 3:28:36.180]  Cuomo agreed with Lemon, saying the majority cannot be held down by a tyranny of a minority.
[3:28:36.180 --> 3:28:50.180]  Oh, yeah, you must believe the majority. The majority rules. Hey, F you Cuomo, don't you call me a tyrant or a...
[3:28:50.180 --> 3:28:58.180]  Your little brother was a tyrant. Oh, your big brother, gone like you should be, little boy of nothing.
[3:28:58.180 --> 3:29:06.180]  You know, listeners call into the show when they thank me, and it makes me feel pathetic because I sit there and I beg you for support,
[3:29:06.180 --> 3:29:12.180]  constantly for prayer, for financial support, and for word of mouth, and we're all this together.
[3:29:12.180 --> 3:29:20.180]  And, you know, it gets old having to come to you and say, hey, I got great products, please bomb, or we won't be here on air. But it's true.
[3:29:20.180 --> 3:29:24.180]  We're the only media organization in the United States that promotes liberty at this level that is not beholden to big corporate sponsors.
[3:29:24.180 --> 3:29:30.180]  And they've harassed and almost shut down everybody else. They crippled all the other groups, and we're still here.
[3:29:30.180 --> 3:29:36.180]  And as this whole new world order comes out in the open, our credibility is going up. That's why we've got to be taken off here.
[3:29:36.180 --> 3:29:42.180]  America has got to be taken down. You can't have all these other nations enslaved, and America is still quasi-free.
[3:29:42.180 --> 3:29:47.180]  You can't have info wars has been proven right being on air with all the craziness that's about to unfold.
[3:29:47.180 --> 3:29:52.180]  Because if you think stuff's bad now, just get ready. So thank you all, and get an infowarstore.com.
[3:29:52.180 --> 3:29:58.180]  Get some great 2020 election shirts, supplements, and so much more. They're wonderful products, and they support the info. We're thanking you.
[3:29:58.180 --> 3:30:08.180]  General Lee. It's General Milley. I just want you to know that Trump tried to overthrow the U.S. government two days ago on January 6.
[3:30:08.180 --> 3:30:16.180]  And I just want you to know I've taken control of the nuclear weapons, and if Trump tries to launch an attack on you, we'll let you know first the attack's coming.
[3:30:16.180 --> 3:30:23.180]  That is from the transcript. Then he called up Pelosi, Schumer, and others to say, I'm loyal to you.
[3:30:23.180 --> 3:30:31.180]  I'm going to protect Trump from using nuclear weapons. When Trump was going for detente with China and North Korea at the time, and Trump's responded saying it's a total lie.
[3:30:31.180 --> 3:30:40.180]  Pelosi's come out and admitted it happened. Hell, she bragged back on January 8 that it took place then, and is saying that she honors Milley and that he's this courageous person.
[3:30:40.180 --> 3:30:48.180]  So are all these other Democrats. So this is the permanent deep state coup that's been in control for a long time now coming out of the shadows publicly.
[3:30:48.180 --> 3:30:54.180]  Remember, these people literally hate you and your family. Now they're injecting you with poison, soft kill injections.
[3:30:54.180 --> 3:31:19.180]  Wake up America or be destroyed.
[3:31:24.180 --> 3:31:33.180]  This stuff lives in your septic system. It's really like probiotics for your septic tank. Say goodbye to septic problems, gas buildup, and odor guaranteed.
[3:31:33.180 --> 3:31:47.180]  BioSepticPro is light years ahead of traditional septic treatments. They have a revolutionary patent delivery system that carries live microorganisms to treat the problem at its core, making their products up to 100 times more effective than its competitors.
[3:31:47.180 --> 3:31:58.180]  BioSepticPro is safe for plumbing, human, animal, and aquatic life. Secure your BioSepticPro today at TheBioPros.com for anaerobic septic tanks. TheBioPros.com.
