[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[3:38:08.020 --> 3:38:11.020]  Andy Wakefield, of course, does a brilliant job on measles.
[3:38:11.020 --> 3:38:15.020]  But can I just say one thing, really important to him, that's just listening to you there.
[3:38:15.020 --> 3:38:18.020]  One of the other bigger slides involved in this.
[3:38:18.020 --> 3:38:24.020]  And then I'm really talking to those new parents, if you're listening right now and sitting on the fence a bit about these vaccines.
[3:38:24.020 --> 3:38:26.020]  You, we've got to stop.
[3:38:26.020 --> 3:38:27.020]  This is where John and I went wrong.
[3:38:27.020 --> 3:38:33.020]  We've got to stop bowing down to the white coats, the doctors, as if they are gods.
[3:38:33.020 --> 3:38:40.020]  We're told, and it's not our fault because, in a way, because we go through school and we're told, you know, if you're really clever, one day you'll grow up and be a doctor.
[3:38:40.020 --> 3:38:43.020]  And so we were told from a young age that doctors are the best.
[3:38:43.020 --> 3:38:48.020]  Now we interviewed hundreds and hundreds and hundreds of doctors and medical professionals.
[3:38:48.020 --> 3:38:56.020]  And every single one of them told us, get this, breaking news, they have absolutely no training on vaccines whatsoever.
[3:38:56.020 --> 3:38:59.020]  Other than they're safe and effective and they're the savers of mankind.
[3:38:59.020 --> 3:39:07.020]  I've even seen cases where someone, for example, an elderly patient goes into a hospital with some condition.
[3:39:07.020 --> 3:39:11.020]  And the first thing they say is, have you been vaccinated with this year's flu vaccine?
[3:39:11.020 --> 3:39:17.020]  And even when that person is compromised and immunosuppressed, they'll be given vaccine shots in the hospital with a message like,
[3:39:17.020 --> 3:39:22.020]  if you don't agree to these vaccine shots, we can't even treat you for this other thing, pneumonia or whatever you're dealing with.
[3:39:22.020 --> 3:39:23.020]  That's insane.
[3:39:23.020 --> 3:39:26.020]  You don't vaccinate people when they're already immunosuppressed.
[3:39:26.020 --> 3:39:33.020]  We've had doctors, we've had nurses that are front-line of these hospitals telling us that when patients are in comas,
[3:39:33.020 --> 3:39:39.020]  they're instructed to go and give them the flu shot because they have to fill the paperwork out for insurance.
[3:39:39.020 --> 3:39:43.020]  Oh, boy, that's the best time for the vaccine industry to get them when you're unconscious.
[3:39:43.020 --> 3:39:48.020]  Right, but that's like a medical molestation of coma patients. That's sick.
[3:39:48.020 --> 3:39:53.020]  Yeah, we have hundreds and hundreds of interviews of medical professionals coming forward as the real whistleblowers
[3:39:53.020 --> 3:39:58.020]  talking about the absolutely disgusting things that are going on behind the scenes of these vaccines.
[3:39:58.020 --> 3:40:05.020]  I mean, what they also said is that they had no education. So seven hours of education on vaccines, as Polly said,
[3:40:05.020 --> 3:40:08.020]  safe and effective. Here is the schedule. Off you go.
[3:40:08.020 --> 3:40:09.020]  Doctors.
[3:40:09.020 --> 3:40:18.020]  Doctors. Pediatricians, nurses. No clue. So, as Polly said, we're trusting people who are there to supposedly have the knowledge,
[3:40:18.020 --> 3:40:22.020]  but it's like having an electrician into your house who doesn't even know how to change a plug.
[3:40:22.020 --> 3:40:27.020]  I've never met a doctor who had any idea about the ingredients that were actually in vaccines.
[3:40:27.020 --> 3:40:32.020]  They're clueless, and I ask them, like, did you know about squalene? Do you know about aluminum?
[3:40:32.020 --> 3:40:36.020]  Do you know about aborted human fetal tissue cells in vaccines?
[3:40:36.020 --> 3:40:40.020]  And they say, no, that can't be. There can't be aborted human babies in vaccines.
[3:40:40.020 --> 3:40:46.020]  Oh, yes, there are. In fact, the gene sequence has been done, and those babies have hundreds of cancer genes,
[3:40:46.020 --> 3:40:48.020]  and that's all on purpose.
[3:40:48.020 --> 3:40:52.020]  And gold kidney. So, vegans. I know there's, I meet so many vegans that vaccinate.
[3:40:52.020 --> 3:40:56.020]  Well, think about, you're vaccinating animal parts into you.
[3:40:56.020 --> 3:40:57.020]  Right, right.
[3:40:57.020 --> 3:40:58.020]  Think about that if nothing else.
[3:40:58.020 --> 3:41:02.020]  Well, what about those who are interested in kosher lifestyles, or halal even?
[3:41:02.020 --> 3:41:13.020]  You know, how can a follower of Islam inject themselves, their children, with vaccines made from the aborted human fetal parts of other...
[3:41:13.020 --> 3:41:18.020]  I mean, it gets so insane. It violates every religion in the world, it seems.
[3:41:18.020 --> 3:41:22.020]  But it's all based on fear. It's based on fear that you will die of measles,
[3:41:22.020 --> 3:41:26.020]  and now, apparently, chickenpox, and you'll die of diphtheria, and you'll die of polio.
[3:41:26.020 --> 3:41:33.020]  And I interviewed, the only two people I interviewed with polio on the roads of America both got polio from the vaccine itself.
[3:41:33.020 --> 3:41:34.020]  From the vaccine itself, yeah.
[3:41:34.020 --> 3:41:39.020]  So, it's a matter of thinking. For some reason, our brains are not thinking when it comes to vaccines.
[3:41:39.020 --> 3:41:41.020]  All right, let me just mention this.
[3:41:41.020 --> 3:41:48.020]  The reason that this message is here today is because of your support of Infowars and InfowarsStore.com.
[3:41:48.020 --> 3:41:54.020]  There's a special 70% off, up to 70% off, I should say, dozens of products, 40% to 70% off.
[3:41:54.020 --> 3:41:55.020]  It's the everything must go sale.
[3:41:55.020 --> 3:41:58.020]  The reason I mentioned this is I couldn't be here. They couldn't be here.
[3:41:58.020 --> 3:42:01.020]  We couldn't be bringing you this message without your support.
[3:42:01.020 --> 3:42:04.020]  So, check out the amazing discounts and specials.
[3:42:04.020 --> 3:42:10.020]  At times, you can find products that are on a special deal that is a screaming deal.
[3:42:10.020 --> 3:42:16.020]  I mean, it really is at cost in some cases, and this is the best time to get those products and help support this network.
[3:42:16.020 --> 3:42:20.020]  That's why this message is coming to you here at Infowars because of your support.
[3:42:20.020 --> 3:42:21.020]  Thank you for that support.
[3:42:21.020 --> 3:42:24.020]  We're going to break here in just a few seconds.
[3:42:24.020 --> 3:42:31.020]  But, Jonathan, I want to ask you about what parents can do, you know, besides seeing this film.
[3:42:31.020 --> 3:42:32.020]  Sure.
[3:42:32.020 --> 3:42:40.020]  Think about what can we do to push back against this system that is literally murdering or sacrificing or maiming our children for the profits of the vaccine industry.
[3:42:40.020 --> 3:42:41.020]  How do we push back?
[3:42:41.020 --> 3:42:45.020]  I know what you're doing with the Vax2 film, but for those watching and listening out there,
[3:42:45.020 --> 3:42:48.020]  what can they do in addition to seeing the film?
[3:42:48.020 --> 3:42:50.020]  What can they do to push back against the system?
[3:42:50.020 --> 3:42:54.020]  It is a system of chemical violence against children.
[3:42:54.020 --> 3:42:57.020]  It's not just brainwashing, it's chemical violence.
[3:42:57.020 --> 3:43:26.020]  They're coming for your children and vaccines are the vector.
[3:43:27.020 --> 3:43:28.020]  Get both.
[3:43:28.020 --> 3:43:30.020]  They're both great for you, whichever one you like.
[3:43:30.020 --> 3:43:33.020]  Use that and give the other to family or friends.
[3:43:33.020 --> 3:43:36.020]  Bottom line, iodine is essential.
[3:43:36.020 --> 3:43:37.020]  That's why I harp on it.
[3:43:37.020 --> 3:43:41.020]  The globalist want you to be deficient in it for a lot of reasons.
[3:43:41.020 --> 3:43:43.020]  Lower IQ, makes you sluggish.
[3:43:43.020 --> 3:43:44.020]  You don't live as long.
[3:43:44.020 --> 3:43:45.020]  It's simple.
[3:43:45.020 --> 3:43:50.020]  Get your high quality iodine at InfowarsStore.com and help fund the Infowars.
[3:43:50.020 --> 3:43:52.020]  InfowarsStore.com.
[3:43:52.020 --> 3:43:55.020]  We've got a huge sale running right now, but it's about to end.
[3:43:55.020 --> 3:43:56.020]  It's the iodine challenge.
[3:43:56.020 --> 3:44:01.020]  Both types of iodine with selenium for 60% off together.
[3:44:01.020 --> 3:44:06.020]  Please listen to this information because it can save your life and it can save the life of others.
[3:44:06.020 --> 3:44:09.020]  There couldn't be more critical information for your physical body.
[3:44:09.020 --> 3:44:14.020]  God's more important when it comes to your soul, but this is most important when it comes to your body.
[3:44:14.020 --> 3:44:21.020]  If people didn't know that you put motor oil in a car's oil container to lube the engine,
[3:44:21.020 --> 3:44:24.020]  they might be able to be conned and think you put salt water in it,
[3:44:24.020 --> 3:44:27.020]  but it would seize up the engine pretty much instantly.
[3:44:27.020 --> 3:44:30.020]  Well, if they put fluoride in the human body, it causes cancer,
[3:44:30.020 --> 3:44:32.020]  dumps us down and destroys fertility.
[3:44:32.020 --> 3:44:35.020]  If you put the good halogen in the body, high quality iodine,
[3:44:35.020 --> 3:44:40.020]  it's like putting good high quality motor oil in the car that's supposed to run on it.
[3:44:40.020 --> 3:44:41.020]  It's that simple.
[3:44:41.020 --> 3:44:44.020]  Find out about the iodine conspiracy at InfowarsStore.com
[3:44:44.020 --> 3:44:47.020]  and find out what the globalists hope that you do not research this information.
[3:44:47.020 --> 3:44:51.020]  Ladies and gentlemen, whatever you do, research iodine deficiency.
[3:44:51.020 --> 3:44:53.020]  It's the key to everything.
[3:44:53.020 --> 3:44:58.020]  And then go and take advantage of the 60% off combo with our two different types of high quality iodine
[3:44:58.020 --> 3:45:02.020]  at InfowarsStore.com today.
[3:45:02.020 --> 3:45:06.020]  Infowars presents Alex Jones.
[3:45:06.020 --> 3:45:11.020]  In August of 2019, JAMA, or the Journal of the American Medical Association,
[3:45:11.020 --> 3:45:13.020]  the most prestigious came out and said,
[3:45:13.020 --> 3:45:17.020]  oh my gosh, just a little bit of fluoride in the water causes lowered IQs,
[3:45:17.020 --> 3:45:21.020]  massive infertility, and a lot of babies dying in the womb, and it causes cancer.
[3:45:21.020 --> 3:45:24.020]  That was just one of thousands of studies admitting this.
[3:45:24.020 --> 3:45:29.020]  You know, it's illegal to have even one part per billion in the water in places like California
[3:45:29.020 --> 3:45:31.020]  unless it's part of adding fluoride.
[3:45:31.020 --> 3:45:36.020]  And then they have a waiver and can add thousands of deadly chemicals to your water
[3:45:36.020 --> 3:45:40.020]  because the liberals love you and they want to sexualize your children.
[3:45:40.020 --> 3:45:44.020]  So whatever you do, drink lots of fluoride and don't get the thing that counters
[3:45:44.020 --> 3:45:46.020]  an iodine at InfowarsStore.com.
[3:45:46.020 --> 3:45:49.020]  Drink fluoride and die.
[3:45:49.020 --> 3:45:52.020]  Drink fluoride, dirty Americans, and roll over.
[3:45:52.020 --> 3:45:56.020]  Do not visit InfowarsStore.com and get high quality iodine to counter it.
[3:45:56.020 --> 3:45:58.020]  No, roll over and die, dirty Americans.
[3:45:58.020 --> 3:46:20.020]  Infowars.com forward slash show.
[3:46:28.020 --> 3:46:30.020]  Nobody could figure out what it is.
[3:46:30.020 --> 3:46:33.020]  And then every day when I kept hearing you and Dr. Group and those commercials,
[3:46:33.020 --> 3:46:34.020]  I said, you know what?
[3:46:34.020 --> 3:46:36.020]  I'm going to get me some of that freaking living defense.
[3:46:36.020 --> 3:46:39.020]  Now, I wasn't supposed to have any nutritionals because they don't want you to have that stuff.
[3:46:39.020 --> 3:46:41.020]  But I ordered it and it shipped to me.
[3:46:41.020 --> 3:46:42.020]  I got it.
[3:46:42.020 --> 3:46:43.020]  I hid it from the nurses.
[3:46:43.020 --> 3:46:44.020]  I started taking it.
[3:46:44.020 --> 3:46:46.020]  Man, that stuff changed my life.
[3:46:46.020 --> 3:46:47.020]  It saved my life.
[3:46:47.020 --> 3:46:50.020]  If there's any veteran out there, I don't give you travel though.
[3:46:50.020 --> 3:46:54.020]  Anybody who's traveled overseas, you absolutely owe it to yourself
[3:46:54.020 --> 3:46:57.020]  to get two bottles of that living defense.
[3:46:57.020 --> 3:46:58.020]  It's true, folks.
[3:46:58.020 --> 3:47:01.020]  We don't sell anything unless it's the highest quality.
[3:47:01.020 --> 3:47:05.020]  And living defense is over the top good.
[3:47:05.020 --> 3:47:14.020]  You're listening to the Alex Jones show.
[3:47:14.020 --> 3:47:32.020]  Hey, Steve, how you doing?
