[00:00.000 --> 00:27.480]  The
[2:28:24.860 --> 2:28:26.860]  This is not an urban myth.
[2:28:26.860 --> 2:28:29.860]  It taps into the dark energy, right?
[2:28:29.860 --> 2:28:32.860]  Yeah, well, it's actually called the zero-point energy field.
[2:28:32.860 --> 2:28:34.860]  Dark matter, though.
[2:28:34.860 --> 2:28:36.860]  Energy field that all of matter and space and time
[2:28:36.860 --> 2:28:38.860]  is fluxing in and out of.
[2:28:38.860 --> 2:28:40.860]  So that is a quantified amount.
[2:28:40.860 --> 2:28:42.860]  That's what my dad told me was a kid.
[2:28:42.860 --> 2:28:44.860]  He said, I know people in the government
[2:28:44.860 --> 2:28:47.860]  can put power plants right in the ground and pull power.
[2:28:47.860 --> 2:28:49.860]  Correct. It doesn't have to be in the sun.
[2:28:49.860 --> 2:28:51.860]  You don't need solar panels, wind any of it.
[2:28:51.860 --> 2:28:54.860]  Now, let's talk about free market.
[2:28:54.860 --> 2:28:56.860]  How do you have a free market
[2:28:56.860 --> 2:28:59.860]  if the most important discoveries in the last 100 years
[2:28:59.860 --> 2:29:02.860]  are being denied to the public?
[2:29:02.860 --> 2:29:05.860]  This is absolute totalitarian nonsense.
[2:29:05.860 --> 2:29:07.860]  But that's what we've run up against.
[2:29:07.860 --> 2:29:11.860]  So when the CIA director was going to hand this off to my team,
[2:29:11.860 --> 2:29:14.860]  that week they found him floating down the Potomac River,
[2:29:14.860 --> 2:29:17.860]  made it look like a canoeing accident.
[2:29:17.860 --> 2:29:19.860]  By the way, I'm not doubting you, Stephen.
[2:29:19.860 --> 2:29:20.860]  This makes perfect sense.
[2:29:20.860 --> 2:29:22.860]  What's the weird logic, though?
[2:29:22.860 --> 2:29:24.860]  You're left alive. He's killed.
[2:29:24.860 --> 2:29:26.860]  Because you were never actually part of the club.
[2:29:26.860 --> 2:29:28.860]  It's like once you sign on, then they can kill you.
[2:29:28.860 --> 2:29:30.860]  But if you never join them,
[2:29:30.860 --> 2:29:32.860]  then you have this metaphysical protection?
[2:29:32.860 --> 2:29:35.860]  Yeah, I've had a couple of near-death experiences with this
[2:29:35.860 --> 2:29:38.860]  and I have other people on my team who have as well.
[2:29:38.860 --> 2:29:40.860]  All I'm saying is that...
[2:29:40.860 --> 2:29:42.860]  That's what I'm saying. It's what protected you.
[2:29:42.860 --> 2:29:43.860]  What protected you?
[2:29:43.860 --> 2:29:45.860]  College of God, why I'm still alive.
[2:29:45.860 --> 2:29:49.860]  I will say that there are people in classified projects
[2:29:49.860 --> 2:29:53.860]  who want us to try to get this job done
[2:29:53.860 --> 2:29:56.860]  who have had our backs since 1998.
[2:29:56.860 --> 2:29:58.860]  That's key.
[2:29:58.860 --> 2:30:01.860]  So there's not just bad guys in this whole thing.
[2:30:01.860 --> 2:30:04.860]  There are some really, really heroic white hats.
[2:30:04.860 --> 2:30:07.860]  And frankly, the upper echelons
[2:30:07.860 --> 2:30:09.860]  of a lot of the military folks I've worked with
[2:30:09.860 --> 2:30:14.860]  and briefed, they are victims of this cabal of sociopaths.
[2:30:14.860 --> 2:30:15.860]  And can you imagine...
[2:30:15.860 --> 2:30:17.860]  Exactly. There's a shoehorned cabal
[2:30:17.860 --> 2:30:20.860]  in between the top and the bottom.
[2:30:20.860 --> 2:30:24.860]  Well, and they actually are sort of seated everywhere.
[2:30:24.860 --> 2:30:27.860]  But in a very compartmented way.
[2:30:27.860 --> 2:30:30.860]  So, you know, you will have one CIA director
[2:30:30.860 --> 2:30:33.860]  who may be read into these projects or briefed on them.
[2:30:33.860 --> 2:30:34.860]  Another one won't be.
[2:30:34.860 --> 2:30:36.860]  And people say, well, what's the difference?
[2:30:36.860 --> 2:30:38.860]  The difference is whether you're willing to go along
[2:30:38.860 --> 2:30:43.860]  with an absolute criminal and outrageous conspiracy or not.
[2:30:43.860 --> 2:30:46.860]  So if you're a good guy, they're not going to tell you.
[2:30:46.860 --> 2:30:48.860]  It's like I told Lord Hill Norton,
[2:30:48.860 --> 2:30:50.860]  a five-star admiral, sea lord,
[2:30:50.860 --> 2:30:53.860]  who is head of the Ministry of Defense in Great Britain.
[2:30:53.860 --> 2:30:55.860]  And I was at his home and he said,
[2:30:55.860 --> 2:30:58.860]  why would they never have told me, doctor, about this?
[2:30:58.860 --> 2:31:00.860]  I said, because if they told you,
[2:31:00.860 --> 2:31:02.860]  you wouldn't have gone along with the agenda
[2:31:02.860 --> 2:31:04.860]  and then you would have been a problem for them.
[2:31:04.860 --> 2:31:06.860]  Because they did a psychological work up on you
[2:31:06.860 --> 2:31:10.860]  and knew that you are a stand-up, patriotic, honest,
[2:31:10.860 --> 2:31:13.860]  God-fearing, good man.
[2:31:13.860 --> 2:31:16.860]  So if you're not someone who can be corrupted
[2:31:16.860 --> 2:31:20.860]  and he wasn't, they're not going to tell you bumpkiss.
[2:31:20.860 --> 2:31:21.860]  Exactly.
[2:31:21.860 --> 2:31:23.860]  They'll even park you in a position of power
[2:31:23.860 --> 2:31:26.860]  so you think you're doing good so you don't challenge them.
[2:31:26.860 --> 2:31:29.860]  Well, and that's the other part of the Truman Show,
[2:31:29.860 --> 2:31:31.860]  as I call it, the movie that Jim Carrey was in,
[2:31:31.860 --> 2:31:32.860]  that we all live in.
[2:31:32.860 --> 2:31:34.860]  And that is, you know, people think,
[2:31:34.860 --> 2:31:36.860]  oh, you've become the president of the United States.
[2:31:36.860 --> 2:31:38.860]  You have an all-access pass.
[2:31:38.860 --> 2:31:39.860]  Not quite.
[2:31:39.860 --> 2:31:42.860]  I mean, let's remember that it's not left or right here.
[2:31:42.860 --> 2:31:47.860]  Jimmy Carter ran on a campaign to get this information disclosed
[2:31:47.860 --> 2:31:49.860]  because he had seen one of these objects
[2:31:49.860 --> 2:31:51.860]  when he was governor of Georgia.
[2:31:51.860 --> 2:31:54.860]  I have his actual report form about that,
[2:31:54.860 --> 2:31:57.860]  signed Jimmy Carter, governor of Georgia.
[2:31:57.860 --> 2:32:01.860]  And when he got to the White House, got elected,
[2:32:01.860 --> 2:32:05.860]  the outgoing director of the CIA, George Bush Sr.,
[2:32:05.860 --> 2:32:08.860]  told him, we're not going to tell you anything.
[2:32:08.860 --> 2:32:10.860]  You don't have a need to know.
[2:32:10.860 --> 2:32:13.860]  Let's see if you can get it from the Congressional Research Service.
[2:32:13.860 --> 2:32:17.860]  And that actually happened to an incoming president of the United States.
[2:32:17.860 --> 2:32:19.860]  The same thing happened to Bill Clinton.
[2:32:19.860 --> 2:32:25.860]  George W. Bush, baby Bush, was actually betrayed, unfortunately,
[2:32:25.860 --> 2:32:27.860]  by Cheney about this.
[2:32:27.860 --> 2:32:30.860]  And Cheney was on the committee dealing with this issue.
[2:32:30.860 --> 2:32:33.860]  But George W. Bush was never read into it properly.
[2:32:33.860 --> 2:32:36.860]  Who knows, then? Who's the priesthood?
[2:32:36.860 --> 2:32:39.860]  I mean, how do they get access to it?
[2:32:39.860 --> 2:32:42.860]  The priesthood, you actually come up through the system often.
[2:32:42.860 --> 2:32:44.860]  Some of it is lineage and family.
[2:32:44.860 --> 2:32:46.860]  A lot of it is they test you out.
[2:32:46.860 --> 2:32:48.860]  They will give you a little bit of information
[2:32:48.860 --> 2:32:51.860]  and see if you will stay inside your compartment
[2:32:51.860 --> 2:32:53.860]  and not violate the secrecy.
[2:32:53.860 --> 2:32:57.860]  If you step a nanometer out, you're done. You're finished.
[2:32:57.860 --> 2:33:01.860]  And so it's a process, it's an iterative process of recruitment.
[2:33:01.860 --> 2:33:05.860]  Now, just to clarify, I have never worked for a covert program.
[2:33:05.860 --> 2:33:09.860]  I'm a private citizen that has run a public interest group
[2:33:09.860 --> 2:33:11.860]  to penetrate those programs.
[2:33:11.860 --> 2:33:15.860]  So we actually are the biggest whistleblower group in the world
[2:33:15.860 --> 2:33:17.860]  on unacknowledged special access projects.
[2:33:17.860 --> 2:33:20.860]  But I have actually never worked for the government
[2:33:20.860 --> 2:33:22.860]  or for any of these covert programs.
[2:33:22.860 --> 2:33:25.860]  And again, there's not just these governmental projects.
[2:33:25.860 --> 2:33:28.860]  There's other private projects as well.
[2:33:28.860 --> 2:33:32.860]  The big action is actually in the private money.
[2:33:32.860 --> 2:33:34.860]  Yeah, let's talk about that.
[2:33:34.860 --> 2:33:37.860]  Let's talk about who runs the show with Dr. Stephen Greer straight ahead.
[2:33:37.860 --> 2:33:56.860]  Let's talk about who runs the show with Dr. Stephen Greer straight ahead.
[2:34:08.860 --> 2:34:10.860]  You must decide which side you're on.
[2:34:10.860 --> 2:34:13.860]  Living in denial, having mass Stockholm syndrome.
[2:34:13.860 --> 2:34:19.860]  Learned out that this will only deliver you into misery, destruction, and finally death.
[2:34:19.860 --> 2:34:24.860]  And this is a spiritual death we're talking about, not just a physical death.
[2:34:24.860 --> 2:34:26.860]  The delusions must end now.
[2:34:26.860 --> 2:34:29.860]  Info wars was correct about it all.
[2:34:29.860 --> 2:34:32.860]  And we have come so far by exposing the enemy.
[2:34:32.860 --> 2:34:36.860]  Most people that are aware of the new order decide to join it out of fear.
[2:34:36.860 --> 2:34:38.860]  They are truly fools.
[2:34:38.860 --> 2:34:42.860]  We must fight this or lose our souls.
[2:34:42.860 --> 2:34:48.860]  As I record this announcement, there's only one week left in the biggest sale yet of 2020.
[2:34:48.860 --> 2:34:55.860]  We will not have this sale that's coming on right now in May until our Christmas sale comes up.
[2:34:55.860 --> 2:35:02.860]  All of our best selling supplements are 30 to 60% off at infowarstore.com.
[2:35:02.860 --> 2:35:04.860]  Let me just hone in on one of the products.
[2:35:04.860 --> 2:35:06.860]  DNA Force Plus.
[2:35:06.860 --> 2:35:13.860]  It's got high quality PQQ, CoQ10, and a bunch of other natural ingredients that are known to supercharge the effects of that.
[2:35:13.860 --> 2:35:20.860]  Learn what PQQ and CoQ10 can do for you no matter how old you are, no matter what color you are.
[2:35:20.860 --> 2:35:24.860]  No matter where you live in the world, it works the same on everybody.
[2:35:24.860 --> 2:35:26.860]  It's known to be able to regrow nerves.
[2:35:26.860 --> 2:35:30.860]  It's designed so that your telomere lasts longer.
[2:35:30.860 --> 2:35:35.860]  It doesn't make them grow, makes them shrink, slow, which is basically the same thing.
[2:35:35.860 --> 2:36:01.860]  DNA Force Plus is 50% off for a limited time at infowarstore.com.
[2:36:06.860 --> 2:36:21.860]  It's the infowarstore hotline.
[2:36:21.860 --> 2:36:24.860]  infowarstore.com is simply the best.
[2:36:24.860 --> 2:36:39.860]  infowarstore.com beats out all the rest.
[2:36:39.860 --> 2:37:05.860]  infowarstore.com
[2:37:05.860 --> 2:37:21.860]  infowarstore.com
[2:37:21.860 --> 2:37:49.860]  infowarstore.com
[2:37:51.860 --> 2:38:01.860]  infowarstore.com
[2:38:21.860 --> 2:38:47.860]  infowarstore.com
[2:38:47.860 --> 2:39:15.860]  infowarstore.com
[2:39:15.860 --> 2:39:43.860]  infowarstore.com
[2:39:43.860 --> 2:40:05.860]  infowarstore.com
[2:40:05.860 --> 2:40:33.860]  infowarstore.com
[2:40:33.860 --> 2:41:01.860]  infowarstore.com
[2:41:01.860 --> 2:41:29.860]  infowarstore.com
[2:41:29.860 --> 2:41:57.860]  infowarstore.com
[2:41:57.860 --> 2:42:25.860]  infowarstore.com
[2:42:25.860 --> 2:42:53.860]  infowarstore.com
[2:42:53.860 --> 2:43:21.860]  infowarstore.com
[2:43:21.860 --> 2:43:49.860]  infowarstore.com
[2:43:49.860 --> 2:44:11.860]  infowarstore.com
[2:44:11.860 --> 2:44:39.860]  infowarstore.com
[2:44:39.860 --> 2:45:07.860]  infowarstore.com
[2:45:07.860 --> 2:45:35.860]  infowarstore.com
[2:45:35.860 --> 2:46:03.860]  infowarstore.com
[2:46:03.860 --> 2:46:31.860]  infowarstore.com
[2:46:31.860 --> 2:46:59.860]  infowarstore.com
[2:46:59.860 --> 2:47:27.860]  infowarstore.com
[2:47:27.860 --> 2:47:55.860]  infowarstore.com
[2:47:55.860 --> 2:48:23.860]  infowarstore.com
[2:48:23.860 --> 2:48:51.860]  infowarstore.com
[2:48:51.860 --> 2:49:19.860]  infowarstore.com
[2:49:19.860 --> 2:49:31.860]  infowarstore.com
[2:49:49.860 --> 2:50:17.860]  infowarstore.com
[2:50:17.860 --> 2:50:39.860]  infowarstore.com
[2:50:39.860 --> 2:51:07.860]  infowarstore.com
[2:51:07.860 --> 2:51:35.860]  infowarstore.com
[2:51:35.860 --> 2:52:03.860]  infowarstore.com
[2:52:03.860 --> 2:52:31.860]  infowarstore.com
[2:52:31.860 --> 2:52:59.860]  infowarstore.com
[2:52:59.860 --> 2:53:27.860]  infowarstore.com
[2:53:27.860 --> 2:53:55.860]  infowarstore.com
[2:53:55.860 --> 2:54:23.860]  infowarstore.com
[2:54:23.860 --> 2:54:51.860]  infowarstore.com
[2:54:51.860 --> 2:55:19.860]  infowarstore.com
[2:55:19.860 --> 2:55:47.860]  infowarstore.com
[2:55:47.860 --> 2:56:15.860]  infowarstore.com
[2:56:15.860 --> 2:56:43.860]  infowarstore.com
[2:56:43.860 --> 2:57:11.860]  infowarstore.com
[2:57:11.860 --> 2:57:39.860]  infowarstore.com
[2:57:39.860 --> 2:58:07.860]  infowarstore.com
[2:58:07.860 --> 2:58:35.860]  infowarstore.com
[2:58:35.860 --> 2:59:03.860]  infowarstore.com
[2:59:03.860 --> 2:59:31.860]  infowarstore.com
[2:59:31.860 --> 2:59:59.860]  infowarstore.com
[2:59:59.860 --> 3:00:27.860]  infowarstore.com
[3:00:27.860 --> 3:00:55.860]  infowarstore.com
[3:00:55.860 --> 3:01:23.860]  infowarstore.com
[3:01:23.860 --> 3:01:51.860]  infowarstore.com
[3:01:51.860 --> 3:02:19.860]  infowarstore.com
[3:02:19.860 --> 3:02:47.860]  infowarstore.com
[3:02:47.860 --> 3:03:15.860]  infowarstore.com
[3:03:15.860 --> 3:03:43.860]  infowarstore.com
[3:03:43.860 --> 3:04:11.860]  infowarstore.com
[3:04:11.860 --> 3:04:39.860]  infowarstore.com
[3:04:39.860 --> 3:05:07.860]  infowarstore.com
