[00:00:03.039 --> 00:00:05.381]  I don't think so.
[03:07:10.735 --> 03:07:14.356]  So please pray for us and please buy the products at mfulworthstore.com.
[03:07:14.356 --> 03:07:16.937]  They're great products, plus they fund the operation.
[03:07:16.937 --> 03:07:20.118]  So you know, unlike other products you can buy, they're still great.
[03:07:20.118 --> 03:07:20.958]  Do they fund freedom?
[03:07:20.958 --> 03:07:22.079]  No, a lot of them don't.
[03:07:22.079 --> 03:07:28.541]  These are great products that fund freedom and fund justice when the whole world's waking up and looking for truth.
[03:07:28.541 --> 03:07:30.261]  That's why the globalists are censoring.
[03:07:30.261 --> 03:07:33.082]  They can't bring in all this tyranny and leave people like us on the air.
[03:07:33.662 --> 03:07:36.804]  So while you're at it, don't just financially support us and spread the word.
[03:07:36.804 --> 03:07:44.348]  Download everything we've done you can find and save it, because who knows how long we're going to be on the air and the enemy is trying to destroy everything we ever said.
[03:07:44.348 --> 03:07:48.290]  Listeners ask me all the time, why do you have multiple multivitamins?
[03:07:48.290 --> 03:07:50.911]  Why do you have multiple high-quality iodines?
[03:07:50.911 --> 03:07:51.671]  Why do you do that?
[03:07:51.671 --> 03:07:54.613]  Because different strokes for different folks.
[03:07:54.613 --> 03:07:56.634]  If we're talking to researchers and scientists and they say, hey,
[03:07:57.403 --> 03:08:05.557]  A lot of people love Deep Earth Pure Crystal Iodine, but you should put one out with Deep Earth Crystal Iodine and the two other types because some people can't absorb pure iodine.
[03:08:06.201 --> 03:08:06.461]  Boom!
[03:08:06.461 --> 03:08:06.842]  We did it.
[03:08:06.842 --> 03:08:07.362]  It's popular.
[03:08:07.362 --> 03:08:08.122]  It's X3.
[03:08:08.122 --> 03:08:08.783]  Is it better than X2?
[03:08:08.783 --> 03:08:10.024]  You decide.
[03:08:10.024 --> 03:08:11.485]  It's different strokes for different folks.
[03:08:11.485 --> 03:08:17.249]  Well, now we have a compliment to Knockout, our very popular powdered pill sleep aid.
[03:08:17.249 --> 03:08:18.690]  And that is down and out.
[03:08:18.690 --> 03:08:19.951]  It's super strong.
[03:08:19.951 --> 03:08:21.832]  Way stronger than Knockout.
[03:08:21.832 --> 03:08:23.393]  But they don't compete with each other.
[03:08:23.393 --> 03:08:25.274]  Different strokes for different folks.
[03:08:25.274 --> 03:08:26.075]  Different formulas.
[03:08:26.075 --> 03:08:26.475]  And it's 40% off.
[03:08:27.776 --> 03:08:29.037]  You're listening to the Alex Jones Show!
[03:09:04.386 --> 03:09:08.907]  If you are receiving this transmission, you are the resistance.
[03:09:08.907 --> 03:09:12.307]  You're listening to the Alex Jones Show.
[03:09:12.307 --> 03:09:15.628]  And now, your host, John Rappaport.
[03:09:15.628 --> 03:09:22.189]  Okay, folks, here we are with stacked storage ready to go.
[03:09:22.189 --> 03:09:31.711]  And I want to start off with Joe Biden today because he is sitting in the Oval Office.
[03:09:31.711 --> 03:09:33.151]  And there's a new report out.
[03:09:33.900 --> 03:09:52.467]  Stating that according to the Biden immigration plan, in the next 10 years or so, there will be enough new immigrants coming into the country to fill up the present population of California.
[03:09:52.467 --> 03:09:55.468]  That's a lot of people.
[03:09:55.468 --> 03:10:00.610]  Equal to the present population of California into the US.
[03:10:00.610 --> 03:10:02.431]  Okay.
[03:10:03.886 --> 03:10:11.627]  So let's just stick to the official version of what COVID-19 is.
[03:10:11.627 --> 03:10:19.449]  You all know that I've been talking about this the last year, rejecting every piece of the official story about COVID-19.
[03:10:19.449 --> 03:10:29.891]  But for the purposes of this conversation, let's assume that the official story is completely correct about the virus and the contagion, the transmission and so forth.
[03:10:29.891 --> 03:10:32.011]  So letting in
[03:10:34.053 --> 03:10:46.459]  Enough immigrants to fill up the state of California in the next year is going to loose a new plague on the country of COVID-19.
[03:10:46.459 --> 03:10:47.660]  No way around it.
[03:10:47.660 --> 03:10:52.502]  I mean, it's not like, well, maybe, no, no, no, no, no, no, no.
[03:10:52.502 --> 03:11:01.347]  There is absolutely no way that you would be able to station enough medical personnel at the borders
[03:11:02.182 --> 03:11:12.625]  In order to test all these people, trace them, contact them, track them, vaccinate them, et cetera, et cetera, et cetera.
[03:11:12.625 --> 03:11:17.487]  I mean, it wouldn't even be close.
[03:11:17.487 --> 03:11:26.870]  So here's Biden on the one hand saying, oh, we have to fight the pandemic and I'm doing everything possible and everybody has to wear six masks.
[03:11:27.538 --> 03:11:31.001]  And say with this dark winter, blah, blah, blah, blah.
[03:11:31.001 --> 03:11:42.872]  And on the other hand, he's saying, open up the whole country, going to spread the plague as far and wide as possible.
[03:11:42.872 --> 03:11:44.734]  Impeach him!
[03:11:44.734 --> 03:11:52.081]  I mean, if any Republicans in the Congress who believe in the official COVID story have any balls at all,
[03:11:53.001 --> 03:12:01.145]  They would immediately initiate impeachment proceedings and publicize it from here to the moon and the press as to why.
[03:12:01.145 --> 03:12:12.190]  Because this predatory idiot sitting in the Oval, while claiming to fight the plague, is loosing a new level of the plague.
[03:12:12.190 --> 03:12:15.472]  Could it be any clearer than that?
[03:12:15.472 --> 03:12:16.373]  No.
[03:12:16.373 --> 03:12:18.734]  It couldn't be.
[03:12:18.734 --> 03:12:19.254]  Now, of course,
[03:12:19.813 --> 03:12:21.653]  Nobody on the left is going to admit this.
[03:12:21.653 --> 03:12:34.496]  Oh, well, we have to open the borders because, you know, we have to virtual signal everybody that it's one world and there's no borders and we erase everything and, you know, get rid of all the borders and all the protests and blah, blah, blah, blah, blah, blah.
[03:12:34.496 --> 03:12:35.616]  Erase borders.
[03:12:35.616 --> 03:12:38.197]  One nation, one world, one planet.
[03:12:38.197 --> 03:12:43.258]  You're all working for the globalists and you don't even know it.
[03:12:43.258 --> 03:12:44.798]  But.
[03:12:44.798 --> 03:12:48.119]  At the same time, your boy in the White House
[03:12:49.013 --> 03:13:06.745]  Since you believe in this story about COVID, you would have to believe that he is loosing an entirely new level of plague upon the country and devastating it beyond all recognition.
[03:13:06.745 --> 03:13:09.166]  Impeach him!
[03:13:09.166 --> 03:13:09.586]  Let's go!
[03:13:09.586 --> 03:13:17.912]  It's not hard to understand.
[03:13:18.994 --> 03:13:21.556]  You know, I mean, come on!
[03:13:21.556 --> 03:13:26.160]  Not hard to understand at all!
[03:13:26.160 --> 03:13:29.123]  Except for idiots.
[03:13:29.123 --> 03:13:31.745]  Now, story number two.
[03:13:31.745 --> 03:13:38.050]  There's a new incitement rule in the land, in case you haven't noticed.
[03:13:38.050 --> 03:13:45.216]  Anything can now be called an incitement to violence, revolution, insurrection, whatever.
[03:13:47.461 --> 03:14:13.995]  And it's kind of interesting for anybody that has any public presence at all to think back on statements and remarks that he's made over the past months and years and so forth, and how any of these remarks, or many of them, could be taken now by the Stasi and, you know, Gestapo of the police state
[03:14:14.801 --> 03:14:24.968]  To be incitement to insurrection, revolution, murder, death, whatever, you know, because that's the operation.
[03:14:24.968 --> 03:14:28.630]  That's what they're doing.
[03:14:28.630 --> 03:14:30.992]  If you were in Washington, D.C.
[03:14:30.992 --> 03:14:44.561]  at the big Trump rally when the Capitol break-in occurred and you happen to have an account at Bank of America and a photo of you from some drone and whatever is matched up,
[03:14:45.120 --> 03:14:50.303]  To that account number, which apparently be of a release to the authorities.
[03:14:50.303 --> 03:14:54.925]  Oh, that that isn't even a statement.
[03:14:54.925 --> 03:14:59.888]  You know, your presence becomes in sight.
[03:14:59.888 --> 03:15:01.089]  You were there.
[03:15:01.089 --> 03:15:04.751]  Therefore, you must have had something to do with the capital break.
[03:15:04.751 --> 03:15:12.015]  And I mean, of course, or if you were planning to go or if you told somebody to go or if you said, wow, this
[03:15:12.839 --> 03:15:14.259]  Rally is going to be a great day.
[03:15:14.259 --> 03:15:16.960]  That's incite.
[03:15:16.960 --> 03:15:21.562]  Or if you said, uh, meet you there.
[03:15:21.562 --> 03:15:23.842]  Oh, oh, oh.
[03:15:23.842 --> 03:15:25.803]  If you said, stay strong, strong.
[03:15:25.803 --> 03:15:27.063]  What does that mean?
[03:15:27.063 --> 03:15:28.064]  That means fight.
[03:15:28.064 --> 03:15:29.424]  That means break the law.
[03:15:29.424 --> 03:15:30.864]  That means revolution.
[03:15:30.864 --> 03:15:32.405]  That means kill people.
[03:15:32.405 --> 03:15:36.786]  That means overthrow the government, et cetera, et cetera, et cetera.
[03:15:36.786 --> 03:15:39.607]  That's the new incitement rule.
[03:15:40.982 --> 03:16:00.434]  Which, if you look at legal cases, in case anybody is interested vaguely in such a arcane thing as legal precedent, you find that incitement fails over and over again because the people making the charge are insane.
[03:16:00.434 --> 03:16:01.935]  It's as simple as that.
[03:16:01.935 --> 03:16:07.158]  They're trying to tie things together that don't go together, you know.
[03:16:07.915 --> 03:16:33.799]  The guy ate a pear, he threw the core away, it hit somebody on the ankle, they stumbled and knocked into somebody else, and he fell into a phone booth, and then the phone booth shook a little bit, and a guy driving his car down the street, who saw the phone booth shaking a little bit, thought it was an earthquake, and so he pulled his car into a plate glass window because he was terrified.
[03:16:34.511 --> 03:16:46.134]  And he happened to break the leg of somebody, and that person can now sue the guy who ate the pear that caused the ankle-a-ba-ba-da-ba-ba-da-ba.
[03:16:46.134 --> 03:17:02.357]  That's the incitement argument, and it fails over and over again, except that the press wants to incite the incitement rule, as many times as possible, to blame as many people as possible.
[03:17:04.457 --> 03:17:19.829]  Who might not be accepting the globalist agenda to be labeled as criminals and domestic terrorists, because after all, anybody who incites must be a terrorist, right?
[03:17:19.829 --> 03:17:22.350]  So we need a new bill.
[03:17:22.350 --> 03:17:29.135]  And in fact, if you look at the bill that has now been pending, I think since 2019 in the Congress,
[03:17:31.775 --> 03:17:33.757]  I think it's Adam Schiff's bill.
[03:17:33.757 --> 03:17:40.904]  If you actually read it, you'll see that all kinds of people could be indicted as terrorists, and I'll explain after the break.
[03:17:42.598 --> 03:17:46.219]  Humanity has been domesticated, by and large.
[03:17:46.219 --> 03:17:50.781]  The population has been trained to submit, do what you're told, and it's all gonna pass.
[03:17:50.781 --> 03:17:59.984]  But if you study authoritarians, if you study the globalists, you understand that they reach a point where all the training is just beta, and you go into the point of being culled, being totally enslaved.
[03:17:59.984 --> 03:18:02.505]  And because the globalists see us as weak and see us as stupid,
[03:18:02.885 --> 03:18:31.168]  They are now making that move and they are collapsing the third world with their economic weapons to then flood us with a third world that the UN will use as a weapon to then have us under such a crises under such a load capitulate to the UN whatever agreements they want us to sign hoping that they will stop the flood of tens of millions of refugees not fleeing COVID or climate change as the UN and Klaus Schwab are saying and Bill Gates is saying but fleeing the year-long lockdowns
[03:18:31.668 --> 03:18:38.393]  That the UN and Bill Gates ordered them to institute or they wouldn't get more IMF and World Bank money.
[03:18:38.393 --> 03:18:44.017]  And that's why we have to really get educated about the globalists.
[03:18:44.017 --> 03:18:48.841]  We're shooting this on the evening of Monday, March 1st, 2021.
[03:18:48.841 --> 03:18:53.925]  And in just six days, this Saturday, the biggest sale ever on storable food is going to end.
[03:18:53.925 --> 03:19:00.930]  Because of the ice storms and the problems around the country, our big supplier, highest quality storable food at the lowest price, MyPatriot, is giving us the best deal
[03:19:01.510 --> 03:19:04.031]  Free shipping on all of their storable food.
[03:19:04.031 --> 03:19:08.413]  That's a big cost of storable food is the shipping because it weighs a lot.
