[00:00.000 --> 00:15.000]  From the front lines of the Information War, it's Alex Jones.
[3:48:57.000 --> 3:49:12.000]  So it's like a constant gaslighting bait and switch. But here we have, as I pointed out, in every one of these global elite texts, almost every one of them, 99% of them down to the last one, maybe one I can think of that doesn't do this because it's about CIA operations.
[3:49:12.000 --> 3:49:21.000]  But after about 60 of these, they all say crisis, crisis, crisis, we're in a crisis, man is the crisis, right?
[3:49:21.000 --> 3:49:29.000]  What does the UN Biodiversity Assessment say? We're in a crisis, man is going to destroy the planet, we're all going to die.
[3:49:29.000 --> 3:49:43.000]  And Kessler says there's only one way out of this problem. Can you guess what his, you said, yeah, well it's depopulation, yeah it's depopulation, but what do you think is the means by which he thinks we can get to the depop?
[3:49:43.000 --> 3:49:55.000]  Believe it or not, it's MKUltra. So well, I thought that was about mind control. What does that have to do with, no, MKUltra is not just about mind control, it's about mastering the entire human being.
[3:49:55.000 --> 3:50:13.000]  Body, mind, biology, everything about man is intended to be mastered, not to save man, but to control man, emasculate him, and ultimately kill him.
[3:50:13.000 --> 3:50:25.000]  Now that's for most of the world, right? And this is the really important, if you just want to skip everything in this book and get to the meat of it, you could go to the last part where it's called the age of climax.
[3:50:25.000 --> 3:50:39.000]  And this is where he's saying it's the end of civilization into the world unless we enact these extreme measures of utilizing the studies and research for MKUltra.
[3:50:39.000 --> 3:50:45.000]  And I can prove that to you because he cites in a couple places towards the end of the book, Dr. Holger Haydn.
[3:50:45.000 --> 3:50:59.000]  And if you look at Dr. Holger Haydn, he wrote papers back in the 60s about flipping and reversing mRNA in men and women to make men more feminine and women more masculine in the 60s.
[3:50:59.000 --> 3:51:07.000]  He wrote about doing that. Now he didn't just write that as some crazy paper, you can go find his paper, his published paper, Dr. Holger Haydn.
[3:51:07.000 --> 3:51:15.000]  And that he presented these things at a famous conference, I think in 1969, I put it in my book.
[3:51:15.000 --> 3:51:17.000]  If you want to get my book, by the way, you can go to JasonAlces.com.
[3:51:17.000 --> 3:51:23.000]  There's signed copies of part one and part two. I think this is in part one.
[3:51:23.000 --> 3:51:30.000]  But he says we can use these things to mutate man.
[3:51:30.000 --> 3:51:39.000]  That's the key takeaway here. And he says we'll do it through all kinds of environmental dietary injection means.
[3:51:39.000 --> 3:51:43.000]  So we'll toxify the environment. We'll drug the water supply.
[3:51:43.000 --> 3:51:49.000]  That's the key thing that was most important takeaway from this book as we're going to see here in a minute.
[3:51:49.000 --> 3:51:55.000]  But he says we're going to have to use the research and information that we learned through MKUltra in all these years and decades.
[3:51:55.000 --> 3:52:03.000]  Apply that to the mass society. By the way, it's page 330, 331 where he gets into the human sacrifice.
[3:52:03.000 --> 3:52:09.000]  Where he says, oh, this was a great leap forward in civilization and evolution by cannibalism and human sacrifice.
[3:52:09.000 --> 3:52:14.000]  And then he goes on to say that mind control GMO stuff is going to be the key.
[3:52:14.000 --> 3:52:19.000]  We'll mutate man. It's all about mutating man. That's the whole last section of the book.
[3:52:19.000 --> 3:52:27.000]  And Dr. Holger Haydn, his source for all this had presented his papers at a 1969 mind control conference.
[3:52:27.000 --> 3:52:29.000]  That's the name of the conference.
[3:52:29.000 --> 3:52:35.000]  Mind control conference in San Francisco sponsored by Radio Liberty and the CIA.
[3:52:35.000 --> 3:52:45.000]  Yes, you heard me right. Radio Liberty and the CIA sponsoring the mind control conference in San Francisco with this dude's cohorts.
[3:52:45.000 --> 3:52:54.000]  I don't know if Kessler himself was at this, but it doesn't matter because he's basically just repeating what came out of that conference.
[3:52:54.000 --> 3:53:02.000]  Kessler does go on to say that he had attended meetings at medical centers and he says that it's probably it.
[3:53:02.000 --> 3:53:08.000]  It's probably a recurring series, right? Because I'm pretty sure if I remember correctly, it's 1969 was one of the conferences.
[3:53:08.000 --> 3:53:18.000]  But he says on page 333 in 1961 at the University of California, San Francisco Medical Center, there was an organized symposium control of the mind.
[3:53:18.000 --> 3:53:27.000]  Professor Holger Haydn of Gooseburg University presented his paper, Biochemical Aspects of Brain Activity.
[3:53:27.000 --> 3:53:38.000]  And then he goes on to say in that that we must figure out how to stop natural birds.
[3:53:38.000 --> 3:53:48.000]  So the papers being presented at these conferences, which by the way shows that the Dr. Day tapes are all also legitimate because it's the exact same type of thing that Dr.
[3:53:48.000 --> 3:53:54.000]  Day attended, right, headed up by Rockefeller Planned Parenthood, and they were all discussing the same materials.
[3:53:54.000 --> 3:54:12.000]  And then Holger Haydn, Dr. Haydn goes on to say that we will need to use binary weapons in the food, water, and toxic environment and medical system that all combine to damage and destroy people to reduce population.
[3:54:12.000 --> 3:54:21.000]  Again, that is pages 332, 3 and 4 of Goose the Machine.
[3:54:21.000 --> 3:54:27.000]  And he goes on again to cite Dean Saunders of the San Francisco Medical School, control of the mind.
[3:54:27.000 --> 3:54:31.000]  That's the section that discusses the binary agents.
[3:54:31.000 --> 3:54:34.000]  So yes, binary weapons are real.
[3:54:34.000 --> 3:54:36.000]  What is a binary weapon?
[3:54:36.000 --> 3:54:48.000]  It's when you have a covert weapon where one agent is in one part of the society, might be in the food, might be in the water, and that's combined with something in another element, the injections.
[3:54:48.000 --> 3:54:53.000]  And it's covert so nobody knows exactly how it came about.
[3:54:53.000 --> 3:54:55.000]  Well, Sunday, they mysteriously died.
[3:54:55.000 --> 3:54:56.000]  I don't know how it is.
[3:54:56.000 --> 3:55:04.000]  Now, I don't know exactly what's going on in all the last few years of the Coofit and all that, but I guarantee it is something like this.
[3:55:04.000 --> 3:55:06.000]  And how do I know that?
[3:55:06.000 --> 3:55:17.000]  Because he goes on to say in the last few pages of the book, pages 336, 789 in my edition, Big Pharma will have to play a key role in this.
[3:55:17.000 --> 3:55:19.000]  Okay, remember Big Pharma existed at this time.
[3:55:19.000 --> 3:55:24.000]  He says that one thing that we could do, he calls it the first phase.
[3:55:24.000 --> 3:55:27.000]  So there's phases to this plan, even back then.
[3:55:27.000 --> 3:55:31.000]  First phase, drug the water supply.
[3:55:31.000 --> 3:55:33.000]  Drug the water supply.
[3:55:33.000 --> 3:55:34.000]  How we do that?
[3:55:34.000 --> 3:55:48.000]  We will put various chemical cocktails, pills, lithium, all sorts of different potential agents added secretly to the top water.
[3:55:48.000 --> 3:55:51.000]  Secretly to the top water.
[3:55:51.000 --> 3:55:55.000]  A plea to the Phantom Reader, page 337.
[3:55:55.000 --> 3:55:56.000]  I'm not making it up.
[3:55:56.000 --> 3:55:59.000]  I know people never believe this, even though it's in all of these texts.
[3:55:59.000 --> 3:56:00.000]  They refuse to believe it.
[3:56:00.000 --> 3:56:01.000]  There it is.
[3:56:01.000 --> 3:56:03.000]  You can screenshot it, go read it for yourself.
