[00:00:53.399 --> 00:00:55.080]  Okay.
[03:21:49.441 --> 03:21:57.126]  I woke up startled a little bit and out of nowhere and I was kind of confused to a loud noise.
[03:21:59.375 --> 03:21:59.836]  I woke this girl up.
[03:21:59.836 --> 03:22:00.196]  I cut her bra.
[03:22:00.196 --> 03:22:01.137]  I stabbed her here.
[03:22:13.221 --> 03:22:18.745]  And then she jumped back and I cut her like this right here.
[03:22:18.745 --> 03:22:24.309]  He had a hand on her mouth and a knife on her neck and she's looking at me.
[03:22:24.309 --> 03:22:27.712]  I just cut her throat and she fell to the ground.
[03:22:27.712 --> 03:22:29.893]  She fell down right here.
[03:22:29.893 --> 03:22:33.076]  Thirteen-year-old Katie Harris laid dying on the floor.
[03:22:33.636 --> 03:22:40.124]  He was about to shut off the light and he looked one last time and he noticed that I was there and he didn't hesitate at all.
[03:22:40.124 --> 03:22:43.488]  I mean just shut the door came right back towards me with the knife.
[03:22:43.488 --> 03:22:46.452]  I walked over here and I went like this.
[03:22:46.452 --> 03:22:53.060]  The only thing that he said is move your hands because I had him up here and he reached over the top bunk and cut my cut my neck.
[03:22:55.211 --> 03:23:00.313]  Cells sliced Crystal's neck, severing her windpipe and gracing her carotid artery.
[03:23:00.313 --> 03:23:01.594]  I am very sure... Let's stop there.
[03:23:01.594 --> 03:23:02.534]  I'm going to have Mike take over.
[03:23:02.534 --> 03:23:03.635]  I appreciate him doing the fourth hour.
[03:23:03.635 --> 03:23:06.796]  He understands I wanted to segue into this, though.
[03:23:06.796 --> 03:23:09.537]  Again, you can all day go research about criminology.
[03:23:09.537 --> 03:23:11.178]  The really smart ones get in control.
[03:23:11.738 --> 03:23:15.119]  Bayer knowingly gave millions HIV and hepatitis.
[03:23:15.119 --> 03:23:17.760]  Monsanto knowingly does all this.
[03:23:17.760 --> 03:23:20.841]  And if you understand these people, you understand it all.
[03:23:20.841 --> 03:23:22.961]  The anti-human exterminist program.
[03:23:22.961 --> 03:23:23.982]  Mike Adams takes over.
[03:23:23.982 --> 03:23:25.542]  This story is so huge.
[03:23:25.542 --> 03:23:27.243]  It's all breaking.
[03:23:27.243 --> 03:23:29.063]  This is an incredible time to be alive.
[03:23:29.063 --> 03:23:30.904]  And make no mistake, it's because Trump is in office.
[03:23:30.904 --> 03:23:31.344]  Mike Adams.
[03:23:32.577 --> 03:23:44.442]  Okay, Bayer is freaking out because of the multi-billion dollar jury damage decisions that are now threatening to bankrupt, financially annihilate Bayer because of its acquisition of Monsanto.
[03:23:44.442 --> 03:23:50.064]  It took on all of this, well, this coming debt, all the damage.
[03:23:50.644 --> 03:23:57.011]  That Glyphosate Roundup has done to people over the last four decades or so is now coming to bear.
[03:23:57.011 --> 03:24:12.426]  And Bayer is being forced to pay out what could be a trillion dollars because there are 13,400 lawsuits pending now against Bayer over Monsanto's crimes against humanity.
[03:24:13.767 --> 03:24:18.733]  Bayer is receiving, by my estimate, 20 to 30 new lawsuits a day.
[03:24:18.733 --> 03:24:20.555]  I mean, imagine that, Alex.
[03:24:20.555 --> 03:24:28.765]  You've been sued many times by many people, but imagine getting 20 to 30 new lawsuits a day, every business day.
[03:24:28.765 --> 03:24:32.610]  That's what Bayer is subjected to because of their acquisition of Monsanto.
[03:24:33.226 --> 03:24:37.789]  Well, Bayer began an internal investigation of Monsanto.
[03:24:37.789 --> 03:24:41.450]  I think Bayer was tricked in a way.
[03:24:41.450 --> 03:24:56.999]  I think Monsanto committed fraud during its acquisition and probably hid many elements from Bayer by committing an internal money laundering and financial fraud to hide what I'm calling the Black Ops division of Monsanto, which Bayer has now become aware of.
[03:24:57.702 --> 03:25:03.244]  So Bayer has issued a public apology on May 12th, just a few days ago.
[03:25:03.244 --> 03:25:07.205]  This is in the link, in the story that's now on Infowars.com.
[03:25:07.205 --> 03:25:16.388]  Bayer's statement saying that they will work with law enforcement and the investigations into the criminality.
[03:25:16.388 --> 03:25:20.269]  Saying that they shut down this black ops division of Monsanto.
[03:25:20.269 --> 03:25:24.751]  Saying that they fired the former Monsanto operators and that they regret
[03:25:25.419 --> 03:25:32.767]  That this Black Ops division was running hit lists of journalists and lawmakers and regulators.
[03:25:32.767 --> 03:25:36.471]  And my name has been on that so-called hit list for many, many years.
[03:25:36.471 --> 03:25:37.932]  Yours too, Alex.
[03:25:37.932 --> 03:25:41.756]  The Food Babe, Jeffrey Smith, Joseph Mercola, many others.
[03:25:41.756 --> 03:25:46.061]  Everybody who has criticized Monsanto and has had influence has been on that list.
[03:25:47.362 --> 03:25:51.283]  Now, Bayer is trying to make amends because they are desperate.
[03:25:51.283 --> 03:26:05.167]  They know that the juries that are making these decisions which will bankrupt Bayer, the juries read websites like Natural News and they read InfoWars.com and they read Mercola.com or ResponsibleTechnology.org.
[03:26:05.167 --> 03:26:14.310]  And as you said, this is total vindication because I remember 20 years ago being threatened by Monsanto about Roundup and all of it's coming out, all of it's coming out about Bayer
[03:26:15.453 --> 03:26:18.878]  And Bayer, as you said, it's right here in the article, but it's getting no coverage.
[03:26:18.878 --> 03:26:20.440]  They're like, hey, there's a secret group.
[03:26:20.440 --> 03:26:21.562]  We didn't know this was happening.
[03:26:21.562 --> 03:26:26.889]  But, well, of course, Monsanto is literally the eugenics black ops command base.
[03:26:26.889 --> 03:26:28.551]  And who's involved?
[03:26:28.551 --> 03:26:29.693]  Bill Gates, all of it.
[03:26:29.693 --> 03:26:31.095]  It's all beginning to come down.
[03:26:31.095 --> 03:26:31.755]  This is incredible.
[03:26:32.918 --> 03:26:50.801]  I am now starting to go public with this show, and there's a lot more coming out over the next few days, and I am saying publicly, I'm going to kind of stick my neck out here, I am saying I will meet with Bayer's independent law firm that's going to run this internal investigation, as long as my lawyers are present.
[03:26:51.321 --> 03:27:05.511]  I will meet with them and I will detail all of the crimes, the intimidation, the coercion, the threats, the defamation, the death squads that I believe are run by Monsanto or were run by Monsanto before this was shut down.
[03:27:05.511 --> 03:27:08.833]  I will detail all that to Bayer if they want to know.
[03:27:08.833 --> 03:27:15.398]  But they need to publicly apologize by name to all of us who have been victimized, who have been targeted
[03:27:15.979 --> 03:27:21.104]  By these Monsanto black ops over all of these years, Bayer needs to come clean.
[03:27:21.104 --> 03:27:32.715]  Otherwise, I think that the juries of the United States, and remember there are 13,000 plus pending cases, I think the juries are going to continue to see Bayer as just as evil as Monsanto.
[03:27:33.487 --> 03:27:37.750]  Bayer needs to apologize, and you know, Bayer's got a whole history of evil, as you've talked about.
[03:27:37.750 --> 03:27:41.692]  I was about to say, the only group more evil than Bayer is Monsanto.
[03:27:41.692 --> 03:27:48.816]  How would Bayer get induced to buy a company like this, in the middle of it being admitted that it causes cancer with its main product?
[03:27:48.816 --> 03:27:50.477]  Something weird's going on here.
[03:27:50.477 --> 03:27:56.621]  Well, they thought that they could influence the juries, maybe buy off the judges, threaten the journalists.
[03:27:56.621 --> 03:27:57.221]  Well, guess what?
[03:27:57.972 --> 03:28:00.613]  The media has now turned against Monsanto.
[03:28:00.613 --> 03:28:03.435]  This has just happened with this third court decision.
[03:28:03.435 --> 03:28:08.757]  Mainstream media now, the same media that used to apologize for Monsanto and say Glyphosate was perfectly safe.
[03:28:08.757 --> 03:28:09.197]  Oh, remember?
[03:28:09.197 --> 03:28:10.558]  We were the conspiracy theorists.
[03:28:10.558 --> 03:28:12.339]  We used to get taken off YouTube and stuff.
[03:28:12.339 --> 03:28:15.060]  Oh, Glyphosate's good for you.
[03:28:15.060 --> 03:28:15.680]  Yeah, exactly.
[03:28:15.680 --> 03:28:19.362]  Well, now the media is saying that Glyphosate is linked to cancer.
[03:28:19.362 --> 03:28:21.063]  There's going to be a snowball effect here, Alex.
[03:28:21.932 --> 03:28:22.333]  Stay there.
[03:28:22.333 --> 03:28:24.896]  And for those who don't know, any cancer doctor will tell you.
[03:28:24.896 --> 03:28:25.376]  It's a fact.
[03:28:42.293 --> 03:28:45.399]  Roundup grows cancers.
[03:28:45.399 --> 03:28:47.683]  Mike Adams takes over with this huge news.
[03:28:47.683 --> 03:28:48.764]  Folks, this is so huge.
[03:28:48.764 --> 03:28:52.250]  Everybody listening and watching, you've got to tell friends and family, tune in to Mike Adams right now.
[03:28:53.314 --> 03:28:55.516]  Okay, so a watch is good, and some jewelry.
[03:28:55.516 --> 03:28:56.817]  Better grab some flowers, too.
[03:28:56.817 --> 03:28:57.698]  Hey, whatcha doin'?
[03:28:57.698 --> 03:28:58.899]  Ah, Mother's Day, remember?
[03:28:58.899 --> 03:28:59.199]  Oh, yeah.
[03:28:59.199 --> 03:29:03.563]  So I'm making lists, gotta plan a trip to the store, then need to save all the receipts in case she wants to return.
[03:29:03.563 --> 03:29:05.284]  Uh, you know there's an easier way, right?
[03:29:05.284 --> 03:29:06.485]  I'm guessing you do?
[03:29:06.485 --> 03:29:11.009]  Yes, I'm gonna show you the easy, quick way to shop for Mom, and save 30% at sunshine-pillows.com.
[03:29:11.009 --> 03:29:11.049]  Ah!
[03:29:13.271 --> 03:29:13.751]  Pillows!
[03:29:13.751 --> 03:29:14.472]  Great idea!
[03:29:14.472 --> 03:29:15.893]  No, not just pillows.
[03:29:15.893 --> 03:29:20.755]  Sunshine-pillows.com has the best selection of custom heated neck wraps and heated neck pillows.
[03:29:20.755 --> 03:29:22.396]  She always says she has stress.
[03:29:22.396 --> 03:29:23.937]  And aches and pains, right?
[03:29:23.937 --> 03:29:26.139]  Look, they have hot and cold therapy products.
[03:29:26.139 --> 03:29:30.901]  Ooh, it says we can buy any select combo up to $150 and get 30% off.
[03:29:30.901 --> 03:29:34.043]  Yep, just use this promo code MOM30.
[03:29:34.043 --> 03:29:36.825]  You know, for a little brother, you're pretty smart.
[03:29:37.085 --> 03:29:42.933]  Get something for every mom on your list and save 30% when you spend up to $150 on any select combo.
[03:29:42.933 --> 03:29:45.937]  Now through Mother's Day only at Sunshine-Pillows.com.
[03:29:45.937 --> 03:29:47.900]  Use promo code MOM30.
[03:29:47.900 --> 03:29:49.622]  Sunshine-Pillows.com.
[03:29:49.622 --> 03:29:51.986]  Your complete line of therapeutic pillows and pads.
[03:29:54.249 --> 03:29:58.372]  We all know that the outside toxins in the water is a serious health issue.
[03:29:58.372 --> 03:30:05.438]  InfoWars is proud to sell incredible filters, but it's almost impossible to keep up with every faucet, shower, and sink in your home.
[03:30:05.438 --> 03:30:10.262]  That's why we're bringing you something to provide clean water for your whole house with one system.
[03:30:10.262 --> 03:30:18.148]  The ProPure Whole House Water Filtration System is an advanced, four-stage, compact filtration system that will provide
[03:30:19.769 --> 03:30:33.160]  It's compact in size, easy to install and maintain, and keeps fluoride and other dangerous toxins out of your water supply and away from you and your family.
[03:30:33.160 --> 03:30:40.286]  With its broad spectrum contaminant reduction, you'll only need this one filter for clean and refreshing water all over your home.
[03:30:40.646 --> 03:30:53.438]  Head to InfoWarStore.com and whether it's your first water filtration purchase or you're looking to replace your current rundown systems, it's time to go big and go home with the Pro-Pure Whole House Filtration System today.
[03:30:53.438 --> 03:30:59.764]  InfoWar, the most banned network in the world.
[03:31:00.191 --> 03:31:02.653]  Tom in Texas, police officer on the border.
[03:31:02.653 --> 03:31:04.634]  Talks about MS-13 and more.
[03:31:04.634 --> 03:31:05.575]  Thanks for calling, Tom.
[03:31:05.575 --> 03:31:06.035]  Yes, sir.
[03:31:06.035 --> 03:31:07.336]  Thank you for taking my call.
[03:31:07.336 --> 03:31:09.417]  Just want to thank you for your products.
[03:31:09.417 --> 03:31:13.160]  I have the InfoWard decals on the outside of my cell phone case.
[03:31:13.160 --> 03:31:15.361]  My truck, sport, the shirts, all the equipment.
[03:31:15.361 --> 03:31:17.303]  I find it's the best way to get your word out.
[03:31:17.303 --> 03:31:18.283]  God bless you, brother.
[03:31:18.283 --> 03:31:25.128]  And I have three or four InfoWard bumper stickers in my glove box right now I hand out if I get to talking to somebody just to help spread that word.
[03:31:25.268 --> 03:31:26.369]  You're our only hope, brother.
[03:31:26.369 --> 03:31:28.689]  I'm telling you, you're more important than I am.
[03:31:28.689 --> 03:31:31.431]  It's people like you on the ground, as you know, that's boots on the ground.
[03:31:53.920 --> 03:31:55.781]  They've not shut down our speech!
[03:31:55.781 --> 03:32:01.285]  We're at InfoWars.com and NewsWars.com, and we're defeating the leftist pirates!
[03:32:01.285 --> 03:32:08.790]  I got mobbed on the streets by fans, but almost all of them said, we used to love you on air, it was so good to see you on the iTunes or on YouTube.
[03:32:08.790 --> 03:32:10.111]  Are you coming back?
[03:32:10.111 --> 03:32:11.252]  We're at InfoWars.com.
[03:32:11.852 --> 03:32:13.014]  We're at Newshorse.com.
[03:32:13.014 --> 03:32:15.477]  Paul Watts has launched his own Summit.news.
[03:32:15.477 --> 03:32:17.480]  We have our own videos, we have our own articles.
[03:32:17.480 --> 03:32:22.247]  They're trying to destroy us, but thanks to you and others having us on, InfoWars are still chugging along.
