[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[3:33:57.560 --> 3:34:03.560]  That terrifies the life out of them because they've never had that authenticity and never
[3:34:03.560 --> 3:34:04.560]  will.
[3:34:04.560 --> 3:34:08.960]  We're beholden only to our audience, which is why even though we're not perfect, we're
[3:34:08.960 --> 3:34:11.680]  at least trying to tell the truth.
[3:34:11.680 --> 3:34:12.880]  That terrifies them.
[3:34:12.880 --> 3:34:15.360]  What does that tell you about the mainstream media?
[3:34:15.360 --> 3:34:20.920]  These supporters, we can only survive with your continued support, getting the products.
[3:34:20.920 --> 3:34:25.880]  The summer mega special is still available at infowarsstore.com.
[3:34:25.880 --> 3:34:28.400]  Free shipping on all those products as well.
[3:34:28.400 --> 3:34:30.880]  Please go to infowarsstore.com.
[3:34:30.880 --> 3:34:37.680]  Support this network as it's under increasing attack today, infowarsstore.com.
[3:34:37.680 --> 3:34:38.800]  Now let's go to our guest.
[3:34:38.800 --> 3:34:42.280]  He is at Peter, Sweden 7 on Twitter.
[3:34:42.280 --> 3:34:45.120]  You've probably seen some of his YouTube videos.
[3:34:45.120 --> 3:34:50.520]  He's been documenting the impact of the migrant crisis on Sweden as well as a number of other
[3:34:50.520 --> 3:34:51.520]  issues.
[3:34:51.520 --> 3:34:54.960]  Before I go to our guest, I just want to read this out of Breitbart.
[3:34:54.960 --> 3:34:58.360]  This was out in June, so this is probably about a month old now.
[3:34:58.360 --> 3:35:02.680]  Sex attacks at Swedish festivals have risen 1000%.
[3:35:02.680 --> 3:35:06.000]  A new report has revealed that sex attacks at Swedish festivals have increased as much
[3:35:06.000 --> 3:35:09.000]  as 1000% in 2016.
[3:35:09.000 --> 3:35:13.640]  That's last year's figures, a trend which does not appear to be changing.
[3:35:13.640 --> 3:35:19.240]  Since that report came out, we had a number of other sexual assaults at Swedish music
[3:35:19.240 --> 3:35:24.320]  festivals, including the Bravala 2018 festival.
[3:35:24.320 --> 3:35:29.360]  It was funny that they reacted by canceling the festival, but then a Swedish comedian
[3:35:29.360 --> 3:35:34.880]  and a radio host came out and said, oh, why don't we solve this rash of sexual assaults
[3:35:34.880 --> 3:35:37.840]  by just banning all men?
[3:35:37.840 --> 3:35:39.520]  Because that's the solution, isn't it?
[3:35:39.520 --> 3:35:45.000]  Kind of like when they propose banning vehicles after the Stockholm truck terrorist attack.
[3:35:45.000 --> 3:35:51.800]  I mean, Peter, is the problem here all men, or is it certain kinds of men with certain
[3:35:51.800 --> 3:35:53.320]  beliefs about women?
[3:35:53.320 --> 3:35:55.160]  Which do you think is the real problem here?
[3:35:55.160 --> 3:35:57.800]  Well, thanks very much for having me on, Paul.
[3:35:57.800 --> 3:36:05.440]  Yes, I don't think it is blond, blue-eyed Swedish people that are behind us, people
[3:36:05.440 --> 3:36:06.440]  like me.
[3:36:06.440 --> 3:36:11.160]  We're not certain it's not those kind of people we're talking about here.
[3:36:11.160 --> 3:36:20.720]  It was actually a police report from the 2015 VR Stockholm festival, which loads of rapes.
[3:36:20.720 --> 3:36:28.400]  I don't have the exact figure in my head, but it was somewhere in the 30, 40, 50 sexual
[3:36:28.400 --> 3:36:31.200]  assaults they had at that festival.
[3:36:31.200 --> 3:36:36.360]  And according to police report, every single attacker there were migrants.
[3:36:36.360 --> 3:36:41.600]  Of course, this didn't make it into the press or the newspapers, but this was a leaked police
[3:36:41.600 --> 3:36:45.360]  report that came out.
[3:36:45.360 --> 3:36:53.440]  And if you look at the people that are behind most of these rapes and attacks in Sweden,
[3:36:53.440 --> 3:36:58.360]  it's almost every single instance where you are able to find the name and identity of
[3:36:58.360 --> 3:36:59.360]  the attacker.
[3:36:59.360 --> 3:37:09.680]  It's almost all of these migrants, particularly we have Mohammed, you have Hassan, Bashir,
[3:37:09.680 --> 3:37:13.720]  this kind of very Middle Eastern sounding names.
[3:37:13.720 --> 3:37:17.920]  Which is exactly what Peter Springer said, the cop who blew the whistle on crimes that
[3:37:17.920 --> 3:37:22.400]  he was dealing with, the ex-police chief, it was always Middle Eastern names.
[3:37:22.400 --> 3:37:26.480]  Some of these rapes and sexual assaults in these music festivals, which have been going
[3:37:26.480 --> 3:37:32.840]  on for years now, not just this summer, absolutely horrific, we're not just talking about groping.
[3:37:32.840 --> 3:37:37.880]  In one instance, I remember, they literally raked a woman in the middle of a field in
[3:37:37.880 --> 3:37:38.880]  front of a stage.
[3:37:38.880 --> 3:37:44.200]  I mean, it led to big acts pulling out these concerts altogether, I think Monford and Sons
[3:37:44.200 --> 3:37:45.200]  was one of them.
[3:37:45.200 --> 3:37:49.320]  Now they're saying, oh, we're just going to cancel the concert or we can ban all men.
[3:37:49.320 --> 3:37:54.320]  But again, the other angle to this, and you alluded to this, is the ethnicity of these
[3:37:54.320 --> 3:38:00.160]  individuals is coming out again and again, the solution to that is not to ask why a certain
[3:38:00.160 --> 3:38:04.600]  individual with certain ethnicities, certain backgrounds carrying out these assaults.
[3:38:04.600 --> 3:38:08.040]  The solution, and we've seen this in Germany as well, they're now saying they're just going
[3:38:08.040 --> 3:38:11.840]  to cover up ethnicity in crime reports all together.
[3:38:11.840 --> 3:38:16.560]  And in fact, here's a headline out of Spicer, which I want to read to you, Sweden to ban
[3:38:16.560 --> 3:38:21.720]  alternative media by changing the constitution, the Swedish government wants to prohibit websites
[3:38:21.720 --> 3:38:25.360]  that reveal the ethnicity of convicted criminals.
[3:38:25.360 --> 3:38:31.720]  So it appears that instead of, you know, addressing the issues raised by critics of mass immigration,
[3:38:31.720 --> 3:38:37.480]  Peter, the government is simply attempting to ban criticism of mass immigration altogether,
[3:38:37.480 --> 3:38:38.480]  right?
[3:38:38.480 --> 3:38:41.480]  Yes, you're 100% correct.
[3:38:41.480 --> 3:38:47.240]  The Swedish government, which is a socialist government, and I would say they're boarding
[3:38:47.240 --> 3:38:56.040]  on communism, they're that authoritarian, they're looking to ban alternative media like Friatider,
[3:38:56.040 --> 3:39:02.640]  who are reporting on the ethnicity or race or religion of convicted, of people that
[3:39:02.640 --> 3:39:04.200]  are convicted of crime.
[3:39:04.200 --> 3:39:12.000]  And then because Friatider, for example, is a very good alternative news source in Sweden,
[3:39:12.000 --> 3:39:14.280]  which I work with a bit.
[3:39:14.280 --> 3:39:20.160]  And they have quite good digging up some information, some court cases, you can see how some of
[3:39:20.160 --> 3:39:21.520]  these attackers are.
[3:39:21.520 --> 3:39:30.760]  So for example, you have, there was one Afghan guy who raped a 13-year-old girl, and he got
[3:39:30.760 --> 3:39:33.880]  three months prison.
[3:39:33.880 --> 3:39:37.320]  And this was completely unreported in the mainstream media.
[3:39:37.320 --> 3:39:42.160]  But these guys managed to dig up the info and you could see that it was also on these
[3:39:42.160 --> 3:39:44.520]  migrants from Afghanistan.
[3:39:44.520 --> 3:39:48.520]  Yeah, no, I mean, that is a great website.
[3:39:48.520 --> 3:39:54.680]  I translate a lot of articles from Friatider, I think you said it was, yeah, and I mean,
[3:39:54.680 --> 3:40:00.120]  the other aspect to this is, when these victims get raped in many cases, and we've seen this
[3:40:00.120 --> 3:40:04.320]  in the Calais migrant camps as well, they actually apologize for being raped.
[3:40:04.320 --> 3:40:08.160]  So they don't want to complain about being raped, some of these individuals, because
[3:40:08.160 --> 3:40:13.000]  they fear they might be seen as racist, simply for complaining about being raped.
[3:40:13.000 --> 3:40:18.760]  And that's also reflected with the authorities who in, as you said, these rapists are sometimes
[3:40:18.760 --> 3:40:24.600]  out within three months, we're talking about migrants who sexually molest children in some
[3:40:24.600 --> 3:40:30.480]  cases, oh, but they claim to be minors themselves, so they can't be hit with a full brunt of
[3:40:30.480 --> 3:40:31.480]  the law.
[3:40:31.480 --> 3:40:35.840]  And then we had a study in Sweden, it was, I think it was, what was it, two thirds of
[3:40:35.840 --> 3:40:40.160]  self-proclaimed child migrants, I think it was around that number, maybe higher, maybe
[3:40:40.160 --> 3:40:42.160]  even 75%.
[3:40:42.160 --> 3:40:46.800]  They did studies, they did bone density studies into the migrants claiming to be children
[3:40:46.800 --> 3:40:52.240]  in Sweden, and found that it was either two thirds or three quarters were adults, they
[3:40:52.240 --> 3:40:58.160]  were completely lying, and they lie to get away with crimes, to get away with lesser
[3:40:58.160 --> 3:40:59.160]  punishments, right?
[3:40:59.160 --> 3:41:02.920]  And that was a Swedish government study, correct?
[3:41:02.920 --> 3:41:09.120]  Yes, that's from the Swedish police, actually, that study that you just quoted there.
[3:41:09.120 --> 3:41:14.640]  And yes, if you look at almost every single one of these rape attacks, they're always
[3:41:14.640 --> 3:41:21.360]  claimed to be children, and in almost every single instance, the court just takes them
[3:41:21.360 --> 3:41:27.280]  on a word and sentence them to ass children, basically.
[3:41:27.280 --> 3:41:32.200]  So for example, I have one example recently here, a 16-year-old girl that was going right
[3:41:32.200 --> 3:41:41.440]  by three migrants, two of them claimed to be under 18, and they only got, one guy got
[3:41:41.440 --> 3:41:46.400]  10 months youth care, not prison, but youth care, and another guy got one year's youth
[3:41:46.400 --> 3:41:48.400]  care.
[3:41:48.400 --> 3:41:54.480]  I mean, youth care is quite nice in Sweden, you're locked in, you're locked in a building,
[3:41:54.480 --> 3:41:58.640]  but you get everything you want, you know, PlayStation and everything, it's not like
[3:41:58.640 --> 3:42:01.960]  a prison at all, it's youth care.
[3:42:01.960 --> 3:42:07.320]  And they just have to claim to be under 18 to be children, and they get these sentences
[3:42:07.320 --> 3:42:11.480]  in Sweden, it's insane, because of political correctness.
[3:42:11.480 --> 3:42:15.240]  Exactly, it's the tolerance, you have to believe them.
[3:42:15.240 --> 3:42:19.360]  And I mean, there's this whole atmosphere in Sweden, and it was emphasized after Trump
[3:42:19.360 --> 3:42:23.880]  came out with his last night in Sweden thing, which of course, the left and the liberal
[3:42:23.880 --> 3:42:28.000]  media all jumped on, they were like, oh my God, look, he's been proven spectacularly
[3:42:28.000 --> 3:42:29.000]  wrong.
[3:42:29.000 --> 3:42:33.440]  And by the way, next night, there were huge riots, mass burnings of cars, that's happened
[3:42:33.440 --> 3:42:34.440]  all the time.
[3:42:34.440 --> 3:42:38.320]  Oh, and the media suddenly didn't want to talk about Sweden, they suddenly changed
[3:42:38.320 --> 3:42:42.760]  the subject after real events began to prove Donald Trump right, and they tried to...
[3:42:42.760 --> 3:42:44.760]  It became a bit inconvenient.
[3:42:44.760 --> 3:42:46.760]  Yeah, go ahead.
[3:42:46.760 --> 3:42:51.840]  Yeah, it became a bit inconvenient to report on Sweden all of a sudden.
[3:42:51.840 --> 3:42:58.720]  Yeah, it's been, when you mentioned these kind of riots in Sweden, that's happening
[3:42:58.720 --> 3:43:01.040]  a lot more than you think.
[3:43:01.040 --> 3:43:11.240]  So Rinkeby, whichever riots, the night after Trump's tweet, or where he spoke at the rally,
[3:43:11.240 --> 3:43:15.920]  the Rinkeby is just 15 minutes from where I'm in the UK at the moment, but the Rinkeby
[3:43:15.920 --> 3:43:19.120]  is just 15 minutes from where I used to live in Sweden.
[3:43:19.120 --> 3:43:22.000]  And so I know these areas pretty well.
[3:43:22.000 --> 3:43:28.520]  And these areas, you don't want to go in these areas, they are no-go zones for a reason.
[3:43:28.520 --> 3:43:32.920]  So the police, for example, whenever they go into these no-go zones, they always have
[3:43:32.920 --> 3:43:39.000]  special helmets to protect them from rocks, and they have, you know, riot shields and
[3:43:39.000 --> 3:43:43.840]  extra protection, because if the police go in there, they are almost every single time
[3:43:43.840 --> 3:43:48.240]  they get attacked with rock throwing and so on.
[3:43:48.240 --> 3:43:58.240]  It's a completely separate world run by these migrants, basically, and some of these no-go
[3:43:58.240 --> 3:44:05.280]  zones are 1995, almost 100% Muslim, so it's very, very much a separate society, and they
[3:44:05.280 --> 3:44:11.120]  don't interact with the rest of society, and that creates a lot of problems.
[3:44:11.120 --> 3:44:15.760]  And even to discuss those problems in Sweden is not only seen as politically correct, but
[3:44:15.760 --> 3:44:20.200]  you know, they're now talking about knocking on people's doors and naming them and shaming
[3:44:20.200 --> 3:44:21.520]  them in newspapers.
[3:44:21.520 --> 3:44:25.880]  The thing about the no-go zones is it's not just police, it's ambulance workers who
[3:44:25.880 --> 3:44:26.880]  are being attacked.
