[00:00.000 --> 00:12.800]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[02:47:44.840 --> 02:47:48.560]  we can beat the fraud. I mean think about Alex if you go watch a poll, even if you
[02:47:48.560 --> 02:47:52.400]  skulk around in the poll, you can't tell who's legal and not. You're running the risk of
[02:47:52.400 --> 02:47:56.360]  getting caught and being an embarrassment to our cause because you confronted somebody
[02:47:56.360 --> 02:48:02.240]  who was non-angler or whatever. Even the polling people who are working the polls and even
[02:48:02.240 --> 02:48:06.400]  the state board elections do not have the current power and systems in place to tell
[02:48:06.400 --> 02:48:11.040]  you who's legal and who's not. So you're not going to stop a lot of this fraud. We must
[02:48:11.040 --> 02:48:17.680]  overcome this fraud by sheer force of volume. We must overcome this fraud by having so many
[02:48:17.680 --> 02:48:22.960]  people that are like us show up and vote today that even though the Democrats and the D.C.
[02:48:22.960 --> 02:48:27.080]  insiders cheat in several different ways, even though they vote illegal and that it
[02:48:27.080 --> 02:48:30.880]  does not save them.
[02:48:30.880 --> 02:48:36.160]  Now what's the intel you're getting on the ground though? It sounds like you're hinting
[02:48:36.160 --> 02:48:42.920]  at basically agreeing with most of the mainstream media reports that this is the biggest conservative
[02:48:42.920 --> 02:48:49.640]  turnout in 80 years. It's hard to tell until it's over which strategy is going to prevail.
[02:48:49.640 --> 02:48:55.200]  The Democrats have fought back a lot while Allie Packer has endorsed 205 federal candidates
[02:48:55.200 --> 02:49:00.120]  that are promising to oppose any form of amnesty and to stop illegal immigration, which is
[02:49:00.120 --> 02:49:06.240]  unprecedented. A lot of people, to be truthful, are rushing the polls, voting for every Republican
[02:49:06.240 --> 02:49:10.960]  they can. And I can't say in this unusual circumstances, Alex, I would advise this is
[02:49:10.960 --> 02:49:15.720]  a dumb thing to do. But in this particular circumstance, although it's rough around the
[02:49:15.720 --> 02:49:19.440]  edges and somewhere along the lines, you're going to push a button for a snake like Carl
[02:49:19.440 --> 02:49:27.920]  Roe or John McCain, it's really the only option is that the backlash is so excessive that
[02:49:27.920 --> 02:49:35.760]  it wipes and damages the liberal component of the globalist war machine so that there's
[02:49:35.760 --> 02:49:36.760]  a whole new political...
[02:49:36.760 --> 02:49:39.840]  So basically in a vote, it's a carpet bombing strategy?
[02:49:39.840 --> 02:49:44.960]  Basically, at this vote, you just put your mother and your grandmother and your uncle
[02:49:44.960 --> 02:49:48.680]  that drinks too much up in the hills in the truck and you take them to vote and ask them
[02:49:48.680 --> 02:49:52.400]  to push a button for every Republican they lay a finger on. That's sort of where this
[02:49:52.400 --> 02:49:55.640]  brawl has come down to.
[02:49:55.640 --> 02:50:02.600]  It's so naked, brazen, out in the open, to have the president, two illegal alien audiences
[02:50:02.600 --> 02:50:05.960]  and that's where he's been doing the quote the last two days, that we're fighting our
[02:50:05.960 --> 02:50:11.240]  enemy and the enemy is the American people and they say, if you don't want government
[02:50:11.240 --> 02:50:15.040]  health care, you're a racist. If you don't want the country to fully implode, you're
[02:50:15.040 --> 02:50:20.920]  a racist. They are the racist. They are the ones using racial politics. But the good news
[02:50:20.920 --> 02:50:25.680]  is they've so overplayed this that people don't care what they're called anymore. People
[02:50:25.680 --> 02:50:26.680]  are done.
[02:50:26.680 --> 02:50:33.920]  All these well-meaning, bleeding heart types like myself, we're done. We don't care. I
[02:50:33.920 --> 02:50:38.640]  don't care what a bunch of racists call me. You're the racist and you're the people working
[02:50:38.640 --> 02:50:42.640]  for the big banks, the globalists that have robbed this country and are scared we're going
[02:50:42.640 --> 02:50:46.720]  to take the government back and send you to prison. Stay there, William Gean. I want to
[02:50:46.720 --> 02:50:52.160]  come back and get some more information from you. I'm tempted to do a special live broadcast
[02:50:52.160 --> 02:50:55.880]  tonight so we can just take people's calls during the election. I'm thinking about doing
[02:50:55.880 --> 02:51:00.640]  that. I got to talk to my team. But regardless, we'll be back live tomorrow, 11 a.m. to 2
[02:51:00.640 --> 02:51:01.640]  p.m.
[02:51:01.640 --> 02:51:06.200]  The question is where should the American people draw their line in the sand? What
[02:51:06.200 --> 02:51:12.360]  have we got? A republic or a monarchy? A republic is based on a constitution which protects
[02:51:12.360 --> 02:51:17.240]  minority rights. Not democracy, not mob rule, two wolves and a sheep voting on what's for
[02:51:17.240 --> 02:51:22.240]  dinner. So they think they own our land, they think they own our water, children, our education,
[02:51:22.240 --> 02:51:27.680]  our money. We have to define who we are and what we will tolerate. Somebody's going to
[02:51:27.680 --> 02:51:34.280]  ask you what you did during the Patriot uprising. We have the facts. We have the constitution.
[02:51:34.280 --> 02:51:38.600]  We have the Bill of Rights. We have common law. Knowledge is power, ladies and gentlemen.
[02:51:38.600 --> 02:51:42.480]  And I'm so excited to be able to offer you Don't Tread on Me, Rise of the Republic.
[02:51:42.480 --> 02:51:47.320]  Tyranny is upon us, but liberty and the sleeping giant that is the American people is rising.
[02:51:47.320 --> 02:51:53.640]  A new tool in the Info War. Don't Tread on Me. Order it at infowars.com or prisonplanet.com
[02:51:53.640 --> 02:52:01.280]  or call toll-free 888-253-3139 and support independent patriotic liberty films. Is it
[02:52:01.280 --> 02:52:04.800]  really possible to get out of debt without payment plans or attorneys?
[02:52:04.800 --> 02:52:09.760]  18 years ago, we developed a program that has made thousands debt-free in just 90 days.
[02:52:09.760 --> 02:52:14.600]  It's called Zero Debt in 90 Days and it works. For all credit card debt, medical bills, even
[02:52:14.600 --> 02:52:20.000]  collection lawsuits. When I first joined, I was being sued. So I used the program methods
[02:52:20.000 --> 02:52:24.480]  and after filing one piece of paper, the collection lawsuit was dismissed.
[02:52:24.480 --> 02:52:28.800]  With Zero Debt in 90 Days, your success is guaranteed in writing. There is no other program
[02:52:28.800 --> 02:52:33.160]  of its kind. Don't be alone when creditors gang up on you. Let our team of experts provide
[02:52:33.160 --> 02:52:38.080]  the resources to fight back and stop creditors in only 90 days. Guaranteed. Prevent wage
[02:52:38.080 --> 02:52:42.520]  garnishments, bank levies, and stop collection calls with our proven program. Call Zero Debt
[02:52:42.520 --> 02:52:49.280]  in 90 Days now, 800-477-9256 and ask for free information from an expert who also completed
[02:52:49.280 --> 02:53:07.400]  our program, 800-477-9256 or zerodebtguaranteed.com, 800-477-9256 or zerodebtguaranteed.com.
[02:53:07.400 --> 02:53:12.500]  No matter how little you may know about the dangers of a nuclear blast or radiation sickness,
[02:53:12.500 --> 02:53:17.160]  you can become an emergency preparedness expert after reading Red Horse. How to survive
[02:53:17.160 --> 02:53:23.240]  a Nuclear Blast or Dirty Bomb by Sam Adams. A must for every American home. This book
[02:53:23.240 --> 02:53:29.000]  is a step-by-step how-to manual for survival in the event of disaster. Red Horse, How to
[02:53:29.000 --> 02:53:33.360]  Survive a Nuclear Blast or Dirty Bomb is available for immediate digital download for
[02:53:33.360 --> 02:53:40.480]  only $39 at dirtybombsurvival.com. Order the hard copy for just $49 plus $8 shipping
[02:53:40.480 --> 02:53:45.760]  from dirtybombsurvival.com. Plus, you can own the rights to copy and sell this book.
[02:53:45.760 --> 02:53:54.520]  Want to find out more at dirtybombsurvival.com? That's dirtybombsurvival.com or call 877-327-0365.
[02:53:54.520 --> 02:54:01.160]  That's 1-877-327-0365. Order your copy today.
[02:54:01.160 --> 02:54:05.320]  No matter how hard you try, you can't stop us now.
[02:54:05.320 --> 02:54:10.040]  Ladies and gentlemen, Americans went and voted for Obama because they were mad at the globalist
[02:54:10.040 --> 02:54:17.800]  Bush who tried to get amnesty. And now they're mad at Obama, and so they're putting Republicans
[02:54:17.800 --> 02:54:22.000]  back in. But this is a different crew. There are a lot of bad ones in there, but also a
[02:54:22.000 --> 02:54:26.880]  lot of good ones. But it shows how fast people are politically getting sick of the last
[02:54:26.880 --> 02:54:32.120]  puppet and seeing the puppet master themselves. And that's what's so exciting about this.
[02:54:32.120 --> 02:54:36.760]  We'll know a lot more about tomorrow. We'll have continual coverage on who won, who lost,
[02:54:36.760 --> 02:54:42.680]  11am central tomorrow. And we're going to have wide open phones and Bev Harris on dealing
[02:54:42.680 --> 02:54:46.840]  with election fraud. We're going to be watching it all very, very closely. I probably won't
[02:54:46.840 --> 02:54:50.640]  do a special live transmission tonight. I'm kind of up in the air. I might do one seven
[02:54:50.640 --> 02:54:55.160]  to nine, seven to ten. I just got so much other work to do around here with all the
[02:54:55.160 --> 02:55:00.160]  other projects and finishing up the studio thanks to all of your support and the films
[02:55:00.160 --> 02:55:04.040]  we're working on. Plus I need to go home for a few hours and see my family. But that's
[02:55:04.040 --> 02:55:08.960]  up in the air. If I do decide to go live tonight, you'll see an announcement at infowars.com
[02:55:08.960 --> 02:55:16.240]  and prisonpunna.com the next hour talking to William Gean of alley pack.us. Any other
[02:55:16.240 --> 02:55:22.160]  key points you need to telegraph to the listeners? A lot of your listeners out there thinking
[02:55:22.160 --> 02:55:25.400]  that, you know, about going and voting for Republicans today. And I think you sort of
[02:55:25.400 --> 02:55:30.840]  addressed it. I want to address that as well. I think that if the Republicans sweep today,
[02:55:30.840 --> 02:55:36.640]  they can reach. If it doesn't, if the House has changed its hands and it's just by a few
[02:55:36.640 --> 02:55:40.840]  seats here and there, the DC insiders, the elites that know how to control and manipulate
[02:55:40.840 --> 02:55:46.920]  things are going to remain in power. If the pendulum swings way, way over deep into Republican
[02:55:46.920 --> 02:55:50.280]  districts, then they're going to lose control because there's going to be a lot of people
