[00:00.000 --> 00:30.000]  Infowars, tomorrow's news today.
[02:38:51.000 --> 02:38:55.000]  when that was all a giant lie. The globalists are the outside evil force.
[02:38:57.000 --> 02:38:59.000]  Hello, Americans, I'm Paul Harvey.
[02:38:59.000 --> 02:39:06.000]  If I were the devil, if I were the prince of darkness, I'd want to engulf the whole world in darkness,
[02:39:06.000 --> 02:39:09.000]  and I'd have a third of its real estate and four-fifths of its population,
[02:39:09.000 --> 02:39:13.000]  but I wouldn't be happy until I had seized the ripest apple on the tree.
[02:39:13.000 --> 02:39:15.000]  The.
[02:39:15.000 --> 02:39:19.000]  So I'd set about however necessary to take over the United States.
[02:39:19.000 --> 02:39:22.000]  President Kennedy has been seriously wounded by this shooting.
[02:39:22.000 --> 02:39:26.000]  I'd subvert the churches first. I'd begin with a campaign of whispers.
[02:39:26.000 --> 02:39:30.000]  With the wisdom of the serpent, I would whisper to you as I whispered to Eve,
[02:39:30.000 --> 02:39:31.000]  Do as you please.
[02:39:31.000 --> 02:39:33.000]  To the young, I would whisper that the Bible is a myth.
[02:39:33.000 --> 02:39:37.000]  I would convince them that man created God instead of the other way around.
[02:39:37.000 --> 02:39:41.000]  I would confide that what's bad is good and what's good is square.
[02:39:41.000 --> 02:39:44.000]  And the old I would teach to pray after me.
[02:39:44.000 --> 02:39:47.000]  Our Father, which art in Washington.
[02:39:47.000 --> 02:39:49.000]  And then I'd get organized.
[02:39:49.000 --> 02:39:55.000]  I'd educate authors in how to make lurid literature exciting so that anything else would appear dull and uninteresting.
[02:39:55.000 --> 02:39:58.000]  I'd threaten TV with dirtier movies and vice versa.
[02:39:58.000 --> 02:40:00.000]  I'd peddle narcotics to whom I could.
[02:40:00.000 --> 02:40:03.000]  I'd sell alcohol to ladies and gentlemen of distinction.
[02:40:03.000 --> 02:40:06.000]  I'd tranquilize the rest with pills.
[02:40:06.000 --> 02:40:10.000]  If I were the devil, I'd soon have families at war with themselves,
[02:40:10.000 --> 02:40:12.000]  churches at war with themselves,
[02:40:12.000 --> 02:40:17.000]  and nations at war with themselves until each and its turn was consumed.
[02:40:17.000 --> 02:40:23.000]  And with promises of higher ratings, I'd have mesmerizing media fanning the flame.
[02:40:24.000 --> 02:40:27.000]  The President of the United States is racist.
[02:40:27.000 --> 02:40:30.000]  If I were the devil, I would encourage schools to refine young intellects,
[02:40:30.000 --> 02:40:33.000]  but neglect to discipline emotions just when those run wild.
[02:40:33.000 --> 02:40:36.000]  Within a decade, I'd have prisons overflowing.
[02:40:36.000 --> 02:40:39.000]  I'd have judges promoting pornography.
[02:40:39.000 --> 02:40:44.000]  Soon I could evict God from the courthouse, then from the schoolhouse, and then from the houses of Congress.
[02:40:44.000 --> 02:40:48.000]  And in his own churches, I would substitute psychology for religion.
[02:40:49.000 --> 02:40:54.000]  I would lure priests and pastors into misusing boys and girls and church money.
[02:40:54.000 --> 02:40:59.000]  If I were the devil, I'd take from those who have and give to those who wanted
[02:40:59.000 --> 02:41:03.000]  until I had killed the incentive of the ambitious.
[02:41:03.000 --> 02:41:05.000]  I would caution against extremes.
[02:41:05.000 --> 02:41:09.000]  I'm here to warn people. You keep telling me to shut up. This isn't a game.
[02:41:09.000 --> 02:41:13.000]  In hard work, in patriotism, in moral conduct.
[02:41:13.000 --> 02:41:17.000]  I would convince the young that marriage is old-fashioned, that swinging is more fun,
[02:41:17.000 --> 02:41:20.000]  that what you see on TV is the way to be.
[02:41:20.000 --> 02:41:23.000]  And thus, I could undress you in public,
[02:41:23.000 --> 02:41:29.000]  and I could lure you into bed with diseases for which there is no cure.
[02:41:29.000 --> 02:41:33.000]  In other words, if I were the devil, I'd just keep right on doing what he's doing.
[02:41:47.000 --> 02:41:52.000]  Now you know the rest of the story.
[02:42:17.000 --> 02:42:20.000]  It's just an incredible moment to be alive.
[02:42:20.000 --> 02:42:22.000]  But it is a tale of two cities.
[02:42:22.000 --> 02:42:25.000]  It is the best of times. It is the worst of times right now.
[02:42:25.000 --> 02:42:30.000]  But I wanted to hit megacities here for you because in the film Endgame,
[02:42:30.000 --> 02:42:37.000]  in fact, maybe we should end the broadcast today with the first six, seven minutes of Endgame.
[02:42:37.000 --> 02:42:41.000]  You can find it still. They took down the versions with tens of millions of views,
[02:42:41.000 --> 02:42:46.000]  but one had like 80 million views off of YouTube and off of Google and all the rest of it.
[02:42:46.000 --> 02:42:51.000]  But go find an Endgame clip. We probably have Endgame in our computer.
[02:42:51.000 --> 02:42:56.000]  And I explained megacities, cutting off all the other resources in the surrounding areas,
[02:42:56.000 --> 02:43:00.000]  how they would launch this somewhere between 2020 and 2030.
[02:43:00.000 --> 02:43:02.000]  People were like, oh my gosh, how'd he know?
[02:43:02.000 --> 02:43:05.000]  Because they wrote about it and they talked about it.
[02:43:05.000 --> 02:43:07.000]  And they prepared it.
[02:43:07.000 --> 02:43:12.000]  We'll just hear the first five, six minutes, six minutes or so, of Endgame Blueprint for Global Enslavement.
[02:43:12.000 --> 02:43:14.000]  And it just starts getting into megacities.
[02:43:14.000 --> 02:43:19.000]  But here it is in Saudi Arabia, in Dubai, in the Netherlands.
[02:43:19.000 --> 02:43:24.000]  They're all announcing these megacities where they tax you and regulate you unless you move into them,
[02:43:24.000 --> 02:43:29.000]  where they take over the farmland everywhere and build these compact control grids.
[02:43:29.000 --> 02:43:33.000]  Everybody else will be tax controlled, dominated.
[02:43:33.000 --> 02:43:37.000]  But inside these grids, if you're let in, well, you'll be given special treatment.
[02:43:37.000 --> 02:43:46.000]  So, this is the new system, the new class system that's being created.
[02:43:46.000 --> 02:43:52.000]  The Netherlands, a group of institutional investors are planning the construction of a tri-state city
[02:43:52.000 --> 02:43:56.000]  to get around nation states on three borders, just like CERN is.
[02:43:56.000 --> 02:44:04.000]  A mega-opolis with a population around 45 million extending across the Netherlands, Germany and Belgium.
[02:44:04.000 --> 02:44:12.000]  For this to happen, they obviously need to buy up a lot of farmland, which they are now taking over.
[02:44:12.000 --> 02:44:18.000]  And they exempt themselves from their SEGs, their carbon taxes, and they get all the power.
[02:44:18.000 --> 02:44:20.000]  Now, ask yourself why they want to build this.
[02:44:20.000 --> 02:44:23.000]  Why would we want to live in a 45 million other people?
[02:44:23.000 --> 02:44:27.000]  They want to move us where we're easiest to control, megacities.
[02:44:27.000 --> 02:44:31.000]  These are planned in several continents. Keep asking why.
[02:44:31.000 --> 02:44:39.000]  So, megacities are the big topic in 2022, but it's all in the seminal film, in-game, Blueprint for Global Enslavement.
[02:44:39.000 --> 02:44:43.000]  And by the way, it helped keep us on air.
[02:44:43.000 --> 02:44:46.000]  We sold 100,000 copies of in-game in the last year.
[02:44:46.000 --> 02:44:48.000]  Most of them were sold at like $5.
[02:44:48.000 --> 02:44:57.000]  But I hope you go to infowarsetour.com to have the DVD, make copies, share it, have the archive, load it on hard drives, because it's the seminal work.
[02:44:57.000 --> 02:45:05.000]  It's the film version of The Great Reset and The War for the World, the number one book off and on the last few weeks in the world.
[02:45:05.000 --> 02:45:14.000]  Get a signed copy exclusively at infowarsetour.com and know you're funding a revolution against tyranny, not just here, but worldwide.
[02:45:14.000 --> 02:45:18.000]  Buy the book at regular price at infowarsetour.com as well.
[02:45:18.000 --> 02:45:24.000]  And I don't know why in-game is $24.95 because I was selling it as low as $5.
[02:45:24.000 --> 02:45:30.000]  But I'll have them on Monday, bring it back down to like $5 because people really want the film.
[02:45:30.000 --> 02:45:34.000]  It's not the crew's fault. You want to sell in and just reverse its full price.
[02:45:34.000 --> 02:45:38.000]  But if you want to support us, he'll go buy it for $24 right now.
[02:45:38.000 --> 02:45:47.000]  And then don't forget, we have the Teddy Roosevelt Man the Arena fourth coin from patreoncollectibles.com that, again, is a fundraiser coin.
[02:45:47.000 --> 02:45:48.000]  That's why it has the markup.
[02:45:48.000 --> 02:45:54.000]  It's not an investment in money. It's not an investment in gold and silver. It's an investment in freedom and fighting the global.
[02:45:54.000 --> 02:45:56.000]  So we need the funds desperately.
[02:45:56.000 --> 02:46:00.000]  1776coin.com. Nowhere do you get hardcore information like this.
[02:46:00.000 --> 02:46:05.000]  I wish you did get it more places. You're starting to. And my job is to become obsolete.
