[00:00:03.211 --> 00:00:04.712]  You have the power.
[03:26:52.410 --> 03:26:54.572]  I'm just sitting here eating my lunch, watching you and listening, my friend.
[03:26:54.572 --> 03:26:55.733]  Take over.
[03:26:55.733 --> 03:26:56.113]  You bet.
[03:26:56.113 --> 03:26:59.876]  Thanks a lot.
[03:26:59.876 --> 03:27:01.557]  Well, we can do phone calls.
[03:27:01.557 --> 03:27:08.463]  I don't know how much time I have left in this segment, because I'm going to need... You have one minute, 30 seconds, so you can come back and do a nice 10-minute segment.
[03:27:08.463 --> 03:27:09.484]  I have another 10 minutes for calls.
[03:27:10.509 --> 03:27:11.750]  That's perfect.
[03:27:11.750 --> 03:27:19.475]  What a time to be alive, because we've been watching this for the last year, year and a half, playing out.
[03:27:19.475 --> 03:27:29.001]  We've known what was happening, but we've been watching these deep state operatives clinging to their plan, even though Hillary lost.
[03:27:29.001 --> 03:27:36.146]  The entire crossfire hurricane was predicated on Hillary wins, and we cover the whole thing up.
[03:27:36.146 --> 03:27:40.009]  Brennan stays at CIA, Lynch stays at DOJ.
[03:27:41.061 --> 03:27:45.702]  You know, we'll win the Congress and nothing will ever come of this.
[03:27:45.702 --> 03:27:50.143]  What a shock it must have been for them when Trump actually won.
[03:27:50.143 --> 03:27:52.623]  And what's going to come out now is going to be shocking.
[03:27:52.623 --> 03:28:01.805]  And I'm so gratified to see all of these Democrats, with very few exceptions, you know, just chaining themselves to the flaming wreckage of this plot.
[03:28:01.805 --> 03:28:04.826]  Because they are going to all crash into the mountain together.
[03:28:04.826 --> 03:28:06.806]  And there's going to be no saving them.
[03:28:06.806 --> 03:28:09.987]  In fact, if I was a Republican, I'd be asking any Democrat now,
[03:28:10.566 --> 03:28:15.130]  Do you denounce now these deep state plots against the president?
[03:28:15.130 --> 03:28:15.951]  That is genius.
[03:28:15.951 --> 03:28:17.272]  I'm going to steal that.
[03:28:17.272 --> 03:28:17.812]  Exactly.
[03:28:17.812 --> 03:28:21.535]  It's time for Democrats to either say they're on this train or off it.
[03:28:21.535 --> 03:28:23.377]  And they're all going to sign on and go over the edge.
[03:28:24.264 --> 03:28:26.825]  Yeah, down in flames.
[03:28:26.825 --> 03:28:32.946]  And it's much worse than spying, because they were using agents provocateurs to set people up.
[03:28:32.946 --> 03:28:40.188]  They were creating the illusion of collusion, and then they were leaking it to the media that there was collusion.
[03:28:40.188 --> 03:28:45.969]  So this is not only going to take the Democrats down, it's going to take the Democrat liberal media down.
[03:28:45.969 --> 03:28:46.850]  Matt Bracken's on fire.
[03:28:46.850 --> 03:28:48.430]  CNN is going to be nothing.
[03:28:48.430 --> 03:28:49.890]  Matt, everybody tune in right now.
[03:28:49.890 --> 03:28:50.811]  Everybody spread the word.
[03:28:50.811 --> 03:28:52.451]  Matt's going to come out and lay it all out.
[03:28:53.251 --> 03:29:04.639]  If you or anyone you love has been diagnosed with lung cancer, asbestosis, or mesothelioma, your diagnosis may be the result of job-related exposure to asbestos, and you may be entitled to compensation.
[03:29:04.639 --> 03:29:09.883]  Over $30 billion in trusts have been set aside for individuals who have been affected by asbestos exposure.
[03:29:09.883 --> 03:29:12.825]  How do you protect your rights and get the compensation you deserve?
[03:29:12.825 --> 03:29:14.486]  Call Capital Legal Group now at 800-400-LUNG.
[03:29:16.087 --> 03:29:21.171]  Capital Legal Group is one of the nation's resources for settlement of lung cancer and mesothelioma cases.
[03:29:21.171 --> 03:29:29.418]  Law firms have successfully recovered over $2.7 billion for their clients in all 50 states and claims have been paid in as little as 60 days.
[03:29:29.418 --> 03:29:35.843]  If you or a family member were diagnosed with lung cancer, asbestosis or mesothelioma, call Capital Legal Group now at 800-400-LUNG.
[03:29:37.344 --> 03:29:37.924]  We're good to go.
[03:29:54.212 --> 03:29:58.196]  Staying healthy on the go is just as important as staying healthy at home.
[03:29:58.196 --> 03:30:00.939]  But sometimes supplements don't work fast enough.
[03:30:00.939 --> 03:30:05.764]  That's why InfoWars Life has created a powerful new addition to the Super Blue line.
[03:30:05.764 --> 03:30:08.186]  Super Blue Silver Immune Gargle.
[03:30:08.186 --> 03:30:11.209]  Available in 1 oz., 3.5 oz., and 16 oz.
[03:30:11.209 --> 03:30:14.533]  bottles, Immune Gargle is perfect for the bathroom, kitchen,
[03:30:14.853 --> 03:30:16.273]  Or wherever you go.
[03:30:16.273 --> 03:30:22.975]  The incredible new purifying formula is dentist recommended for daily use whenever you feel like you need to stay clean.
[03:30:22.975 --> 03:30:31.098]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[03:30:31.098 --> 03:30:37.860]  With powerful, yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[03:30:38.300 --> 03:30:43.486]  With Super Blue Silver Immune Gargle, staying toxin free is easy and affordable.
[03:30:43.486 --> 03:30:48.791]  Help stop the spread of toxins and stay healthy with Super Blue Silver Immune Gargle.
[03:30:48.791 --> 03:30:51.454]  Only available at InfoWarsLife.com.
[03:30:51.454 --> 03:30:53.896]  That's InfoWarsLife.com.
[03:30:53.896 --> 03:30:55.538]  Mike in Arizona, you're on the air worldwide.
[03:30:55.538 --> 03:30:55.838]  Go ahead.
[03:30:57.060 --> 03:30:58.982]  Oh, Alex, you can rant any day of the week.
[03:30:58.982 --> 03:31:09.173]  Thank you, sir, for doing what you do and being a patriot and doing your best to save America and encouraging us as fellow patriots to do that in our local areas as well.
[03:31:09.173 --> 03:31:12.857]  And as a longtime InfoWars listener, I want to say thanks.
[03:31:13.297 --> 03:31:13.657]  Absolutely.
[03:31:36.085 --> 03:31:48.999]  Because then we could all, as educated patriots, help our other countrymen and women understand that there's bigger problems going on, and if we can get our houses in order, and be good to each other and ourselves, we can take our country back.
[03:31:53.988 --> 03:31:56.309]  Fueling your body is hard work.
[03:31:56.309 --> 03:32:02.092]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[03:32:02.092 --> 03:32:10.516]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[03:32:10.516 --> 03:32:12.737]  There's no better way to power your body.
[03:32:13.257 --> 03:32:20.164]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[03:32:20.164 --> 03:32:30.635]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[03:32:31.295 --> 03:32:38.760]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[03:32:38.760 --> 03:32:44.904]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[03:32:44.904 --> 03:32:48.747]  Don't miss out on the chance to fuel your body and support recovery.
[03:32:48.747 --> 03:32:51.909]  Try the InfoWars Life Daily Digestive Pack today!
[03:32:57.254 --> 03:33:15.630]  You're listening to The Alex Jones Show.
[03:33:15.630 --> 03:33:19.713]  Infowars.com is tomorrow's news.
[03:33:19.713 --> 03:33:23.917]  Today, you're listening to The Alex Jones Show.
[03:33:28.113 --> 03:33:31.635]  So we're back and running it by myself right now.
[03:33:31.635 --> 03:33:33.316]  So have mercy on me.
[03:33:33.316 --> 03:33:35.477]  I'm just an amateur at this.
[03:33:35.477 --> 03:33:40.360]  The call-in numbers are, if you don't already have this on speed dial, 877-789-2539.
[03:33:40.360 --> 03:33:40.760]  That's 789-ALEX.
[03:33:40.760 --> 03:33:43.121]  And we'll go to calls maybe in the next segment.
[03:33:43.121 --> 03:33:45.763]  But I have a few announcements and then
[03:33:54.670 --> 03:33:57.811]  Then I've got a little talk I've already prepared.
[03:33:57.811 --> 03:34:01.112]  I just sort of have an outline of it.
[03:34:01.112 --> 03:34:08.653]  When I come on the show every other Monday, I usually put some of my books onto a Kindle free run so that they're a free download.
[03:34:08.653 --> 03:34:13.734]  Today, this book, Castigo Key, is free to download.
[03:34:13.734 --> 03:34:18.136]  It's the first of the novels that feature a new character.
[03:34:18.136 --> 03:34:24.217]  The new one is Red Cliffs, which is my very edgy counter-jihad novel.
[03:34:24.679 --> 03:34:26.861]  Very unpolitically correct.
[03:34:26.861 --> 03:34:36.050]  Something that, you know, you'll never see advertised in mainstream media or even reviewed on what I call, you know, Conservatism Inc.
[03:34:36.050 --> 03:34:41.435]  Those guys, you know, they're so far behind the curve, they consider me too far out in front.
[03:34:41.435 --> 03:34:43.317]  I'm always too far out in front.
[03:34:43.317 --> 03:34:45.519]  That's a problem when you're a novelist.
[03:34:45.519 --> 03:34:49.803]  By the time that reality catches up, I've already written another book that's still far out in front.
[03:34:50.646 --> 03:34:56.349]  And, you know, they'll look bad to review a book that's predicting today 15 years ago.
[03:34:56.349 --> 03:34:59.990]  So my novels just stand on their own reviews.
[03:34:59.990 --> 03:35:03.692]  I'm never going to be, you know, a mainstream household name.
[03:35:03.692 --> 03:35:05.913]  That's for sure.
[03:35:05.913 --> 03:35:20.159]  Anyway, today, as we watch this unfolding of the unraveling of the deep state coup, I'd like to sort of do a big picture analysis of where we are and what's really happening.
[03:35:20.982 --> 03:35:25.224]  And to do this, I've got to go back in time quite a bit.
[03:35:25.224 --> 03:35:29.965]  And in fact, I'm going to go, I'm going to go all the way back to the 1700s.
[03:35:29.965 --> 03:35:34.407]  And then bring it all the way forward to today.
[03:35:34.407 --> 03:35:40.149]  You know, the biggest mistake I think that Americans made, I was a Cold Warrior.
[03:35:40.149 --> 03:35:44.591]  My military time was during, during, you know, Reagan, that era.
[03:35:44.591 --> 03:35:48.392]  And when the Cold War was over, we thought that we won.
[03:35:49.199 --> 03:35:51.601]  America was on top of the pile.
[03:35:51.601 --> 03:35:53.683]  Communism was defeated.
[03:35:53.683 --> 03:35:55.144]  And we could coast.
[03:35:55.144 --> 03:35:56.445]  Maybe look for new enemies.
[03:35:56.445 --> 03:35:58.346]  Take it easy.
[03:35:58.346 --> 03:36:01.128]  Enjoy the peace dividend.
[03:36:01.128 --> 03:36:03.951]  And that was a huge, huge mistake.
[03:36:03.951 --> 03:36:09.395]  Because in reality, we didn't win the Cold War per se.
[03:36:09.395 --> 03:36:12.637]  We defeated the Soviet Union economically.
[03:36:12.637 --> 03:36:18.202]  But we did not defeat the idea of Marxism, Socialism, Communism.
[03:36:19.139 --> 03:36:29.988]  The idea just went internal, it went underground, it made a metamorphosis into some more modern forms, but it didn't disappear.
[03:36:29.988 --> 03:36:42.899]  Our mistake was to equate communism and the USSR, thinking that if the USSR, if the Soviet Union has collapsed, therefore communism has collapsed.
[03:36:42.899 --> 03:36:43.500]  But in fact,
[03:36:44.181 --> 03:36:46.042]  That is not what happened.
[03:36:46.042 --> 03:36:48.083]  And our victory was a hollow victory.
[03:36:48.083 --> 03:36:50.504]  It was a chimeric victory.
[03:36:50.504 --> 03:36:53.265]  The USSR was really just a vehicle.
[03:36:53.265 --> 03:37:01.128]  You know, Lenin launched communism in the Soviet Union in 1917 because it was available.
[03:37:01.128 --> 03:37:11.233]  You know, it was a shell on the back of World War I that was weak and his ideas could spread easily.
[03:37:11.233 --> 03:37:12.033]  He thought that
[03:37:12.944 --> 03:37:29.608]  When this revolution had succeeded in Russia, he would be able to use his Cheka, NKVD, what we now called KGB and now FSB, to foment revolutions country after country.
[03:37:29.608 --> 03:37:32.448]  That was his concept going into the 20s.
[03:37:32.448 --> 03:37:33.729]  But it didn't work.
[03:37:33.729 --> 03:37:40.130]  There was an Italian named Antonio Gramsci, who was probably much more far-seeing than Lenin,
[03:37:40.899 --> 03:37:47.743]  And what he believed was that Western people loved their countries too much.
[03:37:47.743 --> 03:37:49.004]  They loved their religion.
[03:37:49.004 --> 03:37:51.725]  They loved their societies.
[03:37:51.725 --> 03:38:00.591]  And before the revolutions could succeed in the rest of the world, those countries had to be sabotaged from within.
